"Player","Squad","Nation","Pos","Pos2","Age","Yellow_Card","Red_Card","Second_Yellow_Card","Total_Red_Cards","Fouls"
"Diant Ramaj","Eint Frankfurt","GER","GK",NA,19,0,0,0,0,0
"Guilherme Ramos","Arminia","POR","DF",NA,23,1,0,0,0,16
"Tobias Raschl","Greuther Fürth","GER","MF",NA,21,0,0,0,0,7
"David Raum","Hoffenheim","GER","DF","FW",23,5,0,0,0,27
"Reinier","Dortmund","BRA","FW","MF",19,0,0,0,0,2
"Panagiotis Retsos","Leverkusen","GRE","DF","FW",22,0,0,0,0,0
"Marco Reus","Dortmund","GER","MF","FW",32,2,0,0,0,22
"Elvis Rexhbeçaj","Bochum","KVX","MF",NA,23,5,0,0,0,34
"Gio Reyna","Dortmund","USA","MF",NA,18,0,0,0,0,7
"Chris Richards","Hoffenheim","USA","DF",NA,21,1,0,0,0,8
"Omar Richards","Bayern Munich","ENG","DF",NA,23,1,0,0,0,15
"Marco Richter","Hertha BSC","GER","FW","MF",23,6,0,0,0,30
"Manuel Riemann","Bochum","GER","GK",NA,32,2,0,0,0,0
"Marc Roca","Bayern Munich","ESP","MF",NA,24,0,0,0,0,10
"Cimo Röcker","Hertha BSC","GER","DF",NA,27,0,0,0,0,0
"Sebastian Rode","Eint Frankfurt","GER","MF",NA,30,1,0,0,0,6
"Jérôme Roussillon","Wolfsburg","FRA","DF",NA,28,5,0,0,0,10
"Sebastian Rudy","Hoffenheim","GER","MF",NA,31,5,0,0,0,12
"Georginio Rutter","Hoffenheim","FRA","FW","MF",19,2,0,0,0,37
"Julian Ryerson","Union Berlin","NOR","DF",NA,23,3,0,0,0,12
"Frederik Rønnow","Union Berlin","DEN","GK",NA,28,1,0,0,0,0
"Marcel Sabitzer","RB Leipzig","AUT","MF","FW",27,1,0,0,0,1
"Marcel Sabitzer","Bayern Munich","AUT","MF","DF",27,0,0,0,0,16
"Roland Sallai","Freiburg","HUN","MF","FW",24,1,0,0,0,29
"Diadie Samassékou","Hoffenheim","MLI","MF",NA,25,7,0,0,0,30
"Leroy Sané","Bayern Munich","GER","FW","MF",25,3,0,0,0,25
"Bouna Sarr","Bayern Munich","SEN","DF",NA,29,0,0,0,0,0
"Joe Scally","Gladbach","USA","DF",NA,18,4,0,0,0,27
"Kevin Schade","Freiburg","GER","MF","FW",19,2,0,0,0,22
"András Schäfer","Union Berlin","HUN","MF",NA,22,2,0,0,0,6
"Louis Schaub","Köln","AUT","MF","FW",26,0,0,0,0,8
"Patrik Schick","Leverkusen","CZE","FW",NA,25,0,0,0,0,13
"Kingsley Schindler","Köln","GHA","DF","FW",28,1,0,0,0,2
"Xaver Schlager","Wolfsburg","AUT","MF",NA,23,2,0,0,0,23
"Keven Schlotterbeck","Freiburg","GER","DF","FW",24,1,0,0,0,9
"Nico Schlotterbeck","Freiburg","GER","DF",NA,21,5,0,0,0,32
"Jonathan Schmid","Freiburg","FRA","DF",NA,31,0,0,0,0,4
"Benno Schmitz","Köln","GER","DF",NA,26,5,0,0,0,30
"Alessandro Schöpf","Arminia","AUT","MF",NA,27,3,1,1,2,27
"Nico Schulz","Dortmund","GER","DF",NA,28,2,0,0,0,13
"Marvin Schwäbe","Köln","GER","GK",NA,26,1,0,0,0,0
"Alexander Schwolow","Hertha BSC","GER","GK",NA,29,1,0,0,0,2
"Paul Seguin","Greuther Fürth","GER","MF",NA,26,9,0,0,0,42
"Davie Selke","Hertha BSC","GER","FW",NA,26,2,0,0,0,31
"Suat Serdar","Hertha BSC","GER","MF","FW",24,6,0,0,0,37
"Janni Serra","Arminia","GER","FW",NA,23,1,0,0,0,16
"Kiliann Sildillia","Freiburg","FRA","DF","MF",19,1,0,0,0,1
"André Silva","RB Leipzig","POR","FW",NA,25,1,0,0,0,20
"Mohamed Simakan","RB Leipzig","FRA","DF",NA,21,5,0,0,0,25
"Daley Sinkgraven","Leverkusen","NED","DF",NA,26,0,0,0,0,0
"Ellyes Skhiri","Köln","TUN","MF",NA,26,3,0,0,0,18
"Robert Skov","Hoffenheim","DEN","FW","DF",25,1,0,0,0,6
"Danilo Soares","Bochum","BRA","DF",NA,29,4,0,0,0,34
"Yann Sommer","Gladbach","SUI","GK",NA,32,2,0,0,0,0
"Borna Sosa","Stuttgart","CRO","DF","FW",23,4,0,0,0,13
"Djibril Sow","Eint Frankfurt","SUI","MF",NA,24,5,0,0,0,42
"Jerry St. Juste","Mainz 05","NED","DF",NA,24,0,0,0,0,14
"Anton Stach","Mainz 05","GER","MF",NA,22,6,0,0,0,35
"Kostas Stafylidis","Bochum","GRE","DF","MF",27,3,1,0,1,12
"Josip Stanišić","Bayern Munich","CRO","DF",NA,21,1,0,0,0,4
"Niklas Stark","Hertha BSC","GER","DF",NA,26,3,0,0,0,19
"Renato Steffen","Wolfsburg","SUI","FW","MF",29,6,0,0,0,19
"Pascal Stenzel","Stuttgart","GER","DF",NA,25,1,0,0,0,13
"Angelo Stiller","Hoffenheim","GER","MF",NA,20,1,0,0,0,25
"Lars Stindl","Gladbach","GER","MF","FW",32,10,0,0,0,30
"Kevin Stöger","Mainz 05","AUT","MF",NA,27,3,0,0,0,9
"Tobias Strobl","Augsburg","GER","MF","DF",31,1,0,0,0,6
"Niklas Süle","Bayern Munich","GER","DF",NA,25,2,0,0,0,10
"Ádám Szalai","Mainz 05","HUN","FW",NA,33,1,0,0,0,10
"Dominik Szoboszlai","RB Leipzig","HUN","MF","FW",20,2,0,0,0,15
"Jonathan Tah","Leverkusen","GER","DF",NA,25,4,0,0,0,19
"Edmond Tapsoba","Leverkusen","BFA","DF",NA,22,1,0,0,0,19
"Niklas Tauer","Mainz 05","GER","DF","MF",20,1,1,0,1,9
"Robert Tesche","Bochum","GER","MF",NA,34,2,1,0,1,5
"Cedric Teuchert","Union Berlin","GER","MF","FW",24,0,0,0,0,1
"Jan Thielmann","Köln","GER","MF","FW",19,6,0,0,0,12
"Erik Thommy","Stuttgart","GER","FW","MF",26,0,0,0,0,2
"Marcus Thuram","Gladbach","FRA","FW",NA,23,2,0,0,0,12
"Alexis Tibidi","Stuttgart","FRA","MF","FW",17,1,0,0,0,11
"Steffen Tigges","Dortmund","GER","FW","MF",23,0,0,0,0,1
"Malik Tillman","Bayern Munich","USA","FW","MF",19,0,0,0,0,4
"Timmy Tillman","Greuther Fürth","GER","MF",NA,22,3,0,0,0,37
"Corentin Tolisso","Bayern Munich","FRA","MF",NA,26,0,0,0,0,13
"Tiago Tomás","Stuttgart","POR","FW",NA,19,2,0,0,0,6
"Jordan Torunarigha","Hertha BSC","GER","DF",NA,23,1,0,0,0,4
"Almamy Touré","Eint Frankfurt","MLI","DF","MF",25,2,0,0,0,8
"Lucas Tousart","Hertha BSC","FRA","MF",NA,24,3,0,0,0,32
"Kevin Trapp","Eint Frankfurt","GER","GK",NA,31,2,0,0,0,0
"Christopher Trimmel","Union Berlin","AUT","DF","FW",34,5,0,0,0,29
"Tuta","Eint Frankfurt","BRA","DF",NA,22,4,1,1,2,37
"Anthony Ujah","Union Berlin","NGA","FW","MF",30,0,0,0,0,4
"Sven Ulreich","Bayern Munich","GER","GK",NA,32,0,0,0,0,0
"Dayot Upamecano","Bayern Munich","FRA","DF",NA,22,4,0,0,0,28
"Benjamin Uphoff","Freiburg","GER","GK",NA,27,0,0,0,0,0
"Mark Uth","Köln","GER","MF","FW",29,3,0,0,0,34
"Ruben Vargas","Augsburg","SUI","MF","FW",22,4,0,0,0,33
"Sebastian Vasiliadis","Arminia","GRE","MF",NA,23,3,0,0,0,14
"Micky van de Ven","Wolfsburg","NED","DF",NA,20,0,0,0,0,0
"Vincent Vermeij","Freiburg","NED","MF",NA,26,0,0,0,0,0
"Gabriel Vidovic","Bayern Munich","CRO","FW","MF",17,0,0,0,0,0
"Nick Viergever","Greuther Fürth","NED","DF",NA,31,2,0,0,0,14
"Andreas Voglsammer","Union Berlin","GER","FW","MF",29,1,0,0,0,16
"Kevin Vogt","Hoffenheim","GER","DF",NA,29,7,0,0,0,27
"Aster Vranckx","Wolfsburg","BEL","MF",NA,18,2,0,0,0,40
"Luca Waldschmidt","Wolfsburg","GER","MF","FW",25,2,0,0,0,10
"Paul Wanner","Bayern Munich","GER","FW","MF",15,0,0,0,0,1
"Wout Weghorst","Wolfsburg","NED","FW",NA,28,2,0,0,0,17
"Noah Weißhaupt","Freiburg","GER","MF","FW",19,0,0,0,0,3
"Silvan Widmer","Mainz 05","SUI","DF",NA,28,1,0,0,0,36
"Jetro Willems","Greuther Fürth","NED","DF",NA,27,5,0,0,0,14
"Patrick Wimmer","Arminia","AUT","FW","MF",20,7,0,0,0,49
"Jonas Wind","Wolfsburg","DEN","FW","MF",22,0,0,0,0,14
"Frederik Winther","Augsburg","DEN","DF",NA,20,1,0,0,0,1
"Florian Wirtz","Leverkusen","GER","MF","FW",18,2,0,0,0,15
"Axel Witsel","Dortmund","BEL","MF","DF",32,4,0,0,0,26
"Hannes Wolf","Gladbach","AUT","FW","MF",22,2,0,0,0,10
"Marius Wolf","Dortmund","GER","DF","FW",26,4,0,0,0,17
"Luca Wollschläger","Hertha BSC","GER","FW","MF",18,0,0,0,0,1
"Jeong Woo-yeong","Freiburg","KOR","FW","MF",21,1,0,0,0,10
"Dan-Axel Zagadou","Dortmund","FRA","DF",NA,22,2,0,0,0,12
"Denis Zakaria","Gladbach","SUI","MF","DF",24,4,0,0,0,19
"Deyovaisio Zeefuik","Hertha BSC","NED","DF",NA,23,1,0,0,0,4
"Robin Zentner","Mainz 05","GER","GK",NA,26,1,0,0,0,1
"Andi Zeqiri","Augsburg","SUI","FW","MF",22,2,0,0,0,20
"Simon Zoller","Bochum","GER","FW",NA,30,3,0,0,0,12
