"Player","Squad","Nation","Pos","Pos2","Age","Yellow_Card","Red_Card","Second_Yellow_Card","Total_Red_Cards","Fouls"
"Lucas Ocampos","Sevilla","ARG","FW","MF",29,8,0,0,0,32
"Álvaro Odriozola","Real Sociedad","ESP","DF",NA,27,0,0,0,0,7
"Olasagasti","Real Sociedad","ESP","MF",NA,22,3,0,0,0,7
"Samu Omorodion","Alavés","ESP","FW",NA,19,6,0,0,0,30
"Samu Omorodion","Granada","ESP","FW",NA,19,0,0,0,0,1
"Aimar Oroz","Osasuna","ESP","MF",NA,21,3,0,0,0,39
"Asier Osambela","Osasuna","ESP","MF",NA,19,0,0,0,0,1
"Milutin Osmajić","Cádiz","MNE","MF",NA,24,0,0,0,0,0
"Aiham Ousou","Cádiz","SYR","DF",NA,23,0,0,0,0,4
"Jesús Owono","Alavés","EQG","GK",NA,22,1,0,0,0,0
"Mikel Oyarzabal","Real Sociedad","ESP","FW","MF",26,3,0,0,0,20
"Cenk Özkacar","Valencia","TUR","DF",NA,22,3,0,0,0,13
"Jon Pacheco","Real Sociedad","ESP","DF",NA,22,8,0,0,0,29
"Isaac Palazón Camacho","Rayo Vallecano","ESP","MF","FW",28,8,0,0,0,32
"Joaquín Panichelli","Alavés","ARG","FW","MF",20,0,0,0,0,8
"Sokratis Papastathopoulos","Betis","GRE","DF",NA,35,6,0,0,0,13
"Aitor Paredes","Athletic Club","ESP","DF",NA,23,9,1,1,2,37
"Daniel Parejo","Villarreal","ESP","MF",NA,34,4,0,0,0,18
"Pascu","Villarreal","ESP","FW",NA,20,0,0,0,0,0
"Gabriel Paulista","Atlético Madrid","BRA","DF",NA,32,1,0,0,0,4
"Gabriel Paulista","Valencia","BRA","DF",NA,32,6,1,1,2,11
"Nicolás Paz","Real Madrid","ARG","MF","FW",18,0,0,0,0,1
"Alfonso Pedraza","Villarreal","ESP","DF",NA,27,4,1,0,1,14
"Pedri","Barcelona","ESP","MF","FW",20,3,0,0,0,11
"Adrià Pedrosa","Sevilla","ESP","DF",NA,25,1,0,0,0,6
"Pejiño","Las Palmas","ESP","FW",NA,27,1,0,0,0,6
"Facundo Pellistri","Granada","URU","MF","FW",21,2,1,1,2,22
"Iñaki Peña","Barcelona","ESP","GK",NA,24,0,0,0,0,0
"Marcos Peña","Almería","ESP","MF",NA,18,3,0,0,0,8
"Rubén Peña","Osasuna","ESP","DF","FW",32,3,0,0,0,28
"Ayoze Pérez","Betis","ESP","FW",NA,30,4,0,0,0,36
"Carles Pérez","Celta Vigo","ESP","MF","DF",25,3,0,0,0,15
"Francisco Perez","Valencia","ESP","MF","FW",20,4,0,0,0,31
"Kike Pérez","Rayo Vallecano","ESP","MF","FW",26,7,0,0,0,42
"Máximo Perrone","Las Palmas","ARG","MF",NA,20,6,0,0,0,27
"Njegoš Petrović","Granada","SRB","MF","FW",24,0,0,0,0,0
"Germán Pezzella","Betis","ARG","DF",NA,32,7,0,0,0,22
"Kamil Piątkowski","Granada","POL","DF",NA,23,1,1,0,1,3
"Yeremi Pino","Villarreal","ESP","MF","FW",20,4,0,0,0,22
"Portu","Getafe","ESP","FW",NA,31,1,0,0,0,0
"Portu","Girona","ESP","MF","FW",31,3,0,0,0,18
"José Pozo","Rayo Vallecano","ESP","MF",NA,27,0,0,0,0,1
"Alejandro Pozo Pozo","Almería","ESP","DF","MF",24,3,0,0,0,16
"Beñat Prados","Athletic Club","ESP","MF","DF",22,1,0,0,0,29
"Abdón Prats","Mallorca","ESP","FW","MF",30,4,0,0,0,18
"Marc Pubill","Almería","ESP","DF",NA,20,2,0,0,0,21
"Antonio Puertas","Granada","ESP","MF","FW",31,3,1,0,1,21
"Arnau Puigmal","Almería","ESP","FW","DF",22,3,0,0,0,7
"Nemanja Radonjić","Mallorca","SRB","MF","DF",27,0,0,0,0,1
"Aleksandar Radovanović","Almería","SRB","DF",NA,29,2,0,0,0,7
"Antonio Raillo","Mallorca","ESP","DF",NA,31,6,1,1,2,32
"Predrag Rajković","Mallorca","SRB","GK",NA,27,2,0,0,0,1
"Ivan Rakitić","Sevilla","CRO","MF",NA,35,6,0,0,0,16
"Largie Ramazani","Almería","BEL","FW","MF",22,11,2,2,4,27
"Benito Ramírez","Las Palmas","ESP","FW","MF",28,0,0,0,0,4
"Sandro Ramírez","Las Palmas","ESP","FW",NA,28,3,0,0,0,20
"Chris Ramos","Cádiz","ESP","FW","MF",26,5,0,0,0,61
"Sergio Ramos","Sevilla","ESP","DF",NA,37,7,1,0,1,27
"Raphinha","Barcelona","BRA","FW","MF",26,4,1,0,1,17
"Andrei Ratiu","Rayo Vallecano","ROU","DF","MF",25,1,0,0,0,2
"Raúl","Osasuna","ESP","FW",NA,22,4,0,0,0,13
"Abderrahman Rebbach","Alavés","ALG","FW","MF",24,1,0,0,0,13
"Pepe Reina","Villarreal","ESP","GK",NA,40,2,1,0,1,0
"Álex Remiro","Real Sociedad","ESP","GK",NA,28,3,1,0,1,1
"Chadi Riad","Betis","MAR","DF",NA,20,1,0,0,0,15
"Diego Rico","Getafe","ESP","DF",NA,30,10,0,0,0,32
"Luis Rioja","Alavés","ESP","FW","MF",29,4,0,0,0,22
"Rodrigo Riquelme","Atlético Madrid","ESP","DF","MF",23,1,0,0,0,11
"Alberto Risco","Getafe","ESP","MF",NA,17,0,0,0,0,1
"Mihailo Ristić","Celta Vigo","SRB","DF","MF",27,2,0,0,0,12
"Sergi Roberto","Barcelona","ESP","MF","DF",31,4,0,0,0,8
"Lucas Robertone","Almería","ARG","MF",NA,26,11,0,0,0,38
"Marc Roca","Betis","ESP","MF",NA,26,5,0,0,0,48
"Sergio Rodelas","Granada","ESP","FW","DF",18,0,0,0,0,2
"Rodri","Betis","ESP","FW","MF",23,0,0,0,0,6
"Óscar Rodríguez Arnaiz","Getafe","ESP","MF","FW",25,9,0,0,0,20
"Damián Rodríguez","Celta Vigo","ESP","MF",NA,20,1,0,0,0,4
"Dani Rodríguez","Mallorca","ESP","MF",NA,35,9,0,0,0,61
"Guido Rodríguez","Betis","ARG","MF",NA,29,6,0,0,0,23
"Kirian Rodríguez","Las Palmas","ESP","MF",NA,27,8,0,0,0,23
"Miguel Rodríguez","Celta Vigo","ESP","MF",NA,20,2,0,0,0,15
"Rodrygo","Real Madrid","BRA","FW",NA,22,2,0,0,0,10
"Carlos Romero","Villarreal","ESP","DF",NA,21,1,0,0,0,2
"Isaac Romero","Sevilla","ESP","FW",NA,23,2,0,0,0,28
"Luka Romero","Almería","ARG","FW",NA,18,2,0,0,0,8
"Oriol Romeu","Barcelona","ESP","MF",NA,31,4,0,0,0,15
"Vitor Roque","Barcelona","BRA","FW",NA,18,4,1,1,2,13
"Antonio Rüdiger","Real Madrid","GER","DF",NA,30,7,0,0,0,26
"Aitor Ruibal","Betis","ESP","DF","FW",27,5,0,0,0,16
"Sergio Ruiz","Granada","ESP","MF",NA,28,9,0,0,0,42
"Youssouf Sabaly","Betis","SEN","DF",NA,30,2,0,0,0,9
"Umar Sadiq","Real Sociedad","NGA","FW",NA,26,4,0,0,0,45
"Kike Salas","Sevilla","ESP","DF",NA,21,10,0,0,0,32
"Diadie Samassékou","Cádiz","MLI","MF",NA,27,0,0,0,0,2
"Fede San Emeterio","Cádiz","ESP","MF",NA,26,1,1,0,1,8
"Oihan Sancet","Athletic Club","ESP","MF",NA,23,5,2,1,3,30
"Ricard Sánchez","Granada","ESP","DF",NA,23,8,0,0,0,27
"Antonio Sánchez","Mallorca","ESP","MF",NA,26,3,0,0,0,26
"Juanlu Sánchez","Sevilla","ESP","DF",NA,19,2,0,0,0,11
"Manu Sánchez","Celta Vigo","ESP","DF","MF",22,3,0,0,0,21
"Jesús Santiago","Getafe","ESP","MF",NA,19,4,0,0,0,17
"Paco Sanz","Almería","ESP","DF",NA,18,0,0,0,0,0
"Stefan Savić","Atlético Madrid","MNE","DF",NA,32,7,1,1,2,16
"Sávio","Girona","BRA","FW","MF",19,5,0,0,0,30
"Aleksandar Sedlar","Alavés","SRB","DF",NA,31,2,0,0,0,14
"André Silva","Real Sociedad","POR","FW",NA,27,1,0,0,0,14
"Rui Silva","Betis","POR","GK",NA,29,4,0,0,0,2
"Giuliano Simeone","Alavés","ARG","FW",NA,20,1,0,0,0,11
"Unai Simón","Athletic Club","ESP","GK",NA,26,2,0,0,0,0
"Daley Sinkgraven","Las Palmas","NED","DF",NA,28,0,1,0,1,4
"Jailson Siqueira","Celta Vigo","BRA","DF","MF",27,1,0,0,0,13
"Antonio Sivera","Alavés","ESP","GK",NA,26,3,0,0,0,0
"Rubén Sobrino","Cádiz","ESP","MF","FW",31,8,1,0,1,46
"Alex Sola","Alavés","ESP","FW","MF",24,2,0,0,0,11
"Alex Sola","Real Sociedad","ESP","DF","MF",24,0,0,0,0,2
"Jhon Solis","Girona","COL","MF",NA,18,0,0,0,0,10
"David Soria","Getafe","ESP","GK",NA,30,3,0,0,0,1
"Alberto Soro","Granada","ESP","MF",NA,24,0,0,0,0,0
"Hugo Sotelo","Celta Vigo","ESP","MF",NA,19,1,0,0,0,16
"Boubakary Soumaré","Sevilla","FRA","MF",NA,24,10,0,0,0,33
"Djibril Sow","Sevilla","SUI","MF",NA,26,6,0,0,0,27
"Çağlar Söyüncü","Atlético Madrid","TUR","DF",NA,27,0,1,0,1,3
"Carl Starfelt","Celta Vigo","SWE","DF",NA,28,4,0,0,0,15
"Jørgen Strand Larsen","Celta Vigo","NOR","FW",NA,23,5,0,0,0,65
"Cristhian Stuani","Girona","URU","FW",NA,36,6,0,0,0,28
"Álex Suárez","Las Palmas","ESP","DF",NA,30,7,0,0,0,27
"Damián Suárez","Getafe","URU","DF",NA,35,7,1,0,1,24
"Denis Suárez","Villarreal","ESP","MF","FW",29,0,0,0,0,4
"Suso","Sevilla","ESP","MF","FW",29,5,1,0,1,22
"Williot Swedberg","Celta Vigo","SWE","FW","MF",19,1,0,0,0,6
"Mamadou Sylla","Alavés","SEN","FW","MF",29,0,0,0,0,1
"Alexander Sørloth","Villarreal","NOR","FW",NA,27,3,0,0,0,34
"Yassin Tallal","Getafe","ESP","FW",NA,18,0,0,0,0,1
"Renato Tapia","Celta Vigo","PER","MF","DF",28,5,1,1,2,24
"Marciano Tchami","Almería","GNB","FW","MF",19,0,0,0,0,0
"Aurélien Tchouaméni","Real Madrid","FRA","MF","DF",23,7,0,0,0,20
"Nahuel Tenaglia","Alavés","ARG","DF",NA,27,5,0,0,0,13
"Marc-André ter Stegen","Barcelona","GER","GK",NA,31,3,0,0,0,0
"Ramón Terrats","Villarreal","ESP","MF","DF",22,4,0,0,0,15
"Kieran Tierney","Real Sociedad","SCO","DF",NA,26,1,0,0,0,6
"Raúl de Tomás","Rayo Vallecano","ESP","FW",NA,28,5,0,0,0,24
"Pablo Torre","Girona","ESP","MF","FW",20,1,0,0,0,8
"Raúl Torrente","Granada","ESP","DF",NA,21,4,0,0,0,18
"Ferrán Torres","Barcelona","ESP","FW",NA,23,2,0,0,0,8
"Óliver Torres","Sevilla","ESP","MF",NA,28,3,0,0,0,26
"Lucas Torró","Osasuna","ESP","MF",NA,29,5,0,0,0,43
"Bertrand Traoré","Villarreal","BFA","MF",NA,27,4,0,0,0,7
"Hamari Traoré","Real Sociedad","MLI","DF",NA,31,7,0,0,0,32
"Óscar Trejo","Rayo Vallecano","ARG","FW","MF",35,4,1,0,1,40
"Manu Trigueros","Villarreal","ESP","MF",NA,31,0,0,0,0,5
"Viktor Tsyhankov","Girona","UKR","MF","FW",25,0,0,0,0,14
"Beñat Turrientes","Real Sociedad","ESP","MF",NA,21,4,0,0,0,36
"Enes Ünal","Getafe","TUR","FW","MF",26,0,0,0,0,5
"Myrto Uzuni","Granada","ALB","FW",NA,28,3,0,0,0,26
"Óscar Valentín","Rayo Vallecano","ESP","MF",NA,28,7,1,1,2,77
"Martin Valjent","Mallorca","SVK","DF",NA,27,5,0,0,0,29
"Jesús Vallejo","Granada","ESP","DF",NA,26,1,0,0,0,2
"Álvaro Vallés","Las Palmas","ESP","GK",NA,26,2,1,0,1,1
"Federico Valverde","Real Madrid","URU","MF",NA,25,2,0,0,0,19
"Siebe Van Der Heyden","Mallorca","BEL","DF",NA,25,2,1,0,1,8
"José Luis García Vayá","Valencia","ESP","MF",NA,24,4,0,0,0,51
"Jesus Vazquez","Valencia","ESP","DF","MF",20,1,0,0,0,8
"Kevin Vázquez","Celta Vigo","ESP","DF",NA,30,3,0,0,0,11
"Lucas Vázquez","Real Madrid","ESP","DF",NA,32,0,0,0,0,22
"Gabriel Veiga","Celta Vigo","ESP","FW",NA,21,0,0,0,0,0
"Alejo Véliz","Sevilla","ARG","FW",NA,19,0,0,0,0,4
"Arthur Vermeeren","Atlético Madrid","BEL","MF",NA,18,2,0,0,0,7
"Mikel Vesga","Athletic Club","ESP","MF",NA,30,2,0,0,0,28
"Carlos Vicente","Alavés","ESP","FW",NA,24,1,0,0,0,18
"Nacho Vidal","Osasuna","ESP","DF","FW",28,0,0,0,0,0
"Nacho Vidal","Mallorca","ESP","DF",NA,28,2,0,0,0,9
"Fran Vieites","Betis","ESP","GK",NA,24,0,0,0,0,0
"Jonathan Viera","Las Palmas","ESP","MF","FW",33,1,0,0,0,3
"Jonathan Viera","Almería","ESP","MF",NA,33,3,1,1,2,10
"Asier Villalibre","Athletic Club","ESP","FW",NA,25,0,0,0,0,7
"Gonzalo Villar","Granada","ESP","MF",NA,25,7,0,0,0,44
"Iván Villar","Celta Vigo","ESP","GK",NA,26,0,2,0,2,2
"Ricardo Visus","Betis","ESP","DF",NA,22,0,0,0,0,3
"Daniel Vivian","Athletic Club","ESP","DF",NA,24,6,0,0,0,37
"Shon Weissman","Granada","ISR","FW",NA,27,0,0,0,0,1
"Iñaki Williams","Athletic Club","GHA","FW",NA,29,4,0,0,0,32
"Nico Williams","Athletic Club","ESP","FW",NA,21,6,1,1,2,19
"Axel Witsel","Atlético Madrid","BEL","DF",NA,34,5,0,0,0,24
"Xeber","Alavés","ESP","FW","MF",26,1,0,0,0,9
"Antal Yaakobishvili","Girona","HUN","DF",NA,19,0,0,0,0,1
"Lamine Yamal","Barcelona","ESP","FW",NA,16,3,0,0,0,23
"Roman Yaremchuk","Valencia","UKR","FW",NA,27,2,0,0,0,7
"Arsen Zakharyan","Real Sociedad","RUS","MF","FW",20,1,0,0,0,21
"Joseba Zaldúa","Cádiz","ESP","DF",NA,31,3,0,0,0,14
"Bryan Zaragoza","Granada","ESP","MF","FW",22,5,0,0,0,12
"Igor Zubeldia","Real Sociedad","ESP","DF",NA,26,11,1,0,1,43
"Martín Zubimendi","Real Sociedad","ESP","MF",NA,24,5,0,0,0,36
