"Player","Squad","Nation","Pos","Pos2","Age","Born","Total_Match_Played","Total_Playing_Time","Minutes_Per_Match_Played","Percent_of_Squad_Minutes_Played","Matches_Started","Minutes_Per_Match_Start","Complete_Matches_PLayed","Matches_Played_As_Substitute","Minutes_Per_Match_Substitute","Player_Points_Per_Match","Player_On_Pitch_Squad_Goals","Player_On_Pitch_Goals_Allowed","Weekly_Wages","Annual_Wages"
"Juan Jesus","Napoli","BRA","DF",NA,32,1991,24,2116,88,61.9,23,90,20,1,52,1.33,27,29,35577,1850000
"Junior Messias","Genoa","BRA","MF","DF",32,1991,18,1053,59,30.8,13,76,4,5,12,1.06,14,12,71154,3700000
"Junior Sambia","Salernitana","FRA","DF","MF",26,1996,18,1032,57,30.2,10,81,3,8,27,0.28,9,23,36923,1920000
"Kacper Urbanski","Bologna","POL","MF","FW",18,2004,22,926,42,27.1,9,72,2,13,21,1.91,15,10,5385,280000
"Kaio Jorge","Frosinone","BRA","FW",NA,21,2002,20,812,41,23.7,8,78,2,12,15,0.6,13,20,29615,1540000
"Karol Linetty","Torino","POL","MF",NA,28,1995,28,1858,66,54.3,19,83,9,9,32,1.5,18,17,49808,2590000
"Karol Świderski","Hellas Verona","POL","FW","MF",26,1997,15,504,34,14.7,3,57,0,12,28,1.27,7,7,46346,2410000
"Kenan Yıldız","Juventus","TUR","FW","MF",18,2005,27,952,35,27.8,9,68,0,18,19,1.67,20,7,10769,560000
"Kevin Bonifazi","Frosinone","ITA","DF",NA,27,1996,6,309,52,9,3,90,3,3,13,1.33,2,10,35577,1850000
"Kevin Strootman","Genoa","NED","MF",NA,33,1990,27,1207,45,35.3,15,66,2,12,19,1.41,16,14,49231,2560000
"Khvicha Kvaratskhelia","Napoli","GEO","FW",NA,22,2001,34,2737,81,80,32,83,14,2,34,1.41,46,40,29615,1540000
"Kingsley Ehizibue","Udinese","NED","DF",NA,28,1995,23,955,42,27.9,11,63,0,12,22,0.87,9,15,17308,9e+05
"Koffi Djidji","Torino","CIV","DF",NA,30,1992,13,759,58,22.2,8,83,4,5,18,1.38,10,8,22115,1150000
"Koni De Winter","Genoa","BEL","DF",NA,21,2002,29,2380,82,69.6,26,86,22,3,44,1.31,33,29,14231,740000
"Kostas Manolas","Salernitana","GRE","DF",NA,32,1991,8,488,61,14.3,6,71,1,2,32,0.25,3,9,17885,930000
"Kristian Thorstvedt","Sassuolo","NOR","MF",NA,24,1999,34,2397,71,70.1,30,76,10,4,32,0.68,32,53,14808,770000
"Kristjan Asllani","Inter","ALB","MF",NA,21,2002,23,787,34,23,6,81,4,17,18,2.61,26,3,19808,1030000
"Lameck Banda","Lecce","ZAM","FW",NA,22,2001,21,1350,64,39.5,17,73,2,4,29,1,15,24,12308,640000
"Lassana Coulibaly","Salernitana","MLI","MF",NA,27,1996,28,2082,74,60.9,25,81,17,3,18,0.54,23,51,9808,510000
"Lautaro Martínez","Inter","ARG","FW",NA,25,1997,33,2656,80,77.7,31,84,18,2,32,2.58,73,16,213654,11110000
"Lazar Samardzic","Udinese","SRB","MF",NA,21,2002,34,2372,70,69.4,28,79,14,6,27,1.03,23,28,9808,510000
"Leandro Paredes","Roma","ARG","MF",NA,29,1994,34,2634,77,77,32,81,17,2,22,1.65,42,34,110962,5770000
"Leo Skiri Østigård","Napoli","NOR","DF",NA,23,1999,25,1625,65,47.5,18,85,16,7,14,1.38,29,23,29615,1540000
"Leonardo Pavoletti","Cagliari","ITA","FW",NA,34,1988,19,628,33,18.4,5,72,2,14,19,0.79,9,11,25000,1300000
"Leonardo Spinazzola","Roma","ITA","DF",NA,30,1993,24,1312,55,38.4,15,72,4,9,27,1.63,27,18,106923,5560000
"Liberato Cacace","Empoli","NZL","DF",NA,22,2000,31,1912,62,55.9,18,84,11,13,31,1.1,22,30,6154,320000
"Lorenzo Colombo","Monza","ITA","FW",NA,21,2002,25,1359,54,39.7,16,70,3,9,26,1.24,16,15,10769,560000
"Lorenzo De Silvestri","Bologna","ITA","DF",NA,35,1988,15,674,45,19.7,7,70,0,8,23,1.87,11,7,32115,1670000
"Lorenzo Lucca","Udinese","ITA","FW",NA,22,2000,37,2592,70,75.8,30,80,13,7,26,1,28,38,8846,460000
"Lorenzo Pellegrini","Roma","ITA","MF",NA,27,1996,29,1859,64,54.4,20,79,7,9,30,1.62,38,28,124615,6480000
"Lorenzo Pirola","Salernitana","ITA","DF",NA,21,2002,27,1987,74,58.1,24,79,16,3,27,0.44,17,49,10769,560000
"Lorenzo Venuti","Lecce","ITA","DF",NA,28,1995,14,364,26,10.6,3,74,1,11,13,0.93,2,12,14231,740000
"Loum Tchaouna","Salernitana","FRA","FW","MF",19,2003,33,2100,64,61.4,23,81,14,10,23,0.33,25,53,7308,380000
"Luca Caldirola","Monza","ITA","DF",NA,32,1991,29,2141,74,62.6,23,87,19,6,22,1.1,25,37,24231,1260000
"Luca Garritano","Frosinone","ITA","MF","DF",29,1994,12,485,40,14.2,5,67,0,7,21,1.17,8,9,12885,670000
"Luca Lipani","Sassuolo","ITA","MF",NA,18,2005,8,384,48,11.2,5,68,0,3,14,0.63,5,5,3269,170000
"Luca Mazzitelli","Frosinone","ITA","MF",NA,27,1995,29,2210,76,64.6,26,82,11,3,27,0.97,30,37,49808,2590000
"Luca Pellegrini","Lazio","ITA","DF",NA,24,1999,19,786,41,23,8,64,1,11,25,1.21,9,8,23077,1200000
"Luca Ranieri","Fiorentina","ITA","DF",NA,24,1999,26,2065,79,60.4,23,87,19,3,22,1.69,38,28,32115,1670000
"Lucas Beltrán","Fiorentina","ARG","FW","MF",22,2001,32,1692,53,49.5,21,69,3,11,22,1.44,32,21,44423,2310000
"Lucas Martínez Quarta","Fiorentina","ARG","DF",NA,27,1996,29,2291,79,67,26,86,21,3,19,1.69,42,30,24615,1280000
"Luis Alberto","Lazio","ESP","MF",NA,30,1992,33,2311,70,67.6,29,77,13,4,18,1.55,32,26,142500,7410000
"Luis Muriel","Atalanta","COL","FW","MF",32,1991,18,409,23,12,2,55,0,16,19,1.78,7,7,44423,2310000
"Luka Jović","Milan","SRB","FW",NA,25,1997,23,877,38,25.6,8,75,2,15,18,1.7,16,16,61731,3210000
"M'Bala Nzola","Fiorentina","ANG","FW",NA,26,1996,33,1552,47,45.4,15,77,7,18,22,1.48,26,26,53462,2780000
"M'Baye Niang","Empoli","SEN","FW",NA,28,1994,14,708,51,20.7,5,69,0,9,40,1.29,9,10,12308,640000
"Malick Thiaw","Milan","GER","DF",NA,21,2001,21,1619,77,47.3,19,84,15,2,10,1.81,31,24,19808,1030000
"Manuel Lazzari","Lazio","ITA","DF",NA,29,1993,24,1671,70,48.9,19,80,11,5,32,1.54,23,15,60577,3150000
"Manuel Locatelli","Juventus","ITA","MF",NA,25,1998,36,3008,84,88,34,87,29,2,17,1.81,46,28,117500,6110000
"Marash Kumbulla","Sassuolo","ALB","DF",NA,23,2000,7,362,52,10.6,3,82,2,4,29,1,3,10,64038,3330000
"Marco Brescianini","Frosinone","ITA","MF",NA,23,2000,36,2321,64,67.9,24,83,11,12,28,0.94,29,49,8846,460000
"Marco Mancosu","Cagliari","ITA","MF","FW",34,1988,6,156,26,4.6,3,51,0,3,1,1.83,2,4,28846,1500000
"Marcus Pedersen","Sassuolo","NOR","DF",NA,23,2000,28,1613,58,47.2,16,86,14,12,20,0.82,14,40,5962,310000
"Marcus Thuram","Inter","FRA","FW",NA,25,1997,35,2687,77,78.6,34,78,13,1,26,2.51,69,19,147885,7690000
"Mario Pašalić","Atalanta","CRO","MF",NA,28,1995,34,2051,60,60,23,78,13,11,23,1.91,47,29,35577,1850000
"Mário Rui","Napoli","POR","DF",NA,32,1991,21,1205,57,35.2,14,75,5,7,22,1.52,22,19,64038,3330000
"Marko Arnautović","Inter","AUT","FW",NA,34,1989,27,801,30,23.4,5,74,2,22,20,2.59,22,5,74038,3850000
"Marten de Roon","Atalanta","NED","MF","DF",32,1991,30,2599,87,76,29,89,28,1,23,1.93,56,29,35577,1850000
"Martin Erlic","Sassuolo","CRO","DF",NA,25,1998,32,2618,82,76.5,31,83,22,1,45,0.91,38,47,5385,280000
"Martin Hongla","Hellas Verona","CMR","MF",NA,25,1998,15,1084,72,31.7,12,83,9,3,28,0.8,8,12,15962,830000
"Martín Payero","Udinese","ARG","MF",NA,24,1998,29,1796,62,52.5,21,77,9,8,21,0.97,24,29,17308,9e+05
"Marvin Cuni","Frosinone","ALB","FW",NA,22,2001,22,534,24,15.6,6,63,0,16,10,0.86,8,7,5000,260000
"Mateo Retegui","Genoa","ITA","FW",NA,24,1999,29,2216,76,64.8,26,82,14,3,27,1.24,32,29,44423,2310000
"Mateus Lusuardi","Frosinone","BRA","DF",NA,19,2004,4,219,55,6.4,3,73,1,1,1,0.25,3,8,2885,150000
"Mateusz Wieteska","Cagliari","POL","DF",NA,26,1997,19,965,51,28.2,10,84,7,9,14,0.84,8,20,12308,640000
"Matheus Henrique","Sassuolo","BRA","MF",NA,25,1997,31,2501,81,73.1,27,89,22,4,26,0.84,28,55,10962,570000
"Mathías Olivera","Napoli","URU","DF",NA,25,1997,23,1569,68,45.9,18,80,10,5,26,1.39,29,18,36923,1920000
"Matías Vecino","Lazio","URU","MF",NA,31,1991,31,1153,37,33.7,8,78,3,23,23,1.68,20,15,67692,3520000
"Matteo Cancellieri","Empoli","ITA","FW","MF",21,2002,36,1788,50,52.3,18,74,4,18,25,0.92,17,26,28462,1480000
"Matteo Darmian","Inter","ITA","DF",NA,33,1989,33,2404,73,70.3,27,81,14,6,36,2.61,62,15,61731,3210000
"Matteo Gabbia","Milan","ITA","DF",NA,23,1999,18,1275,71,37.3,14,82,10,4,33,2,32,19,28462,1480000
"Mattéo Guendouzi","Lazio","FRA","MF",NA,24,1999,33,2367,72,69.2,27,83,17,6,22,1.67,34,28,61731,3210000
"Matteo Lovato","Salernitana","ITA","DF",NA,23,2000,13,947,73,27.7,11,80,7,2,32,0.46,8,21,17885,930000
"Matteo Lovato","Torino","ITA","DF",NA,23,2000,13,544,42,15.9,6,76,4,7,13,1.38,6,7,17885,930000
"Matteo Politano","Napoli","ITA","FW",NA,29,1993,37,2360,64,69,31,70,1,6,34,1.41,39,34,78269,4070000
"Matteo Prati","Cagliari","ITA","MF",NA,19,2003,26,1972,76,57.7,19,87,14,7,46,0.88,25,44,8462,440000
"Matteo Ruggeri","Atalanta","ITA","DF",NA,21,2002,34,2449,72,71.6,28,80,7,6,33,1.82,55,31,3269,170000
"Mattia Destro","Empoli","ITA","FW","MF",32,1991,15,366,24,10.7,3,54,0,12,17,0.67,4,9,17885,930000
"Mattia Viti","Sassuolo","ITA","DF",NA,21,2002,15,979,65,28.6,12,74,5,3,30,0.87,12,22,11346,590000
"Mattia Zaccagni","Lazio","ITA","FW","MF",28,1995,28,1956,70,57.2,24,75,3,4,37,1.57,27,21,71154,3700000
"Maxime Lopez","Fiorentina","FRA","MF",NA,25,1997,19,800,42,23.4,7,75,2,12,23,1.47,9,10,14808,770000
"Medon Berisha","Lecce","ALB","FW","MF",19,2003,6,205,34,6,2,65,0,4,19,0.67,0,3,2308,120000
"Mehdi Bourabia","Frosinone","MAR","MF",NA,31,1991,10,200,20,5.8,3,50,0,7,7,0.9,1,9,25000,1300000
"Mërgim Vojvoda","Torino","KVX","DF",NA,28,1995,28,1379,49,40.3,15,80,8,13,14,1.43,14,14,17308,9e+05
"Michael Folorunsho","Hellas Verona","ITA","MF","FW",25,1998,34,2781,82,81.3,33,84,18,1,8,0.91,28,43,14231,740000
"Michael Kayode","Fiorentina","ITA","DF",NA,19,2004,26,2058,79,60.2,22,85,14,4,45,1.88,39,20,35577,1850000
"Michel Aebischer","Bologna","SUI","MF",NA,26,1997,36,2230,62,65.2,26,79,13,10,17,1.81,29,20,12308,640000
"Michele Cerofolini","Frosinone","ITA","GK",NA,24,1999,8,675,84,19.7,7,90,7,1,45,1.38,7,11,11346,590000
"Milan Badelj","Genoa","CRO","MF",NA,34,1989,33,2535,77,74.1,32,79,10,1,23,1.27,34,30,34423,1790000
"Milan Đurić","Hellas Verona","BIH","FW",NA,33,1990,20,1204,60,35.2,13,79,4,7,25,0.85,15,21,17308,9e+05
"Milan Đurić","Monza","BIH","FW",NA,33,1990,17,1257,74,36.8,13,86,9,4,35,1.18,14,20,17308,9e+05
"Mirko Marić","Monza","CRO","FW",NA,28,1995,10,287,29,8.4,1,59,0,9,25,1.09,2,3,10192,530000
"Mitchel Bakker","Atalanta","NED","DF",NA,23,2000,14,382,27,11.2,3,51,0,11,21,1.29,2,7,54231,2820000
"Mohamed Kaba","Lecce","FRA","MF",NA,21,2001,23,1378,60,40.3,15,77,6,8,27,1,13,23,6154,320000
"Moise Kean","Juventus","ITA","FW",NA,23,2000,19,654,34,19.1,8,66,0,11,11,1.95,6,4,74038,3850000
"Morten Frendrup","Genoa","DEN","MF",NA,22,2001,37,3145,85,92,36,87,31,1,20,1.24,40,43,9808,510000
"Morten Thorsby","Genoa","NOR","MF",NA,27,1996,24,1157,48,33.8,9,84,7,15,27,1.46,18,20,20000,1040000
"Nahitan Nández","Cagliari","URU","MF","DF",27,1995,33,2341,71,68.5,29,78,12,4,19,0.91,21,47,39423,2050000
"Natan","Napoli","BRA","DF",NA,22,2001,14,952,68,27.8,11,80,5,3,26,1.5,17,15,27115,1410000
"Nedim Bajrami","Sassuolo","ALB","MF","FW",24,1999,28,1310,47,38.3,15,66,1,13,24,0.82,20,35,29615,1540000
"Nemanja Radonjić","Torino","SRB","MF","FW",27,1996,10,374,37,10.9,4,61,0,6,22,1.4,6,5,19808,1030000
"Niccolò Pierozzi","Salernitana","ITA","DF",NA,21,2001,12,871,73,25.5,11,77,6,1,25,0.33,8,20,3269,170000
"Nicola Leali","Genoa","ITA","GK",NA,30,1993,3,176,59,5.1,2,88,1,1,1,1,2,2,8846,460000
"Nicola Sansone","Lecce","ITA","FW","MF",31,1991,25,767,31,22.4,4,68,1,21,24,1.12,14,11,19231,1e+06
"Nicola Zalewski","Roma","POL","DF","FW",21,2002,22,968,44,28.3,10,70,1,12,22,1.41,13,12,10769,560000
"Nicolás González","Fiorentina","ARG","FW",NA,25,1998,29,1913,66,55.9,21,80,13,8,29,1.41,36,28,74038,3850000
"Nicolas Viola","Cagliari","ITA","MF","FW",33,1989,26,1207,46,35.3,11,73,3,15,27,1.12,25,18,26731,1390000
"Nicolò Barella","Inter","ITA","MF",NA,26,1997,37,2846,77,83.2,34,81,17,3,26,2.46,72,18,178077,9260000
"Nicolò Cambiaghi","Empoli","ITA","FW","MF",22,2000,37,2553,69,74.6,29,82,11,8,24,0.97,20,42,17885,930000
"Nicolò Casale","Lazio","ITA","DF",NA,25,1998,20,1559,78,45.6,16,85,14,4,49,1.5,22,24,35577,1850000
"Nicolò Fagioli","Juventus","ITA","MF",NA,22,2001,8,437,55,12.8,4,74,0,4,36,1.88,8,4,53462,2780000
"Nicolò Rovella","Lazio","ITA","MF",NA,21,2001,23,1318,57,38.5,16,75,6,7,18,1.83,21,13,71154,3700000
"Nikola Milenković","Fiorentina","SRB","DF",NA,25,1997,34,2510,74,73.4,27,89,26,7,15,1.56,45,35,106923,5560000
"Nikola Moro","Bologna","CRO","MF",NA,25,1998,23,840,37,24.6,10,62,1,13,17,1.61,13,12,23846,1240000
"Nikola Vlašić","Torino","CRO","MF","FW",25,1997,33,2608,79,76.3,30,82,20,3,52,1.24,23,29,49231,2560000
"Noah Okafor","Milan","SUI","FW","MF",23,2000,28,887,32,25.9,6,67,1,22,22,1.96,25,17,49231,2560000
"Norbert Gyömbér","Salernitana","SVK","DF",NA,31,1992,22,1760,80,51.5,20,82,14,2,58,0.55,16,41,25000,1300000
"Oier Zarraga","Udinese","ESP","MF",NA,24,1999,15,404,27,11.8,4,74,2,11,10,1.07,6,10,8654,450000
"Olivier Giroud","Milan","FRA","FW",NA,36,1986,35,2363,68,69.1,28,77,10,7,28,1.89,58,28,86346,4490000
"Ondrej Duda","Hellas Verona","SVK","MF",NA,28,1994,32,2456,77,71.8,29,83,16,3,20,1.13,31,36,21154,1100000
"Oussama El Azzouzi","Bologna","MAR","MF",NA,22,2001,18,547,30,16,5,75,2,13,13,1.78,8,8,11154,580000
"Pablo Marí","Monza","ESP","DF",NA,29,1993,34,2615,77,76.5,30,84,24,4,21,1.18,29,39,39423,2050000
"Pasquale Mazzocchi","Salernitana","ITA","DF",NA,28,1995,18,1272,71,37.2,16,76,8,2,25,0.67,13,30,5769,3e+05
"Pasquale Mazzocchi","Napoli","ITA","DF",NA,28,1995,10,428,43,12.5,4,78,1,6,19,0.8,5,5,5769,3e+05
"Patric","Lazio","ESP","DF",NA,30,1993,20,1608,80,47,19,82,17,1,45,1.85,25,12,42692,2220000
"Patrick Ciurria","Monza","ITA","DF","MF",28,1995,22,1598,73,46.7,18,80,10,4,38,1.32,16,20,28462,1480000
"Patrick Dorgu","Lecce","DEN","DF","MF",18,2004,32,1564,49,45.7,17,71,4,15,24,1.06,14,20,2308,120000
"Paulo Azzi","Cagliari","BRA","DF","MF",29,1994,25,950,38,27.8,9,73,3,16,18,0.96,9,19,17885,930000
"Paulo Dybala","Roma","ARG","FW","MF",29,1993,28,1959,70,57.3,25,75,7,3,24,1.79,45,27,135385,7040000
"Paweł Dawidowicz","Hellas Verona","POL","DF",NA,28,1995,28,2143,77,62.7,25,84,21,3,15,1,20,31,7308,380000
"Pedro","Lazio","ESP","FW","MF",36,1987,33,816,25,23.9,5,59,0,28,19,1.64,12,9,54231,2820000
"Pedro Obiang","Sassuolo","EQG","MF",NA,31,1992,8,453,57,13.2,5,78,2,3,21,0.75,6,13,20962,1090000
"Pedro Pereira","Monza","POR","DF",NA,25,1998,23,841,37,24.6,9,65,2,14,18,1.04,8,17,7308,380000
"Pepín","Monza","EQG","MF","FW",26,1996,10,241,24,7,2,45,0,8,19,1.2,2,2,7115,370000
"Pierre Kalulu","Milan","FRA","DF",NA,23,2000,9,374,42,10.9,4,61,2,5,26,1.89,7,7,49231,2560000
"Pietro Pellegri","Torino","ITA","FW",NA,22,2001,24,756,32,22.1,7,65,0,17,18,1.42,10,12,24615,1280000
"Piotr Zieliński","Napoli","POL","MF",NA,29,1994,28,1924,69,56.3,23,78,4,5,28,1.36,29,25,124615,6480000
"Pol Lirola","Frosinone","ESP","DF",NA,25,1997,25,1536,61,44.9,18,74,7,7,29,0.84,18,29,19231,1e+06
"Pontus Almqvist","Lecce","SWE","FW","MF",24,1999,30,2107,70,61.6,25,79,12,5,24,0.97,20,32,14808,770000
"Rade Krunić","Milan","BIH","MF",NA,29,1993,10,687,69,20.1,8,81,6,2,19,1.7,14,12,53462,2780000
"Rafael Leão","Milan","POR","FW",NA,24,1999,34,2512,74,73.5,29,80,15,5,37,1.94,56,31,123269,6410000
"Rafael Tolói","Atalanta","ITA","DF",NA,32,1990,18,965,54,28.2,10,82,6,8,18,1.89,21,12,35577,1850000
"Raoul Bellanova","Torino","ITA","DF",NA,23,2000,37,3046,82,89.1,36,84,17,1,10,1.41,30,33,42692,2220000
"Rasmus Kristensen","Roma","DEN","DF",NA,26,1997,29,1744,60,51,19,80,12,10,22,1.79,30,28,49231,2560000
"Răzvan Marin","Empoli","ROU","MF",NA,27,1996,30,1818,61,53.2,20,80,11,10,21,0.83,14,28,24615,1280000
"Reda Belahyane","Hellas Verona","FRA","MF",NA,19,2004,2,90,45,2.6,1,73,0,1,17,1,2,2,5385,280000
"Reinier","Frosinone","BRA","MF","FW",21,2002,22,1059,48,31,13,70,0,9,17,0.95,12,18,11538,6e+05
"Remi Oudin","Lecce","FRA","MF","FW",26,1996,31,1819,59,53.2,21,75,2,10,25,0.94,11,23,12308,640000
"Remo Freuler","Bologna","SUI","MF",NA,31,1992,32,2624,82,76.7,30,85,20,2,35,1.88,46,22,35577,1850000
"Renato Sanches","Roma","POR","MF",NA,25,1997,7,146,21,4.3,1,45,0,6,17,1.71,7,4,88846,4620000
"Ricardo Rodríguez","Torino","SUI","DF",NA,30,1992,35,2772,79,81.1,34,81,22,1,29,1.43,29,27,53462,2780000
"Riccardo Calafiori","Bologna","ITA","DF",NA,21,2002,30,2349,78,68.7,26,89,23,4,12,1.97,43,20,14231,740000
"Riccardo Orsolini","Bologna","ITA","FW","MF",26,1997,33,1792,54,52.4,19,75,6,14,27,1.67,31,17,71154,3700000
"Riccardo Saponara","Hellas Verona","ITA","FW","MF",31,1991,12,342,29,10,3,67,0,9,16,1.08,4,5,35577,1850000
"Riccardo Sottil","Fiorentina","ITA","FW",NA,24,1999,22,1103,50,32.3,13,70,1,9,21,1.41,20,12,21346,1110000
"Rick Karsdorp","Roma","NED","DF",NA,28,1995,18,1191,66,34.8,14,76,4,4,31,2.06,22,11,78269,4070000
"Ridgeciano Haps","Genoa","SUR","DF",NA,30,1993,16,773,48,22.6,7,85,2,9,20,1.06,7,9,61731,3210000
"Roberto Gagliardini","Monza","ITA","MF","DF",29,1994,33,2360,72,69,29,79,18,4,21,1.12,28,37,53462,2780000
"Roberto Pereyra","Udinese","ARG","FW","MF",32,1991,27,1858,69,54.3,22,80,13,5,20,0.93,25,30,19808,1030000
"Roberto Piccoli","Lecce","ITA","FW",NA,22,2001,35,1378,39,40.3,12,75,4,23,21,0.97,16,21,10769,560000
"Rolando Mandragora","Fiorentina","ITA","MF",NA,26,1997,33,1588,48,46.4,16,78,7,17,20,1.42,28,24,56923,2960000
"Romelu Lukaku","Roma","BEL","FW",NA,30,1993,32,2641,83,77.2,30,87,23,2,23,1.91,52,30,172500,8970000
"Ruan","Sassuolo","BRA","DF",NA,24,1999,26,1516,58,44.3,16,77,9,10,29,0.73,21,43,9423,490000
"Ruben Loftus-Cheek","Milan","ENG","MF",NA,27,1996,29,2068,71,60.5,26,76,11,3,27,2.14,43,28,98654,5130000
"Rúben Vinagre","Hellas Verona","POR","DF","FW",24,1999,12,282,24,8.2,2,76,1,10,13,1.42,5,6,28462,1480000
"Ruslan Malinovskyi","Genoa","UKR","MF",NA,30,1993,28,1544,55,45.1,18,76,6,10,18,1.25,20,19,24615,1280000
"Saba Sazonov","Torino","GEO","DF",NA,21,2002,12,356,30,10.4,2,53,0,10,25,1.25,2,8,12308,640000
"Sam Beukema","Bologna","NED","DF",NA,24,1998,30,2547,85,74.5,29,87,26,1,16,1.9,40,27,17308,9e+05
"Samu Castillejo","Sassuolo","ESP","FW","MF",28,1995,17,536,32,15.7,6,60,0,11,16,0.71,8,12,29615,1540000
"Samuel Chukwueze","Milan","NGA","FW",NA,24,1999,24,1017,42,29.7,12,67,2,12,18,2.08,25,17,98654,5130000
"Samuel Iling-Junior","Juventus","ENG","DF","MF",19,2003,24,810,34,23.7,4,84,2,20,24,1.75,18,10,12308,640000
"Samuele Birindelli","Monza","ITA","DF",NA,24,1999,35,2013,58,58.9,22,76,8,13,25,1.2,25,33,15962,830000
"Samuele Mulattieri","Sassuolo","ITA","FW","MF",22,2000,27,462,17,13.5,1,82,0,26,15,0.59,6,18,15962,830000
"Samuele Ricci","Torino","ITA","MF",NA,21,2001,32,2395,75,70,28,82,19,4,24,1.44,27,25,35577,1850000
"Samuele Vignato","Monza","ITA","MF","FW",19,2004,10,343,34,10,3,65,0,7,21,1.5,4,2,3269,170000
"Sandi Lovrić","Udinese","SVN","MF",NA,25,1998,29,1987,69,58.1,21,85,11,8,24,0.9,22,34,17308,9e+05
"Santiago Castro","Bologna","ARG","FW",NA,18,2004,8,242,30,7.1,2,76,1,6,15,1.5,4,2,17885,930000
"Sardar Azmoun","Roma","IRN","FW","MF",28,1995,23,585,25,17.1,3,74,1,20,18,1.61,18,6,41923,2180000
"Sead Kolašinac","Atalanta","BIH","DF",NA,30,1993,30,2178,73,63.7,25,83,16,5,23,1.77,45,23,49231,2560000
"Sebastian Walukiewicz","Empoli","POL","DF",NA,23,2000,27,2055,76,60.1,23,84,19,4,33,1,18,32,7308,380000
"Shon Weissman","Salernitana","ISR","FW","DF",27,1996,11,494,45,14.4,5,64,0,6,29,0.18,5,14,5385,280000
"Silvan Hefti","Genoa","SUI","MF","DF",25,1997,6,114,19,3.3,1,58,0,5,11,0.5,1,8,19808,1030000
"Simeon Nwankwo","Salernitana","NGA","FW",NA,31,1992,15,686,46,20.1,6,84,2,9,20,0.4,10,13,35577,1850000
"Simon Kjær","Milan","DEN","DF",NA,34,1989,20,1171,59,34.2,14,79,7,6,11,2.3,23,17,36923,1920000
"Simone Bastoni","Empoli","ITA","MF","DF",26,1996,16,745,47,21.8,9,70,2,7,17,1.13,4,14,8846,460000
"Simone Romagnoli","Frosinone","ITA","DF",NA,33,1990,33,2715,82,79.4,30,87,28,3,35,0.97,38,47,17885,930000
"Stefan de Vrij","Inter","NED","DF",NA,31,1992,25,1586,63,46.4,17,86,16,8,16,2.68,48,5,135385,7040000
"Stefan Posch","Bologna","AUT","DF",NA,26,1997,31,2409,78,70.4,29,80,18,2,38,1.81,36,24,19231,1e+06
"Stefano Sabelli","Genoa","ITA","DF",NA,30,1993,32,2429,76,71,30,79,6,2,29,1.34,33,25,9615,5e+05
"Stephan El Shaarawy","Roma","ITA","FW","DF",30,1992,33,1738,53,50.8,19,76,5,14,20,1.58,36,26,89038,4630000
"Suat Serdar","Hellas Verona","GER","MF",NA,26,1997,25,1659,66,48.5,19,80,11,6,25,1.08,18,26,39423,2050000
"Sydney van Hooijdonk","Bologna","NED","FW",NA,23,2000,9,212,24,6.2,2,67,0,7,11,1,2,2,9808,510000
"Szymon Żurkowski","Empoli","POL","MF",NA,25,1997,13,868,67,25.4,10,79,3,3,25,1.23,9,8,17308,9e+05
"Tammy Abraham","Roma","ENG","FW",NA,25,1997,8,242,30,7.1,2,60,0,6,20,1.38,4,4,110962,5770000
"Teun Koopmeiners","Atalanta","NED","MF",NA,25,1998,34,2627,77,76.8,29,85,19,5,33,1.68,55,34,36923,1920000
"Theo Hernández","Milan","FRA","DF",NA,25,1997,32,2791,87,81.6,31,89,26,1,23,2.13,70,42,98654,5130000
"Thomas Henry","Hellas Verona","FRA","FW",NA,28,1994,18,334,19,9.8,2,56,0,16,14,0.89,3,2,19808,1030000
"Thomas Kristensen","Udinese","DEN","DF",NA,21,2002,26,2096,81,61.3,23,87,20,3,29,0.88,23,34,6154,320000
"Tijjani Reijnders","Milan","NED","MF",NA,25,1998,36,2820,78,82.5,33,82,21,3,36,1.97,67,38,41923,2180000
"Timothy Weah","Juventus","USA","DF","FW",23,2000,30,1258,42,36.8,12,72,3,18,22,1.77,24,12,49231,2560000
"Toma Bašić","Salernitana","CRO","MF",NA,26,1996,15,1162,77,34,14,83,9,1,4,0.2,6,23,34423,1790000
"Tomáš Suslov","Hellas Verona","SVK","MF","FW",21,2002,32,2092,65,61.2,23,83,9,9,21,0.97,28,34,9808,510000
"Tommaso Augello","Cagliari","ITA","DF",NA,28,1994,32,2418,76,70.7,28,82,12,4,30,1.06,32,46,17885,930000
"Tommaso Baldanzi","Roma","ITA","FW","MF",20,2003,13,518,40,15.1,6,68,0,7,16,1.69,8,6,10769,560000
"Tommaso Baldanzi","Empoli","ITA","MF","FW",20,2003,14,745,53,21.8,8,76,3,6,23,0.57,3,14,10769,560000
"Tommaso Corazza","Bologna","ITA","DF",NA,19,2004,9,195,22,5.7,1,67,0,8,16,1.44,4,1,3269,170000
"Tommaso Pobega","Milan","ITA","MF",NA,24,1999,11,319,29,9.3,3,61,1,8,17,2.55,7,4,35577,1850000
"Tyronne Ebuehi","Empoli","NGA","DF",NA,27,1995,15,1099,73,32.1,11,84,10,4,43,0.8,5,15,12308,640000
"Uroš Račić","Sassuolo","SRB","MF",NA,25,1998,22,820,37,24,8,69,1,14,19,0.73,5,21,12308,640000
