"Player","Squad","Nation","Pos","Pos2","Age","Tackles","Tackles_Won","Tackles_Win_Percentage","Challenges","Challenges_Won","Challenges_Percentage","Total_Blocks","Shots_Blocked","Passes_Blocked","Interceptions","Clearances","Errors"
"Davy Klaassen","Inter","NED","MF",NA,30,4,2,50,3,3,33.3,5,1,4,3,4,0
"Sead Kolašinac","Atalanta","BIH","DF",NA,30,44,32,72.7272727272727,49,49,61.2,22,9,13,21,47,0
"Teun Koopmeiners","Atalanta","NED","MF",NA,25,39,24,61.5384615384615,50,50,34,33,3,30,10,35,0
"Filip Kostić","Juventus","SRB","DF",NA,30,37,23,62.1621621621622,33,33,51.5,29,8,21,9,43,0
"Christian Kouamé","Fiorentina","CIV","FW",NA,25,13,4,30.7692307692308,10,10,60,16,0,16,2,10,0
"Viktor Kovalenko","Empoli","UKR","MF",NA,27,5,2,40,8,8,25,12,2,10,1,7,0
"Rasmus Kristensen","Roma","DEN","DF",NA,26,36,19,52.7777777777778,50,50,56,27,7,20,8,50,0
"Thomas Kristensen","Udinese","DEN","DF",NA,21,35,24,68.5714285714286,33,33,63.6,29,20,9,29,118,0
"Nikola Krstović","Lecce","MNE","FW",NA,23,17,6,35.2941176470588,10,10,60,12,4,8,4,22,0
"Rade Krunić","Milan","BIH","MF",NA,29,10,8,80,9,9,44.4,7,3,4,11,14,0
"Marash Kumbulla","Sassuolo","ALB","DF",NA,23,3,2,66.6666666666667,2,2,50,8,6,2,0,22,0
"Berkan Kutlu","Genoa","TUR","MF",NA,25,6,4,66.6666666666667,6,6,50,3,0,3,4,5,0
"Khvicha Kvaratskhelia","Napoli","GEO","FW",NA,22,42,21,50,49,49,30.6,15,1,14,13,9,0
"Giorgi Kvernadze","Frosinone","GEO","FW","DF",20,3,0,0,2,2,100,1,0,1,1,0,0
"Giorgos Kyriakopoulos","Monza","GRE","DF",NA,27,19,10,52.6315789473684,24,24,45.8,18,1,17,13,28,0
"Gianluca Lapadula","Cagliari","PER","FW",NA,33,1,1,100,10,10,10,2,1,1,2,5,0
"Armand Lauriente","Sassuolo","FRA","FW",NA,24,31,20,64.5161290322581,44,44,29.5,29,4,25,15,11,0
"Valentino Lazaro","Torino","AUT","DF","MF",27,18,11,61.1111111111111,19,19,68.4,14,1,13,8,29,0
"Darko Lazović","Hellas Verona","SRB","FW","MF",32,26,16,61.5384615384615,31,31,51.6,10,1,9,6,14,0
"Manuel Lazzari","Lazio","ITA","DF",NA,29,26,18,69.2307692307692,28,28,64.3,20,4,16,12,37,1
"Rafael Leão","Milan","POR","FW",NA,24,16,10,62.5,13,13,61.5,15,1,14,9,19,0
"Jesper Lindstrøm","Napoli","DEN","FW","MF",23,8,3,37.5,8,8,50,3,0,3,2,6,0
"Karol Linetty","Torino","POL","MF",NA,28,30,21,70,29,29,31,24,8,16,23,27,1
"Luca Lipani","Sassuolo","ITA","MF",NA,18,9,7,77.7777777777778,11,11,27.3,9,2,7,6,7,0
"Pol Lirola","Frosinone","ESP","DF",NA,25,30,18,60,35,35,48.6,12,1,11,19,41,1
"Diego Llorente","Roma","ESP","DF",NA,29,31,19,61.2903225806452,24,24,45.8,40,27,13,22,79,0
"Stanislav Lobotka","Napoli","SVK","MF",NA,28,61,39,63.9344262295082,60,60,40,30,8,22,30,29,0
"Manuel Locatelli","Juventus","ITA","MF",NA,25,69,43,62.3188405797101,58,58,53.4,43,17,26,25,65,0
"Ruben Loftus-Cheek","Milan","ENG","MF",NA,27,28,18,64.2857142857143,27,27,55.6,24,12,12,9,10,1
"Ademola Lookman","Atalanta","NGA","FW","MF",25,20,15,75,22,22,36.4,19,0,19,9,0,1
"Maxime Lopez","Fiorentina","FRA","MF",NA,25,18,9,50,12,12,50,3,1,2,7,6,0
"Maxime Lopez","Sassuolo","FRA","MF",NA,25,2,1,50,2,2,50,1,1,0,2,0,0
"Matteo Lovato","Torino","ITA","DF",NA,23,10,7,70,5,5,80,9,5,4,13,10,0
"Matteo Lovato","Salernitana","ITA","DF",NA,23,27,14,51.8518518518519,24,24,66.7,14,7,7,18,41,1
"Sandi Lovrić","Udinese","SVN","MF",NA,25,25,12,48,23,23,39.1,21,2,19,21,24,0
"Lorenzo Lucca","Udinese","ITA","FW",NA,22,19,11,57.8947368421053,20,20,25,18,3,15,3,36,1
"Jhon Lucumí","Bologna","COL","DF",NA,25,48,29,60.4166666666667,36,36,75,32,17,15,16,68,2
"José Luis Palomino","Atalanta","ARG","DF",NA,33,2,1,50,1,1,100,2,1,1,1,6,0
"Romelu Lukaku","Roma","BEL","FW",NA,30,6,5,83.3333333333333,4,4,50,7,1,6,0,19,1
"Sebastiano Luperto","Empoli","ITA","DF",NA,26,37,26,70.2702702702703,24,24,62.5,46,35,11,32,157,1
"Mateus Lusuardi","Frosinone","BRA","DF",NA,19,2,1,50,3,3,33.3,4,2,2,4,8,0
"Zito Luvumbo","Cagliari","ANG","FW","MF",21,9,6,66.6666666666667,15,15,26.7,19,0,19,1,2,0
"Charalambos Lykogiannis","Bologna","GRE","DF",NA,29,10,6,60,10,10,50,15,5,10,5,30,0
"Giulio Maggiore","Salernitana","ITA","MF",NA,25,49,29,59.1836734693878,42,42,47.6,27,5,22,24,38,0
"Giangiacomo Magnani","Hellas Verona","ITA","DF",NA,27,33,18,54.5454545454545,25,25,60,50,28,22,45,118,0
"Mike Maignan","Milan","FRA","GK",NA,28,1,0,0,1,1,100,1,0,1,1,4,3
"Antoine Makoumbou","Cagliari","CGO","MF",NA,25,41,24,58.5365853658537,30,30,50,23,4,19,16,27,2
"Daniel Maldini","Monza","ITA","MF","FW",21,3,2,66.6666666666667,6,6,50,2,0,2,2,1,0
"Daniel Maldini","Empoli","ITA","FW","MF",21,4,2,50,2,2,100,5,0,5,2,2,0
"Youssef Maleh","Empoli","MAR","MF",NA,24,74,48,64.8648648648649,52,52,44.2,62,7,55,25,29,0
"Ruslan Malinovskyi","Genoa","UKR","MF",NA,30,35,20,57.1428571428571,41,41,41.5,22,8,14,5,16,0
"Gianluca Mancini","Roma","ITA","DF",NA,27,34,20,58.8235294117647,27,27,40.7,38,26,12,36,77,1
"Marco Mancosu","Cagliari","ITA","MF","FW",34,3,0,0,2,2,50,0,0,0,0,0,0
"Christos Mandas","Lazio","GRE","GK",NA,21,0,0,NA,1,1,0,0,0,0,1,3,1
"Rolando Mandragora","Fiorentina","ITA","MF",NA,26,26,11,42.3076923076923,22,22,45.5,14,3,11,9,18,1
"Kostas Manolas","Salernitana","GRE","DF",NA,32,9,5,55.5555555555556,8,8,75,10,7,3,2,20,0
"Riccardo Marchizza","Frosinone","ITA","DF",NA,25,7,6,85.7142857142857,13,13,23.1,10,2,8,7,33,0
"Gian Marco Ferrari","Sassuolo","ITA","DF",NA,31,22,10,45.4545454545455,18,18,66.7,28,17,11,25,76,0
"Pablo Marí","Monza","ESP","DF",NA,29,41,25,60.9756097560976,34,34,64.7,40,25,15,37,115,1
"Mirko Marić","Monza","CRO","FW",NA,28,4,0,0,2,2,0,4,0,4,2,3,0
"Răzvan Marin","Empoli","ROU","MF",NA,27,40,22,55,29,29,65.5,16,4,12,6,30,2
"Agustín Martegani","Salernitana","ARG","MF",NA,23,13,7,53.8461538461538,18,18,33.3,4,1,3,4,7,1
"Aarón Martín","Genoa","ESP","DF",NA,26,21,10,47.6190476190476,22,22,40.9,12,4,8,9,15,0
"Lautaro Martínez","Inter","ARG","FW",NA,25,22,16,72.7272727272727,19,19,21.1,30,1,29,20,10,0
"Lucas Martínez Quarta","Fiorentina","ARG","DF",NA,27,75,47,62.6666666666667,54,54,66.7,38,14,24,30,69,4
"Adam Marušić","Lazio","MNE","DF",NA,30,45,31,68.8888888888889,49,49,55.1,27,7,20,29,63,2
"Adam Masina","Udinese","MAR","DF",NA,29,4,0,0,4,4,50,2,1,1,2,5,0
"Adam Masina","Torino","MAR","DF",NA,29,17,12,70.5882352941177,20,20,25,12,6,6,11,30,0
"Alan Matturro","Genoa","URU","DF",NA,18,1,1,100,1,1,100,6,3,3,2,4,0
"Luca Mazzitelli","Frosinone","ITA","MF",NA,27,45,23,51.1111111111111,49,49,53.1,23,7,16,19,62,0
"Pasquale Mazzocchi","Salernitana","ITA","DF",NA,28,25,19,76,29,29,55.2,14,6,8,5,31,0
"Pasquale Mazzocchi","Napoli","ITA","DF",NA,28,5,2,40,3,3,66.7,5,1,4,1,13,0
"Jordi Mboula","Hellas Verona","ESP","FW","MF",24,4,4,100,7,7,57.1,4,1,3,1,0,0
"Weston McKennie","Juventus","USA","MF","DF",24,48,29,60.4166666666667,27,27,63,28,7,21,18,69,0
"Arthur Melo","Fiorentina","BRA","MF",NA,26,45,30,66.6666666666667,42,42,61.9,27,3,24,18,8,0
"Alex Meret","Napoli","ITA","GK",NA,26,1,0,0,2,2,50,0,0,0,0,10,1
"Junior Messias","Genoa","BRA","MF","DF",32,26,20,76.9230769230769,19,19,42.1,9,1,8,5,22,0
"Nikola Milenković","Fiorentina","SRB","DF",NA,25,41,21,51.219512195122,36,36,61.1,22,14,8,27,95,1
"Arkadiusz Milik","Juventus","POL","FW",NA,29,9,5,55.5555555555556,5,5,60,7,1,6,5,3,0
"Vanja Milinković-Savić","Torino","SRB","GK",NA,26,1,0,0,1,1,100,0,0,0,1,14,4
"Yerry Mina","Fiorentina","COL","DF","MF",28,1,1,100,2,2,50,0,0,0,0,2,0
"Yerry Mina","Cagliari","COL","DF",NA,28,20,13,65,19,19,68.4,23,14,9,4,77,0
"Aleksei Miranchuk","Atalanta","RUS","MF","FW",27,12,6,50,13,13,38.5,6,1,5,2,5,1
"Fabio Miretti","Juventus","ITA","MF",NA,19,18,14,77.7777777777778,26,26,38.5,10,1,9,7,6,0
"Filippo Missori","Sassuolo","ITA","DF",NA,19,6,3,50,11,11,36.4,3,2,1,4,8,0
"Stefan Mitrović","Hellas Verona","SRB","FW","MF",20,6,3,50,5,5,40,6,1,5,0,4,0
"Henrikh Mkhitaryan","Inter","ARM","MF",NA,34,62,34,54.8387096774194,49,49,49,23,4,19,29,43,0
"Ilario Monterisi","Frosinone","ITA","DF",NA,21,23,13,56.5217391304348,26,26,46.2,22,18,4,8,63,0
"Lorenzo Montipò","Hellas Verona","ITA","GK",NA,27,1,1,100,3,3,33.3,0,0,0,0,25,2
"Nikola Moro","Bologna","CRO","MF",NA,25,21,16,76.1904761904762,15,15,53.3,14,1,13,7,10,0
"Dany Mota","Monza","POR","FW","MF",25,13,7,53.8461538461538,17,17,47.1,4,1,3,2,18,0
"Samuele Mulattieri","Sassuolo","ITA","FW","MF",22,1,1,100,2,2,50,7,2,5,1,2,0
"Luis Muriel","Atalanta","COL","FW","MF",32,3,2,66.6666666666667,1,1,100,4,0,4,1,0,0
"Yunus Musah","Milan","USA","MF","FW",20,25,14,56,15,15,53.3,18,4,14,10,16,1
"Juan Musso","Atalanta","ARG","GK",NA,29,1,0,0,1,1,100,0,0,0,0,6,0
"Kingstone Mutandwa","Cagliari","ZAM","FW","MF",20,1,0,0,4,4,25,1,0,1,0,2,0
"Obite N'Dicka","Roma","CIV","DF",NA,23,32,18,56.25,20,20,60,30,16,14,16,75,0
"Nahitan Nández","Cagliari","URU","MF","DF",27,59,40,67.7966101694915,64,64,42.2,25,2,23,19,32,0
"Natan","Napoli","BRA","DF",NA,22,14,10,71.4285714285714,10,10,50,12,9,3,8,32,0
"Michel Ndary Adopo","Atalanta","FRA","MF",NA,23,4,3,75,1,1,100,0,0,0,0,2,1
"Dan Ndoye","Bologna","SUI","FW","MF",22,30,15,50,39,39,43.6,20,1,19,10,14,0
"Cyril Ngonge","Hellas Verona","BEL","FW","MF",23,14,9,64.2857142857143,14,14,35.7,7,1,6,4,10,0
"Cyril Ngonge","Napoli","BEL","FW",NA,23,5,3,60,2,2,100,2,0,2,0,2,0
"M'Baye Niang","Empoli","SEN","FW",NA,28,3,1,33.3333333333333,6,6,0,7,1,6,3,10,0
"Hans Nicolussi Caviglia","Juventus","ITA","MF",NA,23,5,2,40,6,6,66.7,5,1,4,0,2,0
"Tijjani Noslin","Hellas Verona","NED","FW","MF",24,18,8,44.4444444444444,16,16,37.5,17,2,15,2,14,0
"Simeon Nwankwo","Salernitana","NGA","FW",NA,31,6,3,50,3,3,33.3,7,0,7,0,4,0
"M'Bala Nzola","Fiorentina","ANG","FW",NA,26,11,8,72.7272727272727,7,7,85.7,10,1,9,0,22,0
"Adam Obert","Cagliari","SVK","DF",NA,20,17,9,52.9411764705882,17,17,47.1,13,7,6,21,41,1
"Pedro Obiang","Sassuolo","EQG","MF",NA,31,8,4,50,10,10,20,6,4,2,8,10,0
"Guillermo Ochoa","Salernitana","MEX","GK",NA,38,0,0,NA,1,1,0,0,0,0,0,9,1
"Jens Odgaard","Bologna","DEN","FW","MF",24,4,4,100,3,3,33.3,9,0,9,1,3,0
"Noah Okafor","Milan","SUI","FW","MF",23,6,4,66.6666666666667,10,10,30,8,1,7,0,10,0
"David Okereke","Torino","NGA","FW","MF",25,3,1,33.3333333333333,3,3,0,2,0,2,1,0,0
"Caleb Okoli","Frosinone","ITA","DF",NA,22,56,34,60.7142857142857,44,44,65.9,48,32,16,29,156,4
"Mathías Olivera","Napoli","URU","DF",NA,25,50,29,58,39,39,59,35,6,29,20,25,0
"Gaetano Oristanio","Cagliari","ITA","FW","MF",20,20,10,50,17,17,29.4,11,0,11,9,8,0
"Riccardo Orsolini","Bologna","ITA","FW","MF",26,23,14,60.8695652173913,30,30,30,25,3,22,8,19,1
"Victor Osimhen","Napoli","NGA","FW",NA,24,9,5,55.5555555555556,4,4,50,5,1,4,2,18,0
"Remi Oudin","Lecce","FRA","MF","FW",26,26,14,53.8461538461538,19,19,63.2,13,1,12,20,22,0
"Anthony Oyono","Frosinone","GAB","DF",NA,22,37,26,70.2702702702703,34,34,67.6,17,3,14,9,32,0
"Riccardo Pagano","Roma","ITA","MF","DF",18,2,2,100,6,6,0,3,2,1,0,2,0
"Christos Papadopoulos","Genoa","GRE","FW",NA,18,0,0,NA,1,1,0,0,0,0,0,0,0
"Leandro Paredes","Roma","ARG","MF",NA,29,57,36,63.1578947368421,77,77,42.9,26,7,19,29,43,1
"Fabiano Parisi","Fiorentina","ITA","DF",NA,22,30,15,50,26,26,57.7,21,5,16,17,26,0
"Mario Pašalić","Atalanta","CRO","MF",NA,28,28,17,60.7142857142857,31,31,45.2,29,6,23,16,34,0
"Triantafyllos Pasaridīs","Salernitana","GRE","DF",NA,27,11,7,63.6363636363636,14,14,64.3,7,3,4,3,19,0
"Patric","Lazio","ESP","DF",NA,30,13,8,61.5384615384615,18,18,44.4,15,9,6,6,44,0
"Rui Patrício","Roma","POR","GK",NA,35,0,0,NA,1,1,0,1,0,1,0,3,1
"Benjamin Pavard","Inter","FRA","DF",NA,27,34,21,61.7647058823529,24,24,83.3,25,15,10,32,44,1
"Leonardo Pavoletti","Cagliari","ITA","FW",NA,34,1,1,100,1,1,0,2,1,1,0,7,0
"Martín Payero","Udinese","ARG","MF",NA,24,54,32,59.2592592592593,46,46,41.3,25,7,18,15,21,0
"Marcus Pedersen","Sassuolo","NOR","DF",NA,23,36,24,66.6666666666667,25,25,84,19,5,14,10,51,0
"Pedro","Lazio","ESP","FW","MF",36,16,12,75,12,12,25,16,2,14,3,1,0
"Pietro Pellegri","Torino","ITA","FW",NA,22,5,1,20,5,5,20,4,1,3,2,3,0
"Lorenzo Pellegrini","Roma","ITA","MF",NA,27,35,20,57.1428571428571,51,51,33.3,28,5,23,20,22,0
"Luca Pellegrini","Lazio","ITA","DF",NA,24,18,13,72.2222222222222,17,17,52.9,7,3,4,9,20,0
"Pepín","Monza","EQG","MF","FW",26,6,1,16.6666666666667,4,4,50,5,2,3,0,6,0
"Pedro Pereira","Monza","POR","DF",NA,25,19,13,68.421052631579,17,17,52.9,15,2,13,4,18,0
"Roberto Pereyra","Udinese","ARG","FW","MF",32,19,9,47.3684210526316,29,29,37.9,20,4,16,7,18,0
"Nehuén Pérez","Udinese","ARG","DF",NA,23,72,48,66.6666666666667,48,48,81.3,53,26,27,45,158,1
"Matteo Pessina","Monza","ITA","MF",NA,26,44,25,56.8181818181818,49,49,46.9,29,11,18,27,46,1
"Andrea Petagna","Cagliari","ITA","FW",NA,28,4,2,50,2,2,50,6,3,3,1,4,0
"Giuseppe Pezzella","Empoli","ITA","DF",NA,25,25,14,56,28,28,71.4,17,6,11,2,35,0
"Roberto Piccoli","Empoli","ITA","FW",NA,22,1,1,100,1,1,100,0,0,0,0,0,0
"Roberto Piccoli","Lecce","ITA","FW",NA,22,10,6,60,4,4,25,17,1,16,4,16,0
"Santiago Pierotti","Lecce","ARG","MF","FW",22,8,8,100,8,8,25,5,0,5,1,0,0
"Niccolò Pierozzi","Salernitana","ITA","DF",NA,21,17,11,64.7058823529412,22,22,50,24,7,17,11,36,0
"Andrea Pinamonti","Sassuolo","ITA","FW",NA,24,13,8,61.5384615384615,22,22,22.7,19,2,17,1,40,0
"Lorenzo Pirola","Salernitana","ITA","DF",NA,21,39,23,58.974358974359,28,28,53.6,46,30,16,25,93,1
"Tommaso Pobega","Milan","ITA","MF",NA,24,16,9,56.25,13,13,46.2,10,2,8,6,7,0
"Paul Pogba","Juventus","FRA","MF",NA,30,1,1,100,1,1,100,0,0,0,1,1,0
"Matteo Politano","Napoli","ITA","FW",NA,29,19,8,42.1052631578947,34,34,32.4,9,1,8,15,11,1
"Marin Pongračić","Lecce","CRO","DF",NA,25,43,30,69.7674418604651,25,25,76,37,26,11,51,130,1
"Stefan Posch","Bologna","AUT","DF",NA,26,77,46,59.7402597402597,88,88,55.7,27,8,19,18,72,0
"Matteo Prati","Cagliari","ITA","MF",NA,19,45,25,55.5555555555556,42,42,61.9,29,6,23,15,26,1
"Ivan Provedel","Lazio","ITA","GK",NA,29,1,0,0,3,3,33.3,0,0,0,0,12,1
"Christian Pulisic","Milan","USA","FW","MF",24,35,26,74.2857142857143,30,30,56.7,20,1,19,10,10,1
"George Pușcaș","Genoa","ROU","FW",NA,27,0,0,NA,3,3,0,1,0,1,0,1,0
"Adrien Rabiot","Juventus","FRA","MF",NA,28,58,39,67.2413793103448,45,45,66.7,26,6,20,25,34,0
"Uroš Račić","Sassuolo","SRB","MF",NA,25,10,4,40,9,9,0,16,7,9,7,22,0
"Nemanja Radonjić","Torino","SRB","MF","FW",27,1,1,100,3,3,33.3,3,0,3,0,0,0
"Hamza Rafia","Lecce","TUN","MF",NA,24,44,31,70.4545454545455,30,30,43.3,27,1,26,11,13,0
"Ylber Ramadani","Lecce","ALB","MF",NA,27,68,41,60.2941176470588,96,96,38.5,54,13,41,44,44,0
"Luca Ranieri","Fiorentina","ITA","DF",NA,24,14,10,71.4285714285714,13,13,61.5,25,11,14,29,64,0
"Filippo Ranocchia","Empoli","ITA","MF","DF",22,16,11,68.75,16,16,43.8,9,1,8,3,14,0
"Giacomo Raspadori","Napoli","ITA","FW","MF",23,21,10,47.6190476190476,15,15,40,15,1,14,3,7,0
"Tijjani Reijnders","Milan","NED","MF",NA,25,46,25,54.3478260869565,43,43,48.8,26,8,18,18,26,0
"Reinier","Frosinone","BRA","MF","FW",21,21,10,47.6190476190476,17,17,29.4,24,4,20,10,5,0
"Mateo Retegui","Genoa","ITA","FW",NA,24,17,9,52.9411764705882,20,20,30,18,2,16,0,30,0
"Samuele Ricci","Torino","ITA","MF",NA,21,33,18,54.5454545454545,23,23,65.2,21,3,18,27,25,0
"Ricardo Rodríguez","Torino","SUI","DF",NA,30,45,26,57.7777777777778,45,45,62.2,22,9,13,24,64,2
"Alessio Romagnoli","Lazio","ITA","DF",NA,28,25,18,72,24,24,66.7,29,17,12,29,115,0
"Simone Romagnoli","Frosinone","ITA","DF",NA,33,35,15,42.8571428571429,20,20,75,51,36,15,29,147,0
"Luka Romero","Milan","ARG","FW","MF",18,0,0,NA,3,3,0,2,0,2,0,0,0
"Marten de Roon","Atalanta","NED","MF","DF",32,80,43,53.75,82,82,42.7,36,10,26,40,54,0
"Nicolò Rovella","Lazio","ITA","MF",NA,21,46,28,60.8695652173913,36,36,44.4,27,6,21,23,29,0
"Amir Rrahmani","Napoli","KVX","DF",NA,29,33,27,81.8181818181818,32,32,50,24,10,14,20,90,0
"Ruan","Sassuolo","BRA","DF",NA,24,25,15,60,18,18,55.6,18,15,3,24,68,2
"Daniele Rugani","Juventus","ITA","DF",NA,29,11,9,81.8181818181818,5,5,80,11,4,7,9,42,0
"Matteo Ruggeri","Atalanta","ITA","DF",NA,21,29,15,51.7241379310345,30,30,53.3,46,4,42,23,44,0
"Mário Rui","Napoli","POR","DF",NA,32,27,15,55.5555555555556,21,21,66.7,17,2,15,15,19,0
"Stefano Sabelli","Genoa","ITA","DF",NA,30,50,24,48,46,46,32.6,27,6,21,23,35,0
"Alexis Saelemaekers","Bologna","BEL","FW","MF",24,32,22,68.75,27,27,44.4,13,1,12,13,10,1
"Lazar Samardzic","Udinese","SRB","MF",NA,21,40,19,47.5,39,39,41,26,6,20,10,25,0
"Junior Sambia","Salernitana","FRA","DF","MF",26,12,5,41.6666666666667,11,11,54.5,15,7,8,11,28,0
"Antonio Sanabria","Torino","PAR","FW","MF",27,18,15,83.3333333333333,9,9,44.4,7,1,6,6,12,0
"Renato Sanches","Roma","POR","MF",NA,25,2,1,50,3,3,66.7,2,0,2,0,1,0
"Alexis Sánchez","Inter","CHI","FW","MF",34,7,6,85.7142857142857,4,4,25,4,1,3,1,3,0
"Alex Sandro","Juventus","BRA","DF",NA,32,13,7,53.8461538461538,5,5,80,13,7,6,15,23,0
"Nicola Sansone","Lecce","ITA","FW","MF",31,11,6,54.5454545454545,16,16,31.3,7,1,6,4,5,2
"Riccardo Saponara","Hellas Verona","ITA","FW","MF",31,3,1,33.3333333333333,7,7,14.3,4,0,4,0,2,0
"Zanos Savva","Torino","CYP","DF","MF",17,1,1,100,3,3,33.3,0,0,0,0,1,0
"Saba Sazonov","Torino","GEO","DF",NA,21,9,7,77.7777777777778,3,3,100,8,5,3,3,22,0
"Giorgio Scalvini","Atalanta","ITA","DF",NA,19,53,33,62.2641509433962,40,40,47.5,44,17,27,59,71,0
"Gianluca Scamacca","Atalanta","ITA","FW",NA,24,15,9,60,14,14,50,7,1,6,4,9,0
"Perr Schuurs","Torino","NED","DF",NA,23,20,12,60,9,9,33.3,10,2,8,9,23,0
"Simone Scuffet","Cagliari","ITA","GK",NA,27,1,0,0,2,2,50,1,0,1,1,9,0
"Demba Seck","Torino","SEN","MF",NA,22,5,3,60,4,4,75,1,0,1,1,0,0
"Demba Seck","Frosinone","SEN","FW","MF",22,7,4,57.1428571428571,5,5,80,3,0,3,1,1,0
"Stefano Sensi","Inter","ITA","MF",NA,27,1,1,100,3,3,33.3,1,0,1,1,0,0
"Suat Serdar","Hellas Verona","GER","MF",NA,26,51,39,76.4705882352941,45,45,48.9,29,7,22,20,25,1
"Andres Sfait","Salernitana","ROU","DF","MF",18,1,1,100,2,2,50,0,0,0,0,0,0
"Stephan El Shaarawy","Roma","ITA","FW","DF",30,21,13,61.9047619047619,15,15,40,11,4,7,13,15,2
"Eldor Shomurodov","Cagliari","UZB","FW","MF",28,11,4,36.3636363636364,10,10,60,5,0,5,4,4,0
"Steven Shpendi","Empoli","ALB","FW","MF",20,0,0,NA,4,4,0,2,1,1,1,0,0
"Marco Silvestri","Udinese","ITA","GK",NA,32,0,0,NA,3,3,0,1,0,1,0,5,3
"Giovanni Simeone","Napoli","ARG","FW",NA,28,12,4,33.3333333333333,12,12,25,11,0,11,1,7,0
"Leo Skiri Østigård","Napoli","NOR","DF",NA,23,24,12,50,11,11,54.5,18,12,6,16,65,0
"Łukasz Skorupski","Bologna","POL","GK",NA,32,2,2,100,3,3,66.7,0,0,0,1,11,3
"Chris Smalling","Roma","ENG","DF",NA,33,1,1,100,4,4,25,6,5,1,5,8,0
"Yann Sommer","Inter","SUI","GK",NA,34,2,1,50,2,2,100,1,0,1,0,7,1
"Brandon Soppy","Torino","FRA","DF",NA,21,2,2,100,6,6,33.3,2,0,2,0,3,1
"Riccardo Sottil","Fiorentina","ITA","FW",NA,24,10,5,50,8,8,37.5,12,0,12,2,2,0
"Matìas Soulé","Frosinone","ARG","FW","MF",20,41,27,65.8536585365854,40,40,47.5,38,4,34,18,9,0
"Djed Spence","Genoa","ENG","DF",NA,22,16,10,62.5,10,10,80,20,5,15,8,28,0
"Leonardo Spinazzola","Roma","ITA","DF",NA,30,15,7,46.6666666666667,18,18,44.4,8,2,6,3,15,0
"Gabriel Strefezza","Lecce","BRA","FW",NA,26,24,17,70.8333333333333,20,20,70,17,0,17,7,11,0
"Kevin Strootman","Genoa","NED","MF",NA,33,34,19,55.8823529411765,31,31,48.4,20,6,14,7,22,0
"Isaac Success","Udinese","NGA","FW","MF",27,6,4,66.6666666666667,3,3,33.3,6,1,5,2,11,0
"Ibrahim Sulemana","Cagliari","GHA","MF",NA,20,36,14,38.8888888888889,27,27,63,24,5,19,7,23,0
"Tomáš Suslov","Hellas Verona","SVK","MF","FW",21,42,30,71.4285714285714,47,47,31.9,15,0,15,6,8,0
"Karol Świderski","Hellas Verona","POL","FW","MF",26,7,3,42.8571428571429,3,3,66.7,6,4,2,1,8,0
"Adrien Tameze","Torino","CMR","DF","MF",29,35,16,45.7142857142857,37,37,48.6,24,11,13,47,25,2
"Elayis Tavsan","Hellas Verona","NED","MF","FW",22,0,0,NA,1,1,0,0,0,0,0,1,0
"Loum Tchaouna","Salernitana","FRA","FW","MF",19,20,10,50,20,20,50,20,1,19,4,16,1
"Jackson Tchatchoua","Hellas Verona","CMR","DF",NA,21,39,26,66.6666666666667,48,48,47.9,17,7,10,23,49,2
"Filippo Terracciano","Hellas Verona","ITA","DF",NA,20,30,19,63.3333333333333,31,31,54.8,24,6,18,20,17,0
"Filippo Terracciano","Milan","ITA","DF","FW",20,2,2,100,3,3,33.3,3,0,3,0,1,0
"Pietro Terracciano","Fiorentina","ITA","GK",NA,33,1,1,100,3,3,33.3,1,0,1,0,8,0
"Florian Thauvin","Udinese","FRA","FW",NA,30,7,4,57.1428571428571,13,13,30.8,9,1,8,3,2,0
"Malick Thiaw","Milan","GER","DF",NA,21,34,17,50,25,25,48,23,13,10,13,55,0
"Morten Thorsby","Genoa","NOR","MF",NA,27,19,11,57.8947368421053,14,14,50,21,5,16,4,20,0
"Kristian Thorstvedt","Sassuolo","NOR","MF",NA,24,40,22,55,44,44,50,25,9,16,21,36,0
"Marcus Thuram","Inter","FRA","FW",NA,25,23,15,65.2173913043478,13,13,30.8,26,3,23,4,19,0
"Jeremy Toljan","Sassuolo","GER","DF",NA,28,13,10,76.9230769230769,15,15,60,17,5,12,16,49,1
"Rafael Tolói","Atalanta","ITA","DF",NA,32,20,9,45,27,27,51.9,9,4,5,13,29,0
"Fikayo Tomori","Milan","ENG","DF",NA,25,42,24,57.1428571428571,29,29,62.1,34,23,11,26,75,1
"Ahmed Touba","Lecce","ALG","DF",NA,25,6,4,66.6666666666667,4,4,75,4,3,1,7,20,0
"Chaka Traorè","Milan","CIV","FW",NA,18,2,1,50,2,2,50,1,1,0,0,0,0
"Kacper Urbanski","Bologna","POL","MF","FW",18,16,10,62.5,13,13,46.2,15,1,14,4,14,0
"Emanuele Valeri","Frosinone","ITA","DF",NA,24,19,16,84.2105263157895,21,21,47.6,14,3,11,9,22,0
"Johan Vásquez","Genoa","MEX","DF",NA,24,51,33,64.7058823529412,50,50,64,50,26,24,45,113,0
"Matías Vecino","Lazio","URU","MF",NA,31,32,17,53.125,31,31,64.5,17,5,12,12,21,0
"Lorenzo Venuti","Lecce","ITA","DF",NA,28,6,4,66.6666666666667,10,10,60,4,3,1,5,14,0
