"Player","Squad","Nation","Pos","Pos2","Age","Yellow_Card","Red_Card","Second_Yellow_Card","Total_Red_Cards","Fouls"
"Hans Nicolussi Caviglia","Juventus","ITA","MF",NA,23,1,0,0,0,1
"Joseph Nonge","Juventus","BEL","MF",NA,18,1,0,0,0,3
"Tijjani Noslin","Hellas Verona","NED","FW","MF",24,2,0,0,0,24
"Simeon Nwankwo","Salernitana","NGA","FW",NA,31,0,0,0,0,11
"M'Bala Nzola","Fiorentina","ANG","FW",NA,26,2,0,0,0,37
"Adam Obert","Cagliari","SVK","DF",NA,20,1,0,0,0,14
"Pedro Obiang","Sassuolo","EQG","MF",NA,31,1,0,0,0,9
"Guillermo Ochoa","Salernitana","MEX","GK",NA,38,0,0,0,0,0
"Jens Odgaard","Bologna","DEN","FW","MF",24,1,0,0,0,14
"Noah Okafor","Milan","SUI","FW","MF",23,1,0,0,0,12
"David Okereke","Torino","NGA","FW","MF",25,0,0,0,0,2
"Caleb Okoli","Frosinone","ITA","DF",NA,22,9,0,0,0,27
"Maduka Okoye","Udinese","NGA","GK",NA,23,2,0,0,0,1
"Mathías Olivera","Napoli","URU","DF",NA,25,3,0,0,0,9
"Gaetano Oristanio","Cagliari","ITA","FW","MF",20,1,0,0,0,37
"Riccardo Orsolini","Bologna","ITA","FW","MF",26,2,0,0,0,17
"Victor Osimhen","Napoli","NGA","FW",NA,24,6,1,1,2,31
"Remi Oudin","Lecce","FRA","MF","FW",26,3,0,0,0,16
"Anthony Oyono","Frosinone","GAB","DF",NA,22,4,0,0,0,13
"Simone Pafundi","Udinese","ITA","MF",NA,17,0,0,0,0,1
"Riccardo Pagano","Roma","ITA","MF","DF",18,0,0,0,0,3
"Leandro Paredes","Roma","ARG","MF",NA,29,15,1,0,1,31
"Fabiano Parisi","Fiorentina","ITA","DF",NA,22,4,0,0,0,14
"Mario Pašalić","Atalanta","CRO","MF",NA,28,3,0,0,0,20
"Triantafyllos Pasaridīs","Salernitana","GRE","DF",NA,27,3,0,0,0,9
"Patric","Lazio","ESP","DF",NA,30,4,0,0,0,8
"Rui Patrício","Roma","POR","GK",NA,35,1,0,0,0,1
"Benjamin Pavard","Inter","FRA","DF",NA,27,6,0,0,0,23
"Leonardo Pavoletti","Cagliari","ITA","FW",NA,34,4,0,0,0,19
"Martín Payero","Udinese","ARG","MF",NA,24,6,1,0,1,45
"Marcus Pedersen","Sassuolo","NOR","DF",NA,23,4,0,0,0,13
"Pedro","Lazio","ESP","FW","MF",36,4,0,0,0,13
"Pietro Pellegri","Torino","ITA","FW",NA,22,3,0,0,0,16
"Lorenzo Pellegrini","Roma","ITA","MF",NA,27,7,0,0,0,26
"Luca Pellegrini","Lazio","ITA","DF",NA,24,7,1,1,2,19
"Pepín","Monza","EQG","MF","FW",26,2,0,0,0,2
"Pedro Pereira","Monza","POR","DF",NA,25,3,0,0,0,11
"Roberto Pereyra","Udinese","ARG","FW","MF",32,6,0,0,0,24
"Nehuén Pérez","Udinese","ARG","DF",NA,23,9,1,1,2,34
"Matteo Pessina","Monza","ITA","MF",NA,26,5,1,1,2,28
"Andrea Petagna","Cagliari","ITA","FW",NA,28,2,0,0,0,18
"Giuseppe Pezzella","Empoli","ITA","DF",NA,25,4,0,0,0,17
"Roberto Piccoli","Empoli","ITA","FW",NA,22,0,0,0,0,1
"Roberto Piccoli","Lecce","ITA","FW",NA,22,5,0,0,0,28
"Santiago Pierotti","Lecce","ARG","MF","FW",22,0,0,0,0,13
"Niccolò Pierozzi","Salernitana","ITA","DF",NA,21,6,0,0,0,28
"Andrea Pinamonti","Sassuolo","ITA","FW",NA,24,4,0,0,0,22
"Lorenzo Pirola","Salernitana","ITA","DF",NA,21,4,0,0,0,33
"Tommaso Pobega","Milan","ITA","MF",NA,24,0,0,0,0,8
"Paul Pogba","Juventus","FRA","MF",NA,30,0,0,0,0,3
"Matteo Politano","Napoli","ITA","FW",NA,29,2,1,0,1,11
"Marin Pongračić","Lecce","CRO","DF",NA,25,10,1,1,2,57
"Stefan Posch","Bologna","AUT","DF",NA,26,7,0,0,0,30
"Matteo Prati","Cagliari","ITA","MF",NA,19,4,0,0,0,19
"Ivan Provedel","Lazio","ITA","GK",NA,29,0,0,0,0,0
"Christian Pulisic","Milan","USA","FW","MF",24,2,0,0,0,19
"George Pușcaș","Genoa","ROU","FW",NA,27,0,0,0,0,1
"Domingos Quina","Udinese","POR","MF",NA,23,0,0,0,0,0
"Adrien Rabiot","Juventus","FRA","MF",NA,28,8,0,0,0,44
"Uroš Račić","Sassuolo","SRB","MF",NA,25,1,0,0,0,6
"Nemanja Radonjić","Torino","SRB","MF","FW",27,1,0,0,0,1
"Boris Radunović","Cagliari","SRB","GK",NA,27,0,0,0,0,0
"Hamza Rafia","Lecce","TUN","MF",NA,24,4,0,0,0,31
"Ylber Ramadani","Lecce","ALB","MF",NA,27,13,0,0,0,42
"Luca Ranieri","Fiorentina","ITA","DF",NA,24,14,0,0,0,32
"Filippo Ranocchia","Empoli","ITA","MF","DF",22,3,0,0,0,11
"Giacomo Raspadori","Napoli","ITA","FW","MF",23,0,0,0,0,17
"Federico Ravaglia","Bologna","ITA","GK",NA,23,0,0,0,0,0
"Tijjani Reijnders","Milan","NED","MF",NA,25,8,0,0,0,21
"Reinier","Frosinone","BRA","MF","FW",21,3,0,0,0,17
"Mateo Retegui","Genoa","ITA","FW",NA,24,5,0,0,0,36
"Samuele Ricci","Torino","ITA","MF",NA,21,8,1,1,2,37
"Ricardo Rodríguez","Torino","SUI","DF",NA,30,4,0,0,0,25
"Alessio Romagnoli","Lazio","ITA","DF",NA,28,9,0,0,0,34
"Simone Romagnoli","Frosinone","ITA","DF",NA,33,6,0,0,0,24
"Luka Romero","Milan","ARG","FW","MF",18,1,0,0,0,3
"Marten de Roon","Atalanta","NED","MF","DF",32,10,0,0,0,43
"Nicolò Rovella","Lazio","ITA","MF",NA,21,6,0,0,0,38
"Amir Rrahmani","Napoli","KVX","DF",NA,29,5,0,0,0,19
"Ruan","Sassuolo","BRA","DF",NA,24,7,1,1,2,23
"Daniele Rugani","Juventus","ITA","DF",NA,29,2,0,0,0,15
"Matteo Ruggeri","Atalanta","ITA","DF",NA,21,3,0,0,0,21
"Mário Rui","Napoli","POR","DF",NA,32,7,1,1,2,16
"Stefano Sabelli","Genoa","ITA","DF",NA,30,5,0,0,0,36
"Alexis Saelemaekers","Bologna","BEL","FW","MF",24,7,1,1,2,16
"Lazar Samardzic","Udinese","SRB","MF",NA,21,3,0,0,0,29
"Junior Sambia","Salernitana","FRA","DF","MF",26,4,0,0,0,9
"Antonio Sanabria","Torino","PAR","FW","MF",27,2,0,0,0,25
"Renato Sanches","Roma","POR","MF",NA,25,2,0,0,0,6
"Alexis Sánchez","Inter","CHI","FW","MF",34,0,0,0,0,14
"Alex Sandro","Juventus","BRA","DF",NA,32,1,0,0,0,17
"Nicola Sansone","Lecce","ITA","FW","MF",31,4,0,0,0,16
"Riccardo Saponara","Hellas Verona","ITA","FW","MF",31,0,0,0,0,1
"Zanos Savva","Torino","CYP","DF","MF",17,0,0,0,0,1
"Saba Sazonov","Torino","GEO","DF",NA,21,2,0,0,0,10
"Giorgio Scalvini","Atalanta","ITA","DF",NA,19,3,0,0,0,48
"Gianluca Scamacca","Atalanta","ITA","FW",NA,24,1,0,0,0,28
"Perr Schuurs","Torino","NED","DF",NA,23,2,0,0,0,8
"Simone Scuffet","Cagliari","ITA","GK",NA,27,3,0,0,0,0
"Demba Seck","Torino","SEN","MF",NA,22,1,0,0,0,9
"Demba Seck","Frosinone","SEN","FW","MF",22,0,0,0,0,9
"Nikola Sekulov","Juventus","ITA","FW",NA,21,0,0,0,0,0
"Suat Serdar","Hellas Verona","GER","MF",NA,26,7,0,0,0,40
"Stephan El Shaarawy","Roma","ITA","FW","DF",30,2,0,0,0,14
"Eldor Shomurodov","Cagliari","UZB","FW","MF",28,1,0,0,0,11
"Steven Shpendi","Empoli","ALB","FW","MF",20,0,0,0,0,12
"Marco Silvestri","Udinese","ITA","GK",NA,32,0,0,0,0,0
"Giovanni Simeone","Napoli","ARG","FW",NA,28,3,0,0,0,12
"Jan-Carlo Simic","Milan","SRB","DF",NA,18,0,0,0,0,2
"Leo Skiri Østigård","Napoli","NOR","DF",NA,23,3,0,0,0,12
"Łukasz Skorupski","Bologna","POL","GK",NA,32,2,0,0,0,0
"Chris Smalling","Roma","ENG","DF",NA,33,0,0,0,0,1
"Ola Solbakken","Roma","NOR","FW",NA,24,0,0,0,0,0
"Daniele Sommariva","Genoa","ITA","GK",NA,26,0,0,0,0,0
"Yann Sommer","Inter","SUI","GK",NA,34,1,0,0,0,1
"Brandon Soppy","Torino","FRA","DF",NA,21,0,0,0,0,4
"Riccardo Sottil","Fiorentina","ITA","FW",NA,24,1,0,0,0,8
"Matìas Soulé","Frosinone","ARG","FW","MF",20,4,0,0,0,18
"Djed Spence","Genoa","ENG","DF",NA,22,1,0,0,0,7
"Leonardo Spinazzola","Roma","ITA","DF",NA,30,0,0,0,0,8
"Trivante Stewart","Salernitana","JAM","FW","MF",23,0,0,0,0,1
"Gabriel Strefezza","Lecce","BRA","FW",NA,26,4,0,0,0,20
"Kevin Strootman","Genoa","NED","MF",NA,33,4,0,0,0,16
"Isaac Success","Udinese","NGA","FW","MF",27,4,0,0,0,27
"Ibrahim Sulemana","Cagliari","GHA","MF",NA,20,4,0,0,0,18
"Tomáš Suslov","Hellas Verona","SVK","MF","FW",21,7,0,0,0,40
"Mile Svilar","Roma","SRB","GK",NA,23,1,0,0,0,0
"Karol Świderski","Hellas Verona","POL","FW","MF",26,0,0,0,0,6
"Wojciech Szczęsny","Juventus","POL","GK",NA,33,1,0,0,0,1
"Adrien Tameze","Torino","CMR","DF","MF",29,6,1,0,1,19
"Loum Tchaouna","Salernitana","FRA","FW","MF",19,4,0,0,0,15
"Jackson Tchatchoua","Hellas Verona","CMR","DF",NA,21,2,0,0,0,18
"Filippo Terracciano","Hellas Verona","ITA","DF",NA,20,1,0,0,0,15
"Pietro Terracciano","Fiorentina","ITA","GK",NA,33,3,0,0,0,2
"Florian Thauvin","Udinese","FRA","FW",NA,30,4,0,0,0,14
"Malick Thiaw","Milan","GER","DF",NA,21,5,1,0,1,31
"Morten Thorsby","Genoa","NOR","MF",NA,27,2,0,0,0,28
"Kristian Thorstvedt","Sassuolo","NOR","MF",NA,24,7,0,0,0,36
"Marcus Thuram","Inter","FRA","FW",NA,25,3,0,0,0,35
"Jeremy Toljan","Sassuolo","GER","DF",NA,28,1,0,0,0,10
"Rafael Tolói","Atalanta","ITA","DF",NA,32,6,1,1,2,17
"Fikayo Tomori","Milan","ENG","DF",NA,25,8,1,1,2,26
"Ahmed Touba","Lecce","ALG","DF",NA,25,1,0,0,0,6
"Chaka Traorè","Milan","CIV","FW",NA,18,0,0,0,0,1
"Stefano Turati","Frosinone","ITA","GK",NA,21,0,0,0,0,0
"Kacper Urbanski","Bologna","POL","MF","FW",18,2,0,0,0,11
"Emanuele Valeri","Frosinone","ITA","DF",NA,24,3,0,0,0,12
"Johan Vásquez","Genoa","MEX","DF",NA,24,6,0,0,0,36
"Matías Vecino","Lazio","URU","MF",NA,31,8,0,0,0,32
"Lorenzo Venuti","Lecce","ITA","DF",NA,28,1,0,0,0,5
"Emanuel Vignato","Salernitana","ITA","MF","FW",22,1,0,0,0,3
"Samuele Vignato","Monza","ITA","MF","FW",19,2,0,0,0,4
"Matías Viña","Sassuolo","URU","DF",NA,25,1,0,0,0,12
"Rúben Vinagre","Hellas Verona","POR","DF","FW",24,0,0,0,0,5
"Nicolas Viola","Cagliari","ITA","MF","FW",33,3,0,0,0,16
"Mattia Viti","Sassuolo","ITA","DF",NA,21,0,0,0,0,9
"Vitinha","Genoa","POR","FW","MF",23,2,0,0,0,10
"Dušan Vlahović","Juventus","SRB","FW",NA,23,8,1,1,2,31
"Nikola Vlašić","Torino","CRO","MF","FW",25,3,0,0,0,26
"Alessandro Vogliacco","Genoa","ITA","DF",NA,24,4,0,0,0,13
"Mërgim Vojvoda","Torino","KVX","DF",NA,28,3,0,0,0,12
"Cristian Volpato","Sassuolo","ITA","MF","FW",19,1,0,0,0,15
"Stefan de Vrij","Inter","NED","DF",NA,31,0,0,0,0,8
"Walace","Udinese","BRA","MF",NA,28,7,0,0,0,42
"Sebastian Walukiewicz","Empoli","POL","DF",NA,23,6,0,0,0,23
"Timothy Weah","Juventus","USA","DF","FW",23,5,0,0,0,15
"Shon Weissman","Salernitana","ISR","FW","DF",27,0,0,0,0,3
"Mateusz Wieteska","Cagliari","POL","DF",NA,26,5,1,1,2,12
"Kenan Yıldız","Juventus","TUR","FW","MF",18,3,0,0,0,12
"Mattia Zaccagni","Lazio","ITA","FW","MF",28,8,0,0,0,29
"Nicola Zalewski","Roma","POL","DF","FW",21,3,1,1,2,14
"Andre-Frank Zambo Anguissa","Napoli","CMR","MF",NA,27,2,0,0,0,41
"Alessandro Zanoli","Salernitana","ITA","DF",NA,22,3,0,0,0,5
"Alessandro Zanoli","Napoli","ITA","DF","FW",22,1,0,0,0,3
"Duván Zapata","Torino","COL","FW",NA,32,2,0,0,0,53
"Duván Zapata","Atalanta","COL","FW",NA,32,0,0,0,0,1
"Gabriele Zappa","Cagliari","ITA","DF",NA,23,2,0,0,0,21
"Davide Zappacosta","Atalanta","ITA","DF",NA,31,5,0,0,0,26
"Oier Zarraga","Udinese","ESP","MF",NA,24,0,0,0,0,3
"Jordan Zemura","Udinese","ZIM","DF",NA,23,1,0,0,0,15
"Alessio Zerbin","Monza","ITA","DF","FW",24,2,1,1,2,18
"Alessio Zerbin","Napoli","ITA","FW","DF",24,0,0,0,0,7
"Kevin Zeroli","Milan","ITA","MF",NA,18,0,0,0,0,0
"Piotr Zieliński","Napoli","POL","MF",NA,29,1,0,0,0,15
"David Zima","Torino","CZE","DF",NA,22,0,0,0,0,0
"Joshua Zirkzee","Bologna","NED","FW",NA,22,8,0,0,0,29
"Nadir Zortea","Frosinone","ITA","DF",NA,24,3,0,0,0,15
"Nadir Zortea","Atalanta","ITA","DF",NA,24,1,0,0,0,4
"Szymon Żurkowski","Empoli","POL","MF",NA,25,4,0,0,0,19
"Milan Đurić","Hellas Verona","BIH","FW",NA,33,2,0,0,0,26
"Milan Đurić","Monza","BIH","FW",NA,33,2,0,0,0,23
"Mateusz Łęgowski","Salernitana","POL","MF",NA,20,3,0,0,0,24
