"Player","Squad","Nation","Pos","Pos2","Age","Yellow_Card","Red_Card","Second_Yellow_Card","Total_Red_Cards","Fouls"
"Angelo Ogbonna","West Ham","ITA","DF",NA,35,1,0,0,0,1
"Michael Olakigbe","Brentford","ENG","DF","FW",19,0,0,0,0,2
"Michael Olise","Crystal Palace","FRA","FW","MF",21,0,0,0,0,13
"Robin Olsen","Aston Villa","SWE","GK",NA,33,0,0,0,0,0
"Andrew Omobamidele","Nott'ham Forest","IRL","DF",NA,21,2,0,0,0,6
"Amadou Onana","Everton","BEL","MF",NA,21,5,0,0,0,37
"André Onana","Manchester Utd","CMR","GK",NA,27,5,0,0,0,1
"Fred Onyedinma","Luton Town","ENG","DF","MF",26,1,0,0,0,10
"Frank Onyeka","Brentford","NGA","MF",NA,25,8,0,0,0,24
"Divock Origi","Nott'ham Forest","BEL","FW",NA,28,1,0,0,0,14
"Stefan Ortega","Manchester City","GER","GK",NA,30,0,0,0,0,0
"Ben Osborn","Sheffield Utd","ENG","DF","MF",28,3,0,0,0,8
"Gabriel Osho","Luton Town","NGA","DF",NA,24,3,0,0,0,23
"William Osula","Sheffield Utd","DEN","FW",NA,19,4,0,0,0,15
"Dango Ouattara","Bournemouth","BFA","FW","DF",21,3,0,0,0,15
"David Ozoh","Crystal Palace","ENG","MF","DF",18,1,0,0,0,2
"João Palhinha","Fulham","POR","MF",NA,28,13,0,0,0,52
"Cole Palmer","Chelsea","ENG","FW","MF",21,7,0,0,0,23
"Emerson Palmieri","West Ham","ITA","DF",NA,28,10,0,0,0,32
"Lucas Paquetá","West Ham","BRA","FW","MF",25,10,0,0,0,47
"Ben Parkinson","Newcastle Utd","ENG","FW",NA,18,0,0,0,0,0
"Thomas Partey","Arsenal","GHA","MF","DF",30,3,0,0,0,10
"Nathan Patterson","Everton","SCO","DF",NA,21,4,0,0,0,18
"Myles Peart-Harris","Brentford","ENG","DF","MF",20,0,0,0,0,2
"Facundo Pellistri","Manchester Utd","URU","FW","MF",21,0,0,0,0,4
"Andreas Pereira","Fulham","BRA","MF",NA,27,6,0,0,0,22
"Ivan Perišić","Tottenham","CRO","FW",NA,34,2,0,0,0,2
"Đorđe Petrović","Chelsea","SRB","GK",NA,23,2,0,0,0,0
"Kalvin Phillips","West Ham","ENG","MF",NA,27,3,1,1,2,14
"Jordan Pickford","Everton","ENG","GK",NA,29,5,0,0,0,1
"Ethan Pinnock","Brentford","JAM","DF",NA,30,1,0,0,0,4
"Nick Pope","Newcastle Utd","ENG","GK",NA,31,1,0,0,0,0
"Pedro Porro","Tottenham","ESP","DF",NA,23,3,0,0,0,37
"Jarell Quansah","Liverpool","ENG","DF",NA,20,1,0,0,0,10
"Jesurun Rak Sakyi","Crystal Palace","ENG","MF","FW",20,0,0,0,0,1
"Aaron Ramsey","Burnley","ENG","MF","FW",20,1,0,0,0,7
"Jacob Ramsey","Aston Villa","ENG","FW","MF",22,2,0,0,0,7
"Marcus Rashford","Manchester Utd","ENG","FW",NA,25,2,0,0,0,13
"David Raya","Arsenal","ESP","GK",NA,27,2,0,0,0,0
"Tim Ream","Fulham","USA","DF",NA,35,4,1,1,2,8
"Nathan Redmond","Burnley","ENG","FW","MF",29,1,0,0,0,4
"Harrison Reed","Fulham","ENG","MF",NA,28,6,0,0,0,26
"Sergio Reguilón","Manchester Utd","ESP","DF",NA,26,3,0,0,0,4
"Sergio Reguilón","Brentford","ESP","DF",NA,26,4,1,0,1,10
"Bobby Reid","Fulham","JAM","FW",NA,30,4,0,0,0,16
"Gio Reyna","Nott'ham Forest","USA","FW","MF",20,0,0,0,0,3
"Rodrigo Ribeiro","Nott'ham Forest","POR","MF","FW",18,0,0,0,0,1
"Declan Rice","Arsenal","ENG","MF",NA,24,5,0,0,0,34
"Chris Richards","Crystal Palace","USA","DF","MF",23,3,0,0,0,12
"Richarlison","Tottenham","BRA","FW",NA,26,3,0,0,0,20
"Jaïro Riedewald","Crystal Palace","NED","MF","FW",26,0,0,0,0,3
"Matt Ritchie","Newcastle Utd","SCO","FW","MF",33,1,0,0,0,2
"Connor Roberts","Burnley","WAL","DF",NA,27,5,1,1,2,5
"Andrew Robertson","Liverpool","SCO","DF",NA,29,2,0,0,0,9
"Antonee Robinson","Fulham","USA","DF",NA,25,6,0,0,0,34
"Jack Robinson","Sheffield Utd","ENG","DF",NA,29,10,0,0,0,19
"Rodri","Manchester City","ESP","MF",NA,27,8,1,0,1,41
"Jay Rodriguez","Burnley","ENG","FW",NA,34,0,0,0,0,18
"Mads Roerslev","Brentford","DEN","DF",NA,24,1,0,0,0,10
"Morgan Rogers","Aston Villa","ENG","MF","FW",21,3,0,0,0,12
"Cristian Romero","Tottenham","ARG","DF",NA,25,7,1,0,1,31
"Joe Rothwell","Bournemouth","ENG","MF",NA,28,0,0,0,0,4
"Pelly Ruddock Mpanzu","Luton Town","COD","MF",NA,30,1,0,0,0,9
"José Sá","Wolves","POR","GK",NA,30,1,0,0,0,0
"Dominic Sadi","Bournemouth","ENG","FW",NA,19,0,0,0,0,0
"Bukayo Saka","Arsenal","ENG","FW",NA,21,4,0,0,0,41
"Mohamed Salah","Liverpool","EGY","FW",NA,31,2,0,0,0,12
"William Saliba","Arsenal","FRA","DF",NA,22,4,0,0,0,22
"Albert Sambi Lokonga","Luton Town","BEL","MF",NA,23,4,0,0,0,18
"Davinson Sánchez","Tottenham","COL","DF",NA,27,1,0,0,0,2
"Robert Sánchez","Chelsea","ESP","GK",NA,25,2,0,0,0,0
"Jadon Sancho","Manchester Utd","ENG","FW","MF",23,0,0,0,0,0
"Ibrahim Sangaré","Nott'ham Forest","CIV","MF",NA,25,6,0,0,0,22
"Pablo Sarabia","Wolves","ESP","MF","FW",31,5,0,0,0,21
"Dane Scarlett","Tottenham","ENG","FW",NA,19,0,0,0,0,1
"Kevin Schade","Brentford","GER","FW","MF",21,0,0,0,0,10
"Fabian Schär","Newcastle Utd","SUI","DF",NA,31,5,0,0,0,38
"Jeffrey Schlupp","Crystal Palace","GHA","FW","MF",30,1,0,0,0,24
"Alex Scott","Bournemouth","ENG","MF",NA,19,3,0,0,0,20
"Matz Sels","Nott'ham Forest","BEL","GK",NA,31,1,0,0,0,0
"Nélson Semedo","Wolves","POR","DF","MF",29,10,1,0,1,48
"Antoine Semenyo","Bournemouth","GHA","FW",NA,23,6,0,0,0,43
"Marcos Senesi","Bournemouth","ARG","DF",NA,26,13,0,0,0,41
"Luke Shaw","Manchester Utd","ENG","DF",NA,28,6,0,0,0,14
"Bernardo Silva","Manchester City","POR","MF","FW",28,8,0,0,0,22
"Fábio Silva","Wolves","POR","FW",NA,21,2,0,0,0,8
"Thiago Silva","Chelsea","BRA","DF",NA,38,4,0,0,0,10
"Luis Sinisterra","Bournemouth","COL","FW","MF",24,0,0,0,0,11
"Oliver Skipp","Tottenham","ENG","MF","DF",22,3,0,0,0,8
"Adam Smith","Bournemouth","ENG","DF",NA,32,6,0,0,0,30
"Emile Smith Rowe","Arsenal","ENG","MF",NA,23,0,0,0,0,5
"Cédric Soares","Arsenal","POR","DF",NA,31,0,0,0,0,0
"Dominic Solanke","Bournemouth","ENG","FW",NA,25,3,0,0,0,42
"Manor Solomon","Tottenham","ISR","FW",NA,24,1,0,0,0,2
"Tomáš Souček","West Ham","CZE","MF",NA,28,7,0,0,0,41
"Vinicius Souza","Sheffield Utd","BRA","MF",NA,24,3,0,0,0,48
"Jason Steele","Brighton","ENG","GK",NA,32,0,0,0,0,0
"Raheem Sterling","Chelsea","ENG","FW","MF",28,7,0,0,0,34
"John Stones","Manchester City","ENG","DF","MF",29,2,0,0,0,4
"Dominik Szoboszlai","Liverpool","HUN","MF",NA,22,1,0,0,0,29
"Matt Targett","Newcastle Utd","ENG","DF",NA,27,1,0,0,0,0
"James Tarkowski","Everton","ENG","DF",NA,30,11,0,0,0,45
"Nuno Tavares","Nott'ham Forest","POR","DF",NA,23,2,0,0,0,8
"Marcus Tavernier","Bournemouth","ENG","FW",NA,24,3,0,0,0,20
"Charlie Taylor","Burnley","ENG","DF",NA,29,8,0,0,0,20
"Kenny Tete","Fulham","NED","DF",NA,27,2,0,0,0,16
"Luke Thomas","Sheffield Utd","ENG","DF",NA,22,3,0,0,0,10
"Youri Tielemans","Aston Villa","BEL","MF","FW",26,3,0,0,0,22
"Jurriën Timber","Arsenal","NED","DF",NA,22,2,0,0,0,3
"Harry Toffolo","Nott'ham Forest","ENG","DF",NA,27,3,0,0,0,17
"Takehiro Tomiyasu","Arsenal","JPN","DF",NA,24,2,1,1,2,14
"James Tomkins","Crystal Palace","ENG","DF",NA,34,0,0,0,0,0
"Sandro Tonali","Newcastle Utd","ITA","MF",NA,23,2,0,0,0,9
"Ivan Toney","Brentford","ENG","FW",NA,27,5,0,0,0,24
"Pau Torres","Aston Villa","ESP","DF",NA,26,1,0,0,0,18
"Andros Townsend","Luton Town","ENG","MF","FW",32,1,0,0,0,13
"James Trafford","Burnley","ENG","GK",NA,20,2,0,0,0,0
"Adama Traoré","Fulham","ESP","FW","MF",27,2,0,0,0,5
"Bénie Traoré","Sheffield Utd","CIV","FW","MF",20,0,0,0,0,10
"Boubacar Traoré","Wolves","MLI","MF",NA,21,4,0,0,0,23
"Mark Travers","Bournemouth","IRL","GK",NA,24,0,0,0,0,1
"Mike Trésor","Burnley","BEL","FW","MF",24,0,0,0,0,0
"Kieran Trippier","Newcastle Utd","ENG","DF",NA,32,5,0,0,0,27
"Leandro Trossard","Arsenal","BEL","FW","MF",28,2,0,0,0,15
"Auston Trusty","Sheffield Utd","USA","DF",NA,24,4,0,0,0,23
"Kostas Tsimikas","Liverpool","GRE","DF",NA,27,0,0,0,0,11
"Matt Turner","Nott'ham Forest","USA","GK",NA,29,2,0,0,0,0
"Destiny Udogie","Tottenham","ITA","DF",NA,20,7,1,1,2,51
"Lesley Ugochukwu","Chelsea","FRA","MF",NA,19,2,0,0,0,4
"Enes Ünal","Bournemouth","TUR","FW","MF",26,1,0,0,0,10
"Virgil van Dijk","Liverpool","NED","DF",NA,32,3,1,0,1,23
"Raphaël Varane","Manchester Utd","FRA","DF",NA,30,2,0,0,0,8
"Alejo Véliz","Tottenham","ARG","FW",NA,19,1,0,0,0,0
"Joël Veltman","Brighton","NED","DF",NA,31,4,0,0,0,17
"Micky van de Ven","Tottenham","NED","DF",NA,22,5,0,0,0,13
"Bart Verbruggen","Brighton","NED","GK",NA,20,3,0,0,0,1
"Guglielmo Vicario","Tottenham","ITA","GK",NA,26,2,0,0,0,0
"Fabio Vieira","Arsenal","POR","MF","FW",23,0,1,0,1,8
"Carlos Vinícius","Fulham","BRA","FW",NA,28,2,0,0,0,4
"Vitinho","Burnley","BRA","DF","MF",24,1,0,0,0,27
"Kyle Walker","Manchester City","ENG","DF",NA,33,2,0,0,0,23
"Aaron Wan-Bissaka","Manchester Utd","ENG","DF",NA,25,4,0,0,0,17
"Joel Ward","Crystal Palace","ENG","DF",NA,33,4,0,0,0,22
"James Ward-Prowse","West Ham","ENG","MF",NA,28,4,0,0,0,24
"Ollie Watkins","Aston Villa","ENG","FW",NA,27,4,0,0,0,22
"Adam Webster","Brighton","ENG","DF",NA,28,2,0,0,0,9
"Danny Welbeck","Brighton","ENG","FW","MF",32,4,0,0,0,12
"Timo Werner","Tottenham","GER","FW",NA,27,1,0,0,0,3
"Adam Wharton","Crystal Palace","ENG","MF",NA,19,2,0,0,0,18
"Ben White","Arsenal","ENG","DF",NA,25,8,0,0,0,19
"Joe White","Newcastle Utd","ENG","MF",NA,20,1,0,0,0,2
"Neco Williams","Nott'ham Forest","WAL","DF",NA,22,4,0,0,0,23
"Willian","Fulham","BRA","FW",NA,34,1,0,0,0,9
"Joe Willock","Newcastle Utd","ENG","MF",NA,23,0,0,0,0,3
"Callum Wilson","Newcastle Utd","ENG","FW",NA,31,3,0,0,0,16
"Harry Wilson","Fulham","WAL","FW",NA,26,6,0,0,0,21
"Yoane Wissa","Brentford","COD","FW",NA,26,7,0,0,0,38
"Chris Wood","Nott'ham Forest","NZL","FW",NA,31,0,0,0,0,22
"Cauley Woodrow","Luton Town","ENG","FW","MF",28,2,0,0,0,8
"Joe Worrall","Nott'ham Forest","ENG","DF",NA,26,0,1,0,1,3
"Yehor Yarmoliuk","Brentford","UKR","MF",NA,19,2,0,0,0,12
"Ryan Yates","Nott'ham Forest","ENG","MF",NA,25,6,0,0,0,54
"Ashley Young","Everton","ENG","DF","MF",38,7,1,1,2,33
"Illia Zabarnyi","Bournemouth","UKR","DF",NA,20,5,0,0,0,24
"Nicolò Zaniolo","Aston Villa","ITA","FW","MF",24,7,0,0,0,24
"Anass Zaroury","Burnley","MAR","FW","MF",22,0,1,0,1,4
"Oleksandr Zinchenko","Arsenal","UKR","DF",NA,26,2,0,0,0,7
"Kurt Zouma","West Ham","FRA","DF",NA,28,3,0,0,0,24
"Martin Ødegaard","Arsenal","NOR","MF",NA,24,2,0,0,0,30
