"Player","Squad","Nation","Pos","Pos2","Age","Born","Total_Match_Played","Total_Playing_Time","Minutes_Per_Match_Played","Percent_of_Squad_Minutes_Played","Matches_Started","Minutes_Per_Match_Start","Complete_Matches_PLayed","Matches_Played_As_Substitute","Minutes_Per_Match_Substitute","Player_Points_Per_Match","Player_On_Pitch_Squad_Goals","Player_On_Pitch_Goals_Allowed","Weekly_Wages","Annual_Wages"
"Julio Enciso","Brighton","PAR","MF","FW",19,2004,12,475,40,13.9,5,65,0,7,22,1.25,8,12,10000,520000
"Jurriën Timber","Arsenal","NED","DF",NA,22,2001,2,71,36,2.1,1,49,0,1,22,3,3,0,90000,4680000
"Justin Kluivert","Bournemouth","NED","MF","FW",24,1999,32,1916,60,56,26,68,0,6,24,1.22,29,23,80000,4160000
"Kai Havertz","Arsenal","GER","MF","FW",24,1999,37,2634,71,77,30,83,18,7,19,2.41,77,22,280000,14560000
"Kalvin Phillips","West Ham","ENG","MF",NA,27,1995,8,309,39,9,3,61,0,5,25,0.63,4,10,150000,7800000
"Kaoru Mitoma","Brighton","JPN","FW",NA,26,1997,19,1486,78,43.5,15,88,12,4,42,1.42,32,27,80000,4160000
"Keane Lewis-Potter","Brentford","ENG","FW","DF",22,2001,30,1441,48,42.1,15,78,2,15,18,0.93,24,29,35000,1820000
"Kenny Tete","Fulham","NED","DF",NA,27,1995,14,867,62,25.4,10,82,5,4,13,1.07,14,21,50000,2600000
"Kevin De Bruyne","Manchester City","BEL","MF",NA,32,1991,18,1221,68,35.7,15,77,5,3,21,2.67,40,8,4e+05,20800000
"Kevin Schade","Brentford","GER","FW","MF",21,2001,11,333,30,9.7,3,73,0,8,14,1.45,8,5,10000,520000
"Kieran Trippier","Newcastle Utd","ENG","DF",NA,32,1990,28,2236,80,65.4,26,86,21,2,6,1.46,49,43,120000,6240000
"Konstantinos Mavropanos","West Ham","GRE","DF",NA,25,1997,19,1500,79,43.9,16,88,15,3,30,1.32,27,27,50000,2600000
"Kostas Tsimikas","Liverpool","GRE","DF",NA,27,1996,13,679,52,19.9,8,79,6,5,9,2.15,16,7,75000,3900000
"Kristoffer Ajer","Brentford","NOR","DF",NA,25,1998,28,1832,65,53.6,21,84,13,7,11,1.14,28,33,40000,2080000
"Kurt Zouma","West Ham","FRA","DF",NA,28,1994,33,2838,86,83,32,88,29,1,31,1.39,53,63,125000,6500000
"Kyle Walker","Manchester City","ENG","DF",NA,33,1990,32,2767,86,80.9,30,89,27,2,52,2.34,78,29,175000,9100000
"Leander Dendoncker","Aston Villa","BEL","MF",NA,28,1995,8,119,15,3.5,1,85,0,7,5,2.25,3,3,90000,4680000
"Leandro Trossard","Arsenal","BEL","FW","MF",28,1994,34,1649,49,48.2,18,72,3,16,22,2.32,45,10,90000,4680000
"Leon Bailey","Aston Villa","JAM","MF","FW",25,1997,35,2068,59,60.5,22,76,3,13,31,1.77,53,32,1e+05,5200000
"Lesley Ugochukwu","Chelsea","FRA","MF",NA,19,2004,12,301,25,8.8,3,72,1,9,9,1.5,3,6,45000,2340000
"Levi Colwill","Chelsea","ENG","DF",NA,20,2003,23,1797,78,52.5,20,84,15,3,37,1.52,29,26,1e+05,5200000
"Lewis Cook","Bournemouth","ENG","MF",NA,26,1997,33,2786,84,81.5,32,86,26,1,45,1.24,43,50,40000,2080000
"Lewis Dobbin","Everton","ENG","MF",NA,20,2003,12,232,19,6.8,1,65,0,11,15,0.92,2,3,8000,416000
"Lewis Hall","Newcastle Utd","ENG","DF",NA,18,2004,18,781,43,22.8,8,82,3,10,13,1.44,23,12,7000,364000
"Lewis Miley","Newcastle Utd","ENG","MF",NA,17,2006,17,1202,71,35.1,14,80,6,3,29,1.18,26,29,5000,260000
"Lisandro Martínez","Manchester Utd","ARG","DF",NA,25,1998,11,646,59,18.9,8,74,2,3,19,1.82,12,12,120000,6240000
"Lloyd Kelly","Bournemouth","ENG","DF",NA,24,1998,23,1559,68,45.6,17,83,12,6,25,1.13,22,32,30000,1560000
"Luca Koleosho","Burnley","ITA","MF","FW",18,2004,15,974,65,28.5,13,69,0,2,38,0.47,11,23,10000,520000
"Lucas Digne","Aston Villa","FRA","DF",NA,30,1993,33,2410,73,70.5,27,85,18,6,19,1.76,54,41,120000,6240000
"Luis Díaz","Liverpool","COL","FW",NA,26,1997,37,2629,71,76.9,32,78,11,5,24,2.14,67,33,55000,2860000
"Luis Sinisterra","Bournemouth","COL","FW","MF",24,1999,20,699,35,20.4,7,59,0,13,22,1.35,12,18,65000,3380000
"Łukasz Fabiański","West Ham","POL","GK",NA,38,1985,10,721,72,21.1,7,90,7,3,30,1.1,11,21,65000,3380000
"Luke Berry","Luton Town","ENG","MF","DF",31,1992,17,323,19,9.4,2,69,0,15,12,0.59,8,8,10000,520000
"Luke Thomas","Sheffield Utd","ENG","DF",NA,22,2001,12,917,76,26.8,11,81,7,1,23,0.42,5,29,15000,780000
"Lyle Foster","Burnley","RSA","FW","MF",22,2000,24,1899,79,55.5,22,84,10,2,24,0.79,22,43,32500,1690000
"Mads Juel Andersen","Luton Town","DEN","DF",NA,25,1997,8,400,50,11.7,4,78,2,4,22,1.13,2,6,15000,780000
"Mads Roerslev","Brentford","DEN","DF",NA,24,1999,34,1985,58,58,22,79,8,12,20,1.09,32,40,20000,1040000
"Mahmoud Dahoud","Brighton","GER","MF",NA,27,1996,9,452,50,13.2,6,68,0,3,16,2.11,10,5,55000,2860000
"Malo Gusto","Chelsea","FRA","DF",NA,20,2003,27,1751,65,51.2,19,83,8,8,21,1.81,38,27,45000,2340000
"Manor Solomon","Tottenham","ISR","FW",NA,24,1999,5,199,40,5.8,2,73,0,3,18,2.6,6,2,60000,3120000
"Manuel Akanji","Manchester City","SUI","DF","MF",28,1995,30,2511,84,73.4,28,88,25,2,23,2.4,72,23,180000,9360000
"Marc Cucurella","Chelsea","ESP","DF",NA,25,1998,21,1782,85,52.1,20,87,16,1,45,1.81,50,33,175000,9100000
"Marc Guéhi","Crystal Palace","ENG","DF",NA,23,2000,25,2021,81,59.1,23,86,19,2,17,1.32,30,32,50000,2600000
"Marcos Senesi","Bournemouth","ARG","DF",NA,26,1997,31,2242,72,65.6,26,83,17,5,16,1.13,37,44,50000,2600000
"Marcus Rashford","Manchester Utd","ENG","FW",NA,25,1997,33,2271,69,66.4,26,83,12,7,17,1.61,36,37,3e+05,15600000
"Marcus Tavernier","Bournemouth","ENG","FW",NA,24,1999,30,2118,71,61.9,25,78,7,5,33,1.33,37,38,35000,1820000
"Mario Lemina","Wolves","GAB","MF",NA,29,1993,35,2968,85,86.8,34,86,26,1,40,1.14,43,55,45000,2340000
"Martin Dúbravka","Newcastle Utd","SVK","GK",NA,34,1989,23,1985,86,58,22,90,22,1,5,1.48,48,42,40000,2080000
"Mason Holgate","Sheffield Utd","ENG","DF",NA,26,1996,10,710,71,20.8,9,76,4,1,22,0.5,11,22,70000,3640000
"Mason Mount","Manchester Utd","ENG","MF","FW",24,1999,14,516,37,15.1,5,74,0,9,16,1.36,3,13,250000,1.3e+07
"Mateo Kovačić","Manchester City","CRO","MF",NA,29,1994,30,1551,52,45.4,16,81,7,14,18,2.43,45,14,150000,7800000
"Matheus Cunha","Wolves","BRA","FW","MF",24,1999,32,2440,76,71.3,29,81,12,3,29,1.16,40,46,60000,3120000
"Matheus França","Crystal Palace","BRA","MF","FW",19,2004,10,232,23,6.8,1,83,0,9,17,0.7,7,7,40000,2080000
"Matheus Nunes","Manchester City","POR","MF",NA,24,1998,17,661,39,19.3,7,71,3,10,16,2.47,18,8,130000,6760000
"Mathias Jensen","Brentford","DEN","MF",NA,27,1996,32,2204,69,64.4,27,77,5,5,27,1.09,37,45,50000,2600000
"Mathias Jørgensen","Brentford","DEN","DF",NA,33,1990,14,1087,78,31.8,12,90,11,2,4,0.57,16,24,25000,1300000
"Matt Doherty","Wolves","IRL","DF","MF",31,1992,30,1150,38,33.6,9,79,4,21,21,1.4,17,21,50000,2600000
"Matt Targett","Newcastle Utd","ENG","DF",NA,27,1995,3,78,26,2.3,1,73,0,2,3,0.33,0,4,1e+05,5200000
"Matty Cash","Aston Villa","POL","DF",NA,25,1997,29,2142,74,62.6,23,84,16,6,34,1.86,49,36,80000,4160000
"Max Aarons","Bournemouth","ENG","DF",NA,23,2000,20,1237,62,36.2,13,85,9,7,19,0.8,12,34,35000,1820000
"Max Lowe","Sheffield Utd","ENG","DF","MF",26,1997,10,503,50,14.7,4,71,1,6,37,0.7,6,12,10000,520000
"Maxime Estève","Burnley","FRA","DF",NA,21,2002,16,1309,82,38.3,15,84,12,1,45,0.75,18,28,5000,260000
"Maxwel Cornet","West Ham","CIV","MF","FW",26,1996,7,112,16,3.3,1,69,0,6,7,0.43,2,3,65000,3380000
"Michael Keane","Everton","ENG","DF",NA,30,1993,9,439,49,12.8,4,83,3,5,21,0.67,2,13,80000,4160000
"Michael Olise","Crystal Palace","FRA","FW","MF",21,2001,19,1275,67,37.3,14,85,9,5,18,1.47,34,19,1e+05,5200000
"Michail Antonio","West Ham","JAM","FW",NA,33,1990,26,1695,65,49.6,21,75,2,5,26,1.27,33,34,85000,4420000
"Miguel Almirón","Newcastle Utd","PAR","FW",NA,29,1994,33,1937,59,56.6,23,74,5,10,23,1.52,40,40,60000,3120000
"Mike Trésor","Burnley","BEL","FW","MF",24,1999,16,420,26,12.3,3,62,0,13,18,0.63,4,10,10000,520000
"Mikkel Damsgaard","Brentford","DEN","MF",NA,23,2000,23,842,37,24.6,7,75,0,16,20,0.87,17,9,30000,1560000
"Milos Kerkez","Bournemouth","HUN","DF",NA,19,2003,28,1970,70,57.6,22,83,11,6,25,1.14,25,37,30000,1560000
"Mohamed Salah","Liverpool","EGY","FW",NA,31,1992,32,2534,79,74.1,28,87,22,4,27,2.09,59,30,350000,18200000
"Mohammed Kudus","West Ham","GHA","FW","MF",22,2000,33,2484,75,72.6,27,88,18,6,17,1.3,42,61,90000,4680000
"Moisés Caicedo","Chelsea","ECU","MF",NA,21,2001,35,2866,82,83.8,33,85,23,2,26,1.74,67,50,150000,7800000
"Morgan Gibbs-White","Nott'ham Forest","ENG","MF","FW",23,2000,37,3156,85,92.3,35,88,27,2,38,0.97,46,59,80000,4160000
"Morgan Rogers","Aston Villa","ENG","MF","FW",21,2002,11,638,58,18.7,8,72,4,3,20,1.91,12,13,20000,1040000
"Moussa Diaby","Aston Villa","FRA","FW","MF",24,1999,38,2174,57,63.6,25,75,4,13,23,1.79,41,40,130000,6760000
"Moussa Niakhate","Nott'ham Forest","SEN","DF",NA,27,1996,21,1460,70,42.7,15,87,13,6,25,0.95,20,35,45000,2340000
"Mykhailo Mudryk","Chelsea","UKR","FW",NA,22,2001,31,1576,51,46.1,18,71,2,13,23,1.52,40,28,1e+05,5200000
"Nathan Aké","Manchester City","NED","DF",NA,28,1995,29,2042,70,59.7,24,83,19,5,12,2.38,55,20,160000,8320000
"Nathan Collins","Brentford","IRL","DF",NA,22,2001,32,2652,83,77.5,29,90,28,3,18,1.13,47,51,30000,1560000
"Nathan Patterson","Everton","SCO","DF",NA,21,2001,20,1005,50,29.4,9,87,8,11,20,1.05,12,21,28000,1456000
"Nathaniel Clyne","Crystal Palace","ENG","DF",NA,32,1991,19,1338,70,39.1,14,87,10,5,24,1.53,31,16,80000,4160000
"Neal Maupay","Everton","FRA","FW",NA,26,1996,2,111,56,3.2,1,71,0,1,40,0,0,2,50000,2600000
"Neal Maupay","Brentford","FRA","FW",NA,26,1996,29,1321,46,38.6,13,83,5,16,15,0.97,24,35,50000,2600000
"Neco Williams","Nott'ham Forest","WAL","DF",NA,22,2001,26,1637,63,47.9,18,85,14,8,13,0.92,23,33,50000,2600000
"Nicolás Domínguez","Nott'ham Forest","ARG","MF","FW",25,1998,26,1495,58,43.7,19,74,3,7,12,0.92,16,27,35000,1820000
"Nicolas Jackson","Chelsea","SEN","FW",NA,22,2001,35,2799,80,81.8,31,86,17,4,31,1.63,65,48,65000,3380000
"Nicolò Zaniolo","Aston Villa","ITA","FW","MF",24,1999,25,839,34,24.5,9,61,0,16,18,1.6,17,13,60000,3120000
"Noni Madueke","Chelsea","ENG","FW",NA,21,2002,23,1053,46,30.8,13,70,2,10,14,1.74,28,19,50000,2600000
"Nuno Tavares","Nott'ham Forest","POR","DF",NA,23,2000,8,457,57,13.4,5,80,4,3,20,1.13,8,9,30000,1560000
"Odsonne Édouard","Crystal Palace","FRA","FW","MF",25,1998,30,1555,52,45.5,17,81,5,13,14,1.23,14,24,90000,4680000
"Ola Aina","Nott'ham Forest","NGA","DF",NA,26,1996,22,1692,77,49.5,20,84,9,2,5,1,27,39,40000,2080000
"Oleksandr Zinchenko","Arsenal","UKR","DF",NA,26,1996,27,1722,64,50.4,20,79,7,7,21,2.26,38,15,150000,7800000
"Oliver McBurnie","Sheffield Utd","SCO","FW",NA,27,1996,21,1280,61,37.4,15,75,6,6,25,0.29,20,40,25000,1300000
"Oliver Norwood","Sheffield Utd","NIR","MF",NA,32,1991,27,1440,53,42.1,16,82,12,11,11,0.44,12,47,20000,1040000
"Oliver Skipp","Tottenham","ENG","MF","DF",22,2000,21,707,34,20.7,5,73,1,16,21,1.9,15,17,40000,2080000
"Orel Mangala","Nott'ham Forest","BEL","MF",NA,25,1998,20,1563,78,45.7,19,82,10,1,4,0.85,16,31,30000,1560000
"Oscar Bobb","Manchester City","NOR","FW","MF",20,2003,14,302,22,8.8,2,75,1,12,13,2.57,12,5,15000,780000
"Pablo Fornals","West Ham","ESP","MF","FW",27,1996,15,426,28,12.5,4,78,2,11,11,1.67,6,9,65000,3380000
"Pablo Sarabia","Wolves","ESP","MF","FW",31,1992,30,1745,58,51,20,77,5,10,20,1.33,31,27,90000,4680000
"Pape Matar Sarr","Tottenham","SEN","MF",NA,20,2002,34,2069,61,60.5,27,71,4,7,23,1.79,40,27,70000,3640000
"Pascal Groß","Brighton","GER","MF","DF",32,1991,36,3114,87,91.1,34,90,32,2,33,1.25,50,50,65000,3380000
"Pau Torres","Aston Villa","ESP","DF",NA,26,1997,29,2464,85,72,27,88,25,2,45,2.07,57,37,1e+05,5200000
"Pedro Neto","Wolves","POR","FW","MF",23,2000,20,1516,76,44.3,18,83,12,2,12,1.4,22,27,50000,2600000
"Pelly Ruddock Mpanzu","Luton Town","COD","MF",NA,30,1993,27,1101,41,32.2,11,74,3,16,18,0.7,13,29,10000,520000
"Pervis Estupiñán","Brighton","ECU","DF",NA,25,1998,19,1243,65,36.3,15,76,9,4,24,1.47,23,26,50000,2600000
"Phil Foden","Manchester City","ENG","FW","MF",23,2000,35,2857,82,83.5,33,85,19,2,25,2.34,75,27,225000,11700000
"Philip Billing","Bournemouth","DEN","MF",NA,27,1996,29,1398,48,40.9,13,83,6,16,20,1.24,18,36,45000,2340000
"Pierre Højbjerg","Tottenham","DEN","MF",NA,27,1995,36,1311,36,38.3,8,83,4,28,23,1.81,31,28,1e+05,5200000
"Radu Drăgușin","Tottenham","ROU","DF",NA,21,2002,9,429,48,12.5,4,90,4,5,14,1.89,10,7,85000,4420000
"Raheem Sterling","Chelsea","ENG","FW","MF",28,1994,31,1978,64,57.8,22,82,9,9,20,1.48,41,38,325000,16900000
"Raphaël Varane","Manchester Utd","FRA","DF",NA,30,1993,22,1375,63,40.2,16,81,12,6,12,1.91,25,23,340000,17680000
"Rasmus Højlund","Manchester Utd","DEN","FW",NA,20,2003,30,2158,72,63.1,25,81,8,5,26,1.6,36,35,85000,4420000
"Raúl Jiménez","Fulham","MEX","FW",NA,32,1991,24,1395,58,40.8,18,71,4,6,19,1.25,25,26,1e+05,5200000
"Rayan Aït-Nouri","Wolves","ALG","DF","MF",22,2001,33,2329,71,68.1,29,76,10,4,30,1.21,36,43,10000,520000
"Reece Burke","Luton Town","ENG","DF",NA,26,1996,22,1660,75,48.5,20,79,12,2,41,0.68,24,37,12500,650000
"Reece James","Chelsea","ENG","DF",NA,23,1999,10,419,42,12.3,5,62,0,5,21,1.2,8,11,250000,1.3e+07
"Reiss Nelson","Arsenal","ENG","FW",NA,23,1999,15,268,18,7.8,1,74,0,14,14,2.27,10,1,1e+05,5200000
"Rhian Brewster","Sheffield Utd","ENG","FW","MF",23,2000,13,346,27,10.1,3,61,0,10,16,0.54,0,8,35000,1820000
"Rhys Norrington-Davies","Sheffield Utd","WAL","DF",NA,24,1999,5,110,22,3.2,2,27,0,3,19,0.8,1,6,4000,208000
"Richarlison","Tottenham","BRA","FW",NA,26,1997,28,1491,53,43.6,18,74,6,10,15,1.82,37,18,90000,4680000
"Rico Lewis","Manchester City","ENG","DF","MF",18,2004,16,809,51,23.7,8,83,4,8,19,2.25,26,9,25000,1300000
"Robin Olsen","Aston Villa","SWE","GK",NA,33,1990,5,405,81,11.8,4,90,4,1,45,0.8,4,13,50000,2600000
"Rodrigo Bentancur","Tottenham","URU","MF",NA,26,1997,23,1005,44,29.4,13,59,1,10,24,1.43,17,25,75000,3900000
"Rodrigo Muniz","Fulham","BRA","FW",NA,22,2001,26,1593,61,46.6,18,80,7,8,18,1.04,24,27,7500,390000
"Ross Barkley","Luton Town","ENG","MF",NA,29,1993,32,2618,82,76.5,30,86,24,2,15,0.69,43,66,30000,1560000
"Rúben Dias","Manchester City","POR","DF",NA,26,1997,30,2559,85,74.8,28,90,28,2,20,2.3,65,28,180000,9360000
"Ryan Christie","Bournemouth","SCO","MF",NA,28,1995,37,2907,79,85,35,81,18,2,29,1.22,44,56,50000,2600000
"Ryan Gravenberch","Liverpool","NED","MF",NA,21,2002,26,1121,43,32.8,12,68,1,14,22,2.23,28,17,150000,7800000
"Ryan John Giles","Luton Town","ENG","DF","MF",23,2000,11,503,46,14.7,5,81,2,6,17,0.64,5,14,35000,1820000
"Ryan Yates","Nott'ham Forest","ENG","MF",NA,25,1997,35,1992,57,58.2,21,83,14,14,18,1,31,38,25000,1300000
"Saïd Benrahma","West Ham","ALG","FW","MF",27,1995,13,620,48,18.1,5,73,1,8,32,1.62,12,8,55000,2860000
"Saman Ghoddos","Brentford","IRN","DF",NA,29,1993,19,739,39,21.6,7,88,5,12,10,0.74,10,20,15000,780000
"Sander Berge","Burnley","NOR","MF",NA,25,1998,37,3005,81,87.9,34,86,28,3,26,0.62,36,69,40000,2080000
"Santiago Bueno","Wolves","URU","DF",NA,24,1998,12,822,69,24,9,84,7,3,21,0.92,12,18,30000,1560000
"Sasa Kalajdzic","Wolves","AUT","FW",NA,26,1997,11,166,15,4.9,1,60,0,10,11,1.09,6,2,35000,1820000
"Saša Lukić","Fulham","SRB","MF",NA,26,1996,24,1122,47,32.8,13,77,5,11,12,1.08,14,20,63000,3276000
"Scott McTominay","Manchester Utd","SCO","MF","FW",26,1996,32,1901,59,55.6,18,88,16,14,23,1.81,31,30,60000,3120000
"Séamus Coleman","Everton","IRL","DF",NA,34,1988,12,665,55,19.4,7,80,5,5,21,1.08,5,10,55000,2860000
"Sean Longstaff","Newcastle Utd","ENG","MF",NA,25,1997,35,2747,78,80.3,30,88,25,5,24,1.54,74,50,50000,2600000
"Serge Aurier","Nott'ham Forest","CIV","DF","MF",30,1992,12,833,69,24.4,10,80,6,2,18,1,9,15,50000,2600000
"Sergio Reguilón","Brentford","ESP","DF",NA,26,1996,16,1118,70,32.7,14,77,6,2,18,1.19,21,21,53000,2756000
"Sergio Reguilón","Manchester Utd","ESP","DF",NA,26,1996,9,412,46,12,4,83,1,5,16,1,4,7,53000,2756000
"Shandon Baptiste","Brentford","GRN","MF",NA,25,1998,10,229,23,6.7,2,66,0,8,12,1,3,5,15000,780000
"Simon Adingra","Brighton","CIV","FW",NA,21,2002,31,2222,72,65,25,83,10,6,26,1.19,34,38,12500,650000
"Sofyan Amrabat","Manchester Utd","MAR","MF","DF",26,1996,21,938,45,27.4,10,83,6,11,10,1.71,8,15,65000,3380000
"Son Heung-min","Tottenham","KOR","FW",NA,31,1992,35,2934,84,85.8,34,85,19,1,29,1.74,63,51,190000,9880000
"Stefan Ortega","Manchester City","GER","GK",NA,30,1992,9,635,71,18.6,5,90,5,4,46,2.56,18,7,55000,2860000
"Sven Botman","Newcastle Utd","NED","DF",NA,23,2000,17,1377,81,40.3,15,88,12,2,31,1.35,37,29,90000,4680000
"Tahith Chong","Luton Town","NED","MF","FW",23,1999,33,1982,60,58,20,80,6,13,29,0.45,26,51,30000,1560000
"Taiwo Awoniyi","Nott'ham Forest","NGA","FW",NA,25,1997,20,1042,52,30.5,12,74,1,8,19,1.05,17,21,50000,2600000
"Takehiro Tomiyasu","Arsenal","JPN","DF",NA,24,1998,22,1149,52,33.6,10,85,7,12,25,2.41,30,10,55000,2860000
"Tariq Lamptey","Brighton","GHA","DF","FW",22,2000,19,914,48,26.7,10,67,1,9,27,1.32,12,20,35000,1820000
"Teden Mengi","Luton Town","ENG","DF",NA,21,2002,30,2469,82,72.2,28,86,25,2,34,0.73,37,59,10000,520000
"Thiago Silva","Chelsea","BRA","DF",NA,38,1984,31,2527,82,73.9,28,89,25,3,15,1.65,58,45,110000,5720000
"Thomas Partey","Arsenal","GHA","MF","DF",30,1993,14,788,56,23,9,79,4,5,16,2.71,20,5,2e+05,10400000
"Thomas Strakosha","Brentford","ALB","GK",NA,28,1995,2,135,68,3.9,1,90,1,1,45,1.5,3,2,25000,1300000
"Tim Iroegbunam","Aston Villa","ENG","MF",NA,20,2003,9,164,18,4.8,1,62,0,8,13,1.44,2,7,5000,260000
"Tim Ream","Fulham","USA","DF",NA,35,1987,18,1503,84,43.9,17,87,15,1,16,1.22,24,29,30000,1560000
"Timo Werner","Tottenham","GER","FW",NA,27,1996,13,809,62,23.7,10,76,2,3,16,1.62,18,16,165000,8580000
"Timothy Castagne","Fulham","BEL","DF",NA,27,1995,34,2634,77,77,29,88,25,5,16,1.26,41,40,65000,3380000
"Tom Cairney","Fulham","SCO","MF",NA,32,1991,34,1488,44,43.5,14,77,6,20,21,1.18,29,27,30000,1560000
"Tom Davies","Sheffield Utd","ENG","MF",NA,25,1998,9,221,25,6.5,2,45,0,7,19,0.44,2,11,30000,1560000
"Tomáš Souček","West Ham","CZE","MF",NA,28,1995,37,2870,78,83.9,34,83,25,3,16,1.32,51,64,90000,4680000
"Tommy Doyle","Wolves","ENG","MF",NA,21,2001,26,1222,47,35.7,11,82,5,15,22,1.08,18,24,10000,520000
"Tosin Adarabioyo","Fulham","ENG","DF",NA,25,1997,20,1617,81,47.3,18,90,17,2,2,1.4,28,25,40000,2080000
"Toti Gomes","Wolves","POR","DF",NA,24,1999,35,2772,79,81.1,31,86,23,4,29,1.31,42,49,10000,520000
"Trent Alexander-Arnold","Liverpool","ENG","DF",NA,24,1998,28,2155,77,63,25,83,14,3,28,2,53,28,180000,9360000
"Trevoh Chalobah","Chelsea","ENG","DF",NA,24,1999,13,952,73,27.8,10,89,9,3,20,2.15,31,14,50000,2600000
"Tyler Adams","Bournemouth","USA","MF",NA,24,1999,3,121,40,3.5,1,90,1,2,16,2,4,3,60000,3120000
"Valentín Barco","Brighton","ARG","DF","FW",19,2004,6,307,51,9,3,87,2,3,16,0.5,1,9,25000,1300000
"Valentino Livramento","Newcastle Utd","ENG","DF",NA,20,2002,26,1314,51,38.4,12,84,8,14,22,1.73,31,27,50000,2600000
"Victor Lindelöf","Manchester Utd","SWE","DF",NA,29,1994,19,1328,70,38.8,14,82,7,5,37,1.95,18,16,120000,6240000
"Vinicius Souza","Sheffield Utd","BRA","MF",NA,24,1999,36,2668,74,78,29,84,20,7,32,0.44,27,80,30000,1560000
"Vitaly Janelt","Brentford","GER","MF","DF",25,1998,38,3054,80,89.3,37,82,16,1,18,1.03,50,52,30000,1560000
"Vitinho","Burnley","BRA","DF","MF",24,1999,32,2314,72,67.7,26,85,16,6,20,0.63,31,44,25000,1300000
"Wataru Endo","Liverpool","JPN","MF",NA,30,1993,29,1722,59,50.4,20,79,11,9,15,2.21,42,16,50000,2600000
"Wes Foderingham","Sheffield Utd","ENG","GK",NA,32,1991,30,2649,88,77.5,29,90,29,1,39,0.43,24,79,12500,650000
"Will Hughes","Crystal Palace","ENG","MF",NA,28,1995,30,1891,63,55.3,23,78,8,7,15,1.23,29,38,35000,1820000
"William Osula","Sheffield Utd","DEN","FW",NA,19,2003,21,786,37,23,9,60,1,12,20,0.29,4,23,12500,650000
"Willian","Fulham","BRA","FW",NA,34,1988,31,2053,66,60,24,77,9,7,29,1.29,34,28,90000,4680000
"Willy Boly","Nott'ham Forest","CIV","DF",NA,32,1991,20,1438,72,42,18,79,11,2,10,1,17,23,40000,2080000
"Willy Kambwala","Manchester Utd","FRA","DF",NA,18,2004,8,330,41,9.6,3,88,2,5,13,1,5,10,7500,390000
"Wilson Odobert","Burnley","FRA","MF","FW",18,2004,29,2098,72,61.3,25,82,11,4,10,0.59,25,48,10000,520000
"Yasser Larouci","Sheffield Utd","ALG","DF",NA,22,2001,11,531,48,15.5,6,61,0,5,33,0.18,5,11,10000,520000
"Yoane Wissa","Brentford","COD","FW",NA,26,1996,34,2493,73,72.9,29,81,9,5,30,0.97,40,40,25000,1300000
"Youri Tielemans","Aston Villa","BEL","MF","FW",26,1997,32,1622,51,47.4,17,77,6,15,21,1.91,40,27,150000,7800000
"Youssef Chermiti","Everton","POR","FW",NA,19,2004,18,208,12,6.1,1,89,0,17,7,1.33,3,4,30000,1560000
"Yves Bissouma","Tottenham","MLI","MF",NA,26,1996,28,2068,74,60.5,26,77,8,2,28,1.75,45,35,55000,2860000
"Zeki Amdouni","Burnley","SUI","FW",NA,22,2000,34,1953,57,57.1,27,69,2,7,14,0.62,20,41,30000,1560000
