"Player","Squad","Nation","Pos","Pos2","Age","Progression_Carries","Progression_Passes_Delivered","Progression_Passes_Recived","Total_Passes_Completed","Total_Passes_Attempted","Total_Pass_Percentage","Short_Passes_Completed","Short_Passes_Attempted","Short_Pass_Percentage","Long_Passes_Completed","Long_Passes_Attempted","Long_Pass_Percentage","Medium_Passes_Completed","Medium_Passes_Attempted","Medium_Pass_Percentage","Key_Passes","Passes_Into_Penalty_Area","Crosses_Into_Penalty_Area","Live_Pass","Dead_Pass","Free_Kicks","Through_Balls","Switches","Crosses","Throw_Ins","Corner_Kicks","Offside","Touches","Take_Ons_Attempted","Take_Ons_Wins","Take_On_Win_Percentage","Take_Ons_Tackled","Take_Ons_Tackled_Percentage"
"Didier Lamkel Zé","Metz","CMR","FW",NA,24,21,6,63,126,178,70.8,80,97,82.5,4,7,57.1,29,44,65.9,5,1,1,170,6,0,0,3,4,0,0,2,267,15,8,53.3,7,46.7
"Dilane Bakwa","Bordeaux","FRA","FW","MF",18,1,0,1,7,14,50,2,5,40,1,2,50,2,4,50,0,0,0,13,1,0,0,0,0,0,0,0,23,3,1,33.3,2,66.7
"Dimitri Liénard","Strasbourg","FRA","DF","MF",33,44,114,166,1035,1435,72.1,465,522,89.1,154,333,46.2,398,521,76.4,37,43,29,1145,289,47,2,31,188,186,56,1,1652,17,10,58.8,7,41.2
"Dimitri Payet","Marseille","FRA","FW","MF",34,76,187,212,1241,1675,74.1,637,733,86.9,168,319,52.7,376,502,74.9,99,66,11,1421,243,64,20,20,236,19,139,11,1859,54,29,53.7,25,46.3
"Dion Lopy","Reims","SEN","MF",NA,19,16,50,31,537,622,86.3,247,277,89.2,72,89,80.9,194,211,91.9,9,0,0,612,9,9,0,19,4,0,0,1,828,30,18,60,12,40
"Dion Moise Sahi","Strasbourg","CIV","FW","MF",19,5,8,10,36,42,85.7,20,24,83.3,1,2,50,14,15,93.3,1,1,1,42,0,0,0,0,1,0,0,0,61,7,3,42.9,4,57.1
"Djibril Sidibé","Monaco","FRA","DF",NA,29,26,68,41,588,755,77.9,273,311,87.8,64,120,53.3,241,293,82.3,6,14,7,635,115,16,2,7,23,97,2,5,851,9,4,44.4,5,55.6
"Domagoj Bradarić","Lille","CRO","DF",NA,21,11,15,21,220,297,74.1,109,126,86.5,16,43,37.2,92,116,79.3,6,3,2,241,55,14,0,1,21,38,3,1,342,5,2,40,3,60
"Duje Ćaleta-Car","Marseille","CRO","DF",NA,24,14,83,2,1668,1820,91.6,573,603,95,195,269,72.5,878,913,96.2,3,6,0,1775,40,35,0,21,1,5,0,5,1962,1,1,100,0,0
"Dylan Bronn","Metz","TUN","DF",NA,26,14,58,3,955,1185,80.6,338,385,87.8,118,218,54.1,488,546,89.4,4,4,1,1090,92,64,4,11,12,28,0,3,1419,8,6,75,2,25
"Dylan Chambost","Troyes","FRA","MF","FW",23,7,47,20,379,492,77,178,208,85.6,33,63,52.4,152,187,81.3,9,7,2,467,23,14,2,2,21,0,9,2,554,3,2,66.7,1,33.3
"Edon Zhegrova","Lille","KVX","MF","FW",22,28,20,61,179,236,75.8,96,113,85,7,23,30.4,65,75,86.7,8,16,3,221,15,1,0,0,30,4,10,0,314,33,15,45.5,18,54.5
"Edouard Michut","Paris S-G","FRA","MF",NA,18,1,6,2,51,54,94.4,31,32,96.9,2,2,100,16,16,100,1,0,0,54,0,0,0,0,0,0,0,0,65,1,0,0,1,100
"Eduardo Camavinga","Rennes","FRA","MF",NA,18,3,8,6,67,74,90.5,25,30,83.3,13,13,100,27,28,96.4,1,0,0,69,5,3,0,1,0,2,0,0,89,2,0,0,2,100
"El Bilal Touré","Reims","MLI","FW",NA,19,22,23,78,242,330,73.3,167,211,79.1,5,9,55.6,57,79,72.2,11,6,1,316,12,0,0,2,4,0,0,2,489,19,8,42.1,11,57.9
"Elba Rashani","Clermont Foot","KVX","FW","MF",28,43,46,110,428,583,73.4,255,317,80.4,12,25,48,136,177,76.8,15,10,5,568,14,2,0,3,38,7,4,1,824,35,19,54.3,16,45.7
"Elhadji Dieye","Saint-Étienne","SEN","FW","MF",19,1,0,3,3,9,33.3,2,7,28.6,0,1,0,1,1,100,0,0,0,8,1,0,0,0,1,1,0,0,23,3,1,33.3,2,66.7
"Eliaquim Mangala","Saint-Étienne","FRA","DF",NA,30,3,24,1,504,594,84.8,137,158,86.7,57,84,67.9,300,331,90.6,1,1,0,579,14,13,0,2,0,1,0,1,719,4,4,100,0,0
"Eliot Matazo","Monaco","BEL","MF",NA,19,14,46,11,341,394,86.5,157,172,91.3,24,36,66.7,156,171,91.2,4,4,0,386,7,7,1,4,1,0,0,1,480,17,9,52.9,8,47.1
"Elye Wahi","Montpellier","FRA","FW",NA,18,24,12,100,158,245,64.5,96,132,72.7,4,13,30.8,36,57,63.2,13,5,1,232,11,0,0,0,11,1,0,2,427,24,9,37.5,15,62.5
"Emerson Palmieri","Lyon","ITA","DF",NA,26,74,101,115,1541,1820,84.7,831,893,93.1,97,171,56.7,569,668,85.2,31,15,6,1553,265,27,1,4,69,210,28,2,2103,47,30,63.8,17,36.2
"Enock Kwateng","Bordeaux","FRA","DF",NA,24,37,106,38,995,1223,81.4,543,615,88.3,77,127,60.6,348,424,82.1,17,22,13,1050,173,21,3,4,40,152,0,0,1440,35,22,62.9,13,37.1
"Enzo Ebosse","Angers","CMR","DF",NA,22,26,55,18,911,1086,83.9,359,407,88.2,96,149,64.4,439,491,89.4,9,5,3,1017,68,30,1,5,16,38,0,1,1246,15,9,60,6,40
"Enzo Le Fée","Lorient","FRA","MF","FW",21,63,136,105,965,1232,78.3,455,528,86.2,137,224,61.2,315,386,81.6,50,23,11,1098,128,32,4,24,102,12,75,6,1563,94,43,45.7,51,54.3
"Eric N'Jo","Troyes","FRA","DF",NA,17,0,0,0,22,27,81.5,7,7,100,2,3,66.7,12,14,85.7,0,0,0,26,1,1,0,0,0,0,0,0,35,1,1,100,0,0
"Erik Palmer-Brown","Troyes","USA","DF",NA,24,4,36,1,541,652,83,208,229,90.8,50,88,56.8,274,309,88.7,3,3,0,634,15,15,1,3,0,0,0,3,864,7,4,57.1,3,42.9
"Evann Guessand","Nice","CIV","FW",NA,20,6,7,24,51,76,67.1,28,42,66.7,4,6,66.7,12,14,85.7,5,0,0,69,6,0,0,1,0,0,0,1,147,21,12,57.1,9,42.9
"Fabien Centonze","Metz","FRA","DF",NA,25,46,55,67,591,769,76.9,350,398,87.9,29,69,42,198,261,75.9,11,11,5,633,135,8,0,4,48,127,0,1,1038,56,29,51.8,27,48.2
"Fabien Lemoine","Lorient","FRA","MF",NA,34,13,81,12,783,888,88.2,336,371,90.6,85,112,75.9,324,351,92.3,10,3,1,861,27,23,0,15,6,2,1,0,1009,12,8,66.7,4,33.3
"Fábio","Nantes","BRA","DF",NA,31,26,64,75,618,853,72.5,300,364,82.4,47,107,43.9,253,337,75.1,10,10,5,649,199,17,1,4,35,182,0,5,1071,24,14,58.3,10,41.7
"Facundo Medina","Lens","ARG","DF",NA,22,52,201,12,2018,2262,89.2,931,991,93.9,185,259,71.4,848,920,92.2,5,6,0,2161,99,68,2,21,5,26,0,2,2516,21,16,76.2,5,23.8
"Fali Candé","Metz","GNB","DF",NA,23,13,20,41,348,488,71.3,168,197,85.3,34,82,41.5,146,190,76.8,12,4,3,371,117,9,0,1,45,90,18,0,619,22,7,31.8,15,68.2
"Farid Boulaya","Metz","ALG","MF","FW",28,50,74,73,505,760,66.4,223,294,75.9,93,171,54.4,162,224,72.3,32,17,2,659,89,23,5,16,71,21,37,12,904,32,19,59.4,13,40.6
"Flavien Tait","Rennes","FRA","MF",NA,28,67,189,79,1075,1253,85.8,468,536,87.3,132,155,85.2,424,473,89.6,31,31,2,1219,30,21,4,19,9,9,0,4,1494,48,29,60.4,19,39.6
"Flavius Daniliuc","Nice","AUT","DF",NA,20,6,63,25,771,877,87.9,302,335,90.1,56,77,72.7,401,441,90.9,3,3,2,781,96,16,0,7,7,80,0,0,1019,10,6,60,4,40
"Florent Mollet","Montpellier","FRA","FW","MF",29,48,114,162,951,1179,80.7,529,570,92.8,79,146,54.1,284,355,80,32,24,4,1063,107,32,2,9,105,14,59,9,1489,42,15,35.7,27,64.3
"Florent Ogier","Clermont Foot","FRA","DF",NA,32,2,80,2,1264,1516,83.4,487,543,89.7,166,264,62.9,589,674,87.4,2,2,0,1474,37,35,2,5,2,2,0,5,1764,4,3,75,1,25
"Florian Sotoca","Lens","FRA","FW","MF",30,51,124,194,911,1206,75.5,447,560,79.8,109,146,74.7,304,393,77.4,31,22,7,1147,54,8,4,37,48,16,1,5,1546,50,30,60,20,40
"Florian Tardieu","Troyes","FRA","MF",NA,29,20,212,30,1689,2048,82.5,696,762,91.3,231,379,60.9,715,819,87.3,49,22,5,1806,237,127,3,48,135,15,95,5,2322,30,20,66.7,10,33.3
"Fodé Doucouré","Reims","MLI","DF","FW",20,1,2,1,55,79,69.6,20,28,71.4,4,12,33.3,26,30,86.7,1,1,1,65,14,0,0,0,4,14,0,0,105,2,2,100,0,0
"Franck Honorat","Brest","FRA","FW","MF",24,117,84,289,829,1225,67.7,437,544,80.3,95,204,46.6,258,383,67.4,59,48,22,1077,144,27,4,17,188,58,53,4,1572,79,37,46.8,42,53.2
"Fransérgio","Bordeaux","BRA","MF",NA,30,10,46,23,379,533,71.1,157,208,75.5,59,96,61.5,146,185,78.9,8,2,0,519,11,8,2,7,6,3,0,3,684,11,5,45.5,6,54.5
"Fraser Hornby","Reims","SCO","FW","MF",21,6,4,26,50,89,56.2,25,43,58.1,3,6,50,19,27,70.4,4,2,1,86,2,0,1,0,1,0,0,1,127,3,2,66.7,1,33.3
"Frederic Guilbert","Strasbourg","FRA","DF",NA,26,54,110,167,1014,1498,67.7,468,538,87,140,334,41.9,376,537,70,47,40,22,1083,412,60,1,15,218,290,62,3,1823,61,32,52.5,29,47.5
"Gabriel Gudmundsson","Lille","SWE","DF","MF",22,49,51,68,512,719,71.2,270,308,87.7,37,94,39.4,194,255,76.1,11,6,4,607,107,8,0,1,62,99,0,5,902,40,22,55,18,45
"Gabriel Silva","Saint-Étienne","BRA","DF","MF",30,6,22,17,237,332,71.4,101,126,80.2,17,36,47.2,101,132,76.5,2,1,0,227,103,6,0,0,7,97,0,2,426,4,0,0,4,100
"Gaël Kakuta","Lens","COD","MF","FW",30,30,80,121,511,722,70.8,282,359,78.6,29,68,42.6,159,211,75.4,20,23,10,708,12,7,7,6,46,1,4,2,946,53,27,50.9,27,50.9
"Gaëtan Laborde","Rennes","FRA","FW",NA,27,38,54,211,57,97,58.8,30,52,57.7,4,4,100,14,21,66.7,4,2,0,610,48,2,3,3,33,1,0,5,144,4,1,25,3,75
"Gaëtan Laborde","Rennes","FRA","FW",NA,27,38,54,211,57,97,58.8,30,52,57.7,4,4,100,14,21,66.7,4,2,0,610,48,2,3,3,33,1,0,5,994,34,10,29.4,24,70.6
"Gaëtan Laborde","Montpellier","FRA","FW",NA,27,7,7,25,424,663,64,260,346,75.1,20,32,62.5,123,207,59.4,37,29,11,610,48,2,3,3,33,1,0,5,144,4,1,25,3,75
"Gaëtan Laborde","Montpellier","FRA","FW",NA,27,7,7,25,424,663,64,260,346,75.1,20,32,62.5,123,207,59.4,37,29,11,610,48,2,3,3,33,1,0,5,994,34,10,29.4,24,70.6
"Gaëtan Laborde","Rennes","FRA","FW",NA,27,38,54,211,424,663,64,260,346,75.1,20,32,62.5,123,207,59.4,37,29,11,610,48,2,3,3,33,1,0,5,144,4,1,25,3,75
"Gaëtan Laborde","Rennes","FRA","FW",NA,27,38,54,211,424,663,64,260,346,75.1,20,32,62.5,123,207,59.4,37,29,11,610,48,2,3,3,33,1,0,5,994,34,10,29.4,24,70.6
"Gaëtan Laborde","Rennes","FRA","FW",NA,27,38,54,211,424,663,64,260,346,75.1,20,32,62.5,123,207,59.4,37,29,11,97,0,0,1,1,4,0,0,0,144,4,1,25,3,75
"Gaëtan Laborde","Rennes","FRA","FW",NA,27,38,54,211,424,663,64,260,346,75.1,20,32,62.5,123,207,59.4,37,29,11,97,0,0,1,1,4,0,0,0,994,34,10,29.4,24,70.6
"Gaëtan Laborde","Rennes","FRA","FW",NA,27,38,54,211,57,97,58.8,30,52,57.7,4,4,100,14,21,66.7,4,2,0,97,0,0,1,1,4,0,0,0,144,4,1,25,3,75
"Gaëtan Laborde","Rennes","FRA","FW",NA,27,38,54,211,57,97,58.8,30,52,57.7,4,4,100,14,21,66.7,4,2,0,97,0,0,1,1,4,0,0,0,994,34,10,29.4,24,70.6
"Gaëtan Laborde","Montpellier","FRA","FW",NA,27,7,7,25,57,97,58.8,30,52,57.7,4,4,100,14,21,66.7,4,2,0,97,0,0,1,1,4,0,0,0,144,4,1,25,3,75
"Gaëtan Laborde","Montpellier","FRA","FW",NA,27,7,7,25,57,97,58.8,30,52,57.7,4,4,100,14,21,66.7,4,2,0,97,0,0,1,1,4,0,0,0,994,34,10,29.4,24,70.6
"Gaëtan Laborde","Montpellier","FRA","FW",NA,27,7,7,25,424,663,64,260,346,75.1,20,32,62.5,123,207,59.4,37,29,11,97,0,0,1,1,4,0,0,0,144,4,1,25,3,75
"Gaëtan Laborde","Montpellier","FRA","FW",NA,27,7,7,25,424,663,64,260,346,75.1,20,32,62.5,123,207,59.4,37,29,11,97,0,0,1,1,4,0,0,0,994,34,10,29.4,24,70.6
"Gaëtan Laborde","Montpellier","FRA","FW",NA,27,7,7,25,57,97,58.8,30,52,57.7,4,4,100,14,21,66.7,4,2,0,610,48,2,3,3,33,1,0,5,144,4,1,25,3,75
"Gaëtan Laborde","Montpellier","FRA","FW",NA,27,7,7,25,57,97,58.8,30,52,57.7,4,4,100,14,21,66.7,4,2,0,610,48,2,3,3,33,1,0,5,994,34,10,29.4,24,70.6
"Gelson Martins","Monaco","POR","MF","FW",26,67,57,236,504,664,75.9,322,375,85.9,15,27,55.6,140,188,74.5,22,18,2,656,3,0,1,3,35,3,0,5,964,113,62,54.9,51,45.1
"Georginio Wijnaldum","Paris S-G","NED","MF",NA,30,13,59,55,669,746,89.7,395,429,92.1,21,23,91.3,210,229,91.7,12,10,0,725,17,12,2,2,1,5,0,4,884,24,12,50,12,50
"Gerson","Marseille","BRA","MF","FW",24,61,94,172,1184,1326,89.3,663,708,93.6,70,90,77.8,389,428,90.9,30,25,3,1231,92,32,1,9,22,56,4,3,1573,47,30,63.8,17,36.2
"Gerson Rodrigues","Troyes","LUX","FW","MF",26,25,28,60,157,223,70.4,88,114,77.2,9,16,56.3,50,65,76.9,8,7,1,199,23,1,1,1,10,3,4,1,368,30,8,26.7,22,73.3
"Gerzino Nyamsi","Strasbourg","FRA","DF",NA,24,11,72,5,1214,1461,83.1,321,359,89.4,153,271,56.5,726,796,91.2,6,3,0,1418,37,29,1,7,2,2,0,6,1733,7,6,85.7,1,14.3
"Ghislain Konan","Reims","CIV","DF",NA,25,90,109,108,978,1296,75.5,506,581,87.1,87,168,51.8,364,469,77.6,31,24,12,1008,279,6,0,5,84,272,1,9,1605,82,39,47.6,43,52.4
"Gianluigi Donnarumma","Paris S-G","ITA","GK",NA,22,0,0,0,424,469,90.4,152,154,98.7,70,106,66,200,206,97.1,0,0,0,359,110,15,0,1,0,0,0,0,498,1,1,100,0,0
"Gideon Mensah","Bordeaux","GHA","DF",NA,23,40,62,79,638,790,80.8,322,356,90.4,32,59,54.2,266,328,81.1,16,15,10,659,127,8,0,2,54,118,1,4,928,34,22,64.7,12,35.3
"Giulian Biancone","Troyes","FRA","DF","MF",21,58,87,100,939,1279,73.4,430,522,82.4,86,184,46.7,394,504,78.2,14,18,13,1106,169,28,2,16,87,141,0,4,1600,27,12,44.4,15,55.6
"Grejohn Kyei","Clermont Foot","FRA","FW",NA,25,0,7,32,65,94,69.1,42,57,73.7,5,10,50,14,18,77.8,11,2,0,81,12,0,0,1,0,1,0,1,155,9,7,77.8,2,22.2
"Guillermo Maripán","Monaco","CHI","DF",NA,27,11,80,2,1195,1350,88.5,343,373,92,144,208,69.2,705,747,94.4,2,2,0,1316,31,29,2,5,1,0,0,3,1535,5,4,80,1,20
"Habib Diallo","Strasbourg","SEN","FW",NA,26,19,27,132,249,360,69.2,160,205,78,11,15,73.3,56,83,67.5,14,6,1,346,13,1,3,2,9,2,0,1,575,33,17,51.5,16,48.5
"Habib Diarra","Strasbourg","SEN","MF",NA,17,0,5,0,52,61,85.2,21,26,80.8,9,9,100,22,25,88,0,0,0,61,0,0,0,2,0,0,0,0,69,1,1,100,0,0
"Habib Maïga","Metz","CIV","MF",NA,25,14,53,28,458,577,79.4,232,268,86.6,28,55,50.9,181,220,82.3,10,3,1,550,25,4,0,9,22,21,0,2,734,16,13,81.3,3,18.8
"Hamari Traoré","Rennes","MLI","DF",NA,29,65,177,180,1804,2164,83.4,773,869,89,167,258,64.7,835,953,87.6,34,39,12,1850,308,33,2,7,81,275,0,6,2481,22,10,45.5,12,54.5
"Haris Belkebla","Brest","ALG","MF",NA,27,15,98,27,826,986,83.8,381,430,88.6,89,117,76.1,337,396,85.1,15,11,4,949,35,17,0,9,11,6,0,2,1211,41,30,73.2,11,26.8
"Harold Moukoudi","Saint-Étienne","CMR","DF",NA,23,7,61,3,825,929,88.8,251,281,89.3,136,168,81,425,456,93.2,3,3,0,895,34,30,0,17,0,4,0,0,1106,11,9,81.8,2,18.2
"Hassane Kamara","Nice","CIV","MF","DF",27,18,12,45,239,299,79.9,118,133,88.7,8,24,33.3,103,119,86.6,3,5,3,276,19,2,0,1,16,17,0,4,362,9,4,44.4,5,55.6
"Hatem Ben Arfa","Lille","FRA","FW","MF",34,12,14,18,132,153,86.3,77,80,96.3,8,13,61.5,40,49,81.6,6,4,0,134,18,3,1,0,7,1,6,1,190,15,7,46.7,8,53.3
"Henrique","Lyon","BRA","DF",NA,27,27,35,57,689,796,86.6,415,450,92.2,21,40,52.5,233,266,87.6,8,7,4,683,110,6,0,0,21,104,0,3,904,17,10,58.8,7,41.2
"Hianga Mananga Mbock","Brest","FRA","MF",NA,21,10,35,14,245,275,89.1,109,122,89.3,18,23,78.3,112,120,93.3,1,4,0,264,11,9,0,3,0,1,0,0,342,14,10,71.4,4,28.6
"Hicham Boudaoui","Nice","ALG","MF",NA,21,38,47,101,499,665,75,317,373,85,18,49,36.7,137,176,77.8,15,15,7,656,7,2,0,2,49,4,1,2,885,42,22,52.4,20,47.6
"Houboulang Mendes","Lorient","GNB","DF",NA,23,56,78,75,1174,1446,81.2,518,573,90.4,94,190,49.5,526,621,84.7,13,12,11,1238,206,34,0,9,65,172,0,2,1852,38,13,34.2,25,65.8
"Houssem Aouar","Lyon","ALG","MF","FW",23,88,165,169,1243,1446,86,718,783,91.7,75,100,75,393,453,86.8,38,34,1,1379,64,23,13,10,21,15,10,3,1816,129,70,54.3,59,45.7
"Hugo Ekitike","Reims","FRA","FW",NA,19,35,18,87,277,393,70.5,187,244,76.6,8,16,50,63,86,73.3,16,9,1,367,25,1,1,2,4,0,0,1,603,47,23,48.9,24,51.1
"Hugo Magnetti","Brest","FRA","MF",NA,23,16,68,15,574,684,83.9,228,256,89.1,73,105,69.5,247,273,90.5,7,8,1,655,26,25,1,10,9,0,1,3,862,25,14,56,11,44
"Hwang Ui-jo","Bordeaux","KOR","FW",NA,28,30,20,131,321,426,75.4,183,217,84.3,16,37,43.2,109,132,82.6,13,8,5,354,71,5,3,1,32,2,7,1,660,34,11,32.4,23,67.6
"Ibrahim Amadou","Metz","FRA","DF","MF",28,6,21,1,384,439,87.5,127,138,92,43,60,71.7,203,224,90.6,3,0,0,430,9,9,0,5,0,0,0,0,517,7,6,85.7,1,14.3
"Ibrahima Koné","Lorient","MLI","FW",NA,22,11,13,51,91,136,66.9,60,76,78.9,1,7,14.3,24,37,64.9,14,6,1,123,11,0,1,0,4,2,0,2,216,12,8,66.7,4,33.3
"Ibrahima Niane","Metz","SEN","FW",NA,22,14,20,89,301,426,70.7,187,244,76.6,16,24,66.7,77,119,64.7,11,4,1,380,46,2,2,2,7,8,1,0,606,21,9,42.9,12,57.1
"Ibrahima Sissoko","Strasbourg","MLI","MF","DF",23,50,100,103,826,1040,79.4,390,465,83.9,74,125,59.2,342,391,87.5,28,20,4,1020,16,11,2,5,21,4,0,4,1341,47,25,53.2,22,46.8
"Idrissa Gana Gueye","Paris S-G","SEN","MF",NA,31,28,132,35,1298,1394,93.1,697,734,95,68,76,89.5,469,494,94.9,15,7,0,1355,35,25,2,7,2,9,1,4,1584,28,20,71.4,8,28.6
"Ignatius Ganago","Lens","CMR","FW",NA,22,11,14,77,142,196,72.4,78,100,78,5,9,55.6,43,57,75.4,11,4,0,176,19,1,2,1,3,3,0,1,322,20,11,55,9,45
"Igor Carioca","Lorient","BRA","DF",NA,24,41,43,104,584,777,75.2,283,324,87.3,41,79,51.9,237,299,79.3,10,12,7,605,171,5,0,3,68,166,0,1,951,25,13,52,12,48
"Ike Ugbo","Troyes","CAN","FW",NA,22,1,7,31,104,133,78.2,74,85,87.1,1,3,33.3,20,27,74.1,5,3,0,111,22,1,0,1,1,0,0,0,214,8,3,37.5,5,62.5
"Ilan Kebbal","Reims","ALG","MF","FW",23,60,124,135,617,829,74.4,335,400,83.8,52,93,55.9,198,264,75,33,38,6,766,61,24,2,2,71,4,29,2,1046,53,29,54.7,24,45.3
"Irvin Cardona","Brest","FRA","FW","MF",23,28,18,97,209,324,64.5,129,167,77.2,14,45,31.1,52,72,72.2,15,6,2,295,27,3,0,3,21,7,0,2,495,33,12,36.4,21,63.6
"Isaac Lihadji","Lille","FRA","MF","FW",19,15,13,23,66,96,68.8,37,47,78.7,7,11,63.6,21,28,75,13,7,2,89,6,0,1,0,9,3,2,1,129,15,7,46.7,8,53.3
"Islam Slimani","Lyon","ALG","FW",NA,33,8,15,34,144,186,77.4,86,112,76.8,8,10,80,34,40,85,6,8,0,175,10,0,6,0,1,1,0,1,234,2,0,0,2,100
"Ismaël Traoré","Angers","CIV","DF",NA,34,7,58,6,1561,1766,88.4,375,416,90.1,167,241,69.3,1004,1055,95.2,9,1,1,1704,58,57,0,1,5,1,0,4,2070,12,5,41.7,7,58.3
"Ismail Jakobs","Monaco","SEN","DF","FW",21,45,70,100,625,908,68.8,336,392,85.7,50,131,38.2,224,324,69.1,17,25,16,755,146,10,1,4,82,128,8,7,1054,11,6,54.5,5,45.5
"Issa Kaboré","Troyes","BFA","DF","MF",20,99,67,157,721,1006,71.7,390,462,84.4,51,104,49,256,345,74.2,20,29,19,802,200,6,1,4,111,193,1,4,1297,89,47,52.8,42,47.2
"Issouf Sissokho","Bordeaux","MLI","MF",NA,19,3,15,21,183,217,84.3,85,92,92.4,16,20,80,81,92,88,8,4,1,212,2,2,3,0,6,0,0,3,286,9,5,55.6,4,44.4
"Ivo Grbić","Lille","CRO","GK",NA,25,0,0,0,397,585,67.9,96,96,100,143,329,43.5,156,158,98.7,0,0,0,372,213,47,0,4,0,0,0,0,627,1,1,100,0,0
"Jason Berthomier","Clermont Foot","FRA","MF",NA,31,26,134,91,1158,1427,81.1,642,700,91.7,104,214,48.6,368,436,84.4,46,20,6,1268,158,77,3,17,133,4,77,1,1558,31,22,71,9,29
"Jason Denayer","Lyon","BEL","DF",NA,26,3,26,0,690,738,93.5,206,217,94.9,65,85,76.5,411,423,97.2,1,0,0,711,26,22,0,3,1,3,0,1,843,2,2,100,0,0
"Javairô Dilrosun","Bordeaux","NED","MF","FW",23,72,76,107,445,602,73.9,231,276,83.7,46,80,57.5,139,186,74.7,31,18,4,533,66,22,2,3,69,6,37,3,799,71,46,64.8,25,35.2
"Jean Lucas","Monaco","BRA","MF",NA,23,42,81,71,638,820,77.8,317,364,87.1,63,112,56.3,234,283,82.7,17,15,5,763,53,20,3,6,64,1,32,4,1017,43,28,65.1,15,34.9
"Jean Onana","Bordeaux","CMR","MF",NA,21,18,90,46,863,1079,80,397,456,87.1,120,182,65.9,309,369,83.7,15,13,1,1046,25,20,8,16,18,5,0,8,1353,23,17,73.9,6,26.1
"Jean-Armel Kana-Biyik","Metz","CMR","DF",NA,32,1,10,1,275,317,86.8,82,91,90.1,21,38,55.3,170,183,92.9,0,0,0,306,11,9,0,0,0,2,0,0,387,3,1,33.3,2,66.7
"Jean-Charles Castelletto","Nantes","CMR","DF",NA,26,9,95,5,1036,1208,85.8,369,417,88.5,105,167,62.9,531,579,91.7,6,5,1,1147,61,28,1,7,8,33,0,0,1433,8,7,87.5,1,12.5
"Jean-Clair Todibo","Nice","FRA","DF",NA,21,33,174,8,2131,2446,87.1,713,775,92,198,341,58.1,1202,1282,93.8,15,7,4,2368,73,64,5,17,9,9,0,5,2801,19,14,73.7,5,26.3
"Jean-Claude Billong","Clermont Foot","CMR","DF",NA,27,4,21,2,417,490,85.1,131,146,89.7,42,70,60,233,251,92.8,1,1,1,478,11,10,0,4,1,1,0,1,579,3,2,66.7,1,33.3
"Jean-Eudes Aholou","Strasbourg","CIV","MF",NA,27,16,38,39,339,412,82.3,164,191,85.9,21,37,56.8,131,147,89.1,6,9,1,404,8,8,1,2,6,0,0,0,541,23,11,47.8,12,52.2
"Jean-Kevin Duverne","Brest","HAI","DF",NA,24,76,169,107,1326,1782,74.4,624,743,84,171,306,55.9,504,661,76.2,25,27,17,1472,307,28,0,13,74,279,0,3,2151,42,19,45.2,23,54.8
"Jean-Philippe Krasso","Saint-Étienne","CIV","FW",NA,24,11,8,25,65,106,61.3,37,56,66.1,5,10,50,17,26,65.4,5,2,1,96,8,0,1,0,5,0,0,2,184,24,15,62.5,9,37.5
"Jean-Ricner Bellegarde","Strasbourg","FRA","MF",NA,23,75,107,90,876,1073,81.6,422,472,89.4,78,130,60,348,404,86.1,23,18,2,1021,46,20,5,7,54,1,25,6,1394,63,38,60.3,25,39.7
"Jeff Reine-Adélaïde","Lyon","FRA","MF","DF",23,7,16,15,139,167,83.2,66,74,89.2,9,16,56.3,52,59,88.1,8,3,0,155,10,4,3,1,1,3,2,2,192,11,5,45.5,6,54.5
"Jemerson","Metz","BRA","DF",NA,28,5,15,2,410,485,84.5,191,209,91.4,25,46,54.3,180,202,89.1,2,1,0,448,36,33,0,8,0,3,0,1,638,4,3,75,1,25
"Jens Cajuste","Reims","SWE","MF","FW",21,10,13,14,66,96,68.8,31,37,83.8,7,9,77.8,25,40,62.5,2,1,0,94,2,1,0,0,1,0,0,0,169,18,9,50,9,50
"Jere Uronen","Brest","FIN","DF",NA,27,11,30,32,355,458,77.5,183,204,89.7,28,55,50.9,136,176,77.3,2,8,3,355,101,6,1,2,18,94,1,2,554,6,3,50,3,50
"Jeremy Doku","Rennes","BEL","FW","MF",19,32,30,43,115,156,73.7,59,78,75.6,6,10,60,44,56,78.6,9,11,0,156,0,0,1,0,13,0,0,0,252,52,36,69.2,16,30.8
"Jérémy Le Douaron","Brest","FRA","FW","MF",23,39,18,127,194,300,64.7,134,165,81.2,5,15,33.3,40,80,50,15,8,4,295,5,0,0,0,43,0,1,0,527,36,9,25,27,75
"Jérémy Morel","Lorient","MAD","DF",NA,37,2,8,3,248,296,83.8,92,99,92.9,32,52,61.5,121,137,88.3,1,0,0,288,8,5,0,3,1,3,0,0,366,4,2,50,2,50
"Jérôme Boateng","Lyon","GER","DF",NA,32,4,85,4,991,1135,87.3,244,263,92.8,133,222,59.9,606,638,95,8,7,2,1095,39,35,2,4,5,2,0,1,1282,4,2,50,2,50
"Jérôme Hergault","Lorient","FRA","DF",NA,35,4,16,23,160,213,75.1,88,108,81.5,6,14,42.9,59,77,76.6,1,5,2,169,44,1,0,1,13,43,0,0,250,5,1,20,4,80
