"Player","Squad","Nation","Pos","Pos2","Age","Tackles","Tackles_Won","Tackles_Win_Percentage","Challenges","Challenges_Won","Challenges_Percentage","Total_Blocks","Shots_Blocked","Passes_Blocked","Interceptions","Clearances","Errors"
"Fraser Hornby","Reims","SCO","FW","MF",21,3,1,33.3333333333333,2,2,0,3,0,3,4,5,0
"Cédric Hountondji","Clermont Foot","BEN","DF",NA,27,33,17,51.5151515151515,24,24,66.7,23,12,11,34,76,0
"Mauro Icardi","Paris S-G","ARG","FW",NA,28,5,3,60,7,7,42.9,3,0,3,5,12,0
"Jonathan Iglesias","Clermont Foot","URU","MF",NA,32,18,11,61.1111111111111,18,18,55.6,8,2,6,5,2,1
"Danylo Ihnatenko","Bordeaux","UKR","MF",NA,24,17,9,52.9411764705882,24,24,41.7,9,2,7,6,17,1
"Jonathan Ikone","Lille","FRA","MF","FW",23,11,3,27.2727272727273,11,11,36.4,13,1,12,5,4,0
"Bonke Innocent","Lorient","NGA","MF",NA,25,27,16,59.2592592592593,26,26,42.3,11,3,8,16,14,0
"Wilson Isidor","Monaco","FRA","FW","MF",20,0,0,NA,4,4,0,1,0,1,0,0,0
"Ismail Jakobs","Monaco","SEN","DF","FW",21,32,16,50,35,35,45.7,16,1,15,17,31,0
"Marin Jakoliš","Angers","CRO","FW",NA,24,2,1,50,6,6,0,0,0,0,1,0,0
"Abdel Jalil Medioub","Bordeaux","ALG","DF",NA,23,9,5,55.5555555555556,4,4,75,8,4,4,12,34,0
"Corentin Jean","Lens","FRA","FW","MF",26,9,6,66.6666666666667,6,6,50,5,0,5,1,0,0
"Jemerson","Metz","BRA","DF",NA,28,37,25,67.5675675675676,26,26,69.2,23,8,15,25,33,1
"Moritz Jenz","Lorient","GER","DF",NA,22,26,12,46.1538461538462,24,24,45.8,19,11,8,28,55,0
"Issa Kaboré","Troyes","BFA","DF","MF",20,45,22,48.8888888888889,38,38,52.6,27,2,25,20,38,1
"Tino Kadewere","Lyon","ZIM","FW",NA,25,7,5,71.4285714285714,13,13,30.8,7,0,7,4,1,1
"Gaël Kakuta","Lens","COD","MF","FW",30,22,14,63.6363636363636,20,20,20,10,0,10,4,3,0
"Arnaud Kalimuendo","Lens","FRA","FW",NA,19,9,8,88.8888888888889,7,7,28.6,6,1,5,8,0,0
"Samuel Kalu","Bordeaux","NGA","FW","MF",23,8,5,62.5,5,5,40,2,0,2,3,1,0
"Boubacar Kamara","Marseille","FRA","MF","DF",21,68,38,55.8823529411765,47,47,55.3,29,10,19,46,44,1
"Hassane Kamara","Nice","CIV","MF","DF",27,13,10,76.9230769230769,8,8,62.5,10,2,8,9,4,0
"Jean-Armel Kana-Biyik","Metz","CMR","DF",NA,32,10,6,60,9,9,44.4,11,4,7,16,22,1
"Nordine Kandil","Strasbourg","FRA","MF","FW",19,2,1,50,1,1,100,1,1,0,0,0,0
"Ilan Kebbal","Reims","ALG","MF","FW",23,31,15,48.3870967741936,44,44,27.3,16,0,16,13,3,0
"Thilo Kehrer","Paris S-G","GER","DF",NA,24,21,14,66.6666666666667,21,21,42.9,19,11,8,24,29,0
"Saîf-Eddine Khaoui","Clermont Foot","TUN","MF","FW",26,19,10,52.6315789473684,18,18,50,9,0,9,14,5,0
"Wahbi Khazri","Saint-Étienne","TUN","FW","MF",30,33,18,54.5454545454545,34,34,26.5,21,0,21,12,7,0
"Presnel Kimpembe","Paris S-G","FRA","DF",NA,25,34,19,55.8823529411765,23,23,60.9,20,14,6,38,73,1
"Thibault Klidje","Bordeaux","TOG","MF","FW",20,0,0,NA,1,1,0,1,1,0,2,0,0
"Justin Kluivert","Nice","NED","MF",NA,22,19,9,47.3684210526316,21,21,23.8,13,1,12,14,6,0
"Philippe Koffi","Reims","CIV","FW",NA,19,4,0,0,2,2,0,2,1,1,3,3,0
"Sead Kolašinac","Marseille","BIH","DF",NA,28,7,6,85.7142857142857,8,8,62.5,4,0,4,0,7,1
"Randal Kolo Muani","Nantes","FRA","FW","MF",22,28,14,50,25,25,40,14,3,11,6,31,0
"Timothée Kolodziejczak","Saint-Étienne","FRA","DF",NA,29,43,24,55.8139534883721,36,36,55.6,29,7,22,60,72,1
"Ghislain Konan","Reims","CIV","DF",NA,25,35,19,54.2857142857143,30,30,53.3,35,8,27,28,45,0
"Ibrahima Koné","Lorient","MLI","FW",NA,22,7,4,57.1428571428571,3,3,66.7,8,3,5,1,3,0
"Youssouf Koné","Troyes","MLI","DF",NA,26,30,18,60,30,30,63.3,8,3,5,10,25,0
"Laurent Koscielny","Bordeaux","FRA","DF",NA,35,14,9,64.2857142857143,13,13,61.5,17,12,5,12,39,0
"Rominigue Kouamé","Troyes","MLI","MF",NA,24,47,22,46.8085106382979,58,58,32.8,33,5,28,46,22,2
"Boubakar Kouyaté","Metz","MLI","DF",NA,24,84,50,59.5238095238095,77,77,62.3,63,33,30,79,217,3
"Jean-Philippe Krasso","Saint-Étienne","CIV","FW",NA,24,7,5,71.4285714285714,10,10,20,7,1,6,0,1,0
"Enock Kwateng","Bordeaux","FRA","DF",NA,24,54,35,64.8148148148148,72,72,45.8,17,4,13,43,48,1
"Grejohn Kyei","Clermont Foot","FRA","FW",NA,25,3,2,66.6666666666667,6,6,0,6,0,6,0,1,0
"Gaëtan Laborde","Montpellier","FRA","FW",NA,27,2,2,100,4,4,50,3,0,3,5,5,0
"Gaëtan Laborde","Rennes","FRA","FW",NA,27,19,7,36.8421052631579,22,22,13.6,29,3,26,8,16,0
"Tom Lacoux","Bordeaux","FRA","DF","MF",19,18,13,72.2222222222222,24,24,37.5,14,4,10,9,20,1
"Lenny Lacroix","Metz","FRA","DF",NA,18,9,7,77.7777777777778,8,8,62.5,5,1,4,10,5,0
"Alban Lafont","Nantes","FRA","GK",NA,22,3,3,100,8,8,37.5,1,0,1,1,25,2
"Mohamed Lamine Bayo","Clermont Foot","GUI","FW",NA,23,12,5,41.6666666666667,24,24,12.5,7,1,6,7,14,0
"Didier Lamkel Zé","Metz","CMR","FW",NA,24,3,1,33.3333333333333,3,3,33.3,3,1,2,1,7,0
"Julien Laporte","Lorient","FRA","DF",NA,27,63,45,71.4285714285714,64,64,50,37,22,15,54,174,0
"Yasser Larouci","Troyes","ALG","DF",NA,20,6,5,83.3333333333333,3,3,100,1,0,1,7,5,0
"Paul Lasne","Brest","FRA","MF",NA,32,26,12,46.1538461538462,18,18,44.4,11,2,9,24,10,0
"Armand Lauriente","Lorient","FRA","FW","MF",22,33,18,54.5454545454545,30,30,36.7,27,2,25,15,3,0
"Théo Le Bris","Lorient","FRA","MF",NA,18,2,1,50,2,2,50,2,0,2,0,1,0
"Jérémy Le Douaron","Brest","FRA","FW","MF",23,11,5,45.4545454545455,17,17,5.9,15,0,15,4,14,0
"Enzo Le Fée","Lorient","FRA","MF","FW",21,70,44,62.8571428571429,90,90,45.6,25,1,24,29,18,0
"Vincent Le Goff","Lorient","FRA","DF",NA,31,61,38,62.2950819672131,62,62,59.7,18,3,15,37,50,0
"Maxime Le Marchand","Strasbourg","FRA","DF",NA,31,17,8,47.0588235294118,10,10,80,9,5,4,14,32,0
"Félix Lemaréchal","Monaco","FRA","MF",NA,17,0,0,NA,1,1,0,0,0,0,0,0,0
"Mario Lemina","Nice","GAB","MF",NA,27,62,35,56.4516129032258,38,38,73.7,32,9,23,48,37,0
"Fabien Lemoine","Lorient","FRA","MF",NA,34,35,22,62.8571428571429,41,41,41.5,21,4,17,14,24,1
"Léo Leroy","Montpellier","FRA","MF",NA,21,31,21,67.741935483871,34,34,35.3,20,4,16,8,8,0
"Dimitri Liénard","Strasbourg","FRA","DF","MF",33,71,43,60.5633802816901,77,77,59.7,12,0,12,21,28,0
"Isaac Lihadji","Lille","FRA","MF","FW",19,3,3,100,5,5,20,1,0,1,2,0,0
"Pol Lirola","Marseille","ESP","DF","FW",23,28,16,57.1428571428571,28,28,46.4,15,0,15,13,22,0
"Bradley Locko","Reims","FRA","MF","DF",19,28,19,67.8571428571429,24,24,58.3,20,8,12,14,15,0
"Pau López","Marseille","ESP","GK",NA,26,0,0,NA,1,1,0,0,0,0,0,12,1
"Dion Lopy","Reims","SEN","MF",NA,19,53,29,54.7169811320755,53,53,39.6,20,4,16,22,17,0
"Samuel Loric","Lorient","FRA","DF",NA,21,7,5,71.4285714285714,8,8,62.5,2,0,2,5,9,0
"Jordan Lotomba","Nice","SUI","DF",NA,22,33,17,51.5151515151515,30,30,53.3,17,4,13,12,28,0
"Jean Lucas","Monaco","BRA","MF",NA,23,43,25,58.1395348837209,40,40,42.5,15,5,10,13,4,1
"Castello Lukeba","Lyon","FRA","DF",NA,18,34,19,55.8823529411765,23,23,65.2,18,9,9,38,64,2
"Levi Lumeka","Troyes","ENG","DF","FW",22,0,0,NA,2,2,0,0,0,0,0,2,0
"Deiver Machado","Lens","COL","DF","MF",27,16,14,87.5,14,14,85.7,9,1,8,3,12,1
"Yvann Macon","Saint-Étienne","FRA","DF",NA,22,41,22,53.6585365853659,42,42,38.1,18,4,14,18,27,0
"Louis Mafouta","Metz","CTA","FW",NA,27,0,0,NA,5,5,0,1,0,1,0,4,0
"Hugo Magnetti","Brest","FRA","MF",NA,23,50,34,68,50,50,44,14,3,11,25,13,0
"Yohann Magnin","Clermont Foot","FRA","MF","DF",24,53,31,58.4905660377358,42,42,57.1,17,7,10,20,36,0
"Habib Maïga","Metz","CIV","MF",NA,25,47,28,59.5744680851064,48,48,50,20,7,13,14,18,0
"Abdul Majeed Waris","Strasbourg","GHA","FW","MF",29,5,3,60,10,10,50,2,0,2,0,1,0
"Lovro Majer","Rennes","CRO","MF","FW",23,32,21,65.625,42,42,26.2,26,2,24,11,9,0
"Béni Makouana","Montpellier","CGO","FW","MF",18,2,2,100,1,1,0,1,0,1,3,2,0
"Hianga Mananga Mbock","Brest","FRA","MF",NA,21,18,12,66.6666666666667,21,21,42.9,5,2,3,5,6,0
"Vincent Manceau","Angers","FRA","DF",NA,32,32,19,59.375,37,37,37.8,23,6,17,32,72,0
"Steve Mandanda","Marseille","FRA","GK",NA,36,0,0,NA,1,1,0,1,0,1,1,4,1
"Reinildo Mandava","Lille","MOZ","DF",NA,27,43,23,53.4883720930233,51,51,62.7,13,4,9,37,55,0
"Eliaquim Mangala","Saint-Étienne","FRA","DF",NA,30,17,12,70.5882352941177,12,12,66.7,11,8,3,17,61,1
"Thomas Mangani","Angers","FRA","MF",NA,34,58,30,51.7241379310345,68,68,45.6,38,11,27,36,29,0
"Ricardo Mangas","Bordeaux","POR","DF",NA,23,35,22,62.8571428571429,41,41,63.4,18,4,14,25,47,3
"Sekou Mara","Bordeaux","FRA","FW","MF",19,8,4,50,8,8,12.5,7,0,7,2,6,0
"Marcelo","Bordeaux","BRA","DF",NA,34,9,5,55.5555555555556,6,6,66.7,4,3,1,13,46,1
"Marcelo","Lyon","BRA","DF",NA,34,4,3,75,6,6,66.7,3,2,1,4,10,0
"Guillermo Maripán","Monaco","CHI","DF",NA,27,36,24,66.6666666666667,40,40,50,21,14,7,25,66,1
"Marquinhos","Paris S-G","BRA","DF",NA,27,37,14,37.8378378378378,35,35,57.1,35,19,16,16,102,0
"Jonas Martin","Rennes","FRA","MF",NA,31,35,20,57.1428571428571,53,53,35.8,17,3,14,22,28,1
"Gelson Martins","Monaco","POR","MF","FW",26,42,27,64.2857142857143,59,59,35.6,26,1,25,17,4,0
"Pape Matar Sarr","Metz","SEN","MF",NA,18,45,26,57.7777777777778,39,39,46.2,33,3,30,29,22,0
"Eliot Matazo","Monaco","BEL","MF",NA,19,8,7,87.5,11,11,18.2,11,3,8,13,9,0
"Chrislain Matsima","Monaco","FRA","DF",NA,19,3,2,66.6666666666667,7,7,28.6,3,3,0,1,6,1
"Azor Matusiwa","Reims","NED","MF",NA,23,58,32,55.1724137931034,55,55,47.3,49,19,30,62,43,0
"Stephy Mavididi","Montpellier","ENG","FW","MF",23,24,13,54.1666666666667,39,39,35.9,23,2,21,8,11,0
"Derek Mazou-Sacko","Troyes","FRA","FW","DF",16,1,0,0,1,1,100,0,0,0,0,1,0
"Kylian Mbappé","Paris S-G","FRA","FW",NA,22,11,8,72.7272727272727,13,13,53.8,6,0,6,5,13,0
"Amadou Mbengue","Metz","SEN","DF","MF",19,19,10,52.6315789473684,22,22,50,7,2,5,10,19,0
"Moustapha Mbow","Reims","SEN","DF",NA,21,6,6,100,3,3,100,0,0,0,1,6,0
"Nathanael Mbuku","Reims","FRA","FW","MF",19,14,13,92.8571428571429,8,8,25,14,0,14,11,4,0
"Facundo Medina","Lens","ARG","DF",NA,22,61,42,68.8524590163934,62,62,61.3,24,8,16,37,78,3
"Farid El Melali","Angers","ALG","FW",NA,24,0,0,NA,1,1,0,1,0,1,0,1,0
"Birger Meling","Rennes","NOR","DF",NA,26,43,27,62.7906976744186,31,31,74.2,23,7,16,22,40,0
"Houboulang Mendes","Lorient","GNB","DF",NA,23,58,28,48.2758620689655,57,57,70.2,41,21,20,41,128,4
"Nuno Mendes","Paris S-G","POR","DF",NA,19,48,29,60.4166666666667,47,47,53.2,27,5,22,21,17,1
"Thiago Mendes","Lyon","BRA","MF","DF",29,36,22,61.1111111111111,30,30,40,24,5,19,34,56,1
"Arial Mendy","Clermont Foot","SEN","DF","FW",26,6,4,66.6666666666667,11,11,18.2,6,1,5,7,17,0
"Batista Mendy","Angers","FRA","MF","DF",21,49,28,57.1428571428571,45,45,51.1,37,6,31,34,40,0
"Gideon Mensah","Bordeaux","GHA","DF",NA,23,37,24,64.8648648648649,38,38,47.4,11,2,9,16,21,0
"Quentin Merlin","Nantes","FRA","DF","MF",19,45,28,62.2222222222222,49,49,53.1,25,4,21,27,29,2
"Lionel Messi","Paris S-G","ARG","FW","MF",34,10,3,30,13,13,23.1,5,0,5,4,0,0
"Mexer","Bordeaux","MOZ","DF",NA,32,14,10,71.4285714285714,17,17,64.7,12,7,5,21,60,2
"Edouard Michut","Paris S-G","FRA","MF",NA,18,0,0,NA,2,2,0,2,0,2,1,2,0
"William Mikelbrencis","Metz","FRA","DF",NA,17,11,5,45.4545454545455,9,9,66.7,6,3,3,5,9,0
"Arkadiusz Milik","Marseille","POL","FW",NA,27,9,2,22.2222222222222,18,18,22.2,9,1,8,3,10,1
"Terem Moffi","Lorient","NGA","FW",NA,22,17,10,58.8235294117647,32,32,28.1,11,2,9,4,22,0
"Florent Mollet","Montpellier","FRA","FW","MF",29,31,22,70.9677419354839,57,57,24.6,27,4,23,24,13,0
"Thomas Monconduit","Lorient","FRA","MF",NA,30,41,25,60.9756097560976,57,57,35.1,21,10,11,22,51,1
"Jérémy Morel","Lorient","MAD","DF",NA,37,13,9,69.2307692307692,6,6,100,9,7,2,7,31,0
"Lebo Mothiba","Troyes","RSA","FW","MF",25,8,4,50,5,5,40,3,0,3,2,0,0
"Baptiste Mouazan","Lorient","FRA","MF",NA,19,4,3,75,3,3,33.3,3,0,3,1,1,0
"Aimen Moueffek","Saint-Étienne","FRA","MF",NA,20,7,4,57.1428571428571,8,8,25,3,0,3,2,4,0
"Harold Moukoudi","Saint-Étienne","CMR","DF",NA,23,25,12,48,25,25,56,27,14,13,35,48,0
"Steve Mounié","Brest","BEN","FW",NA,26,17,6,35.2941176470588,27,27,14.8,13,1,12,6,12,0
"Samuel Moutoussamy","Nantes","COD","MF",NA,24,48,32,66.6666666666667,62,62,37.1,14,2,12,17,16,0
"Marshall Munetsi","Reims","ZIM","MF","DF",25,34,17,50,39,39,43.6,39,13,26,43,72,2
"Junior Mwanga","Bordeaux","FRA","DF",NA,18,5,2,40,3,3,100,1,0,1,0,1,0
"Kévin N'Doram","Metz","FRA","MF",NA,25,10,8,80,20,20,15,24,5,19,19,21,0
"Eric N'Jo","Troyes","FRA","DF",NA,17,0,0,NA,1,1,0,1,1,0,2,1,0
"Vital N'Simba","Clermont Foot","COD","DF",NA,28,66,45,68.1818181818182,63,63,57.1,28,7,21,29,30,0
"Mickael Nade","Saint-Étienne","FRA","DF",NA,22,57,35,61.4035087719298,38,38,60.5,29,15,14,60,84,0
"Paul Nardi","Lorient","FRA","GK",NA,27,1,0,0,2,2,50,0,0,0,0,10,2
"Papa Ndiaga Yade","Metz","MTN","DF","FW",21,15,10,66.6666666666667,18,18,44.4,4,1,3,10,9,0
"Tanguy Ndombele","Lyon","FRA","MF",NA,24,25,14,56,19,19,63.2,8,3,5,3,6,2
"Dan Ndoye","Nice","SUI","FW","MF",20,0,0,NA,2,2,0,4,0,4,0,0,0
"Neymar","Paris S-G","BRA","FW","MF",29,29,19,65.5172413793103,36,36,33.3,9,1,8,4,2,1
"Yvan Neyou","Saint-Étienne","CMR","MF",NA,24,29,13,44.8275862068966,27,27,33.3,8,3,5,23,13,0
"Opa Nguette","Metz","SEN","FW","MF",27,21,14,66.6666666666667,14,14,35.7,13,3,10,2,9,0
"Sikou Niakaté","Metz","MLI","DF",NA,22,8,7,87.5,11,11,36.4,5,3,2,27,34,0
"Ibrahima Niane","Metz","SEN","FW",NA,22,1,1,100,5,5,0,6,1,5,3,16,0
"M'Baye Niang","Bordeaux","SEN","FW",NA,26,4,0,0,4,4,0,9,1,8,1,4,0
"Cheikh Niasse","Lille","SEN","FW","MF",21,2,2,100,3,3,66.7,1,1,0,1,2,0
"Casimir Ninga","Angers","CHA","FW",NA,28,5,1,20,5,5,40,2,0,2,1,0,0
"Arnaud Nordin","Saint-Étienne","FRA","FW","MF",23,21,11,52.3809523809524,22,22,36.4,19,0,19,6,8,0
"Alexander Nübel","Monaco","GER","GK",NA,24,0,0,NA,1,1,0,0,0,0,0,11,1
"Gerzino Nyamsi","Strasbourg","FRA","DF",NA,24,35,21,60,27,27,74.1,25,16,9,25,90,1
"Florent Ogier","Clermont Foot","FRA","DF",NA,32,31,17,54.8387096774194,31,31,54.8,41,27,14,37,89,0
"Warmed Omari","Rennes","COM","DF",NA,21,33,17,51.5151515151515,23,23,65.2,20,13,7,31,94,5
"Jonas Omlin","Montpellier","SUI","GK",NA,27,2,1,50,3,3,66.7,0,0,0,0,12,3
"Amadou Onana","Lille","BEL","MF",NA,19,48,31,64.5833333333333,25,25,72,10,3,7,30,19,0
"Jean Onana","Bordeaux","CMR","MF",NA,21,70,49,70,86,86,40.7,37,5,32,36,23,1
"Otávio","Bordeaux","BRA","MF",NA,27,36,23,63.8888888888889,39,39,41,9,3,6,18,11,0
"Dango Ouattara","Lorient","BFA","MF","FW",19,21,15,71.4285714285714,23,23,47.8,10,1,9,14,15,1
"Remi Oudin","Bordeaux","FRA","MF","FW",24,34,18,52.9411764705882,32,32,56.3,14,3,11,27,21,0
"Alexandre Oukidja","Metz","ALG","GK",NA,33,0,0,NA,1,1,0,1,0,1,1,17,2
"Azzedine Ounahi","Angers","MAR","MF",NA,21,39,22,56.4102564102564,40,40,27.5,19,1,18,26,13,0
"Ambroise Oyongo","Montpellier","CMR","DF",NA,30,13,4,30.7692307692308,15,15,60,5,1,4,6,17,0
"Vincent Pajot","Metz","FRA","MF",NA,30,86,56,65.1162790697674,46,46,43.5,33,6,27,51,38,0
"Nicolas Pallois","Nantes","FRA","DF",NA,33,51,33,64.7058823529412,59,59,57.6,40,19,21,53,116,1
"Erik Palmer-Brown","Troyes","USA","DF",NA,24,37,22,59.4594594594595,26,26,76.9,26,18,8,34,87,1
"Emerson Palmieri","Lyon","ITA","DF",NA,26,46,25,54.3478260869565,34,34,64.7,23,8,15,27,66,0
"Lucas Paquetá","Lyon","BRA","MF","FW",23,68,38,55.8823529411765,51,51,33.3,43,5,38,9,22,0
"Leandro Paredes","Paris S-G","ARG","MF",NA,27,23,13,56.5217391304348,24,24,50,10,6,4,10,5,2
"Strahinja Pavlović","Monaco","SRB","DF",NA,20,23,16,69.5652173913043,12,12,66.7,5,3,2,9,15,0
"Dimitri Payet","Marseille","FRA","FW","MF",34,16,8,50,31,31,22.6,9,0,9,9,3,0
"Timothee Pembele","Bordeaux","FRA","DF",NA,18,20,8,40,29,29,34.5,12,3,9,16,24,0
"Brayann Pereira","Lens","FRA","DF","MF",18,1,1,100,1,1,100,0,0,0,0,1,0
"Danilo Pereira","Paris S-G","POR","MF",NA,29,33,17,51.5151515151515,28,28,50,19,10,9,37,29,1
"Mathias Pereira Lage","Angers","POR","DF",NA,24,21,7,33.3333333333333,30,30,26.7,18,7,11,21,22,0
"Luan Peres Petroni","Marseille","BRA","DF",NA,27,65,35,53.8461538461538,52,52,69.2,26,12,14,43,64,1
"Lucas Perrin","Strasbourg","FRA","DF",NA,22,43,32,74.4186046511628,45,45,57.8,28,11,17,42,67,0
"Danijel Petković","Angers","MNE","GK",NA,28,0,0,NA,1,1,0,0,0,0,1,9,5
"Léo Pétrot","Lorient","FRA","DF",NA,24,31,17,54.8387096774194,29,29,72.4,33,17,16,22,86,0
"Ronaël Pierre-Gabriel","Brest","FRA","DF",NA,23,79,45,56.9620253164557,73,73,57.5,22,7,15,48,74,0
"Gaëtan Poussin","Bordeaux","FRA","GK",NA,22,1,1,100,1,1,100,0,0,0,0,15,1
"Sanjin Prcić","Strasbourg","BIH","MF",NA,27,47,28,59.5744680851064,29,29,48.3,18,3,15,47,19,0
"Nicolas de Préville","Metz","FRA","FW","MF",30,17,8,47.0588235294118,19,19,15.8,12,4,8,5,11,0
"Rafinha","Paris S-G","BRA","FW","MF",28,14,8,57.1428571428571,11,11,63.6,3,0,3,4,0,0
"Predrag Rajković","Reims","SRB","GK",NA,25,2,2,100,3,3,66.7,1,0,1,1,21,1
"Adil Rami","Troyes","FRA","DF",NA,35,10,9,90,8,8,87.5,17,9,8,16,43,0
"Sergio Ramos","Paris S-G","ESP","DF",NA,35,12,5,41.6666666666667,15,15,53.3,4,2,2,8,27,0
"Elba Rashani","Clermont Foot","KVX","FW","MF",28,40,21,52.5,55,55,30.9,34,3,31,11,20,0
"Jeff Reine-Adélaïde","Lyon","FRA","MF","DF",23,5,3,60,5,5,80,2,0,2,0,0,1
"Renaud Ripart","Troyes","FRA","MF","FW",28,38,21,55.2631578947368,50,50,36,21,1,20,19,21,1
"Mihailo Ristić","Montpellier","SRB","DF",NA,25,44,32,72.7272727272727,43,43,58.1,16,6,10,17,48,0
"Stian Rode Gregersen","Bordeaux","NOR","DF",NA,26,39,26,66.6666666666667,33,33,54.5,26,16,10,38,103,2
"Gerson Rodrigues","Troyes","LUX","FW","MF",26,12,9,75,17,17,5.9,8,1,7,0,2,0
"Valentin Rongier","Marseille","FRA","MF","DF",26,77,51,66.2337662337662,60,60,46.7,26,5,21,33,14,0
"Pablo Rosario","Nice","NED","MF",NA,24,59,37,62.7118644067797,66,66,39.4,33,7,26,38,43,0
"Roli Pereira de Sa","Nantes","FRA","MF",NA,24,12,4,33.3333333333333,20,20,15,6,0,6,6,3,0
"Mathys Saban","Saint-Étienne","FRA","FW","MF",19,4,2,50,1,1,100,1,0,1,0,0,0
"Falaye Sacko","Saint-Étienne","MLI","DF",NA,26,15,10,66.6666666666667,16,16,81.3,11,7,4,4,18,2
"Rafiki Said","Brest","COM","MF","FW",21,4,3,75,4,4,75,2,0,2,0,0,0
"Wesley Saïd","Lens","FRA","FW","MF",26,10,5,50,9,9,11.1,4,0,4,2,0,0
"Mamadou Sakho","Montpellier","FRA","DF",NA,31,34,22,64.7058823529412,26,26,61.5,41,34,7,41,134,4
"Bakary Sako","Saint-Étienne","MLI","FW","MF",33,0,0,NA,1,1,0,3,1,2,0,0,0
"William Saliba","Marseille","FRA","DF",NA,20,54,32,59.2592592592593,35,35,77.1,24,16,8,48,85,0
"Yoann Salmier","Troyes","GUF","DF",NA,28,58,33,56.8965517241379,34,34,76.5,30,14,16,40,94,0
"Mama Samba Baldé","Troyes","GNB","MF","FW",25,40,28,70,26,26,30.8,32,1,31,5,9,0
"Junior Sambia","Montpellier","FRA","DF","FW",24,22,13,59.0909090909091,22,22,59.1,22,3,19,21,31,0
"Renato Sanches","Lille","POR","MF","FW",23,19,7,36.8421052631579,26,26,34.6,14,3,11,14,7,0
"Baptiste Santamaria","Rennes","FRA","MF","DF",26,52,27,51.9230769230769,44,44,54.5,33,12,21,33,42,0
"Pablo Sarabia","Paris S-G","ESP","FW",NA,29,0,0,NA,1,1,0,0,0,0,0,0,0
"Martin Satriano","Brest","URU","FW",NA,20,5,2,40,7,7,28.6,8,0,8,2,3,0
"Téji Savanier","Montpellier","FRA","MF",NA,29,46,27,58.695652173913,59,59,35.6,23,1,22,25,12,1
"Morgan Schneiderlin","Nice","FRA","MF",NA,31,21,12,57.1428571428571,13,13,46.2,8,2,6,20,18,0
"Alidu Seidu","Clermont Foot","GHA","DF",NA,21,34,20,58.8235294117647,27,27,59.3,25,11,14,34,49,1
"Xherdan Shaqiri","Lyon","SUI","FW","MF",29,7,3,42.8571428571429,10,10,20,2,0,2,2,2,0
"Djibril Sidibé","Monaco","FRA","DF",NA,29,24,13,54.1666666666667,24,24,37.5,10,1,9,16,13,0
"Kaj Sierhuis","Reims","NED","FW",NA,23,1,1,100,3,3,33.3,0,0,0,0,1,0
"Caio Henrique Oliveira Silva","Monaco","BRA","DF",NA,24,53,30,56.6037735849057,59,59,47.5,30,6,24,27,37,3
"Gabriel Silva","Saint-Étienne","BRA","DF","MF",30,12,7,58.3333333333333,13,13,69.2,9,3,6,18,13,0
"Moses Simon","Nantes","NGA","FW","MF",26,17,11,64.7058823529412,23,23,47.8,14,3,11,12,5,0
"Xavi Simons","Paris S-G","NED","MF","FW",18,1,1,100,2,2,50,3,0,3,0,0,0
"Issouf Sissokho","Bordeaux","MLI","MF",NA,19,17,8,47.0588235294118,17,17,47.1,8,1,7,7,0,0
"Ibrahima Sissoko","Strasbourg","MLI","MF","DF",23,47,23,48.936170212766,46,46,41.3,32,11,21,35,31,0
"Nelson Sissoko","Saint-Étienne","FRA","DF",NA,24,2,0,0,1,1,100,0,0,0,0,2,0
"Sambou Sissoko","Reims","FRA","MF","DF",22,12,6,50,8,8,75,2,0,2,2,7,0
"Islam Slimani","Lyon","ALG","FW",NA,33,3,2,66.6666666666667,6,6,16.7,4,0,4,2,5,0
"Florian Sotoca","Lens","FRA","FW","MF",30,31,19,61.2903225806452,51,51,23.5,31,4,27,25,41,0
"Sambou Soumano","Lorient","SEN","FW","MF",20,4,1,25,2,2,100,3,0,3,1,7,0
"Arnaud Souquet","Montpellier","FRA","DF",NA,29,56,35,62.5,65,65,49.2,21,7,14,34,60,1
"Saidou Sow","Saint-Étienne","GUI","DF",NA,19,28,17,60.7142857142857,21,21,76.2,15,5,10,23,34,0
"Calvin Stengs","Nice","NED","MF",NA,22,16,7,43.75,20,20,35,10,0,10,8,6,0
"Kamaldeen Sulemana","Rennes","GHA","MF","FW",19,23,12,52.1739130434783,17,17,58.8,10,1,9,4,5,0
"Abdoulaye Sylla","Nantes","GUI","DF",NA,21,4,4,100,4,4,50,5,3,2,1,3,0
"Waniss Taibi","Angers","FRA","MF","FW",19,8,7,87.5,4,4,50,0,0,0,1,1,0
"Flavien Tait","Rennes","FRA","MF",NA,28,28,19,67.8571428571429,40,40,32.5,15,4,11,19,13,1
"Florian Tardieu","Troyes","FRA","MF",NA,29,58,25,43.1034482758621,71,71,43.7,31,9,22,42,38,0
"Loum Tchaouna","Rennes","FRA","FW","MF",17,3,1,33.3333333333333,5,5,20,0,0,0,2,0,0
"Warren Tchimbembé","Metz","CGO","MF",NA,23,1,1,100,1,1,0,2,1,1,2,2,0
"Aurélien Tchouaméni","Monaco","FRA","MF",NA,21,86,45,52.3255813953488,55,55,52.7,39,7,32,101,34,0
"Jordan Tell","Clermont Foot","GLP","FW",NA,24,5,5,100,4,4,25,3,0,3,0,1,0
"Martin Terrier","Rennes","FRA","FW","MF",24,55,33,60,43,43,58.1,29,3,26,18,17,0
