"Player","Squad","Nation","Pos","Pos2","Age","Yellow_Card","Red_Card","Second_Yellow_Card","Total_Red_Cards","Fouls"
"Eliot Matazo","Monaco","BEL","MF",NA,19,1,0,0,0,16
"Chrislain Matsima","Monaco","FRA","DF",NA,19,0,0,0,0,0
"Azor Matusiwa","Reims","NED","MF",NA,23,8,1,1,2,29
"Stephy Mavididi","Montpellier","ENG","FW","MF",23,4,0,0,0,23
"Derek Mazou-Sacko","Troyes","FRA","FW","DF",16,0,0,0,0,1
"Kylian Mbappé","Paris S-G","FRA","FW",NA,22,10,0,0,0,28
"Amadou Mbengue","Metz","SEN","DF","MF",19,4,0,0,0,12
"Jason Mbock","Angers","FRA","FW",NA,21,1,0,0,0,0
"Moustapha Mbow","Reims","SEN","DF",NA,21,0,0,0,0,0
"Nathanael Mbuku","Reims","FRA","FW","MF",19,1,0,0,0,10
"Facundo Medina","Lens","ARG","DF",NA,22,11,0,0,0,36
"Farid El Melali","Angers","ALG","FW",NA,24,0,0,0,0,0
"Birger Meling","Rennes","NOR","DF",NA,26,3,0,0,0,14
"Houboulang Mendes","Lorient","GNB","DF",NA,23,5,1,1,2,40
"Nuno Mendes","Paris S-G","POR","DF",NA,19,3,0,0,0,19
"Pedro Mendes","Montpellier","POR","DF",NA,30,0,0,0,0,0
"Thiago Mendes","Lyon","BRA","MF","DF",29,3,1,0,1,23
"Arial Mendy","Clermont Foot","SEN","DF","FW",26,1,0,0,0,6
"Batista Mendy","Angers","FRA","MF","DF",21,5,0,0,0,53
"Gideon Mensah","Bordeaux","GHA","DF",NA,23,1,1,0,1,16
"Quentin Merlin","Nantes","FRA","DF","MF",19,0,0,0,0,10
"Lionel Messi","Paris S-G","ARG","FW","MF",34,0,0,0,0,6
"Mexer","Bordeaux","MOZ","DF",NA,32,2,0,0,0,4
"Edouard Michut","Paris S-G","FRA","MF",NA,18,0,1,0,1,2
"William Mikelbrencis","Metz","FRA","DF",NA,17,0,0,0,0,13
"Arkadiusz Milik","Marseille","POL","FW",NA,27,1,0,0,0,19
"Terem Moffi","Lorient","NGA","FW",NA,22,1,0,0,0,24
"Dion Moise Sahi","Strasbourg","CIV","FW","MF",19,0,0,0,0,1
"Florent Mollet","Montpellier","FRA","FW","MF",29,6,0,0,0,34
"Thomas Monconduit","Lorient","FRA","MF",NA,30,5,0,0,0,46
"Jérémy Morel","Lorient","MAD","DF",NA,37,0,0,0,0,4
"Lebo Mothiba","Troyes","RSA","FW","MF",25,1,0,0,0,10
"Baptiste Mouazan","Lorient","FRA","MF",NA,19,0,0,0,0,3
"Aimen Moueffek","Saint-Étienne","FRA","MF",NA,20,1,0,0,0,5
"Harold Moukoudi","Saint-Étienne","CMR","DF",NA,23,3,0,0,0,14
"Jessy Moulin","Troyes","FRA","GK",NA,35,3,1,1,2,1
"Steve Mounié","Brest","BEN","FW",NA,26,2,0,0,0,43
"Samuel Moutoussamy","Nantes","COD","MF",NA,24,5,0,0,0,33
"Marshall Munetsi","Reims","ZIM","MF","DF",25,7,0,0,0,39
"Junior Mwanga","Bordeaux","FRA","DF",NA,18,0,0,0,0,0
"Kévin N'Doram","Metz","FRA","MF",NA,25,5,0,0,0,22
"Eric N'Jo","Troyes","FRA","DF",NA,17,0,0,0,0,3
"Vital N'Simba","Clermont Foot","COD","DF",NA,28,4,0,0,0,28
"Mickael Nade","Saint-Étienne","FRA","DF",NA,22,4,0,0,0,44
"Paul Nardi","Lorient","FRA","GK",NA,27,1,0,0,0,0
"Keylor Navas","Paris S-G","CRC","GK",NA,34,0,1,0,1,1
"Papa Ndiaga Yade","Metz","MTN","DF","FW",21,3,0,0,0,8
"Tanguy Ndombele","Lyon","FRA","MF",NA,24,3,0,0,0,13
"Dan Ndoye","Nice","SUI","FW","MF",20,0,0,0,0,3
"Neymar","Paris S-G","BRA","FW","MF",29,10,0,0,0,31
"Yvan Neyou","Saint-Étienne","CMR","MF",NA,24,4,1,1,2,17
"Opa Nguette","Metz","SEN","FW","MF",27,1,0,0,0,12
"Sikou Niakaté","Metz","MLI","DF",NA,22,2,0,0,0,10
"Ibrahima Niane","Metz","SEN","FW",NA,22,2,1,0,1,14
"M'Baye Niang","Bordeaux","SEN","FW",NA,26,3,0,0,0,23
"Cheikh Niasse","Lille","SEN","FW","MF",21,1,0,0,0,1
"Casimir Ninga","Angers","CHA","FW",NA,28,2,0,0,0,11
"Arnaud Nordin","Saint-Étienne","FRA","FW","MF",23,4,0,0,0,20
"Alexander Nübel","Monaco","GER","GK",NA,24,1,0,0,0,0
"Gerzino Nyamsi","Strasbourg","FRA","DF",NA,24,4,0,0,0,34
"Florent Ogier","Clermont Foot","FRA","DF",NA,32,6,0,0,0,18
"Warmed Omari","Rennes","COM","DF",NA,21,6,0,0,0,24
"Jonas Omlin","Montpellier","SUI","GK",NA,27,0,1,0,1,1
"Amadou Onana","Lille","BEL","MF",NA,19,2,1,0,1,31
"Jean Onana","Bordeaux","CMR","MF",NA,21,3,1,0,1,38
"Otávio","Bordeaux","BRA","MF",NA,27,3,0,0,0,20
"Dango Ouattara","Lorient","BFA","MF","FW",19,4,0,0,0,21
"Remi Oudin","Bordeaux","FRA","MF","FW",24,6,0,0,0,14
"Alexandre Oukidja","Metz","ALG","GK",NA,33,2,1,0,1,1
"Azzedine Ounahi","Angers","MAR","MF",NA,21,2,0,0,0,20
"Ambroise Oyongo","Montpellier","CMR","DF",NA,30,5,0,0,0,7
"Vincent Pajot","Metz","FRA","MF",NA,30,6,1,0,1,53
"Nicolas Pallois","Nantes","FRA","DF",NA,33,8,1,1,2,17
"Erik Palmer-Brown","Troyes","USA","DF",NA,24,2,0,0,0,18
"Emerson Palmieri","Lyon","ITA","DF",NA,26,3,1,0,1,15
"Lucas Paquetá","Lyon","BRA","MF","FW",23,3,0,0,0,63
"Leandro Paredes","Paris S-G","ARG","MF",NA,27,3,0,0,0,10
"Strahinja Pavlović","Monaco","SRB","DF",NA,20,4,1,1,2,11
"Dimitri Payet","Marseille","FRA","FW","MF",34,3,0,0,0,9
"Timothee Pembele","Bordeaux","FRA","DF",NA,18,3,0,0,0,19
"Brayann Pereira","Lens","FRA","DF","MF",18,0,0,0,0,0
"Danilo Pereira","Paris S-G","POR","MF",NA,29,2,0,0,0,22
"Mathias Pereira Lage","Angers","POR","DF",NA,24,0,0,0,0,24
"Luan Peres Petroni","Marseille","BRA","DF",NA,27,6,0,0,0,19
"Lucas Perrin","Strasbourg","FRA","DF",NA,22,5,0,0,0,46
"Danijel Petković","Angers","MNE","GK",NA,28,1,0,0,0,0
"Léo Pétrot","Lorient","FRA","DF",NA,24,0,0,0,0,7
"Romain Philippoteaux","Brest","FRA","MF",NA,33,0,0,0,0,0
"Jérémy Pied","Lille","FRA","DF","FW",32,0,0,0,0,0
"Ronaël Pierre-Gabriel","Brest","FRA","DF",NA,23,6,0,0,0,27
"Gaëtan Poussin","Bordeaux","FRA","GK",NA,22,3,0,0,0,0
"Sanjin Prcić","Strasbourg","BIH","MF",NA,27,4,0,0,0,24
"Nicolas de Préville","Metz","FRA","FW","MF",30,5,0,0,0,46
"Rafinha","Paris S-G","BRA","FW","MF",28,0,0,0,0,4
"Predrag Rajković","Reims","SRB","GK",NA,25,3,0,0,0,0
"Adil Rami","Troyes","FRA","DF",NA,35,1,0,0,0,6
"Sergio Ramos","Paris S-G","ESP","DF",NA,35,3,1,1,2,11
"Elba Rashani","Clermont Foot","KVX","FW","MF",28,3,0,0,0,39
"Jeff Reine-Adélaïde","Lyon","FRA","MF","DF",23,0,0,0,0,4
"Renaud Ripart","Troyes","FRA","MF","FW",28,2,0,0,0,24
"Mihailo Ristić","Montpellier","SRB","DF",NA,25,3,1,0,1,26
"Stian Rode Gregersen","Bordeaux","NOR","DF",NA,26,7,0,0,0,25
"Gerson Rodrigues","Troyes","LUX","FW","MF",26,6,0,0,0,28
"Valentin Rongier","Marseille","FRA","MF","DF",26,3,0,0,0,34
"Pablo Rosario","Nice","NED","MF",NA,24,7,0,0,0,36
"Roli Pereira de Sa","Nantes","FRA","MF",NA,24,1,0,0,0,8
"Mathys Saban","Saint-Étienne","FRA","FW","MF",19,1,0,0,0,2
"Falaye Sacko","Saint-Étienne","MLI","DF",NA,26,0,0,0,0,9
"Rafiki Said","Brest","COM","MF","FW",21,1,0,0,0,6
"Wesley Saïd","Lens","FRA","FW","MF",26,2,0,0,0,17
"Mamadou Sakho","Montpellier","FRA","DF",NA,31,3,0,0,0,8
"Bakary Sako","Saint-Étienne","MLI","FW","MF",33,0,0,0,0,3
"William Saliba","Marseille","FRA","DF",NA,20,5,0,0,0,17
"Yoann Salmier","Troyes","GUF","DF",NA,28,5,0,0,0,33
"Mama Samba Baldé","Troyes","GNB","MF","FW",25,1,1,0,1,41
"Junior Sambia","Montpellier","FRA","DF","FW",24,5,1,1,2,18
"Renato Sanches","Lille","POR","MF","FW",23,8,1,1,2,29
"Philippe Sandler","Troyes","NED","DF",NA,24,0,0,0,0,0
"Baptiste Santamaria","Rennes","FRA","MF","DF",26,7,0,0,0,35
"Martin Satriano","Brest","URU","FW",NA,20,5,0,0,0,14
"Téji Savanier","Montpellier","FRA","MF",NA,29,9,2,1,3,45
"Morgan Schneiderlin","Nice","FRA","MF",NA,31,1,1,0,1,15
"Alidu Seidu","Clermont Foot","GHA","DF",NA,21,7,2,1,3,18
"Matz Sels","Strasbourg","BEL","GK",NA,29,1,0,0,0,1
"Xherdan Shaqiri","Lyon","SUI","FW","MF",29,0,0,0,0,8
"Mahame Siby","Strasbourg","MLI","DF",NA,25,0,0,0,0,0
"Djibril Sidibé","Monaco","FRA","DF",NA,29,6,0,0,0,17
"Kaj Sierhuis","Reims","NED","FW",NA,23,0,0,0,0,0
"Caio Henrique Oliveira Silva","Monaco","BRA","DF",NA,24,5,0,0,0,19
"Gabriel Silva","Saint-Étienne","BRA","DF","MF",30,1,0,0,0,9
"Moses Simon","Nantes","NGA","FW","MF",26,3,0,0,0,14
"Xavi Simons","Paris S-G","NED","MF","FW",18,1,0,0,0,2
"Issouf Sissokho","Bordeaux","MLI","MF",NA,19,3,1,1,2,12
"Ibrahima Sissoko","Strasbourg","MLI","MF","DF",23,6,0,0,0,60
"Sambou Sissoko","Reims","FRA","MF","DF",22,0,0,0,0,1
"Islam Slimani","Lyon","ALG","FW",NA,33,3,0,0,0,6
"Florian Sotoca","Lens","FRA","FW","MF",30,7,0,0,0,37
"Sambou Soumano","Lorient","SEN","FW","MF",20,1,0,0,0,13
"Arnaud Souquet","Montpellier","FRA","DF",NA,29,4,0,0,0,28
"Saidou Sow","Saint-Étienne","GUI","DF",NA,19,2,0,0,0,9
"Calvin Stengs","Nice","NED","MF",NA,22,1,0,0,0,15
"Kamaldeen Sulemana","Rennes","GHA","MF","FW",19,3,0,0,0,19
"Abdoulaye Sylla","Nantes","GUI","DF",NA,21,1,0,0,0,5
"Waniss Taibi","Angers","FRA","MF","FW",19,2,0,0,0,6
"Flavien Tait","Rennes","FRA","MF",NA,28,3,0,0,0,30
"Florian Tardieu","Troyes","FRA","MF",NA,29,6,0,0,0,19
"Loum Tchaouna","Rennes","FRA","FW","MF",17,0,0,0,0,0
"Enzo Tchato","Montpellier","CMR","FW",NA,18,0,0,0,0,0
"Warren Tchimbembé","Metz","CGO","MF",NA,23,0,0,0,0,2
"Aurélien Tchouaméni","Monaco","FRA","MF",NA,21,11,1,1,2,51
"Mathys Tel","Rennes","FRA","FW","MF",16,0,0,0,0,5
"Jordan Tell","Clermont Foot","GLP","FW",NA,24,1,0,0,0,3
"Martin Terrier","Rennes","FRA","FW","MF",24,1,0,0,0,28
"Tetê","Lyon","BRA","FW","MF",21,1,0,0,0,4
"Sada Thioub","Saint-Étienne","SEN","DF","MF",26,2,0,0,0,7
"Romain Thomas","Angers","FRA","DF",NA,33,9,0,0,0,38
"Adrien Thomasson","Strasbourg","FRA","MF",NA,27,2,1,0,1,35
"Matheus Thuler","Montpellier","BRA","DF",NA,22,3,1,1,2,12
"Khéphren Thuram","Nice","FRA","MF",NA,20,4,0,0,0,33
"Cheikh Tidiane Sabaly","Metz","SEN","FW","MF",22,0,0,0,0,0
"Jean-Clair Todibo","Nice","FRA","DF",NA,21,6,0,0,0,24
"Karl Toko Ekambi","Lyon","CMR","FW",NA,28,3,0,0,0,16
"Yoann Touzghar","Troyes","TUN","FW",NA,34,0,0,0,0,7
"Boubacar Traoré","Metz","MLI","MF",NA,19,9,1,1,2,53
"Charles Traore","Nantes","MLI","DF",NA,29,3,0,0,0,22
"Hamari Traoré","Rennes","MLI","DF",NA,29,4,0,0,0,46
"Ismaël Traoré","Angers","CIV","DF",NA,34,1,0,0,0,15
"Miguel Trauco","Saint-Étienne","PER","DF","MF",28,3,0,0,0,8
"Adrien Truffert","Rennes","FRA","DF",NA,19,4,0,0,0,24
"Matthieu Udol","Metz","FRA","DF",NA,25,0,0,0,0,2
"Ike Ugbo","Troyes","CAN","FW",NA,22,0,0,0,0,10
"Lesley Ugochukwu","Rennes","FRA","MF",NA,17,2,0,0,0,14
"Hwang Ui-jo","Bordeaux","KOR","FW",NA,28,3,0,0,0,17
"Cengiz Ünder","Marseille","TUR","FW","MF",24,2,1,1,2,11
"Jere Uronen","Brest","FIN","DF",NA,27,0,0,0,0,4
"Vanderson","Monaco","BRA","FW","DF",20,3,0,0,0,19
"Marco Verratti","Paris S-G","ITA","MF",NA,28,12,0,0,0,32
"Kevin Volland","Monaco","GER","MF","FW",29,10,0,0,0,53
"Elye Wahi","Montpellier","FRA","FW",NA,18,2,0,0,0,18
"Timothy Weah","Lille","USA","MF","FW",21,2,1,0,1,11
"Georginio Wijnaldum","Paris S-G","NED","MF",NA,30,2,0,0,0,6
"Christopher Wooh","Lens","CMR","DF",NA,19,2,0,0,0,9
"Xeka","Lille","POR","MF",NA,26,10,0,0,0,32
"Yusuf Yazıcı","Lille","TUR","MF","FW",24,3,0,0,0,7
"Burak Yılmaz","Lille","TUR","FW",NA,36,9,1,0,1,24
"Zaydou Youssouf","Saint-Étienne","FRA","MF",NA,22,3,1,0,1,20
"Akim Zedadka","Clermont Foot","ALG","DF",NA,26,5,0,0,0,28
"Arber Zeneli","Reims","KVX","FW",NA,26,0,0,0,0,4
"Mehdi Zerkane","Bordeaux","ALG","MF","DF",22,0,0,0,0,1
"Edon Zhegrova","Lille","KVX","MF","FW",22,2,1,1,2,5
"Tanguy Zoukrou","Troyes","FRA","DF",NA,18,1,0,0,0,1
