"Player","Squad","Nation","Pos","Pos2","Age","Born","Total_Match_Played","Total_Playing_Time","Minutes_Per_Match_Played","Percent_of_Squad_Minutes_Played","Matches_Started","Minutes_Per_Match_Start","Complete_Matches_PLayed","Matches_Played_As_Substitute","Minutes_Per_Match_Substitute","Player_Points_Per_Match","Player_On_Pitch_Squad_Goals","Player_On_Pitch_Goals_Allowed","Weekly_Wages","Annual_Wages"
"Mathieu Goncalves","Toulouse","FRA","DF",NA,18,2001,4,314,79,12.5,3,84,2,1,63,0.75,5,8,769,40000
"Matthieu Udol","Metz","FRA","DF",NA,23,1996,13,1102,85,43.7,12,90,11,1,24,1.38,14,15,1923,1e+05
"Mauro Icardi","Paris S-G","ARG","FW",NA,26,1993,20,1267,63,52.1,14,83,7,6,17,2.65,47,16,244808,12730000
"Max Gradel","Toulouse","CIV","MF","FW",31,1987,21,1635,78,64.9,19,84,11,2,23,0.57,19,40,30962,1610000
"Maxence Caqueret","Lyon","FRA","MF",NA,19,2000,8,568,71,22.5,7,80,4,1,11,1.63,10,5,6154,320000
"Maxime Lopez","Marseille","FRA","MF","FW",21,1997,23,1110,48,44,13,77,4,10,11,2.17,17,18,27692,1440000
"Maxwel Cornet","Lyon","CIV","FW","DF",22,1996,22,1330,60,52.8,14,85,9,8,17,1.41,17,16,41346,2150000
"Mehdi Abeid","Nantes","ALG","MF",NA,26,1992,25,1817,73,72.1,20,85,15,5,22,1.44,20,25,9231,480000
"Memphis","Lyon","NED","FW","MF",25,1994,13,1018,78,40.4,12,83,7,1,26,1.31,19,8,80577,4190000
"Mexer","Bordeaux","MOZ","DF",NA,30,1988,19,1488,78,59,16,87,13,3,35,1.16,19,18,15000,780000
"Mickaël Alphonse","Dijon","GLP","DF",NA,30,1989,17,1378,81,54.7,15,89,14,2,19,0.88,11,23,10385,540000
"Miguel Trauco","Saint-Étienne","PER","DF",NA,26,1992,19,1476,78,58.6,17,85,13,2,17,1.11,17,27,9808,510000
"Mihailo Ristić","Montpellier","SRB","DF","MF",23,1995,18,811,45,32.2,8,88,5,10,11,1.56,8,15,10962,570000
"Mohamed Simakan","Strasbourg","FRA","DF",NA,19,2000,19,1503,79,61.9,17,88,15,2,7,1.32,18,21,2308,120000
"Molla Wagué","Nantes","MLI","DF",NA,28,1991,9,682,76,27.1,8,81,6,1,35,0.89,10,13,6923,360000
"Morgan Sanson","Marseille","FRA","MF",NA,24,1994,27,2173,80,86.2,26,83,12,1,8,1.96,34,20,45962,2390000
"Moses Simon","Nantes","NGA","FW","MF",24,1995,26,2177,84,86.4,25,86,19,1,17,1.38,25,26,18077,940000
"Mounir Chouiar","Dijon","FRA","MF","FW",20,1999,20,1506,75,59.8,18,80,8,2,34,1.05,17,18,3846,2e+05
"Moussa Dembélé","Lyon","FRA","FW",NA,23,1996,27,2188,81,86.8,24,88,20,3,26,1.44,38,23,47885,2490000
"Moussa Doumbia","Reims","MLI","FW","MF",24,1994,26,1718,66,68.2,22,75,3,4,15,1.5,15,13,5192,270000
"Moussa Konaté","Amiens","SEN","FW",NA,26,1993,12,614,51,24.4,6,80,5,6,23,0.58,5,13,9231,480000
"Moussa Koné","Nîmes","SEN","FW","MF",22,1996,5,140,28,5.6,1,68,0,4,18,1.2,4,2,9231,480000
"Moussa Wagué","Nice","SEN","DF","MF",20,1998,5,200,40,7.9,2,92,2,3,6,2.2,3,2,9231,480000
"Myziane Maolida","Nice","COM","FW","MF",20,1999,18,675,38,26.8,7,77,2,11,12,1.17,12,10,14808,770000
"Nathanael Mbuku","Reims","FRA","FW","MF",17,2002,11,395,36,15.7,3,70,0,8,23,1.73,10,7,769,40000
"Nemanja Radonjić","Marseille","SRB","FW","MF",23,1996,21,880,42,34.9,8,76,2,13,21,2.05,16,7,19231,1e+06
"Nicolas Cozza","Montpellier","FRA","DF",NA,20,1999,7,556,79,22.1,6,86,5,1,42,2.29,10,3,7885,410000
"Nicolas de Préville","Bordeaux","FRA","MF","FW",28,1991,24,1995,83,79.2,23,85,15,1,34,1.33,31,29,27692,1440000
"Nuno da Costa","Strasbourg","CPV","FW",NA,28,1991,14,527,38,21.7,4,90,3,10,17,1.29,6,10,5769,3e+05
"Opa Nguette","Metz","SEN","FW",NA,25,1994,26,1826,70,72.5,23,77,3,3,18,1.27,21,23,3077,160000
"Pablo Sarabia","Paris S-G","ESP","FW","MF",27,1992,21,1164,55,47.9,13,80,5,8,15,2.62,32,8,139808,7270000
"Patrick Burner","Nice","MTQ","DF",NA,23,1996,20,1434,72,56.9,15,88,12,5,24,1.25,21,25,6154,320000
"Paul Delecroix","Metz","FRA","GK",NA,30,1988,2,136,68,5.4,1,91,1,1,45,0,1,4,3269,170000
"Paul Lasne","Brest","FRA","MF","FW",30,1989,19,1224,64,48.6,14,83,9,5,13,1.26,15,21,15385,8e+05
"Pierre Lees-Melou","Nice","FRA","MF",NA,26,1993,26,2252,87,89.4,25,90,23,1,12,1.46,38,34,9231,480000
"Pierrick Capelle","Angers","FRA","MF","DF",32,1987,24,1747,73,69.3,20,83,15,4,21,1.33,17,29,10192,530000
"Presnel Kimpembe","Paris S-G","FRA","DF",NA,23,1995,16,1225,77,50.4,14,85,13,2,18,2.63,42,12,139615,7260000
"Quentin Boisgard","Toulouse","FRA","MF","FW",22,1997,20,1146,57,45.5,13,79,2,7,18,0.4,10,24,5385,280000
"Quentin Cornette","Amiens","FRA","FW","MF",25,1994,13,349,27,13.8,3,73,0,10,13,0.46,4,4,8077,420000
"Rachid Alioui","Angers","MAR","FW",NA,27,1992,28,1563,56,62,17,75,5,11,27,1.39,14,21,6538,340000
"Racine Coly","Nice","SEN","DF","FW",23,1995,10,649,65,25.8,8,75,4,2,27,1.9,12,11,11731,610000
"Rafael","Lyon","BRA","DF",NA,29,1990,13,700,54,27.8,9,70,4,4,17,1.54,10,8,57500,2990000
"Raphinha","Rennes","BRA","MF","FW",22,1996,22,1690,77,67.1,20,83,13,2,20,1.82,25,16,29808,1550000
"Rayan Aït-Nouri","Angers","ALG","DF",NA,18,2001,17,1282,75,50.9,16,79,10,1,19,1.53,18,17,1154,60000
"Rayan Cherki","Lyon","FRA","MF","FW",15,2003,6,143,24,5.7,1,60,0,5,17,1,3,3,769,40000
"Reinildo Mandava","Lille","MOZ","DF","MF",25,1994,16,1110,69,44,12,90,11,4,8,1.88,13,12,1538,80000
"Remi Oudin","Bordeaux","FRA","FW","MF",22,1996,8,562,70,22.3,5,83,3,3,48,1.38,7,5,25385,1320000
"Remi Oudin","Reims","FRA","FW","MF",22,1996,18,1397,78,55.4,16,85,8,2,20,1.56,13,9,25385,1320000
"Renato Sanches","Lille","POR","MF","FW",21,1997,19,1483,78,58.8,16,88,14,3,25,1.95,19,15,23462,1220000
"Renaud Cohade","Metz","FRA","MF",NA,34,1984,12,764,64,30.3,9,77,2,3,23,0.83,7,16,11346,590000
"Renaud Emond","Nantes","BEL","FW",NA,27,1991,6,292,49,11.6,3,71,1,3,26,0.67,5,3,17308,9e+05
"Renaud Ripart","Nîmes","FRA","FW","DF",26,1993,24,2027,84,80.4,23,87,18,1,24,0.75,20,38,4808,250000
"Rene Krhin","Nantes","SVN","DF","MF",29,1990,8,327,41,13,4,81,2,4,1,1.5,5,6,16154,840000
"Riza Durmisi","Nice","DEN","DF","MF",25,1994,4,160,40,6.3,2,71,0,2,9,1.5,1,3,35577,1850000
"Romain Amalfitano","Dijon","FRA","MF",NA,29,1989,26,1695,65,67.3,18,83,12,8,24,1.04,18,25,15385,8e+05
"Romain Del Castillo","Rennes","FRA","FW","MF",23,1996,21,1242,59,49.3,14,78,6,7,21,1.95,24,9,12500,650000
"Romain Hamouma","Saint-Étienne","FRA","FW","MF",32,1987,14,865,62,34.3,9,80,4,5,30,1.29,15,20,19615,1020000
"Romain Perraud","Brest","FRA","DF",NA,21,1997,20,1670,84,66.3,19,88,18,1,4,1.15,20,28,4808,250000
"Romain Philippoteaux","Nîmes","FRA","FW","MF",31,1988,27,1994,74,79.1,23,85,13,4,13,1,21,32,12500,650000
"Ruben Aguilar","Monaco","FRA","DF",NA,26,1993,19,1072,56,42.5,11,83,9,8,20,1.32,20,16,6923,360000
"Rubén Pardo","Bordeaux","ESP","MF",NA,26,1992,6,188,31,7.5,1,68,0,5,24,1.17,4,5,27692,1440000
"Rúnar Alex Rúnarsson","Dijon","ISL","GK",NA,24,1995,11,901,82,35.8,9,90,9,2,45,0.64,8,17,6923,360000
"Ryad Boudebouz","Saint-Étienne","ALG","MF","FW",29,1990,24,1597,67,63.4,20,76,8,4,19,1,16,26,21731,1130000
"Sacha Boey","Rennes","FRA","DF",NA,18,2000,5,172,34,6.8,1,93,1,4,20,2.17,5,4,1154,60000
"Sada Thioub","Angers","SEN","MF","FW",24,1995,23,1508,66,59.8,15,86,10,8,27,1.3,17,17,3462,180000
"Saman Ghoddos","Amiens","IRN","FW",NA,25,1993,5,231,46,9.2,2,80,1,3,24,0.8,5,2,12115,630000
"Samuel Grandsir","Brest","FRA","FW","MF",22,1996,24,1492,62,59.2,17,77,2,7,26,1.08,19,23,11731,610000
"Samuel Kalu","Bordeaux","NGA","DF","FW",21,1997,20,1357,68,53.8,15,82,8,5,25,1.1,22,18,12500,650000
"Samuel Moutoussamy","Nantes","COD","DF","MF",22,1996,18,523,29,20.8,3,92,2,15,17,1.61,3,9,8077,420000
"Sanjin Prcić","Strasbourg","BIH","MF","FW",25,1993,3,78,26,3.2,1,57,0,2,11,0,0,2,16154,840000
"Senou Coulibaly","Dijon","MLI","DF",NA,24,1994,10,666,67,26.4,9,70,5,1,32,0.5,2,13,2115,110000
"Sidy Sarr","Nîmes","SEN","MF",NA,23,1996,22,1165,53,46.2,12,86,10,10,13,0.95,15,22,7885,410000
"Stanley N'Soki","Nice","FRA","DF",NA,20,1999,17,1273,75,50.5,14,89,12,3,8,1.65,24,18,6538,340000
"Stéphane Bahoken","Angers","CMR","FW",NA,27,1992,20,907,45,36,10,67,1,10,24,1.55,14,9,11154,580000
"Stephy Mavididi","Dijon","ENG","FW","MF",21,1998,24,1391,58,55.2,16,73,6,8,29,1.13,15,19,3077,160000
"Stevan Jovetić","Monaco","MNE","FW","MF",29,1989,9,473,53,18.8,5,79,0,4,19,1.22,6,6,64423,3350000
"Steven Moreira","Toulouse","CPV","DF",NA,24,1994,17,1389,82,55.1,16,86,14,1,12,0.59,11,26,10385,540000
"Steven Nzonzi","Rennes","FRA","MF",NA,30,1988,5,386,77,15.3,4,90,4,1,25,2,9,2,92308,4800000
"Stiven Mendoza","Amiens","COL","FW","MF",27,1992,15,1101,73,43.7,12,85,8,3,29,0.8,13,27,6923,360000
"Stoppila Sunzu","Metz","ZAM","DF",NA,30,1989,17,1352,80,53.7,14,87,12,3,46,0.94,13,23,9615,5e+05
"Suk Hyun-jun","Reims","KOR","FW","MF",28,1991,13,262,20,10.4,1,71,0,12,16,1.31,3,2,17500,910000
"Tanguy Nianzou","Paris S-G","FRA","DF","MF",17,2002,6,452,75,18.6,4,86,3,2,55,2.67,18,6,1923,1e+05
"Téji Savanier","Montpellier","FRA","MF",NA,27,1991,19,1524,80,60.5,18,83,9,1,26,1.37,24,22,13846,720000
"Théo Pellenard","Angers","FRA","DF",NA,25,1994,8,455,57,18.1,4,86,3,4,28,1.38,4,6,10385,540000
"Theo Valls","Nîmes","FRA","MF",NA,23,1995,23,1632,71,64.8,20,79,8,3,15,0.91,17,26,5962,310000
"Thiago Mendes","Lyon","BRA","MF",NA,27,1992,22,1812,82,71.9,21,85,15,1,24,1.36,33,20,41346,2150000
"Thiago Silva","Paris S-G","BRA","DF",NA,34,1984,21,1571,75,64.7,20,76,13,1,50,2.67,45,11,305962,15910000
"Thibaut Vargas","Montpellier","FRA","DF","MF",19,2000,3,151,50,6,2,71,0,1,10,2,3,2,577,30000
"Thierry Ambrose","Metz","GLP","FW",NA,22,1997,18,548,30,21.7,4,78,1,14,17,1.06,6,10,4615,240000
"Thilo Kehrer","Paris S-G","GER","DF",NA,22,1996,7,480,69,19.8,5,87,4,2,22,3,20,7,96154,5e+06
"Thomas Basila","Nantes","FRA","DF",NA,20,1999,7,415,59,16.5,3,91,3,4,36,0.57,4,8,2885,150000
"Thomas Delaine","Metz","FRA","DF",NA,27,1992,16,1254,78,49.8,14,88,12,2,13,1,11,22,7115,370000
"Thomas Mangani","Angers","FRA","MF",NA,32,1987,24,1871,78,74.2,21,84,15,3,32,1.25,21,29,12692,660000
"Thomas Meunier","Paris S-G","BEL","DF",NA,27,1991,16,1242,78,51.1,14,85,11,2,23,2.5,37,12,59808,3110000
"Thomas Monconduit","Amiens","FRA","MF",NA,28,1991,19,1364,72,54.1,15,84,7,4,27,0.53,11,25,4615,240000
"Timothée Kolodziejczak","Saint-Étienne","FRA","DF",NA,27,1991,15,1305,87,51.8,14,90,14,1,45,1.27,15,21,16346,850000
"Timothy Weah","Lille","USA","MF","FW",19,2000,3,85,28,3.4,1,69,0,2,8,1,1,1,16154,840000
"Toma Bašić","Bordeaux","CRO","MF",NA,22,1996,15,991,66,39.3,11,83,6,4,19,1.53,14,14,5769,3e+05
"Tristan Dingomé","Reims","CMR","MF",NA,28,1991,15,892,59,35.4,12,70,1,3,16,1.67,9,6,5192,270000
"Valentin Rongier","Marseille","FRA","MF",NA,24,1994,23,1790,78,71,20,88,14,3,10,2,30,20,18462,960000
"Valère Germain","Marseille","FRA","FW",NA,29,1990,25,1350,54,53.6,14,84,6,11,16,1.88,26,22,41346,2150000
"Victor Osimhen","Lille","NGA","FW",NA,20,1998,27,2287,85,90.8,25,88,21,2,48,1.81,33,23,25000,1300000
"Victorien Angban","Metz","CIV","MF",NA,22,1996,20,1029,51,40.8,11,84,8,9,12,1.3,11,13,10577,550000
"Vincent Pajot","Angers","FRA","MF",NA,28,1990,6,113,19,4.5,1,58,0,5,11,1.5,4,4,12692,660000
"Vlatko Stojanovski","Nîmes","MKD","FW",NA,22,1997,6,123,21,4.9,1,63,0,5,12,0.17,0,1,2115,110000
"Vukašin Jovanović","Bordeaux","SRB","DF",NA,23,1996,9,573,64,22.7,5,82,4,4,41,1.44,11,9,6923,360000
"Wahbi Khazri","Saint-Étienne","TUN","FW","MF",28,1991,16,1149,72,45.6,13,82,6,3,27,1.31,12,21,66923,3480000
"Wesley Fofana","Saint-Étienne","FRA","DF",NA,18,2000,14,1215,87,48.2,13,90,13,1,45,1,16,24,962,50000
"Wesley Lautoa","Dijon","NCL","MF","DF",31,1987,23,1869,81,74.2,21,85,16,2,40,1.17,24,29,9231,480000
"Wesley Saïd","Toulouse","FRA","MF","FW",24,1995,23,1160,50,46,14,74,4,9,14,0.52,8,27,6923,360000
"William Saliba","Saint-Étienne","FRA","DF",NA,18,2001,12,992,83,39.4,11,90,11,1,1,1.25,10,15,1923,1e+05
"Wissam Ben Yedder","Monaco","FRA","FW",NA,28,1990,26,2164,83,85.9,25,85,15,1,29,1.5,40,36,68846,3580000
"Xeka","Lille","POR","MF",NA,24,1994,17,709,42,28.1,8,73,2,9,14,1.94,9,8,34423,1790000
"Yacine Adli","Bordeaux","FRA","MF",NA,19,2000,21,1020,49,40.5,11,76,3,10,19,1.33,17,11,4808,250000
"Yann Gboho","Rennes","FRA","FW",NA,18,2001,8,226,28,9,2,67,0,6,16,1.75,6,4,769,40000
"Yann M'Vila","Saint-Étienne","FRA","MF","DF",29,1990,23,1942,84,77.1,21,90,20,2,31,1,19,37,48077,2500000
"Yann M'Vila","Saint-Étienne","FRA","MF","DF",29,1990,23,1942,84,77.1,21,90,20,2,31,1,19,37,69808,3630000
"Yassine Benrahou","Bordeaux","FRA","FW","MF",20,1999,6,168,28,6.7,1,69,0,5,20,1.5,2,2,2500,130000
"Yassine Benzia","Dijon","ALG","MF",NA,24,1994,3,173,58,6.9,2,64,0,1,45,0.67,3,3,21923,1140000
"Yaya Sanogo","Toulouse","FRA","FW",NA,26,1993,15,910,61,36.1,9,80,6,6,31,0.27,11,24,24423,1270000
"Yoann Court","Brest","FRA","FW","MF",29,1990,23,1465,64,58.1,18,77,6,5,14,1.17,20,22,5962,310000
"Yohan Cabaye","Saint-Étienne","FRA","MF",NA,33,1986,15,858,57,34,12,69,4,3,10,1.13,8,16,17308,9e+05
"Yohann Pelé","Marseille","FRA","GK",NA,36,1982,2,150,75,6,1,91,1,1,59,2,4,2,18462,960000
"Youcef Atal","Nice","ALG","FW","DF",23,1996,13,1003,77,39.8,12,81,8,1,28,1.31,15,16,10000,520000
"Youssef Aït Bennasser","Bordeaux","MAR","MF",NA,23,1996,12,536,45,21.3,6,79,2,6,10,1.17,7,6,6923,360000
"Youssouf Fofana","Strasbourg","FRA","MF",NA,20,1999,13,1008,78,41.5,12,83,9,1,16,1.69,17,13,1923,1e+05
"Youssouf Koné","Lyon","MLI","DF",NA,24,1995,11,818,74,32.5,10,77,6,1,53,1.73,18,10,11346,590000
"Youssouf Sabaly","Bordeaux","SEN","DF",NA,26,1993,12,913,76,36.2,10,85,7,2,32,1.08,17,16,12692,660000
"Yun Il-lok","Montpellier","KOR","MF","FW",27,1992,5,121,24,4.8,1,78,0,4,11,0.8,0,2,2885,150000
"Yusuf Yazıcı","Lille","TUR","MF","FW",22,1997,18,848,47,33.7,9,78,4,9,17,1.56,14,8,35000,1820000
"Zaydou Youssouf","Saint-Étienne","FRA","MF",NA,20,1999,16,1077,67,42.7,9,90,7,7,38,1.38,14,16,9231,480000
"Zinedine Ferhat","Nîmes","ALG","FW","MF",26,1993,26,2246,86,89.1,25,89,21,1,26,0.96,26,41,9423,490000
