"Player","Squad","Nation","Pos","Pos2","Age","Yellow_Card","Red_Card","Second_Yellow_Card","Total_Red_Cards","Fouls"
"Henry Onyekuru","Monaco","NGA","MF","FW",22,0,0,0,0,0
"Nicholas Opoku","Amiens","GHA","DF",NA,21,1,0,0,0,10
"Victor Osimhen","Lille","NGA","FW",NA,20,4,0,0,0,56
"Otávio","Bordeaux","BRA","MF",NA,25,6,0,0,0,44
"Remi Oudin","Bordeaux","FRA","FW","MF",22,0,0,0,0,7
"Remi Oudin","Reims","FRA","FW","MF",22,1,0,0,0,14
"Alexandre Oukidja","Metz","ALG","GK",NA,31,3,0,0,0,1
"Zinédine Ould Khaled","Angers","FRA","MF",NA,19,0,0,0,0,2
"Adam Ounas","Nice","ALG","FW","MF",22,2,1,0,1,7
"Ambroise Oyongo","Montpellier","CMR","DF","FW",28,3,0,0,0,14
"Pablo","Bordeaux","BRA","DF",NA,28,2,0,0,0,26
"Vincent Pajot","Angers","FRA","MF",NA,28,0,0,0,0,2
"Vincent Pajot","Metz","FRA","MF",NA,28,0,1,0,1,13
"Sergi Palencia","Saint-Étienne","ESP","DF",NA,23,2,0,0,0,8
"Nicolas Pallois","Nantes","FRA","DF",NA,31,10,0,0,0,20
"Jonathan Panzo","Monaco","ENG","DF",NA,18,0,0,0,0,0
"Gaëtan Paquiez","Nîmes","FRA","DF",NA,25,6,1,1,2,23
"Rubén Pardo","Bordeaux","ESP","MF",NA,26,0,0,0,0,2
"Leandro Paredes","Paris S-G","ARG","MF",NA,25,2,0,0,0,20
"Mateo Pavlović","Angers","BIH","DF",NA,29,3,0,0,0,11
"Dimitri Payet","Marseille","FRA","FW","MF",32,6,1,1,2,15
"Jordan Pefok","Rennes","USA","FW",NA,23,3,0,0,0,11
"Théo Pellenard","Angers","FRA","DF",NA,25,1,0,0,0,13
"Andy Pelmard","Nice","FRA","DF",NA,19,1,0,0,0,3
"Mathias Pereira Lage","Angers","POR","MF",NA,22,2,0,0,0,37
"Romain Perraud","Brest","FRA","DF",NA,21,1,0,0,0,22
"Loïc Perrin","Saint-Étienne","FRA","DF",NA,33,5,0,0,0,23
"Lucas Perrin","Marseille","FRA","DF",NA,20,2,0,0,0,9
"Danijel Petković","Angers","MNE","GK",NA,26,1,0,0,0,0
"Romain Philippoteaux","Nîmes","FRA","FW","MF",31,3,0,0,0,16
"Jérémy Pied","Lille","FRA","DF",NA,30,2,0,0,0,8
"Maxime Poundjé","Bordeaux","FRA","DF",NA,26,0,0,0,0,0
"Percy Prado","Nantes","PER","DF",NA,23,1,0,0,0,2
"Nicolas de Préville","Bordeaux","FRA","MF","FW",28,4,0,0,0,47
"Nemanja Radonjić","Marseille","SRB","FW","MF",23,3,0,0,0,16
"Rafael","Lyon","BRA","DF",NA,29,3,0,0,0,16
"Predrag Rajković","Reims","SRB","GK",NA,23,1,0,0,0,0
"Raphinha","Rennes","BRA","MF","FW",22,4,0,0,0,19
"Jeff Reine-Adélaïde","Angers","FRA","MF",NA,21,0,0,0,0,1
"Jeff Reine-Adélaïde","Lyon","FRA","MF","FW",21,3,0,0,0,13
"Loïc Rémy","Lille","FRA","FW",NA,32,2,0,0,0,15
"Baptiste Reynet","Toulouse","FRA","GK",NA,28,1,0,0,0,0
"Renaud Ripart","Nîmes","FRA","FW","DF",26,0,0,0,0,22
"Mihailo Ristić","Montpellier","SRB","DF","MF",23,1,0,0,0,15
"Agustín Rogel","Toulouse","URU","DF",NA,21,0,0,0,0,5
"Alaixys Romao","Reims","TOG","MF",NA,35,11,2,2,4,47
"Valentin Rongier","Marseille","FRA","MF",NA,24,3,0,0,0,34
"Valentin Rongier","Nantes","FRA","MF",NA,24,0,0,0,0,5
"Nolan Roux","Nîmes","FRA","FW",NA,31,0,0,0,0,9
"Stéphane Ruffier","Saint-Étienne","FRA","GK",NA,32,1,0,0,0,0
"Gerónimo Rulli","Montpellier","ARG","GK",NA,27,0,0,0,0,2
"Youssouf Sabaly","Bordeaux","SEN","DF",NA,26,1,0,0,0,11
"Ihsan Sacko","Nice","FRA","FW",NA,22,0,0,0,0,0
"Wesley Saïd","Toulouse","FRA","MF","FW",24,2,0,0,0,11
"Hiroki Sakai","Marseille","JPN","DF",NA,29,3,0,0,0,24
"William Saliba","Saint-Étienne","FRA","DF",NA,18,0,0,0,0,2
"Romain Salin","Rennes","FRA","GK",NA,35,1,0,0,0,0
"Mama Samba Baldé","Dijon","GNB","FW","MF",23,2,0,0,0,28
"Junior Sambia","Montpellier","FRA","DF","MF",22,3,1,0,1,14
"Frédéric Sammaritano","Dijon","FRA","MF","FW",33,0,0,0,0,8
"Renato Sanches","Lille","POR","MF","FW",21,3,0,0,0,34
"Ibrahim Sangaré","Toulouse","CIV","MF",NA,21,8,0,0,0,48
"Yaya Sanogo","Toulouse","FRA","FW",NA,26,1,0,0,0,28
"Morgan Sanson","Marseille","FRA","MF",NA,24,5,0,0,0,56
"Baptiste Santamaria","Angers","FRA","MF",NA,24,1,0,0,0,20
"Pablo Sarabia","Paris S-G","ESP","FW","MF",27,1,0,0,0,14
"Bouna Sarr","Marseille","SEN","DF","FW",27,3,0,0,0,23
"Malang Sarr","Nice","FRA","DF",NA,20,2,0,0,0,8
"Sidy Sarr","Nîmes","SEN","MF",NA,23,6,0,0,0,33
"Téji Savanier","Montpellier","FRA","MF",NA,27,5,0,0,0,39
"Matz Sels","Strasbourg","BEL","GK",NA,27,0,0,0,0,1
"Gen Shoji","Toulouse","JPN","DF",NA,26,0,0,0,0,0
"Kalidou Sidibé","Toulouse","FRA","MF",NA,20,0,0,0,0,3
"Adrien Silva","Monaco","POR","MF",NA,30,7,0,0,0,22
"Gabriel Silva","Saint-Étienne","BRA","DF",NA,28,0,0,0,0,3
"Matheus Pereira da Silva","Dijon","BRA","MF","FW",21,4,0,0,0,8
"Thiago Silva","Paris S-G","BRA","DF",NA,34,1,0,0,0,9
"Mohamed Simakan","Strasbourg","FRA","DF",NA,19,4,0,0,0,25
"Moses Simon","Nantes","NGA","FW","MF",24,2,0,0,0,11
"Ibrahima Sissoko","Strasbourg","MLI","MF",NA,21,5,0,0,0,41
"Sambou Sissoko","Reims","FRA","MF","FW",20,0,0,0,0,0
"Petar Škuletić","Montpellier","SRB","FW","MF",29,0,0,0,0,3
"Islam Slimani","Monaco","ALG","FW",NA,31,5,1,0,1,37
"Oumar Solet","Lyon","FRA","DF",NA,19,0,0,0,0,0
"Adama Soumaoro","Lille","FRA","DF",NA,27,0,0,0,0,5
"Boubakary Soumaré","Lille","FRA","MF",NA,20,2,2,1,3,16
"Bryan Soumaré","Dijon","FRA","MF","FW",20,0,0,0,0,4
"Arnaud Souquet","Montpellier","FRA","DF","FW",27,6,0,0,0,34
"Bassem Srarfi","Nice","TUN","FW","MF",22,1,0,0,0,5
"Vlatko Stojanovski","Nîmes","MKD","FW",NA,22,0,0,0,0,0
"Kevin Strootman","Marseille","NED","MF",NA,29,7,0,0,0,32
"Mathías Suárez","Montpellier","URU","DF",NA,23,0,0,0,0,1
"Stoppila Sunzu","Metz","ZAM","DF",NA,30,2,1,0,1,17
"Issiaga Sylla","Toulouse","GUI","DF",NA,25,2,0,0,0,37
"Eddy Sylvestre","Nice","FRA","MF",NA,19,0,0,0,0,1
"Flavien Tait","Rennes","FRA","MF","FW",26,0,1,0,1,11
"Adrien Tameze","Nice","CMR","MF",NA,25,1,0,0,0,11
"Ciprian Tătărușanu","Lyon","ROU","GK",NA,33,0,0,0,0,0
"Júlio Tavares","Dijon","CPV","FW",NA,30,0,0,0,0,21
"Aurélien Tchouaméni","Bordeaux","FRA","MF",NA,19,3,0,0,0,23
"Aurélien Tchouaméni","Monaco","FRA","MF",NA,19,3,0,0,0,4
"Martin Terrier","Lyon","FRA","FW","MF",22,0,0,0,0,22
"Kenny Tete","Lyon","NED","DF",NA,23,1,0,0,0,13
"Sada Thioub","Angers","SEN","MF","FW",24,3,0,0,0,24
"Romain Thomas","Angers","FRA","DF",NA,31,4,0,0,0,21
"Adrien Thomasson","Strasbourg","FRA","MF","FW",25,4,0,0,0,28
"Khéphren Thuram","Nice","FRA","MF",NA,18,1,0,0,0,11
"Cheick Timite","Amiens","CIV","MF","FW",21,0,0,0,0,0
"Karl Toko Ekambi","Lyon","CMR","FW","MF",26,2,0,0,0,5
"Abdoulaye Touré","Nantes","GUI","MF",NA,25,3,0,0,0,31
"Lucas Tousart","Lyon","FRA","MF",NA,22,5,0,0,0,37
"Adama Traoré","Metz","MLI","FW","MF",24,1,0,0,0,7
"Adama Traoré","Monaco","MLI","MF",NA,24,0,0,0,0,0
"Bertrand Traoré","Lyon","BFA","FW","MF",23,6,0,0,0,21
"Charles Traore","Nantes","MLI","DF",NA,27,3,0,0,0,21
"Hamari Traoré","Rennes","MLI","DF",NA,27,7,0,0,0,42
"Ismaël Traoré","Angers","CIV","DF",NA,32,4,0,0,0,8
"Miguel Trauco","Saint-Étienne","PER","DF",NA,26,6,0,0,0,24
"Matthieu Udol","Metz","FRA","DF",NA,23,3,0,0,0,14
"Hwang Ui-jo","Bordeaux","KOR","FW","MF",26,2,0,0,0,12
"William Vainqueur","Toulouse","FRA","MF",NA,30,8,0,0,0,41
"Pierrick Valdivia","Nîmes","FRA","MF",NA,31,0,0,0,0,3
"Antoine Valerio","Nîmes","FRA","MF",NA,19,0,0,0,0,3
"Luca Valls","Nîmes","FRA","MF",NA,20,0,0,0,0,0
"Theo Valls","Nîmes","FRA","MF",NA,23,1,1,0,1,13
"Thibaut Vargas","Montpellier","FRA","DF","MF",19,0,0,0,0,2
"Marco Verratti","Paris S-G","ITA","MF",NA,26,6,0,0,0,26
"Clément Vidal","Montpellier","FRA","DF",NA,19,1,0,0,0,3
"Molla Wagué","Nantes","MLI","DF",NA,28,1,1,0,1,6
"Moussa Wagué","Nice","SEN","DF","MF",20,0,0,0,0,1
"Rémi Walter","Nice","FRA","MF",NA,24,0,0,0,0,1
"Timothy Weah","Lille","USA","MF","FW",19,1,0,0,0,1
"Xeka","Lille","POR","MF",NA,24,4,0,0,0,16
"Yusuf Yazıcı","Lille","TUR","MF","FW",22,2,1,1,2,11
"Elie Youan","Nantes","FRA","FW","MF",20,0,0,0,0,2
"Zaydou Youssouf","Saint-Étienne","FRA","MF",NA,20,4,0,0,0,16
"Mootaz Zemzemi","Strasbourg","TUN","MF",NA,19,0,0,0,0,0
"Kévin Zohi","Strasbourg","MLI","FW","MF",22,1,0,0,0,8
"Bongani Zungu","Amiens","RSA","MF",NA,26,4,0,0,0,23
