"Player","Squad","Nation","Pos","Pos2","Age","Tackles","Tackles_Won","Tackles_Win_Percentage","Challenges","Challenges_Won","Challenges_Percentage","Total_Blocks","Shots_Blocked","Passes_Blocked","Interceptions","Clearances","Errors"
"Saîf-Eddine Khaoui","Marseille","TUN","MF","FW",24,3,1,33.3333333333333,5,5,40,2,0,2,1,4,0
"Wahbi Khazri","Saint-Étienne","TUN","FW","MF",28,17,9,52.9411764705882,27,27,33.3,11,0,11,4,0,0
"Presnel Kimpembe","Paris S-G","FRA","DF",NA,23,33,25,75.7575757575758,20,20,70,7,3,4,21,33,1
"Timothée Kolodziejczak","Saint-Étienne","FRA","DF",NA,27,17,10,58.8235294117647,21,21,42.9,8,3,5,30,44,2
"Ghislain Konan","Reims","CIV","DF",NA,23,43,26,60.4651162790698,28,28,67.9,13,3,10,24,34,0
"Moussa Konaté","Amiens","SEN","FW",NA,26,3,0,0,2,2,0,2,0,2,1,1,0
"Lamine Koné","Strasbourg","CIV","DF",NA,30,31,21,67.741935483871,17,17,70.6,8,5,3,25,47,1
"Manu Koné","Toulouse","FRA","MF",NA,18,35,20,57.1428571428571,30,30,43.3,15,1,14,19,10,1
"Moussa Koné","Nîmes","SEN","FW","MF",22,2,0,0,3,3,33.3,1,0,1,1,0,0
"Youssouf Koné","Lyon","MLI","DF",NA,24,22,14,63.6363636363636,20,20,60,2,1,1,8,15,0
"Laurent Koscielny","Bordeaux","FRA","DF",NA,33,28,13,46.4285714285714,20,20,50,23,19,4,26,104,0
"Efthimis Koulouris","Toulouse","GRE","FW",NA,23,13,8,61.5384615384615,13,13,23.1,8,4,4,3,16,0
"Rene Krhin","Nantes","SVN","DF","MF",29,4,3,75,2,2,100,1,0,1,6,17,0
"Layvin Kurzawa","Paris S-G","FRA","DF",NA,26,23,16,69.5652173913043,23,23,47.8,12,1,11,18,24,1
"Dereck Kutesa","Reims","SUI","FW","MF",21,6,5,83.3333333333333,9,9,33.3,5,0,5,1,1,0
"Enock Kwateng","Bordeaux","FRA","DF",NA,22,36,22,61.1111111111111,47,47,46.8,16,6,10,22,41,0
"Gaëtan Laborde","Montpellier","FRA","FW",NA,25,21,12,57.1428571428571,38,38,23.7,21,0,21,7,32,1
"Alban Lafont","Nantes","FRA","GK",NA,20,1,1,100,1,1,100,0,0,0,0,12,0
"Kenny Lala","Strasbourg","MAD","DF","MF",27,29,16,55.1724137931034,27,27,40.7,14,5,9,20,40,1
"Loïck Landre","Nîmes","FRA","DF",NA,27,16,9,56.25,11,11,63.6,12,9,3,17,34,0
"Gautier Larsonneur","Brest","FRA","GK",NA,22,2,1,50,4,4,50,1,0,1,4,14,3
"Paul Lasne","Brest","FRA","MF","FW",30,25,13,52,20,20,30,7,2,5,7,5,0
"Wesley Lautoa","Dijon","NCL","MF","DF",31,54,29,53.7037037037037,63,63,44.4,31,16,15,42,48,2
"Mickaël Le Bihan","Nice","FRA","FW","DF",29,0,0,NA,2,2,0,0,0,0,0,2,0
"Damien Le Tallec","Montpellier","FRA","MF","DF",29,52,27,51.9230769230769,69,69,34.8,38,18,20,38,59,0
"James Lea Siliki","Rennes","CMR","MF",NA,23,28,16,57.1428571428571,29,29,55.2,15,4,11,12,12,0
"Adrien Lebeau","Strasbourg","FRA","MF","FW",20,1,1,100,1,1,0,1,0,1,0,0,0
"Benjamin Lecomte","Monaco","FRA","GK",NA,28,0,0,NA,1,1,0,1,0,1,0,10,5
"Pierre Lees-Melou","Nice","FRA","MF",NA,26,63,27,42.8571428571429,88,88,35.2,38,12,26,32,43,0
"Jordan Lefort","Amiens","FRA","DF",NA,25,3,2,66.6666666666667,5,5,60,4,1,3,9,29,0
"Nicolas Lemaître","Reims","FRA","GK",NA,22,0,0,NA,1,1,0,0,0,0,1,1,1
"Aaron Leya Iseka","Toulouse","BEL","FW",NA,21,2,0,0,3,3,0,5,0,5,1,7,0
"Dimitri Liénard","Strasbourg","FRA","MF",NA,31,37,24,64.8648648648649,39,39,46.2,18,4,14,17,25,0
"Lucas Lima","Nantes","BRA","FW","DF",27,7,2,28.5714285714286,5,5,40,2,0,2,1,3,0
"Anthony Limbombe","Nantes","BEL","FW","MF",25,3,2,66.6666666666667,1,1,100,1,0,1,0,3,0
"Gautier Lloris","Nice","FRA","DF",NA,24,5,3,60,5,5,80,3,3,0,2,11,0
"Enzo Loiodice","Dijon","FRA","MF",NA,18,6,4,66.6666666666667,3,3,33.3,2,0,2,2,1,0
"Maxime Lopez","Marseille","FRA","MF","FW",21,16,10,62.5,26,26,15.4,8,2,6,8,1,0
"Albert Lottin","Bordeaux","FRA","MF",NA,17,2,0,0,4,4,25,0,0,0,2,2,0
"Imran Louza","Nantes","MAR","MF","FW",20,53,27,50.9433962264151,46,46,41.3,18,2,16,17,7,0
"Jean Lucas","Lyon","BRA","MF",NA,21,16,7,43.75,9,9,22.2,2,2,0,2,0,0
"Arnaud Lusamba","Nice","COD","MF","FW",22,20,11,55,23,23,30.4,9,0,9,5,6,1
"Yann M'Vila","Saint-Étienne","FRA","MF","DF",29,29,14,48.2758620689655,43,43,27.9,14,4,10,40,47,1
"Yvann Macon","Saint-Étienne","FRA","DF",NA,20,0,0,NA,1,1,0,2,0,2,3,4,0
"Gabriel Magalhães","Lille","BRA","DF",NA,21,41,29,70.7317073170732,22,22,68.2,27,18,9,22,86,2
"Hugo Magnetti","Brest","FRA","MF",NA,21,16,10,62.5,9,9,55.6,4,0,4,7,4,0
"Thiago Maia","Lille","BRA","MF",NA,22,4,4,100,1,1,0,0,0,0,1,1,0
"Habib Maïga","Metz","CIV","MF",NA,23,84,50,59.5238095238095,64,64,37.5,39,4,35,34,39,2
"Josh Maja","Bordeaux","NGA","FW",NA,20,5,2,40,10,10,10,8,4,4,1,3,0
"Abdul Majeed Waris","Strasbourg","GHA","FW",NA,27,6,4,66.6666666666667,8,8,37.5,2,0,2,4,0,0
"Jean-Victor Makengo","Toulouse","FRA","MF",NA,21,14,11,78.5714285714286,13,13,30.8,7,1,6,3,5,1
"Vincent Manceau","Angers","FRA","DF",NA,30,34,22,64.7058823529412,36,36,44.4,16,3,13,22,51,0
"Steve Mandanda","Marseille","FRA","GK",NA,34,3,1,33.3333333333333,4,4,75,0,0,0,1,2,4
"Reinildo Mandava","Lille","MOZ","DF","MF",25,37,21,56.7567567567568,41,41,61,16,1,15,19,20,0
"Thomas Mangani","Angers","FRA","MF",NA,32,33,23,69.6969696969697,47,47,29.8,17,2,15,12,20,1
"Myziane Maolida","Nice","COM","FW","MF",20,14,10,71.4285714285714,12,12,41.7,8,0,8,3,3,0
"Faitout Maouassa","Rennes","FRA","DF",NA,21,51,33,64.7058823529412,26,26,53.8,13,5,8,23,59,0
"Fernando Marçal","Lyon","BRA","DF",NA,30,28,18,64.2857142857143,26,26,50,7,3,4,26,32,0
"Marcelo","Lyon","BRA","DF",NA,32,27,18,66.6666666666667,23,23,69.6,12,11,1,22,77,0
"Jordan Marié","Dijon","FRA","MF","FW",27,7,5,71.4285714285714,9,9,44.4,3,1,2,4,2,0
"Guillermo Maripán","Monaco","CHI","DF",NA,25,42,26,61.9047619047619,41,41,58.5,30,13,17,25,69,2
"Marquinhos","Paris S-G","BRA","MF","DF",25,39,20,51.2820512820513,26,26,42.3,25,8,17,25,31,1
"Jonas Martin","Rennes","FRA","MF",NA,29,6,2,33.3333333333333,1,1,100,2,2,0,0,0,0
"Jonas Martin","Strasbourg","FRA","MF",NA,29,5,3,60,3,3,33.3,3,0,3,1,3,0
"Pablo Martinez","Nîmes","FRA","DF",NA,30,42,21,50,40,40,52.5,34,22,12,58,97,0
"Gelson Martins","Monaco","POR","DF","FW",24,30,22,73.3333333333333,42,42,40.5,9,2,7,19,10,1
"Stephy Mavididi","Dijon","ENG","FW","MF",21,18,11,61.1111111111111,26,26,38.5,11,0,11,7,5,0
"Eric Maxim Choupo-Moting","Paris S-G","CMR","FW","MF",30,12,9,75,8,8,50,3,0,3,1,3,0
"Kylian Mbappé","Paris S-G","FRA","FW",NA,20,7,2,28.5714285714286,10,10,30,4,0,4,3,0,0
"Loïc Mbe Soh","Paris S-G","FRA","DF",NA,18,2,2,100,2,2,100,0,0,0,1,0,0
"Isaac Mbenza","Amiens","BEL","FW",NA,23,0,0,NA,1,1,0,0,0,0,0,0,0
"Nathanael Mbuku","Reims","FRA","FW","MF",17,4,2,50,3,3,0,0,0,0,2,1,0
"Farid El Melali","Angers","ALG","MF","FW",22,7,5,71.4285714285714,14,14,28.6,5,0,5,2,4,0
"Memphis","Lyon","NED","FW","MF",25,4,3,75,5,5,0,0,0,0,2,2,0
"Pedro Mendes","Montpellier","POR","DF",NA,28,28,17,60.7142857142857,24,24,62.5,19,12,7,28,42,1
"Thiago Mendes","Lyon","BRA","MF",NA,27,43,29,67.4418604651163,45,45,46.7,21,7,14,46,36,0
"Stiven Mendoza","Amiens","COL","FW","MF",27,12,7,58.3333333333333,22,22,18.2,13,2,11,9,3,1
"Alexandre Mendy","Brest","GNB","FW",NA,25,5,1,20,4,4,25,4,1,3,0,10,0
"Hamza Mendyl","Dijon","MAR","DF",NA,21,49,32,65.3061224489796,46,46,63,16,4,12,23,47,0
"Thomas Meunier","Paris S-G","BEL","DF",NA,27,27,21,77.7777777777778,26,26,61.5,17,5,12,18,19,1
"Mexer","Bordeaux","MOZ","DF",NA,30,16,11,68.75,30,30,33.3,14,13,1,15,47,0
"Florian Miguel","Nîmes","FRA","DF",NA,22,51,25,49.0196078431373,52,52,59.6,19,4,15,33,32,0
"Stefan Mitrović","Strasbourg","SRB","DF",NA,29,15,9,60,14,14,42.9,14,9,5,23,90,3
"Florent Mollet","Montpellier","FRA","MF","FW",27,13,11,84.6153846153846,28,28,25,9,1,8,9,2,0
"Thomas Monconduit","Amiens","FRA","MF",NA,28,26,12,46.1538461538462,26,26,34.6,11,4,7,10,25,3
"Steven Moreira","Toulouse","CPV","DF",NA,24,37,25,67.5675675675676,31,31,61.3,16,3,13,16,29,0
"Jérémy Morel","Rennes","MAD","DF",NA,35,15,9,60,20,20,45,21,17,4,17,59,1
"Lebo Mothiba","Strasbourg","RSA","FW",NA,23,4,3,75,6,6,16.7,5,0,5,3,1,0
"Harold Moukoudi","Saint-Étienne","CMR","DF",NA,21,28,19,67.8571428571429,14,14,78.6,16,10,6,16,42,2
"Samuel Moutoussamy","Nantes","COD","DF","MF",22,4,1,25,7,7,28.6,2,0,2,4,7,0
"Marshall Munetsi","Reims","ZIM","MF",NA,23,27,19,70.3703703703704,12,12,50,13,7,6,12,20,1
"Kévin N'Doram","Metz","FRA","MF",NA,23,43,28,65.1162790697674,40,40,42.5,20,8,12,26,23,0
"Abdallah N'dour","Strasbourg","SEN","DF",NA,25,5,4,80,10,10,50,4,1,3,4,5,1
"Stanley N'Soki","Nice","FRA","DF",NA,20,40,29,72.5,42,42,54.8,14,6,8,32,37,0
"Neymar","Paris S-G","BRA","MF","FW",27,12,7,58.3333333333333,21,21,14.3,10,0,10,4,1,0
"Muzinga Ngonda","Dijon","COD","DF",NA,24,15,6,40,10,10,70,5,4,1,11,23,0
"Ahmad Ngouyamsa","Dijon","CHA","DF",NA,18,1,0,0,3,3,0,1,1,0,1,5,0
"Opa Nguette","Metz","SEN","FW",NA,25,44,28,63.6363636363636,39,39,28.2,17,3,14,12,12,0
"Ibrahima Niane","Metz","SEN","FW",NA,20,8,7,87.5,16,16,31.3,5,1,4,10,11,1
"M'Baye Niang","Rennes","SEN","FW",NA,24,17,10,58.8235294117647,21,21,28.6,10,1,9,5,20,0
"Tanguy Nianzou","Paris S-G","FRA","DF","MF",17,2,1,50,3,3,33.3,4,2,2,3,6,0
"Casimir Ninga","Angers","CHA","MF","FW",26,5,5,100,5,5,20,5,0,5,3,2,0
"Timothée Nkada","Reims","FRA","FW",NA,20,1,0,0,1,1,0,0,0,0,0,1,0
"Arnaud Nordin","Saint-Étienne","FRA","FW","MF",21,7,3,42.8571428571429,13,13,30.8,11,1,10,4,6,0
"Steven Nzonzi","Rennes","FRA","MF",NA,30,5,4,80,2,2,50,2,2,0,4,18,0
"Jean Onana","Lille","CMR","MF",NA,19,0,0,NA,2,2,0,1,0,1,1,0,0
"Nicholas Opoku","Amiens","GHA","DF",NA,21,7,5,71.4285714285714,14,14,50,6,2,4,7,32,0
"Victor Osimhen","Lille","NGA","FW",NA,20,8,4,50,11,11,9.1,8,0,8,11,32,0
"Otávio","Bordeaux","BRA","MF",NA,25,80,45,56.25,82,82,42.7,26,9,17,41,40,6
"Remi Oudin","Bordeaux","FRA","FW","MF",22,9,6,66.6666666666667,14,14,28.6,7,1,6,9,5,0
"Remi Oudin","Reims","FRA","FW","MF",22,15,7,46.6666666666667,19,19,31.6,16,1,15,18,18,1
"Alexandre Oukidja","Metz","ALG","GK",NA,31,0,0,NA,1,1,0,1,0,1,0,15,1
"Zinédine Ould Khaled","Angers","FRA","MF",NA,19,2,1,50,4,4,50,0,0,0,4,0,0
"Adam Ounas","Nice","ALG","FW","MF",22,10,5,50,13,13,38.5,9,1,8,11,8,1
"Ambroise Oyongo","Montpellier","CMR","DF","FW",28,25,10,40,28,28,57.1,8,0,8,17,35,0
"Pablo","Bordeaux","BRA","DF",NA,28,27,15,55.5555555555556,31,31,51.6,25,14,11,40,130,2
"Vincent Pajot","Angers","FRA","MF",NA,28,2,2,100,1,1,100,3,0,3,5,0,0
"Vincent Pajot","Metz","FRA","MF",NA,28,16,11,68.75,4,4,50,5,1,4,9,13,0
"Sergi Palencia","Saint-Étienne","ESP","DF",NA,23,16,10,62.5,7,7,71.4,6,1,5,8,4,0
"Nicolas Pallois","Nantes","FRA","DF",NA,31,47,36,76.5957446808511,55,55,56.4,18,13,5,40,77,1
"Jonathan Panzo","Monaco","ENG","DF",NA,18,2,2,100,1,1,100,3,1,2,3,7,0
"Gaëtan Paquiez","Nîmes","FRA","DF",NA,25,36,25,69.4444444444444,47,47,36.2,18,5,13,33,43,0
"Rubén Pardo","Bordeaux","ESP","MF",NA,26,3,2,66.6666666666667,3,3,66.7,0,0,0,1,2,1
"Leandro Paredes","Paris S-G","ARG","MF",NA,25,22,14,63.6363636363636,29,29,44.8,7,1,6,15,7,0
"Mateo Pavlović","Angers","BIH","DF",NA,29,8,2,25,7,7,71.4,4,2,2,5,38,1
"Dimitri Payet","Marseille","FRA","FW","MF",32,22,12,54.5454545454545,26,26,38.5,8,1,7,8,12,0
"Jordan Pefok","Rennes","USA","FW",NA,23,7,6,85.7142857142857,2,2,0,3,0,3,1,2,0
"Théo Pellenard","Angers","FRA","DF",NA,25,11,8,72.7272727272727,13,13,46.2,4,0,4,5,8,0
"Andy Pelmard","Nice","FRA","DF",NA,19,22,14,63.6363636363636,11,11,81.8,12,4,8,15,28,1
"Mathias Pereira Lage","Angers","POR","MF",NA,22,30,18,60,37,37,32.4,19,0,19,17,9,0
"Romain Perraud","Brest","FRA","DF",NA,21,29,14,48.2758620689655,28,28,50,24,9,15,27,50,0
"Loïc Perrin","Saint-Étienne","FRA","DF",NA,33,27,20,74.0740740740741,14,14,78.6,23,17,6,39,59,0
"Lucas Perrin","Marseille","FRA","DF",NA,20,5,2,40,7,7,28.6,3,2,1,10,17,0
"Denis Petrić","Nantes","SRB","GK",NA,31,1,1,100,1,1,100,0,0,0,0,0,0
"Rayan Philippe","Dijon","FRA","FW",NA,18,0,0,NA,1,1,0,0,0,0,1,1,1
"Romain Philippoteaux","Nîmes","FRA","FW","MF",31,23,12,52.1739130434783,43,43,20.9,22,1,21,13,10,0
"Jérémy Pied","Lille","FRA","DF",NA,30,18,10,55.5555555555556,16,16,68.8,8,0,8,7,10,0
"Percy Prado","Nantes","PER","DF",NA,23,6,5,83.3333333333333,9,9,55.6,1,0,1,1,5,0
"Sanjin Prcić","Strasbourg","BIH","MF","FW",25,1,0,0,2,2,50,1,1,0,1,0,0
"Nicolas de Préville","Bordeaux","FRA","MF","FW",28,35,21,60,56,56,32.1,15,3,12,6,19,0
"Nemanja Radonjić","Marseille","SRB","FW","MF",23,10,3,30,17,17,35.3,7,0,7,2,7,0
"Rafael","Lyon","BRA","DF",NA,29,24,16,66.6666666666667,18,18,55.6,6,3,3,10,14,0
"Predrag Rajković","Reims","SRB","GK",NA,23,1,1,100,1,1,100,0,0,0,1,9,0
"Raphinha","Rennes","BRA","MF","FW",22,22,18,81.8181818181818,32,32,31.3,23,1,22,17,14,1
"Jeff Reine-Adélaïde","Angers","FRA","MF",NA,21,3,1,33.3333333333333,1,1,100,1,0,1,0,1,0
"Jeff Reine-Adélaïde","Lyon","FRA","MF","FW",21,10,8,80,13,13,38.5,3,1,2,7,4,0
"Loïc Rémy","Lille","FRA","FW",NA,32,4,1,25,4,4,0,1,1,0,0,7,0
"Baptiste Reynet","Toulouse","FRA","GK",NA,28,1,1,100,3,3,33.3,0,0,0,0,12,0
"Renaud Ripart","Nîmes","FRA","FW","DF",26,39,23,58.974358974359,46,46,39.1,17,2,15,12,37,0
"Mihailo Ristić","Montpellier","SRB","DF","MF",23,18,14,77.7777777777778,20,20,45,7,2,5,7,18,0
"Maxence Rivera","Saint-Étienne","FRA","MF","FW",17,0,0,NA,1,1,0,1,0,1,0,0,0
"Agustín Rogel","Toulouse","URU","DF",NA,21,15,8,53.3333333333333,13,13,53.8,13,10,3,11,35,2
"Alaixys Romao","Reims","TOG","MF",NA,35,46,29,63.0434782608696,57,57,29.8,12,3,9,26,38,3
"Valentin Rongier","Marseille","FRA","MF",NA,24,76,51,67.1052631578947,63,63,34.9,30,4,26,36,16,2
"Valentin Rongier","Nantes","FRA","MF",NA,24,5,4,80,5,5,60,4,0,4,2,0,0
"Nolan Roux","Nîmes","FRA","FW",NA,31,5,2,40,3,3,33.3,2,0,2,4,5,0
"Gerónimo Rulli","Montpellier","ARG","GK",NA,27,3,1,33.3333333333333,4,4,75,1,0,1,2,9,1
"Youssouf Sabaly","Bordeaux","SEN","DF",NA,26,18,11,61.1111111111111,22,22,27.3,8,1,7,18,23,0
"Ihsan Sacko","Nice","FRA","FW",NA,22,1,1,100,1,1,0,0,0,0,0,0,0
"Wesley Saïd","Toulouse","FRA","MF","FW",24,20,9,45,13,13,15.4,6,0,6,9,8,0
"Hiroki Sakai","Marseille","JPN","DF",NA,29,57,36,63.1578947368421,40,40,62.5,20,5,15,23,34,1
"William Saliba","Saint-Étienne","FRA","DF",NA,18,19,9,47.3684210526316,10,10,50,13,4,9,21,36,1
"Romain Salin","Rennes","FRA","GK",NA,35,0,0,NA,1,1,0,0,0,0,0,3,0
"Mama Samba Baldé","Dijon","GNB","FW","MF",23,24,13,54.1666666666667,30,30,23.3,17,0,17,7,24,0
"Junior Sambia","Montpellier","FRA","DF","MF",22,8,6,75,13,13,23.1,4,0,4,8,6,0
"Frédéric Sammaritano","Dijon","FRA","MF","FW",33,9,7,77.7777777777778,11,11,36.4,6,1,5,2,3,1
"Renato Sanches","Lille","POR","MF","FW",21,28,15,53.5714285714286,33,33,24.2,19,1,18,15,10,1
"Ibrahim Sangaré","Toulouse","CIV","MF",NA,21,84,54,64.2857142857143,74,74,44.6,28,10,18,39,49,4
"Yaya Sanogo","Toulouse","FRA","FW",NA,26,6,3,50,2,2,50,4,1,3,7,14,0
"Morgan Sanson","Marseille","FRA","MF",NA,24,60,28,46.6666666666667,52,52,25,39,5,34,23,9,0
"Baptiste Santamaria","Angers","FRA","MF",NA,24,91,53,58.2417582417582,79,79,44.3,27,5,22,43,36,0
"Pablo Sarabia","Paris S-G","ESP","FW","MF",27,12,7,58.3333333333333,25,25,16,19,1,18,10,5,0
"Bouna Sarr","Marseille","SEN","DF","FW",27,60,37,61.6666666666667,53,53,56.6,17,1,16,32,38,0
"Malang Sarr","Nice","FRA","DF",NA,20,19,11,57.8947368421053,22,22,40.9,10,4,6,38,31,4
"Sidy Sarr","Nîmes","SEN","MF",NA,23,35,18,51.4285714285714,34,34,32.4,13,3,10,15,18,0
"Téji Savanier","Montpellier","FRA","MF",NA,27,52,39,75,77,77,32.5,10,0,10,35,21,1
"Matz Sels","Strasbourg","BEL","GK",NA,27,0,0,NA,1,1,0,0,0,0,1,6,0
"Gen Shoji","Toulouse","JPN","DF",NA,26,2,2,100,1,1,100,0,0,0,0,2,0
"Kalidou Sidibé","Toulouse","FRA","MF",NA,20,3,3,100,5,5,40,0,0,0,1,0,0
"Adrien Silva","Monaco","POR","MF",NA,30,37,22,59.4594594594595,37,37,27,19,6,13,12,14,2
"Gabriel Silva","Saint-Étienne","BRA","DF",NA,28,4,1,25,3,3,66.7,2,0,2,4,8,0
"Matheus Pereira da Silva","Dijon","BRA","MF","FW",21,10,6,60,10,10,40,11,0,11,6,5,0
"Thiago Silva","Paris S-G","BRA","DF",NA,34,28,16,57.1428571428571,16,16,81.3,18,15,3,26,54,0
"Mohamed Simakan","Strasbourg","FRA","DF",NA,19,54,32,59.2592592592593,34,34,64.7,14,3,11,31,25,0
"Moses Simon","Nantes","NGA","FW","MF",24,15,7,46.6666666666667,21,21,28.6,6,0,6,8,6,0
"Ibrahima Sissoko","Strasbourg","MLI","MF",NA,21,46,27,58.695652173913,48,48,33.3,14,5,9,20,25,0
"Petar Škuletić","Montpellier","SRB","FW","MF",29,6,4,66.6666666666667,4,4,50,0,0,0,0,1,0
"Islam Slimani","Monaco","ALG","FW",NA,31,8,4,50,15,15,26.7,5,0,5,1,11,1
"Boubakary Soumaré","Lille","FRA","MF",NA,20,19,12,63.1578947368421,19,19,47.4,6,0,6,16,9,0
"Bryan Soumaré","Dijon","FRA","MF","FW",20,12,1,8.33333333333333,9,9,66.7,1,0,1,2,1,0
"Arnaud Souquet","Montpellier","FRA","DF","FW",27,62,40,64.5161290322581,67,67,44.8,20,6,14,17,44,0
"Bassem Srarfi","Nice","TUN","FW","MF",22,0,0,NA,2,2,0,0,0,0,2,0,0
"Vlatko Stojanovski","Nîmes","MKD","FW",NA,22,3,3,100,1,1,100,0,0,0,0,1,0
"Kevin Strootman","Marseille","NED","MF",NA,29,39,27,69.2307692307692,49,49,40.8,16,1,15,17,24,0
"Mathías Suárez","Montpellier","URU","DF",NA,23,2,2,100,3,3,66.7,0,0,0,1,3,0
"Stoppila Sunzu","Metz","ZAM","DF",NA,30,16,8,50,15,15,66.7,22,15,7,24,63,0
"Issiaga Sylla","Toulouse","GUI","DF",NA,25,73,49,67.1232876712329,69,69,58,31,7,24,67,90,2
"Eddy Sylvestre","Nice","FRA","MF",NA,19,0,0,NA,1,1,0,0,0,0,0,0,0
"Flavien Tait","Rennes","FRA","MF","FW",26,20,13,65,28,28,32.1,7,0,7,9,5,1
"Madih Talal","Amiens","FRA","FW",NA,21,0,0,NA,1,1,0,1,0,1,0,2,0
"Adrien Tameze","Nice","CMR","MF",NA,25,6,2,33.3333333333333,16,16,25,7,2,5,7,1,1
"Adil Taoui","Toulouse","FRA","MF",NA,17,2,2,100,2,2,0,0,0,0,2,0,0
"Júlio Tavares","Dijon","CPV","FW",NA,30,12,8,66.6666666666667,17,17,23.5,9,2,7,8,29,0
"Aurélien Tchouaméni","Bordeaux","FRA","MF",NA,19,30,14,46.6666666666667,27,27,40.7,11,3,8,13,19,1
"Aurélien Tchouaméni","Monaco","FRA","MF",NA,19,0,0,NA,2,2,0,0,0,0,0,2,1
"Martin Terrier","Lyon","FRA","FW","MF",22,20,15,75,14,14,21.4,14,1,13,10,11,0
"Kenny Tete","Lyon","NED","DF",NA,23,33,21,63.6363636363636,23,23,65.2,12,3,9,19,34,0
"Florian Thauvin","Marseille","FRA","FW",NA,26,1,0,0,1,1,0,0,0,0,0,0,0
"Sada Thioub","Angers","SEN","MF","FW",24,20,12,60,18,18,27.8,9,1,8,4,5,0
"Romain Thomas","Angers","FRA","DF",NA,31,24,17,70.8333333333333,18,18,44.4,35,18,17,39,118,1
"Adrien Thomasson","Strasbourg","FRA","MF","FW",25,36,21,58.3333333333333,47,47,31.9,21,1,20,9,9,0
"Khéphren Thuram","Nice","FRA","MF",NA,18,22,7,31.8181818181818,17,17,35.3,12,2,10,7,13,0
"Cheick Timite","Amiens","CIV","MF","FW",21,1,0,0,1,1,0,0,0,0,2,1,0
"Karl Toko Ekambi","Lyon","CMR","FW","MF",26,5,2,40,5,5,60,2,0,2,5,1,0
"Abdoulaye Touré","Nantes","GUI","MF",NA,25,32,21,65.625,30,30,33.3,31,11,20,29,18,1
"Lucas Tousart","Lyon","FRA","MF",NA,22,58,32,55.1724137931034,56,56,30.4,19,7,12,31,27,1
"Adama Traoré","Metz","MLI","FW","MF",24,3,1,33.3333333333333,12,12,25,7,2,5,3,5,0
"Bertrand Traoré","Lyon","BFA","FW","MF",23,27,14,51.8518518518519,19,19,42.1,17,2,15,21,16,0
"Charles Traore","Nantes","MLI","DF",NA,27,48,35,72.9166666666667,61,61,59,21,4,17,39,64,0
"Hamari Traoré","Rennes","MLI","DF",NA,27,55,26,47.2727272727273,64,64,50,22,5,17,48,59,1
"Ismaël Traoré","Angers","CIV","DF",NA,32,23,12,52.1739130434783,17,17,58.8,23,13,10,27,85,1
"Miguel Trauco","Saint-Étienne","PER","DF",NA,26,32,20,62.5,44,44,43.2,8,1,7,23,25,0
"Matthieu Udol","Metz","FRA","DF",NA,23,29,19,65.5172413793103,24,24,54.2,21,4,17,23,43,0
"Hwang Ui-jo","Bordeaux","KOR","FW","MF",26,9,7,77.7777777777778,20,20,20,7,0,7,5,5,0
"William Vainqueur","Toulouse","FRA","MF",NA,30,68,36,52.9411764705882,60,60,36.7,21,5,16,29,23,0
"Pierrick Valdivia","Nîmes","FRA","MF",NA,31,1,1,100,1,1,0,0,0,0,0,0,0
"Antoine Valerio","Nîmes","FRA","MF",NA,19,1,1,100,2,2,0,2,0,2,3,1,0
"Luca Valls","Nîmes","FRA","MF",NA,20,1,0,0,1,1,100,1,0,1,0,0,0
"Theo Valls","Nîmes","FRA","MF",NA,23,39,16,41.025641025641,50,50,32,17,0,17,13,6,0
"Thibaut Vargas","Montpellier","FRA","DF","MF",19,3,1,33.3333333333333,5,5,40,1,1,0,0,3,0
"Marco Verratti","Paris S-G","ITA","MF",NA,26,54,32,59.2592592592593,56,56,35.7,23,3,20,19,9,0
"Clément Vidal","Montpellier","FRA","DF",NA,19,0,0,NA,2,2,0,1,1,0,0,6,0
"Molla Wagué","Nantes","MLI","DF",NA,28,15,12,80,7,7,100,10,8,2,15,42,0
"Moussa Wagué","Nice","SEN","DF","MF",20,6,4,66.6666666666667,3,3,66.7,2,1,1,2,2,0
"Rémi Walter","Nice","FRA","MF",NA,24,1,1,100,1,1,100,0,0,0,0,0,0
"Timothy Weah","Lille","USA","MF","FW",19,0,0,NA,1,1,0,0,0,0,0,1,0
"Xeka","Lille","POR","MF",NA,24,18,10,55.5555555555556,29,29,31,11,1,10,4,7,1
"Yusuf Yazıcı","Lille","TUR","MF","FW",22,17,8,47.0588235294118,13,13,38.5,6,1,5,5,1,1
"Elie Youan","Nantes","FRA","FW","MF",20,0,0,NA,7,7,0,2,0,2,0,3,0
"Zaydou Youssouf","Saint-Étienne","FRA","MF",NA,20,40,22,55,35,35,42.9,7,1,6,16,13,0
"Kévin Zohi","Strasbourg","MLI","FW","MF",22,8,6,75,6,6,50,1,0,1,4,2,0
"Bongani Zungu","Amiens","RSA","MF",NA,26,27,11,40.7407407407407,31,31,58.1,8,2,6,16,21,0
