"Player","Squad","Nation","Pos","Pos2","Age","Yellow_Card","Red_Card","Second_Yellow_Card","Total_Red_Cards","Fouls"
"Nathanael Mbuku","Reims","FRA","FW","MF",20,0,0,0,0,0
"Facundo Medina","Lens","ARG","DF",NA,23,7,0,0,0,34
"Bamo Meïté","Lorient","CIV","DF",NA,20,5,0,0,0,16
"Farid El Melali","Angers","ALG","DF","FW",25,1,0,0,0,13
"Birger Meling","Rennes","NOR","DF",NA,27,3,1,0,1,20
"Nuno Mendes","Paris S-G","POR","DF",NA,20,2,0,0,0,25
"Pedro Mendes","Montpellier","POR","DF",NA,31,0,0,0,0,0
"Thiago Mendes","Lyon","BRA","MF","DF",30,3,0,0,0,24
"Antoine Mendy","Nice","FRA","DF",NA,18,0,0,0,0,9
"Arial Mendy","Clermont Foot","SEN","DF",NA,27,0,0,0,0,1
"Batista Mendy","Angers","FRA","MF","DF",22,8,1,1,2,67
"Gideon Mensah","Auxerre","GHA","DF",NA,24,5,0,0,0,29
"Quentin Merlin","Nantes","FRA","DF",NA,20,2,0,0,0,12
"Lionel Messi","Paris S-G","ARG","FW","MF",35,0,0,0,0,8
"Arkadiusz Milik","Marseille","POL","FW",NA,28,1,0,0,0,4
"Takumi Minamino","Monaco","JPN","MF","FW",27,2,0,0,0,20
"Terem Moffi","Nice","NGA","FW",NA,23,2,0,0,0,13
"Terem Moffi","Lorient","NGA","FW",NA,23,1,0,0,0,17
"Mostafa Mohamed","Nantes","EGY","FW",NA,24,1,0,0,0,43
"Florent Mollet","Nantes","FRA","MF",NA,30,3,0,0,0,18
"Marlos Moreno","Troyes","COL","MF","DF",25,0,0,0,0,1
"Lebo Mothiba","Strasbourg","RSA","FW","MF",26,0,0,0,0,12
"Steve Mounié","Brest","BEN","FW",NA,27,2,0,0,0,37
"Bevic Moussiti-Oko","Ajaccio","CGO","FW",NA,27,1,0,0,0,18
"Samuel Moutoussamy","Nantes","COD","MF",NA,25,8,0,0,0,33
"François Mughe","Marseille","CMR","MF",NA,18,0,0,0,0,0
"Nordi Mukiele","Paris S-G","FRA","DF",NA,24,0,0,0,0,16
"Marshall Munetsi","Reims","ZIM","MF",NA,26,6,0,0,0,64
"Yvon Mvogo","Lorient","SUI","GK",NA,28,0,0,0,0,0
"Nathan N'Goumou","Toulouse","FRA","FW",NA,22,0,0,0,0,0
"Youssouf Ndayishimiye","Nice","BDI","MF","DF",23,2,0,0,0,5
"Papa Ndiaga Yade","Troyes","MTN","DF","MF",22,1,1,0,1,14
"Neymar","Paris S-G","BRA","MF","FW",30,6,1,1,2,25
"Ibrahima Niane","Angers","SEN","FW",NA,23,4,0,0,0,12
"M'Baye Niang","Auxerre","SEN","FW",NA,27,2,2,0,2,43
"Rasmus Nicolaisen","Toulouse","DEN","DF",NA,25,7,1,1,2,30
"Arnaud Nordin","Montpellier","FRA","FW",NA,24,4,0,0,0,21
"Riad Nouri","Ajaccio","FRA","MF","FW",37,3,0,0,0,16
"Alexander Nübel","Monaco","GER","GK",NA,25,2,0,0,0,0
"Gerzino Nyamsi","Strasbourg","FRA","DF",NA,25,4,1,0,1,37
"Wilson Odobert","Troyes","FRA","MF","FW",17,0,0,0,0,9
"Florent Ogier","Clermont Foot","FRA","DF",NA,33,4,0,0,0,15
"Warmed Omari","Rennes","COM","DF",NA,22,2,1,0,1,8
"Jonas Omlin","Montpellier","SUI","GK",NA,28,1,1,0,1,1
"Ado Onaiwu","Toulouse","JPN","FW",NA,26,0,0,0,0,15
"Jean Onana","Lens","CMR","MF","DF",22,3,0,0,0,7
"Loïs Openda","Lens","BEL","FW",NA,22,2,0,0,0,42
"Dango Ouattara","Lorient","BFA","FW","MF",20,3,1,1,2,15
"Zinédine Ould Khaled","Angers","FRA","MF","FW",22,0,0,0,0,1
"Azzedine Ounahi","Marseille","MAR","MF","FW",22,0,0,0,0,1
"Azzedine Ounahi","Angers","MAR","MF","FW",22,1,0,0,0,11
"Adam Ounas","Lille","ALG","FW","MF",25,2,0,0,0,15
"Nicolas Pallois","Nantes","FRA","DF",NA,34,4,1,1,2,20
"Erik Palmer-Brown","Troyes","USA","DF",NA,25,5,0,0,0,29
"Lucas Paquetá","Lyon","BRA","MF",NA,24,0,0,0,0,2
"Dimitri Payet","Marseille","FRA","MF","FW",35,0,0,0,0,5
"Théo Pellenard","Auxerre","FRA","DF",NA,28,0,0,0,0,1
"Timothee Pembele","Paris S-G","FRA","DF",NA,19,0,0,0,0,0
"Nicolas Pépé","Nice","CIV","FW","MF",27,2,0,0,0,13
"Brayann Pereira","Auxerre","FRA","DF",NA,19,0,0,0,0,1
"Danilo Pereira","Paris S-G","POR","DF","MF",30,3,0,0,0,17
"Mathias Pereira Lage","Brest","POR","MF","FW",25,2,0,0,0,23
"Gaëtan Perrin","Auxerre","FRA","MF","FW",26,1,0,0,0,18
"Lucas Perrin","Strasbourg","FRA","DF",NA,23,4,0,0,0,23
"Ronaël Pierre-Gabriel","Strasbourg","FRA","DF",NA,24,3,0,0,0,12
"Julien Ponceau","Lorient","FRA","MF",NA,21,1,0,0,0,21
"Łukasz Poręba","Lens","POL","MF",NA,22,1,0,0,0,9
"Jackson Porozo","Troyes","ECU","DF",NA,21,3,0,0,0,29
"Sanjin Prcić","Strasbourg","BIH","MF",NA,28,3,1,0,1,16
"Mehdi Puch-Herrantz","Ajaccio","FRA","MF",NA,18,0,0,0,0,1
"Ionuț Radu","Auxerre","ROU","GK",NA,25,0,0,0,0,1
"Adil Rami","Troyes","FRA","DF",NA,36,2,0,0,0,10
"Sergio Ramos","Paris S-G","ESP","DF",NA,36,3,1,0,1,36
"Aaron Ramsey","Nice","WAL","MF",NA,31,3,0,0,0,23
"Lilian Raolisoa","Angers","FRA","DF","MF",22,0,0,0,0,1
"Elba Rashani","Clermont Foot","KVX","MF","FW",29,3,0,0,0,36
"Rafael Ratão","Toulouse","BRA","FW","MF",26,2,0,0,0,28
"Rayan Raveloson","Auxerre","MAD","DF","MF",25,0,0,0,0,22
"Jeff Reine-Adélaïde","Troyes","FRA","MF",NA,24,0,0,0,0,2
"Jeff Reine-Adélaïde","Lyon","FRA","MF",NA,24,1,0,0,0,7
"Alexsandro Ribeiro","Lille","BRA","DF",NA,22,4,0,0,0,18
"Renaud Ripart","Troyes","FRA","FW","MF",29,4,0,0,0,25
"Joe Rodon","Rennes","WAL","DF",NA,24,2,1,0,1,11
"Valentin Rongier","Marseille","FRA","MF",NA,27,8,0,0,0,52
"Pablo Rosario","Nice","NED","MF","DF",25,6,0,0,0,18
"Anthony Rouault","Toulouse","FRA","DF",NA,21,4,1,1,2,21
"Fabián Ruiz Peña","Paris S-G","ESP","MF",NA,26,0,0,0,0,19
"Halid Šabanović","Angers","BIH","DF",NA,22,1,1,0,1,10
"Falaye Sacko","Montpellier","MLI","DF",NA,27,3,0,0,0,26
"Wesley Saïd","Lens","FRA","FW","MF",27,2,0,0,0,20
"Théo Sainte-Luce","Montpellier","FRA","DF",NA,23,0,0,0,0,13
"Hamza Sakhi","Auxerre","FRA","MF",NA,26,1,0,0,0,13
"Mamadou Sakho","Montpellier","FRA","DF",NA,32,2,0,0,0,6
"Ibrahim Salah","Rennes","MAR","FW","MF",20,0,0,0,0,2
"Amine Salama","Angers","FRA","FW","MF",22,1,0,0,0,7
"Yoann Salmier","Troyes","GUF","DF",NA,29,5,1,0,1,30
"Mama Samba Baldé","Troyes","GNB","FW",NA,26,6,2,1,3,38
"Brice Samba","Lens","FRA","GK",NA,28,3,0,0,0,0
"Renato Sanches","Paris S-G","POR","MF",NA,24,1,0,0,0,22
"Alexis Sánchez","Marseille","CHI","FW","MF",33,3,0,0,0,44
"Morgan Sanson","Strasbourg","FRA","MF",NA,27,1,0,0,0,21
"Baptiste Santamaria","Rennes","FRA","MF",NA,27,2,0,0,0,23
"Pablo Sarabia","Paris S-G","ESP","FW","MF",30,1,0,0,0,4
"Amin Sarr","Lyon","SWE","FW",NA,21,0,0,0,0,14
"Malang Sarr","Monaco","FRA","DF",NA,23,3,0,0,0,10
"Téji Savanier","Montpellier","FRA","MF",NA,30,4,3,0,3,58
"Kasper Schmeichel","Nice","DEN","GK",NA,35,0,0,0,0,0
"Alidu Seidu","Clermont Foot","GHA","DF",NA,22,10,1,0,1,33
"Matz Sels","Strasbourg","BEL","GK",NA,30,2,0,0,0,0
"Marvin Senaya","Strasbourg","TOG","DF",NA,21,0,0,0,0,0
"Kaj Sierhuis","Reims","NED","FW","MF",24,0,0,0,0,5
"Vincent Sierro","Toulouse","SUI","MF",NA,26,3,0,0,0,19
"Caio Henrique Oliveira Silva","Monaco","BRA","DF",NA,25,3,0,0,0,15
"Abdallah Sima","Angers","SEN","FW",NA,21,0,0,0,0,32
"Moses Simon","Nantes","NGA","FW","MF",27,3,0,0,0,11
"Lassine Sinayoko","Auxerre","MLI","MF","FW",22,2,1,1,2,31
"Ibrahima Sissoko","Strasbourg","MLI","MF",NA,24,1,0,0,0,41
"Moussa Sissoko","Nantes","FRA","MF",NA,32,3,0,0,0,27
"Naatan Skyttä","Toulouse","FIN","MF",NA,20,0,0,0,0,0
"Islam Slimani","Brest","ALG","FW",NA,34,5,0,0,0,19
"Eduard Sobol","Strasbourg","UKR","DF",NA,27,2,0,0,0,10
"Carlos Soler","Paris S-G","ESP","MF",NA,25,0,0,0,0,18
"Florian Sotoca","Lens","FRA","MF","FW",31,4,0,0,0,37
"Moussa Soumano","Ajaccio","FRA","FW",NA,17,3,0,0,0,10
"Arnaud Souquet","Montpellier","FRA","DF","FW",30,1,0,0,0,7
"Kevin Spadanuda","Ajaccio","SUI","MF","FW",25,3,0,0,0,20
"Djed Spence","Rennes","ENG","DF",NA,21,0,0,0,0,7
"Stijn Spierings","Toulouse","NED","MF",NA,26,6,0,0,0,55
"Calvin Stengs","Nice","NED","FW",NA,23,0,0,0,0,5
"Gabriel Suazo","Toulouse","CHI","DF",NA,24,1,0,0,0,18
"Kamaldeen Sulemana","Rennes","GHA","FW","MF",20,1,0,0,0,5
"Yuito Suzuki","Strasbourg","JPN","FW","MF",20,0,0,0,0,1
"Issiaga Sylla","Montpellier","GUI","DF",NA,28,0,0,0,0,8
"Issiaga Sylla","Toulouse","GUI","DF",NA,28,3,0,0,0,24
"Nicolás Tagliafico","Lyon","ARG","DF",NA,29,5,0,0,0,40
"Waniss Taibi","Angers","FRA","MF",NA,20,1,0,0,0,3
"Flavien Tait","Rennes","FRA","MF",NA,29,2,0,0,0,25
"Montassar Talbi","Lorient","TUN","DF",NA,24,0,0,0,0,16
"Florian Tardieu","Troyes","FRA","MF",NA,30,2,0,0,0,11
"Nuno Tavares","Marseille","POR","DF","MF",22,6,1,0,1,37
"Enzo Tchato","Montpellier","CMR","DF",NA,19,1,0,0,0,13
"Martin Terrier","Rennes","FRA","FW","MF",25,0,0,0,0,12
"Tetê","Lyon","BRA","FW","MF",22,3,0,0,0,10
"Arthur Theate","Rennes","BEL","DF",NA,22,5,0,0,0,24
"Sada Thioub","Angers","SEN","DF","FW",27,3,0,0,0,14
"Adrien Thomasson","Strasbourg","FRA","MF",NA,28,2,0,0,0,16
"Adrien Thomasson","Lens","FRA","MF","FW",28,1,0,0,0,21
"Khéphren Thuram","Nice","FRA","MF",NA,21,3,0,0,0,31
"Alexis Tibidi","Troyes","FRA","FW","MF",18,0,0,0,0,0
"Jean-Clair Todibo","Nice","FRA","DF",NA,22,4,2,1,3,21
"Karl Toko Ekambi","Rennes","CMR","FW","MF",29,0,0,0,0,7
"Karl Toko Ekambi","Lyon","CMR","FW","MF",29,1,0,0,0,8
"Corentin Tolisso","Lyon","FRA","MF",NA,27,3,0,0,0,28
"Birama Touré","Auxerre","MLI","MF",NA,30,3,0,0,0,50
"Mohamed Toure","Reims","AUS","FW","MF",18,0,0,0,0,1
"Souleymane Touré","Marseille","FRA","DF",NA,19,1,0,0,0,2
"Souleymane Touré","Auxerre","FRA","DF",NA,19,5,1,1,2,20
"Yoann Touzghar","Ajaccio","TUN","FW",NA,35,0,1,0,1,5
"Charles Traore","Nantes","MLI","DF",NA,30,2,0,0,0,6
"Hamari Traoré","Rennes","MLI","DF",NA,30,5,0,0,0,33
"Adrien Truffert","Rennes","FRA","DF",NA,20,1,0,0,0,20
"Ike Ugbo","Troyes","CAN","FW","MF",23,0,0,0,0,13
"Lesley Ugochukwu","Rennes","FRA","MF",NA,18,3,1,0,1,29
"Cengiz Ünder","Marseille","TUR","MF","DF",25,3,0,0,0,29
"Jere Uronen","Brest","FIN","DF",NA,28,0,0,0,0,3
"Yan Valery","Angers","TUN","DF",NA,23,3,0,0,0,46
"Vanderson","Monaco","BRA","DF","MF",21,4,1,1,2,36
"Jordan Veretout","Marseille","FRA","MF",NA,29,4,0,0,0,35
"Marco Verratti","Paris S-G","ITA","MF",NA,29,10,1,0,1,36
"João Victor","Nantes","BRA","DF",NA,24,5,0,0,0,9
"Clément Vidal","Ajaccio","FRA","DF","MF",22,5,1,0,1,22
"Alan Virginius","Lille","FRA","FW",NA,19,1,0,0,0,6
"Mattia Viti","Nice","ITA","DF",NA,20,0,0,0,0,3
"Vitinha","Marseille","POR","FW",NA,22,0,0,0,0,7
"Vitinha","Paris S-G","POR","MF",NA,22,3,0,0,0,31
"Kevin Volland","Monaco","GER","FW","MF",30,1,0,0,0,20
"Elye Wahi","Montpellier","FRA","FW",NA,19,8,1,0,1,32
"Timothy Weah","Lille","USA","DF","FW",22,2,0,0,0,17
"Mateusz Wieteska","Clermont Foot","POL","DF",NA,25,7,1,0,1,29
"Christopher Wooh","Rennes","CMR","DF",NA,20,4,0,0,0,17
"Xeka","Rennes","POR","MF",NA,27,1,0,0,0,13
"Darlin Yongwa","Lorient","CMR","DF",NA,21,2,0,0,0,14
"Leny Yoro","Lille","FRA","DF",NA,16,0,0,0,0,5
"Mohamed Youssouf","Ajaccio","COM","DF",NA,34,5,1,0,1,40
"Warren Zaïre-Emery","Paris S-G","FRA","MF","DF",16,1,0,0,0,9
"Oliver Zandén","Toulouse","SWE","DF","MF",20,0,0,0,0,3
"Akim Zedadka","Auxerre","ALG","DF",NA,27,5,0,0,0,23
"Akim Zedadka","Lille","ALG","DF","MF",27,1,0,0,0,5
"Mehdi Zeffane","Clermont Foot","ALG","DF","MF",30,1,0,0,0,4
"Arber Zeneli","Reims","KVX","FW","MF",27,0,0,0,0,7
"Nathan Zeze","Nantes","FRA","DF",NA,17,0,0,0,0,0
"Edon Zhegrova","Lille","KVX","FW","MF",23,1,0,0,0,11
"Tanguy Zoukrou","Troyes","FRA","DF",NA,19,0,0,0,0,5
