"Player","Squad","Nation","Pos","Pos2","Age","Born","Total_Match_Played","Total_Playing_Time","Minutes_Per_Match_Played","Percent_of_Squad_Minutes_Played","Matches_Started","Minutes_Per_Match_Start","Complete_Matches_PLayed","Matches_Played_As_Substitute","Minutes_Per_Match_Substitute","Player_Points_Per_Match","Player_On_Pitch_Squad_Goals","Player_On_Pitch_Goals_Allowed","Weekly_Wages","Annual_Wages"
"Juan Bernat","Paris S-G","ESP","DF","MF",29,1993,28,1648,59,48.2,18,80,10,10,21,2.36,40,19,168462,8760000
"Jubal","Auxerre","BRA","DF",NA,28,1993,37,3217,87,94.1,35,90,35,2,34,0.95,35,58,13462,7e+05
"Julian Jeanvier","Auxerre","GUI","DF",NA,30,1992,22,1760,80,51.5,20,84,16,2,42,0.95,18,35,5192,270000
"Julien Laporte","Lorient","FRA","DF",NA,28,1993,20,1654,83,48.4,19,86,17,1,24,1.7,29,26,8462,440000
"Julien Le Cardinal","Lens","FRA","DF",NA,24,1997,8,165,21,4.8,2,69,0,6,5,1.88,2,2,9231,480000
"Julien Ponceau","Lorient","FRA","MF",NA,21,2000,31,1655,53,48.4,20,72,3,11,19,1.29,29,29,7500,390000
"Junya Ito","Reims","JPN","FW",NA,29,1993,35,2916,83,85.3,34,85,19,1,15,1.4,39,36,23077,1200000
"Kaj Sierhuis","Reims","NED","FW","MF",24,1998,14,218,16,6.4,1,57,0,13,12,1.5,4,1,7308,380000
"Kamaldeen Sulemana","Rennes","GHA","FW","MF",20,2002,14,326,23,9.5,2,52,0,12,19,1.71,7,2,11346,590000
"Kamory Doumbia","Reims","MLI","MF",NA,19,2003,26,1155,44,33.8,13,66,0,13,23,1.35,17,12,769,40000
"Karl Toko Ekambi","Lyon","CMR","FW","MF",29,1992,19,1353,71,39.6,15,83,8,4,26,1.32,23,19,29423,1530000
"Karl Toko Ekambi","Rennes","CMR","FW","MF",29,1992,17,972,57,28.4,11,77,2,6,21,1.82,23,6,29423,1530000
"Kenny Lala","Brest","MAD","DF",NA,30,1991,17,1417,83,41.4,16,87,13,1,21,1.53,21,14,13846,720000
"Kévin Gameiro","Strasbourg","FRA","FW",NA,35,1987,34,2098,62,61.3,23,80,8,11,24,1,29,34,27692,1440000
"Kevin Spadanuda","Ajaccio","SUI","MF","FW",25,1997,22,1063,48,31.1,13,66,2,9,23,0.32,3,25,4038,210000
"Kevin Volland","Monaco","GER","FW","MF",30,1992,17,639,38,18.7,7,66,0,10,18,1.59,12,12,69231,3600000
"Khalil Fayad","Montpellier","FRA","MF",NA,18,2004,24,718,30,21,7,67,2,17,15,1.21,17,15,2308,120000
"Khéphren Thuram","Nice","FRA","MF",NA,21,2001,35,2547,73,74.5,30,80,15,5,31,1.46,33,24,16731,870000
"Komnen Andrić","Clermont Foot","SRB","FW",NA,27,1995,34,1446,43,42.3,16,74,2,18,15,1.38,14,26,5769,3e+05
"Kouamé Botué","Ajaccio","BFA","FW","MF",19,2002,8,229,29,6.7,2,59,0,6,19,0.38,1,5,1923,1e+05
"Krépin Diatta","Monaco","SEN","MF","FW",23,1999,31,2072,67,60.6,22,81,8,9,32,1.65,44,36,57692,3e+06
"Kylian Mbappé","Paris S-G","FRA","FW",NA,23,1998,34,2818,83,82.4,32,86,26,2,34,2.24,73,33,1384615,7.2e+07
"Lassine Sinayoko","Auxerre","MLI","MF","FW",22,1999,33,1570,48,45.9,16,75,3,17,21,0.67,15,30,1154,60000
"Laurent Abergel","Lorient","FRA","MF",NA,29,1993,29,2342,81,68.5,28,83,19,1,26,1.72,38,35,4615,240000
"Lebo Mothiba","Strasbourg","RSA","FW","MF",26,1996,19,435,23,12.7,3,65,0,16,15,1.21,11,9,16154,840000
"Leny Yoro","Lille","FRA","DF",NA,16,2005,13,769,59,22.5,8,85,6,5,18,2.23,21,12,1154,60000
"Léo Leroy","Montpellier","FRA","MF",NA,22,2000,27,1192,44,34.9,14,69,2,13,18,1.3,20,19,5000,260000
"Leonardo Balerdi","Marseille","ARG","DF",NA,23,1999,35,2639,75,77.2,30,82,24,5,36,1.89,51,31,19038,990000
"Lesley Ugochukwu","Rennes","FRA","MF",NA,18,2004,26,1330,51,38.9,14,78,5,12,20,1.92,23,17,769,40000
"Lilian Brassier","Brest","FRA","DF",NA,22,1999,36,3093,86,90.4,35,88,33,1,3,1.22,43,49,1731,90000
"Logan Costa","Toulouse","CPV","DF",NA,21,2001,6,415,69,12.1,4,90,4,2,28,1.17,3,6,5577,290000
"Lois Diony","Angers","FRA","FW",NA,29,1992,11,506,46,14.8,5,74,2,6,23,1.09,5,12,20769,1080000
"Loïs Openda","Lens","BEL","FW",NA,22,2000,38,2517,66,73.6,29,77,4,9,32,2.21,52,21,16154,840000
"Lorenz Assignon","Rennes","TOG","DF",NA,22,2000,12,261,22,7.6,2,81,1,10,10,2.42,5,3,4808,250000
"Lovro Majer","Rennes","CRO","MF","FW",24,1998,32,1668,52,48.8,18,74,6,14,23,1.84,34,16,30000,1560000
"Lucas Perrin","Strasbourg","FRA","DF",NA,23,1998,26,1765,68,51.6,18,88,16,8,23,1.23,31,27,1923,1e+05
"Lucien Agoume","Troyes","FRA","MF",NA,20,2002,15,1094,73,32,14,78,8,1,9,0.4,9,29,12692,660000
"Ludovic Ajorque","Strasbourg","FRA","FW",NA,28,1994,13,771,59,22.5,9,77,4,4,20,0.62,12,18,9423,490000
"Ludovic Blas","Nantes","FRA","MF","FW",24,1997,37,2813,76,82.3,30,87,20,7,31,0.97,32,36,18462,960000
"Luis Javier Suárez","Marseille","COL","FW",NA,24,1997,7,293,42,8.6,2,82,0,5,26,2.29,8,2,31538,1640000
"Łukasz Poręba","Lens","POL","MF",NA,22,2000,10,260,26,7.6,3,67,0,7,8,2.3,6,2,1731,90000
"M'Baye Niang","Auxerre","SEN","FW",NA,27,1994,30,1482,49,43.3,17,74,2,13,17,0.93,11,31,16154,840000
"Maghnes Akliouche","Monaco","FRA","MF","FW",20,2002,11,402,37,11.8,5,61,0,6,16,1.82,6,4,2308,120000
"Mahdi Camara","Brest","FRA","MF",NA,24,1998,31,1820,59,53.2,20,75,4,11,28,1.13,21,28,5769,3e+05
"Malang Sarr","Monaco","FRA","DF",NA,23,1999,13,716,55,20.9,8,79,6,5,17,1.92,10,14,138846,7220000
"Malo Gusto","Lyon","FRA","DF",NA,19,2003,21,1595,76,46.6,19,83,12,2,10,1.48,28,26,7692,4e+05
"Mama Samba Baldé","Troyes","GNB","FW",NA,26,1995,34,2665,78,77.9,30,84,20,4,37,0.53,36,68,14615,760000
"Mamadou Sakho","Montpellier","FRA","DF",NA,32,1990,15,763,51,22.3,7,76,1,8,29,1.07,16,20,8654,450000
"Marco Verratti","Paris S-G","ITA","MF",NA,29,1992,29,2194,76,64.2,27,80,14,2,21,2.21,59,26,276923,14400000
"Marcus Coco","Nantes","FRA","FW","MF",26,1996,26,641,25,18.7,6,62,0,20,14,1.08,8,7,9231,480000
"Mario Lemina","Nice","GAB","MF","DF",28,1993,14,838,60,24.5,11,69,2,3,26,1.29,15,9,157308,8180000
"Marquinhos","Paris S-G","BRA","DF",NA,28,1994,33,2717,82,79.4,30,89,26,3,16,2.27,71,28,276923,14400000
"Marshall Munetsi","Reims","ZIM","MF",NA,26,1996,34,2700,79,78.9,31,84,21,3,31,1.32,35,39,13846,720000
"Massadio Haïdara","Lens","MLI","DF","MF",29,1992,36,1671,46,48.9,17,80,12,19,16,2.22,24,9,4615,240000
"Mateusz Lis","Troyes","POL","GK",NA,25,1997,9,751,83,22,8,90,8,1,31,0.78,10,16,5769,3e+05
"Mathias Autret","Auxerre","FRA","MF","FW",31,1991,23,1290,56,37.7,16,72,0,7,19,0.83,15,26,6154,320000
"Mathias Pereira Lage","Brest","POR","MF","FW",25,1996,24,1264,53,37,16,70,2,8,18,1.13,17,25,9808,510000
"Mathieu Coutadeur","Ajaccio","FRA","MF",NA,36,1986,27,1947,72,56.9,22,85,14,5,14,0.78,14,36,4423,230000
"Matis Carvalho","Montpellier","POR","GK",NA,23,1999,2,136,68,4,1,90,1,1,46,1.5,2,3,385,20000
"Mattéo Guendouzi","Marseille","FRA","MF",NA,23,1999,33,2108,64,61.6,25,77,12,8,23,1.94,36,24,73846,3840000
"Matthis Abline","Auxerre","FRA","FW","MF",19,2003,19,806,42,23.6,8,73,1,11,20,1.11,7,14,577,30000
"Mattia Viti","Nice","ITA","DF",NA,20,2002,9,634,70,18.5,7,86,6,2,17,1.33,7,11,11538,6e+05
"Maxence Caqueret","Lyon","FRA","MF",NA,22,2000,36,2767,77,80.9,32,83,18,4,29,1.64,52,39,64615,3360000
"Maxime Busi","Reims","BEL","DF",NA,22,1999,21,1043,50,30.5,11,79,4,10,18,0.95,13,18,20962,1090000
"Maxime Estève","Montpellier","FRA","DF",NA,20,2002,23,1646,72,48.1,18,86,15,5,21,1.17,24,29,2885,150000
"Maxime Gonalons","Clermont Foot","FRA","MF",NA,33,1989,25,1449,58,42.4,19,72,2,6,14,1.6,22,21,15000,780000
"Maxime Le Marchand","Strasbourg","FRA","DF",NA,32,1989,26,2015,78,58.9,23,84,18,3,28,1.19,27,31,7692,4e+05
"Maximiliano Caufriez","Clermont Foot","BEL","DF",NA,25,1997,26,2222,85,65,25,88,22,1,27,1.73,33,25,10192,530000
"Mehdi Zeffane","Clermont Foot","ALG","DF","MF",30,1992,18,658,37,19.2,7,71,0,11,15,2,12,6,4615,240000
"Melvin Bard","Nice","FRA","DF",NA,21,2000,33,2456,74,71.8,28,83,19,5,28,1.42,31,32,3846,2e+05
"Mickaël Alphonse","Ajaccio","GLP","DF",NA,33,1989,26,1361,52,39.8,14,81,9,12,19,0.73,7,30,4615,240000
"Mickaël Barreto","Ajaccio","FRA","MF",NA,31,1991,20,1325,66,38.7,15,79,8,5,27,0.6,6,34,1923,1e+05
"Miha Blažič","Angers","SVN","DF",NA,29,1993,24,1979,82,57.9,22,87,20,2,36,0.54,15,40,13846,720000
"Mikkel Desler","Toulouse","DEN","DF",NA,27,1995,27,2257,84,66,26,86,18,1,29,1.37,36,35,11538,6e+05
"Mitchell van Bergen","Reims","NED","FW","DF",22,1999,28,905,32,26.5,6,74,2,22,21,1.39,13,15,6731,350000
"Mohamed Camara","Monaco","MLI","MF",NA,22,2000,29,2194,76,64.2,25,82,16,4,36,1.79,50,40,23077,1200000
"Mohamed Lamine Bayo","Lille","GUI","FW","MF",24,1998,27,651,24,19,6,72,1,21,10,1.78,15,8,13846,720000
"Mohamed Youssouf","Ajaccio","COM","DF",NA,34,1988,30,2459,82,71.9,27,89,25,3,20,0.6,15,57,1923,1e+05
"Moses Simon","Nantes","NGA","FW","MF",27,1995,34,2346,69,68.6,28,80,10,6,18,0.85,24,38,34615,1800000
"Mostafa Mohamed","Nantes","EGY","FW",NA,24,1997,36,1939,54,56.7,18,77,6,18,31,0.89,27,33,34038,1770000
"Mounaim El Idrissy","Ajaccio","FRA","FW",NA,23,1999,32,2497,78,73,30,80,14,2,47,0.69,19,46,385,20000
"Moussa Dembélé","Lyon","FRA","FW","MF",26,1996,23,877,38,25.6,8,72,3,15,20,1.35,11,11,60000,3120000
"Moussa Diarra","Toulouse","MLI","DF",NA,21,2000,23,1225,53,35.8,12,85,8,11,18,1.61,18,20,1346,70000
"Moussa Djitte","Ajaccio","SEN","FW",NA,22,1999,6,136,23,4,1,53,0,5,17,0.5,0,3,11731,610000
"Moussa Sissoko","Nantes","FRA","MF",NA,32,1989,30,1918,64,56.1,22,82,9,8,15,0.9,21,35,71538,3720000
"Moussa Soumano","Ajaccio","FRA","FW",NA,17,2005,14,495,35,14.5,5,62,0,9,20,0.5,4,14,4615,240000
"Muhammed Cham","Clermont Foot","AUT","MF",NA,21,2000,38,1968,52,57.5,23,74,3,15,18,1.55,27,32,5192,270000
"Myron Boadu","Monaco","NED","FW",NA,21,2001,12,295,25,8.6,3,64,1,9,11,1.75,6,6,27115,1410000
"Myziane Maolida","Reims","COM","MF","FW",23,1999,9,232,26,6.8,2,66,0,7,14,1.78,5,1,2885,150000
"Nabil Bentaleb","Angers","ALG","MF",NA,27,1994,30,2489,83,72.8,29,85,23,1,15,0.43,24,64,15000,780000
"Neymar","Paris S-G","BRA","MF","FW",30,1992,20,1545,77,45.2,18,82,9,2,31,2.4,42,14,1083846,56360000
"Nicolas Cozza","Montpellier","FRA","DF",NA,23,1999,17,1277,75,37.3,14,87,13,3,18,0.82,21,29,5962,310000
"Nicolas Pépé","Nice","CIV","FW","MF",27,1995,18,1495,83,43.7,17,85,10,1,51,1.39,17,16,113846,5920000
"Noah Fadiga","Brest","SEN","DF",NA,22,1999,21,1308,62,38.2,16,77,7,5,15,0.86,14,23,4038,210000
"Noah Holm","Reims","NOR","FW","MF",21,2001,8,194,24,5.7,2,74,1,6,8,1.63,1,4,2885,150000
"Nordi Mukiele","Paris S-G","FRA","DF",NA,24,1997,19,1137,60,33.2,12,83,9,7,20,2.47,33,11,161538,8400000
"Nuno da Costa","Auxerre","CPV","FW","MF",31,1991,33,2003,61,58.6,23,73,1,10,33,0.85,23,32,5769,3e+05
"Nuno Mendes","Paris S-G","POR","DF",NA,20,2002,23,1548,67,45.3,18,79,8,5,26,2.52,45,16,27692,1440000
"Nuno Tavares","Marseille","POR","DF","MF",22,2000,31,2349,76,68.7,23,88,18,8,41,1.77,42,31,32115,1670000
"Oliver Zandén","Toulouse","SWE","DF","MF",20,2001,5,146,29,4.3,1,62,0,4,21,1.2,0,5,4615,240000
"Oumar Gonzalez","Ajaccio","CMR","DF",NA,24,1998,30,2578,86,75.4,29,88,26,1,12,0.67,15,58,2692,140000
"Ousmane Camara","Angers","FRA","DF",NA,19,2003,9,521,58,15.2,6,73,3,3,28,0,5,20,962,50000
"Ousmane Camara","Angers","FRA","DF",NA,19,2003,9,521,58,15.2,6,73,3,3,28,0,5,20,3462,180000
"Pablo Rosario","Nice","NED","MF","DF",25,1997,31,1767,57,51.7,17,83,11,14,26,1.58,22,26,7500,390000
"Pablo Sarabia","Paris S-G","ESP","FW","MF",30,1992,14,370,26,10.8,3,78,0,11,12,2.5,12,2,103846,5400000
"Papa Ndiaga Yade","Troyes","MTN","DF","MF",22,2000,14,568,41,16.6,6,70,2,8,19,0.93,9,12,5192,270000
"Pape Gueye","Marseille","SEN","MF","DF",23,1999,14,492,35,14.4,4,75,2,10,19,2.07,13,5,28846,1500000
"Pau López","Marseille","ESP","GK",NA,27,1994,33,2925,89,85.5,32,90,32,1,45,2.03,59,34,74038,3850000
"Pedro Chirivella","Nantes","ESP","MF",NA,25,1997,26,2028,78,59.3,25,80,10,1,28,0.96,20,29,13846,720000
"Pierrick Capelle","Angers","FRA","MF","DF",35,1987,26,1428,55,41.8,15,79,8,11,22,0.58,8,26,10385,540000
"Presnel Kimpembe","Paris S-G","FRA","DF",NA,26,1995,11,730,66,21.3,9,78,7,2,14,2.55,30,9,147692,7680000
"Przemysław Frankowski","Lens","POL","DF","MF",27,1995,37,2833,77,82.8,31,85,18,6,32,2.19,57,21,5577,290000
"Qazim Laçi","Ajaccio","ALB","MF",NA,26,1996,9,212,24,6.2,2,80,1,7,8,0.56,1,4,2500,130000
"Quentin Boisgard","Lorient","FRA","MF",NA,25,1997,5,184,37,5.4,1,67,0,4,29,1.2,2,0,10577,550000
"Quentin Merlin","Nantes","FRA","DF",NA,20,2002,24,1791,75,52.4,22,81,8,2,10,0.96,19,28,1346,70000
"Rafael Ratão","Toulouse","BRA","FW","MF",26,1995,30,1851,62,54.1,25,68,1,5,30,1.3,34,33,9615,5e+05
"Rayan Cherki","Lyon","FRA","MF","FW",18,2003,34,1872,55,54.7,21,79,9,13,16,1.56,38,22,48462,2520000
"Rayan Raveloson","Auxerre","MAD","DF","MF",25,1997,34,2431,72,71.1,27,88,23,7,10,1,22,40,13846,720000
"Reda Belahyane","Nice","FRA","MF",NA,18,2004,4,182,46,5.3,1,90,1,3,31,1,0,2,1154,60000
"Rémy Cabella","Lille","FRA","MF","FW",32,1990,32,2525,79,73.8,28,86,15,4,31,1.81,45,25,26538,1380000
"Rémy Riou","Lyon","FRA","GK",NA,34,1987,7,601,86,17.6,6,90,6,1,61,1.86,11,8,8077,420000
"Renato Sanches","Paris S-G","POR","MF",NA,24,1997,23,717,31,21,6,51,1,17,24,2.22,18,9,124615,6480000
"Renaud Ripart","Troyes","FRA","FW","MF",29,1993,26,1320,51,38.6,15,72,4,11,22,0.73,19,28,16154,840000
"Riad Nouri","Ajaccio","FRA","MF","FW",37,1985,33,1693,51,49.5,16,75,2,17,29,0.76,17,38,2885,150000
"Romain Del Castillo","Brest","FRA","MF","FW",26,1996,27,1422,53,41.6,16,72,0,11,25,1.22,24,23,10385,540000
"Romain Faivre","Lorient","FRA","MF","FW",24,1998,16,1246,78,36.4,14,83,6,2,40,1.19,14,15,23077,1200000
"Romain Faivre","Lyon","FRA","MF",NA,24,1998,10,300,30,8.8,3,67,1,7,14,1.6,9,5,23077,1200000
"Romain Hamouma","Ajaccio","FRA","FW","MF",35,1987,19,1079,57,31.5,14,69,1,5,24,0.63,12,25,16154,840000
"Rominigue Kouamé","Troyes","MLI","MF",NA,25,1996,32,2661,83,77.8,31,85,22,1,23,0.72,38,61,12692,660000
"Ronaël Pierre-Gabriel","Strasbourg","FRA","DF",NA,24,1998,14,653,47,19.1,7,71,2,7,23,0.71,7,16,9231,480000
"Rony Lopes","Troyes","POR","MF","FW",26,1995,32,2346,73,68.6,29,79,13,3,23,0.69,29,52,42308,2200000
"Ross Barkley","Nice","ENG","MF","FW",28,1993,27,960,36,28.1,9,73,3,18,17,1.48,12,14,30000,1560000
"Ruben Aguilar","Monaco","FRA","DF",NA,29,1993,20,1172,59,34.3,14,76,7,6,19,1.95,16,21,28846,1500000
"Ruslan Malinovskyi","Marseille","UKR","MF","FW",29,1993,20,1227,61,35.9,13,78,3,7,31,1.7,22,17,80769,4200000
"Sada Thioub","Angers","SEN","DF","FW",27,1995,27,1060,39,31,11,73,2,16,16,0.48,15,27,6538,340000
"Saîf-Eddine Khaoui","Clermont Foot","TUN","MF",NA,27,1995,34,2027,60,59.3,23,79,5,11,20,1.56,23,25,1923,1e+05
"Samuel Gigot","Marseille","FRA","DF",NA,28,1993,26,1879,72,54.9,24,76,14,2,30,2.04,38,20,43654,2270000
"Samuel Moutoussamy","Nantes","COD","MF",NA,25,1996,35,2399,69,70.1,27,83,17,8,21,1,25,39,4038,210000
"Sanjin Prcić","Strasbourg","BIH","MF",NA,28,1993,29,1633,56,47.7,17,76,6,12,28,0.97,29,37,16154,840000
"Sead Kolašinac","Marseille","BIH","DF",NA,29,1993,33,2214,67,64.7,26,80,14,7,19,1.94,49,22,49615,2580000
"Sébastien Corchia","Nantes","FRA","DF",NA,31,1990,22,786,36,23,6,77,2,16,20,1.14,10,16,17308,9e+05
"Seko Fofana","Lens","CIV","MF",NA,27,1995,35,3073,88,89.9,34,89,28,1,45,2.2,58,25,34615,1800000
"Sergio Ramos","Paris S-G","ESP","DF",NA,36,1986,33,2704,82,79.1,31,85,26,2,37,2.3,72,32,209615,10900000
"Sinaly Diomande","Lyon","CIV","DF",NA,21,2001,24,1957,82,57.2,22,87,18,2,25,1.67,38,29,11731,610000
"Siriki Dembélé","Auxerre","CIV","MF","FW",25,1996,12,372,31,10.9,4,59,0,8,17,1.33,3,4,8846,460000
"Sofiane Boufal","Angers","MAR","FW","MF",28,1993,13,834,64,24.4,9,79,2,4,31,0.54,12,23,34615,1800000
"Sofiane Diop","Nice","FRA","MF","FW",22,2000,22,1228,56,35.9,14,73,3,8,26,1.77,21,10,19615,1020000
"Souleyman Doumbia","Angers","CIV","DF","FW",25,1996,24,1790,75,52.3,21,82,15,3,25,0.38,14,42,13077,680000
"Souleymane Touré","Auxerre","FRA","DF",NA,19,2003,19,1588,84,46.4,18,88,15,1,13,1,15,22,4615,240000
"Stéphane Diarra","Lorient","FRA","FW","MF",23,1998,28,1066,38,31.2,14,62,0,14,14,1.46,21,22,4231,220000
"Stephy Mavididi","Montpellier","ENG","FW",NA,24,1998,26,1288,50,37.7,14,70,2,12,26,1.31,23,24,9615,5e+05
"Steve Mounié","Brest","BEN","FW",NA,27,1994,23,1655,72,48.4,20,79,10,3,22,1.48,26,18,16154,840000
"Stijn Spierings","Toulouse","NED","MF",NA,26,1996,36,3120,87,91.2,35,89,31,1,22,1.25,48,53,3077,160000
"Taïryk Arconte","Brest","FRA","FW",NA,18,2003,4,128,32,3.7,1,66,0,3,21,0.25,2,2,1154,60000
"Takumi Minamino","Monaco","JPN","MF","FW",27,1995,18,724,40,21.2,10,58,0,8,18,1.83,13,9,88462,4600000
"Tanguy Zoukrou","Troyes","FRA","DF",NA,19,2003,8,511,64,14.9,5,88,4,3,24,0.38,5,13,1154,60000
"Terem Moffi","Nice","NGA","FW",NA,23,1999,16,1328,83,38.8,15,86,9,1,45,1.63,22,15,17308,9e+05
"Terem Moffi","Lorient","NGA","FW",NA,23,1999,18,1386,77,40.5,17,80,6,1,31,1.72,25,25,17308,9e+05
"Tetê","Lyon","BRA","FW","MF",22,2000,17,1107,65,32.4,14,77,2,3,11,1.12,18,14,26538,1380000
"Théo Le Bris","Lorient","FRA","MF","DF",19,2002,27,1452,54,42.5,15,78,7,12,23,1.59,22,23,3462,180000
"Théo Pellenard","Auxerre","FRA","DF",NA,28,1994,2,99,50,2.9,1,85,0,1,14,1.5,1,2,8462,440000
"Théo Sainte-Luce","Montpellier","FRA","DF",NA,23,1998,9,534,59,15.6,7,71,3,2,20,1.67,18,14,6923,360000
"Thiago Mendes","Lyon","BRA","MF","DF",30,1992,31,2063,67,60.3,22,84,14,9,23,1.55,32,25,69231,3600000
"Thibault De Smet","Reims","BEL","DF",NA,24,1998,22,1758,80,51.4,20,86,14,2,20,1.64,26,14,2885,150000
"Thierno Balde","Troyes","FRA","DF","MF",20,2002,31,2153,69,63,25,83,13,6,15,0.65,28,52,2885,150000
"Thijs Dallinga","Toulouse","NED","FW",NA,21,2000,36,2353,65,68.8,28,75,5,8,33,1.22,32,36,2308,120000
"Thomas Delaine","Strasbourg","FRA","DF","MF",30,1992,17,1069,63,31.3,13,72,2,4,34,0.94,18,19,10000,520000
"Thomas Foket","Reims","BEL","DF",NA,27,1994,24,1976,82,57.8,23,85,16,1,13,1.46,28,25,13846,720000
"Thomas Mangani","Ajaccio","FRA","MF",NA,35,1987,26,1332,51,38.9,14,83,6,12,14,0.77,8,36,11538,6e+05
"Tiago Djaló","Lille","POR","DF",NA,22,2000,25,2017,81,59,24,83,18,1,20,1.68,41,24,6346,330000
"Timothee Pembele","Paris S-G","FRA","DF",NA,19,2002,5,263,53,7.7,4,65,0,1,5,1.8,5,8,6154,320000
"Timothy Weah","Lille","USA","DF","FW",22,2000,29,1748,60,51.1,18,82,9,11,25,1.86,30,18,13462,7e+05
"Valentin Rongier","Marseille","FRA","MF",NA,27,1994,36,3032,84,88.7,34,87,29,2,35,1.94,56,37,76154,3960000
"Valère Germain","Montpellier","FRA","FW","MF",32,1990,31,688,22,20.1,5,57,0,26,15,1.23,14,13,35192,1830000
"Vanderson","Monaco","BRA","DF","MF",21,2001,31,2214,71,64.7,24,83,14,7,33,1.74,52,35,57692,3e+06
"Vincent Marchetti","Ajaccio","FRA","MF",NA,25,1997,31,2452,79,71.7,29,83,17,2,23,0.84,18,46,6923,360000
"Vincent Sierro","Toulouse","SUI","MF",NA,26,1995,15,665,44,19.4,7,78,3,8,15,1.27,6,8,6923,360000
"Vitinha","Marseille","POR","FW",NA,22,2000,14,464,33,13.6,5,61,1,9,17,1.43,7,8,57692,3e+06
"Vitinha","Marseille","POR","FW",NA,22,2000,14,464,33,13.6,5,61,1,9,17,1.43,7,8,104808,5450000
"Vitinha","Paris S-G","POR","MF",NA,22,2000,36,2446,68,71.5,29,77,8,7,31,2.25,58,28,57692,3e+06
"Vitinha","Paris S-G","POR","MF",NA,22,2000,36,2446,68,71.5,29,77,8,7,31,2.25,58,28,104808,5450000
"Vito Mannone","Lorient","ITA","GK",NA,34,1988,18,1608,89,47,17,90,17,1,78,1,19,24,4615,240000
"Wahbi Khazri","Montpellier","TUN","FW","MF",31,1991,27,1635,61,47.8,20,72,5,7,29,1.33,30,28,57692,3e+06
"Waniss Taibi","Angers","FRA","MF",NA,20,2002,11,189,17,5.5,1,45,0,10,14,0.09,2,5,2885,150000
"Warmed Omari","Rennes","COM","DF",NA,22,2000,16,1363,85,39.9,15,89,14,1,21,1.5,25,13,577,30000
"Warren Zaïre-Emery","Paris S-G","FRA","MF","DF",16,2006,26,929,36,27.2,8,87,5,18,13,2.04,19,17,4808,250000
"Wesley Saïd","Lens","FRA","FW","MF",27,1995,21,644,31,18.8,6,57,0,15,20,2.43,11,6,8269,430000
"Wilson Odobert","Troyes","FRA","MF","FW",17,2004,32,1764,55,51.6,19,76,6,13,25,0.69,24,48,769,40000
"Wissam Ben Yedder","Monaco","FRA","FW",NA,31,1990,32,2114,66,61.8,28,72,9,4,23,1.53,48,38,150000,7800000
"Xavier Chavalerin","Troyes","FRA","MF",NA,31,1991,34,2426,71,70.9,25,89,23,9,23,0.65,28,57,15000,780000
"Xeka","Rennes","POR","MF",NA,27,1994,8,552,69,16.1,6,85,4,2,23,2.38,11,6,28846,1500000
"Yanis Begraoui","Toulouse","MAR","FW","MF",21,2001,3,65,22,1.9,1,45,0,2,10,0,1,4,5577,290000
"Yanis Cimignani","Ajaccio","FRA","MF","DF",20,2002,8,279,35,8.2,3,68,1,5,15,0.63,3,2,385,20000
"Yasser Larouci","Troyes","ALG","DF","MF",21,2001,30,1797,60,52.5,21,76,9,9,21,0.6,21,45,385,20000
"Yoann Cathline","Lorient","FRA","FW","MF",20,2002,23,1090,47,31.9,11,75,4,12,22,1.22,13,16,3462,180000
"Yoann Salmier","Troyes","GUF","DF",NA,29,1992,32,2646,83,77.4,31,85,25,1,8,0.72,39,65,12692,660000
"Yoann Touzghar","Ajaccio","TUN","FW",NA,35,1986,11,447,41,13.1,5,68,0,6,18,0.91,2,7,2885,150000
"Yohann Magnin","Clermont Foot","FRA","MF",NA,25,1997,38,2399,63,70.1,25,86,20,13,19,1.55,26,35,3462,180000
"Youcef Atal","Nice","ALG","DF","MF",26,1996,18,779,43,22.8,8,66,2,10,25,1.56,10,6,34615,1800000
"Youcef Belaïli","Brest","ALG","FW","MF",30,1992,6,356,59,10.4,4,69,0,2,40,0.83,6,10,14615,760000
"Youcef Belaïli","Ajaccio","ALG","MF","FW",30,1992,17,1150,68,33.6,15,74,2,2,21,0.88,12,23,14615,760000
"Youssouf Fofana","Monaco","FRA","MF",NA,23,1999,36,3086,86,90.2,35,87,32,1,45,1.78,65,48,5385,280000
"Youssouf Koné","Ajaccio","MLI","DF",NA,27,1995,13,916,70,26.8,12,76,6,1,1,0.77,10,15,26154,1360000
"Youssouf M'Changama","Auxerre","COM","MF",NA,31,1990,26,1081,42,31.6,11,74,3,15,18,0.77,12,23,9231,480000
"Youssouf Ndayishimiye","Nice","BDI","MF","DF",23,1998,10,568,57,16.6,6,83,4,4,18,1.8,11,6,18077,940000
"Zakaria Aboukhlal","Toulouse","MAR","FW","MF",22,2000,37,2473,67,72.3,28,80,12,9,26,1.27,38,45,5769,3e+05
