"Player","Squad","Nation","Pos","Pos2","Age","Tackles","Tackles_Won","Tackles_Win_Percentage","Challenges","Challenges_Won","Challenges_Percentage","Total_Blocks","Shots_Blocked","Passes_Blocked","Interceptions","Clearances","Errors"
"Sean Longstaff","Newcastle Utd","ENG","MF",NA,22,31,14,45.1612903225806,42,42,42.9,26,5,21,19,14,2
"Ademola Lookman","Fulham","NGA","FW","MF",22,35,11,31.4285714285714,44,44,29.5,31,1,30,20,9,0
"Max Lowe","Sheffield Utd","ENG","DF",NA,23,26,11,42.3076923076923,21,21,42.9,12,4,8,5,11,0
"Matthew Lowton","Burnley","ENG","DF",NA,31,54,32,59.2592592592593,73,73,43.8,36,13,23,56,91,1
"David Luiz","Arsenal","BRA","DF",NA,33,12,9,75,4,4,100,16,9,7,16,50,2
"Douglas Luiz","Aston Villa","BRA","MF",NA,22,49,18,36.734693877551,58,58,34.5,52,17,35,43,44,2
"John Lundstram","Sheffield Utd","ENG","MF",NA,26,25,16,64,47,47,27.7,26,8,18,14,29,1
"Alexis Mac Allister","Brighton","ARG","MF","FW",21,26,12,46.1538461538462,38,38,28.9,25,4,21,9,4,0
"James Maddison","Leicester City","ENG","MF",NA,23,32,16,50,41,41,34.1,14,1,13,9,5,0
"Gabriel Magalhães","Arsenal","BRA","DF",NA,22,25,15,60,19,19,68.4,27,19,8,26,74,2
"Harry Maguire","Manchester Utd","ENG","DF",NA,27,29,17,58.6206896551724,29,29,62.1,28,23,5,60,122,4
"Riyad Mahrez","Manchester City","ALG","FW",NA,29,20,5,25,30,30,20,19,0,19,8,4,0
"Ainsley Maitland-Niles","Arsenal","ENG","MF","DF",22,11,7,63.6363636363636,12,12,66.7,12,2,10,14,7,1
"Ainsley Maitland-Niles","West Brom","ENG","MF",NA,22,22,10,45.4545454545455,28,28,32.1,12,1,11,17,24,0
"Josh Maja","Fulham","NGA","FW",NA,21,7,4,57.1428571428571,10,10,40,3,1,2,4,1,0
"Sadio Mané","Liverpool","SEN","FW",NA,28,48,30,62.5,33,33,36.4,30,0,30,15,11,0
"Javier Manquillo","Newcastle Utd","ESP","DF",NA,26,24,14,58.3333333333333,17,17,64.7,8,1,7,9,15,1
"Fernando Marçal","Wolves","BRA","DF","MF",31,13,5,38.4615384615385,11,11,54.5,11,2,9,12,25,0
"Solly March","Brighton","ENG","DF","MF",26,49,23,46.9387755102041,34,34,52.9,30,5,25,22,30,0
"Pablo Marí","Arsenal","ESP","DF",NA,26,15,9,60,10,10,50,8,7,1,9,30,2
"Anthony Martial","Manchester Utd","FRA","FW",NA,24,2,1,50,10,10,0,17,3,14,1,8,0
"Gabriel Martinelli","Arsenal","BRA","FW",NA,19,7,1,14.2857142857143,10,10,40,6,0,6,8,4,0
"Emiliano Martínez","Aston Villa","ARG","GK",NA,27,3,3,100,4,4,75,0,0,0,2,10,2
"Arthur Masuaku","West Ham","COD","DF","MF",26,20,12,60,34,34,32.4,12,0,12,8,28,2
"Juan Mata","Manchester Utd","ESP","FW","MF",32,1,0,0,7,7,0,3,0,3,3,3,0
"Jean-Philippe Mateta","Crystal Palace","FRA","FW",NA,23,1,1,100,3,3,33.3,1,0,1,0,2,0
"Nemanja Matić","Manchester Utd","SRB","MF",NA,31,25,11,44,31,31,41.9,19,5,14,22,10,3
"Joël Matip","Liverpool","CMR","DF",NA,28,14,9,64.2857142857143,8,8,87.5,6,0,6,7,22,0
"Neal Maupay","Brighton","FRA","FW","MF",23,20,8,40,24,24,16.7,20,0,20,13,6,0
"James McArthur","Crystal Palace","SCO","MF",NA,32,57,32,56.140350877193,39,39,38.5,28,3,25,23,31,0
"Oliver McBurnie","Sheffield Utd","SCO","FW",NA,24,15,7,46.6666666666667,17,17,29.4,10,3,7,6,30,0
"Alex McCarthy","Southampton","ENG","GK",NA,30,1,0,0,4,4,25,0,0,0,0,11,1
"James McCarthy","Crystal Palace","IRL","MF",NA,29,16,12,75,21,21,38.1,15,7,8,8,12,0
"John McGinn","Aston Villa","SCO","MF",NA,25,61,37,60.655737704918,84,84,32.1,38,6,32,43,23,2
"David McGoldrick","Sheffield Utd","IRL","FW","MF",32,33,21,63.6363636363636,31,31,41.9,19,3,16,2,25,0
"Dwight McNeil","Burnley","ENG","MF",NA,20,47,24,51.063829787234,56,56,32.1,44,6,38,32,32,1
"Scott McTominay","Manchester Utd","SCO","MF",NA,23,51,24,47.0588235294118,36,36,63.9,35,10,25,29,46,0
"Ben Mee","Burnley","ENG","DF",NA,30,32,15,46.875,29,29,48.3,54,45,9,43,148,2
"Benjamin Mendy","Manchester City","FRA","DF",NA,26,13,9,69.2307692307692,21,21,23.8,12,5,7,5,14,1
"Edouard Mendy","Chelsea","SEN","GK",NA,28,0,0,NA,1,1,0,0,0,0,1,9,3
"Nampalys Mendy","Leicester City","SEN","MF",NA,28,26,17,65.3846153846154,20,20,35,12,1,11,14,8,0
"Illan Meslier","Leeds United","FRA","GK",NA,20,0,0,NA,1,1,0,0,0,0,0,17,8
"Luka Milivojević","Crystal Palace","SRB","MF",NA,29,65,34,52.3076923076923,77,77,54.5,29,6,23,35,47,2
"James Milner","Liverpool","ENG","MF","DF",34,26,19,73.0769230769231,33,33,33.3,30,3,27,14,16,1
"Yerry Mina","Everton","COL","DF",NA,25,21,14,66.6666666666667,12,12,66.7,30,23,7,24,110,1
"Takumi Minamino","Southampton","JPN","MF",NA,25,7,3,42.8571428571429,19,19,10.5,13,1,12,4,9,0
"Takumi Minamino","Liverpool","JPN","MF","FW",25,4,3,75,12,12,0,1,0,1,2,3,0
"Tyrone Mings","Aston Villa","ENG","DF",NA,27,32,16,50,24,24,66.7,59,40,19,41,172,3
"Tyrick Mitchell","Crystal Palace","ENG","DF",NA,20,64,35,54.6875,40,40,57.5,29,10,19,21,62,1
"Aleksandar Mitrović","Fulham","SRB","FW",NA,25,7,4,57.1428571428571,8,8,25,12,3,9,3,8,0
"Jakub Moder","Brighton","POL","DF","MF",21,15,7,46.6666666666667,20,20,35,12,1,11,3,9,0
"Wesley Moraes","Aston Villa","BRA","FW",NA,23,0,0,NA,1,1,0,0,0,0,0,0,0
"Mason Mount","Chelsea","ENG","MF",NA,21,75,35,46.6666666666667,69,69,36.2,40,2,38,31,14,0
"Lucas Moura","Tottenham","BRA","FW","MF",27,32,16,50,29,29,27.6,12,0,12,18,10,0
"Lys Mousset","Sheffield Utd","FRA","FW","MF",24,1,0,0,2,2,0,1,0,1,0,1,1
"João Moutinho","Wolves","POR","MF",NA,33,75,40,53.3333333333333,91,91,38.5,18,3,15,47,28,0
"Jacob Murphy","Newcastle Utd","ENG","DF","MF",25,39,24,61.5384615384615,49,49,49,27,3,24,14,29,0
"Shkodran Mustafi","Arsenal","GER","DF",NA,28,1,1,100,1,1,100,1,0,1,0,3,0
"Marvelous Nakamba","Aston Villa","ZIM","MF",NA,26,22,14,63.6363636363636,12,12,58.3,16,5,11,17,9,1
"Iliman Ndiaye","Sheffield Utd","SEN","MF",NA,20,1,1,100,1,1,100,0,0,0,0,0,0
"Wilfred Ndidi","Leicester City","NGA","MF","DF",23,96,63,65.625,66,66,39.4,38,11,27,61,55,0
"Tanguy Ndombele","Tottenham","FRA","MF",NA,23,41,20,48.780487804878,44,44,40.9,28,4,24,19,15,0
"Pedro Neto","Wolves","POR","FW","MF",20,16,9,56.25,28,28,21.4,18,2,16,31,8,0
"Rúben Neves","Wolves","POR","MF",NA,23,86,46,53.4883720930233,88,88,40.9,55,11,44,65,46,2
"Eddie Nketiah","Arsenal","ENG","FW",NA,21,3,1,33.3333333333333,2,2,0,6,0,6,0,5,0
"Niels Nkounkou","Everton","FRA","DF","FW",19,4,3,75,8,8,37.5,4,0,4,0,4,0
"Dan Nlundulu","Southampton","ENG","FW","MF",21,0,0,NA,1,1,0,2,0,2,0,2,0
"Mark Noble","West Ham","ENG","MF",NA,33,8,4,50,14,14,28.6,7,3,4,13,3,0
"Oliver Norwood","Sheffield Utd","NIR","MF",NA,29,49,22,44.8979591836735,72,72,29.2,29,12,17,36,51,1
"Jack O'Connell","Sheffield Utd","ENG","DF",NA,26,3,1,33.3333333333333,1,1,0,4,3,1,2,7,0
"Dara O'Shea","West Brom","IRL","DF",NA,21,45,25,55.5555555555556,45,45,46.7,32,17,15,45,108,0
"Michael Obafemi","Southampton","IRL","FW",NA,20,1,0,0,1,1,0,1,0,1,0,0,0
"Denis Odoi","Fulham","GHA","DF",NA,32,3,3,100,4,4,25,3,1,2,5,5,0
"Angelo Ogbonna","West Ham","ITA","DF",NA,32,26,13,50,17,17,52.9,25,11,14,30,119,0
"Josh Onomah","Fulham","ENG","MF",NA,23,11,8,72.7272727272727,5,5,0,4,2,2,2,1,0
"Divock Origi","Liverpool","BEL","FW",NA,25,3,2,66.6666666666667,3,3,33.3,5,1,4,1,2,0
"Ben Osborn","Sheffield Utd","ENG","MF","DF",25,33,18,54.5454545454545,40,40,32.5,20,3,17,12,17,0
"Owen Otasowie","Wolves","USA","MF","FW",19,5,5,100,2,2,50,1,1,0,3,4,0
"Alex Oxlade-Chamberlain","Liverpool","ENG","MF","FW",26,4,0,0,2,2,0,1,0,1,2,0,0
"Emerson Palmieri","Chelsea","ITA","DF",NA,25,3,3,100,3,3,33.3,0,0,0,1,6,0
"Thomas Partey","Arsenal","GHA","MF",NA,27,44,21,47.7272727272727,56,56,42.9,17,5,12,23,18,0
"Rui Patrício","Wolves","POR","GK",NA,32,0,0,NA,1,1,0,0,0,0,1,3,3
"Lee Peltier","West Brom","ENG","DF",NA,33,9,4,44.4444444444444,4,4,100,1,1,0,1,11,0
"Nicolas Pépé","Arsenal","CIV","FW",NA,25,20,15,75,23,23,34.8,16,1,15,12,19,0
"Matheus Pereira","West Brom","POR","MF","FW",24,26,15,57.6923076923077,54,54,22.2,18,0,18,29,16,0
"Ricardo Pereira","Leicester City","POR","DF","FW",26,31,22,70.9677419354839,35,35,40,24,1,23,15,23,0
"Ayoze Pérez","Leicester City","ESP","MF","FW",27,32,15,46.875,48,48,27.1,28,0,28,10,7,0
"Kalvin Phillips","Leeds United","ENG","MF",NA,24,74,38,51.3513513513514,62,62,41.9,49,14,35,45,53,3
"Matt Phillips","West Brom","SCO","MF",NA,29,15,8,53.3333333333333,23,23,30.4,32,4,28,10,32,1
"Nathaniel Phillips","Liverpool","ENG","DF",NA,23,22,14,63.6363636363636,24,24,45.8,17,14,3,20,81,0
"Jordan Pickford","Everton","ENG","GK",NA,26,0,0,NA,2,2,0,2,0,2,3,16,4
"Erik Pieters","Burnley","NED","DF","MF",31,30,21,70,39,39,48.7,30,9,21,12,34,0
"Daniel Podence","Wolves","POR","MF","FW",24,12,6,50,19,19,10.5,5,1,4,13,2,0
"Paul Pogba","Manchester Utd","FRA","MF","FW",27,36,26,72.2222222222222,33,33,33.3,24,2,22,26,37,0
"Nick Pope","Burnley","ENG","GK",NA,28,1,1,100,1,1,0,0,0,0,2,29,2
"Ian Poveda","Leeds United","ENG","MF",NA,20,5,4,80,7,7,14.3,5,1,4,1,2,0
"Dennis Praet","Leicester City","BEL","MF",NA,26,14,7,50,15,15,40,12,2,10,7,3,0
"Davy Pröpper","Brighton","NED","MF",NA,28,6,5,83.3333333333333,5,5,40,3,0,3,1,0,0
"Christian Pulisic","Chelsea","USA","FW","MF",21,19,11,57.8947368421053,21,21,38.1,25,2,23,12,9,0
"Aaron Ramsdale","Sheffield Utd","ENG","GK",NA,22,1,1,100,1,1,100,0,0,0,2,22,6
"Jacob Ramsey","Aston Villa","ENG","MF",NA,19,10,5,50,12,12,16.7,13,6,7,4,5,0
"Kayne Ramsey","Southampton","ENG","DF",NA,19,5,2,40,3,3,100,0,0,0,0,3,0
"Raphinha","Leeds United","BRA","MF","FW",23,34,17,50,58,58,20.7,31,1,30,29,27,0
"Marcus Rashford","Manchester Utd","ENG","FW",NA,22,18,9,50,27,27,25.9,22,2,20,8,10,0
"Tim Ream","Fulham","USA","DF",NA,32,12,5,41.6666666666667,11,11,72.7,8,5,3,6,26,1
"Nathan Redmond","Southampton","ENG","MF","FW",26,30,17,56.6666666666667,24,24,33.3,24,2,22,11,9,0
"Harrison Reed","Fulham","ENG","MF",NA,25,63,38,60.3174603174603,73,73,39.7,34,11,23,50,31,1
"Sergio Reguilón","Tottenham","ESP","DF",NA,23,47,25,53.1914893617021,48,48,47.9,39,7,32,32,50,1
"Bobby Reid","Fulham","JAM","MF","FW",27,31,15,48.3870967741936,39,39,46.2,19,5,14,21,39,0
"Declan Rice","West Ham","ENG","MF",NA,21,59,35,59.3220338983051,51,51,41.2,39,11,28,59,41,0
"Richarlison","Everton","BRA","FW",NA,23,50,32,64,51,51,31.4,28,3,25,14,36,1
"Jaïro Riedewald","Crystal Palace","NED","MF",NA,23,34,15,44.1176470588235,36,36,44.4,39,7,32,29,25,0
"Matt Ritchie","Newcastle Utd","SCO","DF","MF",30,10,3,30,17,17,17.6,17,2,15,12,47,0
"Tyler Roberts","Leeds United","WAL","MF","FW",21,15,13,86.6666666666667,22,22,22.7,17,2,15,9,12,0
"Andrew Robertson","Liverpool","SCO","DF",NA,26,46,34,73.9130434782609,57,57,49.1,39,9,30,21,79,1
"Antonee Robinson","Fulham","USA","DF",NA,22,45,28,62.2222222222222,44,44,61.4,21,4,17,37,68,0
"Callum Robinson","West Brom","IRL","FW","MF",25,7,5,71.4285714285714,19,19,15.8,9,0,9,7,8,0
"Jack Robinson","Sheffield Utd","ENG","DF",NA,26,14,6,42.8571428571429,11,11,54.5,10,4,6,9,42,0
"Hal Robson-Kanu","West Brom","WAL","FW",NA,31,2,1,50,1,1,0,2,0,2,2,7,0
"Joe Rodon","Tottenham","WAL","DF",NA,22,14,9,64.2857142857143,4,4,75,10,8,2,21,36,2
"Rodri","Manchester City","ESP","MF",NA,24,72,40,55.5555555555556,66,66,50,23,9,14,36,54,3
"Rodrigo","Leeds United","ESP","MF","FW",29,14,7,50,22,22,18.2,7,0,7,5,16,0
"James Rodríguez","Everton","COL","FW","MF",29,28,17,60.7142857142857,46,46,23.9,17,0,17,15,3,0
"Jay Rodriguez","Burnley","ENG","FW",NA,31,25,16,64,28,28,46.4,25,4,21,2,7,0
"Oriol Romeu","Southampton","ESP","MF",NA,28,69,35,50.7246376811594,68,68,38.2,28,7,21,30,18,0
"Antonio Rüdiger","Chelsea","GER","DF",NA,27,31,23,74.1935483870968,15,15,80,17,10,7,18,51,0
"Allan Saint-Maximin","Newcastle Utd","FRA","FW","MF",23,16,9,56.25,9,9,44.4,10,0,10,4,2,0
"Romain Saïss","Wolves","MAR","DF",NA,30,35,24,68.5714285714286,33,33,57.6,28,13,15,52,115,1
"Bukayo Saka","Arsenal","ENG","FW","MF",18,25,16,64,40,40,27.5,21,2,19,25,24,0
"Mamadou Sakho","Crystal Palace","FRA","DF",NA,30,3,2,66.6666666666667,3,3,100,3,2,1,3,11,0
"Mohamed Salah","Liverpool","EGY","FW",NA,28,18,9,50,16,16,43.8,10,0,10,1,10,1
"Mohammed Salisu","Southampton","GHA","DF",NA,21,38,21,55.2631578947368,34,34,73.5,22,5,17,17,30,0
"Davinson Sánchez","Tottenham","COL","DF",NA,24,40,20,50,32,32,65.6,18,13,5,14,85,2
"Robert Sánchez","Brighton","ESP","GK",NA,22,1,0,0,1,1,100,1,0,1,1,11,2
"Morgan Sanson","Aston Villa","FRA","MF",NA,25,7,4,57.1428571428571,4,4,25,5,0,5,4,1,0
"Romaine Sawyers","West Brom","SKN","MF",NA,28,30,18,60,43,43,32.6,20,4,16,18,12,3
"Fabian Schär","Newcastle Utd","SUI","DF",NA,28,13,4,30.7692307692308,19,19,36.8,19,12,7,27,52,1
"Jeffrey Schlupp","Crystal Palace","GHA","MF",NA,27,29,16,55.1724137931034,23,23,26.1,24,8,16,22,16,0
"Nélson Semedo","Wolves","POR","DF","MF",26,85,48,56.4705882352941,72,72,58.3,30,10,20,41,78,2
"Jamie Shackleton","Leeds United","ENG","MF","DF",20,10,6,60,11,11,36.4,3,1,2,9,3,0
"Xherdan Shaqiri","Liverpool","SUI","MF","FW",28,7,4,57.1428571428571,7,7,28.6,4,0,4,2,0,0
"Billy Sharp","Sheffield Utd","ENG","FW",NA,34,5,1,20,9,9,22.2,2,0,2,0,2,0
"Luke Shaw","Manchester Utd","ENG","DF",NA,25,44,28,63.6363636363636,36,36,58.3,34,9,25,20,44,2
"Jonjo Shelvey","Newcastle Utd","ENG","MF",NA,28,39,14,35.8974358974359,37,37,27,26,14,12,36,42,0
"Gylfi Sigurðsson","Everton","ISL","MF","FW",30,30,20,66.6666666666667,44,44,29.5,31,2,29,34,21,1
"Bernardo Silva","Manchester City","POR","MF","FW",25,26,14,53.8461538461538,52,52,21.2,17,1,16,17,8,0
"Fábio Silva","Wolves","POR","FW",NA,18,6,4,66.6666666666667,12,12,33.3,12,1,11,4,5,1
"Thiago Silva","Chelsea","BRA","DF",NA,35,20,12,60,21,21,66.7,21,13,8,33,86,1
"Moussa Sissoko","Tottenham","FRA","MF",NA,30,22,16,72.7272727272727,20,20,40,11,4,7,23,25,0
"William Smallbone","Southampton","IRL","MF",NA,20,6,3,50,3,3,33.3,5,0,5,2,1,0
"Emile Smith Rowe","Arsenal","ENG","MF","FW",20,14,7,50,17,17,35.3,15,1,14,10,12,0
"Robert Snodgrass","West Brom","SCO","MF","FW",32,17,12,70.5882352941177,16,16,62.5,11,2,9,1,12,0
"Cédric Soares","Arsenal","POR","DF",NA,28,12,8,66.6666666666667,21,21,28.6,6,1,5,8,16,1
"Tomáš Souček","West Ham","CZE","MF",NA,25,78,41,52.5641025641026,77,77,36.4,43,18,25,62,107,0
"Çağlar Söyüncü","Leicester City","TUR","DF",NA,24,27,17,62.962962962963,30,30,56.7,12,9,3,28,80,1
"Dale Stephens","Burnley","ENG","MF",NA,31,11,6,54.5454545454545,6,6,50,3,0,3,8,2,0
"Jack Stephens","Southampton","ENG","DF",NA,26,34,19,55.8823529411765,38,38,44.7,25,14,11,28,64,2
"Raheem Sterling","Manchester City","ENG","FW",NA,25,21,10,47.6190476190476,12,12,41.7,15,0,15,15,4,0
"Enda Stevens","Sheffield Utd","IRL","DF",NA,30,59,26,44.0677966101695,58,58,56.9,41,12,29,22,81,1
"John Stones","Manchester City","ENG","DF",NA,26,21,10,47.6190476190476,14,14,64.3,23,15,8,18,56,1
"Pascal Struijk","Leeds United","NED","DF","MF",20,49,30,61.2244897959184,28,28,60.7,35,21,14,47,92,0
"Japhet Tanganga","Tottenham","ENG","DF",NA,21,5,4,80,3,3,33.3,6,5,1,3,15,0
"Matt Targett","Aston Villa","ENG","DF",NA,24,83,39,46.9879518072289,88,88,63.6,40,14,26,55,102,1
"James Tarkowski","Burnley","ENG","DF",NA,27,66,39,59.0909090909091,49,49,51,54,42,12,44,163,1
"Percy Tau","Brighton","RSA","FW",NA,26,1,1,100,2,2,0,1,0,1,0,1,0
"Charlie Taylor","Burnley","ENG","DF",NA,26,48,28,58.3333333333333,46,46,54.3,36,19,17,29,87,2
"Nathan Tella","Southampton","NGA","FW","MF",21,8,5,62.5,15,15,40,13,0,13,3,2,0
"Alex Telles","Manchester Utd","BRA","DF",NA,27,14,7,50,17,17,47.1,7,2,5,16,20,0
"Kenny Tete","Fulham","NED","DF","MF",24,48,30,62.5,18,18,55.6,14,5,9,27,49,0
"Luke Thomas","Leicester City","ENG","DF",NA,19,23,14,60.8695652173913,21,21,66.7,15,2,13,17,21,0
"Youri Tielemans","Leicester City","BEL","MF",NA,23,86,45,52.3255813953488,108,108,41.7,35,8,27,46,20,1
"Kieran Tierney","Arsenal","SCO","DF",NA,23,27,15,55.5555555555556,31,31,35.5,31,10,21,16,63,0
"James Tomkins","Crystal Palace","ENG","DF",NA,31,4,2,50,4,4,75,4,3,1,4,45,0
"Ferrán Torres","Manchester City","ESP","FW","MF",20,12,5,41.6666666666667,16,16,31.3,16,0,16,3,8,0
"Cenk Tosun","Everton","TUR","FW",NA,29,0,0,NA,1,1,0,0,0,0,0,0,0
"Andros Townsend","Crystal Palace","ENG","MF","FW",29,78,41,52.5641025641026,79,79,38,48,2,46,41,19,0
"Conor Townsend","West Brom","ENG","DF",NA,27,44,28,63.6363636363636,49,49,61.2,38,15,23,36,55,2
"Adama Traoré","Wolves","ESP","FW","MF",24,28,16,57.1428571428571,21,21,61.9,23,1,22,7,12,1
"Bertrand Traoré","Aston Villa","BFA","FW",NA,24,26,10,38.4615384615385,34,34,29.4,23,1,22,15,14,1
"Trézéguet","Aston Villa","EGY","FW",NA,25,33,18,54.5454545454545,45,45,28.9,13,1,12,19,17,0
"Leandro Trossard","Brighton","BEL","MF","FW",25,33,14,42.4242424242424,36,36,27.8,34,2,32,26,7,1
"Axel Tuanzebe","Manchester Utd","COD","DF",NA,22,13,7,53.8461538461538,9,9,88.9,7,5,2,3,18,0
"Cengiz Ünder","Leicester City","TUR","FW","MF",23,4,1,25,5,5,60,3,0,3,2,0,0
"Yan Valery","Southampton","TUN","DF","MF",21,5,3,60,5,5,20,2,0,2,2,5,0
"Jamie Vardy","Leicester City","ENG","FW",NA,33,18,12,66.6666666666667,15,15,13.3,14,5,9,4,32,0
"Joël Veltman","Brighton","NED","DF",NA,28,67,33,49.2537313432836,57,57,50.9,24,5,19,33,64,0
"Jannik Vestergaard","Southampton","DEN","DF",NA,27,50,31,62,52,52,67.3,29,16,13,42,122,0
"Rúben Vinagre","Wolves","POR","MF","DF",21,7,5,71.4285714285714,4,4,75,3,0,3,2,4,0
"Carlos Vinícius","Tottenham","BRA","FW",NA,25,3,1,33.3333333333333,1,1,100,0,0,0,2,5,0
"Vitinha","Wolves","POR","MF",NA,20,7,3,42.8571428571429,8,8,37.5,3,0,3,3,1,0
"Jake Vokins","Southampton","ENG","DF",NA,20,0,0,NA,1,1,0,0,0,0,0,0,0
"Matěj Vydra","Burnley","CZE","FW",NA,28,9,5,55.5555555555556,8,8,12.5,8,1,7,6,5,0
"Theo Walcott","Southampton","ENG","MF","FW",31,23,11,47.8260869565217,32,32,34.4,16,0,16,14,5,0
"Kyle Walker","Manchester City","ENG","DF",NA,30,29,19,65.5172413793103,24,24,66.7,19,7,12,14,28,0
"Kyle Walker-Peters","Southampton","ENG","DF",NA,23,83,53,63.855421686747,57,57,59.6,41,10,31,38,66,2
"Aaron Wan-Bissaka","Manchester Utd","ENG","DF",NA,22,88,54,61.3636363636364,45,45,71.1,65,17,48,62,84,2
"Joel Ward","Crystal Palace","ENG","DF",NA,30,43,25,58.1395348837209,42,42,57.1,27,8,19,41,87,2
"James Ward-Prowse","Southampton","ENG","MF",NA,25,75,49,65.3333333333333,70,70,41.4,36,4,32,42,60,0
"Ollie Watkins","Aston Villa","ENG","FW",NA,24,29,17,58.6206896551724,33,33,30.3,21,2,19,7,24,0
"Caleb Watts","Southampton","AUS","MF",NA,18,2,1,50,2,2,50,0,0,0,0,0,0
"Adam Webster","Brighton","ENG","DF",NA,25,29,16,55.1724137931034,25,25,48,29,16,13,47,92,3
"Danny Welbeck","Brighton","ENG","FW",NA,29,12,6,50,19,19,36.8,17,0,17,7,13,0
"Timo Werner","Chelsea","GER","FW","MF",24,20,9,45,43,43,16.3,23,1,22,8,8,0
"Ashley Westwood","Burnley","ENG","MF",NA,30,23,15,65.2173913043478,42,42,23.8,26,9,17,44,33,0
"Ben White","Brighton","ENG","DF","MF",22,49,26,53.0612244897959,57,57,42.1,46,22,24,62,56,0
"Georginio Wijnaldum","Liverpool","NED","MF",NA,29,23,7,30.4347826086957,31,31,22.6,18,3,15,26,18,1
"Brandon Williams","Manchester Utd","ENG","DF",NA,19,0,0,NA,1,1,0,1,0,1,1,7,0
"Neco Williams","Liverpool","WAL","DF",NA,19,6,5,83.3333333333333,9,9,55.6,3,1,2,6,6,0
"Rhys Williams","Liverpool","ENG","DF",NA,19,6,4,66.6666666666667,3,3,100,4,3,1,6,27,1
"Willian","Arsenal","BRA","FW",NA,31,13,7,53.8461538461538,16,16,37.5,13,0,13,8,8,0
"Joe Willock","Arsenal","ENG","MF",NA,20,6,3,50,7,7,42.9,6,1,5,3,0,0
"Joe Willock","Newcastle Utd","ENG","MF",NA,20,26,13,50,42,42,21.4,21,3,18,17,15,1
"Callum Wilson","Newcastle Utd","ENG","FW",NA,28,12,5,41.6666666666667,12,12,16.7,10,3,7,7,14,0
"Harry Winks","Tottenham","ENG","MF",NA,24,16,9,56.25,20,20,25,16,4,12,11,12,1
"Chris Wood","Burnley","NZL","FW",NA,28,12,7,58.3333333333333,18,18,27.8,14,3,11,1,21,0
"Granit Xhaka","Arsenal","SUI","MF","DF",27,50,26,52,58,58,51.7,23,7,16,24,38,3
"Andriy Yarmolenko","West Ham","UKR","FW","MF",30,5,4,80,8,8,25,1,0,1,1,2,0
"DeAndre Yedlin","Newcastle Utd","USA","DF",NA,27,9,4,44.4444444444444,10,10,40,5,1,4,7,17,0
"Okay Yokuşlu","West Brom","TUR","MF",NA,26,38,25,65.7894736842105,35,35,48.6,15,3,12,35,33,1
"Wilfried Zaha","Crystal Palace","CIV","FW",NA,27,26,18,69.2307692307692,30,30,36.7,21,0,21,9,4,0
"Andre-Frank Zambo Anguissa","Fulham","CMR","MF",NA,24,78,37,47.4358974358974,68,68,39.7,35,6,29,56,17,2
"Andi Zeqiri","Brighton","SUI","FW","DF",21,3,2,66.6666666666667,2,2,50,1,0,1,0,2,0
"Oleksandr Zinchenko","Manchester City","UKR","DF",NA,23,25,15,60,24,24,58.3,17,4,13,23,28,0
"Hakim Ziyech","Chelsea","MAR","MF","FW",27,14,10,71.4285714285714,19,19,26.3,9,1,8,10,2,0
"Kurt Zouma","Chelsea","FRA","DF",NA,25,16,10,62.5,8,8,50,13,9,4,28,93,0
"Martin Ødegaard","Arsenal","NOR","MF",NA,21,9,3,33.3333333333333,14,14,28.6,2,0,2,2,5,0
