"Player","Squad","Nation","Pos","Pos2","Age","Yellow_Card","Red_Card","Second_Yellow_Card","Total_Red_Cards","Fouls"
"Thomas Ouwejan","Udinese","NED","DF",NA,23,0,0,0,0,7
"Mattia Pagliuca","Bologna","ITA","MF",NA,18,0,0,0,0,0
"Rodrigo Palacio","Bologna","ARG","FW",NA,38,5,0,0,0,39
"Alberto Paleari","Genoa","ITA","GK",NA,27,0,0,0,0,0
"Goran Pandev","Genoa","MKD","FW","MF",37,5,0,0,0,12
"Ivor Pandur","Hellas Verona","CRO","GK",NA,20,0,0,0,0,0
"Vittorio Parigini","Genoa","ITA","MF","DF",24,0,0,0,0,0
"Marco Parolo","Lazio","ITA","DF","MF",35,5,0,0,0,21
"Mario Pašalić","Atalanta","CRO","MF",NA,25,2,0,0,0,19
"Javier Pastore","Roma","ARG","MF","FW",31,0,0,0,0,1
"Patric","Lazio","ESP","DF",NA,27,8,0,0,0,21
"Leonardo Pavoletti","Cagliari","ITA","FW",NA,31,8,0,0,0,44
"Nehuén Paz","Bologna","ARG","DF",NA,27,0,0,0,0,3
"Pedro","Roma","ESP","MF","FW",33,5,1,1,2,25
"João Pedro","Cagliari","ITA","FW","MF",28,4,0,0,0,46
"Graziano Pellè","Parma","ITA","FW",NA,35,1,0,0,0,19
"Lorenzo Pellegrini","Roma","ITA","MF",NA,24,10,0,0,0,43
"Luca Pellegrini","Genoa","ITA","DF","MF",21,2,0,0,0,10
"Federico Peluso","Sassuolo","ITA","DF",NA,36,1,0,0,0,2
"Andreas Pereira","Lazio","BRA","FW","MF",24,7,1,1,2,12
"Pedro Pereira","Crotone","POR","DF",NA,22,6,0,0,0,33
"Gastón Pereiro","Cagliari","URU","MF","DF",25,0,0,0,0,2
"Bruno Peres","Roma","BRA","DF",NA,30,6,0,0,0,23
"Roberto Pereyra","Udinese","ARG","MF","FW",29,8,0,0,0,38
"Carles Pérez","Roma","ESP","MF","FW",22,0,0,0,0,12
"Mattia Perin","Genoa","ITA","GK",NA,27,1,1,0,1,2
"Ivan Perišić","Inter","CRO","DF","FW",31,3,0,0,0,13
"Matteo Pessina","Atalanta","ITA","MF",NA,23,2,0,0,0,24
"Andrea Petagna","Napoli","ITA","FW",NA,25,0,0,0,0,19
"Jacopo Petriccione","Crotone","ITA","MF",NA,25,5,1,0,1,18
"Jens Petter Hauge","Milan","NOR","FW",NA,20,0,0,0,0,11
"Germán Pezzella","Fiorentina","ARG","DF",NA,29,5,0,0,0,33
"Giuseppe Pezzella","Parma","ITA","DF",NA,22,7,0,0,0,24
"Cristiano Piccini","Atalanta","ITA","DF",NA,27,0,0,0,0,1
"Roberto Piccoli","Spezia","ITA","FW",NA,19,0,0,0,0,16
"Andrea Pinamonti","Inter","ITA","FW",NA,21,0,0,0,0,2
"Fabio Pisacane","Cagliari","ITA","DF",NA,34,1,0,0,0,2
"Marko Pjaca","Genoa","CRO","FW","MF",25,0,0,0,0,19
"Tommaso Pobega","Spezia","ITA","MF",NA,21,6,0,0,0,28
"Andrea Poli","Bologna","ITA","MF",NA,30,1,0,0,0,5
"Matteo Politano","Napoli","ITA","FW","MF",26,3,0,0,0,15
"Manolo Portanova","Genoa","ITA","MF","FW",20,0,0,0,0,3
"Manolo Portanova","Juventus","ITA","MF",NA,20,1,0,0,0,2
"Ivan Provedel","Spezia","ITA","GK",NA,26,1,0,0,0,0
"Erick Pulgar","Fiorentina","CHI","MF",NA,26,8,0,0,0,23
"Ignacio Pussetto","Udinese","ARG","FW",NA,24,2,0,0,0,18
"Fabio Quagliarella","Sampdoria","ITA","FW",NA,37,1,0,0,0,27
"Simone Rabbi","Bologna","ITA","FW","DF",18,0,0,0,0,3
"Adrien Rabiot","Juventus","FRA","MF",NA,25,7,1,1,2,44
"Ivan Radovanović","Genoa","SRB","DF","MF",31,6,0,0,0,28
"Ionuț Radu","Inter","ROU","GK",NA,23,0,0,0,0,0
"Ștefan Radu","Lazio","ROU","DF",NA,33,2,0,0,0,20
"Rafael","Spezia","BRA","GK",NA,38,0,0,0,0,0
"Antonio Raimondo","Bologna","ITA","FW",NA,16,0,0,0,0,0
"Gastón Ramírez","Sampdoria","URU","FW","MF",29,5,0,0,0,32
"Aaron Ramsey","Juventus","WAL","MF",NA,29,2,0,0,0,19
"Andrea Ranocchia","Inter","ITA","DF",NA,32,2,0,0,0,13
"Giacomo Raspadori","Sassuolo","ITA","FW","MF",20,1,0,0,0,8
"Ante Rebić","Milan","CRO","FW",NA,26,4,1,0,1,33
"Arkadiusz Reca","Crotone","POL","DF",NA,25,7,0,0,0,34
"Vasco Regini","Sampdoria","ITA","DF",NA,29,0,0,0,0,1
"Pepe Reina","Lazio","ESP","GK",NA,37,1,0,0,0,0
"Bryan Reynolds","Roma","USA","DF",NA,19,0,0,0,0,5
"Franck Ribéry","Fiorentina","FRA","FW",NA,37,6,1,0,1,36
"Giacomo Ricci","Parma","ITA","DF",NA,23,0,0,0,0,0
"Matteo Ricci","Spezia","ITA","MF",NA,26,5,0,0,0,27
"Tomás Rincón","Torino","VEN","MF",NA,32,10,1,1,2,72
"Andrea Rispoli","Crotone","ITA","DF",NA,31,4,0,0,0,8
"Emmanuel Rivière","Crotone","FRA","FW",NA,30,2,0,0,0,10
"Ricardo Rodríguez","Torino","SUI","DF",NA,27,1,0,0,0,13
"Marko Rog","Cagliari","CRO","MF",NA,25,2,0,0,0,34
"Rogério","Sassuolo","BRA","DF",NA,22,4,0,0,0,28
"Luis Rojas","Crotone","CHI","MF","FW",18,1,0,0,0,2
"Alessio Romagnoli","Milan","ITA","DF",NA,25,7,0,0,0,19
"Cristian Romero","Atalanta","ARG","DF",NA,22,10,0,0,0,70
"Cristiano Ronaldo","Juventus","POR","FW",NA,35,3,0,0,0,17
"Marten de Roon","Atalanta","NED","MF",NA,29,8,1,0,1,65
"Nicolò Rovella","Genoa","ITA","MF",NA,18,4,0,0,0,19
"Amir Rrahmani","Napoli","KVX","DF",NA,26,2,0,0,0,11
"Kevin Rüegg","Hellas Verona","SUI","DF","MF",21,0,0,0,0,2
"Daniele Rugani","Cagliari","ITA","DF",NA,26,2,0,0,0,15
"Matteo Ruggeri","Atalanta","ITA","DF",NA,18,0,0,0,0,3
"Mário Rui","Napoli","POR","DF",NA,29,4,0,0,0,17
"Fabián Ruiz Peña","Napoli","ESP","MF",NA,24,1,0,0,0,11
"Alexis Saelemaekers","Milan","BEL","FW",NA,21,7,1,1,2,29
"Jacopo Sala","Spezia","ITA","DF",NA,28,1,0,0,0,7
"Eddie Salcedo","Hellas Verona","ITA","MF","FW",18,3,0,0,0,14
"Antonio Sanabria","Torino","PAR","FW",NA,24,2,0,0,0,17
"Alexis Sánchez","Inter","CHI","FW",NA,31,0,0,0,0,19
"Alex Sandro","Juventus","BRA","DF",NA,29,2,0,0,0,26
"Nicola Sansone","Bologna","ITA","FW","MF",28,2,0,0,0,23
"Federico Santander","Bologna","PAR","FW",NA,29,0,0,0,0,2
"Davide Santon","Roma","ITA","DF",NA,29,3,0,0,0,11
"Samir Santos","Udinese","BRA","DF",NA,25,6,0,0,0,39
"Riccardo Saponara","Fiorentina","ITA","MF",NA,28,0,0,0,0,1
"Riccardo Saponara","Spezia","ITA","FW","MF",28,2,1,1,2,4
"Marco Sau","Benevento","ITA","MF","FW",32,1,1,0,1,8
"Gianluca Scamacca","Genoa","ITA","FW",NA,21,1,0,0,0,32
"Nicolás Schiappacasse","Sassuolo","URU","MF",NA,21,0,0,0,0,0
"Pasquale Schiattarella","Benevento","ITA","MF",NA,33,13,1,0,1,36
"Jerdy Schouten","Bologna","NED","MF",NA,23,8,1,0,1,48
"Simone Scuffet","Udinese","ITA","GK",NA,24,0,0,0,0,0
"Jacopo Segre","Torino","ITA","MF",NA,23,1,0,0,0,2
"Léo Sena","Spezia","BRA","MF",NA,24,0,0,0,0,7
"Stefano Sensi","Inter","ITA","MF",NA,24,1,1,0,1,10
"Luigi Sepe","Parma","ITA","GK",NA,29,0,0,0,0,0
"Stephan El Shaarawy","Roma","ITA","MF","FW",27,1,0,0,0,8
"Eldor Shomurodov","Genoa","UZB","FW",NA,25,1,0,0,0,39
"Luca Siligardi","Crotone","ITA","MF","FW",32,0,0,0,0,0
"Adrien Silva","Sampdoria","POR","MF",NA,31,8,1,1,2,35
"Marco Silvestri","Hellas Verona","ITA","GK",NA,29,1,0,0,0,2
"Giovanni Simeone","Cagliari","ARG","FW",NA,25,1,0,0,0,24
"Wilfried Singo","Torino","CIV","DF",NA,19,4,1,1,2,27
"Salvatore Sirigu","Torino","ITA","GK",NA,33,0,0,0,0,1
"Łukasz Skorupski","Bologna","POL","GK",NA,29,1,0,0,0,0
"Andreas Skov Olsen","Bologna","DEN","FW","DF",20,1,0,0,0,12
"Milan Škriniar","Inter","SVK","DF",NA,25,1,0,0,0,34
"Chris Smalling","Roma","ENG","DF",NA,30,3,0,0,0,13
"Simon Sohm","Parma","SUI","MF",NA,19,1,0,0,0,8
"Roberto Soriano","Bologna","ITA","MF",NA,29,5,0,0,0,75
"Riccardo Sottil","Cagliari","ITA","FW","MF",21,3,0,0,0,17
"Adama Soumaoro","Bologna","FRA","DF",NA,28,4,0,0,0,33
"Leonardo Spinazzola","Roma","ITA","DF",NA,27,0,0,0,0,8
"Marco Sportiello","Atalanta","ITA","GK",NA,28,0,0,0,0,0
"Thomas Strakosha","Lazio","ALB","GK",NA,25,1,0,0,0,0
"Kevin Strootman","Genoa","NED","MF",NA,30,7,0,0,0,25
"Jens Stryger Larsen","Udinese","DEN","DF",NA,29,0,0,0,0,12
"Stefano Sturaro","Hellas Verona","ITA","MF",NA,27,5,0,0,0,17
"Stefano Sturaro","Genoa","ITA","MF",NA,27,1,0,0,0,14
"Bosko Sutalo","Atalanta","CRO","DF",NA,20,0,0,0,0,2
"Mattias Svanberg","Bologna","SWE","MF",NA,21,8,1,1,2,46
"Wojciech Szczęsny","Juventus","POL","GK",NA,30,0,0,0,0,0
"Adrien Tameze","Hellas Verona","CMR","MF",NA,26,6,0,0,0,35
"Andrés Tello","Benevento","COL","DF","MF",23,3,0,0,0,6
"Hidde ter Avest","Udinese","NED","DF",NA,23,0,0,0,0,3
"Claudio Terzi","Spezia","ITA","DF",NA,36,9,1,1,2,24
"Morten Thorsby","Sampdoria","NOR","MF",NA,24,10,0,0,0,72
"Jeremy Toljan","Sassuolo","GER","DF",NA,25,2,0,0,0,24
"Rafael Tolói","Atalanta","ITA","DF",NA,29,9,0,0,0,38
"Takehiro Tomiyasu","Bologna","JPN","DF",NA,21,4,0,0,0,31
"Fikayo Tomori","Milan","ENG","DF",NA,22,0,0,0,0,14
"Sandro Tonali","Milan","ITA","MF",NA,20,1,1,0,1,18
"Lorenzo Tonelli","Sampdoria","ITA","DF",NA,30,11,0,0,0,29
"Ernesto Torregrossa","Sampdoria","VEN","FW",NA,28,0,0,0,0,7
"Mattéo Tramoni","Cagliari","FRA","MF","FW",20,1,0,0,0,1
"Chaka Traorè","Parma","CIV","FW","DF",15,0,0,0,0,0
"Alessandro Tripaldelli","Cagliari","ITA","DF",NA,21,1,0,0,0,9
"Alessandro Tuia","Benevento","ITA","DF",NA,30,6,0,0,0,26
"Ľubomír Tupta","Hellas Verona","SVK","FW",NA,22,0,0,0,0,0
"Destiny Udogie","Hellas Verona","ITA","DF","MF",17,1,0,0,0,5
"Lautaro Valenti","Parma","ARG","DF",NA,21,0,0,0,0,5
"Borja Valero","Fiorentina","ESP","MF","FW",35,3,0,0,0,10
"Denis Vavro","Lazio","SVK","DF",NA,24,0,0,0,0,0
"Matías Vecino","Inter","URU","MF",NA,28,0,0,0,0,3
"Miguel Veloso","Hellas Verona","POR","MF",NA,34,1,0,0,0,19
"Lorenzo Venuti","Fiorentina","ITA","DF",NA,25,3,0,0,0,10
"Simone Verdi","Torino","ITA","MF","FW",28,6,0,0,0,24
"Jordan Veretout","Roma","FRA","MF",NA,27,4,0,0,0,32
"Valerio Verre","Sampdoria","ITA","FW","MF",26,3,0,0,0,25
"Arturo Vidal","Inter","CHI","MF",NA,33,3,0,0,0,28
"Ronaldo Vieira","Hellas Verona","ENG","MF","DF",22,1,0,0,0,6
"Luca Vignali","Spezia","ITA","DF",NA,24,4,1,0,1,17
"Emanuel Vignato","Bologna","ITA","FW","MF",19,4,0,0,0,13
"Gonzalo Villar","Roma","ESP","MF",NA,22,7,0,0,0,51
"Nicolas Viola","Benevento","ITA","MF",NA,30,1,0,0,0,14
"Dušan Vlahović","Fiorentina","SRB","FW",NA,20,1,0,0,0,53
"Mërgim Vojvoda","Torino","KVX","DF","FW",25,4,0,0,0,11
"Stefan de Vrij","Inter","NED","DF",NA,28,2,0,0,0,19
"Miloš Vulić","Crotone","SRB","MF",NA,23,2,0,0,0,12
"Walace","Udinese","BRA","MF",NA,25,4,0,0,0,31
"Sebastian Walukiewicz","Cagliari","POL","DF",NA,20,1,0,0,0,17
"Maya Yoshida","Sampdoria","JPN","DF",NA,31,5,0,0,0,16
"Ashley Young","Inter","ENG","DF",NA,35,4,0,0,0,13
"Mattia Zaccagni","Hellas Verona","ITA","MF",NA,25,6,0,0,0,36
"Miha Zajc","Genoa","SVN","MF",NA,26,4,0,0,0,27
"Niccolò Zanellato","Crotone","ITA","MF",NA,22,3,0,0,0,30
"Cristián Zapata","Genoa","COL","DF",NA,33,2,0,0,0,6
"Duván Zapata","Atalanta","COL","FW",NA,29,0,0,0,0,29
"Gabriele Zappa","Cagliari","ITA","DF",NA,20,3,0,0,0,25
"Davide Zappacosta","Genoa","ITA","DF",NA,28,3,0,0,0,23
"Simone Zaza","Torino","ITA","FW",NA,29,4,0,0,0,36
"Marvin Zeegelaar","Udinese","NED","DF",NA,29,6,0,0,0,39
"Piotr Zieliński","Napoli","POL","MF",NA,26,2,0,0,0,12
"Joshua Zirkzee","Parma","NED","FW","MF",19,0,0,0,0,4
"Jeroen Zoet","Spezia","NED","GK",NA,29,1,0,0,0,2
"Filip Đuričić","Sassuolo","SRB","MF","FW",28,5,0,0,0,52
