"Player","Squad","Nation","Pos","Pos2","Age","Born","Total_Match_Played","Total_Playing_Time","Minutes_Per_Match_Played","Percent_of_Squad_Minutes_Played","Matches_Started","Minutes_Per_Match_Start","Complete_Matches_PLayed","Matches_Played_As_Substitute","Minutes_Per_Match_Substitute","Player_Points_Per_Match","Player_On_Pitch_Squad_Goals","Player_On_Pitch_Goals_Allowed","Weekly_Wages","Annual_Wages"
"Jordan Henderson","Liverpool","ENG","MF",NA,32,1990,35,2074,59,60.6,23,78,10,12,23,1.8,48,30,140000,7280000
"Jordan Zemura","Bournemouth","ZIM","DF",NA,22,1999,19,1454,77,42.5,17,83,12,2,23,0.95,14,31,8000,416000
"Jorginho","Arsenal","ITA","MF",NA,30,1991,14,855,61,25,9,81,6,5,25,1.79,20,11,110000,5720000
"Jorginho","Chelsea","ITA","MF",NA,30,1991,18,1279,71,37.4,15,81,8,3,23,1.61,16,12,110000,5720000
"Josh Dasilva","Brentford","ENG","MF",NA,23,1998,36,1389,39,40.6,14,68,0,22,20,1.47,28,17,20000,1040000
"Juan Larios","Southampton","ESP","DF",NA,18,2004,5,152,30,4.4,2,46,0,3,20,0.6,1,2,15000,780000
"Julián Álvarez","Manchester City","ARG","FW","MF",22,2000,31,1465,47,42.8,13,85,8,18,20,2.42,37,16,50000,2600000
"Julio Enciso","Brighton","PAR","FW","MF",18,2004,20,806,40,23.6,7,67,1,13,26,1.75,21,12,10000,520000
"Junior Firpo","Leeds United","DOM","DF",NA,25,1996,19,1368,72,40,14,86,10,5,32,0.74,17,33,60000,3120000
"Kai Havertz","Chelsea","GER","FW","MF",23,1999,35,2569,73,75.1,30,81,15,5,25,1.23,29,31,250000,1.3e+07
"Kalidou Koulibaly","Chelsea","SEN","DF",NA,31,1991,23,1800,78,52.6,20,87,17,3,23,1.26,20,22,295000,15340000
"Kalvin Phillips","Manchester City","ENG","MF",NA,26,1995,12,300,25,8.8,2,90,2,10,12,2.58,1,3,150000,7800000
"Kamaldeen Sulemana","Southampton","GHA","FW","MF",20,2002,18,966,54,28.2,10,76,2,8,26,0.56,11,20,40000,2080000
"Kaoru Mitoma","Brighton","JPN","FW","MF",25,1997,33,2318,70,67.8,24,88,16,9,24,1.67,49,35,10000,520000
"Keane Lewis-Potter","Brentford","ENG","FW","MF",21,2001,10,321,32,9.4,3,61,0,7,20,1.5,10,4,35000,1820000
"Kelechi Iheanacho","Leicester City","NGA","FW","MF",25,1996,28,1127,40,33,11,73,1,17,19,0.68,17,23,80000,4160000
"Kenny Tete","Fulham","NED","DF",NA,26,1995,31,2569,83,75.1,29,87,21,2,19,1.45,42,36,50000,2600000
"Kevin De Bruyne","Manchester City","BEL","MF",NA,31,1991,32,2417,76,70.7,28,84,16,4,20,2.31,69,23,4e+05,20800000
"Kevin Mbabu","Fulham","SUI","DF","FW",27,1995,6,144,24,4.2,1,44,0,5,20,0.67,2,7,40000,2080000
"Kevin Schade","Brentford","GER","FW",NA,20,2001,18,732,41,21.4,7,75,1,11,19,1.72,11,7,10000,520000
"Kieffer Moore","Bournemouth","WAL","FW",NA,29,1992,27,1279,47,37.4,12,86,8,15,17,0.85,11,34,15000,780000
"Kieran Tierney","Arsenal","SCO","DF",NA,25,1997,27,795,29,23.2,6,81,3,21,15,2.56,16,10,110000,5720000
"Kiernan Dewsbury-Hall","Leicester City","ENG","MF",NA,23,1998,31,2306,74,67.4,28,80,16,3,26,1,38,40,20000,1040000
"Kostas Tsimikas","Liverpool","GRE","DF",NA,26,1996,20,771,39,22.5,9,67,2,11,15,1.65,14,11,50000,2600000
"Kurt Zouma","West Ham","FRA","DF",NA,27,1994,25,1989,80,58.2,24,82,21,1,22,1.2,26,29,125000,6500000
"Kyle Walker","Manchester City","ENG","DF",NA,32,1990,27,1958,73,57.3,22,85,18,5,19,2.37,54,20,160000,8320000
"Kyle Walker-Peters","Southampton","ENG","DF",NA,25,1997,31,2650,85,77.5,30,88,26,1,20,0.68,31,58,20000,1040000
"Layvin Kurzawa","Fulham","FRA","DF",NA,29,1992,3,135,45,3.9,2,67,1,1,1,0.33,0,4,90000,4680000
"Leander Dendoncker","Wolves","BEL","MF",NA,27,1995,4,214,54,6.3,2,90,2,2,17,0.5,1,3,90000,4680000
"Leander Dendoncker","Aston Villa","BEL","MF",NA,27,1995,20,697,35,20.4,7,75,2,13,13,1.55,13,11,90000,4680000
"Leandro Trossard","Arsenal","BEL","FW",NA,27,1994,20,931,47,27.2,10,66,1,10,27,1.85,29,15,90000,4680000
"Leon Bailey","Aston Villa","JAM","FW","MF",24,1997,33,1967,60,57.5,26,70,4,7,21,1.61,27,32,1e+05,5200000
"Levi Colwill","Brighton","ENG","DF",NA,19,2003,17,1220,72,35.7,13,88,11,4,19,1.71,29,21,5000,260000
"Lewis Cook","Bournemouth","ENG","MF",NA,25,1997,28,1720,61,50.3,18,84,14,10,21,0.89,18,39,40000,2080000
"Lewis Hall","Chelsea","ENG","DF",NA,17,2004,9,654,73,19.1,8,79,3,1,23,0.67,6,11,7000,364000
"Lewis O'Brien","Nott'ham Forest","ENG","MF",NA,23,1998,13,584,45,17.1,6,77,3,7,17,0.92,5,14,15000,780000
"Liam Cooper","Leeds United","SCO","DF",NA,30,1991,18,1426,79,41.7,16,85,14,2,31,0.56,20,32,25000,1300000
"Lisandro Martínez","Manchester Utd","ARG","DF",NA,24,1998,27,2114,78,61.8,24,87,19,3,11,1.85,35,33,120000,6240000
"Lucas Digne","Aston Villa","FRA","DF",NA,29,1993,28,1502,54,43.9,18,75,10,10,15,1.46,22,25,160000,8320000
"Lucas Paquetá","West Ham","BRA","MF",NA,24,1997,28,2151,77,62.9,27,79,7,1,24,1.11,32,39,150000,7800000
"Ludwig Augustinsson","Aston Villa","SWE","DF",NA,28,1994,3,77,26,2.3,1,44,0,2,17,1.67,1,0,20000,1040000
"Luis Díaz","Liverpool","COL","FW",NA,25,1997,17,996,59,29.1,11,76,5,6,26,1.94,28,11,55000,2860000
"Luis Sinisterra","Leeds United","COL","FW",NA,23,1999,19,867,46,25.4,13,58,0,6,18,0.68,10,23,65000,3380000
"Luka Milivojević","Crystal Palace","SRB","MF",NA,31,1991,18,512,28,15,5,68,1,13,13,1.44,5,7,75000,3900000
"Luke Ayling","Leeds United","ENG","DF",NA,30,1991,29,2054,71,60.1,22,89,21,7,14,0.79,27,48,20000,1040000
"Luke Shaw","Manchester Utd","ENG","DF",NA,27,1995,31,2552,82,74.6,30,84,24,1,45,1.74,43,35,150000,7800000
"Luke Thomas","Leicester City","ENG","DF",NA,21,2001,17,1073,63,31.4,11,86,8,6,21,0.88,14,20,10000,520000
"Lyanco","Southampton","BRA","DF",NA,25,1997,21,1180,56,34.5,11,88,9,10,22,0.86,14,26,35000,1820000
"Mads Roerslev","Brentford","DEN","DF",NA,23,1999,20,1108,55,32.4,12,85,10,8,11,2.1,20,12,10000,520000
"Manor Solomon","Fulham","ISR","FW",NA,23,1999,19,572,30,16.7,4,76,1,15,18,1.16,6,11,20000,1040000
"Manuel Akanji","Manchester City","SUI","DF",NA,27,1995,29,2287,79,66.9,24,88,22,5,36,2.52,63,23,180000,9360000
"Manuel Lanzini","West Ham","ARG","MF","FW",29,1993,10,252,25,7.4,2,73,1,8,13,0.7,2,5,70000,3640000
"Marc Albrighton","Leicester City","ENG","FW","MF",32,1989,6,237,40,6.9,1,67,0,5,34,1.67,4,3,45000,2340000
"Marc Cucurella","Chelsea","ESP","DF",NA,24,1998,24,1671,70,48.9,21,77,10,3,15,1.21,17,20,175000,9100000
"Marc Roca","Leeds United","ESP","MF",NA,25,1996,32,2315,72,67.7,29,78,12,3,19,0.91,33,60,50000,2600000
"Marcel Sabitzer","Manchester Utd","AUT","MF",NA,28,1994,11,627,57,18.3,7,81,2,4,14,1.73,11,7,210000,10920000
"Marcos Senesi","Bournemouth","ARG","DF",NA,25,1997,31,2491,80,72.8,29,85,22,2,12,0.9,28,55,50000,2600000
"Marcus Rashford","Manchester Utd","ENG","FW",NA,24,1997,35,2879,82,84.2,32,86,19,3,42,1.89,48,39,2e+05,10400000
"Marcus Tavernier","Bournemouth","ENG","MF","FW",23,1999,23,1743,76,51,19,83,10,4,40,1.39,25,37,20000,1040000
"Mario Lemina","Wolves","GAB","MF",NA,28,1993,19,1299,68,38,17,74,8,2,18,1.42,14,28,45000,2340000
"Mark Travers","Bournemouth","IRL","GK",NA,23,1999,12,1035,86,30.3,11,90,11,1,45,0.5,10,32,20000,1040000
"Martin Dúbravka","Newcastle Utd","SVK","GK",NA,33,1989,2,157,79,4.6,1,90,1,1,67,0.5,1,1,40000,2080000
"Mason Holgate","Everton","ENG","DF",NA,25,1996,8,507,63,14.8,5,76,2,3,42,0.5,4,9,70000,3640000
"Mason Mount","Chelsea","ENG","MF","FW",23,1999,24,1648,69,48.2,20,77,7,4,25,1.29,18,21,80000,4160000
"Mateo Kovačić","Chelsea","CRO","MF",NA,28,1994,27,1707,63,49.9,17,82,10,10,32,1.15,14,25,1e+05,5200000
"Matheus Cunha","Wolves","BRA","FW",NA,23,1999,17,965,57,28.2,12,70,1,5,26,1.65,13,12,60000,3120000
"Matheus Nunes","Wolves","POR","MF",NA,23,1998,34,2467,73,72.1,30,79,14,4,22,1.14,21,41,85000,4420000
"Mathias Jørgensen","Brentford","DEN","DF",NA,32,1990,18,1103,61,32.3,11,85,9,7,24,1.83,17,15,20000,1040000
"Matías Viña","Bournemouth","URU","DF",NA,24,1997,12,458,38,13.4,5,70,2,7,16,1.25,5,10,38000,1976000
"Matt Doherty","Tottenham","IRL","DF","MF",30,1992,12,667,56,19.5,7,82,2,5,18,1.33,12,9,65000,3380000
"Matt Targett","Newcastle Utd","ENG","DF",NA,26,1995,17,610,36,17.8,6,82,3,11,11,1.71,9,6,1e+05,5200000
"Matty Cash","Aston Villa","POL","DF",NA,24,1997,26,1820,70,53.2,20,85,15,6,21,1.46,28,29,80000,4160000
"Maximilian Wöber","Leeds United","AUT","DF",NA,24,1998,16,1266,79,37,14,85,12,2,41,0.63,15,23,35000,1820000
"Maxwel Cornet","West Ham","CIV","FW",NA,25,1996,14,245,18,7.2,2,46,0,12,13,0.79,2,5,65000,3380000
"Michael Keane","Everton","ENG","DF",NA,29,1993,12,985,82,28.8,10,90,10,2,43,0.83,11,22,80000,4160000
"Michael Olise","Crystal Palace","FRA","FW","MF",20,2001,37,2749,74,80.4,31,85,17,6,20,1.22,35,38,45000,2340000
"Michail Antonio","West Ham","JAM","FW",NA,32,1990,33,1829,55,53.5,21,75,2,12,22,1.09,23,29,85000,4420000
"Miguel Almirón","Newcastle Utd","PAR","FW",NA,28,1994,34,2491,73,72.8,29,81,6,5,26,1.74,43,22,42000,2184000
"Mikkel Damsgaard","Brentford","DEN","MF","FW",22,2000,26,988,38,28.9,9,66,0,17,23,1.5,19,14,30000,1560000
"Mohamed Elneny","Arsenal","EGY","MF",NA,30,1992,5,113,23,3.3,1,90,1,4,6,3,2,2,55000,2860000
"Mohamed Elyounoussi","Southampton","NOR","MF","FW",27,1994,33,2168,66,63.4,27,75,9,6,23,0.73,22,45,60000,3120000
"Mohamed Salah","Liverpool","EGY","FW",NA,30,1992,38,3290,87,96.2,37,88,29,1,26,1.76,74,45,350000,18200000
"Mohammed Salisu","Southampton","GHA","DF",NA,23,1999,22,1973,90,57.7,21,90,20,1,84,0.73,20,41,25000,1300000
"Moisés Caicedo","Brighton","ECU","MF",NA,20,2001,37,3139,85,91.8,34,89,30,3,35,1.68,62,47,15000,780000
"Morgan Gibbs-White","Nott'ham Forest","ENG","MF","FW",22,2000,35,2971,85,86.9,34,87,26,1,30,1,37,59,80000,4160000
"Moussa Djenepo","Southampton","MLI","DF","FW",24,1998,16,710,44,20.8,7,77,2,9,19,0.63,7,14,65000,3380000
"Mykhailo Mudryk","Chelsea","UKR","FW","MF",21,2001,15,657,44,19.2,7,66,1,8,24,0.67,6,10,1e+05,5200000
"N'Golo Kanté","Chelsea","FRA","MF",NA,31,1991,7,518,74,15.1,6,81,3,1,34,1.14,5,7,290000,15080000
"Naby Keïta","Liverpool","GUI","MF",NA,27,1995,8,293,37,8.6,3,57,0,5,24,1.38,2,4,120000,6240000
"Nampalys Mendy","Leicester City","SEN","MF",NA,30,1992,19,757,40,22.1,7,72,2,12,21,1.42,12,13,55000,2860000
"Nathan Aké","Manchester City","NED","DF",NA,27,1995,26,1873,72,54.8,22,82,16,4,16,2.23,53,15,90000,4680000
"Nathan Collins","Wolves","IRL","DF",NA,21,2001,26,1814,70,53,19,87,18,7,23,1.04,16,36,20000,1040000
"Nathan Patterson","Everton","SCO","DF","MF",20,2001,19,1279,67,37.4,14,82,11,5,26,0.74,13,22,28000,1456000
"Nathaniel Chalobah","Fulham","ENG","MF",NA,27,1994,4,12,3,0.4,1,7,0,3,2,1.5,0,0,35000,1820000
"Nathaniel Clyne","Crystal Palace","ENG","DF",NA,31,1991,22,1640,75,48,19,84,14,3,17,0.77,13,23,80000,4160000
"Nathaniel Phillips","Liverpool","ENG","DF",NA,25,1997,2,66,33,1.9,1,62,0,1,4,2,1,1,65000,3380000
"Nayef Aguerd","West Ham","MAR","DF",NA,26,1996,18,1595,89,46.6,17,89,16,1,76,1.06,23,28,50000,2600000
"Neal Maupay","Everton","FRA","FW",NA,25,1996,27,1118,41,32.7,11,78,1,16,16,1,12,19,50000,2600000
"Neco Williams","Nott'ham Forest","WAL","DF",NA,21,2001,31,1882,61,55,20,85,15,11,16,0.94,18,41,50000,2600000
"Neeskens Kebano","Fulham","COD","FW",NA,30,1992,17,764,45,22.3,9,74,1,8,13,1.47,13,10,30000,1560000
"Nélson Semedo","Wolves","POR","DF",NA,28,1993,36,2632,73,77,31,83,23,5,15,1.06,25,42,80000,4160000
"Noni Madueke","Chelsea","ENG","FW",NA,20,2002,12,643,54,18.8,7,75,0,5,24,0.83,6,13,50000,2600000
"Odsonne Édouard","Crystal Palace","FRA","FW",NA,24,1998,35,1803,52,52.7,20,75,2,15,20,1.2,23,25,90000,4680000
"Oleksandr Zinchenko","Arsenal","UKR","DF",NA,25,1996,27,2118,78,61.9,26,81,8,1,18,2.26,54,28,150000,7800000
"Oliver Skipp","Tottenham","ENG","MF",NA,21,2000,23,1491,65,43.6,18,82,8,5,5,1.43,27,28,40000,2080000
"Ollie Watkins","Aston Villa","ENG","FW",NA,26,1995,37,3127,85,91.4,36,86,26,1,25,1.57,47,40,75000,3900000
"Orel Mangala","Nott'ham Forest","BEL","MF",NA,24,1998,27,1550,57,45.3,20,70,5,7,20,1.19,22,24,30000,1560000
"Pablo Fornals","West Ham","ESP","FW","MF",26,1996,32,1503,47,43.9,17,75,3,15,16,1.09,18,28,65000,3380000
"Pablo Sarabia","Wolves","ESP","FW","MF",30,1992,13,765,59,22.4,9,68,2,4,38,1.38,11,9,90000,4680000
"Pape Matar Sarr","Tottenham","SEN","MF","FW",19,2002,11,218,20,6.4,2,49,0,9,13,1.45,6,11,20000,1040000
"Pascal Struijk","Leeds United","NED","DF",NA,22,1999,29,2200,76,64.3,26,84,20,3,7,0.9,33,52,50000,2600000
"Patrick Bamford","Leeds United","ENG","FW",NA,28,1993,28,1515,54,44.3,18,70,2,10,26,0.82,23,31,70000,3640000
"Patson Daka","Leicester City","ZAM","FW",NA,23,1998,30,1187,40,34.7,13,65,2,17,20,0.83,20,24,75000,3900000
"Paul Onuachu","Southampton","NGA","FW",NA,28,1994,11,407,37,11.9,4,64,0,7,22,0.45,3,7,30000,1560000
"Pedro Neto","Wolves","POR","FW","MF",22,2000,18,964,54,28.2,13,69,2,5,13,1.06,7,15,50000,2600000
"Pedro Porro","Tottenham","ESP","DF","MF",22,1999,15,1131,75,33.1,13,86,6,2,9,1.2,20,26,85000,4420000
"Pervis Estupiñán","Brighton","ECU","DF",NA,24,1998,35,2675,76,78.2,31,83,20,4,25,1.63,59,43,50000,2600000
"Phil Foden","Manchester City","ENG","FW",NA,22,2000,32,1842,58,53.9,22,77,11,10,15,2.31,49,16,225000,11700000
"Philip Billing","Bournemouth","DEN","MF","FW",26,1996,36,2764,77,80.8,34,79,11,2,36,1.06,32,54,40000,2080000
"Philippe Coutinho","Aston Villa","BRA","MF","FW",30,1992,20,788,39,23,7,72,1,13,22,1.1,9,9,125000,6500000
"Pierre-Emerick Aubameyang","Chelsea","GAB","FW",NA,33,1989,15,554,37,16.2,5,62,0,10,24,1.07,3,8,160000,8320000
"Pontus Jansson","Brentford","SWE","DF",NA,31,1991,12,724,60,21.2,9,79,7,3,5,1.33,17,14,25000,1300000
"Raheem Sterling","Chelsea","ENG","FW","MF",27,1994,28,1891,68,55.3,23,76,7,5,28,1.14,24,27,325000,16900000
"Raphaël Varane","Manchester Utd","FRA","DF",NA,29,1993,24,1911,80,55.9,22,85,16,2,23,1.96,28,22,340000,17680000
"Rasmus Kristensen","Leeds United","DEN","DF",NA,25,1997,26,1960,75,57.3,21,87,17,5,26,0.88,29,53,40000,2080000
"Raúl Jiménez","Wolves","MEX","FW",NA,31,1991,15,846,56,24.7,8,82,5,7,27,0.8,7,18,1e+05,5200000
"Rayan Aït-Nouri","Wolves","ALG","DF",NA,21,2001,21,1076,51,31.5,9,81,4,12,29,1,8,18,10000,520000
"Reece James","Chelsea","ENG","DF","MF",22,1999,16,1244,78,36.4,14,85,12,2,27,1.44,15,17,250000,1.3e+07
"Remo Freuler","Nott'ham Forest","SUI","MF",NA,30,1992,28,2161,77,63.2,24,84,16,4,38,0.82,17,47,40000,2080000
"Renan Lodi","Nott'ham Forest","BRA","DF",NA,24,1998,28,2214,79,64.7,26,83,16,2,25,1.11,29,48,60000,3120000
"Ricardo Pereira","Leicester City","POR","DF","MF",28,1993,10,454,45,13.3,5,79,3,5,12,0.7,3,11,80000,4160000
"Richarlison","Tottenham","BRA","MF","FW",25,1997,27,1010,37,29.5,12,65,1,15,15,1.59,22,18,90000,4680000
"Rico Lewis","Manchester City","ENG","DF","MF",17,2004,14,903,65,26.4,10,82,6,4,21,2.29,18,8,5000,260000
"Riyad Mahrez","Manchester City","ALG","FW","MF",31,1991,30,1920,64,56.1,22,80,11,8,20,2.5,51,23,160000,8320000
"Rob Holding","Arsenal","ENG","DF",NA,26,1995,14,566,40,16.5,6,90,6,8,3,2.36,17,13,40000,2080000
"Roberto Firmino","Liverpool","BRA","FW","MF",30,1991,25,1213,49,35.5,13,73,3,12,22,1.64,28,17,180000,9360000
"Robin Olsen","Aston Villa","SWE","GK",NA,32,1990,4,281,70,8.2,2,90,2,2,51,1,4,8,50000,2600000
"Rodri","Manchester City","ESP","MF",NA,26,1996,36,2911,81,85.1,34,85,23,2,7,2.39,83,26,220000,11440000
"Rodrigo","Leeds United","ESP","FW","MF",31,1991,31,1935,62,56.6,23,74,7,8,28,0.87,28,43,1e+05,5200000
"Rodrigo Bentancur","Tottenham","URU","MF",NA,25,1997,18,1500,83,43.9,17,86,10,1,33,1.89,33,24,75000,3900000
"Romain Perraud","Southampton","FRA","DF",NA,24,1997,29,1835,63,53.7,22,78,12,7,16,0.59,15,35,30000,1560000
"Roméo Lavia","Southampton","BEL","MF",NA,18,2004,29,2221,77,64.9,26,82,14,3,30,0.69,28,50,25000,1300000
"Rúben Dias","Manchester City","POR","DF",NA,25,1997,26,1998,77,58.4,22,87,19,4,23,2.65,65,16,180000,9360000
"Ruben Loftus-Cheek","Chelsea","ENG","MF","DF",26,1996,25,1536,61,44.9,19,73,6,6,26,1.36,22,23,120000,6240000
"Rúben Neves","Wolves","POR","MF",NA,25,1997,35,3019,86,88.3,33,89,30,2,45,1,26,48,50000,2600000
"Ryan Christie","Bournemouth","SCO","MF","FW",27,1995,32,1834,57,53.6,22,74,5,10,20,1.09,19,35,30000,1560000
"Ryan Fraser","Newcastle Utd","SCO","FW",NA,28,1994,8,313,39,9.2,3,67,0,5,22,1.63,3,3,42000,2184000
"Ryan Fredericks","Bournemouth","ENG","DF",NA,29,1992,12,533,44,15.6,5,74,1,7,23,1,11,11,35000,1820000
"Ryan Sessegnon","Tottenham","ENG","DF",NA,22,2000,17,813,48,23.8,9,75,3,8,17,1.65,17,15,55000,2860000
"Ryan Yates","Nott'ham Forest","ENG","MF",NA,24,1997,26,1837,71,53.7,21,81,14,5,27,1.04,22,36,25000,1300000
"Saïd Benrahma","West Ham","ALG","FW","MF",26,1995,35,2069,59,60.5,22,77,8,13,28,0.89,25,32,55000,2860000
"Salomón Rondón","Everton","VEN","FW",NA,32,1989,7,109,16,3.2,1,56,0,6,9,1.14,1,2,80000,4160000
"Sam Greenwood","Leeds United","ENG","MF","FW",20,2002,18,424,24,12.4,3,70,1,15,14,0.72,10,11,30000,1560000
"Sam Surridge","Nott'ham Forest","ENG","FW",NA,24,1998,20,323,16,9.4,1,62,0,19,14,1.15,5,5,15000,780000
"Samuel Edozie","Southampton","ENG","FW","MF",19,2003,17,567,33,16.6,5,69,0,12,19,0.29,5,9,15000,780000
"Saša Lukić","Fulham","SRB","MF",NA,25,1996,12,412,34,12,4,75,1,8,14,1.33,3,10,63000,3276000
"Scott McKenna","Nott'ham Forest","SCO","DF",NA,25,1996,20,1571,79,45.9,19,82,16,1,16,0.85,14,32,20000,1040000
"Scott McTominay","Manchester Utd","SCO","MF",NA,25,1996,24,1160,48,33.9,10,85,7,14,22,2,17,20,60000,3120000
"Séamus Coleman","Everton","IRL","DF",NA,33,1988,23,1656,72,48.4,20,77,9,3,37,0.91,15,25,55000,2860000
"Sean Longstaff","Newcastle Utd","ENG","MF",NA,24,1997,33,2518,76,73.6,28,87,24,5,18,1.91,48,18,50000,2600000
"Sekou Mara","Southampton","FRA","FW","MF",20,2002,22,555,25,16.2,4,58,0,18,18,0.73,6,10,25000,1300000
"Serge Aurier","Nott'ham Forest","CIV","DF",NA,29,1992,24,1943,81,56.8,22,84,16,2,45,1.38,24,31,35000,1820000
"Sergio Gómez","Manchester City","ESP","DF","MF",21,2000,12,349,29,10.2,2,84,1,10,18,2.58,5,6,50000,2600000
"Shandon Baptiste","Brentford","GRN","MF",NA,24,1998,23,618,27,18.1,4,68,0,19,18,1.35,12,6,15000,780000
"Solly March","Brighton","ENG","FW","DF",28,1994,33,2715,82,79.4,31,86,19,2,30,1.67,58,40,40000,2080000
"Son Heung-min","Tottenham","KOR","MF","FW",30,1992,36,2888,80,84.4,33,85,19,3,22,1.58,57,55,190000,9880000
"Stefan Bajcetic","Liverpool","ESP","MF",NA,17,2004,11,526,48,15.4,6,78,0,5,12,2.09,11,4,40000,2080000
"Steve Cook","Nott'ham Forest","ENG","DF",NA,31,1991,12,957,80,28,11,86,8,1,12,0.83,7,21,30000,1560000
"Stuart Armstrong","Southampton","SCO","MF","FW",30,1992,32,1408,44,41.2,14,70,0,18,24,0.56,12,34,65000,3380000
"Sven Botman","Newcastle Utd","NED","DF",NA,22,2000,36,3127,87,91.4,35,89,33,1,1,1.94,64,30,90000,4680000
"Taiwo Awoniyi","Nott'ham Forest","NGA","FW",NA,24,1997,27,1404,52,41.1,17,71,0,10,19,0.93,19,29,50000,2600000
"Takehiro Tomiyasu","Arsenal","JPN","DF",NA,23,1998,21,663,32,19.4,6,77,3,15,14,2.38,17,11,55000,2860000
"Tariq Lamptey","Brighton","GHA","DF",NA,21,2000,20,453,23,13.2,3,60,1,17,16,1.6,6,7,35000,1820000
"Tetê","Leicester City","BRA","FW",NA,22,2000,13,734,56,21.5,9,68,0,4,30,0.85,13,15,50000,2600000
"Theo Walcott","Southampton","ENG","FW","MF",33,1989,20,1129,56,33,13,72,2,7,28,0.55,15,30,75000,3900000
"Thiago Alcántara","Liverpool","ESP","MF",NA,31,1991,18,1254,70,36.7,14,82,9,4,25,1.72,22,23,2e+05,10400000
"Thiago Silva","Chelsea","BRA","DF",NA,37,1984,27,2352,87,68.8,26,87,25,1,84,1.19,27,32,110000,5720000
"Thilo Kehrer","West Ham","GER","DF",NA,25,1996,27,2230,83,65.2,25,87,23,2,27,1.15,26,34,80000,4160000
"Thomas Partey","Arsenal","GHA","MF",NA,29,1993,33,2483,75,72.6,28,85,21,5,20,2.27,69,28,2e+05,10400000
"Timothy Castagne","Leicester City","BEL","DF",NA,26,1995,37,3254,88,95.1,36,89,33,1,45,0.92,49,63,65000,3380000
"Tom Cairney","Fulham","SCO","MF",NA,31,1991,33,988,30,28.9,6,78,0,27,19,1.36,18,13,30000,1560000
"Tom Davies","Everton","ENG","MF",NA,24,1998,19,538,28,15.7,4,66,1,15,18,1,3,9,25000,1300000
"Tomáš Souček","West Ham","CZE","MF",NA,27,1995,36,2815,78,82.3,32,84,24,4,31,1.11,38,42,65000,3380000
"Tosin Adarabioyo","Fulham","ENG","DF",NA,24,1997,25,2085,83,61,23,90,23,2,8,1.44,36,39,40000,2080000
"Toti Gomes","Wolves","POR","DF",NA,23,1999,17,984,58,28.8,10,85,7,7,19,1.41,10,14,5000,260000
"Trent Alexander-Arnold","Liverpool","ENG","DF",NA,23,1998,37,2923,79,85.5,34,85,23,3,16,1.78,70,44,180000,9360000
"Trevoh Chalobah","Chelsea","ENG","DF",NA,23,1999,25,1608,64,47,18,86,15,7,8,1.2,20,24,50000,2600000
"Tyrell Malacia","Manchester Utd","NED","DF",NA,22,1999,22,1396,63,40.8,14,84,10,8,27,2,22,14,75000,3900000
"Tyrick Mitchell","Crystal Palace","ENG","DF",NA,22,1999,36,2891,80,84.5,34,84,27,2,19,1.17,36,38,40000,2080000
"Victor Lindelöf","Manchester Utd","SWE","DF",NA,28,1994,20,1365,68,39.9,14,90,13,6,18,1.95,29,16,120000,6240000
"Vitaliy Mykolenko","Everton","UKR","DF",NA,23,1999,34,2655,78,77.6,30,86,27,4,17,0.91,28,46,58000,3016000
"Vitaly Janelt","Brentford","GER","MF","DF",24,1998,35,2208,63,64.6,24,80,13,11,26,1.63,34,28,30000,1560000
"Vladimír Coufal","West Ham","CZE","DF",NA,29,1992,27,2136,79,62.5,24,85,18,3,33,1,27,35,35000,1820000
"Wayne Hennessey","Nott'ham Forest","WAL","GK",NA,35,1987,4,271,68,7.9,3,90,3,1,1,1.25,2,5,15000,780000
"Wesley Fofana","Chelsea","FRA","DF",NA,21,2000,15,1183,79,34.6,12,85,7,3,54,1,13,18,2e+05,10400000
"Weston McKennie","Leeds United","USA","MF",NA,23,1998,19,1437,76,42,16,85,9,3,28,0.68,20,35,75000,3900000
"Wilfred Ndidi","Leicester City","NGA","MF",NA,25,1996,27,1679,62,49.1,19,79,8,8,22,0.7,25,39,75000,3900000
"Wilfried Gnonto","Leeds United","ITA","FW","MF",18,2003,24,1354,56,39.6,14,79,7,10,26,0.75,17,28,20000,1040000
"Will Hughes","Crystal Palace","ENG","MF",NA,27,1995,27,842,31,24.6,7,79,1,20,15,1.15,7,11,35000,1820000
"Willian","Fulham","BRA","FW",NA,33,1988,27,2126,79,62.2,25,82,6,2,38,1.63,39,22,40000,2080000
"Willy Boly","Nott'ham Forest","CIV","DF",NA,31,1991,11,685,62,20,9,74,5,2,11,1.64,6,10,40000,2080000
"Wout Weghorst","Manchester Utd","NED","FW","MF",29,1992,17,797,47,23.3,10,67,3,7,18,1.65,11,11,35000,1820000
"Yasin Ayari","Brighton","SWE","MF",NA,18,2003,3,67,22,2,1,45,0,2,11,2,2,2,8000,416000
"Yoane Wissa","Brentford","COD","FW",NA,25,1996,38,1606,42,47,16,75,1,22,19,1.55,30,17,20000,1040000
"Youri Tielemans","Leicester City","BEL","MF",NA,25,1997,31,2344,76,68.5,27,82,16,4,30,0.97,35,49,35000,1820000
"Yves Bissouma","Tottenham","MLI","MF",NA,25,1996,23,1010,44,29.5,10,81,4,13,15,1.57,20,20,55000,2860000
