"Player","Squad","Nation","Pos","Pos2","Age","Yellow_Card","Red_Card","Second_Yellow_Card","Total_Red_Cards","Fouls"
"Andreas Pereira","Fulham","BRA","MF",NA,26,8,0,0,0,41
"Ricardo Pereira","Leicester City","POR","DF","MF",28,2,0,0,0,4
"Ayoze Pérez","Leicester City","ESP","MF","FW",29,0,0,0,0,7
"Ivan Perišić","Tottenham","CRO","DF","MF",33,6,0,0,0,30
"Romain Perraud","Southampton","FRA","DF",NA,24,4,0,0,0,31
"Cameron Peupion","Brighton","AUS","MF",NA,19,0,0,0,0,0
"Kalvin Phillips","Manchester City","ENG","MF",NA,26,1,0,0,0,10
"Nathaniel Phillips","Liverpool","ENG","DF",NA,25,0,0,0,0,1
"Jordan Pickford","Everton","ENG","GK",NA,28,6,0,0,0,1
"Ethan Pinnock","Brentford","JAM","DF",NA,29,0,0,0,0,6
"Daniel Podence","Wolves","POR","FW","MF",26,5,0,0,0,26
"Nick Pope","Newcastle Utd","ENG","GK",NA,30,3,1,0,1,1
"Pedro Porro","Tottenham","ESP","DF","MF",22,0,0,0,0,12
"Dennis Praet","Leicester City","BEL","MF","FW",28,1,0,0,0,9
"Christian Pulisic","Chelsea","USA","FW","DF",23,1,0,0,0,10
"Aaron Ramsdale","Arsenal","ENG","GK",NA,24,1,0,0,0,0
"Jacob Ramsey","Aston Villa","ENG","MF","FW",21,5,0,0,0,35
"Marcus Rashford","Manchester Utd","ENG","FW",NA,24,2,0,0,0,15
"David Raya","Brentford","ESP","GK",NA,26,1,0,0,0,0
"Tim Ream","Fulham","USA","DF",NA,34,2,0,0,0,18
"Harrison Reed","Fulham","ENG","MF",NA,27,5,0,0,0,38
"Bobby Reid","Fulham","JAM","FW","DF",29,8,0,0,0,34
"Declan Rice","West Ham","ENG","MF",NA,23,5,0,0,0,23
"Chris Richards","Crystal Palace","USA","DF",NA,22,0,0,0,0,2
"Richarlison","Tottenham","BRA","MF","FW",25,3,0,0,0,14
"Jaïro Riedewald","Crystal Palace","NED","DF","MF",25,0,0,0,0,2
"Matt Ritchie","Newcastle Utd","SCO","FW","MF",32,0,0,0,0,0
"Andrew Robertson","Liverpool","SCO","DF",NA,28,3,0,0,0,22
"Antonee Robinson","Fulham","USA","DF",NA,24,8,0,0,0,33
"Joel Robles","Leeds United","ESP","GK",NA,32,1,0,0,0,0
"Marc Roca","Leeds United","ESP","MF",NA,25,7,0,0,0,40
"Marek Rodák","Fulham","SVK","GK",NA,25,0,0,0,0,0
"Rodri","Manchester City","ESP","MF",NA,26,5,0,0,0,47
"Rodrigo","Leeds United","ESP","FW","MF",31,6,0,0,0,29
"Mads Roerslev","Brentford","DEN","DF",NA,23,0,0,0,0,4
"Cristian Romero","Tottenham","ARG","DF",NA,24,11,1,1,2,42
"Oriol Romeu","Southampton","ESP","MF",NA,30,0,0,0,0,1
"Cristiano Ronaldo","Manchester Utd","POR","FW",NA,37,2,0,0,0,7
"Salomón Rondón","Everton","VEN","FW",NA,32,0,0,0,0,4
"Joe Rothwell","Bournemouth","ENG","MF",NA,27,1,0,0,0,17
"Georginio Rutter","Leeds United","FRA","FW","MF",20,0,0,0,0,5
"José Sá","Wolves","POR","GK",NA,29,2,0,0,0,1
"Marcel Sabitzer","Manchester Utd","AUT","MF",NA,28,1,0,0,0,8
"Allan Saint-Maximin","Newcastle Utd","FRA","FW",NA,25,1,0,0,0,6
"Bukayo Saka","Arsenal","ENG","FW",NA,20,6,0,0,0,43
"Mohamed Salah","Liverpool","EGY","FW",NA,30,2,0,0,0,20
"William Saliba","Arsenal","FRA","DF",NA,21,4,0,0,0,19
"Mohammed Salisu","Southampton","GHA","DF",NA,23,5,0,0,0,26
"Albert Sambi Lokonga","Arsenal","BEL","MF",NA,22,0,0,0,0,1
"Albert Sambi Lokonga","Crystal Palace","BEL","MF",NA,22,2,0,0,0,7
"Davinson Sánchez","Tottenham","COL","DF",NA,26,1,0,0,0,7
"Robert Sánchez","Brighton","ESP","GK",NA,24,2,0,0,0,1
"Jadon Sancho","Manchester Utd","ENG","FW","MF",22,0,0,0,0,9
"Morgan Sanson","Aston Villa","FRA","MF",NA,27,0,0,0,0,0
"Pablo Sarabia","Wolves","ESP","FW","MF",30,3,0,0,0,13
"Jeremy Sarmiento","Brighton","ECU","MF",NA,20,1,0,0,0,4
"Gianluca Scamacca","West Ham","ITA","FW",NA,23,3,0,0,0,16
"Gustavo Scarpa","Nott'ham Forest","BRA","MF","FW",28,1,0,0,0,4
"Kevin Schade","Brentford","GER","FW",NA,20,2,0,0,0,13
"Fabian Schär","Newcastle Utd","SUI","DF",NA,30,7,0,0,0,20
"Jeffrey Schlupp","Crystal Palace","GHA","MF","FW",29,7,0,0,0,51
"Nélson Semedo","Wolves","POR","DF",NA,28,11,1,0,1,47
"Antoine Semenyo","Bournemouth","GHA","FW","MF",22,0,0,0,0,6
"Marcos Senesi","Bournemouth","ARG","DF",NA,25,7,0,0,0,29
"Ryan Sessegnon","Tottenham","ENG","DF",NA,22,4,0,0,0,15
"Luke Shaw","Manchester Utd","ENG","DF",NA,27,8,0,0,0,46
"Jonjo Shelvey","Nott'ham Forest","ENG","MF",NA,30,2,0,0,0,9
"Bernardo Silva","Manchester City","POR","MF","FW",27,5,0,0,0,31
"Thiago Silva","Chelsea","BRA","DF",NA,37,2,0,0,0,10
"Ellis Simms","Everton","ENG","FW",NA,21,0,0,0,0,0
"Luis Sinisterra","Leeds United","COL","FW",NA,23,3,1,1,2,14
"Oliver Skipp","Tottenham","ENG","MF",NA,21,7,0,0,0,23
"Adam Smith","Bournemouth","ENG","DF",NA,31,11,0,0,0,29
"Emile Smith Rowe","Arsenal","ENG","MF","FW",22,0,0,0,0,1
"Cédric Soares","Arsenal","POR","DF",NA,30,0,0,0,0,1
"Cédric Soares","Fulham","POR","DF",NA,30,0,0,0,0,1
"Dominic Solanke","Bournemouth","ENG","FW","MF",24,2,0,0,0,40
"Manor Solomon","Fulham","ISR","FW",NA,23,0,0,0,0,5
"Tomáš Souček","West Ham","CZE","MF",NA,27,3,0,0,0,50
"Boubakary Soumaré","Leicester City","FRA","MF",NA,23,9,0,0,0,31
"Harry Souttar","Leicester City","AUS","DF",NA,23,2,0,0,0,5
"Çağlar Söyüncü","Leicester City","TUR","DF",NA,26,2,0,0,0,7
"Djed Spence","Tottenham","ENG","FW","DF",21,0,0,0,0,0
"Jack Stacey","Bournemouth","ENG","DF",NA,26,2,0,0,0,4
"Junior Stanislas","Bournemouth","ENG","MF",NA,32,0,0,0,0,0
"Jay Stansfield","Fulham","ENG","FW",NA,19,0,0,0,0,1
"Jason Steele","Brighton","ENG","GK",NA,31,1,0,0,0,1
"Jack Stephens","Southampton","ENG","DF",NA,28,0,0,0,0,1
"Jack Stephens","Bournemouth","ENG","DF",NA,28,3,0,0,0,8
"Raheem Sterling","Chelsea","ENG","FW","MF",27,4,0,0,0,21
"John Stones","Manchester City","ENG","DF","MF",28,2,0,0,0,10
"Pascal Struijk","Leeds United","NED","DF",NA,22,5,0,0,0,29
"Kamaldeen Sulemana","Southampton","GHA","FW","MF",20,1,0,0,0,9
"Crysencio Summerville","Leeds United","NED","FW",NA,20,4,0,0,0,22
"Sam Surridge","Nott'ham Forest","ENG","FW",NA,24,2,0,0,0,12
"Japhet Tanganga","Tottenham","ENG","DF",NA,23,0,0,0,0,3
"Matt Targett","Newcastle Utd","ENG","DF",NA,26,1,0,0,0,10
"James Tarkowski","Everton","ENG","DF",NA,29,6,0,0,0,40
"Marcus Tavernier","Bournemouth","ENG","MF","FW",23,1,0,0,0,21
"Tetê","Leicester City","BRA","FW",NA,22,0,0,0,0,3
"Kenny Tete","Fulham","NED","DF",NA,26,8,0,0,0,42
"Luke Thomas","Leicester City","ENG","DF",NA,21,3,0,0,0,12
"Youri Tielemans","Leicester City","BEL","MF",NA,25,4,0,0,0,33
"Kieran Tierney","Arsenal","SCO","DF",NA,25,0,0,0,0,5
"Harry Toffolo","Nott'ham Forest","ENG","DF",NA,26,2,0,0,0,10
"Takehiro Tomiyasu","Arsenal","JPN","DF",NA,23,2,0,0,0,6
"James Tomkins","Crystal Palace","ENG","DF",NA,33,3,1,1,2,3
"Ivan Toney","Brentford","ENG","FW",NA,26,9,0,0,0,52
"Adama Traoré","Wolves","ESP","FW","MF",26,2,0,0,0,21
"Bertrand Traoré","Aston Villa","BFA","FW","MF",26,1,0,0,0,2
"Boubacar Traoré","Wolves","MLI","MF",NA,20,2,0,0,0,10
"Mark Travers","Bournemouth","IRL","GK",NA,23,0,0,0,0,0
"Kieran Trippier","Newcastle Utd","ENG","DF",NA,31,5,0,0,0,48
"Leandro Trossard","Arsenal","BEL","FW",NA,27,0,0,0,0,9
"Leandro Trossard","Brighton","BEL","FW","MF",27,1,0,0,0,10
"Kostas Tsimikas","Liverpool","GRE","DF",NA,26,3,0,0,0,13
"Deniz Undav","Brighton","GER","FW","MF",26,2,0,0,0,15
"Yan Valery","Southampton","TUN","DF",NA,23,0,0,0,0,0
"Virgil van Dijk","Liverpool","NED","DF",NA,31,3,0,0,0,13
"Raphaël Varane","Manchester Utd","FRA","DF",NA,29,1,0,0,0,12
"Jamie Vardy","Leicester City","ENG","FW",NA,35,1,0,0,0,21
"Joël Veltman","Brighton","NED","DF",NA,30,6,0,0,0,27
"Fabio Vieira","Arsenal","POR","MF","FW",22,0,0,0,0,3
"Matías Viña","Bournemouth","URU","DF",NA,24,1,0,0,0,7
"Rúben Vinagre","Everton","POR","DF","MF",23,0,0,0,0,0
"Carlos Vinícius","Fulham","BRA","FW",NA,27,3,0,0,0,21
"Theo Walcott","Southampton","ENG","FW","MF",33,1,0,0,0,7
"Kyle Walker","Manchester City","ENG","DF",NA,32,3,0,0,0,15
"Kyle Walker-Peters","Southampton","ENG","DF",NA,25,4,0,0,0,25
"Aaron Wan-Bissaka","Manchester Utd","ENG","DF",NA,24,2,0,0,0,11
"Danny Ward","Leicester City","WAL","GK",NA,29,0,0,0,0,0
"Joel Ward","Crystal Palace","ENG","DF",NA,32,6,0,0,0,29
"James Ward-Prowse","Southampton","ENG","MF",NA,27,6,0,0,0,34
"Ollie Watkins","Aston Villa","ENG","FW",NA,26,4,0,0,0,26
"Adam Webster","Brighton","ENG","DF",NA,27,2,0,0,0,10
"Wout Weghorst","Manchester Utd","NED","FW","MF",29,1,0,0,0,14
"Danny Welbeck","Brighton","ENG","FW",NA,31,0,0,0,0,25
"Ben White","Arsenal","ENG","DF",NA,24,5,0,0,0,28
"Harvey White","Tottenham","ENG","MF",NA,20,0,0,0,0,0
"Neco Williams","Nott'ham Forest","WAL","DF",NA,21,7,0,0,0,33
"Willian","Fulham","BRA","FW",NA,33,2,0,0,0,11
"Joe Willock","Newcastle Utd","ENG","MF",NA,22,1,0,0,0,35
"Callum Wilson","Newcastle Utd","ENG","FW",NA,30,4,0,0,0,21
"Harry Wilson","Fulham","WAL","FW",NA,25,1,0,0,0,11
"Yoane Wissa","Brentford","COD","FW",NA,25,3,0,0,0,21
"Maximilian Wöber","Leeds United","AUT","DF",NA,24,3,0,0,0,15
"Chris Wood","Newcastle Utd","NZL","FW",NA,30,0,0,0,0,4
"Chris Wood","Nott'ham Forest","NZL","FW",NA,30,0,0,0,0,2
"Joe Worrall","Nott'ham Forest","ENG","DF",NA,25,6,0,0,0,27
"Granit Xhaka","Arsenal","SUI","MF",NA,29,4,0,0,0,26
"Ryan Yates","Nott'ham Forest","ENG","MF",NA,24,5,0,0,0,50
"Ashley Young","Aston Villa","ENG","DF",NA,37,7,0,0,0,24
"Illia Zabarnyi","Bournemouth","UKR","DF",NA,19,0,0,0,0,1
"Wilfried Zaha","Crystal Palace","CIV","FW","MF",29,5,0,0,0,35
"Denis Zakaria","Chelsea","SUI","MF",NA,25,0,0,0,0,5
"Jordan Zemura","Bournemouth","ZIM","DF",NA,22,1,0,0,0,17
"Oleksandr Zinchenko","Arsenal","UKR","DF",NA,25,3,0,0,0,6
"Hakim Ziyech","Chelsea","MAR","FW","MF",29,1,0,0,0,12
"Kurt Zouma","West Ham","FRA","DF",NA,27,0,0,0,0,14
"Martin Ødegaard","Arsenal","NOR","MF",NA,23,4,0,0,0,30
