"Player","Squad","Nation","Pos","Pos2","Age","Assists","Goals+Assists","Penalty_Attempted","Penalty_Scored","Shots","Shots_on_Target","Shots_on_Target_Percentage","Goals_per_Shot","Goals_per_Shot_on_Target","Average_Shot_Distance","Free_Kick_Shots","Shot_Creating_Actions","Live_Pass_Shot_Creation","Other_Type_Shot_Creation","Goal_Creating_Actions","Live_Pass_Goal_Creation","Other_Type_Goal_Creation"
"Emiliano Marcondes","Bournemouth","DEN","MF",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Emiliano Martínez","Aston Villa","ARG","GK",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,3,2,0,0,0
"Emmanuel Dennis","Nott'ham Forest","NGA","FW","MF",24,2,4,0,0,21,7,33.3,0.1,0.29,13.2,2,25,14,11,3,2,1
"Enock Mwepu","Brighton","ZAM","FW","MF",24,1,1,0,0,2,1,50,0,0,16.7,0,7,6,1,2,1,1
"Enzo Fernández","Chelsea","ARG","MF",NA,21,2,2,0,0,20,3,15,0,0,25.7,2,59,49,10,6,6,0
"Eric Dier","Tottenham","ENG","DF",NA,28,1,3,0,0,17,4,23.5,0.12,0.5,11.8,2,29,24,5,2,1,1
"Erling Haaland","Manchester City","NOR","FW",NA,22,8,44,7,7,116,53,45.7,0.25,0.55,12.6,0,72,48,24,17,14,3
"Ethan Nwaneri","Arsenal","ENG","FW",NA,15,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Ethan Pinnock","Brentford","JAM","DF",NA,29,0,3,0,0,15,8,53.3,0.2,0.38,10,0,25,18,7,5,5,0
"Evan Ferguson","Brighton","IRL","FW",NA,17,2,8,0,0,36,17,47.2,0.17,0.35,15.2,0,22,15,7,2,2,0
"Ezri Konsa","Aston Villa","ENG","DF",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,15,13,2,2,2,0
"Fabian Schär","Newcastle Utd","SUI","DF",NA,30,3,4,0,0,56,14,25,0.02,0.07,14.4,3,59,43,16,8,5,3
"Fabinho","Liverpool","BRA","MF",NA,28,2,2,0,0,18,4,22.2,0,0,22,0,55,49,6,8,7,1
"Fabio Carvalho","Liverpool","POR","MF","FW",19,0,2,0,0,11,4,36.4,0.18,0.5,11.5,0,9,5,4,2,1,1
"Fabio Vieira","Arsenal","POR","MF","FW",22,2,3,0,0,15,2,13.3,0.07,0.5,20.1,0,23,17,6,3,3,0
"Facundo Buonanotte","Brighton","ARG","FW","MF",17,1,2,0,0,11,3,27.3,0.09,0.33,16.9,0,14,12,2,1,1,0
"Facundo Pellistri","Manchester Utd","URU","FW","MF",20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0
"Felipe","Nott'ham Forest","BRA","DF",NA,33,1,1,0,0,13,1,7.7,0,0,9,0,15,10,5,1,1,0
"Flynn Downes","West Ham","ENG","MF",NA,23,0,0,0,0,4,1,25,0,0,14.6,0,13,8,5,0,0,0
"Frank Onyeka","Brentford","NGA","MF",NA,24,2,2,0,0,9,4,44.4,0,0,17.4,0,23,16,7,7,5,2
"Fraser Forster","Tottenham","ENG","GK",NA,34,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Fred","Manchester Utd","BRA","MF",NA,29,2,4,0,0,26,5,19.2,0.08,0.4,19.5,0,59,49,10,4,3,1
"Gabriel Jesus","Arsenal","BRA","FW",NA,25,6,17,1,1,76,31,40.8,0.13,0.32,10.6,0,83,43,40,12,8,4
"Gabriel Magalhães","Arsenal","BRA","DF",NA,24,0,3,0,0,32,9,28.1,0.09,0.33,11.9,0,24,21,3,2,2,0
"Gabriel Martinelli","Arsenal","BRA","FW",NA,21,5,20,0,0,79,30,38,0.19,0.5,15.4,2,127,89,38,17,10,7
"Gavin Bazunu","Southampton","IRL","GK",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,5,2,0,0,0
"George Abbott","Tottenham","ENG","MF",NA,16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Georginio Rutter","Leeds United","FRA","FW","MF",20,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,6,5,1,1,1,0
"Gianluca Scamacca","West Ham","ITA","FW",NA,23,0,3,0,0,30,10,33.3,0.1,0.3,18.7,1,24,20,4,1,1,0
"Giulian Biancone","Nott'ham Forest","FRA","DF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Gonçalo Guedes","Wolves","POR","FW","MF",25,1,2,0,0,19,6,31.6,0.05,0.17,18.4,1,27,15,12,1,1,0
"Granit Xhaka","Arsenal","SUI","MF",NA,29,7,14,0,0,40,14,35,0.18,0.5,16.6,3,110,94,16,17,16,1
"Gustavo Scarpa","Nott'ham Forest","BRA","MF","FW",28,0,0,0,0,7,1,14.3,0,0,26.9,0,10,3,7,0,0,0
"Hakim Ziyech","Chelsea","MAR","FW","MF",29,3,3,0,0,16,3,18.8,0,0,22.7,0,32,25,7,3,2,1
"Halil Dervişoğlu","Brentford","TUR","MF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1
"Hamed Junior Traorè","Bournemouth","CIV","FW","MF",22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,20,12,8,1,1,0
"Harrison Reed","Fulham","ENG","MF",NA,27,4,7,0,0,20,7,35,0.15,0.43,20.1,0,74,64,10,7,6,1
"Harry Kane","Tottenham","ENG","FW",NA,29,3,33,6,5,124,54,43.5,0.2,0.46,16,4,131,89,42,18,10,8
"Harry Maguire","Manchester Utd","ENG","DF",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,5,0,1,1,0
"Harry Souttar","Leicester City","AUS","DF",NA,23,1,1,0,0,8,1,12.5,0,0,9.6,0,8,4,4,2,1,1
"Harry Toffolo","Nott'ham Forest","ENG","DF",NA,26,0,0,0,0,6,2,33.3,0,0,17.6,0,19,14,5,0,0,0
"Harry Wilson","Fulham","WAL","FW",NA,25,3,5,0,0,18,4,22.2,0.11,0.5,16,1,32,18,14,9,4,5
"Harvey Barnes","Leicester City","ENG","FW","MF",24,1,14,0,0,72,34,47.2,0.18,0.38,15.9,0,63,43,20,14,8,6
"Harvey Elliott","Liverpool","ENG","MF","FW",19,2,3,0,0,36,12,33.3,0.03,0.08,19.3,0,75,62,13,10,10,0
"Harvey White","Tottenham","ENG","MF",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Hugo Bueno","Wolves","ESP","DF",NA,19,1,1,0,0,4,1,25,0,0,18.5,0,30,22,8,1,1,0
"Hugo Lloris","Tottenham","FRA","GK",NA,35,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0
"Hwang Hee-chan","Wolves","KOR","FW","MF",26,1,4,0,0,18,7,38.9,0.17,0.43,15,0,30,25,5,2,2,0
"Ibrahima Diallo","Southampton","FRA","MF",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,8,2,0,0,0
"Ibrahima Konaté","Liverpool","FRA","DF",NA,23,0,0,0,0,11,3,27.3,0,0,9.7,0,17,12,5,1,1,0
"Idrissa Gana Gueye","Everton","SEN","MF",NA,32,1,1,0,0,15,6,40,0,0,25.1,1,51,36,15,3,2,1
"İlkay Gündoğan","Manchester City","GER","MF",NA,31,4,12,1,0,53,20,37.7,0.15,0.4,18.1,5,90,71,19,17,13,4
"Illan Meslier","Leeds United","FRA","GK",NA,22,0,0,0,0,1,1,100,0,0,9,0,4,2,2,0,0,0
"Illia Zabarnyi","Bournemouth","UKR","DF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Isaac Price","Everton","NIR","MF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0
"Issa Diop","Fulham","FRA","DF",NA,25,0,1,0,0,3,2,66.7,0.33,0.5,12.3,0,9,9,0,0,0,0
"Ivan Perišić","Tottenham","CRO","DF","MF",33,8,9,0,0,29,8,27.6,0.03,0.13,15.3,2,75,55,20,11,7,4
"Ivan Toney","Brentford","ENG","FW",NA,26,4,24,7,6,87,33,37.9,0.16,0.42,16.5,9,66,39,27,8,3,5
"Jack Colback","Nott'ham Forest","ENG","MF",NA,32,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,0,0
"Jack Grealish","Manchester City","ENG","FW",NA,26,7,12,0,0,41,15,36.6,0.12,0.33,15.4,0,104,71,33,20,14,6
"Jack Harrison","Leeds United","ENG","FW","MF",25,7,12,0,0,39,14,35.9,0.13,0.36,17.8,3,114,68,46,9,6,3
"Jack Hinshelwood","Brighton","ENG","FW",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jack Stacey","Bournemouth","ENG","DF",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Jack Stephens","Bournemouth","ENG","DF",NA,28,0,0,0,0,2,1,50,0,0,5.2,0,10,9,1,1,1,0
"Jack Stephens","Bournemouth","ENG","DF",NA,28,0,0,0,0,2,1,50,0,0,5.2,0,0,0,0,0,0,0
"Jack Stephens","Southampton","ENG","DF",NA,28,0,0,0,0,2,1,50,0,0,5.2,0,10,9,1,1,1,0
"Jack Stephens","Southampton","ENG","DF",NA,28,0,0,0,0,2,1,50,0,0,5.2,0,0,0,0,0,0,0
"Jacob Murphy","Newcastle Utd","ENG","FW",NA,27,2,6,0,0,29,10,34.5,0.14,0.4,18.6,0,49,37,12,6,5,1
"Jacob Ramsey","Aston Villa","ENG","MF","FW",21,7,13,0,0,33,13,39.4,0.18,0.46,15.9,0,81,69,12,11,8,3
"Jadon Sancho","Manchester Utd","ENG","FW","MF",22,3,9,0,0,21,9,42.9,0.29,0.67,14.1,0,87,80,7,9,7,2
"Jaidon Anthony","Bournemouth","ENG","MF","FW",22,1,4,0,0,22,13,59.1,0.14,0.23,19.3,2,38,28,10,4,2,2
"Jaïro Riedewald","Crystal Palace","NED","DF","MF",25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jakub Kiwior","Arsenal","POL","DF",NA,22,0,1,0,0,1,1,100,1,1,10,0,1,1,0,0,0,0
"Jamaal Lascelles","Newcastle Utd","ENG","DF",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Jamal Lewis","Newcastle Utd","NIR","DF","FW",24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jamal Lowe","Bournemouth","JAM","MF","FW",28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"James Bree","Southampton","ENG","DF",NA,24,0,0,0,0,1,1,100,0,0,25.3,0,6,6,0,0,0,0
"James Garner","Everton","ENG","MF","DF",21,1,1,0,0,9,3,33.3,0,0,22.3,1,19,13,6,2,2,0
"James Justin","Leicester City","ENG","DF",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,21,17,4,2,0,2
"James Maddison","Leicester City","ENG","MF","FW",25,9,19,2,1,83,27,32.5,0.11,0.33,21.1,13,138,76,62,13,10,3
"James McArthur","Crystal Palace","SCO","MF",NA,34,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"James Milner","Liverpool","ENG","MF","DF",36,1,1,0,0,7,1,14.3,0,0,17.9,0,36,27,9,3,2,1
"James Tarkowski","Everton","ENG","DF",NA,29,1,2,0,0,32,9,28.1,0.03,0.11,9,0,23,17,6,2,1,1
"James Tomkins","Crystal Palace","ENG","DF",NA,33,0,1,0,0,3,2,66.7,0.33,0.5,12.7,0,0,0,0,0,0,0
"James Ward-Prowse","Southampton","ENG","MF",NA,27,4,13,4,2,40,16,40,0.18,0.44,27.1,17,127,62,65,9,3,6
"Jamie Vardy","Leicester City","ENG","FW",NA,35,4,7,1,0,27,13,48.1,0.11,0.23,12.3,0,34,23,11,7,5,2
"Jan Bednarek","Southampton","POL","DF",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,5,2,0,0,0
"Jan Bednarek","Southampton","POL","DF",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jan Bednarek","Aston Villa","POL","DF",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,5,2,0,0,0
"Jan Bednarek","Aston Villa","POL","DF",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jan Paul van Hecke","Brighton","NED","DF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Japhet Tanganga","Tottenham","ENG","DF",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jarrod Bowen","West Ham","ENG","FW","MF",25,5,11,2,1,73,21,28.8,0.07,0.24,16.2,1,108,58,50,14,6,8
"Jason Steele","Brighton","ENG","GK",NA,31,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,6,6,0,2,2,0
"Javier Manquillo","Newcastle Utd","ESP","DF",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1
"Jay Stansfield","Fulham","ENG","FW",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,3,1,0,1
"Jean-Philippe Mateta","Crystal Palace","FRA","FW",NA,25,0,2,0,0,27,7,25.9,0.07,0.29,12.2,0,8,3,5,1,0,1
"Jefferson Lerma","Bournemouth","COL","MF",NA,27,0,5,0,0,35,10,28.6,0.14,0.5,17.6,0,46,41,5,1,1,0
"Jeffrey Schlupp","Crystal Palace","GHA","MF","FW",29,1,4,0,0,28,9,32.1,0.11,0.33,17.5,0,44,34,10,5,2,3
"Jeremy Sarmiento","Brighton","ECU","MF",NA,20,1,1,0,0,5,2,40,0,0,20.5,0,10,6,4,2,2,0
"Jesse Lingard","Nott'ham Forest","ENG","FW","MF",29,0,0,0,0,10,2,20,0,0,19.3,0,25,18,7,2,1,1
"Jhon Durán","Aston Villa","COL","FW","MF",18,0,0,0,0,7,2,28.6,0,0,19.8,0,5,3,2,0,0,0
"Joachim Andersen","Crystal Palace","DEN","DF",NA,26,0,1,0,0,22,9,40.9,0.05,0.11,13.9,1,25,20,5,1,0,1
"João Cancelo","Manchester City","POR","DF",NA,28,1,3,0,0,17,3,17.6,0.12,0.67,22.7,0,39,30,9,6,5,1
"João Félix","Chelsea","POR","FW","MF",22,0,4,0,0,46,16,34.8,0.09,0.25,18,3,31,13,18,1,1,0
"João Gomes","Wolves","BRA","MF",NA,21,0,1,0,0,4,2,50,0.25,0.5,20.7,0,14,9,5,2,1,1
"João Moutinho","Wolves","POR","MF",NA,35,2,2,0,0,16,3,18.8,0,0,18.4,3,66,49,17,3,3,0
"João Palhinha","Fulham","POR","MF",NA,27,0,3,0,0,39,9,23.1,0.08,0.33,17.2,0,30,21,9,0,0,0
"Joe Aribo","Southampton","NGA","MF","FW",26,0,2,0,0,14,8,57.1,0.14,0.25,10.9,0,27,23,4,2,1,1
"Joe Gelhardt","Leeds United","ENG","FW",NA,20,2,2,0,0,10,2,20,0,0,23.5,1,4,4,0,2,2,0
"Joe Gomez","Liverpool","ENG","DF",NA,25,0,0,0,0,6,2,33.3,0,0,24.5,0,18,15,3,1,1,0
"Joe Rothwell","Bournemouth","ENG","MF",NA,27,1,1,0,0,3,2,66.7,0,0,24.1,1,24,16,8,2,1,1
"Joe Willock","Newcastle Utd","ENG","MF",NA,22,6,9,0,0,58,16,27.6,0.05,0.19,16.9,0,85,67,18,9,6,3
"Joe Worrall","Nott'ham Forest","ENG","DF",NA,25,0,1,0,0,7,2,28.6,0.14,0.5,12.2,0,16,14,2,0,0,0
"Joël Matip","Liverpool","CMR","DF",NA,30,0,1,0,0,5,3,60,0.2,0.33,8.3,0,16,14,2,0,0,0
"Joel Robles","Leeds United","ESP","GK",NA,32,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Joël Veltman","Brighton","NED","DF",NA,30,1,2,0,0,15,5,33.3,0.07,0.2,16.3,0,36,30,6,4,3,1
"Joel Ward","Crystal Palace","ENG","DF",NA,32,0,1,0,0,8,2,25,0.13,0.5,16.5,0,22,17,5,1,0,1
"Joelinton","Newcastle Utd","BRA","MF","FW",25,1,7,0,0,51,19,37.3,0.12,0.32,14.6,0,80,54,26,10,4,6
"John McGinn","Aston Villa","SCO","MF","FW",27,3,4,0,0,42,11,26.2,0.02,0.09,23.6,0,80,56,24,10,7,3
"John Stones","Manchester City","ENG","DF","MF",28,2,4,0,0,11,3,27.3,0.18,0.67,13.4,0,16,12,4,5,4,1
"Jonjo Shelvey","Nott'ham Forest","ENG","MF",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jonjo Shelvey","Nott'ham Forest","ENG","MF",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,16,11,5,0,0,0
"Jonjo Shelvey","Newcastle Utd","ENG","MF",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jonjo Shelvey","Newcastle Utd","ENG","MF",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,16,11,5,0,0,0
"Jonny Castro","Wolves","ESP","DF",NA,28,0,1,0,0,9,2,22.2,0.11,0.5,24.1,0,24,20,4,1,1,0
"Jonny Evans","Leicester City","NIR","DF",NA,34,0,0,0,0,1,1,100,0,0,3.8,0,4,4,0,0,0,0
"Jordan Ayew","Crystal Palace","GHA","FW","MF",30,3,7,0,0,32,10,31.3,0.13,0.4,16.1,0,78,53,25,8,5,3
"Jordan Henderson","Liverpool","ENG","MF",NA,32,2,2,0,0,23,5,21.7,0,0,22.8,0,72,65,7,7,5,2
"Jordan Pickford","Everton","ENG","GK",NA,28,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,10,4,6,1,1,0
"Jordan Zemura","Bournemouth","ZIM","DF",NA,22,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,36,25,11,2,2,0
"Jorginho","Arsenal","ITA","MF",NA,30,1,1,0,0,3,1,33.3,0,0,34.1,0,21,19,2,5,4,1
"Jorginho","Arsenal","ITA","MF",NA,30,1,1,0,0,3,1,33.3,0,0,34.1,0,29,29,0,2,2,0
"Jorginho","Chelsea","ITA","MF",NA,30,0,2,2,2,3,1,33.3,0,0,34.1,0,21,19,2,5,4,1
"Jorginho","Chelsea","ITA","MF",NA,30,0,2,2,2,3,1,33.3,0,0,34.1,0,29,29,0,2,2,0
"José Sá","Wolves","POR","GK",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Joseph Hodge","Wolves","IRL","MF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Joseph Whitworth","Crystal Palace","ENG","GK",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Josh Dasilva","Brentford","ENG","MF",NA,23,2,6,0,0,18,6,33.3,0.22,0.67,19.8,0,42,36,6,7,5,2
"Josh Onomah","Fulham","ENG","MF",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Juan Larios","Southampton","ESP","DF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0
"Julián Álvarez","Manchester City","ARG","FW","MF",22,0,9,1,1,46,20,43.5,0.17,0.4,16,0,52,39,13,5,2,3
"Julio Enciso","Brighton","PAR","FW","MF",18,2,6,0,0,38,18,47.4,0.11,0.22,19.6,0,45,28,17,7,3,4
"Junior Firpo","Leeds United","DOM","DF",NA,25,1,2,0,0,2,1,50,0.5,1,12.2,0,21,15,6,2,2,0
"Junior Stanislas","Bournemouth","ENG","MF",NA,32,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,0,0
"Kai Havertz","Chelsea","GER","FW","MF",23,1,8,1,1,70,31,44.3,0.09,0.19,12.7,1,63,54,9,4,3,1
"Kalidou Koulibaly","Chelsea","SEN","DF",NA,31,1,3,0,0,11,4,36.4,0.18,0.5,12,0,21,17,4,3,3,0
"Kalvin Phillips","Manchester City","ENG","MF",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,5,2,1,1,0
"Kamaldeen Sulemana","Southampton","GHA","FW","MF",20,1,3,0,0,24,7,29.2,0.08,0.29,18.8,0,40,24,16,3,2,1
"Kami Doyle","Southampton","ENG","MF",NA,16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Kaoru Mitoma","Brighton","JPN","FW","MF",25,5,12,0,0,52,21,40.4,0.13,0.33,13.2,0,109,78,31,16,10,6
"Keane Lewis-Potter","Brentford","ENG","FW","MF",21,1,1,0,0,7,2,28.6,0,0,14.1,0,8,2,6,2,0,2
"Kelechi Iheanacho","Leicester City","NGA","FW","MF",25,5,10,1,1,38,13,34.2,0.11,0.31,17.1,0,45,33,12,6,6,0
"Kenny Tete","Fulham","NED","DF",NA,26,5,6,0,0,13,5,38.5,0.08,0.2,18.9,0,49,39,10,12,11,1
"Kepa Arrizabalaga","Chelsea","ESP","GK",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Kevin De Bruyne","Manchester City","BEL","MF",NA,31,16,23,0,0,65,21,32.3,0.11,0.33,23,7,176,120,56,31,24,7
"Kevin Mbabu","Fulham","SUI","DF","FW",27,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,1,0
"Kevin Schade","Brentford","GER","FW",NA,20,1,1,0,0,12,4,33.3,0,0,11.9,0,27,15,12,4,3,1
"Keylor Navas","Nott'ham Forest","CRC","GK",NA,35,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,2,1,0,0,0
"Kieffer Moore","Bournemouth","WAL","FW",NA,29,0,4,0,0,23,8,34.8,0.17,0.5,11.2,0,18,14,4,2,2,0
"Kieran Tierney","Arsenal","SCO","DF",NA,25,1,1,0,0,7,2,28.6,0,0,23.1,0,12,10,2,4,4,0
"Kieran Trippier","Newcastle Utd","ENG","DF",NA,31,7,8,0,0,14,4,28.6,0.07,0.25,27.1,12,178,79,99,10,6,4
"Kiernan Dewsbury-Hall","Leicester City","ENG","MF",NA,23,2,4,0,0,26,6,23.1,0.08,0.33,21.3,0,78,61,17,9,6,3
"Kobbie Mainoo","Manchester Utd","ENG","MF",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Kostas Tsimikas","Liverpool","GRE","DF",NA,26,4,4,0,0,7,2,28.6,0,0,15.5,0,27,12,15,4,3,1
"Kristoffer Ajer","Brentford","NOR","DF",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,0,0
"Kurt Zouma","West Ham","FRA","DF",NA,27,0,2,0,0,19,5,26.3,0.11,0.4,10.1,0,9,7,2,2,1,1
"Kyle Walker","Manchester City","ENG","DF",NA,32,0,0,0,0,5,1,20,0,0,24.8,0,25,22,3,3,3,0
"Kyle Walker-Peters","Southampton","ENG","DF",NA,25,0,1,0,0,13,5,38.5,0.08,0.2,18.1,0,53,33,20,3,1,2
"Layvin Kurzawa","Fulham","FRA","DF",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Leander Dendoncker","Wolves","BEL","MF",NA,27,0,0,0,0,3,2,66.7,0,0,16.7,0,4,3,1,0,0,0
"Leander Dendoncker","Wolves","BEL","MF",NA,27,0,0,0,0,3,2,66.7,0,0,16.7,0,8,6,2,0,0,0
"Leander Dendoncker","Aston Villa","BEL","MF",NA,27,0,0,0,0,3,2,66.7,0,0,16.7,0,4,3,1,0,0,0
"Leander Dendoncker","Aston Villa","BEL","MF",NA,27,0,0,0,0,3,2,66.7,0,0,16.7,0,8,6,2,0,0,0
"Leandro Trossard","Arsenal","BEL","FW",NA,27,10,11,0,0,17,5,29.4,0.06,0.2,17.5,0,34,23,11,9,8,1
"Leandro Trossard","Arsenal","BEL","FW",NA,27,10,11,0,0,17,5,29.4,0.06,0.2,17.5,0,51,39,12,9,5,4
"Leandro Trossard","Arsenal","BEL","FW",NA,27,10,11,0,0,38,17,44.7,0.18,0.41,15,0,34,23,11,9,8,1
"Leandro Trossard","Arsenal","BEL","FW",NA,27,10,11,0,0,38,17,44.7,0.18,0.41,15,0,51,39,12,9,5,4
"Leandro Trossard","Brighton","BEL","FW","MF",27,2,9,0,0,17,5,29.4,0.06,0.2,17.5,0,34,23,11,9,8,1
"Leandro Trossard","Brighton","BEL","FW","MF",27,2,9,0,0,17,5,29.4,0.06,0.2,17.5,0,51,39,12,9,5,4
"Leandro Trossard","Brighton","BEL","FW","MF",27,2,9,0,0,38,17,44.7,0.18,0.41,15,0,34,23,11,9,8,1
"Leandro Trossard","Brighton","BEL","FW","MF",27,2,9,0,0,38,17,44.7,0.18,0.41,15,0,51,39,12,9,5,4
"Leon Bailey","Aston Villa","JAM","FW","MF",24,4,8,0,0,51,14,27.5,0.08,0.29,18.1,3,62,40,22,8,5,3
"Levi Colwill","Brighton","ENG","DF",NA,19,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,18,16,2,2,2,0
"Lewis Brunt","Leicester City","ENG","DF",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Lewis Cook","Bournemouth","ENG","MF",NA,25,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,39,27,12,4,2,2
"Lewis Dunk","Brighton","ENG","DF",NA,30,0,1,0,0,22,3,13.6,0.05,0.33,11.7,1,32,31,1,2,2,0
"Lewis Hall","Chelsea","ENG","DF",NA,17,0,0,0,0,11,5,45.5,0,0,15,0,25,13,12,0,0,0
"Lewis Miley","Newcastle Utd","ENG","MF",NA,16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Lewis O'Brien","Nott'ham Forest","ENG","MF",NA,23,0,1,0,0,7,2,28.6,0.14,0.5,23.8,0,21,14,7,0,0,0
"Liam Cooper","Leeds United","SCO","DF",NA,30,0,1,0,0,10,2,20,0.1,0.5,9.5,0,16,13,3,3,3,0
"Lisandro Martínez","Manchester Utd","ARG","DF",NA,24,0,1,0,0,10,1,10,0.1,1,14.8,0,18,16,2,1,1,0
"Lloyd Kelly","Bournemouth","ENG","DF",NA,23,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,16,13,3,2,2,0
"Lucas Digne","Aston Villa","FRA","DF",NA,29,0,1,0,0,8,3,37.5,0.13,0.33,20.5,4,29,24,5,0,0,0
"Lucas Moura","Tottenham","BRA","MF","DF",29,0,1,0,0,4,1,25,0.25,1,10.9,0,9,6,3,1,0,1
"Lucas Paquetá","West Ham","BRA","MF",NA,24,3,7,1,1,52,14,26.9,0.06,0.21,19.2,1,79,57,22,12,6,6
"Ludwig Augustinsson","Aston Villa","SWE","DF",NA,28,0,0,0,0,2,1,50,0,0,12.7,0,0,0,0,0,0,0
"Luis Díaz","Liverpool","COL","FW",NA,25,2,6,0,0,27,8,29.6,0.15,0.5,15.1,0,41,29,12,6,3,3
"Luis Sinisterra","Leeds United","COL","FW",NA,23,0,5,0,0,28,11,39.3,0.18,0.45,16.2,0,33,26,7,2,0,2
"Luka Milivojević","Crystal Palace","SRB","MF",NA,31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,1,2,0,0,0
"Łukasz Fabiański","West Ham","POL","GK",NA,37,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,0
