"Player","Squad","Nation","Pos","Pos2","Age","Yellow_Card","Red_Card","Second_Yellow_Card","Total_Red_Cards","Fouls"
"Elvis Rexhbeçaj","Köln","KVX","MF","FW",22,4,0,0,0,22
"Gio Reyna","Dortmund","USA","MF","FW",17,1,0,0,0,26
"Chris Richards","Hoffenheim","USA","DF",NA,20,1,0,0,0,6
"Chris Richards","Bayern Munich","USA","DF",NA,20,0,0,0,0,0
"Marco Richter","Augsburg","GER","FW","MF",22,4,1,1,2,20
"Marc Roca","Bayern Munich","ESP","MF",NA,23,1,0,0,0,6
"Sebastian Rode","Eint Frankfurt","GER","MF",NA,29,10,0,0,0,30
"Jérôme Roussillon","Wolfsburg","FRA","DF",NA,27,0,0,0,0,10
"Sebastian Rudy","Hoffenheim","GER","MF","FW",30,4,0,0,0,29
"Sebastian Rudy","Schalke 04","GER","DF",NA,30,0,0,0,0,1
"Georginio Rutter","Hoffenheim","FRA","FW",NA,18,0,0,0,0,3
"Julian Ryerson","Union Berlin","NOR","DF","MF",22,2,0,0,0,10
"Frederik Rønnow","Schalke 04","DEN","GK",NA,27,0,0,0,0,0
"Victor Sá","Wolfsburg","BRA","FW",NA,26,0,0,0,0,8
"Marcel Sabitzer","RB Leipzig","AUT","MF",NA,26,8,0,0,0,21
"Roland Sallai","Freiburg","HUN","MF","FW",23,5,0,0,0,49
"Lazar Samardzic","RB Leipzig","SRB","MF",NA,18,0,0,0,0,6
"Diadie Samassékou","Hoffenheim","MLI","MF",NA,24,3,0,0,0,42
"Jadon Sancho","Dortmund","ENG","FW","MF",20,0,0,0,0,1
"Leroy Sané","Bayern Munich","GER","FW","MF",24,2,0,0,0,14
"Salif Sané","Schalke 04","SEN","DF",NA,29,5,0,0,0,15
"Mohamed Sankoh","Stuttgart","NED","MF",NA,16,0,0,0,0,0
"Baptiste Santamaria","Freiburg","FRA","MF",NA,25,5,0,0,0,32
"Josh Sargent","Werder Bremen","USA","FW","MF",20,7,0,0,0,33
"Bouna Sarr","Bayern Munich","SEN","DF",NA,28,1,0,0,0,11
"Patrik Schick","Leverkusen","CZE","FW",NA,24,4,0,0,0,29
"Sven Schipplock","Arminia","GER","FW","MF",31,4,0,0,0,38
"Xaver Schlager","Wolfsburg","AUT","MF",NA,22,7,0,0,0,45
"Keven Schlotterbeck","Freiburg","GER","DF",NA,23,3,0,0,0,22
"Nico Schlotterbeck","Union Berlin","GER","DF",NA,20,4,1,1,2,23
"Jonathan Schmid","Freiburg","FRA","MF","DF",30,4,0,0,0,17
"Romano Schmid","Werder Bremen","AUT","MF","FW",20,2,0,0,0,17
"Benno Schmitz","Köln","GER","DF",NA,25,0,0,0,0,8
"Alessandro Schöpf","Schalke 04","AUT","FW","MF",26,0,0,0,0,12
"Nico Schulz","Dortmund","GER","DF",NA,27,1,0,0,0,8
"Alexander Schwolow","Hertha BSC","GER","GK",NA,28,0,0,0,0,0
"Christopher Scott","Bayern Munich","GER","MF","FW",18,0,0,0,0,0
"Davie Selke","Werder Bremen","GER","FW",NA,25,4,0,0,0,21
"Suat Serdar","Schalke 04","GER","MF",NA,23,3,0,0,0,28
"Ryan Sessegnon","Hoffenheim","ENG","DF","FW",20,4,0,0,0,35
"Nils Seufert","Arminia","GER","MF","FW",23,1,0,0,0,8
"Tim Siersleben","Wolfsburg","GER","DF",NA,20,0,0,0,0,0
"André Silva","Eint Frankfurt","POR","FW",NA,24,1,0,0,0,18
"Jóan Símun Edmundsson","Arminia","FRO","FW","MF",29,0,0,0,0,3
"Daley Sinkgraven","Leverkusen","NED","DF",NA,25,4,0,0,0,14
"Ellyes Skhiri","Köln","TUN","MF",NA,25,5,0,0,0,43
"Robert Skov","Hoffenheim","DEN","FW","MF",24,0,1,0,1,8
"Steven Skrzybski","Schalke 04","GER","FW","DF",27,2,0,0,0,4
"Yann Sommer","Gladbach","SUI","GK",NA,31,1,1,0,1,1
"Borna Sosa","Stuttgart","CRO","DF","FW",22,2,0,0,0,17
"Cebio Soukou","Arminia","BEN","FW","MF",27,2,0,0,0,8
"Djibril Sow","Eint Frankfurt","SUI","MF",NA,23,6,0,0,0,40
"Jerry St. Juste","Mainz 05","NED","DF",NA,23,4,0,0,0,41
"Benjamin Stambouli","Schalke 04","FRA","DF","MF",29,5,0,0,0,21
"Josip Stanišić","Bayern Munich","CRO","DF",NA,20,0,0,0,0,1
"Niklas Stark","Hertha BSC","GER","DF","MF",25,2,0,0,0,42
"Renato Steffen","Wolfsburg","SUI","FW","MF",28,3,0,0,0,31
"Pascal Stenzel","Stuttgart","GER","DF",NA,24,3,1,1,2,20
"Lars Stindl","Gladbach","GER","MF","FW",31,6,0,0,0,42
"Kevin Stöger","Mainz 05","AUT","MF","FW",26,3,0,0,0,13
"Tobias Strobl","Augsburg","GER","MF",NA,30,4,0,0,0,18
"Marek Suchý","Augsburg","CZE","DF",NA,32,2,0,0,0,5
"Niklas Süle","Bayern Munich","GER","DF",NA,24,1,0,0,0,9
"Ádám Szalai","Mainz 05","HUN","FW",NA,32,1,0,0,0,18
"Frederik Sørensen","Köln","DEN","DF",NA,28,2,0,0,0,5
"Alexander Sørloth","RB Leipzig","NOR","FW",NA,24,2,0,0,0,27
"Jonathan Tah","Leverkusen","GER","DF",NA,24,3,0,0,0,29
"Edmond Tapsoba","Leverkusen","BFA","DF",NA,21,5,0,0,0,43
"Niklas Tauer","Mainz 05","GER","MF","DF",19,0,0,0,0,0
"Lino Tempelmann","Freiburg","GER","MF",NA,21,2,0,0,0,4
"Cedric Teuchert","Union Berlin","GER","FW","MF",23,2,0,0,0,14
"Malick Thiaw","Schalke 04","GER","DF",NA,18,5,1,1,2,26
"Jan Thielmann","Köln","GER","FW","MF",18,0,0,0,0,13
"Erik Thommy","Stuttgart","GER","MF","DF",25,0,0,0,0,5
"Marcus Thuram","Gladbach","FRA","FW","MF",22,3,1,0,1,38
"Steffen Tigges","Dortmund","GER","FW","DF",22,0,0,0,0,4
"Guus Til","Freiburg","NED","FW",NA,22,1,0,0,0,5
"Corentin Tolisso","Bayern Munich","FRA","MF",NA,25,1,1,0,1,12
"Ömer Toprak","Werder Bremen","TUR","DF",NA,31,1,0,0,0,17
"Jordan Torunarigha","Hertha BSC","GER","DF",NA,22,5,0,0,0,16
"Almamy Touré","Eint Frankfurt","MLI","DF",NA,24,2,0,0,0,13
"Lucas Tousart","Hertha BSC","FRA","MF",NA,23,7,0,0,0,35
"Kevin Trapp","Eint Frankfurt","GER","GK",NA,30,0,0,0,0,0
"Christopher Trimmel","Union Berlin","AUT","DF","FW",33,9,0,0,0,31
"Tuta","Eint Frankfurt","BRA","DF",NA,21,5,0,0,0,30
"Dayot Upamecano","RB Leipzig","FRA","DF",NA,21,6,0,0,0,35
"Mark Uth","Schalke 04","GER","FW","MF",28,5,0,0,0,28
"Ruben Vargas","Augsburg","SUI","MF","FW",21,2,1,0,1,27
"Miloš Veljković","Werder Bremen","SRB","DF",NA,24,1,0,0,0,8
"Michel Vlap","Arminia","NED","MF","FW",23,0,0,0,0,3
"Andreas Voglsammer","Arminia","GER","FW","MF",28,1,0,0,0,14
"Kevin Vogt","Hoffenheim","GER","DF",NA,28,6,0,0,0,22
"Wout Weghorst","Wolfsburg","NED","FW",NA,27,3,0,0,0,30
"Mitchell Weiser","Leverkusen","GER","DF",NA,26,0,0,0,0,2
"Wendell","Leverkusen","BRA","DF",NA,27,3,0,0,0,29
"Oscar Wendt","Gladbach","SWE","DF",NA,34,3,0,0,0,18
"William","Wolfsburg","BRA","MF","FW",25,0,0,0,0,1
"William","Schalke 04","BRA","DF","FW",25,2,0,0,0,5
"Marten Winkler","Hertha BSC","GER","FW",NA,17,0,0,0,0,0
"Florian Wirtz","Leverkusen","GER","MF",NA,17,1,0,0,0,25
"Axel Witsel","Dortmund","BEL","MF",NA,31,4,0,0,0,16
"Hannes Wolf","Gladbach","AUT","MF","FW",21,2,0,0,0,35
"Marius Wolf","Köln","GER","MF","DF",25,3,0,0,0,27
"Nick Woltemade","Werder Bremen","GER","MF","FW",18,1,0,0,0,3
"Jeong Woo-yeong","Freiburg","KOR","FW","MF",20,0,0,0,0,11
"Reinhold Yabo","Arminia","GER","MF","FW",28,1,0,0,0,6
"Amin Younes","Eint Frankfurt","GER","MF",NA,26,5,0,0,0,38
"Dan-Axel Zagadou","Dortmund","FRA","DF",NA,21,0,0,0,0,0
"Denis Zakaria","Gladbach","SUI","MF","DF",23,5,0,0,0,23
"Deyovaisio Zeefuik","Hertha BSC","NED","DF","FW",22,4,1,1,2,19
"Robin Zentner","Mainz 05","GER","GK",NA,25,2,0,0,0,0
"Joshua Zirkzee","Bayern Munich","NED","FW",NA,19,0,0,0,0,2
"Steven Zuber","Eint Frankfurt","SUI","DF","MF",28,1,0,0,0,13
