"Player","Squad","Nation","Pos","Pos2","Age","Assists","Goals+Assists","Penalty_Attempted","Penalty_Scored","Shots","Shots_on_Target","Shots_on_Target_Percentage","Goals_per_Shot","Goals_per_Shot_on_Target","Average_Shot_Distance","Free_Kick_Shots","Shot_Creating_Actions","Live_Pass_Shot_Creation","Other_Type_Shot_Creation","Goal_Creating_Actions","Live_Pass_Goal_Creation","Other_Type_Goal_Creation"
"Fernando","Almería","ESP","GK",NA,32,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,3,0,0,0
"Fernando Calero","Espanyol","ESP","DF","MF",26,1,1,0,0,7,2,28.6,0,0,9.1,0,22,20,2,4,2,2
"Fernando Medrano","Celta Vigo","ESP","DF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Fernando Niño","Villarreal","ESP","MF","FW",21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Fernando Pacheco","Almería","ESP","GK",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Fernando Pacheco","Almería","ESP","GK",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,3,2,0,0,0
"Fernando Pacheco","Espanyol","ESP","GK",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Fernando Pacheco","Espanyol","ESP","GK",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,3,2,0,0,0
"Ferrán Torres","Barcelona","ESP","FW","MF",22,2,6,1,0,37,11,29.7,0.11,0.36,15.6,1,50,32,18,3,3,0
"Fidel","Elche","ESP","MF","FW",32,2,5,1,1,13,2,15.4,0.15,1,15.6,0,66,46,20,4,4,0
"Filip Jørgensen","Villarreal","DEN","GK",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Florian Lejeune","Rayo Vallecano","FRA","DF",NA,31,0,4,0,0,41,14,34.1,0.1,0.29,28,18,20,17,3,1,0,1
"Fran Beltrán","Celta Vigo","ESP","MF",NA,23,2,2,0,0,24,2,8.3,0,0,27.3,0,66,53,13,4,2,2
"Fran Delgado","Betis","ESP","DF",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Fran Garcia","Rayo Vallecano","ESP","DF",NA,22,3,5,0,0,30,11,36.7,0.07,0.18,27.9,0,71,55,16,9,6,3
"Francis Coquelin","Villarreal","FRA","MF",NA,31,0,1,0,0,7,1,14.3,0.14,1,15.5,0,9,8,1,0,0,0
"Francisco Mwepu","Cádiz","ZAM","FW",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Francisco Perez","Valencia","ESP","FW","MF",19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Francisco Portillo","Almería","ESP","MF","FW",32,1,3,0,0,5,2,40,0.4,1,17.4,0,26,24,2,2,2,0
"Franck Kessié","Barcelona","CIV","MF",NA,25,1,2,0,0,15,3,20,0.07,0.33,15.9,0,21,15,6,2,1,1
"Franco Cervi","Celta Vigo","ARG","MF","DF",28,4,4,0,0,23,6,26.1,0,0,19.4,0,61,42,19,5,4,1
"Franco Russo","Mallorca","ARG","DF",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Frenkie de Jong","Barcelona","NED","MF",NA,25,4,6,0,0,18,10,55.6,0.11,0.2,17.8,0,110,94,16,11,10,1
"Gabriel Paulista","Valencia","BRA","DF",NA,31,0,1,0,0,14,2,14.3,0.07,0.5,17.4,0,8,7,1,0,0,0
"Gabriel Veiga","Celta Vigo","ESP","MF",NA,20,4,15,0,0,62,29,46.8,0.18,0.38,19.8,0,80,58,22,8,6,2
"Gastón Álvarez","Getafe","URU","DF",NA,22,0,2,0,0,5,2,40,0.4,1,16.9,0,16,9,7,1,1,0
"Gavi","Barcelona","ESP","MF","FW",17,4,6,0,0,28,8,28.6,0.07,0.25,16.6,0,72,59,13,7,6,1
"Geoffrey Kondogbia","Atlético Madrid","CTA","MF",NA,29,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,12,10,2,2,2,0
"Gerard Gumbau","Elche","ESP","MF",NA,27,6,7,0,0,47,18,38.3,0.02,0.06,25.5,6,121,56,65,7,3,4
"Gerard Moreno","Villarreal","ESP","FW",NA,30,3,10,2,1,41,19,46.3,0.15,0.32,15.8,0,48,35,13,5,4,1
"Gerard Piqué","Barcelona","ESP","DF",NA,35,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0
"Germán Pezzella","Betis","ARG","DF",NA,31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,15,13,2,1,1,0
"Gerónimo Rulli","Villarreal","ARG","GK",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Giorgi Mamardashvili","Valencia","GEO","GK",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,3,1,0,1
"Giovani Lo Celso","Villarreal","ARG","MF","FW",26,3,5,0,0,30,7,23.3,0.07,0.29,19.8,3,60,45,15,3,3,0
"Giovanni González","Mallorca","URU","DF",NA,27,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,12,10,2,3,3,0
"Gonçalo Paciência","Celta Vigo","POR","FW","MF",27,0,2,0,0,30,10,33.3,0.07,0.2,17.2,1,18,12,6,3,2,1
"Gonzalo Escalante","Cádiz","ARG","MF",NA,29,1,5,0,0,14,6,42.9,0.29,0.67,12.5,0,25,22,3,3,1,2
"Gonzalo Melero","Almería","ESP","MF",NA,28,3,7,1,1,23,10,43.5,0.13,0.3,17.2,0,53,45,8,6,5,1
"Gonzalo Montiel","Sevilla","ARG","DF",NA,25,3,3,0,0,8,1,12.5,0,0,13.7,0,41,33,8,5,5,0
"Gonzalo Plata","Valladolid","ECU","FW",NA,21,5,6,0,0,37,13,35.1,0.03,0.08,17.5,1,93,66,27,11,8,3
"Gonzalo Verdú","Elche","ESP","DF",NA,33,0,1,0,0,9,2,22.2,0.11,0.5,12.2,1,3,2,1,0,0,0
"Gonzalo Villar","Getafe","ESP","MF",NA,24,0,0,0,0,3,1,33.3,0,0,19.7,0,6,5,1,0,0,0
"Gorka Guruzeta","Athletic Club","ESP","FW",NA,25,1,7,0,0,51,17,33.3,0.12,0.35,12.7,2,39,29,10,2,1,1
"Guido Rodríguez","Betis","ARG","MF",NA,28,0,1,0,0,22,6,27.3,0.05,0.17,24,0,37,32,5,2,2,0
"Haissem Hassan","Villarreal","FRA","FW","MF",20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Haris Seferović","Celta Vigo","SUI","FW",NA,30,1,4,0,0,13,7,53.8,0.23,0.43,11,0,17,12,5,3,2,1
"Héctor Bellerín","Barcelona","ESP","DF",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0
"Helibelton Palacios","Elche","COL","DF",NA,29,0,0,0,0,4,3,75,0,0,13.8,0,21,18,3,0,0,0
"Houboulang Mendes","Almería","GNB","DF",NA,24,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,9,6,3,1,1,0
"Hugo Duro","Valencia","ESP","FW",NA,22,1,2,1,0,32,9,28.1,0.03,0.11,11.9,0,22,17,5,2,1,1
"Hugo Guillamón","Valencia","ESP","MF",NA,22,4,5,1,1,3,1,33.3,0,0,22.7,0,61,42,19,6,4,2
"Hugo Mallo","Celta Vigo","ESP","DF",NA,31,1,1,0,0,19,7,36.8,0,0,13,0,50,41,9,6,5,1
"Hugo Sotelo","Celta Vigo","ESP","MF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Iago Aspas","Celta Vigo","ESP","FW",NA,34,3,15,3,2,75,29,38.7,0.13,0.34,19.5,7,141,110,31,8,8,0
"Iddrisu Baba","Mallorca","GHA","MF","DF",26,0,0,0,0,12,2,16.7,0,0,24,0,13,10,3,1,0,1
"Iglesias","Getafe","ESP","DF","MF",24,0,1,0,0,21,7,33.3,0.05,0.14,20.1,0,40,30,10,2,0,2
"Igor Zubeldia","Real Sociedad","ESP","DF",NA,25,1,2,0,0,6,1,16.7,0.17,1,14.5,0,11,9,2,2,2,0
"Iker Benito","Osasuna","ESP","FW","MF",19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,4,1,1,1,0
"Iker Muniain","Athletic Club","ESP","MF","FW",29,3,3,0,0,28,7,25,0,0,18.1,1,108,65,43,12,8,4
"Iker Muñoz","Osasuna","ESP","MF",NA,19,0,0,0,0,2,1,50,0,0,28.8,0,3,2,1,0,0,0
"Ilaix Moriba","Valencia","GUI","MF",NA,19,2,2,0,0,21,5,23.8,0,0,22.5,1,35,28,7,3,2,1
"Iñaki Peña","Barcelona","ESP","GK",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Iñaki Williams","Athletic Club","GHA","FW",NA,28,3,13,2,1,83,32,38.6,0.11,0.28,15.1,0,85,62,23,9,6,3
"Íñigo Eguaras","Almería","ESP","MF",NA,30,1,2,0,0,8,3,37.5,0.13,0.33,21.2,0,25,22,3,2,2,0
"Iñigo Lekue","Athletic Club","ESP","DF",NA,29,1,1,0,0,9,1,11.1,0,0,26.7,0,30,24,6,3,2,1
"Iñigo Martínez","Athletic Club","ESP","DF",NA,31,0,1,0,0,10,2,20,0.1,0.5,15.1,3,13,10,3,1,1,0
"Iñigo Ruiz de Galarreta","Mallorca","ESP","MF",NA,28,1,1,0,0,10,2,20,0,0,25.3,0,46,33,13,5,2,3
"Isaac Carcelen","Cádiz","ESP","DF",NA,29,1,1,0,0,7,1,14.3,0,0,27.9,3,43,27,16,2,1,1
"Isaac Palazón Camacho","Rayo Vallecano","ESP","FW","MF",27,5,14,3,1,91,22,24.2,0.09,0.36,24.6,3,128,67,61,10,6,4
"Isco","Sevilla","ESP","MF","FW",30,2,2,0,0,4,1,25,0,0,15.6,0,32,22,10,3,2,1
"Iván Alejo","Cádiz","ESP","MF","FW",27,1,1,0,0,23,6,26.1,0,0,21.3,0,40,27,13,0,0,0
"Iván Balliu","Rayo Vallecano","ALB","DF",NA,30,0,0,0,0,6,1,16.7,0,0,17.4,0,66,51,15,0,0,0
"Iván Fresneda","Valladolid","ESP","DF",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,39,33,6,3,1,2
"Iván Martín","Girona","ESP","MF",NA,23,3,6,0,0,18,8,44.4,0.17,0.38,15.7,0,34,30,4,6,4,2
"Ivan Rakitić","Sevilla","CRO","MF",NA,34,3,4,2,1,29,8,27.6,0,0,27.3,5,66,45,21,6,3,3
"Iván Romero","Sevilla","ESP","MF",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Iván Sánchez","Valladolid","ESP","MF","FW",29,1,2,0,0,17,7,41.2,0.06,0.14,22.6,0,42,31,11,2,1,1
"Iván Villar","Celta Vigo","ESP","GK",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,3,2,0,0,0
"Ivo Grbić","Atlético Madrid","CRO","GK",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Jaime Mata","Getafe","ESP","FW","MF",33,1,2,0,0,14,5,35.7,0.07,0.2,12,0,10,8,2,2,1,1
"Jaime Seoane","Getafe","ESP","MF","FW",25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,7,3,0,0,0
"Jan Oblak","Atlético Madrid","SVN","GK",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Jaume Costa","Mallorca","ESP","DF",NA,34,1,1,0,0,11,6,54.5,0,0,15.7,0,58,44,14,4,3,1
"Javi Galán","Celta Vigo","ESP","DF",NA,27,3,3,0,0,13,1,7.7,0,0,22.4,0,93,70,23,4,3,1
"Javi Hernández","Girona","ESP","DF",NA,24,2,3,0,0,16,6,37.5,0.06,0.17,21.1,0,24,20,4,3,3,0
"Javi Puado","Espanyol","ESP","FW","MF",24,2,9,0,0,57,23,40.4,0.12,0.3,14.2,0,57,35,22,7,3,4
"Javi Sánchez","Valladolid","ESP","DF",NA,25,0,1,0,0,9,2,22.2,0.11,0.5,17.9,1,16,14,2,3,3,0
"Javier Guerra","Valencia","ESP","MF",NA,19,0,1,0,0,15,6,40,0.07,0.17,20.8,0,18,12,6,0,0,0
"Javier Llabrés","Mallorca","ESP","FW",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Javier Pastore","Elche","ARG","MF",NA,33,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jawad El Yamiq","Valladolid","MAR","DF",NA,30,0,1,0,0,17,4,23.5,0.06,0.25,20.2,0,12,11,1,0,0,0
"Jeremías Ledesma","Cádiz","ARG","GK",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,6,4,1,0,1
"Jesús Corona","Sevilla","MEX","FW",NA,29,0,1,0,0,1,1,100,1,1,11.8,0,5,4,1,1,0,1
"Jesús Navas","Sevilla","ESP","DF","FW",36,0,0,0,0,10,3,30,0,0,24.8,0,60,57,3,8,6,2
"Jesús Vallejo","Real Madrid","ESP","DF",NA,25,0,0,0,0,1,1,100,0,0,5.7,0,0,0,0,0,0,0
"Jesus Vazquez","Valencia","ESP","DF","MF",19,0,0,0,0,6,1,16.7,0,0,21,0,11,6,5,0,0,0
"Joan García","Espanyol","ESP","GK",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Joan Jordán","Sevilla","ESP","MF",NA,28,1,1,0,0,13,3,23.1,0,0,21.4,3,30,23,7,2,1,1
"João Félix","Atlético Madrid","POR","FW","MF",22,3,7,0,0,26,12,46.2,0.15,0.33,18.9,1,29,22,7,5,4,1
"Joaquín","Betis","ESP","MF","FW",41,2,2,0,0,8,3,37.5,0,0,15,0,29,23,6,2,2,0
"Joaquín Fernández","Valladolid","ESP","DF",NA,26,0,1,0,0,10,1,10,0.1,1,13.5,0,14,12,2,0,0,0
"Joel Roca","Girona","ESP","MF","FW",17,0,0,0,0,4,2,50,0,0,18.3,0,5,3,2,0,0,0
"Johan Mojica","Elche","COL","DF","MF",29,0,0,0,0,2,1,50,0,0,27.1,0,13,11,2,0,0,0
"Johan Mojica","Elche","COL","DF","MF",29,0,0,0,0,2,1,50,0,0,27.1,0,3,3,0,0,0,0
"Johan Mojica","Villarreal","COL","DF",NA,29,0,0,0,0,2,1,50,0,0,27.1,0,13,11,2,0,0,0
"Johan Mojica","Villarreal","COL","DF",NA,29,0,0,0,0,2,1,50,0,0,27.1,0,3,3,0,0,0,0
"John Donald","Elche","ESP","MF","DF",21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,6,0,1,1,0
"Jon Karrikaburu","Real Sociedad","ESP","FW",NA,19,0,0,0,0,5,1,20,0,0,20.1,0,2,2,0,0,0,0
"Jon Magunacelaya","Real Sociedad","ESP","MF","FW",22,0,0,0,0,1,1,100,0,0,10.8,0,4,3,1,0,0,0
"Jon Moncayola","Osasuna","ESP","MF","DF",24,3,4,0,0,36,9,25,0.03,0.11,25.3,0,68,54,14,9,5,4
"Jon Morcillo","Athletic Club","ESP","FW","MF",23,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,0,1,1,0
"Jon Pacheco","Real Sociedad","ESP","DF",NA,21,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,1,0
"Jordan Amavi","Getafe","FRA","DF",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,1,1,0
"Jordi Alba","Barcelona","ESP","DF",NA,33,3,5,0,0,13,4,30.8,0.15,0.5,23.3,0,59,52,7,6,5,1
"Jordi Masip","Valladolid","ESP","GK",NA,33,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,2,2,1,0,1
"Jorge Cuenca","Villarreal","ESP","DF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,4,1,0,0,0
"Jorge Herrando","Osasuna","ESP","DF",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jorge Meré","Cádiz","ESP","DF",NA,25,0,0,0,0,4,1,25,0,0,14.6,0,4,2,2,0,0,0
"Jørgen Strand Larsen","Celta Vigo","NOR","FW",NA,22,4,8,0,0,41,15,36.6,0.1,0.27,12.6,0,29,21,8,7,6,1
"Josan","Elche","ESP","DF","MF",32,3,4,0,0,6,3,50,0.17,0.33,14.3,0,25,18,7,5,3,2
"José Antonio","Cádiz","ESP","MF","DF",18,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0
"José Carlos Lazo","Espanyol","ESP","MF","FW",26,1,2,0,0,2,1,50,0,0,24.4,0,3,1,2,0,0,0
"José Carlos Lazo","Espanyol","ESP","MF","FW",26,1,2,0,0,2,1,50,0,0,24.4,0,3,3,0,1,1,0
"José Carlos Lazo","Espanyol","ESP","MF","FW",26,1,2,0,0,4,1,25,0.25,1,21.1,1,3,1,2,0,0,0
"José Carlos Lazo","Espanyol","ESP","MF","FW",26,1,2,0,0,4,1,25,0.25,1,21.1,1,3,3,0,1,1,0
"José Carlos Lazo","Almería","ESP","MF","FW",26,0,0,0,0,2,1,50,0,0,24.4,0,3,1,2,0,0,0
"José Carlos Lazo","Almería","ESP","MF","FW",26,0,0,0,0,2,1,50,0,0,24.4,0,3,3,0,1,1,0
"José Carlos Lazo","Almería","ESP","MF","FW",26,0,0,0,0,4,1,25,0.25,1,21.1,1,3,1,2,0,0,0
"José Carlos Lazo","Almería","ESP","MF","FW",26,0,0,0,0,4,1,25,0.25,1,21.1,1,3,3,0,1,1,0
"José Gragera","Espanyol","ESP","MF","DF",21,0,1,0,0,4,1,25,0.25,1,11.6,0,2,1,1,1,0,1
"José Luis Gayà","Valencia","ESP","DF",NA,27,3,4,1,0,22,8,36.4,0.05,0.13,23.8,2,94,70,24,7,4,3
"José Luis Morales","Villarreal","ESP","FW","MF",35,0,7,0,0,41,21,51.2,0.17,0.33,14.7,0,29,19,10,4,2,2
"José Mari","Cádiz","ESP","MF",NA,34,0,0,0,0,5,2,40,0,0,24.1,0,13,10,3,0,0,0
"José María Giménez","Atlético Madrid","URU","DF",NA,27,1,3,0,0,22,8,36.4,0.09,0.25,14.1,0,22,18,4,3,3,0
"José Pozo","Rayo Vallecano","ESP","MF","FW",26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,7,0,1,1,0
"Joseba Zaldúa","Cádiz","ESP","DF",NA,30,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,7,5,2,1,1,0
"Joselu","Espanyol","ESP","FW",NA,32,2,18,5,5,87,33,37.9,0.13,0.33,16.1,2,66,41,25,8,4,4
"Josep Antoni Gayá","Mallorca","ESP","DF","MF",22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Joseph Aidoo","Celta Vigo","GHA","DF",NA,26,0,3,0,0,14,3,21.4,0.21,1,13.2,0,10,8,2,0,0,0
"Juan Carlos","Girona","ESP","GK",NA,34,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Juan Cruz","Betis","ESP","FW",NA,22,0,1,0,0,5,2,40,0.2,0.5,16.4,0,3,3,0,0,0,0
"Juan Cruz Armada","Osasuna","ESP","DF",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,39,31,8,3,2,1
"Juan Foyth","Villarreal","ARG","DF",NA,24,0,1,0,0,14,4,28.6,0.07,0.25,13.7,0,29,28,1,2,2,0
"Juan Miranda","Betis","ESP","DF",NA,22,2,5,0,0,21,8,38.1,0.14,0.38,18.8,3,38,30,8,4,4,0
"Juanjo Narváez","Valladolid","COL","MF","FW",27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Juanmi","Betis","ESP","FW",NA,29,0,4,0,0,18,8,44.4,0.22,0.5,12.8,0,20,13,7,2,1,1
"Juanmi Latasa","Getafe","ESP","FW",NA,21,0,1,0,0,15,4,26.7,0.07,0.25,16.1,0,12,11,1,0,0,0
"Juanpe","Girona","ESP","DF",NA,31,0,1,0,0,5,1,20,0.2,1,9.8,0,15,14,1,0,0,0
"Julen Agirrezabala","Athletic Club","ESP","GK",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jules Koundé","Barcelona","FRA","DF",NA,23,3,4,0,0,14,1,7.1,0.07,1,14.3,0,41,39,2,7,7,0
"Justin Kluivert","Valencia","NED","FW","MF",23,0,6,1,1,43,15,34.9,0.12,0.33,18.1,2,61,39,22,4,1,3
"Kaiky","Almería","BRA","DF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Karim Benzema","Real Madrid","FRA","FW",NA,34,3,22,8,7,99,36,36.4,0.12,0.33,15.9,6,102,86,16,7,5,2
"Karim Rekik","Sevilla","NED","DF",NA,27,1,2,0,0,8,1,12.5,0.13,1,15.6,0,14,12,2,2,2,0
"Kasper Dolberg","Sevilla","DEN","FW",NA,24,1,1,0,0,2,1,50,0,0,17.3,0,1,0,1,0,0,0
"Keidi Bare","Espanyol","ALB","MF",NA,24,1,1,0,0,5,3,60,0,0,17.9,0,11,7,4,2,1,1
"Kenedy","Valladolid","BRA","FW","DF",26,1,1,0,0,6,3,50,0,0,21.2,0,6,5,1,1,1,0
"Kevin Vázquez","Celta Vigo","ESP","DF","MF",29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0
"Kiké","Osasuna","ESP","FW",NA,32,0,2,1,1,41,11,26.8,0.02,0.09,16.4,0,33,20,13,2,0,2
"Kike Barja","Osasuna","ESP","FW","MF",25,6,7,0,0,17,6,35.3,0.06,0.17,15.3,0,49,36,13,8,7,1
"Kike Pérez","Valladolid","ESP","MF",NA,25,2,3,0,0,46,10,21.7,0.02,0.1,22.6,1,77,60,17,3,2,1
"Kike Salas","Sevilla","ESP","DF",NA,20,1,2,0,0,3,1,33.3,0.33,1,8.7,0,1,0,1,1,0,1
"Kiko Femenía","Villarreal","ESP","DF",NA,31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,24,23,1,0,0,0
"Koke","Atlético Madrid","ESP","MF",NA,30,3,3,0,0,16,1,6.3,0,0,22.9,0,70,67,3,6,6,0
"Lago Junior","Mallorca","CIV","FW","MF",31,0,0,0,0,2,1,50,0,0,17.4,0,1,1,0,0,0,0
"Lamine Yamal","Barcelona","ESP","FW",NA,15,0,0,0,0,1,1,100,0,0,10.9,0,0,0,0,0,0,0
"Largie Ramazani","Almería","BEL","FW","MF",21,1,4,1,0,40,18,45,0.08,0.17,19.8,1,42,24,18,4,1,3
"Lautaro Blanco","Elche","ARG","DF","MF",23,2,2,0,0,1,1,100,0,0,21.7,0,23,17,6,2,2,0
"Lázaro","Almería","BRA","FW","MF",20,0,6,0,0,25,12,48,0.24,0.5,15,0,23,15,8,2,2,0
"Leandro Cabrera","Espanyol","URU","DF",NA,31,1,1,0,0,23,6,26.1,0,0,11.2,0,35,26,9,3,3,0
"Lee Kang-in","Mallorca","KOR","MF","FW",21,6,12,0,0,46,14,30.4,0.13,0.43,20,7,113,49,64,13,5,8
"Léo Baptistão","Almería","BRA","FW","MF",29,1,6,0,0,45,16,35.6,0.11,0.31,14.9,0,53,37,16,3,2,1
"Leo Román","Mallorca","ESP","GK",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Lisandro Magallán","Elche","ARG","DF",NA,28,0,0,0,0,6,2,33.3,0,0,11.2,0,9,7,2,0,0,0
"Loïc Bade","Sevilla","FRA","DF",NA,22,0,1,0,0,4,2,50,0.25,0.5,7.8,0,3,2,1,1,0,1
"Loren Morón","Betis","ESP","FW",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Luca de la Torre","Celta Vigo","USA","MF",NA,24,2,2,0,0,17,3,17.6,0,0,19.7,0,35,31,4,5,4,1
"Luca Koleosho","Espanyol","ITA","FW","DF",17,0,1,0,0,1,1,100,1,1,20.6,0,1,0,1,1,0,1
"Lucas Boyé","Elche","ARG","FW",NA,26,2,9,1,0,71,20,28.2,0.1,0.35,14.4,1,75,51,24,7,5,2
"Lucas Ocampos","Sevilla","ARG","FW","MF",28,0,4,3,3,27,6,22.2,0.04,0.17,16.4,0,30,25,5,2,1,1
"Lucas Olaza","Valladolid","URU","DF",NA,28,1,1,0,0,5,2,40,0,0,26.4,2,29,20,9,1,1,0
"Lucas Oliveira Rosa","Valladolid","BRA","DF",NA,22,1,1,0,0,6,1,16.7,0,0,18.1,0,19,13,6,1,1,0
"Lucas Pérez","Cádiz","ESP","FW",NA,33,0,3,0,0,17,6,35.3,0.18,0.5,18.8,4,16,11,5,0,0,0
"Lucas Robertone","Almería","ARG","MF",NA,25,7,9,0,0,37,7,18.9,0.05,0.29,25.4,4,109,74,35,11,6,5
"Lucas Torró","Osasuna","ESP","MF",NA,28,0,1,0,0,28,4,14.3,0.04,0.25,24.9,0,24,20,4,1,1,0
"Lucas Vázquez","Real Madrid","ESP","DF",NA,31,1,5,0,0,14,7,50,0.29,0.57,18.5,0,41,32,9,2,1,1
"Ludwig Augustinsson","Mallorca","SWE","DF",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Luis Hernández","Cádiz","ESP","DF",NA,33,0,0,0,0,7,1,14.3,0,0,12.2,0,36,20,16,3,2,1
"Luis Javier Suárez","Almería","COL","FW",NA,24,4,8,0,0,41,13,31.7,0.1,0.31,15.9,0,37,18,19,8,4,4
"Luis Milla","Getafe","ESP","MF",NA,27,3,3,0,0,8,1,12.5,0,0,27.7,0,47,22,25,3,2,1
"Luis Pérez","Valladolid","ESP","DF",NA,27,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,26,23,3,1,1,0
"Luiz Felipe","Betis","ITA","DF",NA,25,0,0,0,0,3,1,33.3,0,0,11.2,0,7,6,1,1,1,0
"Luiz Henrique","Betis","BRA","FW",NA,21,3,4,0,0,42,17,40.5,0.02,0.06,19.7,0,47,28,19,4,2,2
"Luka Modrić","Real Madrid","CRO","MF",NA,36,3,7,1,1,29,5,17.2,0.1,0.6,20.2,1,85,75,10,9,6,3
"Mamadou Fall","Villarreal","SEN","DF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Mamadou Mbaye","Cádiz","SEN","DF",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,2,2,1,1,0
"Mamady Diarra","Cádiz","MLI","MF","DF",22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Manu Bueno","Sevilla","ESP","MF",NA,18,0,0,0,0,1,1,100,0,0,29.2,0,2,2,0,0,0,0
"Manu Morlanes","Villarreal","ESP","MF",NA,23,0,0,0,0,7,2,28.6,0.14,0.5,22.1,0,7,6,1,2,1,1
"Manu Morlanes","Villarreal","ESP","MF",NA,23,0,0,0,0,7,2,28.6,0.14,0.5,22.1,0,2,2,0,0,0,0
"Manu Morlanes","Mallorca","ESP","MF",NA,23,0,1,0,0,7,2,28.6,0.14,0.5,22.1,0,7,6,1,2,1,1
"Manu Morlanes","Mallorca","ESP","MF",NA,23,0,1,0,0,7,2,28.6,0.14,0.5,22.1,0,2,2,0,0,0,0
"Manu Sánchez","Osasuna","ESP","DF",NA,21,2,2,0,0,10,3,30,0,0,20.8,0,61,55,6,4,3,1
