"Player","Squad","Nation","Pos","Pos2","Age","Tackles","Tackles_Won","Tackles_Win_Percentage","Challenges","Challenges_Won","Challenges_Percentage","Total_Blocks","Shots_Blocked","Passes_Blocked","Interceptions","Clearances","Errors"
"Aymeric Laporte","Manchester City","ESP","DF",NA,27,33,15,45.4545454545455,20,20,70,15,10,5,20,64,2
"Jamaal Lascelles","Newcastle Utd","ENG","DF",NA,27,15,7,46.6666666666667,12,12,33.3,38,28,10,22,121,1
"Pierre Lees-Melou","Norwich City","FRA","MF",NA,28,58,36,62.0689655172414,92,92,27.2,37,11,26,25,23,0
"Aaron Lennon","Burnley","ENG","MF","FW",34,33,17,51.5151515151515,34,34,29.4,26,4,22,9,14,0
"Bernd Leno","Arsenal","GER","GK",NA,29,1,1,100,1,1,100,0,0,0,0,1,0
"Jamal Lewis","Newcastle Utd","NIR","DF",NA,23,8,6,75,4,4,75,3,2,1,3,8,0
"Victor Lindelöf","Manchester Utd","SWE","DF",NA,27,16,11,68.75,14,14,64.3,26,17,9,25,96,0
"Jesse Lingard","Manchester Utd","ENG","FW","MF",28,9,7,77.7777777777778,6,6,33.3,4,0,4,0,1,0
"Valentino Livramento","Southampton","ENG","DF",NA,18,54,28,51.8518518518519,45,45,60,23,9,14,47,50,1
"Diego Llorente","Leeds United","ESP","DF",NA,27,53,31,58.4905660377358,47,47,70.2,35,17,18,40,77,2
"Hugo Lloris","Tottenham","FRA","GK",NA,34,1,1,100,2,2,50,0,0,0,1,24,3
"Giovani Lo Celso","Tottenham","ARG","MF","FW",25,8,4,50,10,10,40,6,1,5,1,0,1
"Ruben Loftus-Cheek","Chelsea","ENG","MF","DF",25,29,10,34.4827586206897,19,19,52.6,15,6,9,11,17,0
"Kevin Long","Burnley","IRL","DF",NA,30,3,2,66.6666666666667,2,2,50,4,1,3,1,20,0
"Shane Long","Southampton","IRL","FW",NA,34,9,5,55.5555555555556,1,1,100,4,0,4,0,2,0
"Sean Longstaff","Newcastle Utd","ENG","MF",NA,23,54,34,62.962962962963,65,65,36.9,18,6,12,9,18,0
"Ademola Lookman","Leicester City","NGA","FW","MF",23,32,14,43.75,28,28,35.7,19,1,18,10,4,0
"Imran Louza","Watford","MAR","MF",NA,22,41,21,51.219512195122,38,38,42.1,28,6,22,42,20,1
"Matthew Lowton","Burnley","ENG","DF",NA,32,38,24,63.1578947368421,37,37,54.1,25,11,14,26,68,0
"Douglas Luiz","Aston Villa","BRA","MF",NA,23,59,39,66.1016949152542,72,72,29.2,30,7,23,34,28,1
"Romelu Lukaku","Chelsea","BEL","FW",NA,28,2,1,50,5,5,20,11,1,10,0,20,0
"Lyanco","Southampton","BRA","DF",NA,24,18,15,83.3333333333333,18,18,55.6,18,13,5,13,50,1
"Alexis Mac Allister","Brighton","ARG","MF","FW",22,65,40,61.5384615384615,68,68,42.6,37,7,30,13,22,0
"James Maddison","Leicester City","ENG","MF","FW",24,40,20,50,46,46,30.4,18,3,15,11,12,0
"Gabriel Magalhães","Arsenal","BRA","DF",NA,23,50,30,60,41,41,73.2,34,26,8,13,112,4
"Harry Maguire","Manchester Utd","ENG","DF",NA,28,34,21,61.7647058823529,31,31,61.3,36,29,7,32,101,3
"Riyad Mahrez","Manchester City","ALG","FW",NA,30,11,3,27.2727272727273,19,19,26.3,15,1,14,6,6,0
"Ainsley Maitland-Niles","Arsenal","ENG","MF",NA,23,8,4,50,4,4,50,2,0,2,4,4,0
"Sadio Mané","Liverpool","SEN","FW",NA,29,33,20,60.6060606060606,26,26,30.8,30,1,29,8,15,0
"Javier Manquillo","Newcastle Utd","ESP","DF",NA,27,39,29,74.3589743589744,36,36,58.3,15,6,9,10,32,0
"Fernando Marçal","Wolves","BRA","MF","DF",32,42,22,52.3809523809524,37,37,56.8,25,4,21,28,52,0
"Solly March","Brighton","ENG","DF","FW",27,30,17,56.6666666666667,22,22,31.8,22,3,19,17,25,0
"Pablo Marí","Arsenal","ESP","DF",NA,27,5,3,60,6,6,50,5,4,1,3,10,0
"Anthony Martial","Manchester Utd","FRA","FW",NA,25,0,0,NA,1,1,0,1,0,1,0,1,0
"Gabriel Martinelli","Arsenal","BRA","FW","MF",20,27,19,70.3703703703704,29,29,34.5,26,1,25,20,15,0
"Emiliano Martínez","Aston Villa","ARG","GK",NA,28,1,1,100,3,3,33.3,0,0,0,0,6,1
"Adam Masina","Watford","MAR","DF",NA,27,24,13,54.1666666666667,29,29,41.4,18,6,12,18,45,0
"Arthur Masuaku","West Ham","COD","DF","FW",27,31,23,74.1935483870968,23,23,60.9,9,1,8,9,17,0
"Juan Mata","Manchester Utd","ESP","MF",NA,33,6,4,66.6666666666667,5,5,60,1,0,1,1,1,0
"Jean-Philippe Mateta","Crystal Palace","FRA","FW",NA,24,8,4,50,18,18,16.7,11,3,8,4,13,0
"Nemanja Matić","Manchester Utd","SRB","MF",NA,32,31,18,58.0645161290323,31,31,48.4,21,6,15,31,21,3
"Joël Matip","Liverpool","CMR","DF",NA,29,47,34,72.3404255319149,31,31,64.5,26,14,12,44,93,1
"Neal Maupay","Brighton","FRA","FW",NA,24,17,10,58.8235294117647,18,18,22.2,21,2,19,2,2,0
"Bryan Mbeumo","Brentford","CMR","FW",NA,21,28,16,57.1428571428571,20,20,30,21,6,15,11,20,0
"James McArthur","Crystal Palace","SCO","MF",NA,33,33,23,69.6969696969697,44,44,36.4,23,9,14,30,27,0
"James Mcatee","Manchester City","ENG","MF","FW",18,0,0,NA,2,2,0,0,0,0,0,0,0
"John McGinn","Aston Villa","SCO","MF",NA,26,106,64,60.377358490566,104,104,51.9,53,6,47,35,34,0
"Kenny McLean","Norwich City","SCO","MF",NA,29,42,22,52.3809523809524,59,59,28.8,29,7,22,34,54,0
"Dwight McNeil","Burnley","ENG","MF",NA,21,78,49,62.8205128205128,73,73,45.2,64,11,53,35,31,1
"Scott McTominay","Manchester Utd","SCO","MF",NA,24,65,33,50.7692307692308,61,61,49.2,45,10,35,31,60,1
"Ben Mee","Burnley","ENG","DF",NA,31,26,12,46.1538461538462,19,19,63.2,28,22,6,24,94,1
"Hannibal Mejbri","Manchester Utd","TUN","FW",NA,18,2,1,50,1,1,100,0,0,0,0,0,0
"Benjamin Mendy","Manchester City","FRA","DF",NA,27,2,2,100,6,6,33.3,0,0,0,0,0,0
"Edouard Mendy","Chelsea","SEN","GK",NA,29,1,0,0,3,3,33.3,0,0,0,0,13,4
"Nampalys Mendy","Leicester City","SEN","MF",NA,29,12,6,50,17,17,35.3,7,4,3,11,11,1
"Illan Meslier","Leeds United","FRA","GK",NA,21,1,1,100,1,1,100,0,0,0,0,27,1
"Luka Milivojević","Crystal Palace","SRB","MF",NA,30,18,9,50,16,16,62.5,6,1,5,11,15,0
"James Milner","Liverpool","ENG","MF","DF",35,28,16,57.1428571428571,29,29,41.4,19,5,14,17,20,0
"Yerry Mina","Everton","COL","DF",NA,26,12,10,83.3333333333333,13,13,76.9,13,9,4,11,38,1
"Takumi Minamino","Liverpool","JPN","FW","MF",26,3,2,66.6666666666667,8,8,25,2,0,2,1,2,0
"Tyrone Mings","Aston Villa","ENG","DF",NA,28,23,12,52.1739130434783,22,22,63.6,47,30,17,46,153,2
"Tyrick Mitchell","Crystal Palace","ENG","DF",NA,21,104,57,54.8076923076923,67,67,68.7,47,5,42,41,101,0
"Jakub Moder","Brighton","POL","MF",NA,22,42,25,59.5238095238095,42,42,54.8,25,2,23,10,22,1
"Tyler Morton","Liverpool","ENG","MF",NA,18,0,0,NA,2,2,0,0,0,0,3,0,0
"Mason Mount","Chelsea","ENG","MF",NA,22,41,16,39.0243902439024,34,34,29.4,18,1,17,13,12,0
"Lucas Moura","Tottenham","BRA","FW","MF",28,25,10,40,35,35,22.9,19,0,19,18,19,0
"João Moutinho","Wolves","POR","MF",NA,34,74,39,52.7027027027027,106,106,28.3,48,8,40,34,36,2
"Jacob Murphy","Newcastle Utd","ENG","FW","DF",26,49,26,53.0612244897959,41,41,63.4,20,2,18,23,17,0
"Enock Mwepu","Brighton","ZAM","MF",NA,23,22,12,54.5454545454545,27,27,18.5,20,2,18,12,19,0
"Vitaliy Mykolenko","Everton","UKR","DF",NA,22,25,15,60,21,21,57.1,15,2,13,16,37,0
"Marvelous Nakamba","Aston Villa","ZIM","MF",NA,27,32,19,59.375,34,34,35.3,14,4,10,12,17,1
"Wilfred Ndidi","Leicester City","NGA","MF","DF",24,60,32,53.3333333333333,55,55,40,36,8,28,42,54,1
"Tanguy Ndombele","Tottenham","FRA","MF",NA,24,10,7,70,8,8,12.5,5,0,5,1,1,0
"Reiss Nelson","Arsenal","ENG","FW",NA,21,1,0,0,1,1,0,1,0,1,0,0,0
"Pedro Neto","Wolves","POR","FW","MF",21,4,4,100,9,9,0,0,0,0,6,1,0
"Rúben Neves","Wolves","POR","MF",NA,24,68,37,54.4117647058824,87,87,27.6,39,5,34,41,49,3
"Jeremy Ngakia","Watford","ENG","DF",NA,20,31,18,58.0645161290323,26,26,42.3,11,4,7,12,32,0
"Saúl Ñíguez","Chelsea","ESP","DF","MF",26,20,9,45,16,16,56.3,14,3,11,7,10,1
"Eddie Nketiah","Arsenal","ENG","FW",NA,22,9,4,44.4444444444444,4,4,25,9,2,7,4,5,0
"Mark Noble","West Ham","ENG","MF",NA,34,8,2,25,11,11,45.5,4,1,3,4,2,1
"Mathias Normann","Norwich City","NOR","MF",NA,25,34,21,61.7647058823529,46,46,37,17,8,9,19,43,1
"Christian Nørgaard","Brentford","DEN","MF",NA,27,109,60,55.045871559633,101,101,51.5,48,9,39,64,58,1
"Angelo Ogbonna","West Ham","ITA","DF",NA,33,7,4,57.1428571428571,7,7,42.9,5,4,1,11,29,0
"Michael Olise","Crystal Palace","FRA","FW","MF",19,22,18,81.8181818181818,24,24,29.2,17,0,17,6,6,0
"Andrew Omobamidele","Norwich City","IRL","DF",NA,19,8,6,75,11,11,45.5,8,8,0,5,13,0
"Frank Onyeka","Brentford","NGA","MF",NA,23,25,17,68,27,27,29.6,16,2,14,14,13,0
"Divock Origi","Liverpool","BEL","FW",NA,26,0,0,NA,2,2,0,1,0,1,1,2,0
"Alex Oxlade-Chamberlain","Liverpool","ENG","MF","FW",27,15,11,73.3333333333333,14,14,21.4,12,2,10,6,5,0
"Cole Palmer","Manchester City","ENG","FW","MF",19,2,1,50,2,2,0,3,0,3,1,0,0
"Thomas Partey","Arsenal","GHA","MF",NA,28,43,29,67.4418604651163,44,44,40.9,22,4,18,23,35,2
"Nicolas Pépé","Arsenal","CIV","FW","MF",26,8,5,62.5,9,9,33.3,9,1,8,8,2,0
"Ricardo Pereira","Leicester City","POR","DF",NA,27,37,20,54.0540540540541,40,40,52.5,13,1,12,17,39,0
"Ayoze Pérez","Leicester City","ESP","MF","FW",28,4,2,50,13,13,0,11,1,10,2,5,0
"Romain Perraud","Southampton","FRA","DF",NA,23,34,22,64.7058823529412,29,29,55.2,24,6,18,17,42,0
"Kalvin Phillips","Leeds United","ENG","MF",NA,25,54,25,46.2962962962963,57,57,42.1,37,9,28,24,18,0
"Jordan Pickford","Everton","ENG","GK",NA,27,1,1,100,1,1,0,1,0,1,1,14,1
"Erik Pieters","Burnley","NED","DF",NA,32,28,15,53.5714285714286,28,28,60.7,18,7,11,10,38,0
"Ethan Pinnock","Brentford","JAM","DF",NA,28,51,35,68.6274509803922,38,38,65.8,30,11,19,44,154,1
"Daniel Podence","Wolves","POR","FW","MF",25,18,11,61.1111111111111,17,17,23.5,8,1,7,10,1,0
"Paul Pogba","Manchester Utd","FRA","MF","FW",28,13,9,69.2307692307692,28,28,21.4,11,0,11,13,16,0
"Nick Pope","Burnley","ENG","GK",NA,29,0,0,NA,2,2,0,0,0,0,2,30,3
"Teemu Pukki","Norwich City","FIN","FW",NA,31,23,11,47.8260869565217,29,29,20.7,21,1,20,4,3,0
"Christian Pulisic","Chelsea","USA","MF","FW",22,10,7,70,17,17,17.6,12,0,12,5,10,0
"Przemysław Płacheta","Norwich City","POL","FW","MF",23,4,3,75,7,7,28.6,3,1,2,2,5,1
"Jesurun Rak Sakyi","Crystal Palace","ENG","FW","MF",18,0,0,NA,1,1,0,3,0,3,1,0,0
"Aaron Ramsdale","Arsenal","ENG","GK",NA,23,2,1,50,2,2,50,0,0,0,0,26,3
"Jacob Ramsey","Aston Villa","ENG","MF",NA,20,67,44,65.6716417910448,69,69,43.5,36,7,29,24,28,0
"Raphinha","Leeds United","BRA","FW","MF",24,51,29,56.8627450980392,71,71,31,43,0,43,29,28,1
"Marcus Rashford","Manchester Utd","ENG","FW","MF",23,6,5,83.3333333333333,13,13,15.4,10,1,9,5,5,1
"Milot Rashica","Norwich City","KVX","FW","MF",25,31,19,61.2903225806452,30,30,36.7,22,3,19,15,23,0
"Nathan Redmond","Southampton","ENG","MF","FW",27,22,14,63.6363636363636,30,30,23.3,21,2,19,8,16,0
"Sergio Reguilón","Tottenham","ESP","DF","MF",24,40,24,60,43,43,51.2,20,8,12,31,45,1
"Declan Rice","West Ham","ENG","MF",NA,22,80,42,52.5,71,71,53.5,45,21,24,63,52,1
"Taylor Richards","Brighton","ENG","MF",NA,20,1,0,0,2,2,50,0,0,0,0,0,0
"Richarlison","Everton","BRA","FW",NA,24,40,23,57.5,31,31,48.4,42,4,38,12,34,0
"Jaïro Riedewald","Crystal Palace","NED","MF",NA,24,1,1,100,2,2,50,1,0,1,1,2,0
"Matt Ritchie","Newcastle Utd","SCO","DF",NA,31,22,15,68.1818181818182,27,27,37,10,2,8,13,26,0
"Connor Roberts","Burnley","WAL","DF",NA,25,20,13,65,15,15,66.7,25,5,20,22,62,1
"Tyler Roberts","Leeds United","WAL","MF","FW",22,16,7,43.75,16,16,56.3,11,1,10,5,11,0
"Andrew Robertson","Liverpool","SCO","DF",NA,27,36,21,58.3333333333333,35,35,57.1,24,3,21,23,61,0
"Rodri","Manchester City","ESP","MF",NA,25,72,43,59.7222222222222,59,59,54.2,28,5,23,28,45,0
"Rodrigo","Leeds United","ESP","MF","FW",30,20,9,45,32,32,12.5,12,0,12,11,27,1
"Jay Rodriguez","Burnley","ENG","FW",NA,32,20,12,60,14,14,28.6,19,1,18,4,12,0
"Mads Roerslev","Brentford","DEN","DF",NA,22,23,12,52.1739130434783,32,32,43.8,14,5,9,16,29,0
"Cristian Romero","Tottenham","ARG","DF",NA,23,62,39,62.9032258064516,34,34,64.7,46,21,25,33,74,1
"Oriol Romeu","Southampton","ESP","MF",NA,29,77,39,50.6493506493507,73,73,38.4,39,8,31,51,43,0
"Cristiano Ronaldo","Manchester Utd","POR","FW",NA,36,8,6,75,6,6,33.3,8,0,8,2,29,0
"Salomón Rondón","Everton","VEN","FW",NA,31,6,1,16.6666666666667,14,14,28.6,5,0,5,0,10,0
"Danny Rose","Watford","ENG","DF",NA,31,16,10,62.5,24,24,41.7,8,5,3,14,11,1
"Jon Rowe","Norwich City","ENG","FW","MF",18,3,2,66.6666666666667,3,3,66.7,7,0,7,3,1,0
"Antonio Rüdiger","Chelsea","GER","DF",NA,28,48,28,58.3333333333333,48,48,75,20,11,9,28,91,1
"Lukas Rupp","Norwich City","GER","MF",NA,30,9,4,44.4444444444444,15,15,26.7,11,1,10,9,7,0
"José Sá","Wolves","POR","GK",NA,28,2,1,50,4,4,50,0,0,0,2,19,5
"Allan Saint-Maximin","Newcastle Utd","FRA","FW","MF",24,13,8,61.5384615384615,17,17,17.6,13,2,11,11,3,0
"Romain Saïss","Wolves","MAR","DF",NA,31,40,27,67.5,33,33,57.6,41,21,20,58,158,2
"Bukayo Saka","Arsenal","ENG","FW","MF",19,40,21,52.5,39,39,33.3,28,2,26,22,23,0
"Mohamed Salah","Liverpool","EGY","FW",NA,29,17,8,47.0588235294118,19,19,31.6,7,1,6,6,5,0
"Mohammed Salisu","Southampton","GHA","DF",NA,22,80,47,58.75,65,65,61.5,49,26,23,78,158,4
"Albert Sambi Lokonga","Arsenal","BEL","MF",NA,21,22,18,81.8181818181818,14,14,85.7,12,7,5,13,12,4
"Davinson Sánchez","Tottenham","COL","DF",NA,25,41,22,53.6585365853659,28,28,67.9,24,16,8,30,54,3
"Robert Sánchez","Brighton","ESP","GK",NA,23,2,1,50,1,1,100,1,0,1,0,11,4
"Jadon Sancho","Manchester Utd","ENG","FW","MF",21,14,8,57.1428571428571,22,22,36.4,19,0,19,15,5,3
"Morgan Sanson","Aston Villa","FRA","MF",NA,26,12,8,66.6666666666667,7,7,42.9,13,0,13,10,2,1
"Samir Santos","Watford","BRA","DF",NA,26,24,11,45.8333333333333,19,19,42.1,21,11,10,43,85,3
"Josh Sargent","Norwich City","USA","FW","MF",21,26,14,53.8461538461538,39,39,35.9,29,2,27,11,18,2
"Jeremy Sarmiento","Brighton","ECU","FW","MF",19,1,1,100,2,2,0,2,0,2,0,0,0
"Ismaila Sarr","Watford","SEN","FW","MF",23,12,7,58.3333333333333,19,19,26.3,10,1,9,9,10,0
"Malang Sarr","Chelsea","FRA","DF",NA,22,14,7,50,12,12,58.3,6,3,3,11,20,0
"Fabian Schär","Newcastle Utd","SUI","DF",NA,29,16,11,68.75,16,16,50,27,18,9,32,95,2
"Jeffrey Schlupp","Crystal Palace","GHA","MF","FW",28,46,25,54.3478260869565,50,50,48,39,9,30,18,32,0
"Kasper Schmeichel","Leicester City","DEN","GK",NA,34,0,0,NA,2,2,0,0,0,0,1,15,2
"Ken Sema","Watford","SWE","MF","FW",27,16,6,37.5,20,20,45,10,0,10,5,11,0
"Nélson Semedo","Wolves","POR","MF","DF",27,58,39,67.2413793103448,49,49,51,23,4,19,21,64,1
"Ryan Sessegnon","Tottenham","ENG","DF","MF",21,25,19,76,22,22,50,18,3,15,7,26,0
"Jamie Shackleton","Leeds United","ENG","DF","MF",21,27,16,59.2592592592593,25,25,52,11,7,4,8,12,1
"Luke Shaw","Manchester Utd","ENG","DF",NA,26,21,13,61.9047619047619,21,21,57.1,22,11,11,9,22,2
"Jonjo Shelvey","Newcastle Utd","ENG","MF",NA,29,30,17,56.6666666666667,34,34,41.2,22,7,15,22,20,2
"Francisco Sierralta","Watford","CHI","DF",NA,24,7,3,42.8571428571429,8,8,62.5,7,2,5,6,35,0
"Bernardo Silva","Manchester City","POR","MF","FW",26,57,29,50.8771929824561,67,67,46.3,24,2,22,20,19,0
"Fábio Silva","Wolves","POR","FW",NA,19,3,2,66.6666666666667,8,8,0,2,0,2,1,1,0
"Thiago Silva","Chelsea","BRA","DF",NA,36,32,21,65.625,22,22,50,54,31,23,44,100,0
"Moussa Sissoko","Watford","FRA","MF",NA,31,53,27,50.9433962264151,42,42,66.7,42,13,29,30,64,0
"Oliver Skipp","Tottenham","ENG","MF",NA,20,33,19,57.5757575757576,31,31,48.4,19,7,12,12,10,1
"William Smallbone","Southampton","IRL","MF","FW",21,4,4,100,3,3,33.3,4,0,4,2,0,0
"Emile Smith Rowe","Arsenal","ENG","MF","FW",21,14,7,50,20,20,20,18,1,17,15,10,1
"Cédric Soares","Arsenal","POR","DF",NA,29,38,26,68.421052631579,25,25,64,18,7,11,16,31,1
"Tomáš Souček","West Ham","CZE","MF",NA,26,66,32,48.4848484848485,65,65,43.1,34,13,21,52,98,1
"Boubakary Soumaré","Leicester City","FRA","MF",NA,22,19,13,68.421052631579,17,17,47.1,13,1,12,14,18,0
"Çağlar Söyüncü","Leicester City","TUR","DF",NA,25,47,30,63.8297872340426,42,42,61.9,44,27,17,32,115,1
"Tony Springett","Norwich City","IRL","MF","FW",18,2,1,50,4,4,25,0,0,0,0,2,0
"Dale Stephens","Burnley","ENG","MF",NA,32,4,1,25,8,8,37.5,4,1,3,1,1,0
"Jack Stephens","Southampton","ENG","DF",NA,27,19,12,63.1578947368421,16,16,37.5,12,7,5,19,42,0
"Raheem Sterling","Manchester City","ENG","FW",NA,26,23,10,43.4782608695652,23,23,43.5,12,0,12,12,3,0
"Finley Stevens","Brentford","WAL","DF",NA,18,3,1,33.3333333333333,1,1,100,0,0,0,0,0,0
"John Stones","Manchester City","ENG","DF",NA,27,5,3,60,3,3,66.7,3,3,0,11,27,1
"Pascal Struijk","Leeds United","NED","DF","MF",21,61,39,63.9344262295082,50,50,60,35,23,12,33,60,2
"Crysencio Summerville","Leeds United","NED","MF","FW",19,5,3,60,3,3,66.7,2,0,2,2,0,0
"Jakob Sørensen","Norwich City","DEN","MF","DF",23,22,11,50,20,20,50,7,3,4,10,19,0
"Japhet Tanganga","Tottenham","ENG","DF",NA,22,14,8,57.1428571428571,19,19,47.4,13,5,8,9,31,0
"Matt Targett","Aston Villa","ENG","DF",NA,25,34,18,52.9411764705882,45,45,53.3,16,9,7,23,35,0
"Matt Targett","Newcastle Utd","ENG","DF",NA,25,41,26,63.4146341463415,37,37,64.9,15,4,11,25,39,1
"James Tarkowski","Burnley","ENG","DF",NA,28,65,45,69.2307692307692,47,47,70.2,75,61,14,48,186,4
"Nuno Tavares","Arsenal","POR","DF",NA,21,21,14,66.6666666666667,18,18,44.4,15,5,10,9,33,1
"Charlie Taylor","Burnley","ENG","DF",NA,27,45,26,57.7777777777778,44,44,59.1,42,20,22,58,95,2
"Nathan Tella","Southampton","NGA","MF","FW",22,13,9,69.2307692307692,17,17,35.3,13,0,13,6,9,0
"Alex Telles","Manchester Utd","BRA","DF",NA,28,48,27,56.25,43,43,62.8,17,4,13,26,45,0
"Luke Thomas","Leicester City","ENG","DF",NA,20,50,31,62,65,65,43.1,35,14,21,40,55,0
"Dominic Thompson","Brentford","ENG","DF",NA,21,1,0,0,1,1,0,2,2,0,2,3,0
"Youri Tielemans","Leicester City","BEL","MF",NA,24,74,38,51.3513513513514,100,100,42,47,13,34,21,41,3
"Kieran Tierney","Arsenal","SCO","DF",NA,24,18,14,77.7777777777778,11,11,90.9,23,5,18,15,54,0
"Takehiro Tomiyasu","Arsenal","JPN","DF",NA,22,35,17,48.5714285714286,32,32,65.6,22,3,19,24,64,2
"James Tomkins","Crystal Palace","ENG","DF",NA,32,8,3,37.5,8,8,75,8,8,0,4,18,0
"Ivan Toney","Brentford","ENG","FW",NA,25,33,21,63.6363636363636,38,38,31.6,16,2,14,14,44,1
"Ferrán Torres","Manchester City","ESP","FW",NA,21,2,2,100,3,3,0,2,0,2,0,1,0
"Andros Townsend","Everton","ENG","MF","FW",30,31,17,54.8387096774194,40,40,37.5,28,2,26,14,6,1
"Adama Traoré","Wolves","ESP","FW","MF",25,8,3,37.5,7,7,42.9,4,1,3,2,1,0
"Bertrand Traoré","Aston Villa","BFA","MF","FW",25,3,3,100,2,2,50,0,0,0,0,1,0
"Francisco Trincão","Wolves","POR","FW","MF",21,28,15,53.5714285714286,19,19,15.8,17,1,16,12,1,1
"Kieran Trippier","Newcastle Utd","ENG","DF",NA,30,17,10,58.8235294117647,16,16,62.5,10,3,7,10,10,0
"William Troost-Ekong","Watford","NGA","DF",NA,27,18,9,50,15,15,66.7,24,14,10,7,82,1
"Leandro Trossard","Brighton","BEL","FW","MF",26,34,20,58.8235294117647,31,31,12.9,33,4,29,15,10,0
"Kostas Tsimikas","Liverpool","GRE","DF",NA,25,27,12,44.4444444444444,16,16,75,6,2,4,10,22,2
"Axel Tuanzebe","Aston Villa","COD","DF",NA,23,5,3,60,5,5,40,5,4,1,5,12,1
"Ozan Tufan","Watford","TUR","MF",NA,26,3,2,66.6666666666667,5,5,20,2,0,2,2,4,0
"Christos Tzolis","Norwich City","GRE","FW","MF",19,5,3,60,9,9,22.2,3,0,3,1,1,0
"Yan Valery","Southampton","TUN","DF",NA,22,8,6,75,9,9,44.4,6,3,3,6,19,1
"Virgil van Dijk","Liverpool","NED","DF",NA,30,16,10,62.5,16,16,68.8,21,14,7,31,109,0
"Raphaël Varane","Manchester Utd","FRA","DF",NA,28,28,19,67.8571428571429,22,22,45.5,18,9,9,18,82,1
"Jamie Vardy","Leicester City","ENG","FW",NA,34,6,5,83.3333333333333,7,7,14.3,9,0,9,1,17,0
"Joël Veltman","Brighton","NED","DF",NA,29,74,48,64.8648648648649,53,53,39.6,46,16,30,45,89,0
"Jannik Vestergaard","Leicester City","DEN","DF",NA,28,15,10,66.6666666666667,15,15,53.3,10,8,2,7,36,0
"Nikola Vlašić","West Ham","CRO","FW","MF",23,11,7,63.6363636363636,20,20,25,4,0,4,2,1,0
"Matěj Vydra","Burnley","CZE","FW",NA,29,12,7,58.3333333333333,7,7,42.9,5,1,4,0,9,0
"Theo Walcott","Southampton","ENG","MF","FW",32,4,2,50,5,5,20,3,0,3,5,2,0
"Kyle Walker","Manchester City","ENG","DF",NA,31,15,6,40,17,17,47.1,14,4,10,14,16,1
"Kyle Walker-Peters","Southampton","ENG","DF",NA,24,57,33,57.8947368421053,38,38,68.4,29,8,21,37,53,1
"Aaron Wan-Bissaka","Manchester Utd","ENG","DF",NA,23,49,36,73.469387755102,20,20,70,24,14,10,34,41,2
"Joel Ward","Crystal Palace","ENG","DF",NA,31,44,26,59.0909090909091,57,57,52.6,24,11,13,32,107,1
"James Ward-Prowse","Southampton","ENG","MF",NA,26,41,24,58.5365853658537,70,70,27.1,43,15,28,40,45,1
"Ollie Watkins","Aston Villa","ENG","FW",NA,25,17,13,76.4705882352941,15,15,13.3,25,3,22,12,27,0
"Adam Webster","Brighton","ENG","DF",NA,26,26,8,30.7692307692308,20,20,65,25,17,8,17,66,2
"Wout Weghorst","Burnley","NED","FW",NA,28,17,9,52.9411764705882,19,19,31.6,16,5,11,6,13,0
"Danny Welbeck","Brighton","ENG","FW","MF",30,14,7,50,10,10,30,18,2,16,5,18,0
"Timo Werner","Chelsea","GER","FW","MF",25,8,4,50,20,20,10,9,0,9,2,4,0
"Ashley Westwood","Burnley","ENG","MF",NA,31,21,12,57.1428571428571,31,31,32.3,21,9,12,30,16,1
"Ben White","Arsenal","ENG","DF",NA,23,44,23,52.2727272727273,45,45,62.2,42,24,18,42,102,0
"Brandon Williams","Norwich City","ENG","DF",NA,20,55,37,67.2727272727273,64,64,56.3,26,6,20,44,50,0
"Joe Willock","Newcastle Utd","ENG","MF",NA,21,64,37,57.8125,68,68,42.6,37,6,31,21,10,1
"Callum Wilson","Newcastle Utd","ENG","FW",NA,29,9,8,88.8888888888889,4,4,25,7,2,5,3,10,0
"Harry Winks","Tottenham","ENG","MF",NA,25,15,10,66.6666666666667,21,21,38.1,14,3,11,16,10,2
"Yoane Wissa","Brentford","COD","FW",NA,24,12,6,50,16,16,6.3,12,5,7,8,6,0
"Chris Wood","Burnley","NZL","FW",NA,29,7,5,71.4285714285714,10,10,30,13,4,9,0,3,0
"Chris Wood","Newcastle Utd","NZL","FW",NA,29,2,0,0,2,2,50,5,2,3,2,9,0
"Granit Xhaka","Arsenal","SUI","MF","DF",28,32,18,56.25,41,41,39,21,6,15,21,31,0
"Andriy Yarmolenko","West Ham","UKR","FW","MF",31,4,2,50,8,8,25,4,2,2,0,2,0
"Ashley Young","Aston Villa","ENG","DF","FW",36,18,6,33.3333333333333,16,16,68.8,10,4,6,13,25,1
"Wilfried Zaha","Crystal Palace","CIV","FW",NA,28,40,20,50,31,31,32.3,28,0,28,5,5,0
"Christoph Zimmermann","Norwich City","GER","DF",NA,28,6,3,50,4,4,75,0,0,0,1,4,0
"Oleksandr Zinchenko","Manchester City","UKR","DF",NA,24,20,14,70,20,20,55,11,3,8,14,15,1
"Hakim Ziyech","Chelsea","MAR","MF","FW",28,19,10,52.6315789473684,36,36,27.8,11,1,10,10,10,0
"Kurt Zouma","West Ham","FRA","DF",NA,26,11,6,54.5454545454545,7,7,57.1,31,26,5,34,132,0
"Martin Ødegaard","Arsenal","NOR","MF","FW",22,49,21,42.8571428571429,61,61,36.1,18,1,17,11,11,1
