"Player","Squad","Nation","Pos","Pos2","Age","Born","Total_Match_Played","Total_Playing_Time","Minutes_Per_Match_Played","Percent_of_Squad_Minutes_Played","Matches_Started","Minutes_Per_Match_Start","Complete_Matches_PLayed","Matches_Played_As_Substitute","Minutes_Per_Match_Substitute","Player_Points_Per_Match","Player_On_Pitch_Squad_Goals","Player_On_Pitch_Goals_Allowed","Weekly_Wages","Annual_Wages"
"Ki-Jana Hoever","Wolves","NED","DF","MF",19,2002,8,308,39,9,4,74,3,4,4,0.75,0,5,40385,2100000
"Kieran Dowell","Norwich City","ENG","FW","MF",23,1997,19,912,48,26.7,11,75,3,8,11,0.47,8,24,7500,390000
"Kieran Trippier","Newcastle Utd","ENG","DF",NA,30,1990,6,429,72,12.5,5,81,3,1,23,2.17,8,5,144231,7500000
"Kiernan Dewsbury-Hall","Leicester City","ENG","MF",NA,22,1998,28,2105,75,61.5,23,88,19,5,17,1.46,37,27,20000,1040000
"Kiko Femenía","Watford","ESP","DF",NA,30,1991,27,2142,79,62.6,26,81,17,1,25,0.56,21,49,22500,1170000
"Kortney Hause","Aston Villa","ENG","DF",NA,26,1995,7,397,57,11.6,4,87,3,3,16,1.14,6,9,8077,420000
"Kostas Tsimikas","Liverpool","GRE","DF",NA,25,1996,13,877,67,25.6,9,90,8,4,17,2.15,23,6,60000,3120000
"Kristoffer Ajer","Brentford","NOR","DF",NA,23,1998,24,1995,83,58.3,23,85,17,1,45,1.29,28,31,35000,1820000
"Kyle Walker-Peters","Southampton","ENG","DF",NA,24,1997,32,2633,82,77,29,89,27,3,16,1,33,49,20000,1040000
"Leander Dendoncker","Wolves","BEL","MF",NA,26,1995,30,1950,65,57,21,89,17,9,8,1.47,23,29,90000,4680000
"Leandro Trossard","Brighton","BEL","FW","MF",26,1994,34,2805,83,82,32,86,23,2,33,1.29,33,33,42500,2210000
"Leon Bailey","Aston Villa","JAM","FW","MF",23,1997,18,761,42,22.3,7,69,3,11,25,0.89,12,13,85000,4420000
"Lucas Moura","Tottenham","BRA","FW","MF",28,1992,34,1775,52,51.9,19,80,6,15,17,1.88,29,21,80000,4160000
"Luis Díaz","Liverpool","COL","FW",NA,24,1997,13,958,74,28,11,82,4,2,26,2.69,25,4,56000,2912000
"Luka Milivojević","Crystal Palace","SRB","MF",NA,30,1991,15,774,52,22.6,9,71,1,6,23,1.33,13,16,55000,2860000
"Lukas Rupp","Norwich City","GER","MF",NA,30,1991,19,769,40,22.5,7,69,2,12,24,0.58,3,16,22500,1170000
"Luke Cundle","Wolves","ENG","MF",NA,19,2002,4,180,45,5.3,2,87,1,2,4,1.5,2,1,11538,6e+05
"Luke Shaw","Manchester Utd","ENG","DF",NA,26,1995,20,1601,80,46.8,19,83,15,1,17,1.5,31,24,150000,7800000
"Luke Thomas","Leicester City","ENG","DF",NA,20,2001,22,1912,87,55.9,21,88,20,1,60,1.27,32,35,11538,6e+05
"Lyanco","Southampton","BRA","DF",NA,24,1997,15,911,61,26.6,9,90,9,6,17,1.07,11,20,50000,2600000
"Mads Bech Sørensen","Brentford","DEN","DF",NA,22,1999,11,835,76,24.4,9,83,7,2,45,1.45,9,14,4038,210000
"Mads Roerslev","Brentford","DEN","DF",NA,22,1999,21,1240,59,36.3,12,89,11,9,19,1.29,17,27,5000,260000
"Malang Sarr","Chelsea","FRA","DF",NA,22,1999,8,546,68,16,6,85,4,2,18,2,6,7,120000,6240000
"Manuel Lanzini","West Ham","ARG","MF","FW",28,1993,30,1786,60,52.2,19,82,7,11,20,1.3,32,29,70000,3640000
"Marc Albrighton","Leicester City","ENG","FW","DF",31,1989,17,1132,67,33.1,11,90,11,6,24,1.35,17,24,45000,2340000
"Marcos Alonso","Chelsea","ESP","DF",NA,30,1990,28,2167,77,63.4,25,83,16,3,28,1.64,42,22,1e+05,5200000
"Marcus Forss","Brentford","FIN","FW","MF",22,1999,7,209,30,6.1,1,90,1,6,20,0.86,4,4,5000,260000
"Marcus Rashford","Manchester Utd","ENG","FW","MF",23,1997,25,1235,49,36.1,13,75,3,12,21,1.36,18,28,2e+05,10400000
"Mark Noble","West Ham","ENG","MF",NA,34,1987,11,332,30,9.7,3,76,1,8,13,1.45,5,5,50000,2600000
"Martin Ødegaard","Arsenal","NOR","MF","FW",22,1998,36,2785,77,81.4,32,84,20,4,26,1.92,53,39,79038,4110000
"Marvelous Nakamba","Aston Villa","ZIM","MF",NA,27,1994,16,904,57,26.4,10,77,5,6,22,0.94,15,20,32500,1690000
"Mason Greenwood","Manchester Utd","ENG","FW","MF",19,2001,18,1271,71,37.2,16,76,4,2,27,1.72,22,18,75000,3900000
"Mason Holgate","Everton","ENG","DF",NA,24,1996,25,2134,85,62.4,23,90,22,2,34,1.08,29,42,25000,1300000
"Mason Mount","Chelsea","ENG","MF",NA,22,1999,32,2363,74,69.1,27,85,20,5,16,1.97,56,25,88462,4600000
"Matěj Vydra","Burnley","CZE","FW",NA,29,1992,22,679,31,19.9,5,71,1,17,19,1.14,7,7,35000,1820000
"Mateo Kovačić","Chelsea","CRO","MF",NA,27,1994,25,1558,62,45.6,16,82,11,9,28,2.04,39,11,150000,7800000
"Mateusz Klich","Leeds United","POL","MF",NA,31,1990,33,2073,63,60.6,26,71,7,7,33,0.97,24,52,7750,403000
"Mathias Jensen","Brentford","DEN","MF",NA,25,1996,31,1601,52,46.8,19,72,8,12,20,1,15,30,20000,1040000
"Mathias Jørgensen","Brentford","DEN","DF",NA,31,1990,8,518,65,15.1,6,77,5,2,29,1.25,8,10,20000,1040000
"Mathias Normann","Norwich City","NOR","MF",NA,25,1996,23,1645,72,48.1,20,78,10,3,30,0.65,13,40,24808,1290000
"Matt Doherty","Tottenham","IRL","DF",NA,29,1992,15,875,58,25.6,9,80,6,6,26,2.13,27,11,65385,3400000
"Matt Ritchie","Newcastle Utd","SCO","DF",NA,31,1989,18,1337,74,39.1,14,88,13,4,25,0.67,15,37,45000,2340000
"Matthew Lowton","Burnley","ENG","DF",NA,32,1989,25,1772,71,51.8,20,87,17,5,6,1,18,30,25000,1300000
"Max Aarons","Norwich City","ENG","DF",NA,21,2000,34,2881,85,84.2,32,89,29,2,22,0.53,18,69,22500,1170000
"Maxwel Cornet","Burnley","CIV","FW","MF",24,1996,26,1766,68,51.6,21,76,8,5,35,0.81,24,24,45000,2340000
"Michael Keane","Everton","ENG","DF",NA,28,1993,32,2792,87,81.6,31,88,29,1,73,1.09,36,54,65000,3380000
"Michael Olise","Crystal Palace","FRA","FW","MF",19,2001,26,1141,44,33.4,12,76,4,14,16,1.23,18,14,35000,1820000
"Michail Antonio","West Ham","JAM","FW",NA,31,1990,36,2971,83,86.9,34,85,23,2,33,1.56,55,43,70000,3640000
"Miguel Almirón","Newcastle Utd","PAR","MF","FW",27,1994,30,1716,57,50.2,19,78,5,11,21,1.2,16,32,42308,2200000
"Milot Rashica","Norwich City","KVX","FW","MF",25,1996,31,2229,72,65.2,25,83,11,6,27,0.65,21,56,40000,2080000
"Mohamed Elneny","Arsenal","EGY","MF",NA,29,1992,14,806,58,23.6,8,90,8,6,14,1.71,20,17,50000,2600000
"Mohamed Elyounoussi","Southampton","NOR","MF","FW",26,1994,30,2042,68,59.7,23,82,12,7,23,1.1,24,35,60000,3120000
"Mohamed Salah","Liverpool","EGY","FW",NA,29,1992,35,2762,79,80.8,30,87,25,5,28,2.37,78,22,2e+05,10400000
"Mohammed Salisu","Southampton","GHA","DF",NA,22,1999,34,2972,87,86.9,33,88,32,1,54,1.09,42,57,23077,1200000
"Morgan Sanson","Aston Villa","FRA","MF",NA,26,1994,10,356,36,10.4,3,71,0,7,20,1.3,2,8,48077,2500000
"Moussa Djenepo","Southampton","MLI","MF",NA,23,1998,12,457,38,13.4,5,73,2,7,13,1.08,4,10,55000,2860000
"N'Golo Kanté","Chelsea","FRA","MF",NA,30,1991,26,1773,68,51.8,21,79,11,5,22,1.92,34,19,289423,15050000
"Naby Keïta","Liverpool","GUI","MF",NA,26,1995,23,1173,51,34.3,14,74,4,9,16,2.43,30,6,120000,6240000
"Nampalys Mendy","Leicester City","SEN","MF",NA,29,1992,14,1032,74,30.2,12,81,7,2,30,1.57,19,15,55000,2860000
"Nathan Aké","Manchester City","NED","DF",NA,26,1995,14,923,66,27,10,82,8,4,25,2.64,19,3,92308,4800000
"Nathan Collins","Burnley","IRL","DF",NA,20,2001,19,1670,88,48.8,18,90,17,1,51,1.05,17,25,15000,780000
"Nathan Redmond","Southampton","ENG","MF","FW",27,1994,27,1833,68,53.6,20,84,14,7,21,0.93,25,33,60000,3120000
"Nathan Tella","Southampton","NGA","MF","FW",22,1999,14,804,57,23.5,10,74,1,4,15,0.79,13,18,12500,650000
"Nathaniel Clyne","Crystal Palace","ENG","DF",NA,30,1991,16,1351,84,39.5,15,90,15,1,1,1.56,19,12,80769,4200000
"Neal Maupay","Brighton","FRA","FW",NA,24,1996,32,2276,71,66.5,25,84,19,7,24,1.25,25,31,50000,2600000
"Nemanja Matić","Manchester Utd","SRB","MF",NA,32,1988,23,1382,60,40.4,16,80,7,7,15,1.48,22,26,120000,6240000
"Nicolas Nkoulou","Watford","CMR","DF",NA,31,1990,3,168,56,4.9,2,77,1,1,15,2,6,2,24615,1280000
"Nicolas Pépé","Arsenal","CIV","FW","MF",26,1995,20,696,35,20.4,5,90,5,15,16,1.9,11,9,140000,7280000
"Nikola Vlašić","West Ham","CRO","FW","MF",23,1997,19,560,29,16.4,6,62,0,13,14,1.37,7,10,70000,3640000
"Nuno Tavares","Arsenal","POR","DF",NA,21,2000,22,1176,53,34.4,13,83,10,9,11,1.77,25,19,27000,1404000
"Odsonne Édouard","Crystal Palace","FRA","FW",NA,23,1998,28,1564,56,45.7,18,78,6,10,15,1.36,25,19,80000,4160000
"Oghenekaro Etebo","Watford","NGA","MF",NA,25,1995,9,401,45,11.7,4,87,3,5,11,0.89,3,8,30000,1560000
"Oleksandr Zinchenko","Manchester City","UKR","DF",NA,24,1996,15,1047,70,30.6,10,90,10,5,29,2.67,49,9,20000,1040000
"Oliver Skipp","Tottenham","ENG","MF",NA,20,2000,18,1350,75,39.5,14,87,12,4,34,1.78,21,13,15000,780000
"Ollie Watkins","Aston Villa","ENG","FW",NA,25,1995,35,2952,84,86.3,33,88,28,2,23,1.2,46,48,75000,3900000
"Oriol Romeu","Southampton","ESP","MF",NA,29,1991,36,2889,80,84.5,34,84,21,2,14,1.08,40,52,65000,3380000
"Ozan Tufan","Watford","TUR","MF",NA,26,1995,7,334,48,9.8,4,61,0,3,30,0.57,4,9,33077,1720000
"Pablo Fornals","West Ham","ESP","FW","MF",25,1996,36,2795,78,81.7,32,85,19,4,20,1.39,45,38,67308,3500000
"Pascal Groß","Brighton","GER","MF","DF",30,1991,29,2038,70,59.6,24,81,14,5,18,1.34,19,24,50000,2600000
"Pascal Struijk","Leeds United","NED","DF","MF",21,1999,29,2055,71,60.1,22,86,20,7,24,1,25,52,7115,370000
"Patrick Bamford","Leeds United","ENG","FW",NA,27,1993,9,559,62,16.3,7,72,4,2,28,1.11,7,14,35000,1820000
"Patson Daka","Leicester City","ZAM","FW",NA,22,1998,23,1159,50,33.9,13,76,2,10,17,1.17,20,20,80000,4160000
"Paul Dummett","Newcastle Utd","WAL","DF",NA,29,1991,3,198,66,5.8,2,76,1,1,46,2.33,1,1,35000,1820000
"Paul Pogba","Manchester Utd","FRA","MF","FW",28,1993,20,1349,67,39.4,16,78,9,4,27,1.5,26,22,290000,15080000
"Pedro Neto","Wolves","POR","FW","MF",21,2000,13,466,36,13.6,5,59,0,8,21,0.85,4,14,50000,2600000
"Phil Foden","Manchester City","ENG","FW",NA,21,2000,28,2128,76,62.2,24,84,15,4,26,2.43,59,16,11923,620000
"Phil Jones","Manchester Utd","ENG","DF",NA,29,1992,4,163,41,4.8,2,68,1,2,14,1,0,3,75000,3900000
"Philippe Coutinho","Aston Villa","BRA","MF","FW",29,1992,19,1329,70,38.9,16,80,5,3,18,1.21,21,17,125000,6500000
"Pierre Lees-Melou","Norwich City","FRA","MF",NA,28,1993,33,2265,69,66.2,27,79,15,6,21,0.55,17,55,35000,1820000
"Pierre-Emerick Aubameyang","Arsenal","GAB","FW",NA,32,1989,14,1037,74,30.3,12,83,7,2,18,1.64,17,16,250000,1.3e+07
"Przemysław Płacheta","Norwich City","POL","FW","MF",23,1998,12,504,42,14.7,6,71,0,6,13,0.33,1,12,6154,320000
"Raheem Sterling","Manchester City","ENG","FW",NA,26,1994,30,2128,71,62.2,23,85,17,7,24,2.43,64,17,3e+05,15600000
"Raphaël Varane","Manchester Utd","FRA","DF",NA,28,1993,22,1831,83,53.5,20,90,20,2,16,1.73,30,22,340000,17680000
"Raphinha","Leeds United","BRA","FW","MF",24,1996,35,2915,83,85.2,34,84,26,1,45,1,34,68,63500,3302000
"Raúl Jiménez","Wolves","MEX","FW",NA,30,1991,34,2631,77,76.9,30,85,20,4,22,1.24,28,28,41154,2140000
"Rayan Aït-Nouri","Wolves","ALG","DF","MF",20,2001,23,1828,79,53.5,20,89,17,3,13,1.13,25,26,4500,234000
"Reece James","Chelsea","ENG","DF",NA,21,1999,26,1864,72,54.5,22,81,17,4,23,1.73,41,21,58077,3020000
"Ricardo Pereira","Leicester City","POR","DF",NA,27,1993,14,991,71,29,13,75,9,1,21,1.57,19,20,70000,3640000
"Richarlison","Everton","BRA","FW",NA,24,1997,30,2523,84,73.8,28,88,21,2,34,1.13,33,46,90000,4680000
"Rico Henry","Brentford","ENG","DF",NA,24,1997,34,2776,82,81.2,33,83,24,1,27,1.26,40,41,11923,620000
"Riyad Mahrez","Manchester City","ALG","FW",NA,30,1991,28,1498,54,43.8,15,84,10,13,18,2.39,44,14,120000,6240000
"Rob Holding","Arsenal","ENG","DF",NA,25,1995,15,845,56,24.7,9,84,8,6,16,2.07,18,14,40000,2080000
"Roberto Firmino","Liverpool","BRA","FW",NA,29,1991,20,990,50,28.9,10,77,3,10,22,2.25,32,9,180000,9360000
"Robin Koch","Leeds United","GER","MF","DF",25,1996,20,1574,79,46,17,85,15,3,42,1.05,21,40,46154,2400000
"Rodrigo","Leeds United","ESP","MF","FW",30,1991,31,2265,73,66.2,27,78,16,4,37,1.06,25,37,57692,3e+06
"Rodrigo Bentancur","Tottenham","URU","MF",NA,24,1997,17,1361,80,39.8,16,83,10,1,31,1.88,36,12,75000,3900000
"Romain Perraud","Southampton","FRA","DF",NA,23,1997,20,1623,81,47.5,18,87,14,2,30,1,21,33,40000,2080000
"Romelu Lukaku","Chelsea","BEL","FW",NA,28,1993,26,1589,61,46.5,16,86,11,10,22,1.88,33,14,325000,16900000
"Ross Barkley","Chelsea","ENG","MF","FW",27,1993,6,179,30,5.2,1,72,0,5,21,2.33,10,2,96154,5e+06
"Rúben Dias","Manchester City","POR","DF",NA,24,1997,29,2402,83,70.2,27,87,24,2,32,2.48,69,18,160000,8320000
"Ruben Loftus-Cheek","Chelsea","ENG","MF","DF",25,1996,24,1394,58,40.8,13,86,10,11,25,1.88,30,21,60000,3120000
"Rúben Neves","Wolves","POR","MF",NA,24,1997,33,2661,81,77.8,31,86,27,2,3,1.33,27,34,50000,2600000
"Ryan Fraser","Newcastle Utd","SCO","FW","MF",27,1994,27,1465,54,42.8,18,74,5,9,15,1.19,21,23,35000,1820000
"Ryan Fredericks","West Ham","ENG","DF",NA,28,1992,7,307,44,9,3,75,2,4,21,1.57,7,6,40000,2080000
"Ryan Sessegnon","Tottenham","ENG","DF","MF",21,2000,15,1047,70,30.6,13,74,4,2,41,2,25,11,57692,3e+06
"Sadio Mané","Liverpool","SEN","FW",NA,29,1992,34,2819,83,82.4,32,87,25,2,18,2.35,76,24,1e+05,5200000
"Saïd Benrahma","West Ham","ALG","FW","MF",25,1995,32,2168,68,63.4,26,78,4,6,22,1.53,44,27,20000,1040000
"Salomón Rondón","Everton","VEN","FW",NA,31,1989,20,790,40,23.1,8,78,5,12,14,0.85,8,16,45000,2340000
"Sam Byram","Norwich City","ENG","DF",NA,27,1993,15,1027,68,30,11,85,10,4,23,0.73,7,27,30000,1560000
"Sam Greenwood","Leeds United","ENG","MF","FW",19,2002,7,237,34,6.9,1,84,0,6,26,1.57,7,5,1346,70000
"Saman Ghoddos","Brentford","IRN","MF","DF",27,1993,17,536,32,15.7,4,65,0,13,21,0.82,10,4,15000,780000
"Samuel Kalu","Watford","NGA","FW",NA,23,1997,4,222,56,6.5,2,88,1,2,24,0.25,1,6,14038,730000
"Saúl Ñíguez","Chelsea","ESP","DF","MF",26,1994,10,480,48,14,5,72,3,5,24,2.4,14,6,198269,10310000
"Scott McTominay","Manchester Utd","SCO","MF",NA,24,1996,30,2387,80,69.8,28,84,20,2,13,1.47,40,37,60000,3120000
"Sead Kolašinac","Arsenal","BIH","DF",NA,28,1993,2,91,46,2.7,1,90,1,1,1,1.5,0,5,1e+05,5200000
"Sean Longstaff","Newcastle Utd","ENG","MF",NA,23,1997,24,1464,61,42.8,15,86,12,9,20,1.29,19,29,962,50000
"Sergi Canós","Brentford","ESP","DF","FW",24,1997,31,2083,67,60.9,25,79,9,6,19,1.06,25,35,15000,780000
"Sergio Reguilón","Tottenham","ESP","DF","MF",24,1996,25,1916,77,56,22,82,13,3,40,1.92,32,25,53000,2756000
"Shandon Baptiste","Brentford","GRN","MF",NA,23,1998,22,910,41,26.6,9,69,3,13,22,1.05,15,15,11923,620000
"Shane Duffy","Brighton","IRL","DF",NA,29,1992,18,1436,80,42,15,90,15,3,29,1.39,15,19,40000,2080000
"Shane Long","Southampton","IRL","FW",NA,34,1987,13,308,24,9,3,71,0,10,10,1.23,6,5,60000,3120000
"Solly March","Brighton","ENG","DF","FW",27,1994,31,1746,56,51.1,17,83,10,14,25,1.23,26,23,30000,1560000
"Steven Alzate","Brighton","COL","MF",NA,22,1998,9,404,45,11.8,5,69,1,4,15,1.11,3,7,15000,780000
"Steven Bergwijn","Tottenham","NED","FW","MF",23,1997,25,565,23,16.5,4,81,1,21,12,1.96,9,6,75000,3900000
"Stuart Armstrong","Southampton","SCO","MF",NA,29,1992,25,1473,59,43.1,15,84,8,10,21,1.32,17,30,50000,2600000
"Takehiro Tomiyasu","Arsenal","JPN","DF",NA,22,1998,21,1679,80,49.1,20,84,16,1,1,1.95,30,20,55962,2910000
"Takumi Minamino","Liverpool","JPN","FW","MF",26,1995,11,186,17,5.4,1,90,1,10,10,2.55,6,1,75000,3900000
"Tanguy Ndombele","Tottenham","FRA","MF",NA,24,1996,9,484,54,14.2,6,74,1,3,14,1.22,6,11,2e+05,10400000
"Tariq Lamptey","Brighton","GHA","DF","FW",20,2000,30,1561,52,45.6,16,79,7,14,22,1.2,14,21,35000,1820000
"Theo Walcott","Southampton","ENG","MF","FW",32,1989,9,379,42,11.1,5,66,0,4,12,1.33,7,8,75000,3900000
"Thiago Alcántara","Liverpool","ESP","MF",NA,30,1991,25,1534,61,44.9,17,80,5,8,22,2.64,43,7,2e+05,10400000
"Thiago Silva","Chelsea","BRA","DF",NA,36,1984,32,2650,83,77.5,28,88,26,4,49,1.81,59,28,110000,5720000
"Thomas Partey","Arsenal","GHA","MF",NA,28,1993,24,2028,85,59.3,23,87,17,1,29,2.08,40,24,2e+05,10400000
"Timo Werner","Chelsea","GER","FW","MF",25,1996,21,1283,61,37.5,15,80,7,6,13,1.9,26,17,271923,14140000
"Timothy Castagne","Leicester City","BEL","DF",NA,25,1995,27,2127,79,62.2,22,88,20,5,39,1.52,42,30,63000,3276000
"Todd Cantwell","Norwich City","ENG","FW","MF",23,1998,8,441,55,12.9,5,74,2,3,24,0.38,2,15,25000,1300000
"Tom Cleverley","Watford","ENG","MF",NA,31,1989,28,1616,58,47.3,20,73,5,8,21,0.57,20,38,50000,2600000
"Tom Davies","Everton","ENG","MF",NA,23,1998,6,234,39,6.8,2,83,1,4,17,0.83,3,9,25000,1300000
"Tomáš Souček","West Ham","CZE","MF",NA,26,1995,35,3062,87,89.5,34,90,33,1,14,1.43,51,46,67308,3500000
"Trevoh Chalobah","Chelsea","ENG","DF",NA,22,1999,20,1449,72,42.4,17,82,13,3,20,2.3,38,9,11923,620000
"Tyler Roberts","Leeds United","WAL","MF","FW",22,1999,23,987,43,28.9,7,84,4,16,25,0.83,10,26,3500,182000
"Tyrick Mitchell","Crystal Palace","ENG","DF",NA,21,1999,36,3101,86,90.7,35,88,32,1,18,1.22,45,43,28846,1500000
"Tyrone Mings","Aston Villa","ENG","DF",NA,28,1993,36,3189,89,93.2,35,90,35,1,39,1.22,49,49,80000,4160000
"Valentino Livramento","Southampton","ENG","DF",NA,18,2002,28,2202,79,64.4,25,87,22,3,10,1.14,25,42,10000,520000
"Victor Lindelöf","Manchester Utd","SWE","DF",NA,27,1994,28,2355,84,68.9,26,89,25,2,16,1.39,38,47,120000,6240000
"Vitaliy Mykolenko","Everton","UKR","DF",NA,22,1999,13,1055,81,30.8,12,85,10,1,32,1.08,14,17,32115,1670000
"Vitaly Janelt","Brentford","GER","MF",NA,23,1998,31,2298,74,67.2,27,80,13,4,32,1.29,35,37,10000,520000
"Vladimír Coufal","West Ham","CZE","DF",NA,28,1992,28,2209,79,64.6,25,87,21,3,13,1.39,42,35,35000,1820000
"Wilfred Ndidi","Leicester City","NGA","MF","DF",24,1996,19,1618,85,47.3,18,88,16,1,30,1.32,26,26,75000,3900000
"Wilfried Zaha","Crystal Palace","CIV","FW",NA,28,1992,33,2760,84,80.7,31,87,28,2,26,1.3,38,33,130000,6760000
"Will Hughes","Crystal Palace","ENG","MF",NA,26,1995,16,1053,66,30.8,13,79,5,3,9,1.56,17,16,40000,2080000
"William Smallbone","Southampton","IRL","MF","FW",21,2000,4,133,33,3.9,2,57,0,2,10,0.25,3,5,17308,9e+05
"William Troost-Ekong","Watford","NGA","DF",NA,27,1993,17,1390,82,40.6,15,90,15,2,20,0.76,19,30,27500,1430000
"Wout Weghorst","Burnley","NED","FW",NA,28,1992,20,1450,73,42.4,17,81,7,3,26,1.15,14,20,32692,1700000
"Yan Valery","Southampton","TUN","DF",NA,22,1999,5,370,74,10.8,3,90,3,2,50,0.8,2,7,1923,1e+05
"Yerry Mina","Everton","COL","DF",NA,26,1994,13,846,65,24.7,11,73,8,2,23,1.62,12,10,120000,6240000
"Yoane Wissa","Brentford","COD","FW",NA,24,1996,30,1284,43,37.5,12,78,5,18,19,1.3,20,22,25000,1300000
"Youri Tielemans","Leicester City","BEL","MF",NA,24,1997,32,2631,82,76.9,29,88,24,3,27,1.47,52,42,33077,1720000
"Yves Bissouma","Brighton","MLI","MF",NA,24,1996,26,2111,81,61.7,25,83,18,1,27,1.54,27,28,25000,1300000
