"Player","Squad","Nation","Pos","Pos2","Age","Assists","Goals+Assists","Penalty_Attempted","Penalty_Scored","Shots","Shots_on_Target","Shots_on_Target_Percentage","Goals_per_Shot","Goals_per_Shot_on_Target","Average_Shot_Distance","Free_Kick_Shots","Shot_Creating_Actions","Live_Pass_Shot_Creation","Other_Type_Shot_Creation","Goal_Creating_Actions","Live_Pass_Goal_Creation","Other_Type_Goal_Creation"
"Fabian Delph","Everton","ENG","MF",NA,31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,5,1,0,0,0
"Fabian Schär","Newcastle Utd","SUI","DF",NA,29,2,4,0,0,21,8,38.1,0.1,0.25,19.5,4,31,18,13,4,3,1
"Fabinho","Liverpool","BRA","MF",NA,27,1,6,2,2,19,7,36.8,0.16,0.43,19.9,2,53,42,11,5,3,2
"Fábio Silva","Wolves","POR","FW",NA,19,0,0,0,0,19,5,26.3,0,0,13.7,0,16,9,7,2,1,1
"Federico Fernández","Newcastle Utd","ARG","DF",NA,32,0,0,0,0,6,1,16.7,0,0,10.2,0,4,1,3,1,0,1
"Fernandinho","Manchester City","BRA","MF","DF",36,1,3,0,0,18,3,16.7,0.11,0.67,16.7,0,30,23,7,4,4,0
"Fernando Marçal","Wolves","BRA","MF","DF",32,0,0,0,0,11,1,9.1,0,0,23.3,0,22,19,3,2,0,2
"Ferrán Torres","Manchester City","ESP","FW",NA,21,1,3,0,0,13,4,30.8,0.15,0.5,14.2,0,5,4,1,2,2,0
"Finley Stevens","Brentford","WAL","DF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Folarin Balogun","Arsenal","USA","FW",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Francisco Sierralta","Watford","CHI","DF",NA,24,0,0,0,0,1,1,100,0,0,10,0,2,2,0,0,0,0
"Francisco Trincão","Wolves","POR","FW","MF",21,1,3,0,0,32,13,40.6,0.06,0.15,18.6,1,44,28,16,2,2,0
"Frank Onyeka","Brentford","NGA","MF",NA,23,0,0,0,0,16,5,31.3,0,0,18,0,17,11,6,1,0,1
"Fraser Forster","Southampton","ENG","GK",NA,33,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,1,2,0,0,0
"Fred","Manchester Utd","BRA","MF",NA,28,4,8,0,0,15,9,60,0.27,0.44,21.3,0,56,52,4,9,8,1
"Freddie Woodman","Newcastle Utd","ENG","GK",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Gabriel Jesus","Manchester City","BRA","FW",NA,24,8,16,1,1,63,20,31.7,0.11,0.35,13.8,0,85,56,29,18,11,7
"Gabriel Magalhães","Arsenal","BRA","DF",NA,23,0,5,0,0,29,12,41.4,0.17,0.42,11.2,0,22,19,3,1,1,0
"Gabriel Martinelli","Arsenal","BRA","FW","MF",20,6,12,1,1,51,15,29.4,0.1,0.33,14.7,0,72,48,24,13,6,7
"Giovani Lo Celso","Tottenham","ARG","MF","FW",25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,5,5,0,0,0
"Granit Xhaka","Arsenal","SUI","MF","DF",28,2,3,0,0,27,5,18.5,0.04,0.2,23.4,1,87,80,7,5,5,0
"Grant Hanley","Norwich City","SCO","DF",NA,29,0,1,0,0,20,4,20,0.05,0.25,9.2,0,14,9,5,0,0,0
"Hakim Ziyech","Chelsea","MAR","MF","FW",28,3,7,0,0,52,19,36.5,0.08,0.21,21.2,3,67,48,19,6,6,0
"Hamza Choudhury","Leicester City","ENG","DF","MF",23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,1,2,0,0,0
"Hannibal Mejbri","Manchester Utd","TUN","FW",NA,18,0,0,0,0,1,1,100,0,0,22.9,0,0,0,0,0,0,0
"Harrison Ashby","West Ham","SCO","DF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Harry Kane","Tottenham","ENG","FW",NA,28,9,26,4,4,129,49,38,0.1,0.27,17.3,8,128,94,34,21,17,4
"Harry Maguire","Manchester Utd","ENG","DF",NA,28,0,1,0,0,23,10,43.5,0.04,0.1,12.8,0,24,14,10,0,0,0
"Harry Winks","Tottenham","ENG","MF",NA,25,1,1,0,0,3,1,33.3,0,0,26.6,0,29,22,7,4,4,0
"Harvey Barnes","Leicester City","ENG","FW","MF",23,10,16,0,0,66,24,36.4,0.09,0.25,16.1,0,63,48,15,13,11,2
"Harvey Elliott","Liverpool","ENG","MF",NA,18,0,0,0,0,10,1,10,0,0,18.5,0,25,18,7,2,2,0
"Hassane Kamara","Watford","CIV","DF",NA,27,0,1,0,0,5,1,20,0.2,1,25.7,0,18,16,2,0,0,0
"Hélder Costa","Leeds United","ANG","MF",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Hugo Lloris","Tottenham","FRA","GK",NA,34,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,6,0,3,3,0
"Hwang Hee-chan","Wolves","KOR","FW","MF",25,1,6,0,0,27,12,44.4,0.19,0.42,15.4,0,37,26,11,2,1,1
"Ibrahima Diallo","Southampton","FRA","MF",NA,22,2,2,0,0,8,4,50,0,0,21.3,0,30,24,6,3,3,0
"Ibrahima Konaté","Liverpool","FRA","DF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,5,1,3,3,0
"İlkay Gündoğan","Manchester City","GER","MF",NA,30,4,12,0,0,55,18,32.7,0.15,0.44,14.5,2,84,60,24,9,7,2
"Illan Meslier","Leeds United","FRA","GK",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,2,1,0,0,0
"Imran Louza","Watford","MAR","MF",NA,22,0,0,0,0,17,4,23.5,0,0,27.5,6,34,16,18,2,2,0
"Isaac Hayden","Newcastle Utd","ENG","MF","DF",26,0,1,0,0,5,1,20,0.2,1,14.1,0,6,6,0,1,1,0
"Isaac Price","Everton","NIR","MF",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Ismaila Sarr","Watford","SEN","FW","MF",23,2,7,1,0,39,15,38.5,0.13,0.33,18.3,0,52,38,14,4,3,1
"Issa Diop","West Ham","FRA","DF",NA,24,1,1,0,0,2,2,100,0,0,9.9,0,2,2,0,1,1,0
"Ivan Toney","Brentford","ENG","FW",NA,25,5,17,5,5,83,24,28.9,0.08,0.29,15.8,0,94,57,37,10,5,5
"Jack Butland","Crystal Palace","ENG","GK",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jack Cork","Burnley","ENG","MF",NA,32,0,1,0,0,7,1,14.3,0.14,1,18,0,11,10,1,0,0,0
"Jack Grealish","Manchester City","ENG","FW",NA,25,3,6,0,0,45,16,35.6,0.07,0.19,14.6,0,119,98,21,6,6,0
"Jack Harrison","Leeds United","ENG","FW","MF",24,1,9,0,0,43,17,39.5,0.19,0.47,17.2,0,86,55,31,4,1,3
"Jack Stephens","Southampton","ENG","DF",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,6,0,0,0,0
"Jacob Murphy","Newcastle Utd","ENG","FW","DF",26,2,3,0,0,27,5,18.5,0.04,0.2,19.3,1,46,34,12,6,3,3
"Jacob Ramsey","Aston Villa","ENG","MF",NA,20,1,7,0,0,34,11,32.4,0.18,0.55,18.3,0,75,55,20,6,5,1
"Jaden Philogene Bidace","Aston Villa","ENG","FW",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Jadon Sancho","Manchester Utd","ENG","FW","MF",21,3,6,0,0,26,9,34.6,0.12,0.33,14.1,0,88,73,15,9,7,2
"Jaïro Riedewald","Crystal Palace","NED","MF",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,2,2,0,0,0
"Jakob Sørensen","Norwich City","DEN","MF","DF",23,0,0,0,0,5,1,20,0,0,16.5,0,5,3,2,0,0,0
"Jakub Moder","Brighton","POL","MF",NA,22,3,3,0,0,28,6,21.4,0,0,16.6,2,41,27,14,4,3,1
"Jamaal Lascelles","Newcastle Utd","ENG","DF",NA,27,0,1,0,0,17,4,23.5,0.06,0.25,10.2,0,10,9,1,1,1,0
"Jamal Lewis","Newcastle Utd","NIR","DF",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,1,1,0
"James Justin","Leicester City","ENG","DF",NA,23,0,0,0,0,5,1,20,0,0,11.1,0,17,16,1,2,2,0
"James Maddison","Leicester City","ENG","MF","FW",24,8,20,0,0,72,33,45.8,0.17,0.36,20.7,13,106,65,41,18,13,5
"James McArthur","Crystal Palace","SCO","MF",NA,33,3,3,0,0,9,3,33.3,0,0,20.9,0,35,30,5,4,4,0
"James Mcatee","Manchester City","ENG","MF","FW",18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"James Milner","Liverpool","ENG","MF","DF",35,1,1,0,0,10,2,20,0,0,23.8,0,40,29,11,2,1,1
"James Tarkowski","Burnley","ENG","DF",NA,28,2,3,0,0,22,6,27.3,0.05,0.17,11.3,0,28,24,4,2,2,0
"James Tomkins","Crystal Palace","ENG","DF",NA,32,0,1,0,0,4,2,50,0.25,0.5,13.7,0,3,3,0,0,0,0
"James Ward-Prowse","Southampton","ENG","MF",NA,26,5,15,4,4,51,20,39.2,0.12,0.3,27.9,23,132,71,61,7,3,4
"Jamie Shackleton","Leeds United","ENG","DF","MF",21,0,0,0,0,4,1,25,0,0,18.3,0,10,8,2,1,0,1
"Jamie Vardy","Leicester City","ENG","FW",NA,34,2,17,0,0,54,25,46.3,0.28,0.6,12.4,0,39,29,10,6,2,4
"Jan Bednarek","Southampton","POL","DF",NA,25,0,4,0,0,19,7,36.8,0.21,0.57,8.9,0,22,16,6,1,1,0
"Jannik Vestergaard","Leicester City","DEN","DF",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,0,0
"Japhet Tanganga","Tottenham","ENG","DF",NA,22,0,0,0,0,7,2,28.6,0,0,13.3,0,3,2,1,0,0,0
"Jarrad Branthwaite","Everton","ENG","DF",NA,19,0,1,0,0,3,2,66.7,0.33,0.5,14,0,0,0,0,0,0,0
"Jarrod Bowen","West Ham","ENG","FW",NA,24,10,22,0,0,79,34,43,0.15,0.35,15.7,0,98,56,42,19,9,10
"Jason Steele","Brighton","ENG","GK",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Javier Manquillo","Newcastle Utd","ESP","DF",NA,27,2,3,0,0,4,2,50,0.25,0.5,15.2,0,13,11,2,4,3,1
"Jay Rodriguez","Burnley","ENG","FW",NA,32,2,4,0,0,41,11,26.8,0.05,0.18,15.1,0,29,18,11,4,2,2
"Jean-Philippe Gbamin","Everton","CIV","MF",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jean-Philippe Mateta","Crystal Palace","FRA","FW",NA,24,1,6,0,0,37,18,48.6,0.14,0.28,11.2,0,20,14,6,2,1,1
"Jed Steer","Aston Villa","ENG","GK",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jeff Hendrick","Newcastle Utd","IRL","MF",NA,29,0,1,0,0,1,1,100,1,1,28.1,0,1,1,0,0,0,0
"Jeffrey Schlupp","Crystal Palace","GHA","MF","FW",28,1,5,0,0,33,9,27.3,0.12,0.44,14.3,0,46,33,13,7,3,4
"Jeremy Ngakia","Watford","ENG","DF",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,16,8,8,2,1,1
"Jeremy Sarmiento","Brighton","ECU","FW","MF",19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jesse Lingard","Manchester Utd","ENG","FW","MF",28,0,2,0,0,8,6,75,0.25,0.33,18.6,0,16,13,3,1,0,1
"Jesurun Rak Sakyi","Crystal Palace","ENG","FW","MF",18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Joachim Andersen","Crystal Palace","DEN","DF",NA,25,3,3,0,0,8,3,37.5,0,0,15.3,1,33,30,3,4,3,1
"João Cancelo","Manchester City","POR","DF",NA,27,7,8,0,0,81,23,28.4,0.01,0.04,22,1,126,98,28,18,13,5
"João Moutinho","Wolves","POR","MF",NA,34,1,3,0,0,20,7,35,0.1,0.29,24.3,4,82,53,29,4,3,1
"João Pedro","Watford","BRA","FW","MF",19,1,4,0,0,47,16,34,0.06,0.19,16.3,1,60,38,22,4,3,1
"Joe Gelhardt","Leeds United","ENG","FW","MF",19,2,4,0,0,23,9,39.1,0.09,0.22,15.4,0,26,16,10,6,2,4
"Joe Gomez","Liverpool","ENG","DF",NA,24,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,7,6,1,2,2,0
"Joe Rodon","Tottenham","WAL","DF",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Joe Willock","Newcastle Utd","ENG","MF",NA,21,0,2,0,0,35,11,31.4,0.06,0.18,17.2,0,51,33,18,4,1,3
"Joël Matip","Liverpool","CMR","DF",NA,29,3,6,0,0,35,7,20,0.09,0.43,9.9,0,42,33,9,9,7,2
"Joël Veltman","Brighton","NED","DF",NA,29,1,2,0,0,12,2,16.7,0.08,0.5,18.1,0,44,33,11,2,2,0
"Joel Ward","Crystal Palace","ENG","DF",NA,31,0,0,0,0,10,1,10,0,0,20.4,0,18,16,2,2,2,0
"Joelinton","Newcastle Utd","BRA","MF","FW",24,1,5,0,0,45,14,31.1,0.09,0.29,17.6,0,67,49,18,5,4,1
"Jóhann Berg Guðmundsson","Burnley","ISL","MF",NA,30,1,1,0,0,19,5,26.3,0,0,19.9,2,23,16,7,2,2,0
"John McGinn","Aston Villa","SCO","MF",NA,26,4,7,0,0,43,16,37.2,0.07,0.19,25.1,0,103,72,31,6,4,2
"John Ruddy","Wolves","ENG","GK",NA,34,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"John Stones","Manchester City","ENG","DF",NA,27,0,1,0,0,9,5,55.6,0.11,0.2,13.2,0,13,12,1,1,0,1
"Jon Rowe","Norwich City","ENG","FW","MF",18,1,1,0,0,3,2,66.7,0,0,16.1,0,8,4,4,0,0,0
"Jonas Lössl","Brentford","DEN","GK",NA,32,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jonjo Shelvey","Newcastle Utd","ENG","MF",NA,29,1,3,0,0,30,14,46.7,0.07,0.14,27.8,6,43,33,10,1,1,0
"Jonjoe Kenny","Everton","ENG","DF",NA,24,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,21,16,5,2,2,0
"Jonny Castro","Wolves","ESP","DF",NA,27,0,2,0,0,10,5,50,0.2,0.4,18.9,0,27,22,5,0,0,0
"Jonny Evans","Leicester City","NIR","DF",NA,33,1,2,0,0,3,2,66.7,0.33,0.5,5.6,0,10,8,2,2,1,1
"Jordan Ayew","Crystal Palace","GHA","FW",NA,29,3,6,0,0,35,8,22.9,0.09,0.38,16.8,1,61,41,20,6,5,1
"Jordan Henderson","Liverpool","ENG","MF",NA,31,5,7,0,0,31,6,19.4,0.06,0.33,24.5,1,96,86,10,14,14,0
"Jordan Pickford","Everton","ENG","GK",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,13,9,4,2,2,0
"Jorginho","Chelsea","ITA","MF",NA,29,2,8,7,6,9,2,22.2,0,0,32.6,0,70,61,9,8,8,0
"José Sá","Wolves","POR","GK",NA,28,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,0,1
"Josh Brownhill","Burnley","ENG","MF",NA,25,3,5,0,0,29,9,31,0.07,0.22,23.8,4,75,50,25,3,1,2
"Josh Dasilva","Brentford","ENG","MF","FW",22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,8,6,2,0,0,0
"Josh Sargent","Norwich City","USA","FW","MF",21,1,3,0,0,24,2,8.3,0.08,1,17.1,0,25,17,8,3,2,1
"Joshua King","Watford","NOR","FW",NA,29,3,8,1,1,49,16,32.7,0.08,0.25,15.2,0,63,51,12,9,6,3
"Juan Mata","Manchester Utd","ESP","MF",NA,33,0,0,0,0,5,1,20,0,0,16.2,0,9,9,0,0,0,0
"Junior Firpo","Leeds United","DOM","DF","MF",24,2,2,0,0,11,1,9.1,0,0,14.6,0,52,40,12,4,2,2
"Juraj Kucka","Watford","SVK","MF",NA,34,1,2,0,0,46,11,23.9,0.02,0.09,20.8,3,42,27,15,2,1,1
"Jürgen Locadia","Brighton","CUW","MF","FW",27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Kai Havertz","Chelsea","GER","FW","MF",22,3,11,0,0,56,23,41.1,0.14,0.35,13,0,61,46,15,6,4,2
"Kaide Gordon","Liverpool","ENG","FW",NA,16,0,0,0,0,1,1,100,0,0,19.7,0,0,0,0,0,0,0
"Kalvin Phillips","Leeds United","ENG","MF",NA,25,1,1,0,0,15,3,20,0,0,24,1,30,23,7,4,3,1
"Karl Darlow","Newcastle Utd","WAL","GK",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Kasey McAteer","Leicester City","IRL","FW",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Kasper Schmeichel","Leicester City","DEN","GK",NA,34,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,7,0,3,3,0
"Kayky Chagas","Manchester City","BRA","FW",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Keinan Davis","Aston Villa","ENG","FW",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Kelechi Iheanacho","Leicester City","NGA","FW",NA,24,5,9,0,0,31,12,38.7,0.13,0.33,18,0,38,30,8,8,5,3
"Ken Sema","Watford","SWE","MF","FW",27,0,0,0,0,3,1,33.3,0,0,20.5,1,22,7,15,1,0,1
"Kenedy","Chelsea","BRA","DF",NA,25,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0
"Kenny McLean","Norwich City","SCO","MF",NA,29,0,1,0,0,33,6,18.2,0.03,0.17,20.4,0,41,34,7,2,2,0
"Kepa Arrizabalaga","Chelsea","ESP","GK",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Kevin De Bruyne","Manchester City","BEL","MF",NA,30,8,23,0,0,78,31,39.7,0.19,0.48,19.2,7,152,105,47,14,10,4
"Kevin Long","Burnley","IRL","DF",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Ki-Jana Hoever","Wolves","NED","DF","MF",19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,0,0
"Kieran Dowell","Norwich City","ENG","FW","MF",23,1,2,0,0,8,2,25,0.13,0.5,20.8,3,26,19,7,1,1,0
"Kieran Tierney","Arsenal","SCO","DF",NA,24,3,4,0,0,15,5,33.3,0.07,0.2,20.8,0,44,36,8,2,2,0
"Kieran Trippier","Newcastle Utd","ENG","DF",NA,30,0,2,0,0,2,2,100,1,1,24.5,2,11,2,9,1,1,0
"Kiernan Dewsbury-Hall","Leicester City","ENG","MF",NA,22,2,3,0,0,21,3,14.3,0.05,0.33,21.6,1,77,58,19,6,5,1
"Kiko Femenía","Watford","ESP","DF",NA,30,5,5,0,0,3,1,33.3,0,0,20.7,0,45,33,12,6,5,1
"Kortney Hause","Aston Villa","ENG","DF",NA,26,0,1,0,0,2,2,100,0.5,0.5,10.5,0,2,2,0,0,0,0
"Kostas Tsimikas","Liverpool","GRE","DF",NA,25,2,2,0,0,8,2,25,0,0,16.9,0,42,26,16,3,2,1
"Kristoffer Ajer","Brentford","NOR","DF",NA,23,3,4,0,0,7,1,14.3,0.14,1,8.8,0,33,22,11,7,3,4
"Kristoffer Klaesson","Leeds United","NOR","GK",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Kurt Zouma","West Ham","FRA","DF",NA,26,0,1,0,0,6,2,33.3,0.17,0.5,6.1,0,9,6,3,0,0,0
"Kyle Walker","Manchester City","ENG","DF",NA,31,2,2,0,0,8,2,25,0,0,23.7,1,45,40,5,4,3,1
"Kyle Walker-Peters","Southampton","ENG","DF",NA,24,2,3,0,0,26,7,26.9,0.04,0.14,18.6,0,70,49,21,9,5,4
"Leander Dendoncker","Wolves","BEL","MF",NA,26,2,4,0,0,23,10,43.5,0.09,0.2,16.1,0,27,25,2,7,5,2
"Leandro Trossard","Brighton","BEL","FW","MF",26,3,11,1,1,73,26,35.6,0.1,0.27,18.7,5,113,82,31,13,8,5
"Leo Fuhr Hjelde","Leeds United","NOR","MF","DF",17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,0,0
"Leon Bailey","Aston Villa","JAM","FW","MF",23,2,3,0,0,21,8,38.1,0.05,0.13,19.4,4,20,15,5,1,1,0
"Lewis Bate","Leeds United","ENG","MF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,2,1,0,0,0
"Lewis Brunt","Leicester City","ENG","MF",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Lewis Dobbin","Everton","ENG","FW","MF",18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Lewis Dunk","Brighton","ENG","DF",NA,29,0,1,0,0,19,7,36.8,0.05,0.14,10.8,0,20,16,4,3,2,1
"Liam Cooper","Leeds United","SCO","DF",NA,29,1,1,0,0,6,1,16.7,0,0,10.8,0,13,11,2,2,1,1
"Liam Delap","Manchester City","ENG","FW",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Liam McCarron","Leeds United","SCO","FW",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Lucas Digne","Aston Villa","FRA","DF",NA,28,4,4,0,0,9,2,22.2,0,0,18,1,53,37,16,8,5,3
"Lucas Digne","Aston Villa","FRA","DF",NA,28,4,4,0,0,9,2,22.2,0,0,18,1,35,23,12,0,0,0
"Lucas Digne","Aston Villa","FRA","DF",NA,28,4,4,0,0,9,1,11.1,0,0,22.9,3,53,37,16,8,5,3
"Lucas Digne","Aston Villa","FRA","DF",NA,28,4,4,0,0,9,1,11.1,0,0,22.9,3,35,23,12,0,0,0
"Lucas Digne","Everton","FRA","DF",NA,28,0,0,0,0,9,2,22.2,0,0,18,1,53,37,16,8,5,3
"Lucas Digne","Everton","FRA","DF",NA,28,0,0,0,0,9,2,22.2,0,0,18,1,35,23,12,0,0,0
"Lucas Digne","Everton","FRA","DF",NA,28,0,0,0,0,9,1,11.1,0,0,22.9,3,53,37,16,8,5,3
"Lucas Digne","Everton","FRA","DF",NA,28,0,0,0,0,9,1,11.1,0,0,22.9,3,35,23,12,0,0,0
"Lucas Moura","Tottenham","BRA","FW","MF",28,6,8,0,0,37,11,29.7,0.05,0.18,16.7,0,67,52,15,12,10,2
"Luis Díaz","Liverpool","COL","FW",NA,24,3,7,0,0,38,13,34.2,0.11,0.31,16.7,0,60,41,19,4,3,1
"Luka Milivojević","Crystal Palace","SRB","MF",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,20,8,12,0,0,0
"Lukas Rupp","Norwich City","GER","MF",NA,30,0,0,0,0,12,2,16.7,0,0,21.2,0,25,20,5,1,1,0
"Łukasz Fabiański","West Ham","POL","GK",NA,36,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,1,2,0,0,0
"Luke Ayling","Leeds United","ENG","DF",NA,29,2,4,0,0,19,3,15.8,0.11,0.67,13,0,33,24,9,5,1,4
"Luke Cundle","Wolves","ENG","MF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,0,0
"Luke Shaw","Manchester Utd","ENG","DF",NA,26,3,3,0,0,6,1,16.7,0,0,24.7,0,69,45,24,6,5,1
"Luke Thomas","Leicester City","ENG","DF",NA,20,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,28,17,11,1,1,0
"Lyanco","Southampton","BRA","DF",NA,24,0,0,0,0,6,1,16.7,0,0,16.9,0,10,6,4,1,1,0
"Mads Bech Sørensen","Brentford","DEN","DF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,11,4,7,0,0,0
"Mads Bidstrup","Brentford","DEN","MF",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Mads Roerslev","Brentford","DEN","DF",NA,22,1,2,0,0,5,2,40,0.2,0.5,17.4,0,15,11,4,3,2,1
"Malang Sarr","Chelsea","FRA","DF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,6,0,0,0,0
"Manuel Lanzini","West Ham","ARG","MF","FW",28,3,8,3,3,13,4,30.8,0.15,0.5,23.1,1,60,51,9,9,7,2
"Marc Albrighton","Leicester City","ENG","FW","DF",31,2,3,0,0,4,1,25,0.25,1,16.3,0,19,12,7,2,2,0
"Marc Cucurella","Brighton","ESP","DF",NA,23,1,2,0,0,18,3,16.7,0.06,0.33,20.9,0,101,88,13,3,2,1
"Marc Guéhi","Crystal Palace","ENG","DF",NA,21,1,3,0,0,19,5,26.3,0.11,0.4,11.1,0,25,20,5,3,1,2
"Marcos Alonso","Chelsea","ESP","DF",NA,30,4,8,0,0,43,10,23.3,0.09,0.4,18.7,9,93,66,27,10,7,3
"Marcus Forss","Brentford","FIN","FW","MF",22,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1
"Marcus Rashford","Manchester Utd","ENG","FW","MF",23,2,6,0,0,22,12,54.5,0.18,0.33,17.7,1,27,16,11,3,3,0
"Mark Noble","West Ham","ENG","MF",NA,34,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,6,6,0,0,0,0
"Martin Dúbravka","Newcastle Utd","SVK","GK",NA,32,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,1,2,0,0,0
"Martin Ødegaard","Arsenal","NOR","MF","FW",22,4,11,0,0,53,21,39.6,0.13,0.33,21,12,159,129,30,15,15,0
"Marvelous Nakamba","Aston Villa","ZIM","MF",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,9,1,0,0,0
"Mason Greenwood","Manchester Utd","ENG","FW","MF",19,1,6,0,0,48,18,37.5,0.1,0.28,19.1,0,52,42,10,7,6,1
"Mason Holgate","Everton","ENG","DF",NA,24,1,3,0,0,7,2,28.6,0.29,1,9.8,0,5,4,1,1,1,0
"Mason Mount","Chelsea","ENG","MF",NA,22,10,21,1,1,75,27,36,0.13,0.37,17.9,6,119,80,39,19,12,7
"Matěj Vydra","Burnley","CZE","FW",NA,29,3,5,0,0,19,7,36.8,0.11,0.29,15.1,0,14,13,1,3,3,0
"Mateo Kovačić","Chelsea","CRO","MF",NA,27,5,7,0,0,22,6,27.3,0.09,0.33,20.3,1,69,58,11,8,7,1
"Mateusz Klich","Leeds United","POL","MF",NA,31,2,3,0,0,42,18,42.9,0.02,0.06,21.4,0,77,64,13,8,7,1
"Mathias Jensen","Brentford","DEN","MF",NA,25,1,1,0,0,19,5,26.3,0,0,21,0,66,43,23,3,2,1
"Mathias Jørgensen","Brentford","DEN","DF",NA,31,0,1,0,0,2,1,50,0.5,1,7.8,0,7,3,4,0,0,0
"Mathias Normann","Norwich City","NOR","MF",NA,25,2,3,0,0,26,5,19.2,0.04,0.2,28.2,6,37,19,18,3,3,0
