"Player","Squad","Nation","Pos","Pos2","Age","Tackles","Tackles_Won","Tackles_Win_Percentage","Challenges","Challenges_Won","Challenges_Percentage","Total_Blocks","Shots_Blocked","Passes_Blocked","Interceptions","Clearances","Errors"
"Christian Kouamé","Genoa","CIV","FW",NA,21,2,1,50,8,8,0,8,2,6,1,13,0
"Kalidou Koulibaly","Napoli","SEN","DF",NA,28,51,33,64.7058823529412,28,28,60.7,28,16,12,31,61,1
"Ladislav Krejčí","Bologna","CZE","DF",NA,27,15,10,66.6666666666667,19,19,47.4,7,4,3,10,23,0
"Rade Krunić","Milan","BIH","MF","FW",25,16,8,50,16,16,56.3,5,0,5,9,5,0
"Juraj Kucka","Parma","SVK","MF","FW",32,43,22,51.1627906976744,61,61,23,21,4,17,29,36,0
"Dejan Kulusevski","Parma","SWE","FW","MF",19,41,21,51.219512195122,64,64,29.7,25,1,24,23,17,0
"Marash Kumbulla","Hellas Verona","ALB","DF",NA,19,40,24,60,36,36,52.8,33,24,9,50,86,3
"Jasmin Kurtić","SPAL","SVN","MF",NA,30,20,7,35,27,27,22.2,14,2,12,10,20,1
"Jasmin Kurtić","Parma","SVN","MF","FW",30,32,23,71.875,35,35,37.1,19,5,14,15,27,2
"Giorgos Kyriakopoulos","Sassuolo","GRE","DF",NA,23,35,18,51.4285714285714,32,32,56.3,19,6,13,18,41,0
"Andrea La Mantia","Lecce","ITA","FW",NA,28,1,0,0,5,5,20,3,0,3,7,11,0
"Riccardo Ladinetti","Cagliari","ITA","MF",NA,18,2,2,100,1,1,100,0,0,0,4,0,1
"Gianluca Lapadula","Lecce","PER","FW",NA,29,15,8,53.3333333333333,16,16,31.3,2,0,2,1,14,0
"Danilo Larangeira","Bologna","BRA","DF",NA,35,34,17,50,28,28,57.1,54,39,15,30,99,0
"Kevin Lasagna","Udinese","ITA","FW",NA,26,27,14,51.8518518518519,31,31,19.4,23,1,22,10,18,1
"Vincent Laurini","Parma","FRA","DF",NA,30,26,22,84.6153846153846,18,18,77.8,10,3,7,11,29,0
"Diego Laxalt","Torino","URU","DF","MF",26,19,10,52.6315789473684,20,20,30,12,4,8,6,20,0
"Diego Laxalt","Milan","URU","DF",NA,26,3,3,100,3,3,33.3,4,0,4,0,3,0
"Valentino Lazaro","Inter","AUT","DF",NA,23,6,5,83.3333333333333,8,8,50,5,0,5,1,8,1
"Darko Lazović","Hellas Verona","SRB","DF",NA,28,26,16,61.5384615384615,27,27,51.9,15,4,11,23,53,0
"Manuel Lazzari","Lazio","ITA","DF",NA,25,20,11,55,31,31,32.3,11,1,10,8,34,0
"Rafael Leão","Milan","POR","FW",NA,20,7,4,57.1428571428571,9,9,33.3,4,0,4,0,5,0
"Lucas Leiva","Lazio","BRA","MF",NA,32,60,35,58.3333333333333,72,72,38.9,29,6,23,47,34,1
"Lukas Lerager","Genoa","DEN","MF",NA,26,29,19,65.5172413793103,34,34,29.4,20,5,15,8,15,1
"Mehdi Léris","Sampdoria","ALG","MF","FW",21,13,11,84.6153846153846,19,19,36.8,12,4,8,6,6,0
"Karlo Letica","SPAL","CRO","GK",NA,22,0,0,NA,2,2,0,0,0,0,0,4,3
"Matthijs de Ligt","Juventus","NED","DF",NA,19,25,15,60,23,23,56.5,30,23,7,25,101,2
"Anderson Lima","Lazio","BRA","MF","DF",19,4,0,0,1,1,100,4,0,4,0,0,0
"Karol Linetty","Sampdoria","POL","MF",NA,24,61,32,52.4590163934426,65,65,32.3,26,3,23,26,17,0
"Pol Lirola","Fiorentina","ESP","DF",NA,21,34,20,58.8235294117647,38,38,55.3,16,4,12,26,52,0
"Fernando Llorente","Napoli","ESP","FW",NA,34,0,0,NA,1,1,0,4,0,4,1,3,0
"Stanislav Lobotka","Napoli","SVK","MF",NA,24,11,9,81.8181818181818,12,12,41.7,3,1,2,9,2,0
"Manuel Locatelli","Sassuolo","ITA","MF",NA,21,76,50,65.7894736842105,69,69,47.8,42,14,28,33,36,0
"Pau López","Roma","ESP","GK",NA,24,1,0,0,5,5,20,0,0,0,1,10,3
"Hirving Lozano","Napoli","MEX","FW","MF",24,6,4,66.6666666666667,15,15,13.3,13,0,13,5,5,0
"Fabio Lucioni","Lecce","ITA","DF",NA,31,29,13,44.8275862068966,32,32,43.8,48,38,10,36,169,5
"José Luis Palomino","Atalanta","ARG","DF",NA,29,81,44,54.320987654321,54,54,51.9,39,14,25,61,74,2
"Jordan Lukaku","Lazio","BEL","DF",NA,25,4,2,50,4,4,50,2,1,1,0,9,0
"Romelu Lukaku","Inter","BEL","FW",NA,26,13,7,53.8461538461538,10,10,30,14,6,8,1,28,0
"Saša Lukić","Torino","SRB","MF",NA,22,29,17,58.6206896551724,35,35,28.6,21,7,14,29,15,0
"Senad Lulić","Lazio","BIH","DF",NA,33,21,13,61.9047619047619,41,41,26.8,20,4,16,21,28,1
"Sebastiano Luperto","Napoli","ITA","DF",NA,22,12,9,75,9,9,66.7,5,3,2,6,16,0
"Lyanco","Torino","BRA","DF",NA,22,23,13,56.5217391304348,13,13,53.8,29,19,10,23,54,2
"Charalambos Lykogiannis","Cagliari","GRE","DF",NA,25,14,9,64.2857142857143,18,18,38.9,25,9,16,23,71,0
"Francesco Magnanelli","Sassuolo","ITA","MF",NA,34,25,13,52,35,35,31.4,12,6,6,19,23,1
"Giangiacomo Magnani","Brescia","ITA","DF",NA,23,0,0,NA,1,1,0,2,2,0,2,6,0
"Žan Majer","Lecce","SVN","MF",NA,27,39,18,46.1538461538462,56,56,30.4,27,6,21,26,18,1
"Nikola Maksimović","Napoli","SRB","DF",NA,27,35,24,68.5714285714286,21,21,47.6,19,11,8,30,64,1
"Kévin Malcuit","Napoli","MAR","DF",NA,28,8,6,75,6,6,83.3,4,1,3,3,2,0
"Daniel Maldini","Milan","ITA","FW","MF",17,0,0,NA,2,2,0,1,0,1,1,0,0
"Ruslan Malinovskyi","Atalanta","UKR","MF","FW",26,22,14,63.6363636363636,31,31,29,13,2,11,5,5,0
"Gianluca Mancini","Roma","ITA","DF","MF",23,49,26,53.0612244897959,44,44,50,32,15,17,60,98,1
"Marco Mancosu","Lecce","ITA","MF","FW",30,32,18,56.25,46,46,21.7,34,9,25,16,15,1
"Rolando Mandragora","Udinese","ITA","MF",NA,22,47,24,51.063829787234,55,55,27.3,30,5,25,26,25,0
"Massimiliano Mangraviti","Brescia","ITA","DF",NA,21,8,6,75,6,6,50,11,6,5,8,43,0
"Kostas Manolas","Napoli","GRE","DF",NA,28,23,15,65.2173913043478,17,17,58.8,19,14,5,25,76,1
"Gian Marco Ferrari","Sassuolo","ITA","DF",NA,27,9,5,55.5555555555556,8,8,50,25,22,3,26,41,1
"Marlon","Sassuolo","BRA","DF",NA,23,40,23,57.5,27,27,63,20,13,7,35,69,0
"Gonzalo Maroni","Sampdoria","ARG","MF","FW",20,3,1,33.3333333333333,7,7,42.9,1,0,1,3,0,0
"Bruno Martella","Brescia","ITA","DF",NA,26,18,9,50,16,16,56.3,13,7,6,17,48,1
"Lautaro Martínez","Inter","ARG","FW",NA,21,22,7,31.8181818181818,34,34,11.8,30,2,28,15,11,0
"Adam Marušić","Lazio","MNE","DF",NA,26,11,6,54.5454545454545,11,11,36.4,14,2,12,14,16,0
"Andrea Masiello","Genoa","ITA","DF",NA,33,26,15,57.6923076923077,32,32,50,8,2,6,26,55,2
"Andrea Masiello","Atalanta","ITA","DF",NA,33,11,4,36.3636363636364,14,14,50,6,4,2,10,13,0
"Aleš Matějů","Brescia","CZE","DF",NA,23,48,27,56.25,45,45,51.1,41,24,17,37,109,3
"Federico Mattiello","Cagliari","ITA","DF",NA,24,30,21,70,27,27,40.7,20,7,13,18,22,0
"Blaise Matuidi","Juventus","FRA","MF",NA,32,48,27,56.25,34,34,38.2,35,6,29,22,16,0
"Luca Mazzitelli","Sassuolo","ITA","MF",NA,23,1,1,100,1,1,100,0,0,0,0,0,0
"Ibrahima Mbaye","Bologna","SEN","DF",NA,24,19,10,52.6315789473684,17,17,41.2,22,11,11,15,42,0
"Biagio Meccariello","Lecce","ITA","DF",NA,28,23,13,56.5217391304348,29,29,41.4,14,2,12,10,25,0
"Gary Medel","Bologna","CHI","MF",NA,31,43,22,51.1627906976744,43,43,37.2,24,8,16,34,31,2
"Soualiho Meïté","Torino","FRA","MF",NA,25,32,18,56.25,35,35,34.3,31,6,25,24,36,0
"Alex Meret","Napoli","ITA","GK",NA,22,0,0,NA,2,2,0,1,0,1,1,7,2
"Yıldırım Mert Çetin","Roma","TUR","DF",NA,22,5,1,20,5,5,60,4,3,1,4,8,1
"Dries Mertens","Napoli","BEL","FW",NA,32,13,9,69.2307692307692,27,27,7.4,10,1,9,7,4,0
"Nikola Milenković","Fiorentina","SRB","DF",NA,21,46,25,54.3478260869565,31,31,35.5,39,21,18,29,129,1
"Arkadiusz Milik","Napoli","POL","FW",NA,25,12,5,41.6666666666667,11,11,27.3,11,1,10,2,12,0
"Sergej Milinković-Savić","Lazio","SRB","MF",NA,24,60,35,58.3333333333333,79,79,19,67,16,51,37,60,1
"Vincenzo Millico","Torino","ITA","MF","FW",18,1,0,0,3,3,33.3,2,0,2,0,1,0
"Antonio Mirante","Roma","ITA","GK",NA,36,0,0,NA,1,1,0,0,0,0,0,2,1
"Simone Missiroli","SPAL","ITA","MF",NA,33,42,27,64.2857142857143,43,43,30.2,42,27,15,54,62,1
"Henrikh Mkhitaryan","Roma","ARM","MF","FW",30,32,22,68.75,45,45,42.2,27,3,24,11,6,0
"Victor Moses","Inter","NGA","DF",NA,28,4,3,75,8,8,25,4,0,4,0,4,0
"Mert Müldür","Sassuolo","TUR","DF",NA,20,47,27,57.4468085106383,42,42,64.3,10,0,10,22,42,0
"Simone Muratore","Juventus","ITA","MF",NA,21,2,0,0,3,3,33.3,1,0,1,3,0,0
"Alessandro Murgia","SPAL","ITA","MF",NA,22,27,17,62.962962962963,34,34,41.2,10,3,7,18,15,0
"Luis Muriel","Atalanta","COL","FW",NA,28,15,9,60,14,14,21.4,12,0,12,4,0,0
"Jeison Murillo","Sampdoria","COL","DF",NA,27,18,6,33.3333333333333,19,19,52.6,8,4,4,10,28,0
"Nicola Murru","Sampdoria","ITA","DF",NA,24,40,22,55,41,41,51.2,22,4,18,27,58,0
"Mateo Musacchio","Milan","ARG","DF",NA,28,15,8,53.3333333333333,20,20,35,10,7,3,22,50,0
"Juan Musso","Udinese","ARG","GK",NA,25,0,0,NA,1,1,0,0,0,0,1,18,2
"Radja Nainggolan","Cagliari","BEL","MF",NA,31,30,18,60,29,29,31,25,6,19,13,30,0
"Nahitan Nández","Cagliari","URU","MF","DF",23,58,38,65.5172413793103,69,69,36.2,30,1,29,25,26,0
"Emanuele Ndoj","Brescia","ALB","MF",NA,22,9,6,66.6666666666667,13,13,23.1,7,0,7,5,5,0
"Ilija Nestorovski","Udinese","MKD","FW",NA,29,10,7,70,21,21,28.6,13,2,11,4,12,0
"Nicolas Nkoulou","Torino","CMR","DF",NA,29,34,24,70.5882352941177,22,22,72.7,40,18,22,70,138,2
"Bram Nuytinck","Udinese","NED","DF",NA,29,46,32,69.5652173913043,27,27,63,50,32,18,27,96,1
"Pedro Obiang","Sassuolo","EQG","MF",NA,27,46,31,67.3913043478261,40,40,47.5,24,10,14,21,31,1
"Stefano Okaka","Udinese","ITA","FW",NA,29,19,11,57.8947368421053,27,27,25.9,23,2,21,8,28,0
"Christian Oliva","Cagliari","URU","MF",NA,23,13,7,53.8461538461538,15,15,33.3,5,0,5,7,14,0
"Marco Olivieri","Juventus","ITA","FW",NA,20,1,1,100,2,2,50,0,0,0,0,0,0
"Robin Olsen","Cagliari","SWE","GK",NA,29,0,0,NA,1,1,0,0,0,0,0,8,0
"Nicholas Opoku","Udinese","GHA","DF",NA,21,13,8,61.5384615384615,11,11,54.5,6,4,2,4,19,0
"Riccardo Orsolini","Bologna","ITA","FW","MF",22,36,22,61.1111111111111,47,47,25.5,23,1,22,16,20,0
"Marko Pajač","Genoa","CRO","DF","FW",26,8,4,50,16,16,43.8,6,0,6,8,9,0
"Rodrigo Palacio","Bologna","ARG","FW",NA,37,19,11,57.8947368421053,27,27,14.8,17,3,14,5,38,2
"Alberto Paloschi","SPAL","ITA","FW",NA,29,3,0,0,8,8,25,3,0,3,0,2,0
"Alberto Paloschi","Cagliari","ITA","FW","MF",29,0,0,NA,1,1,0,1,0,1,1,3,0
"Goran Pandev","Genoa","MKD","FW","MF",36,12,8,66.6666666666667,25,25,12,4,1,3,0,5,1
"Andrea Papetti","Brescia","ITA","DF",NA,17,9,7,77.7777777777778,14,14,28.6,15,11,4,15,39,0
"Lucas Paquetá","Milan","BRA","MF","FW",21,33,19,57.5757575757576,37,37,37.8,17,2,15,8,9,0
"Marco Parolo","Lazio","ITA","MF",NA,34,54,26,48.1481481481481,46,46,39.1,44,15,29,26,49,0
"Mario Pašalić","Atalanta","CRO","MF",NA,24,47,21,44.6808510638298,52,52,30.8,27,7,20,27,22,2
"Javier Pastore","Roma","ARG","MF",NA,30,14,10,71.4285714285714,12,12,41.7,4,0,4,5,5,0
"Patric","Lazio","ESP","DF",NA,26,34,20,58.8235294117647,25,25,72,19,9,10,15,45,0
"Nehuén Paz","Bologna","ARG","DF",NA,26,1,1,100,2,2,0,3,3,0,5,12,0
"Nehuén Paz","Lecce","ARG","DF",NA,26,14,5,35.7142857142857,12,12,83.3,12,6,6,20,38,1
"Giampaolo Pazzini","Hellas Verona","ITA","FW","MF",34,1,0,0,4,4,0,2,0,2,1,4,0
"João Pedro","Cagliari","ITA","FW","MF",27,17,11,64.7058823529412,24,24,16.7,35,8,27,9,39,0
"Daouda Peeters","Juventus","BEL","MF",NA,20,1,0,0,1,1,100,0,0,0,0,0,0
"Lorenzo Pellegrini","Roma","ITA","MF",NA,23,30,13,43.3333333333333,33,33,36.4,28,0,28,15,18,0
"Luca Pellegrini","Cagliari","ITA","DF",NA,20,31,15,48.3870967741936,38,38,39.5,19,2,17,21,45,2
"Federico Peluso","Sassuolo","ITA","DF",NA,35,19,16,84.2105263157895,9,9,88.9,14,9,5,22,58,1
"Gastón Pereiro","Cagliari","URU","MF","FW",24,2,2,100,4,4,25,1,0,1,0,1,1
"Bruno Peres","Roma","BRA","DF",NA,29,14,10,71.4285714285714,21,21,38.1,12,3,9,15,19,2
"Carles Pérez","Roma","ESP","FW","MF",21,12,8,66.6666666666667,10,10,30,6,1,5,3,1,0
"Mattia Perin","Genoa","ITA","GK",NA,26,1,1,100,1,1,100,1,0,1,0,5,1
"Diego Perotti","Roma","ARG","FW","MF",31,16,13,81.25,20,20,25,14,0,14,3,6,0
"Matteo Pessina","Hellas Verona","ITA","MF",NA,22,35,21,60,33,33,36.4,28,8,20,25,40,2
"Andrea Petagna","SPAL","ITA","FW",NA,24,9,4,44.4444444444444,17,17,17.6,11,5,6,1,27,0
"Jacopo Petriccione","Lecce","ITA","MF",NA,24,38,20,52.6315789473684,57,57,26.3,20,7,13,28,25,2
"Germán Pezzella","Fiorentina","ARG","DF",NA,28,36,18,50,32,32,43.8,31,20,11,55,134,1
"Giuseppe Pezzella","Parma","ITA","DF",NA,21,20,12,60,19,19,57.9,13,9,4,6,30,0
"Krzysztof Piątek","Milan","POL","FW",NA,24,9,4,44.4444444444444,11,11,27.3,5,2,3,3,10,0
"Andrea Pinamonti","Genoa","ITA","FW",NA,20,19,12,63.1578947368421,25,25,20,19,2,17,9,25,0
"Fabio Pisacane","Cagliari","ITA","DF",NA,33,32,21,65.625,37,37,56.8,36,28,8,27,110,2
"Miralem Pjanić","Juventus","BIH","MF",NA,29,46,21,45.6521739130435,63,63,33.3,29,12,17,32,30,0
"Andrea Poli","Bologna","ITA","MF",NA,29,44,24,54.5454545454545,52,52,30.8,19,3,16,40,11,0
"Matteo Politano","Napoli","ITA","FW",NA,25,12,6,50,14,14,35.7,6,0,6,5,3,0
"Matteo Politano","Inter","ITA","FW","MF",25,0,0,NA,2,2,0,1,0,1,0,1,0
"Erick Pulgar","Fiorentina","CHI","MF",NA,25,73,46,63.013698630137,96,96,22.9,45,15,30,49,53,1
"Ignacio Pussetto","Udinese","ARG","FW","MF",23,8,4,50,4,4,25,3,0,3,4,7,0
"Fabio Quagliarella","Sampdoria","ITA","FW",NA,36,9,5,55.5555555555556,30,30,6.7,13,0,13,8,15,0
"Adrien Rabiot","Juventus","FRA","MF",NA,24,47,31,65.9574468085106,41,41,36.6,36,6,30,32,19,0
"Ivan Radovanović","Genoa","SRB","MF",NA,30,27,14,51.8518518518519,26,26,38.5,17,3,14,8,39,0
"Ionuț Radu","Genoa","ROU","GK",NA,22,0,0,NA,2,2,0,0,0,0,1,7,1
"Ștefan Radu","Lazio","ROU","DF",NA,32,43,25,58.1395348837209,43,43,65.1,19,9,10,34,85,0
"Daniele Ragatzu","Cagliari","ITA","MF","FW",27,3,2,66.6666666666667,3,3,33.3,1,0,1,1,5,0
"Gastón Ramírez","Sampdoria","URU","MF","FW",28,32,21,65.625,30,30,26.7,28,2,26,11,10,0
"Aaron Ramsey","Juventus","WAL","MF",NA,28,20,15,75,24,24,25,18,3,15,11,12,0
"Luca Ranieri","Fiorentina","ITA","DF",NA,20,2,2,100,3,3,66.7,1,0,1,2,7,0
"Andrea Ranocchia","Inter","ITA","DF",NA,31,17,10,58.8235294117647,8,8,62.5,11,6,5,8,18,0
"Giacomo Raspadori","Sassuolo","ITA","MF","FW",19,8,6,75,4,4,75,5,0,5,1,0,0
"Ante Rebić","Milan","CRO","FW","MF",25,16,11,68.75,34,34,20.6,14,1,13,3,12,0
"Arkadiusz Reca","SPAL","POL","DF",NA,24,38,23,60.5263157894737,39,39,33.3,15,2,13,32,48,1
"Franck Ribéry","Fiorentina","FRA","FW",NA,36,20,14,70,20,20,20,9,0,9,3,3,0
"Davide Riccardi","Lecce","ITA","DF",NA,23,0,0,NA,1,1,0,0,0,0,0,1,0
"Emiliano Rigoni","Sampdoria","ARG","MF","FW",26,5,4,80,10,10,30,5,1,4,3,1,0
"Tomás Rincón","Torino","VEN","MF",NA,31,56,25,44.6428571428571,65,65,35.4,20,3,17,36,62,0
"Andrea Rispoli","Lecce","ITA","DF",NA,30,24,18,75,30,30,50,28,7,21,32,62,1
"Ricardo Rodríguez","Milan","SUI","DF",NA,26,6,1,16.6666666666667,6,6,33.3,3,2,1,5,17,0
"Marko Rog","Cagliari","CRO","MF",NA,24,69,47,68.1159420289855,84,84,26.2,40,12,28,22,23,0
"Rogério","Sassuolo","BRA","DF",NA,21,22,14,63.6363636363636,23,23,69.6,13,3,10,9,34,0
"Filippo Romagna","Sassuolo","ITA","DF",NA,22,7,6,85.7142857142857,6,6,83.3,24,17,7,10,69,0
"Alessio Romagnoli","Milan","ITA","DF",NA,24,46,25,54.3478260869565,27,27,59.3,32,18,14,56,157,1
"Cristian Romero","Genoa","ARG","DF",NA,21,52,35,67.3076923076923,41,41,29.3,59,33,26,75,116,2
"Rômulo","Brescia","ITA","MF",NA,32,30,19,63.3333333333333,34,34,35.3,18,1,17,8,12,1
"Cristiano Ronaldo","Juventus","POR","FW",NA,34,14,10,71.4285714285714,20,20,20,10,3,7,6,21,1
"Marten de Roon","Atalanta","NED","MF","DF",28,77,43,55.8441558441558,75,75,45.3,32,8,24,46,45,0
"Luca Rossettini","Lecce","ITA","DF",NA,34,25,14,56,34,34,50,31,22,9,35,126,1
"Nicolò Rovella","Genoa","ITA","MF",NA,17,0,0,NA,1,1,0,0,0,0,4,0,0
"Amir Rrahmani","Hellas Verona","KVX","DF",NA,25,50,31,62,46,46,56.5,50,31,19,30,151,1
"Daniele Rugani","Juventus","ITA","DF",NA,25,8,6,75,5,5,80,4,4,0,11,18,0
"Mário Rui","Napoli","POR","DF",NA,28,31,17,54.8387096774194,29,29,37.9,24,5,19,21,43,0
"Fabián Ruiz Peña","Napoli","ESP","MF",NA,23,43,26,60.4651162790698,65,65,36.9,32,4,28,32,18,2
"Stefano Sabelli","Brescia","ITA","DF",NA,26,83,44,53.0120481927711,106,106,47.2,40,13,27,58,107,0
"Alexis Saelemaekers","Milan","BEL","FW","DF",20,14,8,57.1428571428571,20,20,30,13,1,12,8,1,0
"Jacopo Sala","SPAL","ITA","DF",NA,27,29,24,82.7586206896552,31,31,54.8,4,0,4,13,15,1
"Bartosz Salamon","SPAL","POL","DF",NA,28,2,1,50,2,2,50,4,4,0,6,14,0
"Eddie Salcedo","Hellas Verona","ITA","FW","MF",17,3,1,33.3333333333333,5,5,0,4,0,4,1,2,0
"Antonio Sanabria","Genoa","PAR","FW",NA,23,14,11,78.5714285714286,14,14,21.4,13,1,12,5,12,1
"Alexis Sánchez","Inter","CHI","FW",NA,30,9,7,77.7777777777778,13,13,38.5,7,0,7,3,1,0
"Alex Sandro","Juventus","BRA","DF",NA,28,44,26,59.0909090909091,33,33,36.4,26,6,20,47,46,3
"Nicola Sansone","Bologna","ITA","FW","MF",27,34,20,58.8235294117647,59,59,25.4,21,0,21,11,9,0
"Federico Santander","Bologna","PAR","FW",NA,28,13,8,61.5384615384615,4,4,25,3,0,3,7,12,0
"Davide Santon","Roma","ITA","DF",NA,28,11,6,54.5454545454545,17,17,35.3,2,1,1,11,13,0
"Samir Santos","Udinese","BRA","DF",NA,24,35,27,77.1428571428571,23,23,52.2,16,6,10,33,64,1
"Riccardo Saponara","Genoa","ITA","MF","FW",27,4,3,75,2,2,0,2,1,1,0,2,0
"Riccardo Saponara","Lecce","ITA","MF","FW",27,12,8,66.6666666666667,13,13,46.2,2,0,2,5,7,0
"Lasse Schöne","Genoa","DEN","MF",NA,33,42,26,61.9047619047619,48,48,31.3,22,6,16,37,25,2
"Jerdy Schouten","Bologna","NED","MF",NA,22,26,16,61.5384615384615,26,26,38.5,19,7,12,26,22,0
"Matteo Scozzarella","Parma","ITA","MF",NA,31,23,15,65.2173913043478,29,29,48.3,19,14,5,27,28,0
"Ken Sema","Udinese","SWE","DF","MF",25,59,41,69.4915254237288,68,68,52.9,26,6,20,17,41,1
"Alessandro Semprini","Brescia","ITA","DF",NA,21,10,4,40,9,9,77.8,10,3,7,9,16,0
"Stefano Sensi","Inter","ITA","MF",NA,23,18,10,55.5555555555556,22,22,27.3,15,1,14,9,4,0
"Luigi Sepe","Parma","ITA","GK",NA,28,1,0,0,2,2,50,0,0,0,0,6,2
"Yevhen Shakhov","Lecce","UKR","MF","FW",28,28,16,57.1428571428571,27,27,29.6,11,3,8,14,9,1
"Luca Siligardi","Parma","ITA","MF","FW",31,6,2,33.3333333333333,8,8,50,3,0,3,3,5,0
"André Silva","Milan","POR","FW",NA,23,2,1,50,1,1,0,0,0,0,0,0,0
"Marco Silvestri","Hellas Verona","ITA","GK",NA,28,1,0,0,2,2,50,0,0,0,4,11,1
"Giovanni Simeone","Cagliari","ARG","FW",NA,24,24,13,54.1666666666667,32,32,15.6,24,7,17,11,16,1
"Łukasz Skorupski","Bologna","POL","GK",NA,28,1,0,0,1,1,0,0,0,0,2,15,5
"Andreas Skov Olsen","Bologna","DEN","FW","MF",19,11,8,72.7272727272727,12,12,33.3,10,1,9,8,5,0
"Simon Skrabb","Brescia","FIN","FW","MF",24,7,6,85.7142857142857,12,12,50,4,1,3,0,3,0
"Milan Škriniar","Inter","SVK","DF",NA,24,39,20,51.2820512820513,33,33,42.4,19,11,8,28,85,1
"Chris Smalling","Roma","ENG","DF",NA,29,25,16,64,13,13,76.9,44,35,9,56,126,2
"Roberto Soriano","Bologna","ITA","MF",NA,28,43,25,58.1395348837209,46,46,21.7,19,0,19,17,23,1
"Riccardo Sottil","Fiorentina","ITA","FW","DF",20,6,4,66.6666666666667,10,10,30,4,0,4,0,0,0
"Adama Soumaoro","Genoa","FRA","DF",NA,27,3,2,66.6666666666667,3,3,33.3,12,12,0,11,32,0
"Nikolas Špalek","Brescia","SVK","MF","FW",22,24,10,41.6666666666667,31,31,22.6,15,1,14,6,10,0
"Leonardo Spinazzola","Roma","ITA","DF",NA,26,24,12,50,21,21,57.1,13,5,8,20,41,0
"Mattia Sprocati","Parma","ITA","FW","MF",26,4,2,50,1,1,0,5,1,4,2,2,0
"Mariusz Stępiński","Hellas Verona","POL","FW","MF",24,5,3,60,2,2,50,3,1,2,1,7,0
"Thomas Strakosha","Lazio","ALB","GK",NA,24,0,0,NA,1,1,0,0,0,0,0,7,2
"Gabriel Strefezza","SPAL","BRA","DF","MF",22,64,40,62.5,54,54,40.7,29,3,26,21,17,0
"Jens Stryger Larsen","Udinese","DEN","DF",NA,28,27,19,70.3703703703704,30,30,56.7,20,5,15,20,52,0
"Stefano Sturaro","Genoa","ITA","MF",NA,26,38,22,57.8947368421053,39,39,38.5,16,4,12,10,26,1
"Suso","Milan","ESP","FW","MF",25,7,3,42.8571428571429,10,10,20,5,0,5,8,3,0
"Bosko Sutalo","Atalanta","CRO","DF",NA,19,3,2,66.6666666666667,2,2,0,4,0,4,6,6,1
"Mattias Svanberg","Bologna","SWE","MF",NA,20,13,8,61.5384615384615,31,31,19.4,15,4,11,13,10,0
"Andrea Tabanelli","Lecce","ITA","MF",NA,29,22,13,59.0909090909091,28,28,28.6,13,2,11,11,19,0
"Panagiotis Tachtsidis","Lecce","GRE","MF",NA,28,52,27,51.9230769230769,56,56,35.7,27,11,16,35,32,2
"Adrien Tameze","Atalanta","CMR","MF",NA,25,4,3,75,2,2,50,3,1,2,3,4,1
"Łukasz Teodorczyk","Udinese","POL","FW",NA,28,7,5,71.4285714285714,7,7,42.9,2,0,2,0,1,0
"Hidde ter Avest","Udinese","NED","DF",NA,22,18,9,50,17,17,82.4,6,1,5,9,27,0
"Morten Thorsby","Sampdoria","NOR","MF","DF",23,53,34,64.1509433962264,52,52,51.9,24,6,18,17,34,0
"Jeremy Toljan","Sassuolo","GER","DF",NA,24,37,21,56.7567567567568,35,35,51.4,23,12,11,18,58,1
"Rafael Tolói","Atalanta","ITA","DF",NA,28,56,29,51.7857142857143,76,76,43.4,31,17,14,45,80,0
"Takehiro Tomiyasu","Bologna","JPN","DF",NA,20,42,24,57.1428571428571,41,41,53.7,34,9,25,49,78,1
"Nenad Tomović","SPAL","SRB","DF",NA,31,26,19,73.0769230769231,21,21,47.6,32,23,9,30,65,1
"Sandro Tonali","Brescia","ITA","MF",NA,19,39,25,64.1025641025641,55,55,29.1,36,14,22,41,42,0
"Lorenzo Tonelli","Sampdoria","ITA","DF",NA,29,13,9,69.2307692307692,10,10,40,10,7,3,4,23,0
"Ernesto Torregrossa","Brescia","VEN","FW",NA,27,17,7,41.1764705882353,22,22,27.3,10,2,8,5,22,0
"Alessandro Tripaldelli","Sassuolo","ITA","DF",NA,20,4,4,100,3,3,33.3,1,0,1,3,3,0
"William Troost-Ekong","Udinese","NGA","DF",NA,25,37,19,51.3513513513514,18,18,55.6,41,29,12,31,135,2
"Georgi Tunjov","SPAL","EST","MF",NA,18,4,4,100,11,11,9.1,3,1,2,1,0,0
"Cengiz Ünder","Roma","TUR","FW",NA,22,10,6,60,9,9,22.2,7,2,5,8,7,0
"Mirko Valdifiori","SPAL","ITA","MF",NA,33,31,15,48.3870967741936,33,33,48.5,8,3,5,4,25,0
"Borja Valero","Inter","ESP","MF",NA,34,18,7,38.8888888888889,24,24,25,12,3,9,8,9,0
"Mattia Valoti","SPAL","ITA","MF","FW",25,48,30,62.5,43,43,37.2,27,6,21,16,18,0
"Denis Vavro","Lazio","SVK","DF",NA,23,3,3,100,3,3,33.3,8,6,2,5,10,0
"Matías Vecino","Inter","URU","MF",NA,27,31,20,64.5161290322581,36,36,25,20,3,17,15,26,0
"Miguel Veloso","Hellas Verona","POR","MF",NA,33,52,29,55.7692307692308,60,60,30,36,12,24,32,46,1
"Lorenzo Venuti","Fiorentina","ITA","DF","MF",24,20,10,50,19,19,68.4,5,1,4,11,15,0
