"Player","Squad","Nation","Pos","Pos2","Age","Yellow_Card","Red_Card","Second_Yellow_Card","Total_Red_Cards","Fouls"
"Alberto Paloschi","Cagliari","ITA","FW","MF",29,0,0,0,0,3
"Goran Pandev","Genoa","MKD","FW","MF",36,6,1,1,2,17
"Andrea Papetti","Brescia","ITA","DF",NA,17,5,0,0,0,15
"Lucas Paquetá","Milan","BRA","MF","FW",21,7,0,0,0,25
"Marco Parolo","Lazio","ITA","MF",NA,34,8,0,0,0,43
"Mario Pašalić","Atalanta","CRO","MF",NA,24,6,0,0,0,34
"Javier Pastore","Roma","ARG","MF",NA,30,0,0,0,0,10
"Patric","Lazio","ESP","DF",NA,26,2,1,0,1,12
"Leonardo Pavoletti","Cagliari","ITA","FW",NA,30,0,0,0,0,0
"Nehuén Paz","Bologna","ARG","DF",NA,26,1,0,0,0,6
"Nehuén Paz","Lecce","ARG","DF",NA,26,4,0,0,0,13
"Giampaolo Pazzini","Hellas Verona","ITA","FW","MF",34,0,0,0,0,7
"Pedro","Fiorentina","BRA","FW",NA,22,0,0,0,0,0
"João Pedro","Cagliari","ITA","FW","MF",27,6,0,0,0,47
"Lorenzo Pellegrini","Roma","ITA","MF",NA,23,8,1,1,2,41
"Luca Pellegrini","Cagliari","ITA","DF",NA,20,10,0,0,0,32
"Federico Peluso","Sassuolo","ITA","DF",NA,35,5,1,0,1,20
"Gastón Pereiro","Cagliari","URU","MF","FW",24,3,0,0,0,8
"Bruno Peres","Roma","BRA","DF",NA,29,3,0,0,0,13
"Carles Pérez","Roma","ESP","FW","MF",21,2,0,0,0,14
"Mattia Perin","Genoa","ITA","GK",NA,26,1,0,0,0,1
"Diego Perotti","Roma","ARG","FW","MF",31,3,1,0,1,8
"Matteo Pessina","Hellas Verona","ITA","MF",NA,22,7,0,0,0,34
"Andrea Petagna","SPAL","ITA","FW",NA,24,5,0,0,0,54
"Jacopo Petriccione","Lecce","ITA","MF",NA,24,10,0,0,0,28
"Germán Pezzella","Fiorentina","ARG","DF",NA,28,12,0,0,0,37
"Giuseppe Pezzella","Udinese","ITA","DF",NA,21,0,0,0,0,0
"Giuseppe Pezzella","Parma","ITA","DF",NA,21,2,0,0,0,17
"Krzysztof Piątek","Milan","POL","FW",NA,24,1,0,0,0,24
"Roberto Piccoli","Atalanta","ITA","FW",NA,18,0,0,0,0,0
"Andrea Pinamonti","Genoa","ITA","FW",NA,20,1,0,0,0,37
"Simone Pinna","Cagliari","ITA","DF",NA,21,1,0,0,0,2
"Fabio Pisacane","Cagliari","ITA","DF",NA,33,8,1,1,2,33
"Miralem Pjanić","Juventus","BIH","MF",NA,29,10,0,0,0,39
"Andrea Poli","Bologna","ITA","MF",NA,29,5,0,0,0,28
"Matteo Politano","Napoli","ITA","FW",NA,25,1,0,0,0,8
"Matteo Politano","Inter","ITA","FW","MF",25,0,0,0,0,3
"Erick Pulgar","Fiorentina","CHI","MF",NA,25,9,0,0,0,41
"Ignacio Pussetto","Udinese","ARG","FW","MF",23,1,0,0,0,9
"Fabio Quagliarella","Sampdoria","ITA","FW",NA,36,2,0,0,0,20
"Adrien Rabiot","Juventus","FRA","MF",NA,24,7,1,1,2,49
"Ivan Radovanović","Genoa","SRB","MF",NA,30,3,0,0,0,15
"Ionuț Radu","Genoa","ROU","GK",NA,22,1,0,0,0,0
"Ștefan Radu","Lazio","ROU","DF",NA,32,8,0,0,0,31
"Rafael","Cagliari","BRA","GK",NA,37,0,0,0,0,0
"Daniele Ragatzu","Cagliari","ITA","MF","FW",27,1,0,0,0,1
"Gastón Ramírez","Sampdoria","URU","MF","FW",28,5,0,0,0,32
"Aaron Ramsey","Juventus","WAL","MF",NA,28,2,0,0,0,22
"Luca Ranieri","Fiorentina","ITA","DF",NA,20,2,1,1,2,5
"Andrea Ranocchia","Inter","ITA","DF",NA,31,3,0,0,0,9
"Giacomo Raspadori","Sassuolo","ITA","MF","FW",19,0,0,0,0,2
"Ante Rebić","Milan","CRO","FW","MF",25,5,0,0,0,27
"Arkadiusz Reca","SPAL","POL","DF",NA,24,2,0,0,0,25
"Vasco Regini","Sampdoria","ITA","DF",NA,28,0,0,0,0,2
"Vasco Regini","Parma","ITA","DF",NA,28,0,0,0,0,0
"Pepe Reina","Milan","ESP","GK",NA,36,0,1,0,1,1
"Franck Ribéry","Fiorentina","FRA","FW",NA,36,3,0,0,0,21
"Davide Riccardi","Lecce","ITA","DF",NA,23,0,0,0,0,0
"Emiliano Rigoni","Sampdoria","ARG","MF","FW",26,2,0,0,0,4
"Tomás Rincón","Torino","VEN","MF",NA,31,10,0,0,0,68
"Andrea Rispoli","Lecce","ITA","DF",NA,30,6,0,0,0,22
"Ricardo Rodríguez","Milan","SUI","DF",NA,26,0,0,0,0,3
"Marko Rog","Cagliari","CRO","MF",NA,24,10,0,0,0,61
"Rogério","Sassuolo","BRA","DF",NA,21,6,0,0,0,19
"Filippo Romagna","Sassuolo","ITA","DF",NA,22,3,0,0,0,6
"Alessio Romagnoli","Milan","ITA","DF",NA,24,4,0,0,0,42
"Cristian Romero","Genoa","ARG","DF",NA,21,15,1,1,2,48
"Rômulo","Brescia","ITA","MF",NA,32,3,0,0,0,27
"Cristiano Ronaldo","Juventus","POR","FW",NA,34,3,0,0,0,25
"Marten de Roon","Atalanta","NED","MF","DF",28,12,0,0,0,60
"Luca Rossettini","Lecce","ITA","DF",NA,34,5,0,0,0,17
"Amir Rrahmani","Hellas Verona","KVX","DF",NA,25,5,0,0,0,50
"Daniele Rugani","Juventus","ITA","DF",NA,25,2,0,0,0,8
"Mário Rui","Napoli","POR","DF",NA,28,8,0,0,0,21
"Fabián Ruiz Peña","Napoli","ESP","MF",NA,23,2,0,0,0,21
"Stefano Sabelli","Brescia","ITA","DF",NA,26,5,0,0,0,34
"Alexis Saelemaekers","Milan","BEL","FW","DF",20,4,1,1,2,14
"Jacopo Sala","SPAL","ITA","DF",NA,27,1,0,0,0,11
"Bartosz Salamon","SPAL","POL","DF",NA,28,1,0,0,0,3
"Eddie Salcedo","Hellas Verona","ITA","FW","MF",17,0,0,0,0,18
"Antonio Sanabria","Genoa","PAR","FW",NA,23,3,0,0,0,24
"Alexis Sánchez","Inter","CHI","FW",NA,30,4,1,1,2,19
"Alex Sandro","Juventus","BRA","DF",NA,28,4,0,0,0,42
"Nicola Sansone","Bologna","ITA","FW","MF",27,6,0,0,0,36
"Federico Santander","Bologna","PAR","FW",NA,28,6,0,0,0,24
"Davide Santon","Roma","ITA","DF",NA,28,4,0,0,0,16
"Samir Santos","Udinese","BRA","DF",NA,24,3,0,0,0,22
"Riccardo Saponara","Genoa","ITA","MF","FW",27,1,1,0,1,2
"Riccardo Saponara","Lecce","ITA","MF","FW",27,2,0,0,0,9
"Lasse Schöne","Genoa","DEN","MF",NA,33,5,0,0,0,36
"Jerdy Schouten","Bologna","NED","MF",NA,22,6,1,0,1,25
"Matteo Scozzarella","Parma","ITA","MF",NA,31,2,0,0,0,11
"Ken Sema","Udinese","SWE","DF","MF",25,6,0,0,0,32
"Alessandro Semprini","Brescia","ITA","DF",NA,21,2,0,0,0,4
"Stefano Sensi","Inter","ITA","MF",NA,23,2,0,0,0,14
"Luigi Sepe","Parma","ITA","GK",NA,28,1,0,0,0,0
"Yevhen Shakhov","Lecce","UKR","MF","FW",28,3,0,0,0,21
"Luca Siligardi","Parma","ITA","MF","FW",31,0,0,0,0,3
"André Silva","Milan","POR","FW",NA,23,1,0,0,0,1
"Marco Silvestri","Hellas Verona","ITA","GK",NA,28,2,0,0,0,0
"Giovanni Simeone","Cagliari","ARG","FW",NA,24,4,0,0,0,55
"Wilfried Singo","Torino","CIV","DF",NA,18,0,0,0,0,2
"Salvatore Sirigu","Torino","ITA","GK",NA,32,4,0,0,0,0
"Łukasz Skorupski","Bologna","POL","GK",NA,28,2,0,0,0,0
"Andreas Skov Olsen","Bologna","DEN","FW","MF",19,2,0,0,0,13
"Simon Skrabb","Brescia","FIN","FW","MF",24,1,0,0,0,7
"Milan Škriniar","Inter","SVK","DF",NA,24,9,1,1,2,52
"Chris Smalling","Roma","ENG","DF",NA,29,3,0,0,0,34
"Roberto Soriano","Bologna","ITA","MF",NA,28,4,2,0,2,57
"Riccardo Sottil","Fiorentina","ITA","FW","DF",20,3,0,0,0,11
"Adama Soumaoro","Genoa","FRA","DF",NA,27,2,0,0,0,4
"Nikolas Špalek","Brescia","SVK","MF","FW",22,5,0,0,0,25
"Leonardo Spinazzola","Roma","ITA","DF",NA,26,2,0,0,0,15
"Marco Sportiello","Atalanta","ITA","GK",NA,27,0,0,0,0,0
"Mattia Sprocati","Parma","ITA","FW","MF",26,0,0,0,0,4
"Mariusz Stępiński","Hellas Verona","POL","FW","MF",24,3,1,0,1,24
"Thomas Strakosha","Lazio","ALB","GK",NA,24,2,0,0,0,0
"Gabriel Strefezza","SPAL","BRA","DF","MF",22,9,1,1,2,52
"Jens Stryger Larsen","Udinese","DEN","DF",NA,28,5,0,0,0,9
"Stefano Sturaro","Genoa","ITA","MF",NA,26,7,0,0,0,39
"Suso","Milan","ESP","FW","MF",25,2,0,0,0,10
"Bosko Sutalo","Atalanta","CRO","DF",NA,19,1,0,0,0,8
"Mattias Svanberg","Bologna","SWE","MF",NA,20,2,0,0,0,18
"Wojciech Szczęsny","Juventus","POL","GK",NA,29,1,0,0,0,1
"Andrea Tabanelli","Lecce","ITA","MF",NA,29,4,0,0,0,23
"Panagiotis Tachtsidis","Lecce","GRE","MF",NA,28,7,1,1,2,41
"Adrien Tameze","Atalanta","CMR","MF",NA,25,0,0,0,0,5
"Łukasz Teodorczyk","Udinese","POL","FW",NA,28,1,0,0,0,11
"Hidde ter Avest","Udinese","NED","DF",NA,22,1,0,0,0,6
"Pietro Terracciano","Fiorentina","ITA","GK",NA,29,0,0,0,0,1
"Demba Thiam","SPAL","SEN","GK",NA,21,0,0,0,0,0
"Morten Thorsby","Sampdoria","NOR","MF","DF",23,9,1,1,2,46
"Jeremy Toljan","Sassuolo","GER","DF",NA,24,8,0,0,0,27
"Rafael Tolói","Atalanta","ITA","DF",NA,28,11,0,0,0,36
"Takehiro Tomiyasu","Bologna","JPN","DF",NA,20,8,0,0,0,37
"Nenad Tomović","SPAL","SRB","DF",NA,31,5,1,0,1,25
"Sandro Tonali","Brescia","ITA","MF",NA,19,9,0,0,0,42
"Lorenzo Tonelli","Sampdoria","ITA","DF",NA,29,4,0,0,0,12
"Ernesto Torregrossa","Brescia","VEN","FW",NA,27,8,0,0,0,49
"Alessandro Tripaldelli","Sassuolo","ITA","DF",NA,20,0,0,0,0,2
"William Troost-Ekong","Udinese","NGA","DF",NA,25,5,0,0,0,18
"Georgi Tunjov","SPAL","EST","MF",NA,18,0,0,0,0,8
"Gennaro Tutino","Hellas Verona","ITA","FW","MF",22,0,0,0,0,4
"Cengiz Ünder","Roma","TUR","FW",NA,22,2,0,0,0,5
"Mirko Valdifiori","SPAL","ITA","MF",NA,33,5,0,0,0,15
"Borja Valero","Inter","ESP","MF",NA,34,4,0,0,0,12
"Mattia Valoti","SPAL","ITA","MF","FW",25,7,0,0,0,39
"Denis Vavro","Lazio","SVK","DF",NA,23,0,0,0,0,3
"Matías Vecino","Inter","URU","MF",NA,27,4,0,0,0,20
"Miguel Veloso","Hellas Verona","POR","MF",NA,33,6,0,0,0,35
"Lorenzo Venuti","Fiorentina","ITA","DF","MF",24,4,0,0,0,18
"Brayan Vera","Lecce","COL","DF","FW",20,0,0,0,0,6
"Simone Verdi","Torino","ITA","MF","FW",27,4,0,0,0,22
"Jordan Veretout","Roma","FRA","MF",NA,26,6,0,0,0,33
"Valerio Verre","Hellas Verona","ITA","MF","FW",25,4,0,0,0,31
"Francesco Vicari","SPAL","ITA","DF",NA,24,4,0,0,0,31
"Ronaldo Vieira","Sampdoria","ENG","MF",NA,21,11,1,0,1,41
"Mauro Vigorito","Lecce","ITA","GK",NA,29,1,0,0,0,1
"Gonzalo Villar","Roma","ESP","MF",NA,21,3,0,0,0,9
"Mattia Viviani","Brescia","ITA","MF",NA,18,0,0,0,0,4
"Dušan Vlahović","Fiorentina","SRB","FW",NA,19,4,1,0,1,19
"Stefan de Vrij","Inter","NED","DF",NA,27,5,0,0,0,36
"Walace","Udinese","BRA","MF",NA,24,2,0,0,0,24
"Sebastian Walukiewicz","Cagliari","POL","DF",NA,19,1,0,0,0,5
"Jawad El Yamiq","Genoa","MAR","DF",NA,27,1,0,0,0,3
"Maya Yoshida","Sampdoria","JPN","DF",NA,30,1,0,0,0,15
"Amin Younes","Napoli","GER","FW","MF",25,1,0,0,0,4
"Ashley Young","Inter","ENG","DF",NA,34,1,0,0,0,7
"Mattia Zaccagni","Hellas Verona","ITA","MF","FW",24,5,0,0,0,33
"Luca Zanimacchia","Juventus","ITA","FW","MF",21,0,0,0,0,0
"Nicolò Zaniolo","Roma","ITA","FW","MF",20,8,0,0,0,42
"Cristián Zapata","Genoa","COL","DF",NA,32,4,0,0,0,16
"Duván Zapata","Atalanta","COL","FW",NA,28,1,0,0,0,36
"Davide Zappacosta","Roma","ITA","DF",NA,27,0,0,0,0,2
"Simone Zaza","Torino","ITA","FW",NA,28,7,0,0,0,58
"Marvin Zeegelaar","Udinese","NED","DF",NA,28,3,0,0,0,8
"Piotr Zieliński","Napoli","POL","MF",NA,25,4,0,0,0,25
"Jaromír Zmrhal","Brescia","CZE","MF",NA,25,0,0,0,0,11
"Ervin Zukanović","SPAL","BIH","DF",NA,32,1,0,0,0,4
"Szymon Żurkowski","Fiorentina","POL","MF",NA,21,0,0,0,0,1
"Filip Đuričić","Sassuolo","SRB","MF","FW",27,6,0,0,0,35
