"Player","Squad","Nation","Pos","Pos2","Age","Born","Total_Match_Played","Total_Playing_Time","Minutes_Per_Match_Played","Percent_of_Squad_Minutes_Played","Matches_Started","Minutes_Per_Match_Start","Complete_Matches_PLayed","Matches_Played_As_Substitute","Minutes_Per_Match_Substitute","Player_Points_Per_Match","Player_On_Pitch_Squad_Goals","Player_On_Pitch_Goals_Allowed","Weekly_Wages","Annual_Wages"
"Ilija Nestorovski","Udinese","MKD","FW",NA,29,1990,28,1251,45,36.6,15,70,5,13,15,1.21,16,17,21346,1110000
"Ismaël Bennacer","Milan","ALG","MF",NA,21,1997,31,2485,80,72.7,28,86,22,3,23,1.81,50,33,53462,2780000
"Ivan Radovanović","Genoa","SRB","MF",NA,30,1988,19,1318,69,38.5,15,85,12,4,13,1,14,30,21346,1110000
"Jacopo Petriccione","Lecce","ITA","MF",NA,24,1995,31,2138,69,62.5,24,79,14,7,34,0.84,32,48,17885,930000
"Jacopo Sala","SPAL","ITA","DF",NA,27,1991,16,853,53,24.9,9,72,5,7,29,0.75,5,17,32115,1670000
"Jakub Jankto","Sampdoria","CZE","MF","FW",23,1996,30,2095,70,61.3,25,77,11,5,33,1.03,35,40,28462,1480000
"Jaromír Zmrhal","Brescia","CZE","MF",NA,25,1993,21,1125,54,32.9,11,83,7,10,21,0.81,11,30,6154,320000
"Jasmin Kurtić","Parma","SVN","MF","FW",30,1989,20,1664,83,48.7,18,87,15,2,45,1.2,29,30,25000,1300000
"Javier Pastore","Roma","ARG","MF",NA,30,1989,11,514,47,15,5,74,1,6,24,1.73,8,4,160192,8330000
"Jawad El Yamiq","Genoa","MAR","DF",NA,27,1992,3,197,66,5.8,2,90,2,1,17,0.33,1,9,10769,560000
"Jeison Murillo","Sampdoria","COL","DF",NA,27,1992,10,666,67,19.5,7,85,6,3,24,1,5,14,27115,1410000
"Jens Stryger Larsen","Udinese","DEN","DF",NA,28,1991,33,2789,85,81.5,32,86,24,1,22,1.18,27,32,14231,740000
"Jerdy Schouten","Bologna","NED","MF",NA,22,1997,19,1082,57,31.6,13,74,6,6,21,1.32,19,23,12308,640000
"Jeremie Boga","Sassuolo","CIV","FW",NA,22,1997,34,2513,74,73.5,28,84,14,6,27,1.41,47,44,14231,740000
"Jeremy Toljan","Sassuolo","GER","DF",NA,24,1994,29,2186,75,63.9,25,83,19,4,28,1.31,36,33,17308,9e+05
"João Pedro","Cagliari","ITA","FW","MF",27,1992,36,3151,88,92.1,35,89,29,1,45,1.25,51,49,28462,1480000
"Joaquín Correa","Lazio","ARG","FW",NA,24,1994,30,2002,67,58.5,22,81,11,8,27,2.23,47,26,53462,2780000
"Jony","Lazio","ESP","DF","FW",28,1991,24,1177,49,34.4,14,68,4,10,22,2.04,21,15,27115,1410000
"Jordan Lukaku","Lazio","BEL","DF",NA,25,1994,13,396,30,11.6,1,45,0,12,29,1.69,9,4,35577,1850000
"Jordan Veretout","Roma","FRA","MF",NA,26,1993,33,2629,80,76.9,30,86,23,3,16,1.88,53,36,106923,5560000
"José Callejón","Napoli","ESP","FW","MF",32,1987,33,2172,66,63.5,25,80,12,8,22,1.52,37,35,106923,5560000
"José Luis Palomino","Atalanta","ARG","DF",NA,29,1990,30,2480,83,72.5,28,86,24,2,32,2.07,68,34,21346,1110000
"Josip Iličić","Atalanta","SVN","FW","MF",31,1988,26,1663,64,48.6,21,74,7,5,23,2.19,51,24,53462,2780000
"Juan Cuadrado","Juventus","COL","DF","FW",31,1988,33,2654,80,77.6,28,89,26,5,34,2.21,60,26,178077,9260000
"Juan Jesus","Roma","BRA","DF",NA,28,1991,4,139,35,4.1,1,65,0,3,25,1.75,4,4,78269,4070000
"Julian Chabot","Sampdoria","GER","DF",NA,21,1998,8,569,71,16.6,7,78,5,1,26,0.88,11,13,11154,580000
"Juraj Kucka","Parma","SVK","MF","FW",32,1987,26,1932,74,56.5,22,83,16,4,24,1.31,29,28,27115,1410000
"Justin Kluivert","Roma","NED","FW",NA,20,1999,22,1514,69,44.3,19,76,7,3,25,1.86,36,21,64038,3330000
"Kalidou Koulibaly","Napoli","SEN","DF",NA,28,1991,25,2105,84,61.5,24,86,22,1,42,1.44,41,34,213654,11110000
"Karol Linetty","Sampdoria","POL","MF",NA,24,1995,28,2019,72,59,22,84,14,6,28,1.07,31,44,17885,930000
"Kastriot Dermaku","Parma","ALB","DF",NA,27,1992,16,1026,64,30,10,87,8,6,26,1.69,20,15,6346,330000
"Ken Sema","Udinese","SWE","DF","MF",25,1993,32,2453,77,71.7,30,81,15,2,6,1.19,22,33,9808,510000
"Kevin Agudelo","Genoa","COL","MF","FW",20,1998,10,666,67,19.5,7,86,4,3,22,0.6,8,11,8846,460000
"Kevin Agudelo","Fiorentina","COL","MF","FW",20,1998,3,64,21,1.9,1,54,0,2,5,2,1,3,8846,460000
"Kevin Bonifazi","SPAL","ITA","DF",NA,23,1996,14,1191,85,34.8,13,88,12,1,45,0.27,9,37,21346,1110000
"Kevin Lasagna","Udinese","ITA","FW",NA,26,1992,36,2569,71,75.1,28,84,16,8,29,1.17,27,39,21346,1110000
"Kévin Malcuit","Napoli","MAR","DF",NA,28,1991,4,256,64,7.5,3,83,2,1,7,1.75,7,2,28462,1480000
"Kevin-Prince Boateng","Fiorentina","GHA","FW",NA,32,1987,14,599,43,17.5,6,72,1,8,21,1.07,5,13,32115,1670000
"Khouma Babacar","Lecce","SEN","FW",NA,26,1993,25,1422,57,41.6,17,69,4,8,32,0.76,16,33,35577,1850000
"Koffi Djidji","Torino","CIV","DF",NA,26,1992,17,851,50,24.9,9,81,5,8,15,1.18,10,22,17308,9e+05
"Koray Günter","Hellas Verona","GER","DF",NA,24,1994,32,2733,85,79.9,31,88,28,1,4,1.25,37,41,10769,560000
"Kostas Manolas","Napoli","GRE","DF",NA,28,1991,26,2176,84,63.6,25,87,22,1,11,1.85,39,32,142500,7410000
"Krzysztof Piątek","Milan","POL","FW",NA,24,1995,18,1183,66,34.6,14,77,7,4,27,1.22,9,16,64038,3330000
"Kwadwo Asamoah","Inter","GHA","DF","FW",30,1988,8,639,80,18.7,7,89,6,1,19,2.38,15,5,106923,5560000
"Ladislav Krejčí","Bologna","CZE","DF",NA,27,1992,14,1051,75,30.7,11,86,9,3,33,0.79,13,21,19615,1020000
"Lasse Schöne","Genoa","DEN","MF",NA,33,1986,32,2427,76,71,29,81,19,3,31,0.88,34,46,36923,1920000
"Lautaro Martínez","Inter","ARG","FW",NA,21,1997,35,2452,70,71.7,29,80,9,6,23,2.09,55,28,53462,2780000
"Léo Duarte","Milan","BRA","DF",NA,23,1996,6,405,68,11.8,4,90,4,2,23,1.5,5,6,24615,1280000
"Leonardo Pavoletti","Cagliari","ITA","FW",NA,30,1988,2,45,23,1.3,1,44,0,1,1,0,0,0,64038,3330000
"Leonardo Spinazzola","Roma","ITA","DF",NA,26,1993,24,1548,65,45.3,18,78,12,6,23,1.83,26,22,106923,5560000
"Liam Henderson","Hellas Verona","SCO","MF",NA,23,1996,4,196,49,5.7,2,82,1,2,17,1.75,1,3,10769,560000
"Lorenzo Andrenacci","Brescia","ITA","GK",NA,24,1995,6,531,89,15.5,5,90,5,1,81,0.17,4,16,1346,70000
"Lorenzo De Silvestri","Torino","ITA","DF",NA,31,1988,29,2243,77,65.6,28,80,19,1,13,1.24,28,47,35577,1850000
"Lorenzo Insigne","Napoli","ITA","FW","MF",28,1991,37,2810,76,82.2,34,80,18,3,25,1.59,49,44,163846,8520000
"Lorenzo Pellegrini","Roma","ITA","MF",NA,23,1996,27,2097,78,61.3,26,80,12,1,30,1.85,48,30,71154,3700000
"Lorenzo Venuti","Fiorentina","ITA","DF","MF",24,1995,16,858,54,25.1,10,77,5,6,15,1.5,12,12,10769,560000
"Luca Ceppitelli","Cagliari","ITA","DF",NA,29,1989,16,1246,78,36.4,15,83,12,1,1,1.44,20,17,35577,1850000
"Luca Cigarini","Cagliari","ITA","MF",NA,33,1986,22,1598,73,46.7,19,82,10,3,14,1.32,31,30,17885,930000
"Luca Pellegrini","Cagliari","ITA","DF",NA,20,1999,24,1908,80,55.8,22,84,15,2,35,1.33,34,37,35577,1850000
"Luca Ranieri","Fiorentina","ITA","DF",NA,20,1999,3,232,77,6.8,2,90,2,1,52,0.33,2,4,5385,280000
"Luca Rossettini","Lecce","ITA","DF",NA,34,1985,26,2261,87,66.1,25,89,24,1,45,0.92,30,57,28462,1480000
"Luca Siligardi","Parma","ITA","MF","FW",31,1988,12,337,28,9.9,3,63,0,9,17,1.08,6,6,16346,850000
"Lucas Biglia","Milan","ARG","MF",NA,33,1986,14,685,49,20,8,77,4,6,11,2.14,11,12,124615,6480000
"Lucas Castro","Cagliari","ARG","MF",NA,30,1989,15,606,40,17.7,6,70,1,9,20,1.87,12,6,28462,1480000
"Lucas Castro","SPAL","ARG","MF",NA,30,1989,7,425,61,12.4,6,67,0,1,22,0,3,10,28462,1480000
"Lucas Leiva","Lazio","BRA","MF",NA,32,1987,25,1808,72,52.9,23,76,11,2,25,2.08,42,18,81923,4260000
"Lucas Paquetá","Milan","BRA","MF","FW",21,1997,24,1103,46,32.3,12,67,2,12,25,1.67,15,14,60577,3150000
"Luis Muriel","Atalanta","COL","FW",NA,28,1991,34,1260,37,36.8,10,70,1,24,24,1.94,40,17,44423,2310000
"Luiz Felipe","Lazio","ITA","DF",NA,22,1997,26,2024,78,59.2,24,82,17,2,29,2.15,48,23,28462,1480000
"Lukáš Haraslín","Sassuolo","SVK","FW",NA,23,1996,11,384,35,11.2,4,56,0,7,23,1.09,11,6,3269,170000
"Lukas Lerager","Genoa","DEN","MF",NA,26,1993,21,1387,66,40.6,15,83,11,6,25,1.14,21,34,25000,1300000
"Łukasz Teodorczyk","Udinese","POL","FW",NA,28,1991,14,222,16,6.5,1,70,0,13,12,1.07,4,4,17885,930000
"Lyanco","Torino","BRA","DF",NA,22,1997,17,1176,69,34.4,15,76,8,2,17,0.65,8,24,21346,1110000
"Manolo Gabbiadini","Sampdoria","ITA","FW",NA,27,1991,33,2035,62,59.5,24,77,10,9,20,1.21,32,37,27115,1410000
"Manuel Lazzari","Lazio","ITA","DF",NA,25,1993,32,2548,80,74.5,29,85,19,3,30,2,52,33,53462,2780000
"Manuel Locatelli","Sassuolo","ITA","MF",NA,21,1998,33,2586,78,75.6,31,82,17,2,26,1.45,54,43,25000,1300000
"Marcelo Brozović","Inter","CRO","MF",NA,26,1992,32,2701,84,79,30,88,26,2,24,2.13,63,29,124615,6480000
"Marco Benassi","Fiorentina","ITA","MF",NA,24,1994,18,980,54,28.7,10,83,6,8,19,1.5,16,12,39231,2040000
"Marco Calderoni","Lecce","ITA","DF",NA,30,1989,26,2064,79,60.4,24,85,19,2,11,0.92,32,59,6346,330000
"Marco D'Alessandro","SPAL","ITA","MF","DF",28,1991,15,781,52,22.8,10,63,1,5,30,0.33,9,15,14231,740000
"Marco Mancosu","Lecce","ITA","MF","FW",30,1988,33,2440,74,71.3,28,83,19,5,24,0.82,36,64,17885,930000
"Marco Parolo","Lazio","ITA","MF",NA,34,1985,29,1700,59,49.7,17,84,13,12,23,1.76,28,24,49808,2590000
"Marco Sportiello","Atalanta","ITA","GK",NA,27,1992,6,525,88,15.4,5,88,4,1,86,2,17,5,12500,650000
"Mario Balotelli","Brescia","ITA","FW",NA,28,1990,19,1404,74,41.1,16,83,10,3,27,0.53,14,31,36923,1920000
"Mario Pašalić","Atalanta","CRO","MF",NA,24,1995,35,2417,69,70.7,30,76,16,5,25,1.97,66,35,46346,2410000
"Mário Rui","Napoli","POR","DF",NA,28,1991,24,1966,82,57.5,22,87,18,2,28,1.58,39,35,64038,3330000
"Mariusz Stępiński","Hellas Verona","POL","FW","MF",24,1995,21,706,34,20.6,7,65,2,14,18,1.1,12,11,21346,1110000
"Marko Janković","SPAL","MNE","FW","DF",24,1995,6,115,19,3.4,1,70,0,5,9,0,0,3,17885,930000
"Marko Pajač","Genoa","CRO","DF","FW",26,1993,11,759,69,22.2,8,87,6,3,22,0.82,7,16,10769,560000
"Marko Rog","Cagliari","CRO","MF",NA,24,1995,30,2317,77,67.7,28,82,14,2,12,1.43,42,41,53462,2780000
"Marlon","Sassuolo","BRA","DF",NA,23,1995,23,1818,79,53.2,21,85,18,2,18,1.25,39,33,21346,1110000
"Marten de Roon","Atalanta","NED","MF","DF",28,1991,35,2721,78,79.6,29,87,27,6,31,2.06,82,41,26731,1390000
"Marvin Zeegelaar","Udinese","NED","DF",NA,28,1990,13,593,46,17.3,6,72,0,7,23,1.46,10,9,23269,1210000
"Massimiliano Mangraviti","Brescia","ITA","DF",NA,21,1998,13,972,75,28.4,11,81,6,2,41,0.38,10,28,1346,70000
"Mateo Musacchio","Milan","ARG","DF",NA,28,1990,18,1466,81,42.9,17,85,15,1,17,1.33,14,20,71154,3700000
"Matías Vecino","Inter","URU","MF",NA,27,1991,20,1282,64,37.5,14,83,10,6,20,2.1,30,13,89038,4630000
"Mato Jajalo","Udinese","BIH","MF",NA,31,1988,26,1649,63,48.2,19,79,10,7,20,1,14,27,15962,830000
"Matteo Darmian","Parma","ITA","DF",NA,29,1989,33,2685,81,78.5,30,88,27,3,14,1.3,42,45,36923,1920000
"Matteo Gabbia","Milan","ITA","DF",NA,19,1999,9,680,76,19.9,6,87,5,3,52,2,16,8,21346,1110000
"Matteo Pessina","Hellas Verona","ITA","MF",NA,22,1997,35,2489,71,72.8,27,85,21,8,25,1.29,38,38,7115,370000
"Matteo Politano","Napoli","ITA","FW",NA,25,1993,15,743,50,21.7,9,72,1,6,16,1.93,14,9,56923,2960000
"Matteo Politano","Inter","ITA","FW","MF",25,1993,11,259,24,7.6,2,78,0,9,12,2.18,5,4,56923,2960000
"Matteo Scozzarella","Parma","ITA","MF",NA,31,1988,16,920,58,26.9,12,70,3,4,19,1.63,18,12,10769,560000
"Matthijs de Ligt","Juventus","NED","DF",NA,19,1999,29,2450,84,71.6,26,90,25,3,41,2.24,54,31,197308,10260000
"Mattia Bani","Bologna","ITA","DF",NA,25,1993,27,2207,82,64.5,26,84,21,1,26,1.26,36,40,17885,930000
"Mattia Caldara","Atalanta","ITA","DF",NA,25,1994,14,959,69,28,11,83,8,3,14,2.14,28,14,78269,4070000
"Mattia De Sciglio","Juventus","ITA","DF",NA,26,1992,9,471,52,13.8,6,73,4,3,11,2.67,10,3,106923,5560000
"Mattia Destro","Genoa","ITA","FW","MF",28,1991,8,150,19,4.4,1,58,0,7,13,0.75,3,7,71154,3700000
"Mattia Destro","Bologna","ITA","FW",NA,28,1991,5,185,37,5.4,2,71,0,3,14,1.4,1,1,71154,3700000
"Mattia Sprocati","Parma","ITA","FW","MF",26,1993,20,590,30,17.3,4,70,1,16,20,0.9,8,9,14231,740000
"Mattia Valoti","SPAL","ITA","MF","FW",25,1993,27,1527,57,44.6,18,73,5,9,23,0.56,15,28,12500,650000
"Mattia Viviani","Brescia","ITA","MF",NA,18,2000,8,344,43,10.1,3,79,2,5,22,0.88,3,14,3654,190000
"Mattia Zaccagni","Hellas Verona","ITA","MF","FW",24,1995,34,2114,62,61.8,26,72,7,8,30,1.24,22,32,14231,740000
"Mattias Svanberg","Bologna","SWE","MF",NA,20,1999,25,1051,42,30.7,12,71,2,13,16,1.2,16,30,17885,930000
"Mauro Vigorito","Lecce","ITA","GK",NA,29,1990,5,423,85,12.4,4,90,4,1,63,1.8,9,9,17885,930000
"Maya Yoshida","Sampdoria","JPN","DF",NA,30,1988,14,1187,85,34.7,13,90,13,1,17,1.36,22,21,58077,3020000
"Mehdi Bourabia","Sassuolo","MAR","MF",NA,27,1991,17,925,54,27,10,80,7,7,18,1.35,19,23,21346,1110000
"Mehdi Léris","Sampdoria","ALG","MF","FW",21,1998,15,509,34,14.9,3,52,0,12,29,0.53,4,12,10000,520000
"Merih Demiral","Juventus","TUR","DF",NA,21,1998,6,418,70,12.2,5,76,4,1,40,2.5,13,4,64038,3330000
"Mert Müldür","Sassuolo","TUR","DF",NA,20,1999,24,1273,53,37.2,13,80,8,11,21,1.25,34,27,9808,510000
"Miguel Veloso","Hellas Verona","POR","MF",NA,33,1986,34,2811,83,82.2,32,86,25,2,33,1.35,36,38,14231,740000
"Milan Badelj","Fiorentina","CRO","MF",NA,30,1989,22,1585,72,46.3,20,79,10,2,5,1.05,19,26,36923,1920000
"Milan Škriniar","Inter","SVK","DF",NA,24,1995,32,2627,82,76.8,30,87,27,2,15,2.22,61,30,106923,5560000
"Miralem Pjanić","Juventus","BIH","MF",NA,29,1990,30,2277,76,66.6,28,80,18,2,24,2.23,53,27,231538,12040000
"Mirko Valdifiori","SPAL","ITA","MF",NA,33,1986,22,1400,64,40.9,15,83,9,7,22,0.68,10,30,25000,1300000
"Mitchell Dijks","Bologna","NED","DF",NA,26,1993,13,1006,77,29.4,12,82,9,1,26,1.46,18,19,28462,1480000
"Mohamed Fares","SPAL","ALG","DF","MF",23,1996,8,421,53,12.3,5,66,1,3,30,0.63,3,9,12500,650000
"Morten Thorsby","Sampdoria","NOR","MF","DF",23,1996,24,1865,78,54.5,21,85,17,3,24,1.38,30,35,12308,640000
"Musa Barrow","Bologna","GAM","FW","MF",20,1998,18,1354,75,39.6,14,84,10,4,44,1.33,21,27,8846,460000
"Musa Barrow","Atalanta","GAM","FW","MF",20,1998,7,190,27,5.6,1,56,0,6,22,1.43,5,0,8846,460000
"Nahitan Nández","Cagliari","URU","MF","DF",23,1995,35,2898,83,84.7,32,87,26,3,33,1.2,40,46,36923,1920000
"Nehuén Paz","Lecce","ARG","DF",NA,26,1993,13,844,65,24.7,10,82,7,3,7,1.46,12,20,15962,830000
"Nehuén Paz","Bologna","ARG","DF",NA,26,1993,3,119,40,3.5,1,90,1,2,15,1.67,4,2,15962,830000
"Nenad Tomović","SPAL","SRB","DF",NA,31,1987,23,1755,76,51.3,20,86,17,3,11,0.65,13,42,21346,1110000
"Nenad Tomović","SPAL","SRB","DF",NA,31,1987,23,1755,76,51.3,20,86,17,3,11,0.65,13,42,21346,1110000
"Nicholas Opoku","Udinese","GHA","DF",NA,21,1997,7,481,69,14.1,6,78,4,1,13,1,6,6,7115,370000
"Nicholas Opoku","Udinese","GHA","DF",NA,21,1997,7,481,69,14.1,6,78,4,1,13,1,6,6,7115,370000
"Nicola Murru","Sampdoria","ITA","DF",NA,24,1994,28,2259,81,66.1,26,86,22,2,13,1,26,44,25000,1300000
"Nicola Sansone","Bologna","ITA","FW","MF",27,1991,33,2269,69,66.3,26,79,15,7,31,1.18,34,42,36923,1920000
"Nicolás Domínguez","Bologna","ARG","MF",NA,21,1998,16,699,44,20.4,7,74,1,9,20,0.94,8,11,62500,3250000
"Nicolas Nkoulou","Torino","CMR","DF",NA,29,1990,31,2692,87,78.7,30,89,29,1,15,1,36,53,53462,2780000
"Nicolò Barella","Inter","ITA","MF",NA,22,1997,27,2013,75,58.9,23,83,17,4,27,2.3,45,21,89038,4630000
"Nicolò Zaniolo","Roma","ITA","FW","MF",20,1999,26,1503,58,43.9,16,79,6,10,24,2.04,31,19,89038,4630000
"Nikola Kalinić","Roma","CRO","FW",NA,31,1988,15,571,38,16.7,6,77,3,9,12,1.53,17,10,106923,5560000
"Nikola Maksimović","Napoli","SRB","DF",NA,27,1991,22,1799,82,52.6,20,87,18,2,30,1.7,33,24,42692,2220000
"Nikola Milenković","Fiorentina","SRB","DF",NA,21,1997,37,3258,88,95.3,36,90,36,1,18,1.32,50,44,28462,1480000
"Nikolas Špalek","Brescia","SVK","MF","FW",22,1997,25,1579,63,46.2,20,71,3,5,33,0.84,18,32,5385,280000
"Ola Aina","Torino","NGA","DF",NA,22,1996,32,2079,65,60.8,20,84,12,12,33,1.13,35,39,35577,1850000
"Omar Colley","Sampdoria","GAM","DF",NA,26,1992,31,2772,89,81.1,30,90,30,1,72,1.06,37,53,33846,1760000
"Panagiotis Tachtsidis","Lecce","GRE","MF",NA,28,1991,28,2003,72,58.6,24,80,17,4,22,0.61,23,53,19808,1030000
"Paolo Faragò","Cagliari","ITA","DF","MF",26,1993,21,1343,64,39.3,14,84,12,7,24,0.9,20,26,17885,930000
"Paolo Ghiglione","Genoa","ITA","DF","FW",22,1997,25,1717,69,50.2,20,82,14,5,15,0.68,19,40,10769,560000
"Papu Gómez","Atalanta","ARG","MF","FW",31,1988,36,2842,79,83.1,34,82,14,2,33,2.08,83,38,64038,3330000
"Patric","Lazio","ESP","DF",NA,26,1993,21,1670,80,48.8,19,83,12,2,45,2,39,20,35577,1850000
"Patrick Cutrone","Fiorentina","ITA","FW",NA,21,1998,19,838,44,24.5,9,64,0,10,26,1.47,18,4,78269,4070000
"Paulo Dybala","Juventus","ARG","FW","MF",25,1993,33,2155,65,63,25,77,7,8,28,2.39,51,22,260000,13520000
"Paweł Dawidowicz","Hellas Verona","POL","DF",NA,24,1995,15,693,46,20.3,7,72,4,8,24,1.6,11,7,7308,380000
"Pedro Obiang","Sassuolo","EQG","MF",NA,27,1992,25,1674,67,48.9,18,86,16,7,17,1.2,33,35,20962,1090000
"Peter Ankersen","Genoa","DEN","DF",NA,28,1990,19,1063,56,31.1,11,78,6,8,26,1.05,15,18,12308,640000
"Piotr Zieliński","Napoli","POL","MF",NA,25,1994,37,2924,79,85.5,32,87,25,5,29,1.59,48,43,39231,2040000
"Pol Lirola","Fiorentina","ESP","DF",NA,21,1997,35,2648,76,77.4,30,82,20,5,36,1.29,37,37,28462,1480000
"Rachid Ghezzal","Fiorentina","ALG","MF","FW",27,1992,19,828,44,24.2,9,70,3,10,20,1.32,12,12,24615,1280000
"Rade Krunić","Milan","BIH","MF","FW",25,1993,15,537,36,15.7,4,80,1,11,20,1.73,7,7,39231,2040000
"Radja Nainggolan","Cagliari","BEL","MF",NA,31,1988,26,2071,80,60.6,25,82,13,1,23,1.12,36,34,106923,5560000
"Rafael","Cagliari","BRA","GK",NA,37,1982,6,454,76,13.3,5,90,5,1,4,0.83,8,11,10769,560000
"Rafael Leão","Milan","POR","FW",NA,20,1999,31,1404,45,41.1,12,75,5,19,26,1.52,30,21,34423,1790000
"Rafael Tolói","Atalanta","ITA","DF",NA,28,1990,33,2608,79,76.3,29,88,27,4,11,1.97,67,39,28462,1480000
"Ragnar Klavan","Cagliari","EST","DF",NA,33,1985,31,2354,76,68.8,26,88,24,5,11,1.16,35,41,35577,1850000
"Remo Freuler","Atalanta","SUI","MF",NA,27,1992,31,2337,75,68.3,28,81,18,3,27,2.13,65,31,17885,930000
"Riccardo Gagliolo","Parma","SWE","DF",NA,29,1990,32,2604,81,76.1,31,84,22,1,8,1.34,48,41,13462,7e+05
"Riccardo Orsolini","Bologna","ITA","FW","MF",22,1997,37,2681,72,78.4,32,80,15,5,27,1.24,40,51,35577,1850000
"Riccardo Saponara","Lecce","ITA","MF","FW",27,1991,13,947,73,27.7,11,81,6,2,27,1.23,21,25,22115,1150000
"Riccardo Saponara","Genoa","ITA","MF","FW",27,1991,4,168,42,4.9,2,62,0,2,22,0.2,3,3,22115,1150000
"Riccardo Sottil","Fiorentina","ITA","FW","DF",20,1999,18,514,29,15,4,63,0,14,19,1,9,16,5385,280000
"Roberto Gagliardini","Inter","ITA","MF",NA,25,1994,24,1797,75,52.5,21,82,11,3,27,2.25,48,23,53462,2780000
"Roberto Inglese","Parma","ITA","FW",NA,27,1991,17,766,45,22.4,8,66,1,9,26,1.47,11,13,49808,2590000
"Robin Gosens","Atalanta","GER","DF",NA,25,1994,34,2617,77,76.5,31,82,17,3,20,2.06,78,36,10769,560000
"Rodrigo Becão","Udinese","BRA","DF",NA,23,1996,29,2213,76,64.7,24,88,21,5,19,1.17,23,34,12308,640000
"Rodrigo Bentancur","Juventus","URU","MF",NA,22,1997,30,2196,73,64.2,25,83,17,5,26,2.07,47,27,89038,4630000
"Rodrigo De Paul","Udinese","ARG","MF",NA,25,1994,34,2822,83,82.5,33,85,26,1,20,1.21,32,43,28462,1480000
"Rodrigo Palacio","Bologna","ARG","FW",NA,37,1982,35,2517,72,73.6,28,84,17,7,23,1.31,44,47,35577,1850000
"Roger Ibanez","Roma","BRA","DF",NA,20,1998,9,614,68,18,7,82,4,2,19,2.11,15,8,6154,320000
"Rogério","Sassuolo","BRA","DF",NA,21,1998,15,1015,68,29.7,12,75,3,3,40,1.47,21,14,25000,1300000
"Rolando Mandragora","Udinese","ITA","MF",NA,22,1997,26,2050,79,59.9,24,83,18,2,25,1.08,20,31,25000,1300000
"Romario Benzar","Lecce","ROU","DF",NA,27,1992,3,97,32,2.8,1,58,0,2,20,0,0,2,24615,1280000
"Romelu Lukaku","Inter","BEL","FW",NA,26,1993,36,2979,83,87.1,33,88,25,3,27,2.11,67,31,185000,9620000
"Rômulo","Brescia","ITA","MF",NA,32,1987,22,1723,78,50.4,19,87,13,3,21,0.64,18,37,21346,1110000
"Ronaldo Vieira","Sampdoria","ENG","MF",NA,21,1998,27,1819,67,53.2,20,82,13,7,26,0.89,18,36,26731,1390000
"Ruslan Malinovskyi","Atalanta","UKR","MF","FW",26,1993,34,1535,45,44.9,12,75,4,22,29,2.09,44,19,24615,1280000
"Salvatore Bocchetti","Hellas Verona","ITA","DF",NA,32,1986,5,303,61,8.9,3,72,1,2,44,1.4,5,4,12308,640000
"Sami Khedira","Juventus","GER","MF",NA,32,1987,12,681,57,19.9,9,68,2,3,23,2.67,10,5,213654,11110000
"Samir Santos","Udinese","BRA","DF",NA,24,1994,21,1546,74,45.2,16,89,15,5,24,1.29,14,30,17885,930000
"Samu Castillejo","Milan","ESP","FW","MF",24,1995,22,1209,55,35.4,16,70,4,6,14,1.78,23,13,53462,2780000
"Samuel Di Carmine","Hellas Verona","ITA","FW","MF",30,1988,22,1293,59,37.8,17,69,3,5,24,0.95,17,22,28462,1480000
"Sandro Tonali","Brescia","ITA","MF",NA,19,2000,35,3014,86,88.1,34,88,28,1,34,0.71,32,61,8846,460000
"Saša Lukić","Torino","SRB","MF",NA,22,1996,30,1861,62,54.4,20,85,14,10,17,1.07,20,39,17885,930000
"Sebastian Walukiewicz","Cagliari","POL","DF",NA,19,2000,14,1165,83,34.1,13,84,10,1,76,0.93,10,19,5000,260000
"Sebastiano Esposito","Inter","ITA","FW",NA,17,2002,7,199,28,5.8,2,74,1,5,10,2.38,8,1,3654,190000
"Sebastiano Luperto","Napoli","ITA","DF",NA,22,1996,9,529,59,15.5,5,81,4,4,31,1.44,4,8,14231,740000
"Sebastien De Maio","Udinese","FRA","DF",NA,32,1987,21,1500,71,43.9,17,87,13,4,7,1.43,15,17,19615,1020000
"Seko Fofana","Udinese","CIV","MF",NA,24,1995,32,2249,70,65.8,24,84,14,8,29,1.13,25,30,17885,930000
"Sergej Milinković-Savić","Lazio","SRB","MF",NA,24,1995,37,3029,82,88.6,35,85,25,2,34,2.03,71,39,89038,4630000
"Sergio Floccari","SPAL","ITA","FW",NA,37,1981,24,942,39,27.5,9,75,4,15,18,0.38,5,21,10769,560000
"Simon Kjær","Atalanta","DEN","DF",NA,30,1989,5,292,58,8.5,3,83,2,2,22,2.2,13,3,24615,1280000
"Simon Skrabb","Brescia","FIN","FW","MF",24,1995,10,257,26,7.5,3,48,0,7,16,0.5,1,7,6538,340000
"Simone Edera","Torino","ITA","MF","FW",22,1997,13,398,31,11.6,4,67,0,9,15,0.85,3,12,14231,740000
"Simone Iacoponi","Parma","ITA","DF",NA,32,1987,36,3053,85,89.3,34,89,32,2,12,1.28,48,50,9231,480000
"Simone Missiroli","SPAL","ITA","MF",NA,33,1986,34,2798,82,81.8,31,87,27,3,34,0.59,23,61,25000,1300000
"Simone Verdi","Torino","ITA","MF","FW",27,1992,33,2073,63,60.6,26,73,5,7,26,0.91,30,41,60577,3150000
"Simone Zaza","Torino","ITA","FW",NA,28,1991,24,1640,68,48,16,85,12,8,35,1,24,25,60577,3150000
