"Player","Squad","Nation","Pos","Pos2","Age","Progression_Carries","Progression_Passes_Delivered","Progression_Passes_Recived","Total_Passes_Completed","Total_Passes_Attempted","Total_Pass_Percentage","Short_Passes_Completed","Short_Passes_Attempted","Short_Pass_Percentage","Long_Passes_Completed","Long_Passes_Attempted","Long_Pass_Percentage","Medium_Passes_Completed","Medium_Passes_Attempted","Medium_Pass_Percentage","Key_Passes","Passes_Into_Penalty_Area","Crosses_Into_Penalty_Area","Live_Pass","Dead_Pass","Free_Kicks","Through_Balls","Switches","Crosses","Throw_Ins","Corner_Kicks","Offside","Touches","Take_Ons_Attempted","Take_Ons_Wins","Take_On_Win_Percentage","Take_Ons_Tackled","Take_Ons_Tackled_Percentage"
"Dimitri Liénard","Strasbourg","FRA","MF",NA,32,45,111,87,860,1151,74.7,362,393,92.1,174,323,53.9,301,376,80.1,40,32,17,1004,141,46,0,32,173,7,88,6,1328,22,13,59.1,9,40.9
"Dimitri Payet","Marseille","FRA","FW","MF",33,78,150,248,1027,1442,71.2,531,608,87.3,92,228,40.4,370,501,73.9,66,41,7,1242,186,60,6,14,191,31,94,14,1663,61,37,60.7,24,39.3
"Dion Lopy","Reims","SEN","MF",NA,18,5,12,3,91,103,88.3,42,44,95.5,9,16,56.3,36,37,97.3,2,3,1,103,0,0,0,2,1,0,0,0,121,3,3,100,0,0
"Djibril Sidibé","Monaco","FRA","DF",NA,28,51,137,37,1525,1853,82.3,665,712,93.4,130,247,52.6,708,835,84.8,25,24,10,1513,334,78,2,14,93,220,36,6,2045,15,8,53.3,7,46.7
"Domagoj Bradarić","Lille","CRO","DF",NA,20,42,44,93,722,911,79.3,428,465,92,43,95,45.3,221,288,76.7,11,10,5,773,134,19,0,0,53,112,3,4,1044,13,8,61.5,5,38.5
"Duje Ćaleta-Car","Marseille","CRO","DF",NA,23,13,82,3,1641,1908,86,630,681,92.5,168,303,55.4,832,897,92.8,7,4,0,1833,72,61,0,21,0,11,0,3,2192,3,2,66.7,1,33.3
"Dylan Bronn","Metz","TUN","DF",NA,25,37,119,7,1498,1806,82.9,486,525,92.6,187,354,52.8,807,876,92.1,7,4,1,1720,81,74,1,21,4,6,0,5,2114,19,15,78.9,4,21.1
"Eddy Sylvestre","Nice","FRA","FW","MF",20,0,1,5,32,38,84.2,20,21,95.2,1,3,33.3,10,13,76.9,0,0,0,35,3,1,0,0,3,1,1,0,45,3,1,33.3,2,66.7
"Eduardo Camavinga","Rennes","FRA","MF",NA,17,85,185,73,1425,1604,88.8,702,763,92,92,113,81.4,595,652,91.3,21,12,1,1571,32,26,3,8,4,6,0,1,1926,62,43,69.4,19,30.6
"El Bilal Touré","Reims","MLI","FW",NA,18,13,20,65,205,288,71.2,123,157,78.3,3,8,37.5,63,89,70.8,10,3,0,254,33,0,0,0,1,1,0,1,436,22,10,45.5,12,54.5
"Eliot Matazo","Monaco","BEL","MF",NA,18,2,7,5,69,88,78.4,24,32,75,3,4,75,38,45,84.4,3,2,0,86,2,2,0,0,0,0,0,0,116,6,4,66.7,2,33.3
"Elye Wahi","Montpellier","FRA","FW",NA,17,16,6,44,69,105,65.7,46,61,75.4,3,6,50,15,22,68.2,6,2,0,100,5,0,0,0,4,1,0,0,167,19,7,36.8,12,63.2
"Enock Kwateng","Bordeaux","FRA","DF",NA,23,15,44,35,538,667,80.7,303,346,87.6,26,44,59.1,191,248,77,7,5,4,566,101,8,0,1,17,93,0,0,796,12,8,66.7,4,33.3
"Enzo Le Fée","Lorient","FRA","MF",NA,20,47,101,76,671,868,77.3,319,369,86.4,65,131,49.6,255,306,83.3,33,12,2,772,90,34,5,11,70,3,44,6,1115,62,41,66.1,21,33.9
"Enzo Millot","Monaco","FRA","MF",NA,18,2,0,5,16,23,69.6,11,13,84.6,2,5,40,3,3,100,1,0,0,17,6,2,0,0,4,2,2,0,34,2,0,0,2,100
"Erwan Belhadji","Dijon","FRA","MF",NA,19,2,1,1,7,8,87.5,5,5,100,0,1,0,2,2,100,1,0,0,8,0,0,0,0,0,0,0,0,15,1,1,100,0,0
"Evann Guessand","Nice","CIV","FW",NA,19,1,2,2,2,4,50,0,1,0,1,1,100,1,2,50,0,0,0,4,0,0,0,0,0,0,0,0,8,1,1,100,0,0
"Fabien Centonze","Metz","FRA","DF",NA,24,117,107,191,1375,1808,76.1,793,899,88.2,75,179,41.9,473,625,75.7,22,29,20,1450,356,24,3,4,114,330,2,2,2401,119,59,49.6,60,50.4
"Fabien Lemoine","Lorient","FRA","MF",NA,33,21,122,26,1247,1456,85.6,605,650,93.1,120,190,63.2,480,533,90.1,16,10,3,1415,38,30,0,10,17,4,2,3,1684,16,10,62.5,6,37.5
"Fábio","Nantes","BRA","DF",NA,30,24,71,59,675,881,76.6,342,394,86.8,46,98,46.9,275,350,78.6,11,8,5,688,191,13,1,2,32,177,1,2,1108,18,7,38.9,11,61.1
"Facundo Medina","Lens","ARG","DF",NA,21,24,133,6,1353,1580,85.6,527,571,92.3,161,239,67.4,649,707,91.8,8,5,1,1515,63,49,0,29,4,14,0,2,1791,11,7,63.6,4,36.4
"Faitout Maouassa","Rennes","FRA","DF",NA,22,43,58,60,640,813,78.7,354,404,87.6,51,96,53.1,230,285,80.7,10,15,9,669,143,14,0,7,60,129,0,1,988,34,19,55.9,15,44.1
"Farid Boulaya","Metz","ALG","MF","FW",27,120,217,116,1080,1581,68.3,447,528,84.7,186,377,49.3,404,542,74.5,76,50,9,1304,264,81,10,33,185,18,119,13,1878,92,58,63,34,37
"Farid El Melali","Angers","ALG","FW","MF",23,16,13,49,106,140,75.7,61,75,81.3,6,11,54.5,35,47,74.5,2,5,0,138,2,1,0,0,8,1,0,0,233,39,22,56.4,17,43.6
"Flavien Tait","Rennes","FRA","MF","FW",27,46,104,92,673,813,82.8,325,373,87.1,77,103,74.8,248,286,86.7,21,16,0,783,27,9,2,9,28,8,10,3,977,47,23,48.9,24,51.1
"Flavius Daniliuc","Nice","AUT","DF",NA,19,25,102,7,981,1117,87.8,402,433,92.8,76,127,59.8,497,535,92.9,3,4,1,1058,59,16,0,14,2,43,0,0,1242,3,3,100,0,0
"Florent Mollet","Montpellier","FRA","MF",NA,28,48,143,127,1041,1256,82.9,489,540,90.6,126,201,62.7,380,436,87.2,42,21,3,1131,122,53,0,18,117,9,57,3,1476,36,14,38.9,22,61.1
"Florentino Luís","Monaco","POR","MF",NA,20,3,16,1,142,166,85.5,60,65,92.3,8,15,53.3,69,74,93.2,3,4,0,163,3,3,0,0,1,0,0,0,193,2,1,50,1,50
"Florian Miguel","Nîmes","FRA","DF",NA,23,10,59,10,741,931,79.6,194,214,90.7,95,193,49.2,447,507,88.2,1,4,1,856,74,35,0,6,7,39,0,1,1106,4,3,75,1,25
"Florian Sotoca","Lens","FRA","FW",NA,29,43,81,231,656,938,69.9,322,425,75.8,64,94,68.1,235,316,74.4,25,25,4,880,49,4,2,18,48,7,1,9,1221,36,19,52.8,17,47.2
"Florian Thauvin","Marseille","FRA","FW","MF",27,112,163,281,987,1406,70.2,544,635,85.7,90,208,43.3,282,400,70.5,56,47,11,1255,145,54,5,25,204,16,68,6,1769,109,58,53.2,51,46.8
"Fodé Ballo-Touré","Monaco","SEN","DF",NA,23,30,24,52,349,432,80.8,198,222,89.2,24,42,57.1,117,140,83.6,8,11,7,353,78,7,0,0,39,71,0,1,505,9,3,33.3,6,66.7
"Fodé Doucouré","Reims","MLI","DF",NA,19,11,18,8,152,198,76.8,68,80,85,14,23,60.9,66,88,75,5,2,1,159,39,4,0,0,8,35,0,0,235,8,5,62.5,3,37.5
"Fouad Chafik","Dijon","MAR","DF",NA,33,41,65,52,769,1018,75.5,395,431,91.6,63,156,40.4,297,388,76.5,8,12,7,827,187,22,0,1,46,165,0,4,1184,26,16,61.5,10,38.5
"Franck Honorat","Brest","FRA","MF","FW",23,83,83,227,686,1057,64.9,355,455,78,84,174,48.3,217,323,67.2,64,53,31,931,116,29,5,10,185,32,53,10,1299,60,25,41.7,35,58.3
"Frederic Guilbert","Strasbourg","FRA","DF",NA,25,39,51,48,444,657,67.6,169,203,83.3,73,155,47.1,191,253,75.5,13,16,13,496,158,27,0,7,67,123,8,3,830,30,16,53.3,14,46.7
"Frédéric Sammaritano","Dijon","FRA","FW","MF",34,23,54,76,375,496,75.6,201,225,89.3,43,81,53.1,106,137,77.4,26,9,6,427,66,31,0,4,78,2,31,3,601,26,15,57.7,11,42.3
"Gabriel Silva","Saint-Étienne","BRA","DF",NA,29,4,9,17,185,227,81.5,91,99,91.9,14,24,58.3,75,91,82.4,3,5,5,183,44,5,0,3,10,39,0,0,262,5,2,40,3,60
"Gaël Kakuta","Lens","COD","MF","FW",29,48,147,123,819,1157,70.8,434,525,82.7,69,154,44.8,267,356,75,50,35,4,1057,91,34,8,9,114,5,51,9,1458,102,52,51,50,49
"Gaëtan Charbonnier","Brest","FRA","MF","FW",31,18,65,123,541,705,76.7,295,354,83.3,28,49,57.1,196,248,79,23,19,6,640,63,6,4,5,24,14,6,2,918,50,32,64,18,36
"Gaëtan Laborde","Montpellier","FRA","FW","MF",26,81,71,237,575,902,63.7,352,485,72.6,21,54,38.9,167,256,65.2,37,19,6,884,13,1,1,3,55,6,0,5,1325,70,33,47.1,37,52.9
"Gaëtan Paquiez","Nîmes","FRA","DF",NA,26,22,49,18,352,466,75.5,186,219,84.9,24,42,57.1,136,182,74.7,5,5,2,330,134,11,0,1,12,123,0,2,581,12,5,41.7,7,58.3
"Gautier Larsonneur","Brest","FRA","GK",NA,23,0,0,0,998,1253,79.6,154,156,98.7,343,588,58.3,499,503,99.2,0,0,0,869,380,98,0,0,0,0,0,4,1350,1,1,100,0,0
"Gelson Martins","Monaco","POR","MF","FW",25,57,60,191,516,624,82.7,320,356,89.9,16,27,59.3,159,188,84.6,19,18,3,618,5,2,1,0,28,2,0,1,857,79,40,50.6,39,49.4
"Georginio Rutter","Rennes","FRA","FW","MF",18,2,0,6,9,14,64.3,5,8,62.5,1,1,100,3,3,100,0,0,0,12,2,0,0,0,0,0,0,0,32,2,0,0,1,50
"Gerzino Nyamsi","Rennes","FRA","DF",NA,23,7,38,1,574,657,87.4,192,207,92.8,57,93,61.3,322,347,92.8,1,1,0,655,2,2,0,6,1,0,0,0,739,6,5,83.3,1,16.7
"Ghislain Konan","Reims","CIV","DF",NA,24,106,120,127,1170,1490,78.5,569,641,88.8,81,155,52.3,491,610,80.5,18,19,11,1203,283,22,0,5,64,260,0,4,1786,73,43,58.9,30,41.1
"Giulian Biancone","Monaco","FRA","DF","MF",20,4,6,15,66,90,73.3,31,38,81.6,7,10,70,26,34,76.5,2,4,2,81,9,1,0,1,8,8,0,0,104,3,1,33.3,2,66.7
"Guillermo Maripán","Monaco","CHI","DF",NA,26,16,83,4,1501,1670,89.9,343,371,92.5,179,246,72.8,971,1023,94.9,3,6,1,1631,37,34,0,11,2,3,0,2,1849,2,2,100,0,0
"Habib Diallo","Strasbourg","SEN","FW",NA,25,20,39,159,371,563,65.9,204,278,73.4,35,52,67.3,114,165,69.1,20,18,3,547,15,0,1,9,17,2,0,1,56,2,0,0,2,100
"Habib Diallo","Strasbourg","SEN","FW",NA,25,20,39,159,371,563,65.9,204,278,73.4,35,52,67.3,114,165,69.1,20,18,3,547,15,0,1,9,17,2,0,1,825,30,16,53.3,14,46.7
"Habib Diallo","Metz","SEN","FW","MF",25,2,3,11,17,34,50,8,18,44.4,2,2,100,7,10,70,1,3,0,547,15,0,1,9,17,2,0,1,56,2,0,0,2,100
"Habib Diallo","Metz","SEN","FW","MF",25,2,3,11,17,34,50,8,18,44.4,2,2,100,7,10,70,1,3,0,547,15,0,1,9,17,2,0,1,825,30,16,53.3,14,46.7
"Habib Diallo","Strasbourg","SEN","FW",NA,25,20,39,159,17,34,50,8,18,44.4,2,2,100,7,10,70,1,3,0,31,3,0,0,0,0,0,0,0,56,2,0,0,2,100
"Habib Diallo","Strasbourg","SEN","FW",NA,25,20,39,159,17,34,50,8,18,44.4,2,2,100,7,10,70,1,3,0,31,3,0,0,0,0,0,0,0,825,30,16,53.3,14,46.7
"Habib Diallo","Strasbourg","SEN","FW",NA,25,20,39,159,371,563,65.9,204,278,73.4,35,52,67.3,114,165,69.1,20,18,3,31,3,0,0,0,0,0,0,0,56,2,0,0,2,100
"Habib Diallo","Strasbourg","SEN","FW",NA,25,20,39,159,371,563,65.9,204,278,73.4,35,52,67.3,114,165,69.1,20,18,3,31,3,0,0,0,0,0,0,0,825,30,16,53.3,14,46.7
"Habib Diallo","Metz","SEN","FW","MF",25,2,3,11,371,563,65.9,204,278,73.4,35,52,67.3,114,165,69.1,20,18,3,547,15,0,1,9,17,2,0,1,56,2,0,0,2,100
"Habib Diallo","Metz","SEN","FW","MF",25,2,3,11,371,563,65.9,204,278,73.4,35,52,67.3,114,165,69.1,20,18,3,547,15,0,1,9,17,2,0,1,825,30,16,53.3,14,46.7
"Habib Diallo","Metz","SEN","FW","MF",25,2,3,11,371,563,65.9,204,278,73.4,35,52,67.3,114,165,69.1,20,18,3,31,3,0,0,0,0,0,0,0,56,2,0,0,2,100
"Habib Diallo","Metz","SEN","FW","MF",25,2,3,11,371,563,65.9,204,278,73.4,35,52,67.3,114,165,69.1,20,18,3,31,3,0,0,0,0,0,0,0,825,30,16,53.3,14,46.7
"Habib Diallo","Metz","SEN","FW","MF",25,2,3,11,17,34,50,8,18,44.4,2,2,100,7,10,70,1,3,0,31,3,0,0,0,0,0,0,0,56,2,0,0,2,100
"Habib Diallo","Metz","SEN","FW","MF",25,2,3,11,17,34,50,8,18,44.4,2,2,100,7,10,70,1,3,0,31,3,0,0,0,0,0,0,0,825,30,16,53.3,14,46.7
"Habib Diallo","Strasbourg","SEN","FW",NA,25,20,39,159,17,34,50,8,18,44.4,2,2,100,7,10,70,1,3,0,547,15,0,1,9,17,2,0,1,56,2,0,0,2,100
"Habib Diallo","Strasbourg","SEN","FW",NA,25,20,39,159,17,34,50,8,18,44.4,2,2,100,7,10,70,1,3,0,547,15,0,1,9,17,2,0,1,825,30,16,53.3,14,46.7
"Habib Maïga","Metz","CIV","MF",NA,24,47,161,43,1158,1422,81.4,503,561,89.7,100,182,54.9,528,613,86.1,26,6,2,1384,35,25,2,21,22,10,0,3,1746,50,34,68,16,32
"Hamari Traoré","Rennes","MLI","DF",NA,28,72,204,236,2016,2452,82.2,916,1032,88.8,159,271,58.7,925,1063,87,35,52,21,2068,380,40,0,12,133,339,1,4,2736,33,23,69.7,10,30.3
"Haris Belkebla","Brest","ALG","MF",NA,26,21,127,32,1237,1421,87.1,519,568,91.4,126,163,77.3,570,631,90.3,11,9,0,1381,40,31,0,6,11,7,0,0,1692,34,23,67.6,11,32.4
"Haris Duljević","Nîmes","BIH","MF","FW",26,27,47,52,223,300,74.3,126,149,84.6,17,31,54.8,69,90,76.7,13,10,2,283,15,4,2,4,18,3,2,2,403,49,31,63.3,18,36.7
"Harold Moukoudi","Saint-Étienne","CMR","DF",NA,22,13,63,5,1033,1166,88.6,309,335,92.2,117,162,72.2,595,645,92.2,6,0,0,1132,34,28,0,11,0,6,0,0,1411,15,11,73.3,4,26.7
"Hassane Kamara","Nice","CIV","DF","FW",26,111,142,214,1581,1952,81,847,951,89.1,114,203,56.2,592,704,84.1,28,37,17,1679,267,24,1,17,112,242,1,6,2308,61,36,59,25,41
"Hatem Ben Arfa","Bordeaux","FRA","MF","FW",33,81,87,131,719,894,80.4,390,438,89,63,120,52.5,222,265,83.8,31,21,4,757,136,43,4,17,80,19,46,1,1086,120,76,63.3,44,36.7
"Henry Onyekuru","Monaco","NGA","FW",NA,23,8,1,10,26,34,76.5,20,25,80,1,1,100,5,6,83.3,3,1,0,34,0,0,0,0,0,0,0,0,51,6,4,66.7,2,33.3
"Hianga Mananga Mbock","Brest","FRA","MF","FW",20,9,16,4,197,215,91.6,56,62,90.3,30,35,85.7,108,111,97.3,1,1,0,212,3,2,0,5,0,1,0,0,259,10,9,90,1,10
"Hicham Boudaoui","Nice","ALG","MF",NA,20,33,64,70,692,853,81.1,394,445,88.5,38,62,61.3,234,272,86,8,9,2,841,11,9,0,5,16,2,0,1,1063,39,24,61.5,15,38.5
"Hiroki Sakai","Marseille","JPN","DF",NA,30,38,109,108,1217,1483,82.1,716,791,90.5,69,110,62.7,396,491,80.7,18,13,3,1192,291,11,0,5,30,280,0,0,1776,23,9,39.1,14,60.9
"Houboulang Mendes","Lorient","GNB","DF",NA,22,27,37,76,433,611,70.9,248,288,86.1,22,71,31,157,216,72.7,3,5,4,444,167,7,0,0,44,160,0,0,774,28,10,35.7,18,64.3
"Houssem Aouar","Lyon","ALG","MF","FW",22,74,130,172,833,991,84.1,484,542,89.3,47,69,68.1,247,278,88.8,38,29,0,945,41,14,2,5,19,7,8,5,1248,81,46,56.8,35,43.2
"Hugo Ekitike","Reims","FRA","FW","MF",18,3,1,9,25,30,83.3,14,18,77.8,3,3,100,7,8,87.5,2,0,0,27,3,0,0,1,0,0,0,0,46,9,2,22.2,7,77.8
"Hugo Magnetti","Brest","FRA","MF",NA,22,6,35,1,290,346,83.8,97,109,89,40,61,65.6,141,153,92.2,3,1,0,334,11,10,1,7,5,1,0,1,428,11,9,81.8,2,18.2
"Hwang Ui-jo","Bordeaux","KOR","FW","MF",27,42,23,174,378,482,78.4,257,294,87.4,5,13,38.5,98,123,79.7,21,10,4,447,34,0,1,3,11,3,0,1,751,54,26,48.1,28,51.9
"Ibrahim Amadou","Angers","FRA","MF",NA,27,14,63,14,582,691,84.2,290,326,89,37,59,62.7,240,272,88.2,4,1,0,677,13,11,0,5,4,2,0,1,837,15,10,66.7,5,33.3
"Ibrahima Diallo","Brest","FRA","MF",NA,21,4,23,3,247,288,85.8,88,100,88,35,49,71.4,121,128,94.5,2,1,0,275,12,12,0,4,3,0,0,1,321,12,9,75,3,25
"Ibrahima Niane","Metz","SEN","FW",NA,21,9,12,44,106,149,71.1,62,85,72.9,8,11,72.7,27,38,71.1,3,2,0,137,11,1,0,1,3,0,0,1,243,13,6,46.2,7,53.8
"Ibrahima Sissoko","Strasbourg","MLI","MF",NA,22,28,128,51,885,1111,79.7,361,421,85.7,116,186,62.4,389,442,88,6,13,4,1090,16,11,0,16,27,5,0,5,1408,41,29,70.7,12,29.3
"Idriss Saadi","Strasbourg","ALG","MF","FW",28,3,0,9,17,26,65.4,9,11,81.8,0,2,0,7,11,63.6,2,0,0,24,2,0,0,0,4,0,0,0,39,2,1,50,1,50
"Idrissa Gana Gueye","Paris S-G","SEN","MF",NA,30,46,163,30,1569,1700,92.3,856,891,96.1,71,90,78.9,565,612,92.3,13,15,2,1662,36,28,1,4,7,8,0,2,1891,36,24,66.7,12,33.3
"Ignatius Ganago","Lens","CMR","FW",NA,21,27,13,107,193,280,68.9,115,153,75.2,5,12,41.7,61,86,70.9,14,3,0,259,21,0,1,1,15,2,0,0,434,43,23,53.5,20,46.5
"Imran Louza","Nantes","MAR","MF",NA,21,33,148,76,1028,1322,77.8,526,589,89.3,110,213,51.6,360,447,80.5,25,12,2,1182,133,76,2,13,89,5,42,7,1586,25,15,60,10,40
"Irvin Cardona","Brest","FRA","FW",NA,22,46,34,164,320,487,65.7,192,258,74.4,25,49,51,90,138,65.2,20,15,5,437,48,2,2,4,32,4,0,2,719,26,10,38.5,16,61.5
"Isaac Lihadji","Lille","FRA","MF","FW",18,11,10,30,70,101,69.3,38,49,77.6,7,12,58.3,22,31,71,4,1,0,92,9,2,1,0,6,4,3,0,144,15,8,53.3,7,46.7
"Islam Slimani","Lyon","ALG","FW",NA,32,8,21,58,178,242,73.6,122,147,83,5,8,62.5,35,51,68.6,11,8,0,230,11,1,0,0,3,3,0,1,311,9,4,44.4,5,55.6
"Ismaël Boura","Lens","COM","DF",NA,19,30,34,56,372,484,76.9,192,215,89.3,28,55,50.9,141,183,77,7,11,7,383,100,6,0,6,48,88,6,1,577,17,11,64.7,6,35.3
"Ismaël Traoré","Angers","CIV","DF",NA,33,11,83,8,1461,1745,83.7,494,538,91.8,146,272,53.7,808,889,90.9,9,5,1,1677,63,60,1,12,4,3,0,5,2014,16,14,87.5,2,12.5
"Issiaga Sylla","Lens","GUI","DF","MF",26,32,49,84,518,681,76.1,266,318,83.6,33,61,54.1,212,266,79.7,8,13,9,541,139,10,1,1,47,125,4,1,832,28,16,57.1,12,42.9
"Issouf Sissokho","Bordeaux","MLI","MF","DF",18,3,6,1,40,44,90.9,20,21,95.2,1,1,100,19,20,95,0,0,0,44,0,0,0,0,0,0,0,0,59,2,1,50,1,50
"James Lea Siliki","Rennes","CMR","MF",NA,24,8,20,14,118,151,78.1,66,77,85.7,14,21,66.7,38,49,77.6,1,3,0,149,1,1,0,3,8,0,0,1,177,5,3,60,2,40
"Jason Denayer","Lyon","BEL","DF",NA,25,15,93,3,1598,1692,94.4,588,622,94.5,158,177,89.3,836,864,96.8,1,0,0,1655,36,34,0,7,2,2,0,1,1924,6,6,100,0,0
"Jean Lucas","Brest","BRA","MF","FW",22,28,62,25,110,131,84,48,50,96,12,19,63.2,48,54,88.9,1,1,0,130,1,1,0,3,8,0,0,0,763,35,27,77.1,8,22.9
"Jean Lucas","Brest","BRA","MF","FW",22,28,62,25,110,131,84,48,50,96,12,19,63.2,48,54,88.9,1,1,0,130,1,1,0,3,8,0,0,0,156,7,5,71.4,2,28.6
"Jean Lucas","Lyon","BRA","MF",NA,22,6,19,9,110,131,84,48,50,96,12,19,63.2,48,54,88.9,1,1,0,130,1,1,0,3,8,0,0,0,763,35,27,77.1,8,22.9
"Jean Lucas","Lyon","BRA","MF",NA,22,6,19,9,110,131,84,48,50,96,12,19,63.2,48,54,88.9,1,1,0,130,1,1,0,3,8,0,0,0,156,7,5,71.4,2,28.6
"Jean Lucas","Brest","BRA","MF","FW",22,28,62,25,110,131,84,48,50,96,12,19,63.2,48,54,88.9,1,1,0,624,25,17,3,13,15,1,6,2,763,35,27,77.1,8,22.9
"Jean Lucas","Brest","BRA","MF","FW",22,28,62,25,110,131,84,48,50,96,12,19,63.2,48,54,88.9,1,1,0,624,25,17,3,13,15,1,6,2,156,7,5,71.4,2,28.6
"Jean Lucas","Brest","BRA","MF","FW",22,28,62,25,575,651,88.3,264,287,92,58,77,75.3,230,254,90.6,9,8,3,130,1,1,0,3,8,0,0,0,763,35,27,77.1,8,22.9
"Jean Lucas","Brest","BRA","MF","FW",22,28,62,25,575,651,88.3,264,287,92,58,77,75.3,230,254,90.6,9,8,3,130,1,1,0,3,8,0,0,0,156,7,5,71.4,2,28.6
"Jean Lucas","Lyon","BRA","MF",NA,22,6,19,9,575,651,88.3,264,287,92,58,77,75.3,230,254,90.6,9,8,3,130,1,1,0,3,8,0,0,0,763,35,27,77.1,8,22.9
"Jean Lucas","Lyon","BRA","MF",NA,22,6,19,9,575,651,88.3,264,287,92,58,77,75.3,230,254,90.6,9,8,3,130,1,1,0,3,8,0,0,0,156,7,5,71.4,2,28.6
"Jean Lucas","Lyon","BRA","MF",NA,22,6,19,9,575,651,88.3,264,287,92,58,77,75.3,230,254,90.6,9,8,3,624,25,17,3,13,15,1,6,2,763,35,27,77.1,8,22.9
"Jean Lucas","Lyon","BRA","MF",NA,22,6,19,9,575,651,88.3,264,287,92,58,77,75.3,230,254,90.6,9,8,3,624,25,17,3,13,15,1,6,2,156,7,5,71.4,2,28.6
"Jean Lucas","Brest","BRA","MF","FW",22,28,62,25,575,651,88.3,264,287,92,58,77,75.3,230,254,90.6,9,8,3,624,25,17,3,13,15,1,6,2,763,35,27,77.1,8,22.9
"Jean Lucas","Brest","BRA","MF","FW",22,28,62,25,575,651,88.3,264,287,92,58,77,75.3,230,254,90.6,9,8,3,624,25,17,3,13,15,1,6,2,156,7,5,71.4,2,28.6
"Jean Lucas","Lyon","BRA","MF",NA,22,6,19,9,110,131,84,48,50,96,12,19,63.2,48,54,88.9,1,1,0,624,25,17,3,13,15,1,6,2,763,35,27,77.1,8,22.9
"Jean Lucas","Lyon","BRA","MF",NA,22,6,19,9,110,131,84,48,50,96,12,19,63.2,48,54,88.9,1,1,0,624,25,17,3,13,15,1,6,2,156,7,5,71.4,2,28.6
"Jean Seri","Bordeaux","CIV","MF",NA,29,9,46,5,440,516,85.3,179,201,89.1,49,76,64.5,200,215,93,5,4,2,494,20,20,0,8,5,0,0,2,597,22,16,72.7,6,27.3
"Jean-Charles Castelletto","Nantes","CMR","DF",NA,25,8,50,3,651,806,80.8,264,299,88.3,58,108,53.7,316,374,84.5,4,2,1,748,57,39,0,3,1,18,0,1,1003,6,6,100,0,0
"Jean-Clair Todibo","Nice","FRA","DF",NA,20,13,77,2,990,1128,87.8,316,350,90.3,125,191,65.4,540,571,94.6,3,3,2,1086,42,40,0,16,2,2,0,0,1269,23,17,73.9,6,26.1
"Jean-Eudes Aholou","Strasbourg","CIV","MF",NA,26,26,92,25,7,10,70,4,4,100,0,2,0,3,4,75,0,0,0,835,15,13,1,6,8,1,1,1,1105,33,26,78.8,7,21.2
"Jean-Eudes Aholou","Strasbourg","CIV","MF",NA,26,26,92,25,701,851,82.4,324,367,88.3,68,93,73.1,283,341,83,7,9,1,10,0,0,0,0,0,0,0,0,1105,33,26,78.8,7,21.2
"Jean-Eudes Aholou","Strasbourg","CIV","MF",NA,26,26,92,25,7,10,70,4,4,100,0,2,0,3,4,75,0,0,0,10,0,0,0,0,0,0,0,0,1105,33,26,78.8,7,21.2
"Jean-Eudes Aholou","Monaco","CIV","MF",NA,26,1,1,0,7,10,70,4,4,100,0,2,0,3,4,75,0,0,0,10,0,0,0,0,0,0,0,0,1105,33,26,78.8,7,21.2
"Jean-Eudes Aholou","Strasbourg","CIV","MF",NA,26,26,92,25,701,851,82.4,324,367,88.3,68,93,73.1,283,341,83,7,9,1,835,15,13,1,6,8,1,1,1,1105,33,26,78.8,7,21.2
"Jean-Eudes Aholou","Monaco","CIV","MF",NA,26,1,1,0,7,10,70,4,4,100,0,2,0,3,4,75,0,0,0,835,15,13,1,6,8,1,1,1,1105,33,26,78.8,7,21.2
"Jean-Eudes Aholou","Monaco","CIV","MF",NA,26,1,1,0,701,851,82.4,324,367,88.3,68,93,73.1,283,341,83,7,9,1,10,0,0,0,0,0,0,0,0,1105,33,26,78.8,7,21.2
"Jean-Eudes Aholou","Monaco","CIV","MF",NA,26,1,1,0,701,851,82.4,324,367,88.3,68,93,73.1,283,341,83,7,9,1,835,15,13,1,6,8,1,1,1,1105,33,26,78.8,7,21.2
"Jean-Kevin Duverne","Brest","HAI","DF",NA,23,39,106,10,1135,1361,83.4,320,352,90.9,200,308,64.9,610,676,90.2,4,4,1,1297,61,42,0,14,10,19,0,3,1557,19,18,94.7,1,5.3
"Jean-Philippe Krasso","Saint-Étienne","CIV","FW",NA,23,1,6,20,26,42,61.9,13,20,65,0,1,0,9,13,69.2,2,2,0,40,2,0,0,0,2,1,0,0,86,9,4,44.4,5,55.6
"Jean-Ricner Bellegarde","Strasbourg","FRA","MF","FW",22,64,68,97,618,806,76.7,267,318,84,72,110,65.5,263,315,83.5,19,16,7,763,39,9,0,13,68,3,27,4,1091,78,45,57.7,33,42.3
"Jeff Reine-Adélaïde","Nice","FRA","MF","FW",22,36,71,62,16,20,80,12,14,85.7,0,1,0,4,4,100,1,2,0,562,29,11,4,7,21,6,9,1,25,5,3,60,2,40
"Jeff Reine-Adélaïde","Nice","FRA","MF","FW",22,36,71,62,16,20,80,12,14,85.7,0,1,0,4,4,100,1,2,0,562,29,11,4,7,21,6,9,1,731,67,42,62.7,25,37.3
"Jeff Reine-Adélaïde","Lyon","FRA","FW",NA,22,3,4,6,496,592,83.8,247,272,90.8,41,69,59.4,196,222,88.3,17,12,1,16,4,2,0,0,2,0,2,0,25,5,3,60,2,40
