"Player","Squad","Nation","Pos","Pos2","Age","Born","Total_Match_Played","Total_Playing_Time","Minutes_Per_Match_Played","Percent_of_Squad_Minutes_Played","Matches_Started","Minutes_Per_Match_Start","Complete_Matches_PLayed","Matches_Played_As_Substitute","Minutes_Per_Match_Substitute","Player_Points_Per_Match","Player_On_Pitch_Squad_Goals","Player_On_Pitch_Goals_Allowed","Weekly_Wages","Annual_Wages"
"Luiz Araújo","Lille","BRA","MF",NA,24,1996,28,1496,53,43.7,17,74,2,11,21,2.18,33,6,27692,1440000
"M'Baye Niang","Rennes","SEN","FW",NA,25,1994,9,422,47,12.3,4,76,0,5,24,1.67,4,3,50769,2640000
"Mama Samba Baldé","Dijon","GNB","FW",NA,24,1995,29,2161,75,63.2,24,83,8,5,32,0.48,16,43,3462,180000
"Mamadou Fofana","Metz","MLI","MF","DF",22,1998,16,1070,67,31.3,11,83,8,5,32,1.31,14,15,3846,2e+05
"Marc-Aurèle Caillard","Metz","FRA","GK",NA,26,1994,5,361,72,10.6,4,90,4,1,1,0.2,3,10,3462,180000
"Marco Verratti","Paris S-G","ITA","MF",NA,27,1992,21,1492,71,43.6,16,85,12,5,27,2,36,15,276923,14400000
"Marcus Coco","Nantes","FRA","MF","FW",24,1996,32,1474,46,43.1,16,73,2,16,19,1.19,17,23,9231,480000
"Marquinhos","Paris S-G","BRA","DF",NA,26,1994,25,2128,85,62.2,24,88,22,1,25,2.4,51,12,276923,14400000
"Marshall Munetsi","Reims","ZIM","MF","DF",24,1996,27,1928,71,56.4,21,83,17,6,30,1.19,26,31,769,40000
"Martin Terrier","Rennes","FRA","FW","MF",23,1997,34,2436,72,71.2,30,78,7,4,22,1.56,35,23,24808,1290000
"Massadio Haïdara","Lens","MLI","DF",NA,27,1992,25,2132,85,62.3,24,88,19,1,26,1.68,36,31,4615,240000
"Mateo Pavlović","Angers","BIH","DF",NA,30,1990,14,1104,79,32.3,12,89,11,2,17,1.36,15,24,10962,570000
"Mathias Pereira Lage","Angers","POR","FW","MF",23,1996,28,1467,52,42.9,16,77,1,12,20,1.18,18,21,7692,4e+05
"Mathieu Cafaro","Reims","FRA","MF","FW",23,1997,31,2074,67,60.6,27,73,5,4,27,1.19,28,25,7500,390000
"Mathieu Debuchy","Saint-Étienne","FRA","DF",NA,35,1985,26,2103,81,61.5,25,82,20,1,45,1.5,31,24,28846,1500000
"Matteo Ahlinvi","Nîmes","BEN","MF",NA,21,1999,20,899,45,26.3,10,77,5,10,13,0.75,5,21,962,50000
"Matthieu Udol","Metz","FRA","DF",NA,24,1996,25,1724,69,50.4,19,85,16,6,17,1.36,29,25,1346,70000
"Mattia De Sciglio","Lyon","ITA","DF",NA,27,1992,29,1467,51,42.9,14,80,8,15,23,2.14,33,21,37885,1970000
"Mauro Icardi","Paris S-G","ARG","FW",NA,27,1993,20,1079,54,31.5,11,84,7,9,17,2.35,32,12,184615,9600000
"Maxence Caqueret","Lyon","FRA","MF",NA,20,2000,29,1761,61,51.5,19,81,10,10,23,2,37,25,12115,630000
"Maxence Rivera","Saint-Étienne","FRA","MF","FW",18,2002,17,239,14,7,1,15,0,16,14,0.53,1,5,4808,250000
"Maxime Poundjé","Bordeaux","FRA","DF",NA,27,1992,14,491,35,14.4,4,83,1,10,16,1.21,6,6,4423,230000
"Maxwel Cornet","Lyon","CIV","DF","FW",23,1996,36,2446,68,71.5,29,78,12,7,24,1.94,65,34,68654,3570000
"Mehdi Abeid","Nantes","ALG","MF",NA,27,1992,18,1320,73,38.6,15,83,10,3,23,0.94,13,23,10962,570000
"Mehdi Chahiri","Strasbourg","MAR","FW","MF",24,1996,23,801,35,23.4,8,66,0,15,18,0.78,12,17,2500,130000
"Mehdi Zerkane","Bordeaux","ALG","MF","FW",21,1999,27,1187,44,34.7,15,59,0,12,25,1.15,17,19,2692,140000
"Melvin Bard","Lyon","FRA","DF",NA,19,2000,14,432,31,12.6,4,82,3,10,10,1.86,6,5,13654,710000
"Memphis","Lyon","NED","FW",NA,26,1994,37,2923,79,85.5,33,84,20,4,35,1.97,74,38,96923,5040000
"Mexer","Bordeaux","MOZ","DF",NA,31,1988,9,712,79,20.8,8,81,5,1,67,0.67,8,17,27692,1440000
"Mickaël Cuisance","Marseille","FRA","MF",NA,20,1999,23,1024,45,29.9,11,71,1,12,20,1.7,19,11,28846,1500000
"Miguel Trauco","Saint-Étienne","PER","DF",NA,27,1992,26,2035,78,59.5,22,87,19,4,31,1.12,23,27,10769,560000
"Mihai Dobre","Dijon","ROU","FW",NA,21,1998,22,529,24,15.5,4,63,0,18,15,0.5,5,16,2692,140000
"Mihailo Ristić","Montpellier","SRB","DF",NA,24,1995,34,2236,66,65.4,26,80,15,8,20,1.38,39,40,8654,450000
"Mitchel Bakker","Paris S-G","NED","DF",NA,20,2000,26,1694,65,49.5,18,84,13,8,22,2.31,49,10,6731,350000
"Mohamed Ali Cho","Angers","FRA","FW","MF",16,2004,21,348,17,10.2,1,65,0,20,14,0.67,5,8,385,20000
"Moise Kean","Paris S-G","ITA","FW",NA,20,2000,26,1698,65,49.6,22,76,6,4,6,2.23,37,16,35577,1850000
"Moreto Cassamã","Reims","GNB","MF",NA,22,1998,29,2031,70,59.4,26,76,11,3,22,0.97,25,35,7115,370000
"Morgan Sanson","Marseille","FRA","MF",NA,25,1994,12,826,69,24.2,10,78,6,2,26,1.75,13,9,31923,1660000
"Morgan Schneiderlin","Nice","FRA","MF",NA,30,1989,28,2197,78,64.2,24,87,21,4,26,1.39,30,29,29615,1540000
"Moses Simon","Nantes","NGA","FW","MF",25,1995,33,2324,70,68,28,78,8,5,30,1,35,34,34615,1800000
"Mouhamadou Drammeh","Reims","FRA","MF",NA,21,1999,6,173,29,5.1,1,90,1,5,17,1.17,1,4,4808,250000
"Mounir Chouiar","Dijon","FRA","FW","MF",21,1999,23,1288,56,37.7,14,74,4,9,28,0.48,8,30,11538,6e+05
"Moussa Dembélé","Lyon","FRA","FW",NA,24,1996,16,677,42,19.8,6,77,3,10,22,2.06,9,5,78846,4100000
"Moussa Doumbia","Reims","MLI","MF","FW",25,1994,23,899,39,26.3,9,64,0,14,23,1.43,11,11,7500,390000
"Moussa Konaté","Dijon","SEN","FW",NA,27,1993,27,1196,44,35,13,73,3,14,18,0.59,11,23,14231,740000
"Moussa Koné","Nîmes","SEN","FW",NA,23,1996,33,1755,53,51.3,21,72,0,12,21,0.91,24,37,9231,480000
"Muzinga Ngonda","Dijon","COD","DF",NA,25,1994,30,2307,77,67.5,25,86,20,5,33,0.5,16,48,1154,60000
"Myziane Maolida","Nice","COM","FW","MF",21,1999,19,1077,57,31.5,11,80,5,8,25,1.42,18,17,23269,1210000
"Naomichi Ueda","Nîmes","JPN","DF",NA,25,1994,9,711,79,20.8,8,88,7,1,11,1,11,14,6154,320000
"Nathanael Mbuku","Reims","FRA","MF","FW",18,2002,32,2210,69,64.6,28,75,4,4,27,1.09,26,28,769,40000
"Nelson Sissoko","Saint-Étienne","FRA","DF",NA,23,1997,9,474,53,13.9,6,75,4,3,8,0.56,3,14,5192,270000
"Nemanja Radonjić","Marseille","SRB","FW",NA,24,1996,12,396,33,11.6,4,65,0,8,17,1.42,7,3,18077,940000
"Neymar","Paris S-G","BRA","MF","FW",28,1992,18,1415,79,41.4,15,89,11,3,26,1.94,32,15,706154,36720000
"Niclas Eliasson","Nîmes","SWE","MF","FW",24,1995,30,1799,60,52.6,19,78,3,11,29,0.8,20,40,5962,310000
"Nicolas Cozza","Montpellier","FRA","DF",NA,21,1999,20,1369,68,40,15,84,7,5,21,1.4,23,28,5962,310000
"Nicolas de Préville","Bordeaux","FRA","FW","MF",29,1991,33,1611,49,47.1,15,71,0,18,30,1.18,20,28,34615,1800000
"Nicolas Pallois","Nantes","FRA","DF",NA,32,1987,32,2776,87,81.2,31,89,30,1,4,1.16,39,44,25385,1320000
"Nolan Roux","Nîmes","FRA","FW",NA,32,1988,19,651,34,19,6,69,0,13,18,0.42,3,13,7115,370000
"Olivier Ntcham","Marseille","CMR","MF",NA,24,1996,4,120,30,3.5,2,45,0,2,15,0.5,0,2,16731,870000
"Opa Nguette","Metz","SEN","FW","MF",26,1994,16,1132,71,33.1,13,81,3,3,27,1.44,15,14,16154,840000
"Pablo","Bordeaux","BRA","DF",NA,29,1991,13,1076,83,31.5,12,87,11,1,31,1.08,13,16,27692,1440000
"Pablo Martinez","Nîmes","FRA","DF",NA,31,1989,7,540,77,15.8,6,84,3,1,37,0.86,8,13,9231,480000
"Pablo Sarabia","Paris S-G","ESP","FW","MF",28,1992,27,1320,49,38.6,13,82,8,14,18,2.3,31,8,103846,5400000
"Papa Ndiaga Yade","Metz","MTN","FW","MF",20,2000,28,1001,36,29.3,9,65,1,19,22,1.18,15,11,962,50000
"Pape Cheikh Diop","Dijon","SEN","MF",NA,22,1997,21,1089,52,31.8,13,73,3,8,18,0.67,8,17,17500,910000
"Pape Gueye","Marseille","SEN","MF",NA,21,1999,32,2058,64,60.2,22,79,15,10,33,1.56,33,32,2692,140000
"Pape Matar Sarr","Metz","SEN","MF",NA,17,2002,22,1594,72,46.6,18,84,14,4,23,1.05,24,29,3462,180000
"Patrick Burner","Nîmes","MTQ","DF",NA,24,1996,22,1317,60,38.5,14,86,10,8,15,1,9,29,5577,290000
"Paul Baysse","Bordeaux","FRA","DF",NA,32,1988,31,2614,84,76.4,29,89,28,2,19,1.23,36,43,7885,410000
"Paul Lasne","Brest","FRA","MF",NA,31,1989,22,1681,76,49.2,19,85,10,3,23,1.27,27,22,12692,660000
"Pedro Chirivella","Nantes","ESP","MF",NA,23,1997,32,2280,71,66.7,26,83,18,6,23,1.03,38,35,13846,720000
"Pedro Mendes","Montpellier","POR","DF",NA,29,1990,22,1626,74,47.5,19,83,12,3,16,1.59,28,28,10577,550000
"Petar Škuletić","Montpellier","SRB","FW","MF",30,1990,19,234,12,6.8,1,54,0,18,10,1.42,4,6,10577,550000
"Pierre Lees-Melou","Nice","FRA","MF",NA,27,1993,29,2063,71,60.3,23,83,16,6,27,1.48,31,35,5577,290000
"Pierre-Yves Hamel","Lorient","FRA","FW",NA,26,1994,23,849,37,24.8,7,73,0,16,21,1.17,13,18,4231,220000
"Pierrick Capelle","Angers","FRA","MF","DF",33,1987,35,2053,59,60,24,78,12,11,17,1.09,27,41,6923,360000
"Pol Lirola","Marseille","ESP","DF","FW",22,1997,19,1553,82,45.4,17,89,15,2,18,1.32,24,24,31346,1630000
"Presnel Kimpembe","Paris S-G","FRA","DF",NA,24,1995,28,2303,82,67.3,26,88,20,2,14,1.93,53,26,349615,18180000
"Quentin Boisgard","Lorient","FRA","MF","FW",23,1997,24,1314,55,38.4,17,71,2,7,15,1.08,16,23,10577,550000
"Rafinha","Paris S-G","BRA","MF","FW",27,1993,23,1361,59,39.8,15,74,2,8,31,2.09,31,8,62500,3250000
"Randal Kolo Muani","Nantes","FRA","FW",NA,21,1998,37,3029,82,88.6,35,85,19,2,32,1.05,46,48,6923,360000
"Rayan Cherki","Lyon","FRA","FW","MF",16,2003,27,698,26,20.4,5,71,1,22,16,1.78,13,6,5769,3e+05
"Reinildo Mandava","Lille","MOZ","DF",NA,26,1994,29,2180,75,63.7,24,84,18,5,33,2,37,13,3654,190000
"Remi Oudin","Bordeaux","FRA","FW","MF",23,1996,38,2420,64,70.8,27,77,5,11,31,1.18,31,39,25385,1320000
"Renato Sanches","Lille","POR","MF",NA,22,1997,23,1270,55,37.1,14,79,4,9,18,2.13,23,9,57692,3e+06
"Renaud Emond","Nantes","BEL","FW","MF",28,1991,22,354,16,10.4,3,54,0,19,10,1,3,6,17308,9e+05
"Renaud Ripart","Nîmes","FRA","MF","FW",27,1993,38,3054,80,89.3,35,85,25,3,22,0.92,37,62,11538,6e+05
"Robson Bambu","Nice","BRA","DF",NA,22,1997,15,1046,70,30.6,12,84,9,3,12,1.6,18,15,12692,660000
"Roger Assalé","Dijon","CIV","FW","MF",26,1993,17,828,49,24.2,11,63,1,6,22,0.59,8,18,12115,630000
"Romain Amalfitano","Dijon","FRA","FW","DF",30,1989,2,116,58,3.4,1,70,0,1,46,0,1,4,7885,410000
"Romain Del Castillo","Rennes","FRA","MF","FW",24,1996,26,652,25,19.1,5,60,0,21,17,1.46,15,8,12885,670000
"Romain Faivre","Brest","FRA","MF","FW",22,1998,36,2891,80,84.5,33,86,19,3,22,1.11,40,58,5962,310000
"Romain Hamouma","Saint-Étienne","FRA","FW","MF",33,1987,29,1769,61,51.7,19,77,7,10,32,1.34,22,30,30962,1610000
"Romain Perraud","Brest","FRA","DF",NA,22,1997,36,3140,87,91.8,35,90,34,1,7,1.11,47,56,4423,230000
"Romain Philippoteaux","Brest","FRA","MF","FW",32,1988,17,581,34,17,8,53,0,9,18,0.53,3,11,11923,620000
"Ronaël Pierre-Gabriel","Brest","FRA","DF",NA,22,1998,29,2305,79,67.4,28,82,16,1,10,1.1,30,47,6923,360000
"Rony Lopes","Nice","POR","FW","MF",24,1995,28,1783,64,52.1,23,72,2,5,26,1.29,26,31,34231,1780000
"Ruben Aguilar","Monaco","FRA","DF","MF",27,1993,33,2225,67,65.1,27,79,15,6,14,1.97,37,30,23462,1220000
"Ryad Boudebouz","Saint-Étienne","ALG","MF","FW",30,1990,14,651,47,19,7,69,1,7,24,0.86,5,15,43846,2280000
"Sacha Boey","Dijon","FRA","DF",NA,19,2000,24,1863,78,54.5,21,87,17,3,11,0.54,15,33,2308,120000
"Sada Thioub","Angers","SEN","FW","MF",25,1995,27,1256,47,36.7,12,71,1,15,27,1,13,22,6538,340000
"Saidou Sow","Saint-Étienne","GUI","DF",NA,18,2002,15,1000,67,29.2,10,86,9,5,29,0.73,5,16,4038,210000
"Saîf-Eddine Khaoui","Marseille","TUN","FW","DF",25,1995,17,606,36,17.7,5,68,0,12,22,1.47,12,8,4038,210000
"Samuel Kalu","Bordeaux","NGA","FW","MF",22,1997,20,964,48,28.2,14,62,0,6,17,1.45,13,9,11731,610000
"Sanjin Prcić","Strasbourg","BIH","MF",NA,26,1993,14,353,25,10.3,3,68,0,11,14,1.21,7,10,16154,840000
"Sébastien Corchia","Nantes","FRA","DF",NA,29,1990,25,2066,83,60.4,23,88,20,2,16,1.04,31,32,17308,9e+05
"Seko Fofana","Lens","CIV","MF",NA,25,1995,30,2309,77,67.5,25,87,18,5,26,1.43,37,37,30000,1560000
"Sergio Rico","Paris S-G","ESP","GK",NA,26,1993,10,810,81,23.7,8,90,8,2,45,2.2,22,9,39423,2050000
"Serhou Guirassy","Rennes","GUI","FW",NA,24,1996,27,1764,65,51.6,19,83,10,8,24,1.37,24,24,41538,2160000
"Sidy Sarr","Nîmes","SEN","MF",NA,24,1996,9,463,51,13.5,6,73,2,3,9,0.67,5,11,4615,240000
"Simon Banza","Lens","COD","FW",NA,23,1996,34,1372,40,40.1,12,76,1,22,21,1.41,25,18,2308,120000
"Sinaly Diomande","Lyon","CIV","DF",NA,19,2001,27,1133,42,33.1,10,85,8,17,16,2.26,29,13,11731,610000
"Sofiane Alakouch","Nîmes","MAR","DF",NA,22,1998,22,1505,68,44,17,84,9,5,17,0.77,22,34,3269,170000
"Sofiane Boufal","Angers","MAR","FW","MF",26,1993,14,732,52,21.4,9,69,0,5,22,1.21,9,10,34615,1800000
"Sofiane Diop","Monaco","FRA","MF","FW",20,2000,32,2023,63,59.2,24,72,4,8,37,2.03,46,27,10577,550000
"Souleyman Doumbia","Angers","CIV","DF",NA,23,1996,27,2222,82,65,24,87,22,3,44,1.15,25,32,13077,680000
"Stanley N'Soki","Nice","FRA","DF",NA,21,1999,18,1246,69,36.4,13,89,11,5,19,0.89,14,24,22500,1170000
"Stefan Mitrović","Strasbourg","SRB","DF",NA,30,1990,32,2784,87,81.4,31,88,30,1,45,1,35,51,18462,960000
"Stéphane Bahoken","Angers","CMR","FW",NA,28,1992,30,1616,54,47.3,18,71,1,12,28,1.07,18,28,16154,840000
"Stéphane Diarra","Lorient","FRA","MF","FW",21,1998,13,197,15,5.8,2,28,0,11,13,0.54,3,5,4231,220000
"Stephy Mavididi","Montpellier","ENG","FW","MF",22,1998,35,2030,58,59.4,23,79,4,12,19,1.51,37,30,9615,5e+05
"Stevan Jovetić","Monaco","MNE","FW","MF",30,1989,29,802,28,23.5,6,58,1,23,20,2.28,24,10,47692,2480000
"Steve Mounié","Brest","BEN","FW",NA,25,1994,35,2680,77,78.4,31,84,16,4,20,1.09,42,48,16154,840000
"Steven Fortes","Lens","CPV","DF",NA,28,1992,18,1435,80,42,16,86,11,2,33,1.5,24,24,5962,310000
"Steven Nzonzi","Rennes","FRA","MF",NA,31,1988,34,2908,86,85,33,87,30,1,33,1.62,49,35,92308,4800000
"Sylvain Marveaux","Lorient","FRA","MF","FW",34,1986,9,200,22,5.8,2,61,0,7,11,0.33,2,9,10769,560000
"Téji Savanier","Montpellier","FRA","MF",NA,28,1991,27,2165,80,63.3,26,82,15,1,37,1.56,43,35,25385,1320000
"Terem Moffi","Lorient","NGA","FW",NA,21,1999,32,2073,65,60.6,26,75,3,6,21,1.19,33,39,17308,9e+05
"Thiago Mendes","Lyon","BRA","MF",NA,28,1992,32,2243,70,65.6,23,87,17,9,27,2.03,50,28,92308,4800000
"Thibault De Smet","Reims","BEL","DF",NA,22,1998,8,496,62,14.5,6,78,2,2,15,0.88,8,7,2885,150000
"Thierry Ambrose","Metz","GLP","FW",NA,23,1997,23,753,33,22,5,62,0,18,25,1.22,13,12,7500,390000
"Thilo Kehrer","Paris S-G","GER","DF",NA,23,1996,24,1616,67,47.3,16,85,14,8,32,2.08,42,14,94615,4920000
"Thomas Delaine","Metz","FRA","DF","FW",28,1992,24,1779,74,52,19,85,13,5,34,1,18,25,5385,280000
"Thomas Mangani","Angers","FRA","MF",NA,33,1987,35,2691,77,78.7,32,82,16,3,24,1.17,33,42,15000,780000
"Thomas Monconduit","Lorient","FRA","MF",NA,29,1991,27,1153,43,33.7,12,74,3,15,18,1.3,19,30,8077,420000
"Tiago Djaló","Lille","POR","DF",NA,20,2000,17,873,51,25.5,8,88,5,9,19,2.29,16,7,6346,330000
"Timothée Kolodziejczak","Saint-Étienne","FRA","DF",NA,28,1991,24,2036,85,59.5,23,86,20,1,64,1.21,22,31,27885,1450000
"Timothee Pembele","Paris S-G","FRA","DF",NA,17,2002,6,383,64,11.2,3,90,3,3,38,2.33,12,3,8269,430000
"Timothy Weah","Lille","USA","FW","MF",20,2000,28,878,31,25.7,7,69,0,21,19,2.25,14,7,13462,7e+05
"Tino Kadewere","Lyon","ZIM","FW",NA,24,1996,33,2009,61,58.7,24,74,5,9,26,1.94,47,24,30577,1590000
"Tino Kadewere","Lyon","ZIM","FW",NA,24,1996,33,2009,61,58.7,24,74,5,9,26,1.94,47,24,20769,1080000
"Tom Lacoux","Bordeaux","FRA","MF",NA,18,2002,13,523,40,15.3,6,74,1,7,12,1,5,11,2885,150000
"Toma Bašić","Bordeaux","CRO","MF",NA,23,1996,34,2601,77,76.1,32,80,20,2,25,1.24,31,41,4038,210000
"Tony Mauricio","Lens","FRA","MF",NA,26,1994,26,502,19,14.7,2,68,0,24,15,1.54,8,14,6154,320000
"Trevoh Chalobah","Lorient","ENG","DF","MF",21,1999,29,2237,77,65.4,24,87,19,5,30,1.14,33,46,9615,5e+05
"Valentin Rongier","Marseille","FRA","MF",NA,25,1994,26,1887,73,55.2,21,82,10,5,32,1.58,25,22,33077,1720000
"Valère Germain","Marseille","FRA","FW","MF",30,1990,24,857,36,25.1,6,76,2,18,22,1.42,11,18,76154,3960000
"Valon Berisha","Reims","KVX","MF",NA,27,1993,24,1645,69,48.1,17,85,11,7,28,1.29,23,20,18462,960000
"Victorien Angban","Metz","CIV","MF",NA,23,1996,26,1672,64,48.9,21,76,7,5,15,1.5,21,23,10000,520000
"Vincent Manceau","Angers","FRA","DF",NA,31,1989,27,2309,86,67.5,25,90,25,2,30,1.07,28,35,9423,490000
"Vincent Pajot","Metz","FRA","MF",NA,29,1990,12,914,76,26.7,11,81,6,1,25,1.25,12,11,16154,840000
"Vitorino Hilton","Montpellier","BRA","DF",NA,42,1977,29,2117,73,61.9,24,86,22,5,10,1.55,37,33,8269,430000
"Warren Tchimbembé","Metz","CGO","MF","FW",22,1998,15,495,33,14.5,4,68,0,11,20,1.4,10,8,2885,150000
"Wesley Lautoa","Dijon","NCL","MF","DF",32,1987,25,1608,64,47,19,78,9,6,21,0.24,9,42,10192,530000
"Wilitty Younoussa","Dijon","CMR","MF",NA,18,2001,3,77,26,2.3,1,60,0,2,9,1,1,1,577,30000
"Willem Geubbels","Monaco","FRA","MF","FW",18,2001,14,294,21,8.6,2,45,0,12,17,1.5,5,6,11538,6e+05
"Wissam Ben Yedder","Monaco","FRA","FW",NA,29,1990,37,2607,70,76.2,32,76,8,5,38,2.03,57,36,150000,7800000
"Wuilker Faríñez","Lens","VEN","GK",NA,22,1998,3,107,36,3.1,1,90,1,2,9,2,1,3,9038,470000
"Xavier Chavalerin","Reims","FRA","MF",NA,29,1991,30,2547,85,74.5,29,88,25,1,9,1.1,26,33,10769,560000
"Xeka","Lille","POR","MF",NA,25,1994,33,1200,36,35.1,11,77,4,22,16,2.18,30,9,27692,1440000
"Yacine Adli","Bordeaux","FRA","MF",NA,20,2000,35,2418,69,70.7,25,84,16,10,32,1.17,28,47,15962,830000
"Yann Gboho","Rennes","FRA","MF","FW",19,2001,10,303,30,8.9,2,63,0,8,22,1.1,4,7,4423,230000
"Yannick Cahuzac","Lens","FRA","MF",NA,35,1985,30,2252,75,65.8,26,85,18,4,11,1.67,34,29,8654,450000
"Yassine Benrahou","Nîmes","FRA","MF",NA,21,1999,23,1239,54,36.2,15,73,3,8,18,0.91,18,24,2308,120000
"Yassine Benzia","Dijon","ALG","MF","FW",25,1994,7,407,58,11.9,5,73,0,2,22,0.43,4,7,21923,1140000
"Yehvann Diouf","Reims","FRA","GK",NA,20,1999,2,135,68,3.9,1,90,1,1,45,0.5,1,1,577,30000
"Yoane Wissa","Lorient","COD","MF","FW",23,1996,38,2674,70,78.2,30,81,12,8,30,1.11,41,49,7308,380000
"Youcef Atal","Nice","ALG","DF","FW",24,1996,18,956,53,28,13,66,1,5,21,1.33,15,21,34615,1800000
"Youssef Maziz","Metz","FRA","MF","FW",22,1998,11,257,23,7.5,2,64,0,9,14,1.18,2,4,2308,120000
"Yun Il-lok","Montpellier","KOR","MF","FW",28,1992,12,312,26,9.1,3,60,0,9,15,1.33,6,5,3846,2e+05
"Yusuf Yazıcı","Lille","TUR","FW","MF",23,1997,32,1086,34,31.8,10,70,0,22,18,2.19,20,5,20192,1050000
"Yuto Nagatomo","Marseille","JPN","DF",NA,33,1986,25,1594,64,46.6,20,74,8,5,22,1.48,16,20,5192,270000
"Yvan Neyou","Saint-Étienne","CMR","MF",NA,23,1997,31,2438,79,71.3,29,82,14,2,33,1.26,29,37,3654,190000
"Zaydou Youssouf","Saint-Étienne","FRA","MF",NA,21,1999,29,1229,42,35.9,14,67,2,15,19,1.24,16,20,13462,7e+05
"Zeki Çelik","Lille","TUR","DF",NA,23,1997,29,2381,82,69.6,28,85,19,1,8,2.28,45,12,17308,9e+05
