"Player","Squad","Nation","Pos","Pos2","Age","Yellow_Card","Red_Card","Second_Yellow_Card","Total_Red_Cards","Fouls"
"Jessy Moulin","Saint-Étienne","FRA","GK",NA,34,1,0,0,0,0
"Steve Mounié","Brest","BEN","FW",NA,25,6,0,0,0,68
"Samuel Moutoussamy","Nantes","COD","FW",NA,23,0,0,0,0,2
"Marshall Munetsi","Reims","ZIM","MF","DF",24,7,1,0,1,30
"Kévin N'Doram","Metz","FRA","MF",NA,24,0,0,0,0,4
"Stanley N'Soki","Nice","FRA","DF",NA,21,4,0,0,0,11
"Yuto Nagatomo","Marseille","JPN","DF",NA,33,2,0,0,0,12
"Paul Nardi","Lorient","FRA","GK",NA,26,1,0,0,0,0
"Keylor Navas","Paris S-G","CRC","GK",NA,33,0,0,0,0,0
"Papa Ndiaga Yade","Metz","MTN","FW","MF",20,4,0,0,0,35
"Bridge Ndilu","Nantes","FRA","FW","MF",20,1,0,0,0,1
"Dan Ndoye","Nice","SUI","FW","MF",19,0,0,0,0,16
"Neymar","Paris S-G","BRA","MF","FW",28,7,2,1,3,33
"Yvan Neyou","Saint-Étienne","CMR","MF",NA,23,9,0,0,0,45
"Muzinga Ngonda","Dijon","COD","DF",NA,25,5,0,0,0,35
"Ahmad Ngouyamsa","Dijon","CHA","DF",NA,19,1,0,0,0,4
"Opa Nguette","Metz","SEN","FW","MF",26,0,0,0,0,18
"Ibrahima Niane","Metz","SEN","FW",NA,21,0,0,0,0,11
"M'Baye Niang","Rennes","SEN","FW",NA,25,0,0,0,0,13
"Casimir Ninga","Angers","CHA","FW",NA,27,0,0,0,0,0
"Arnaud Nordin","Saint-Étienne","FRA","MF","FW",22,1,0,0,0,12
"Gerzino Nyamsi","Rennes","FRA","DF",NA,23,2,0,0,0,10
"Steven Nzonzi","Rennes","FRA","MF",NA,31,8,1,0,1,36
"Jonas Omlin","Montpellier","SUI","GK",NA,26,0,1,0,1,2
"Henry Onyekuru","Monaco","NGA","FW",NA,23,0,0,0,0,1
"Otávio","Bordeaux","BRA","MF",NA,26,6,0,0,0,28
"Remi Oudin","Bordeaux","FRA","FW","MF",23,2,0,0,0,23
"Alexandre Oukidja","Metz","ALG","GK",NA,32,3,1,0,1,1
"Ambroise Oyongo","Montpellier","CMR","DF",NA,29,1,0,0,0,7
"Pablo","Bordeaux","BRA","DF",NA,29,5,0,0,0,20
"Vincent Pajot","Metz","FRA","MF",NA,29,3,0,0,0,16
"Nicolas Pallois","Nantes","FRA","DF",NA,32,8,1,1,2,21
"Jonathan Panzo","Dijon","ENG","DF",NA,19,5,0,0,0,28
"Lucas Paquetá","Lyon","BRA","MF",NA,22,6,1,1,2,65
"Gaëtan Paquiez","Nîmes","FRA","DF",NA,26,1,0,0,0,13
"Leandro Paredes","Paris S-G","ARG","MF",NA,26,7,1,1,2,23
"Mateo Pavlović","Angers","BIH","DF",NA,30,3,0,0,0,16
"Strahinja Pavlović","Monaco","SRB","DF",NA,19,0,0,0,0,0
"Dimitri Payet","Marseille","FRA","FW","MF",33,4,2,0,2,16
"Pietro Pellegri","Monaco","ITA","FW","MF",19,2,1,0,1,8
"Andy Pelmard","Nice","FRA","DF",NA,20,1,0,0,0,17
"Timothee Pembele","Paris S-G","FRA","DF",NA,17,1,0,0,0,7
"Danilo Pereira","Paris S-G","POR","MF","DF",28,3,0,0,0,14
"Mathias Pereira Lage","Angers","POR","FW","MF",23,5,0,0,0,29
"Manuel Perez","Lens","FRA","MF","FW",29,1,0,0,0,3
"Romain Perraud","Brest","FRA","DF",NA,22,4,0,0,0,47
"Lucas Perrin","Marseille","FRA","DF",NA,21,1,0,0,0,4
"Rayan Philippe","Dijon","FRA","FW",NA,19,0,0,0,0,0
"Jérémy Pied","Lille","FRA","DF",NA,31,1,0,0,0,6
"Ronaël Pierre-Gabriel","Brest","FRA","DF",NA,22,4,0,0,0,27
"Maxime Poundjé","Bordeaux","FRA","DF",NA,27,1,0,0,0,3
"Sanjin Prcić","Strasbourg","BIH","MF",NA,26,1,0,0,0,8
"Nicolas de Préville","Bordeaux","FRA","FW","MF",29,3,0,0,0,20
"Anthony Racioppi","Dijon","SUI","GK",NA,21,0,0,0,0,0
"Nemanja Radonjić","Marseille","SRB","FW",NA,24,2,0,0,0,3
"Aleksandar Radovanović","Lens","SRB","DF",NA,26,0,0,0,0,1
"Rafinha","Paris S-G","BRA","MF","FW",27,2,0,0,0,22
"Predrag Rajković","Reims","SRB","GK",NA,24,2,0,0,0,1
"Raphinha","Rennes","BRA","FW","MF",23,0,0,0,0,6
"Jeff Reine-Adélaïde","Nice","FRA","MF","FW",22,1,0,0,0,6
"Panagiotis Retsos","Saint-Étienne","GRE","DF",NA,21,2,0,0,0,6
"Baptiste Reynet","Nîmes","FRA","GK",NA,29,3,0,0,0,1
"Sergio Rico","Paris S-G","ESP","GK",NA,26,0,0,0,0,0
"Renaud Ripart","Nîmes","FRA","MF","FW",27,3,0,0,0,29
"Mihailo Ristić","Montpellier","SRB","DF",NA,24,4,0,0,0,28
"Maxence Rivera","Saint-Étienne","FRA","MF","FW",18,0,0,0,0,2
"Christopher Rocchia","Marseille","FRA","DF","FW",22,0,0,0,0,2
"Valentin Rongier","Marseille","FRA","MF",NA,25,8,0,0,0,45
"Nolan Roux","Nîmes","FRA","FW",NA,32,2,0,0,0,11
"Daniele Rugani","Rennes","ITA","DF",NA,26,1,0,0,0,2
"Kays Ruiz","Paris S-G","FRA","FW","MF",17,1,0,0,0,4
"Georginio Rutter","Rennes","FRA","FW","MF",18,0,0,0,0,4
"Roli Pereira de Sa","Nantes","FRA","FW","MF",23,0,0,0,0,1
"Idriss Saadi","Strasbourg","ALG","MF","FW",28,0,0,0,0,1
"Youssouf Sabaly","Bordeaux","SEN","DF",NA,27,4,0,0,0,32
"Hiroki Sakai","Marseille","JPN","DF",NA,30,6,1,0,1,42
"William Saliba","Nice","FRA","DF",NA,19,2,0,0,0,16
"Romain Salin","Rennes","FRA","GK",NA,36,2,0,0,0,0
"Mama Samba Baldé","Dijon","GNB","FW",NA,24,4,0,0,0,38
"Junior Sambia","Montpellier","FRA","DF","MF",23,2,0,0,0,23
"Frédéric Sammaritano","Dijon","FRA","FW","MF",34,4,1,0,1,13
"Renato Sanches","Lille","POR","MF",NA,22,4,0,0,0,27
"Morgan Sanson","Marseille","FRA","MF",NA,25,2,0,0,0,18
"Baptiste Santamaria","Angers","FRA","MF",NA,25,1,0,0,0,7
"Pablo Sarabia","Paris S-G","ESP","FW","MF",28,2,0,0,0,6
"Bouna Sarr","Marseille","SEN","DF",NA,28,0,0,0,0,3
"Sidy Sarr","Nîmes","SEN","MF",NA,24,1,0,0,0,9
"Téji Savanier","Montpellier","FRA","MF",NA,28,6,1,0,1,58
"Aurélien Scheidler","Dijon","FRA","FW",NA,22,1,0,0,0,6
"Morgan Schneiderlin","Nice","FRA","MF",NA,30,9,1,1,2,43
"Matz Sels","Strasbourg","BEL","GK",NA,28,0,0,0,0,0
"Jean Seri","Bordeaux","CIV","MF",NA,29,3,0,0,0,14
"Abdoulaye Sidibé","Saint-Étienne","FRA","MF",NA,18,1,0,0,0,1
"Djibril Sidibé","Monaco","FRA","DF",NA,28,3,0,0,0,32
"Kaj Sierhuis","Reims","NED","FW","MF",22,2,0,0,0,17
"Caio Henrique Oliveira Silva","Monaco","BRA","DF",NA,23,0,0,0,0,9
"Gabriel Silva","Saint-Étienne","BRA","DF",NA,29,1,0,0,0,5
"Mohamed Simakan","Strasbourg","FRA","DF",NA,20,2,0,0,0,22
"Moses Simon","Nantes","NGA","FW","MF",25,2,0,0,0,18
"Issouf Sissokho","Bordeaux","MLI","MF","DF",18,2,0,0,0,4
"Ibrahima Sissoko","Strasbourg","MLI","MF",NA,22,6,0,0,0,66
"Nelson Sissoko","Saint-Étienne","FRA","DF",NA,23,0,0,0,0,2
"Jacques Siwe","Dijon","FRA","FW",NA,19,0,0,0,0,4
"Petar Škuletić","Montpellier","SRB","FW","MF",30,0,0,0,0,4
"Islam Slimani","Lyon","ALG","FW",NA,32,0,1,0,1,13
"Brandon Soppy","Rennes","FRA","DF",NA,18,1,0,0,0,12
"Florian Sotoca","Lens","FRA","FW",NA,29,7,0,0,0,49
"Cheick Souaré","Marseille","FRA","MF",NA,17,0,0,0,0,1
"Rayan Souici","Saint-Étienne","FRA","DF",NA,22,0,0,0,0,0
"Adama Soumaoro","Lille","FRA","DF",NA,28,1,0,0,0,2
"Boubakary Soumaré","Lille","FRA","MF",NA,21,3,0,0,0,23
"Arnaud Souquet","Montpellier","FRA","DF",NA,28,5,0,0,0,19
"Ansou Sow","Lens","SEN","MF",NA,20,0,0,0,0,0
"Saidou Sow","Saint-Étienne","GUI","DF",NA,18,0,0,0,0,7
"Kevin Strootman","Marseille","NED","MF","FW",30,2,0,0,0,8
"Issiaga Sylla","Lens","GUI","DF","MF",26,0,1,0,1,17
"Eddy Sylvestre","Nice","FRA","FW","MF",20,1,0,0,0,2
"Flavien Tait","Rennes","FRA","MF","FW",27,6,0,0,0,18
"Heriberto Tavares","Brest","POR","FW","MF",23,0,0,0,0,1
"Warren Tchimbembé","Metz","CGO","MF","FW",22,0,0,0,0,3
"Aurélien Tchouaméni","Monaco","FRA","MF",NA,20,9,1,1,2,57
"Martin Terrier","Rennes","FRA","FW","MF",23,2,1,0,1,34
"Florian Thauvin","Marseille","FRA","FW","MF",27,5,0,0,0,25
"Sada Thioub","Angers","SEN","FW","MF",25,0,0,0,0,18
"Romain Thomas","Angers","FRA","DF",NA,32,5,1,1,2,35
"Adrien Thomasson","Strasbourg","FRA","MF","FW",26,8,1,1,2,52
"Khéphren Thuram","Nice","FRA","MF",NA,19,3,0,0,0,31
"Jean-Clair Todibo","Nice","FRA","DF",NA,20,5,0,0,0,17
"Karl Toko Ekambi","Lyon","CMR","FW",NA,27,3,0,0,0,27
"Tyron Tormin","Saint-Étienne","FRA","FW","MF",19,0,0,0,0,1
"Abdoulaye Touré","Nantes","GUI","MF",NA,26,2,0,0,0,20
"Amadou Traore","Bordeaux","FRA","FW","MF",18,0,0,0,0,5
"Boubacar Traoré","Metz","MLI","MF",NA,18,0,0,0,0,3
"Charles Traore","Nantes","MLI","DF",NA,28,6,0,0,0,31
"Cheick Traoré","Lens","MLI","DF",NA,25,0,0,0,0,1
"Hamari Traoré","Rennes","MLI","DF",NA,28,4,0,0,0,40
"Ismaël Traoré","Angers","CIV","DF",NA,33,3,0,0,0,21
"Miguel Trauco","Saint-Étienne","PER","DF",NA,27,1,0,0,0,29
"Alexis Trouillet","Nice","FRA","MF","FW",19,0,0,0,0,2
"Adrien Truffert","Rennes","FRA","DF","MF",18,3,0,0,0,23
"Marvin Tshibuabua","Saint-Étienne","FRA","DF",NA,18,0,0,0,0,0
"Matthieu Udol","Metz","FRA","DF",NA,24,1,1,0,1,15
"Naomichi Ueda","Nîmes","JPN","DF",NA,25,0,0,0,0,3
"Hwang Ui-jo","Bordeaux","KOR","FW","MF",27,1,0,0,0,32
"Antoine Valerio","Nîmes","FRA","MF",NA,20,0,0,0,0,2
"Marco Verratti","Paris S-G","ITA","MF",NA,27,7,0,0,0,28
"Clément Vidal","Montpellier","FRA","DF",NA,20,0,0,0,0,1
"Kevin Volland","Monaco","GER","FW","MF",28,4,0,0,0,60
"Franklin Wadja","Lorient","CMR","MF","FW",25,1,0,0,0,1
"Elye Wahi","Montpellier","FRA","FW",NA,17,1,0,0,0,7
"Timothy Weah","Lille","USA","FW","MF",20,1,0,0,0,14
"Yoane Wissa","Lorient","COD","MF","FW",23,2,0,0,0,30
"Xeka","Lille","POR","MF",NA,25,6,0,0,0,28
"Yusuf Yazıcı","Lille","TUR","FW","MF",23,1,0,0,0,13
"Burak Yılmaz","Lille","TUR","FW",NA,35,6,0,0,0,33
"Wilitty Younoussa","Dijon","CMR","MF",NA,18,0,0,0,0,0
"Zaydou Youssouf","Saint-Étienne","FRA","MF",NA,21,2,0,0,0,18
"Arthur Zagre","Dijon","FRA","DF","MF",18,0,0,0,0,1
"Arber Zeneli","Reims","KVX","MF","FW",25,1,0,0,0,13
"Mehdi Zerkane","Bordeaux","ALG","MF","FW",21,3,1,0,1,21
"Kévin Zohi","Strasbourg","MLI","FW","MF",23,0,0,0,0,6
