"Player","Squad","Nation","Pos","Pos2","Age","Yellow_Card","Red_Card","Second_Yellow_Card","Total_Red_Cards","Fouls"
"Paulino","Alavés","ESP","FW","MF",22,0,0,0,0,1
"Gabriel Paulista","Valencia","BRA","DF",NA,28,5,0,0,0,16
"Alfonso Pedraza","Betis","ESP","DF",NA,23,3,0,0,0,18
"Marc Pedraza","Mallorca","ESP","MF",NA,32,0,0,0,0,2
"Adrià Pedrosa","Espanyol","ESP","DF","MF",21,3,0,0,0,10
"Rubén Peña","Villarreal","ESP","DF",NA,28,5,0,0,0,39
"Luis Perea","Osasuna","ESP","FW",NA,21,0,0,0,0,0
"Carles Pérez","Barcelona","ESP","FW",NA,21,0,0,0,0,4
"Iñigo Pérez","Osasuna","ESP","MF",NA,31,4,0,0,0,18
"Kike Pérez","Valladolid","ESP","MF","FW",22,1,0,0,0,8
"Lucas Pérez","Alavés","ESP","FW",NA,30,4,0,0,0,27
"Rubén Pérez","Leganés","ESP","MF",NA,30,9,0,0,0,35
"Pablo Piatti","Espanyol","ARG","DF","MF",30,0,0,0,0,0
"Tomás Pina Isla","Alavés","ESP","MF",NA,31,6,1,1,2,44
"Pipa","Espanyol","ESP","DF","FW",21,3,0,0,0,6
"Gerard Piqué","Barcelona","ESP","DF",NA,32,15,0,0,0,32
"Óscar Plano","Valladolid","ESP","MF",NA,28,6,0,0,0,47
"Pere Pons","Alavés","ESP","MF",NA,26,3,0,0,0,23
"Pedro Porro","Valladolid","ESP","DF","MF",19,1,0,0,0,4
"Francisco Portillo","Getafe","ESP","MF",NA,29,3,0,0,0,10
"Portu","Real Sociedad","ESP","FW","MF",27,5,0,0,0,31
"Sergio Postigo","Levante","ESP","DF",NA,30,6,0,0,0,22
"Florent Poulolo","Getafe","MTQ","DF",NA,22,0,0,0,0,0
"Darío Poveda","Atlético Madrid","ESP","MF",NA,22,0,0,0,0,0
"Alejandro Pozo Pozo","Mallorca","ESP","DF",NA,20,0,0,0,0,21
"Abdón Prats","Mallorca","ESP","FW",NA,26,1,0,0,0,7
"Antonio Puertas","Granada","ESP","FW","MF",27,7,0,0,0,39
"Riqui Puig","Barcelona","ESP","MF",NA,19,1,0,0,0,9
"Quini","Granada","ESP","DF",NA,29,2,0,0,0,8
"Xavi Quintillà","Villarreal","ESP","DF",NA,22,6,0,0,0,26
"Quique","Eibar","ESP","FW","MF",29,0,0,0,0,10
"Nemanja Radoja","Levante","SRB","MF",NA,26,3,0,0,0,27
"Rafinha","Barcelona","BRA","FW","MF",26,0,0,0,0,3
"Rafinha","Celta Vigo","BRA","MF",NA,26,5,0,0,0,35
"Baba Rahman","Mallorca","GHA","DF",NA,25,1,0,0,0,1
"Antonio Raillo","Mallorca","ESP","DF",NA,27,9,1,1,2,32
"Ivan Rakitić","Barcelona","CRO","MF",NA,31,5,0,0,0,20
"Sandro Ramírez","Valladolid","ESP","FW","MF",24,2,0,0,0,15
"Iván Ramis","Eibar","ESP","DF",NA,34,1,0,0,0,4
"Adrián Ramos","Granada","COL","FW","MF",33,0,0,0,0,5
"Sergio Ramos","Real Madrid","ESP","DF",NA,33,10,0,0,0,52
"Raúl","Betis","ESP","FW","MF",18,0,0,0,0,0
"Recio","Leganés","ESP","MF",NA,28,11,0,0,0,45
"Sergio Reguilón","Sevilla","ESP","DF",NA,22,8,0,0,0,56
"Manolo Reina","Mallorca","ESP","GK",NA,34,4,0,0,0,0
"Álex Remiro","Real Sociedad","ESP","GK",NA,24,0,0,0,0,0
"Nico Ribaudo","Espanyol","ESP","FW","MF",18,1,0,0,0,5
"Luis Rioja","Alavés","ESP","MF",NA,25,3,0,0,0,20
"Rodrigo Riquelme","Atlético Madrid","ESP","FW","MF",19,0,0,0,0,0
"Cristian Rivera","Leganés","ESP","MF",NA,22,3,0,0,0,6
"Rober","Levante","ESP","DF",NA,24,0,0,0,0,1
"Roberto","Alavés","ESP","GK",NA,33,1,0,0,0,0
"Sergi Roberto","Barcelona","ESP","DF","MF",27,8,0,0,0,18
"Joel Robles","Betis","ESP","GK",NA,29,3,1,0,1,1
"Marc Roca","Espanyol","ESP","MF",NA,22,8,0,0,0,79
"Rubén Rochina","Levante","ESP","MF",NA,28,5,0,0,0,29
"Rodrigo","Valencia","ESP","FW",NA,28,2,1,0,1,19
"Kévin Rodrigues","Leganés","POR","DF","MF",25,6,1,1,2,42
"Kévin Rodrigues","Real Sociedad","POR","DF",NA,25,0,0,0,0,0
"Ángel Rodríguez","Getafe","ESP","FW",NA,32,6,0,0,0,52
"Óscar Rodríguez Arnaiz","Leganés","ESP","MF","FW",21,6,1,0,1,32
"Dani Rodríguez","Mallorca","ESP","MF","FW",31,7,0,0,0,62
"Guido Rodríguez","Betis","ARG","MF",NA,25,5,0,0,0,16
"James Rodríguez","Real Madrid","COL","MF","FW",28,1,0,0,0,5
"Rodrygo","Real Madrid","BRA","FW",NA,18,0,0,0,0,8
"Facundo Roncaglia","Osasuna","ARG","DF",NA,32,4,2,1,3,17
"Roberto Rosales","Leganés","VEN","DF",NA,30,7,0,0,0,33
"Rubén","Osasuna","ESP","GK",NA,35,0,0,0,0,0
"Waldo Rubio","Valladolid","ESP","MF","FW",23,6,0,0,0,19
"Aitor Ruibal","Leganés","ESP","DF","MF",23,4,0,0,0,28
"Jorge Sáenz","Celta Vigo","ESP","DF",NA,22,3,1,0,1,7
"Borja Sainz","Alavés","ESP","MF","FW",18,1,0,0,0,22
"Yannis Salibur","Mallorca","FRA","MF","FW",28,0,0,0,0,3
"Mohammed Salisu","Valladolid","GHA","DF",NA,20,4,0,0,0,22
"Fede San Emeterio","Valladolid","ESP","MF",NA,22,4,0,0,0,32
"Mikel San José","Athletic Club","ESP","MF",NA,30,3,0,0,0,6
"Oihan Sancet","Athletic Club","ESP","MF","FW",19,1,0,0,0,16
"Germán Sánchez","Granada","ESP","DF",NA,32,12,1,1,2,30
"Javi Sánchez","Valladolid","ESP","DF",NA,22,1,0,0,0,7
"Manu Sánchez","Atlético Madrid","ESP","DF",NA,18,1,0,0,0,8
"Víctor Sánchez","Espanyol","ESP","MF",NA,31,11,1,1,2,48
"Luca Sangalli","Real Sociedad","ESP","MF",NA,24,0,0,0,0,1
"Oier Sanjurjo","Osasuna","ESP","MF",NA,33,15,1,1,2,41
"Ivan Šaponjić","Atlético Madrid","SRB","DF","FW",21,0,0,0,0,1
"Joan Sastre Vanrell","Mallorca","ESP","DF",NA,22,4,0,0,0,20
"Stefan Savić","Atlético Madrid","MNE","DF",NA,28,6,0,0,0,15
"Aleksandar Sedlar","Mallorca","SRB","DF",NA,27,3,1,0,1,11
"Nélson Semedo","Barcelona","POR","DF",NA,25,2,0,0,0,21
"Josep Señé","Mallorca","ESP","MF",NA,27,0,0,0,0,1
"Salva Sevilla","Mallorca","ESP","MF",NA,35,10,1,1,2,35
"Sidnei","Betis","BRA","DF",NA,29,1,0,0,0,8
"Jonathan Silva","Leganés","ARG","DF",NA,25,13,1,0,1,45
"Rui Silva","Granada","POR","GK",NA,25,3,0,0,0,0
"Unai Simón","Athletic Club","ESP","GK",NA,22,2,1,0,1,2
"Dimitris Siovas","Leganés","GRE","DF",NA,30,7,0,0,0,24
"Pione Sisto","Celta Vigo","DEN","FW","MF",24,2,0,0,0,9
"Antonio Sivera","Alavés","ESP","GK",NA,22,1,0,0,0,1
"Fyodor Smolov","Celta Vigo","RUS","FW",NA,29,4,0,0,0,14
"Rafa Soares","Eibar","POR","DF",NA,24,1,0,0,0,5
"Rubén Sobrino","Valencia","ESP","FW","MF",27,0,0,0,0,7
"Roberto Soldado","Granada","ESP","FW",NA,34,14,0,0,0,43
"Carlos Soler","Valencia","ESP","MF",NA,22,4,0,0,0,22
"David Soria","Getafe","ESP","GK",NA,26,2,0,0,0,2
"Bruno Soriano","Villarreal","ESP","MF","FW",35,1,0,0,0,4
"Juan Soriano","Leganés","ESP","GK",NA,21,2,0,0,0,1
"Damián Suárez","Getafe","URU","DF",NA,31,15,0,0,0,55
"Denis Suárez","Celta Vigo","ESP","MF","FW",25,2,0,0,0,21
"Luis Suárez","Barcelona","URU","FW",NA,32,4,0,0,0,15
"Suso","Sevilla","ESP","FW","MF",25,0,0,0,0,5
"Tachi","Alavés","ESP","DF",NA,21,1,0,0,0,5
"Rodrigo Tarín","Leganés","ESP","DF",NA,23,1,0,0,0,7
"Álvaro Tejero","Eibar","ESP","DF",NA,23,4,0,0,0,23
"Cristian Tello","Betis","ESP","MF","FW",27,1,0,0,0,8
"Marc-André ter Stegen","Barcelona","GER","GK",NA,27,1,0,0,0,0
"David Timor","Getafe","ESP","MF","DF",29,4,0,0,0,21
"Jean-Clair Todibo","Barcelona","FRA","DF",NA,19,0,0,0,0,1
"Karl Toko Ekambi","Villarreal","CMR","FW",NA,26,0,0,0,0,7
"Raúl de Tomás","Espanyol","ESP","FW",NA,24,5,0,0,0,22
"Toño","Levante","ESP","DF",NA,29,2,0,0,0,16
"Ferrán Torres","Valencia","ESP","MF","FW",19,5,0,0,0,20
"Óliver Torres","Sevilla","ESP","MF","FW",24,5,0,0,0,30
"Pau Torres","Villarreal","ESP","DF",NA,22,6,0,0,0,29
"Roberto Torres","Osasuna","ESP","MF","FW",30,1,0,0,0,19
"Aleksandar Trajkovski","Mallorca","MKD","MF","FW",26,0,0,0,0,5
"Manu Trigueros","Villarreal","ESP","MF",NA,27,6,0,0,0,32
"Kieran Trippier","Atlético Madrid","ENG","DF",NA,28,2,0,0,0,20
"Samuel Umtiti","Barcelona","FRA","DF",NA,25,6,0,0,0,20
"Enes Ünal","Valladolid","TUR","FW",NA,22,4,0,0,0,41
"Tomáš Vaclík","Sevilla","CZE","GK",NA,30,0,0,0,0,0
"Álvaro Vadillo","Granada","ESP","FW","MF",24,0,0,0,0,9
"Martin Valjent","Mallorca","SVK","DF",NA,23,6,0,0,0,19
"Jesús Vallejo","Granada","ESP","DF",NA,22,1,0,0,0,6
"Manu Vallejo","Valencia","ESP","MF","FW",22,0,0,0,0,6
"Federico Valverde","Real Madrid","URU","MF",NA,21,1,0,0,0,25
"Raphaël Varane","Real Madrid","FRA","DF",NA,26,2,0,0,0,22
"Matías Vargas","Espanyol","ARG","FW","MF",22,1,0,0,0,9
"Franco Vázquez","Sevilla","ARG","MF","FW",30,5,0,0,0,32
"Kevin Vázquez","Celta Vigo","ESP","DF",NA,26,6,0,0,0,22
"Lucas Vázquez","Real Madrid","ESP","MF","FW",28,1,0,0,0,26
"Unai Vencedor Paris","Athletic Club","ESP","MF",NA,18,1,0,0,0,0
"Mikel Vesga","Athletic Club","ESP","MF",NA,26,3,0,0,0,27
"Rúben Vezo","Levante","POR","DF",NA,25,4,0,0,0,29
"Fede Vico","Granada","ESP","MF","FW",25,1,0,0,0,8
"Aleix Vidal","Alavés","ESP","MF",NA,29,6,0,0,0,18
"Arturo Vidal","Barcelona","CHI","MF",NA,32,4,0,0,0,44
"Nacho Vidal","Osasuna","ESP","DF",NA,24,5,0,0,0,26
"Dídac Vilà","Espanyol","ESP","DF",NA,30,9,0,0,0,39
"Toni Villa","Valladolid","ESP","MF",NA,24,4,0,0,0,14
"Asier Villalibre","Athletic Club","ESP","FW",NA,21,0,0,0,0,16
"Juan Villar","Osasuna","ESP","FW",NA,31,1,0,0,0,7
"Vitolo","Atlético Madrid","ESP","FW","MF",29,3,0,0,0,26
"Šime Vrsaljko","Atlético Madrid","CRO","DF",NA,27,3,0,0,0,7
"Nikola Vukčević","Levante","MNE","MF",NA,27,11,0,0,0,44
"Moussa Wagué","Barcelona","SEN","DF",NA,20,0,0,0,0,1
"Wakaso","Alavés","GHA","MF",NA,29,12,1,1,2,40
"Daniel Wass","Valencia","DEN","DF","MF",30,7,0,0,0,29
"Iñaki Williams","Athletic Club","GHA","FW",NA,25,3,0,0,0,30
"Yoel","Eibar","ESP","GK",NA,30,1,0,0,0,1
"Okay Yokuşlu","Celta Vigo","TUR","MF",NA,25,6,0,0,0,46
"Joseba Zaldúa","Real Sociedad","ESP","DF",NA,27,8,1,1,2,41
"Andre-Frank Zambo Anguissa","Villarreal","CMR","MF",NA,23,6,0,0,0,44
"Igor Zubeldia","Real Sociedad","ESP","MF","DF",22,9,0,0,0,51
"Martín Zubimendi","Real Sociedad","ESP","MF",NA,20,3,0,0,0,9
"David Zurutuza","Real Sociedad","ESP","MF",NA,33,0,0,0,0,2
"Martin Ødegaard","Real Sociedad","NOR","MF",NA,20,3,0,0,0,24
