"Player","Squad","Nation","Pos","Pos2","Age","Born","Total_Match_Played","Total_Playing_Time","Minutes_Per_Match_Played","Percent_of_Squad_Minutes_Played","Matches_Started","Minutes_Per_Match_Start","Complete_Matches_PLayed","Matches_Played_As_Substitute","Minutes_Per_Match_Substitute","Player_Points_Per_Match","Player_On_Pitch_Squad_Goals","Player_On_Pitch_Goals_Allowed","Weekly_Wages","Annual_Wages"
"Jeremy Toljan","Sassuolo","GER","DF",NA,27,1994,31,2672,86,78.1,29,89,27,2,51,1,32,48,17308,9e+05
"Jeroen Zoet","Spezia","NED","GK",NA,31,1991,5,334,67,9.8,4,72,3,1,48,1.2,6,4,24615,1280000
"Jesé","Sampdoria","ESP","FW",NA,29,1993,11,210,19,6.1,1,60,0,10,15,0.55,2,8,12308,640000
"Joakim Mæhle","Atalanta","DEN","DF","MF",25,1997,34,2209,65,64.6,25,82,12,9,19,1.62,39,33,24615,1280000
"Joan Gonzàlez","Lecce","ESP","MF",NA,20,2002,35,2197,63,64.2,26,76,5,9,24,0.86,21,29,12308,640000
"Joaquín Correa","Inter","ARG","FW",NA,27,1994,26,950,37,27.8,12,61,0,14,16,1.77,13,12,124615,6480000
"Johan Vásquez","Cremonese","MEX","DF",NA,23,1998,25,1813,73,53,19,89,18,6,21,0.76,19,36,11154,580000
"Jonathan Ikone","Fiorentina","FRA","FW",NA,24,1998,33,2007,61,58.7,24,74,10,9,26,1.52,30,23,41923,2180000
"José Luis Palomino","Atalanta","ARG","DF",NA,32,1990,15,759,51,22.2,8,79,6,7,18,1.8,25,15,28462,1480000
"Josh Doig","Hellas Verona","SCO","DF",NA,20,2002,22,1354,62,39.6,15,77,7,7,28,0.86,13,22,12308,640000
"Joshua Zirkzee","Bologna","NED","FW",NA,21,2001,19,822,43,24,5,87,4,14,28,1.21,17,11,22115,1150000
"Josip Brekalo","Fiorentina","CRO","FW","MF",24,1998,6,229,38,6.7,1,90,1,5,28,1.5,4,1,39423,2050000
"Juan Cuadrado","Juventus","COL","DF","FW",34,1988,31,2078,67,60.8,24,77,10,7,32,2.03,35,15,178077,9260000
"Juan David Cabal","Hellas Verona","COL","DF",NA,21,2001,11,444,40,13,3,73,1,8,28,0.42,3,11,8654,450000
"Juan Jesus","Napoli","BRA","DF",NA,31,1991,15,933,62,27.3,10,87,9,5,13,2.2,20,8,42692,2220000
"Junior Messias","Milan","BRA","FW","DF",31,1991,25,1498,60,43.8,19,70,3,6,29,1.8,32,19,35577,1850000
"Junior Sambia","Salernitana","FRA","DF",NA,25,1996,22,697,32,20.4,7,69,1,15,14,1,8,10,36923,1920000
"Kaan Ayhan","Sassuolo","TUR","DF",NA,27,1994,10,545,55,15.9,5,90,5,5,19,1.4,6,11,14808,770000
"Karol Linetty","Torino","POL","MF",NA,27,1995,32,1886,59,55.1,22,76,10,10,21,1.41,22,26,49808,2590000
"Kelvin Amian","Spezia","FRA","DF",NA,24,1998,30,2372,79,69.4,26,87,22,4,31,0.73,21,42,13654,710000
"Kevin Agudelo","Spezia","COL","MF","FW",23,1998,34,2131,63,62.3,23,78,6,11,31,0.74,20,39,14231,740000
"Kevin Bonifazi","Bologna","ITA","DF",NA,26,1996,13,902,69,26.4,9,86,7,4,32,1.23,16,17,35577,1850000
"Kevin Lasagna","Hellas Verona","ITA","FW","MF",29,1992,26,1572,60,46,17,76,7,9,31,0.81,13,26,25000,1300000
"Khvicha Kvaratskhelia","Napoli","GEO","FW",NA,21,2001,34,2518,74,73.6,30,79,8,4,38,2.29,58,21,29615,1540000
"Kingsley Ehizibue","Udinese","NED","DF",NA,27,1995,27,1535,57,44.9,16,83,7,11,19,1.3,24,24,17308,9e+05
"Koffi Djidji","Torino","CIV","DF",NA,29,1992,34,2424,71,70.9,26,87,19,8,21,1.35,27,30,9038,470000
"Koni De Winter","Empoli","BEL","DF",NA,20,2002,14,1024,73,29.9,12,83,10,2,15,1,9,17,2885,150000
"Koray Günter","Hellas Verona","GER","DF",NA,27,1994,13,1003,77,29.3,11,86,10,2,29,0.31,9,22,21346,1110000
"Koray Günter","Sampdoria","GER","DF",NA,27,1994,10,776,78,22.7,8,84,7,2,51,0.6,8,20,21346,1110000
"Kristian Thorstvedt","Sassuolo","NOR","MF",NA,23,1999,31,1136,37,33.2,13,63,1,18,18,1.1,15,27,14808,770000
"Kristijan Bistrović","Lecce","CRO","MF",NA,24,1998,11,461,42,13.5,5,68,0,6,20,1.09,4,5,17308,9e+05
"Kristjan Asllani","Inter","ALB","MF",NA,20,2002,20,592,30,17.3,5,69,1,15,16,2.05,9,10,29615,1540000
"Kristoffer Askildsen","Lecce","NOR","MF",NA,21,2001,21,728,35,21.3,7,63,0,14,21,1.19,9,10,2500,130000
"Krzysztof Piątek","Salernitana","POL","FW",NA,27,1995,33,2140,65,62.6,23,79,13,10,33,1.09,33,44,74038,3850000
"Lameck Banda","Lecce","ZAM","FW","MF",21,2001,36,1636,45,47.8,19,69,3,17,19,0.97,14,20,12308,640000
"Lassana Coulibaly","Salernitana","MLI","MF",NA,26,1996,35,2892,83,84.6,34,84,24,1,34,1.11,42,57,9808,510000
"Lautaro Martínez","Inter","ARG","FW",NA,24,1997,38,2576,68,75.3,27,84,18,11,27,1.89,59,37,213654,11110000
"Lazar Samardzic","Udinese","SRB","MF",NA,20,2002,37,1848,50,54,19,75,3,18,24,1.22,29,27,9808,510000
"Leandro Paredes","Juventus","ARG","MF",NA,28,1994,25,977,39,28.6,8,76,3,17,22,1.68,15,12,172500,8970000
"Leo Skiri Østigård","Napoli","NOR","DF",NA,22,1999,7,419,60,12.3,4,90,4,3,20,2.71,8,3,29615,1540000
"Leonardo Bonucci","Juventus","ITA","DF",NA,35,1987,16,879,55,25.7,9,85,7,7,16,2.06,20,10,231538,12040000
"Leonardo Sernicola","Cremonese","ITA","DF",NA,25,1997,32,2317,72,67.7,27,82,18,5,22,0.78,25,50,2885,150000
"Leonardo Spinazzola","Roma","ITA","DF",NA,29,1993,26,1654,64,48.4,18,81,12,8,24,1.73,20,21,106923,5560000
"Lewis Ferguson","Bologna","SCO","MF","FW",22,1999,32,2314,72,67.7,27,82,15,5,21,1.5,40,30,9808,510000
"Liam Henderson","Empoli","SCO","MF",NA,26,1996,25,1007,40,29.4,11,65,0,14,21,1.16,10,19,28462,1480000
"Liberato Cacace","Empoli","NZL","DF",NA,21,2000,12,587,49,17.2,5,86,4,7,22,0.5,6,9,5577,290000
"Lorenzo Colombo","Lecce","ITA","FW",NA,20,2002,33,1515,46,44.3,18,69,0,15,18,0.97,20,18,10769,560000
"Lorenzo De Silvestri","Bologna","ITA","DF",NA,34,1988,15,672,45,19.6,6,76,3,9,24,1.27,10,11,32115,1670000
"Lorenzo Pellegrini","Roma","ITA","MF",NA,26,1996,32,2545,80,74.4,29,85,14,3,29,1.72,35,26,124615,6480000
"Lorenzo Pirola","Salernitana","ITA","DF",NA,20,2002,26,1941,75,56.8,23,82,12,3,22,1.12,25,38,10769,560000
"Lorenzo Venuti","Fiorentina","ITA","DF",NA,27,1995,17,924,54,27,9,71,3,8,36,1.35,12,13,14231,740000
"Luca Caldirola","Monza","ITA","DF",NA,31,1991,31,2353,76,68.8,27,83,17,4,31,1.65,36,32,24231,1260000
"Luca Pellegrini","Lazio","ITA","DF",NA,23,1999,7,180,26,5.3,1,90,1,6,15,1.43,4,1,46346,2410000
"Luca Ranieri","Fiorentina","ITA","DF",NA,23,1999,9,508,56,14.9,5,89,4,4,16,2,14,5,21346,1110000
"Luca Zanimacchia","Cremonese","ITA","MF","FW",24,1998,15,746,50,21.8,9,65,1,6,26,0.33,9,17,7115,370000
"Lucas Martínez Quarta","Fiorentina","ARG","DF",NA,26,1996,27,2171,80,63.5,25,84,20,2,41,1.48,33,31,24615,1280000
"Luis Alberto","Lazio","ESP","MF",NA,29,1992,35,2442,70,71.4,27,82,16,8,27,1.94,49,19,89038,4630000
"Luis Muriel","Atalanta","COL","FW","MF",31,1991,29,1073,37,31.4,10,65,0,19,22,1.59,20,15,44423,2310000
"Luka Jović","Fiorentina","SRB","FW","MF",24,1997,31,1534,49,44.9,16,76,8,15,22,1.19,24,23,61731,3210000
"Luka Lochoshvili","Cremonese","GEO","DF",NA,24,1998,25,1839,74,53.8,22,79,9,3,31,0.72,21,33,12308,640000
"Luka Romero","Lazio","ARG","FW",NA,17,2004,6,151,25,4.4,1,68,0,5,17,2,1,2,9808,510000
"M'Bala Nzola","Spezia","ANG","FW",NA,25,1996,31,2653,86,77.6,29,89,26,2,35,0.91,26,43,19615,1020000
"Malick Thiaw","Milan","GER","DF",NA,20,2001,20,1362,68,39.8,15,83,11,5,24,1.95,21,12,19808,1030000
"Manolo Gabbiadini","Sampdoria","ITA","FW","MF",30,1991,35,2354,67,68.8,27,79,11,8,29,0.49,19,49,27115,1410000
"Manuel Lazzari","Lazio","ITA","DF",NA,28,1993,28,1879,67,54.9,22,80,10,6,21,1.75,31,16,60577,3150000
"Manuel Locatelli","Juventus","ITA","MF",NA,24,1998,32,2446,76,71.5,29,81,16,3,31,1.94,40,19,106923,5560000
"Marash Kumbulla","Roma","ALB","DF",NA,22,2000,7,259,37,7.6,5,48,1,2,9,1.57,4,3,64038,3330000
"Marcelo Brozović","Inter","CRO","MF",NA,29,1992,28,1770,63,51.8,19,83,11,9,22,1.79,35,27,213654,11110000
"Marco Benassi","Fiorentina","ITA","DF",NA,27,1994,2,93,47,2.7,1,70,0,1,23,1.5,2,2,46346,2410000
"Marco Benassi","Cremonese","ITA","MF",NA,27,1994,15,998,67,29.2,11,81,7,4,27,0.87,9,21,46346,2410000
"Marco D'Alessandro","Monza","ITA","DF","FW",31,1991,8,290,36,8.5,3,67,1,5,18,1.5,3,7,14231,740000
"Marco Sportiello","Atalanta","ITA","GK",NA,30,1992,15,1339,89,39.2,14,90,13,1,83,1.6,24,21,21346,1110000
"Marcos Antônio","Lazio","BRA","MF",NA,22,2000,16,594,37,17.4,6,70,1,10,18,1.75,7,6,22115,1150000
"Mario Pašalić","Atalanta","CRO","MF","FW",27,1995,32,1769,55,51.7,24,65,1,8,26,1.69,33,24,35577,1850000
"Mário Rui","Napoli","POR","DF",NA,31,1991,22,1749,80,51.1,21,81,7,1,45,2.77,47,16,74808,3890000
"Marios Oikonomou","Sampdoria","GRE","DF",NA,29,1992,6,220,37,6.4,3,57,0,3,17,0.33,1,6,5000,260000
"Marko Arnautović","Bologna","AUT","FW",NA,33,1989,21,1530,73,44.7,18,81,10,3,22,1.24,22,24,66538,3460000
"Marko Pjaca","Empoli","CRO","MF","FW",27,1995,17,525,31,15.4,5,58,0,12,20,1.12,7,8,28462,1480000
"Marlon","Monza","BRA","DF",NA,26,1995,28,1592,57,46.5,18,75,10,10,23,1.32,15,26,49231,2560000
"Marten de Roon","Atalanta","NED","MF",NA,31,1991,35,2964,85,86.7,34,87,31,1,10,1.74,57,40,35577,1850000
"Martin Erlic","Sassuolo","CRO","DF",NA,24,1998,28,2330,83,68.1,26,88,22,2,15,1.43,35,36,5385,280000
"Martin Hongla","Hellas Verona","CMR","MF",NA,24,1998,9,523,58,15.3,6,76,2,3,23,0.56,4,11,15962,830000
"Martin Satriano","Empoli","URU","FW",NA,21,2001,31,1705,55,49.9,20,76,5,11,17,1.03,15,27,12500,650000
"Marvin Zeegelaar","Udinese","NED","DF",NA,31,1990,7,353,50,10.3,4,78,1,3,13,1,4,6,12308,640000
"Matheus Henrique","Sassuolo","BRA","MF",NA,24,1997,30,1947,65,56.9,21,80,9,9,30,1.17,27,39,10962,570000
"Mathías Olivera","Napoli","URU","DF",NA,24,1997,30,1643,55,48,17,87,14,13,13,2.37,29,11,36923,1920000
"Matías Vecino","Lazio","URU","MF",NA,30,1991,32,1691,53,49.4,17,76,9,15,26,1.97,26,16,67692,3520000
"Matías Viña","Roma","URU","DF",NA,24,1997,3,55,18,1.6,1,45,0,2,5,2,1,1,29615,1540000
"Matteo Bianchetti","Cremonese","ITA","DF",NA,29,1993,25,2132,85,62.3,22,89,20,3,59,0.6,26,47,11731,610000
"Matteo Cancellieri","Lazio","ITA","FW",NA,20,2002,20,256,13,7.5,1,45,0,19,11,1.85,6,2,35577,1850000
"Matteo Darmian","Inter","ITA","DF",NA,32,1989,31,2025,65,59.2,24,80,10,7,16,1.84,30,22,78846,4100000
"Matteo Gabbia","Milan","ITA","DF",NA,22,1999,12,613,51,17.9,6,87,5,6,16,1.92,11,14,28462,1480000
"Matteo Lovato","Salernitana","ITA","DF",NA,22,2000,17,814,48,23.8,8,74,4,9,25,1.06,11,22,17885,930000
"Matteo Pessina","Monza","ITA","MF",NA,25,1997,35,2932,84,85.7,34,85,25,1,30,1.49,44,43,28462,1480000
"Matteo Politano","Napoli","ITA","FW",NA,28,1993,27,1166,43,34.1,14,63,0,13,22,2.33,22,12,78269,4070000
"Matteo Ruggeri","Atalanta","ITA","DF","MF",20,2002,15,829,55,24.2,8,90,8,7,16,1.67,19,13,1346,70000
"Mattia Caldara","Spezia","ITA","DF",NA,28,1994,20,1253,63,36.6,13,87,11,7,17,1.1,10,22,23077,1200000
"Mattia De Sciglio","Juventus","ITA","DF",NA,29,1992,17,1042,61,30.5,11,76,4,6,34,2.18,17,8,53462,2780000
"Mattia Destro","Empoli","ITA","FW","MF",31,1991,17,572,34,16.7,6,63,1,11,18,1.06,5,11,53462,2780000
"Mattia Perin","Juventus","ITA","GK",NA,29,1992,11,948,86,27.7,10,90,10,1,48,1.91,16,7,53462,2780000
"Mattia Valoti","Monza","ITA","MF","FW",28,1993,16,453,28,13.2,4,70,0,12,15,1.19,5,7,12500,650000
"Mattia Zaccagni","Lazio","ITA","FW",NA,27,1995,35,2770,79,81,33,82,17,2,31,1.94,50,23,71154,3700000
"Maxime Lopez","Sassuolo","FRA","MF",NA,24,1997,30,2296,77,67.1,25,85,18,5,34,1.27,29,36,14808,770000
"Mehdi Bourabia","Spezia","MAR","MF",NA,30,1991,37,2771,75,81,36,76,12,1,31,0.82,28,50,21346,1110000
"Mehdi Léris","Sampdoria","ALG","MF","DF",24,1998,32,2460,77,71.9,29,81,20,3,34,0.53,20,48,10000,520000
"Mërgim Vojvoda","Torino","KVX","DF",NA,27,1995,29,1719,59,50.3,18,81,12,11,24,1.45,24,21,17308,9e+05
"Merih Demiral","Atalanta","TUR","DF",NA,24,1998,28,1536,55,44.9,14,87,12,14,23,1.89,24,23,71154,3700000
"Mert Müldür","Sassuolo","TUR","FW","DF",23,1999,2,13,7,0.4,1,6,0,1,7,0,0,0,9808,510000
"Michel Aebischer","Bologna","SUI","FW","MF",25,1997,32,1542,48,45.1,18,72,5,14,17,1.5,23,26,12308,640000
"Michel Ndary Adopo","Torino","FRA","MF","DF",22,2000,9,264,29,7.7,3,68,0,6,10,1.89,3,3,2115,110000
"Michele Castagnetti","Cremonese","ITA","MF",NA,32,1989,27,1412,52,41.3,14,74,5,13,29,0.78,19,29,10769,560000
"Mickaël Cuisance","Sampdoria","FRA","MF",NA,22,1999,12,618,52,18.1,9,61,0,3,22,0.58,5,6,9808,510000
"Miguel Veloso","Hellas Verona","POR","MF",NA,36,1986,22,1163,53,34,14,66,3,8,29,0.5,11,16,17885,930000
"Mikael Ellertsson","Spezia","ISL","MF","DF",20,2002,11,171,16,5,1,64,0,10,11,1,0,6,8846,460000
"Milan Đurić","Hellas Verona","BIH","FW",NA,32,1990,28,1366,49,39.9,14,77,6,14,21,0.86,15,23,17308,9e+05
"Milan Škriniar","Inter","SVK","DF",NA,27,1995,21,1769,84,51.7,20,87,17,1,33,1.95,37,23,106923,5560000
"Moise Kean","Juventus","ITA","FW",NA,22,2000,28,995,36,29.1,11,64,0,17,17,1.89,11,8,74038,3850000
"Morten Hjulmand","Lecce","DEN","MF",NA,23,1999,35,2962,85,86.6,34,86,30,1,27,0.94,31,44,7115,370000
"Musa Barrow","Bologna","GAM","FW","MF",23,1998,32,1960,61,57.3,26,72,9,6,14,1.59,26,31,28462,1480000
"Nadir Zortea","Atalanta","ITA","DF","MF",23,1999,9,222,25,6.5,1,79,0,8,18,2.22,6,3,6346,330000
"Nadir Zortea","Sassuolo","ITA","DF",NA,23,1999,10,657,66,19.2,7,87,6,3,15,1.4,10,11,6346,330000
"Nedim Bajrami","Empoli","ALB","MF","FW",23,1999,19,940,49,27.5,8,80,4,11,27,1.21,8,14,29615,1540000
"Nedim Bajrami","Sassuolo","ALB","FW","MF",23,1999,18,819,46,23.9,7,71,1,11,29,1.39,9,19,29615,1540000
"Nehuén Pérez","Udinese","ARG","DF",NA,22,2000,34,2818,83,82.4,33,85,24,1,13,1.18,38,39,15962,830000
"Nemanja Matić","Roma","SRB","MF",NA,33,1988,35,1852,53,54.2,16,85,11,19,26,1.69,34,23,98654,5130000
"Nemanja Radonjić","Torino","SRB","MF","FW",26,1996,28,1461,52,42.7,16,77,4,12,20,1.18,18,18,19808,1030000
"Nicola Murru","Sampdoria","ITA","DF",NA,27,1994,20,784,39,22.9,5,81,4,15,25,0.75,4,17,25000,1300000
"Nicola Sansone","Bologna","ITA","FW",NA,30,1991,18,740,41,21.6,8,69,2,10,19,1.33,16,9,39423,2050000
"Nicola Zalewski","Roma","POL","DF",NA,20,2002,33,2197,67,64.2,26,78,10,7,23,1.61,29,24,10769,560000
"Nicolás Domínguez","Bologna","ARG","MF",NA,24,1998,31,2300,74,67.3,26,82,13,5,34,1.39,34,31,17308,9e+05
"Nicolás González","Fiorentina","ARG","FW","MF",24,1998,24,1354,56,39.6,13,79,7,11,29,1.54,23,16,61731,3210000
"Nicolas Haas","Empoli","SUI","MF",NA,26,1996,24,1156,48,33.8,12,72,2,12,24,1.25,9,17,32115,1670000
"Nicolò Barella","Inter","ITA","MF",NA,25,1997,35,2613,75,76.4,31,81,17,4,23,1.8,51,31,178077,9260000
"Nicolò Cambiaghi","Empoli","ITA","FW","MF",21,2000,28,1285,46,37.6,12,74,2,16,25,1.32,20,12,2885,150000
"Nicolò Casale","Lazio","ITA","DF",NA,24,1998,29,2437,84,71.3,27,89,25,2,21,1.86,38,24,35577,1850000
"Nicolò Fagioli","Juventus","ITA","MF",NA,21,2001,26,1520,58,44.4,17,76,8,9,26,2,31,16,35577,1850000
"Nicolò Rovella","Monza","ITA","MF",NA,20,2001,25,1740,70,50.9,21,76,9,4,34,1.64,31,20,35577,1850000
"Nicolò Zaniolo","Roma","ITA","MF","FW",23,1999,13,890,68,26,12,72,4,1,23,1.85,7,8,89038,4630000
"Nikola Milenković","Fiorentina","SRB","DF",NA,24,1997,27,2137,79,62.5,23,86,21,4,39,1.48,34,27,106923,5560000
"Nikola Moro","Bologna","CRO","MF",NA,24,1998,26,1226,47,35.8,12,76,5,14,23,1.62,23,16,23846,1240000
"Nikola Vlašić","Torino","CRO","MF","FW",24,1997,34,2728,80,79.8,29,87,23,5,42,1.35,33,30,61731,3210000
"Norbert Gyömbér","Salernitana","SVK","DF",NA,30,1992,27,1740,64,50.9,23,73,9,4,17,1.19,25,19,17885,930000
"Ola Aina","Torino","NGA","DF",NA,25,1996,19,876,46,25.6,9,75,4,10,20,1.53,10,7,35577,1850000
"Ola Solbakken","Roma","NOR","MF","FW",23,1998,14,502,36,14.7,7,64,0,7,8,1.43,7,4,17308,9e+05
"Oliver Abildgaard","Hellas Verona","DEN","MF",NA,26,1996,13,592,46,17.3,6,80,5,7,16,1.08,2,11,13654,710000
"Olivier Giroud","Milan","FRA","FW",NA,35,1986,33,2139,65,62.5,25,78,9,8,23,1.88,42,25,86346,4490000
"Omar Colley","Sampdoria","GAM","DF",NA,29,1992,16,1384,87,40.5,15,89,14,1,45,0.44,6,25,33846,1760000
"Ondrej Duda","Hellas Verona","SVK","MF",NA,27,1994,15,1061,71,31,11,83,7,4,38,1.13,8,15,21154,1100000
"Pablo Galdames Millán","Cremonese","CHI","MF",NA,25,1996,13,734,56,21.5,10,67,2,3,23,1.15,9,12,8654,450000
"Pablo Marí","Monza","ESP","DF",NA,28,1993,30,2487,83,72.7,28,86,25,2,35,1.43,37,37,1e+05,5200000
"Paolo Ghiglione","Cremonese","ITA","DF",NA,25,1997,15,711,47,20.8,8,77,3,7,14,0.87,9,14,17885,930000
"Pasquale Mazzocchi","Salernitana","ITA","DF",NA,27,1995,27,1958,73,57.3,23,80,10,4,31,1.3,28,34,5769,3e+05
"Patric","Lazio","ESP","DF",NA,29,1993,18,1413,79,41.3,16,85,13,2,27,2.28,30,7,42692,2220000
"Patrick Ciurria","Monza","ITA","DF","MF",27,1995,36,2753,76,80.5,31,85,21,5,25,1.44,42,35,24231,1260000
"Paul Pogba","Juventus","FRA","MF","FW",29,1993,6,111,19,3.2,1,23,0,5,18,2,3,0,197308,10260000
"Paulo Dybala","Roma","ARG","MF","FW",28,1993,25,1739,70,50.8,21,77,7,4,28,1.81,35,21,135385,7040000
"Paweł Dawidowicz","Hellas Verona","POL","DF",NA,27,1995,23,1632,71,47.7,20,78,14,3,26,1.08,16,27,7308,380000
"Pedro","Lazio","ESP","FW",NA,35,1987,36,1898,53,55.5,17,73,2,19,35,1.89,33,20,61731,3210000
"Pedro Obiang","Sassuolo","EQG","MF",NA,30,1992,17,876,52,25.6,11,72,4,6,13,1.47,17,17,20962,1090000
"Pepín","Monza","EQG","MF",NA,25,1996,25,1123,45,32.8,11,72,3,14,23,1.36,12,19,1346,70000
"Perr Schuurs","Torino","NED","DF",NA,22,1999,30,2326,78,68,28,82,21,2,14,1.43,26,29,34423,1790000
"Petar Stojanović","Empoli","SVN","DF",NA,26,1995,27,1530,57,44.7,16,85,11,11,16,1.04,14,28,12308,640000
"Petko Hristov","Spezia","BUL","DF",NA,23,1999,9,365,41,10.7,4,68,2,5,19,0.56,5,10,1346,70000
"Pierre Kalulu","Milan","FRA","DF",NA,22,2000,34,2548,75,74.5,26,88,25,8,32,1.76,46,41,49231,2560000
"Pietro Pellegri","Torino","ITA","FW",NA,21,2001,18,465,26,13.6,4,61,0,14,16,1.22,8,5,24615,1280000
"Piotr Zieliński","Napoli","POL","MF",NA,28,1994,37,2287,62,66.9,27,73,3,10,31,2.35,57,21,124615,6480000
"Przemysław Wiśniewski","Spezia","POL","DF",NA,24,1998,14,1003,72,29.3,11,90,11,3,4,0.73,9,20,9808,510000
"Rade Krunić","Milan","BIH","MF",NA,28,1993,23,1657,72,48.5,18,83,10,5,34,2.13,34,17,53462,2780000
"Rafael Leão","Milan","POR","FW","MF",23,1999,35,2421,69,70.8,28,79,13,7,31,2,53,31,34423,1790000
"Raoul Bellanova","Inter","ITA","DF",NA,22,2000,18,496,28,14.5,3,73,0,15,18,2,10,8,32115,1670000
"Rasmus Højlund","Atalanta","DEN","FW",NA,19,2003,32,1834,57,53.6,20,74,5,12,29,1.69,45,29,12308,640000
"Răzvan Marin","Empoli","ROU","MF",NA,26,1996,33,2538,77,74.2,28,86,21,5,25,1.09,25,39,24615,1280000
"Remi Oudin","Lecce","FRA","FW","MF",25,1996,31,1321,43,38.6,12,77,4,19,21,1.03,12,15,18077,940000
"Ricardo Rodríguez","Torino","SUI","DF",NA,29,1992,35,2670,76,78.1,30,85,21,5,27,1.34,33,31,53462,2780000
"Riccardo Marchizza","Sassuolo","ITA","DF",NA,24,1998,10,283,28,8.3,3,62,0,7,14,1.7,6,9,17885,930000
"Riccardo Orsolini","Bologna","ITA","FW",NA,25,1997,32,2124,66,62.1,22,83,12,10,30,1.59,31,31,39231,2040000
"Riccardo Saponara","Fiorentina","ITA","FW",NA,30,1991,29,1208,42,35.3,14,62,0,15,23,1.55,21,17,24615,1280000
"Riccardo Sottil","Fiorentina","ITA","FW",NA,23,1999,18,833,46,24.4,9,69,1,9,24,1.56,12,6,21346,1110000
"Rick Karsdorp","Roma","NED","DF",NA,27,1995,13,711,55,20.8,8,73,2,5,26,1.54,10,8,78269,4070000
"Roberto Gagliardini","Inter","ITA","MF",NA,28,1994,19,783,41,22.9,7,81,5,12,18,2.32,16,9,53462,2780000
"Roberto Pereyra","Udinese","ARG","DF","MF",31,1991,34,2820,83,82.5,33,84,20,1,32,1.21,41,42,24615,1280000
"Roberto Piccoli","Hellas Verona","ITA","FW",NA,21,2001,7,192,27,5.6,2,45,0,5,20,0.57,2,3,10769,560000
"Roberto Piccoli","Empoli","ITA","FW",NA,21,2001,13,516,40,15.1,6,68,0,7,16,0.85,5,7,10769,560000
"Roberto Soriano","Bologna","ITA","FW","MF",31,1991,27,1326,49,38.8,15,70,3,12,23,1.59,20,13,39423,2050000
"Robin Gosens","Inter","GER","DF",NA,28,1994,32,1184,37,34.6,11,73,2,21,18,1.88,17,15,89038,4630000
"Roger Ibanez","Roma","BRA","DF",NA,23,1998,33,2796,85,81.8,32,87,30,1,20,1.45,36,35,36923,1920000
"Rogério","Sassuolo","BRA","DF",NA,24,1998,36,2996,83,87.6,34,88,29,2,9,1.14,41,55,25000,1300000
"Rolando Mandragora","Fiorentina","ITA","MF",NA,25,1997,29,1950,67,57,22,82,11,7,22,1.55,29,22,56923,2960000
"Romelu Lukaku","Inter","BEL","FW",NA,29,1993,25,1660,66,48.5,19,81,10,6,21,1.8,27,16,209615,10900000
"Ronaldo Vieira","Sampdoria","ENG","MF",NA,24,1998,16,815,51,23.8,8,75,2,8,27,0.38,3,16,21346,1110000
"Ruan","Sassuolo","BRA","DF",NA,23,1999,23,1711,74,50,21,81,12,2,7,1.09,25,31,9423,490000
"Ruslan Malinovskyi","Atalanta","UKR","MF","FW",29,1993,15,553,37,16.2,5,68,0,10,21,1.67,9,8,24615,1280000
"Salvatore Esposito","Spezia","ITA","MF",NA,21,2000,15,971,65,28.4,10,84,6,5,26,0.44,7,19,15962,830000
"Salvatore Molina","Monza","ITA","DF",NA,30,1992,5,229,46,6.7,1,79,0,4,38,0.2,1,6,12500,650000
"Sam Lammers","Sampdoria","NED","FW",NA,25,1997,19,1100,58,32.2,13,75,3,6,20,0.47,6,21,19808,1030000
"Sam Lammers","Empoli","NED","FW",NA,25,1997,14,883,63,25.8,10,73,4,4,38,1.21,8,14,19808,1030000
"Samuel Iling-Junior","Juventus","ENG","DF","FW",18,2003,12,318,27,9.3,1,81,0,11,22,2.08,7,0,12308,640000
"Samuele Birindelli","Monza","ITA","DF",NA,23,1999,31,1400,45,40.9,14,68,4,17,26,1.45,17,25,15962,830000
"Samuele Ricci","Torino","ITA","MF",NA,20,2001,28,2070,74,60.5,23,84,15,5,28,1.54,28,22,35577,1850000
"Sandi Lovrić","Udinese","SVN","MF",NA,24,1998,37,2335,63,68.3,28,75,6,9,27,1.22,29,34,17308,9e+05
"Sandro Tonali","Milan","ITA","MF",NA,22,2000,34,2713,80,79.3,30,87,23,4,25,1.82,49,36,89038,4630000
"Santiago Ascacíbar","Cremonese","ARG","MF",NA,25,1997,13,727,56,21.3,7,74,3,6,35,0.31,6,11,30769,1600000
"Saša Lukić","Torino","SRB","MF",NA,25,1996,16,1195,75,34.9,13,87,12,3,23,1.06,13,18,25000,1300000
"Sebastian Walukiewicz","Empoli","POL","DF",NA,22,2000,11,603,55,17.6,6,80,5,5,24,1.27,8,9,7308,380000
"Sergej Milinković-Savić","Lazio","SRB","MF",NA,27,1995,36,3022,84,88.4,34,87,25,2,37,1.89,54,27,114038,5930000
"Sergiño Dest","Milan","USA","DF",NA,21,2000,8,329,41,9.6,2,68,1,6,32,1.63,10,7,115385,6e+06
"Simon Kjær","Milan","DEN","DF",NA,33,1989,17,1007,59,29.4,12,74,4,5,24,1.82,12,7,36923,1920000
"Simone Bastoni","Spezia","ITA","MF","DF",25,1996,19,1189,63,34.8,15,74,3,4,22,0.89,12,22,3654,190000
"Simone Romagnoli","Lecce","ITA","DF",NA,32,1990,7,167,24,4.9,1,90,1,6,13,0.71,1,4,17885,930000
