"Player","Squad","Nation","Pos","Pos2","Age","Yellow_Card","Red_Card","Second_Yellow_Card","Total_Red_Cards","Fouls"
"Nino","Elche","ESP","FW","MF",40,1,0,0,0,4
"Fernando Niño","Villarreal","ESP","FW",NA,19,1,0,0,0,6
"Nolito","Celta Vigo","ESP","MF","FW",33,7,0,0,0,49
"Unai Núñez","Athletic Club","ESP","DF",NA,23,6,0,0,0,22
"Kelechi Nwakali","Huesca","NGA","MF","FW",22,1,0,0,0,3
"Allan Nyom","Getafe","CMR","MF","DF",32,10,1,0,1,44
"Jan Oblak","Atlético Madrid","SVN","GK",NA,27,0,0,0,0,0
"Lucas Ocampos","Sevilla","ARG","FW",NA,26,3,0,0,0,34
"Álvaro Odriozola","Real Madrid","ESP","DF",NA,24,0,0,0,0,5
"Shinji Okazaki","Huesca","JPN","FW","MF",34,1,0,0,0,14
"Lucas Olaza","Valladolid","URU","DF",NA,26,4,0,0,0,9
"Lucas Olaza","Celta Vigo","URU","DF",NA,26,4,0,0,0,18
"Christian Oliva","Valencia","URU","MF",NA,24,0,0,0,0,3
"Kiko Olivas","Valladolid","ESP","DF",NA,31,1,0,0,0,2
"Paulo Oliveira","Eibar","POR","DF",NA,28,4,0,0,0,27
"Mathías Olivera","Getafe","URU","DF",NA,22,6,0,0,0,27
"Javier Ontiveros","Huesca","ESP","FW","MF",22,5,0,0,0,27
"Fabián Orellana","Valladolid","CHI","MF","FW",34,5,0,0,0,26
"Mikel Oyarzabal","Real Sociedad","ESP","FW","MF",23,1,0,0,0,24
"Fernando Pacheco","Alavés","ESP","GK",NA,28,1,0,0,0,0
"Jon Pacheco","Real Sociedad","ESP","DF",NA,19,0,0,0,0,0
"Helibelton Palacios","Elche","COL","DF",NA,27,0,0,0,0,5
"Daniel Parejo","Villarreal","ESP","MF",NA,31,4,0,0,0,32
"Thomas Partey","Atlético Madrid","GHA","MF",NA,27,1,0,0,0,5
"Gabriel Paulista","Valencia","BRA","DF",NA,29,6,0,0,0,18
"Alfonso Pedraza","Villarreal","ESP","DF",NA,24,8,0,0,0,42
"Pedri","Barcelona","ESP","MF",NA,17,2,0,0,0,17
"Facundo Pellistri","Alavés","URU","MF","FW",18,0,0,0,0,6
"Rubén Peña","Villarreal","ESP","DF",NA,29,1,0,0,0,22
"Alberto Perea","Cádiz","ESP","MF",NA,29,0,0,0,0,6
"Iñigo Pérez","Osasuna","ESP","MF","DF",32,4,1,1,2,15
"Kike Pérez","Valladolid","ESP","MF",NA,23,3,0,0,0,31
"Lucas Pérez","Alavés","ESP","FW",NA,31,1,0,0,0,11
"Luis Pérez","Valladolid","ESP","DF",NA,25,1,0,0,0,15
"Nehuén Pérez","Granada","ARG","DF",NA,20,4,0,0,0,10
"Pablo Piatti","Elche","ARG","MF","FW",31,1,0,0,0,11
"Cristiano Piccini","Valencia","ITA","DF",NA,27,0,0,0,0,0
"Tomás Pina Isla","Alavés","ESP","MF",NA,32,12,0,0,0,69
"Yeremi Pino","Villarreal","ESP","FW","MF",17,4,0,0,0,21
"Gerard Piqué","Barcelona","ESP","DF",NA,33,4,0,0,0,13
"Miralem Pjanić","Barcelona","BIH","MF",NA,30,1,0,0,0,4
"Óscar Plano","Valladolid","ESP","MF","FW",29,1,1,0,1,42
"Dani Plomer","Granada","ESP","FW",NA,21,0,0,0,0,0
"Jorge Pombo","Cádiz","ESP","FW","MF",26,1,0,0,0,9
"Pere Pons","Alavés","ESP","MF",NA,27,1,0,0,0,17
"Francisco Portillo","Getafe","ESP","MF","FW",30,1,0,0,0,4
"Portu","Real Sociedad","ESP","FW","MF",28,3,0,0,0,35
"Sergio Postigo","Levante","ESP","DF",NA,31,4,0,0,0,15
"Darío Poveda","Getafe","ESP","FW",NA,23,0,0,0,0,1
"Alejandro Pozo Pozo","Eibar","ESP","DF","MF",21,4,0,0,0,20
"Antonio Puertas","Granada","ESP","FW","MF",28,6,0,0,0,31
"Riqui Puig","Barcelona","ESP","MF","FW",20,1,0,0,0,2
"Jorge Pulido","Huesca","ESP","DF",NA,29,6,1,1,2,35
"Domingos Quina","Granada","POR","MF",NA,20,1,0,0,0,5
"Quini","Granada","ESP","DF",NA,30,5,0,0,0,18
"Quique","Eibar","ESP","FW","MF",30,0,0,0,0,3
"Dani Raba","Villarreal","ESP","MF","FW",24,0,0,0,0,3
"Uroš Račić","Valencia","SRB","MF",NA,22,6,0,0,0,44
"Nemanja Radoja","Levante","SRB","MF",NA,27,1,0,0,0,16
"Ivan Rakitić","Sevilla","CRO","MF",NA,32,5,0,0,0,34
"Jonás Ramalho","Osasuna","ESP","DF",NA,27,0,0,0,0,1
"Sandro Ramírez","Huesca","ESP","FW",NA,25,2,0,0,0,18
"Sergio Ramos","Real Madrid","ESP","DF",NA,34,3,0,0,0,17
"Recio","Eibar","ESP","MF",NA,29,5,0,0,0,18
"Francisco Reis Ferreira","Valencia","POR","DF",NA,23,0,0,0,0,0
"Karim Rekik","Sevilla","NED","DF",NA,25,2,0,0,0,18
"Álex Remiro","Real Sociedad","ESP","GK",NA,25,0,0,0,0,0
"Mikel Rico","Huesca","ESP","MF",NA,35,2,0,0,0,19
"Emiliano Rigoni","Elche","ARG","MF",NA,27,5,0,0,0,21
"Luis Rioja","Alavés","ESP","MF","FW",26,4,0,0,0,19
"Rober","Levante","ESP","DF","MF",25,3,1,0,1,19
"Roberto","Valladolid","ESP","GK",NA,34,0,1,0,1,0
"Sergi Roberto","Barcelona","ESP","DF","FW",28,1,0,0,0,7
"Joel Robles","Betis","ESP","GK",NA,30,2,0,0,0,1
"Rubén Rochina","Levante","ESP","MF",NA,29,5,0,0,0,39
"Rodri","Betis","ESP","FW","MF",20,0,0,0,0,1
"Kévin Rodrigues","Eibar","POR","DF","MF",26,1,0,0,0,9
"Ángel Rodríguez","Getafe","ESP","FW","MF",33,4,0,0,0,27
"Óscar Rodríguez Arnaiz","Sevilla","ESP","MF","FW",22,1,0,0,0,13
"Guido Rodríguez","Betis","ARG","MF",NA,26,10,0,0,0,59
"Miguel Rodríguez","Celta Vigo","ESP","FW","DF",17,2,0,0,0,2
"Víctor Rodríguez","Elche","ESP","MF",NA,31,1,0,0,0,8
"Rodrygo","Real Madrid","BRA","FW",NA,19,0,0,0,0,15
"Facundo Roncaglia","Osasuna","ARG","DF",NA,33,3,1,1,2,15
"Waldo Rubio","Valladolid","ESP","FW","MF",24,1,0,0,0,8
"Aitor Ruibal","Betis","ESP","FW","MF",24,2,0,0,0,37
"Isma Ruiz","Granada","ESP","MF",NA,19,0,0,0,0,0
"Víctor Ruiz","Betis","ESP","DF",NA,31,9,0,0,0,23
"Modibo Sagnan","Real Sociedad","MLI","DF",NA,21,3,0,0,0,13
"Borja Sainz","Alavés","ESP","MF","FW",19,1,0,0,0,13
"Salvi","Cádiz","ESP","MF","FW",29,5,0,0,0,16
"Fede San Emeterio","Valladolid","ESP","MF",NA,23,7,0,0,0,39
"Antonio Sanabria","Betis","PAR","FW",NA,24,2,0,0,0,17
"Oihan Sancet","Athletic Club","ESP","FW","MF",20,2,0,0,0,19
"Ricard Sánchez","Atlético Madrid","ESP","DF",NA,20,0,0,0,0,0
"Germán Sánchez","Granada","ESP","DF",NA,33,11,1,0,1,30
"Javi Sánchez","Valladolid","ESP","DF",NA,23,3,0,0,0,6
"Manu Sánchez","Osasuna","ESP","DF",NA,19,4,0,0,0,16
"Juan Sánchez Miño","Elche","ARG","DF","MF",30,2,0,0,0,11
"Pepe Sánchez","Granada","ESP","DF",NA,20,0,0,0,0,7
"Oier Sanjurjo","Osasuna","ESP","MF",NA,34,10,0,0,0,58
"Ivan Šaponjić","Cádiz","SRB","FW",NA,22,2,0,0,0,14
"Stefan Savić","Atlético Madrid","MNE","DF",NA,29,14,0,0,0,28
"Jaime Seoane","Huesca","ESP","MF",NA,23,5,0,0,0,43
"Sidnei","Betis","BRA","DF",NA,30,1,0,0,0,7
"David Silva","Real Sociedad","ESP","MF",NA,34,4,0,0,0,24
"Gastón Silva","Huesca","URU","DF",NA,26,2,0,0,0,10
"Rui Silva","Granada","POR","GK",NA,26,1,0,0,0,2
"Unai Simón","Athletic Club","ESP","GK",NA,23,1,0,0,0,1
"Dimitris Siovas","Huesca","GRE","DF",NA,31,5,0,0,0,40
"Antonio Sivera","Alavés","ESP","GK",NA,23,0,0,0,0,0
"Rafa Soares","Eibar","POR","DF",NA,25,2,0,0,0,8
"Rubén Sobrino","Valencia","ESP","MF","FW",28,0,0,0,0,4
"Rubén Sobrino","Cádiz","ESP","FW","MF",28,3,0,0,0,18
"Augusto Solari","Celta Vigo","ARG","MF",NA,28,2,0,0,0,16
"Roberto Soldado","Granada","ESP","FW",NA,35,8,1,1,2,24
"Carlos Soler","Valencia","ESP","MF",NA,23,7,0,0,0,26
"Son","Levante","ESP","DF","MF",26,3,0,0,0,14
"David Soria","Getafe","ESP","GK",NA,27,2,0,0,0,0
"Alberto Soro","Granada","ESP","FW","MF",21,1,0,0,0,11
"Damián Suárez","Getafe","URU","DF",NA,32,13,1,1,2,53
"Denis Suárez","Celta Vigo","ESP","MF",NA,26,10,0,0,0,45
"Luis Suárez","Atlético Madrid","URU","FW",NA,33,6,0,0,0,21
"Suso","Sevilla","ESP","FW",NA,26,2,0,0,0,25
"Tachi","Alavés","ESP","DF",NA,22,5,1,1,2,12
"Renato Tapia","Celta Vigo","PER","MF",NA,25,11,0,0,0,63
"Tomás Tavares","Alavés","POR","MF","DF",19,0,0,0,0,1
"Álvaro Tejero","Eibar","ESP","DF",NA,24,1,0,0,0,1
"Cristian Tello","Betis","ESP","FW","MF",28,2,1,1,2,7
"Marc-André ter Stegen","Barcelona","GER","GK",NA,28,1,0,0,0,1
"David Timor","Getafe","ESP","MF","DF",30,5,1,0,1,17
"Toño","Levante","ESP","DF","FW",30,2,0,0,0,10
"Lucas Torreira","Atlético Madrid","URU","MF",NA,24,2,0,0,0,10
"Óliver Torres","Sevilla","ESP","MF","FW",25,2,0,0,0,21
"Pau Torres","Villarreal","ESP","DF",NA,23,2,0,0,0,13
"Roberto Torres","Osasuna","ESP","MF","FW",31,0,0,0,0,13
"Lucas Torró","Osasuna","ESP","MF",NA,26,4,0,0,0,27
"Manu Trigueros","Villarreal","ESP","MF",NA,28,6,1,0,1,58
"Francisco Trincão","Barcelona","POR","FW","MF",20,1,0,0,0,6
"Kieran Trippier","Atlético Madrid","ENG","DF",NA,29,0,0,0,0,30
"Samuel Umtiti","Barcelona","FRA","DF",NA,26,1,0,0,0,14
"Enes Ünal","Getafe","TUR","FW",NA,23,4,0,0,0,40
"Eugeni Valderrama","Huesca","ESP","MF","FW",26,0,0,0,0,0
"Jesús Vallejo","Granada","ESP","DF",NA,23,2,1,0,1,13
"Manu Vallejo","Valencia","ESP","FW","MF",23,2,0,0,0,14
"Federico Valverde","Real Madrid","URU","MF",NA,22,0,0,0,0,12
"Raphaël Varane","Real Madrid","FRA","DF",NA,27,2,0,0,0,16
"Denis Vavro","Huesca","SVK","DF",NA,24,1,0,0,0,9
"Franco Vázquez","Sevilla","ARG","FW","MF",31,1,0,0,0,5
"Kevin Vázquez","Celta Vigo","ESP","DF",NA,27,3,0,0,0,6
"Lucas Vázquez","Real Madrid","ESP","DF","FW",29,3,0,0,0,30
"Gabriel Veiga","Celta Vigo","ESP","MF","DF",18,0,0,0,0,4
"Unai Vencedor Paris","Athletic Club","ESP","MF",NA,19,6,0,0,0,31
"Gonzalo Verdú","Elche","ESP","DF",NA,31,11,0,0,0,31
"Mikel Vesga","Athletic Club","ESP","MF",NA,27,7,0,0,0,41
"Rúben Vezo","Levante","POR","DF",NA,26,7,0,0,0,27
"Fede Vico","Granada","ESP","MF","FW",26,1,0,0,0,3
"Aleix Vidal","Sevilla","ESP","DF",NA,30,2,0,0,0,5
"Nacho Vidal","Osasuna","ESP","DF",NA,25,10,0,0,0,43
"Toni Villa","Valladolid","ESP","MF","FW",25,2,0,0,0,17
"Asier Villalibre","Athletic Club","ESP","FW",NA,22,1,0,0,0,19
"Iván Villar","Celta Vigo","ESP","GK",NA,23,1,0,0,0,1
"Vitolo","Atlético Madrid","ESP","MF","FW",30,2,0,0,0,6
"Šime Vrsaljko","Atlético Madrid","CRO","FW","DF",28,2,0,0,0,8
"Nikola Vukčević","Levante","MNE","MF",NA,28,4,0,0,0,18
"Daniel Wass","Valencia","DEN","MF","DF",31,8,0,0,0,36
"Shon Weissman","Valladolid","ISR","FW",NA,24,3,0,0,0,29
"Iñaki Williams","Athletic Club","GHA","FW",NA,26,1,0,0,0,17
"Nico Williams","Athletic Club","ESP","MF",NA,18,0,0,0,0,1
"Jawad El Yamiq","Valladolid","MAR","DF",NA,28,6,0,0,0,13
"Rubén Yáñez","Getafe","ESP","GK",NA,26,2,0,0,0,1
"Okay Yokuşlu","Celta Vigo","TUR","MF",NA,26,4,1,0,1,13
"Joseba Zaldúa","Real Sociedad","ESP","DF",NA,28,3,0,0,0,14
"Oier Zarraga","Athletic Club","ESP","MF",NA,21,0,0,0,0,0
"Igor Zubeldia","Real Sociedad","ESP","DF",NA,23,5,0,0,0,32
"Martín Zubimendi","Real Sociedad","ESP","MF",NA,21,6,0,0,0,37
"Martin Ødegaard","Real Madrid","NOR","MF",NA,21,0,0,0,0,1
