"Player","Squad","Nation","Pos","Pos2","Age","Yellow_Card","Red_Card","Second_Yellow_Card","Total_Red_Cards","Fouls"
"Jérôme Roussillon","Union Berlin","FRA","DF",NA,30,2,0,0,0,4
"Julian Ryerson","Dortmund","NOR","DF",NA,25,3,0,0,0,18
"Frederik Rønnow","Union Berlin","DEN","GK",NA,30,2,0,0,0,0
"Marcel Sabitzer","Dortmund","AUT","MF",NA,29,3,1,0,1,15
"Roland Sallai","Freiburg","HUN","MF","FW",26,6,0,0,0,41
"Jadon Sancho","Dortmund","ENG","FW","MF",23,1,0,0,0,3
"Leroy Sané","Bayern Munich","GER","FW",NA,27,4,0,0,0,26
"Amin Sarr","Wolfsburg","SWE","FW","MF",22,0,0,0,0,3
"Bouna Sarr","Bayern Munich","SEN","DF",NA,31,0,0,0,0,0
"Joe Scally","Gladbach","USA","DF",NA,20,4,0,0,0,16
"András Schäfer","Union Berlin","HUN","MF",NA,24,1,1,0,1,22
"Patrik Schick","Leverkusen","CZE","FW",NA,27,1,0,0,0,11
"Stefan Schimmer","Heidenheim","GER","MF","FW",29,0,0,0,0,1
"Xaver Schlager","RB Leipzig","AUT","MF",NA,25,7,0,0,0,34
"Keven Schlotterbeck","Bochum","GER","DF",NA,26,9,0,0,0,36
"Nico Schlotterbeck","Dortmund","GER","DF",NA,23,4,0,0,0,17
"Romano Schmid","Werder Bremen","AUT","MF","FW",23,5,0,0,0,33
"Kenneth Schmidt","Freiburg","GER","DF",NA,21,0,0,0,0,1
"Benno Schmitz","Köln","GER","DF",NA,28,5,0,0,0,9
"Fabian Schnellhardt","Darmstadt 98","GER","MF",NA,29,1,0,0,0,2
"Jan Schöppner","Heidenheim","GER","MF",NA,24,3,0,0,0,14
"Marcel Schuhen","Darmstadt 98","GER","GK",NA,30,2,0,0,0,0
"Marvin Schwäbe","Köln","GER","GK",NA,28,0,0,0,0,0
"Nicolas Seiwald","RB Leipzig","AUT","MF",NA,22,1,0,0,0,5
"Davie Selke","Köln","GER","FW",NA,28,3,0,0,0,24
"Benjamin Šeško","RB Leipzig","SVN","FW",NA,20,0,0,0,0,14
"Kevin Sessa","Heidenheim","GER","MF","FW",23,1,0,0,0,16
"Aaron Seydel","Darmstadt 98","GER","FW",NA,27,1,0,0,0,9
"Tim Siersleben","Heidenheim","GER","DF",NA,23,1,0,0,0,16
"Kiliann Sildillia","Freiburg","FRA","DF",NA,21,2,1,0,1,29
"Mohamed Simakan","RB Leipzig","FRA","DF",NA,23,8,0,0,0,35
"Xavi Simons","RB Leipzig","NED","MF",NA,20,11,1,1,2,32
"Tim Skarke","Darmstadt 98","GER","FW","DF",26,7,0,0,0,31
"Ellyes Skhiri","Eint Frankfurt","TUN","MF",NA,28,1,0,0,0,14
"Robert Skov","Hoffenheim","DEN","DF","FW",27,2,0,0,0,15
"Hrvoje Smolčić","Eint Frankfurt","CRO","DF",NA,22,0,0,0,0,3
"Danilo Soares","Bochum","BRA","DF",NA,31,0,0,0,0,5
"Anton Stach","Hoffenheim","GER","MF",NA,24,4,0,0,0,30
"Anton Stach","Mainz 05","GER","MF",NA,24,0,0,0,0,2
"Jens Stage","Werder Bremen","DEN","MF",NA,26,5,1,0,1,49
"Josip Stanišić","Leverkusen","CRO","DF",NA,23,3,0,0,0,5
"Niklas Stark","Werder Bremen","GER","DF",NA,28,4,0,0,0,20
"Pascal Stenzel","Stuttgart","GER","DF",NA,27,3,1,1,2,16
"Leonidas Stergiou","Stuttgart","SUI","DF",NA,21,0,0,0,0,5
"Angelo Stiller","Hoffenheim","GER","MF",NA,22,0,0,0,0,0
"Angelo Stiller","Stuttgart","GER","MF",NA,22,5,0,0,0,36
"Kevin Stöger","Bochum","AUT","MF",NA,29,8,0,0,0,36
"Filip Stojilković","Darmstadt 98","SUI","FW","MF",23,1,0,0,0,3
"Niklas Süle","Dortmund","GER","DF",NA,27,0,0,0,0,9
"Mattias Svanberg","Wolfsburg","SWE","MF",NA,24,8,0,0,0,42
"Attila Szalai","Hoffenheim","HUN","DF",NA,25,1,0,0,0,7
"Attila Szalai","Freiburg","HUN","DF",NA,25,0,0,0,0,0
"Jonathan Tah","Leverkusen","GER","DF",NA,27,6,0,0,0,33
"Edmond Tapsoba","Leverkusen","BFA","DF",NA,24,4,0,0,0,25
"Mathys Tel","Bayern Munich","FRA","FW","MF",18,2,0,0,0,18
"Nathan Tella","Leverkusen","NGA","DF","MF",24,2,0,0,0,11
"Norman Theuerkauf","Heidenheim","GER","MF","DF",36,3,0,0,0,13
"Jan Thielmann","Köln","GER","FW","DF",21,4,1,0,1,27
"Denis Thomalla","Heidenheim","GER","MF","FW",30,0,0,0,0,6
"Phillip Tietz","Augsburg","GER","FW",NA,26,1,0,0,0,42
"Steffen Tigges","Köln","GER","FW",NA,25,0,0,0,0,7
"Umut Tohumcu","Hoffenheim","GER","MF",NA,18,5,0,0,0,10
"Tiago Tomás","Wolfsburg","POR","FW","MF",21,3,0,0,0,12
"Fabio Torsiello","Darmstadt 98","ITA","FW","DF",18,0,0,0,0,4
"Lucas Tousart","Union Berlin","FRA","MF",NA,26,5,0,0,0,31
"Omar Traoré","Heidenheim","GER","DF",NA,25,5,0,0,0,30
"Kevin Trapp","Eint Frankfurt","GER","GK",NA,33,2,0,0,0,0
"Christopher Trimmel","Union Berlin","AUT","DF",NA,36,2,1,0,1,13
"Tuta","Eint Frankfurt","BRA","DF",NA,24,3,2,1,3,29
"Lukas Ullrich","Gladbach","GER","DF","FW",19,0,0,0,0,0
"Sven Ulreich","Bayern Munich","GER","GK",NA,34,1,0,0,0,0
"Deniz Undav","Stuttgart","GER","FW","MF",27,5,0,0,0,29
"Dayot Upamecano","Bayern Munich","FRA","DF",NA,24,3,1,1,2,22
"Mark Uth","Köln","GER","MF","FW",31,2,0,0,0,9
"Josha Vagnoman","Stuttgart","GER","DF",NA,22,2,0,0,0,11
"Ruben Vargas","Augsburg","SUI","MF","FW",24,3,0,0,0,33
"Miloš Veljković","Werder Bremen","SRB","DF",NA,27,2,0,0,0,9
"Yorbe Vertessen","Union Berlin","BEL","FW","MF",22,1,0,0,0,8
"Oscar Vilhelmsson","Darmstadt 98","SWE","FW","MF",19,2,0,0,0,32
"Kevin Vogt","Hoffenheim","GER","DF",NA,31,2,0,0,0,11
"Kevin Vogt","Union Berlin","GER","DF",NA,31,5,0,0,0,17
"Kevin Volland","Union Berlin","GER","FW","MF",31,3,2,1,3,28
"Aster Vranckx","Wolfsburg","BEL","MF",NA,20,6,0,0,0,29
"Luca Waldschmidt","Köln","GER","MF","FW",27,0,0,0,0,20
"Kjell-Arik Wätjen","Dortmund","GER","MF","FW",17,0,0,0,0,1
"Wout Weghorst","Hoffenheim","NED","FW",NA,30,4,0,0,0,23
"Julian Weigl","Gladbach","GER","MF",NA,27,10,0,0,0,33
"Nelson Weiper","Mainz 05","GER","FW","MF",18,0,0,0,0,0
"Mitchell Weiser","Werder Bremen","GER","DF","MF",29,5,0,0,0,29
"Noah Weißhaupt","Freiburg","GER","DF","FW",21,1,0,0,0,8
"Timo Werner","RB Leipzig","GER","FW","MF",27,0,0,0,0,2
"Silvan Widmer","Mainz 05","SUI","DF",NA,30,4,0,0,0,10
"Patrick Wimmer","Wolfsburg","AUT","FW","MF",22,3,1,0,1,14
"Jonas Wind","Wolfsburg","DEN","FW",NA,24,3,0,0,0,28
"Florian Wirtz","Leverkusen","GER","MF",NA,20,3,0,0,0,23
"Maximilian Wittek","Bochum","GER","DF","FW",27,4,0,0,0,20
"Maximilian Wöber","Gladbach","AUT","DF",NA,25,4,1,1,2,27
"Marius Wolf","Dortmund","GER","DF",NA,28,2,0,0,0,12
"Nick Woltemade","Werder Bremen","GER","FW","MF",21,1,0,0,0,22
"Jeong Woo-yeong","Stuttgart","KOR","MF","FW",23,1,0,0,0,4
"Granit Xhaka","Leverkusen","SUI","MF",NA,30,5,0,0,0,30
"Dan-Axel Zagadou","Stuttgart","FRA","DF",NA,24,1,0,0,0,17
"Bryan Zaragoza","Bayern Munich","ESP","FW","MF",22,1,0,0,0,2
"Robin Zentner","Mainz 05","GER","GK",NA,28,3,0,0,0,1
"Cedric Zesiger","Wolfsburg","SUI","DF",NA,25,5,0,0,0,24
"Michael Zetterer","Werder Bremen","GER","GK",NA,28,2,0,0,0,0
"Christoph Zimmermann","Darmstadt 98","GER","DF",NA,30,5,0,0,0,13
"Simon Zoller","Bochum","GER","FW","MF",32,0,0,0,0,1
"Lovro Zvonarek","Bayern Munich","CRO","FW","MF",18,0,0,0,0,3
