"Player","Squad","Nation","Pos","Pos2","Age","Assists","Goals+Assists","Penalty_Attempted","Penalty_Scored","Shots","Shots_on_Target","Shots_on_Target_Percentage","Goals_per_Shot","Goals_per_Shot_on_Target","Average_Shot_Distance","Free_Kick_Shots","Shot_Creating_Actions","Live_Pass_Shot_Creation","Other_Type_Shot_Creation","Goal_Creating_Actions","Live_Pass_Goal_Creation","Other_Type_Goal_Creation"
"Gerard Gumbau","Elche","ESP","MF",NA,26,4,4,0,0,21,3,14.3,0,0,29.1,3,48,25,23,7,6,1
"Gerard Moreno","Villarreal","ESP","FW",NA,29,3,12,2,1,36,13,36.1,0.22,0.62,15.4,0,47,37,10,4,3,1
"Gerard Piqué","Barcelona","ESP","DF",NA,34,0,1,0,0,19,2,10.5,0.05,0.5,13.3,1,24,18,6,6,3,3
"Germán Pezzella","Betis","ARG","DF",NA,30,0,1,0,0,19,6,31.6,0.05,0.17,12.5,0,6,3,3,1,0,1
"Germán Sánchez","Granada","ESP","DF",NA,34,1,3,0,0,13,4,30.8,0.15,0.5,9.4,0,17,12,5,0,0,0
"Germán Valera","Real Sociedad","ESP","FW",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Gerónimo Rulli","Villarreal","ARG","GK",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,4,2,1,0,1
"Giorgi Mamardashvili","Valencia","GEO","GK",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Giovani Lo Celso","Villarreal","ARG","FW","MF",25,1,2,0,0,18,6,33.3,0.06,0.17,18.1,1,35,25,10,2,0,2
"Giovanni González","Mallorca","URU","DF",NA,26,0,1,0,0,3,1,33.3,0.33,1,13.4,0,7,7,0,0,0,0
"Giuliano Simeone","Atlético Madrid","ARG","MF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Gonçalo Guedes","Valencia","POR","FW","MF",24,6,17,2,1,67,24,35.8,0.15,0.42,21.9,3,105,60,45,19,10,9
"Gonzalo Escalante","Alavés","ARG","MF",NA,28,0,5,0,0,16,9,56.3,0.31,0.56,12.2,0,18,13,5,3,1,2
"Gonzalo Melero","Levante","ESP","MF",NA,27,2,9,2,2,20,9,45,0.25,0.56,17.1,0,34,24,10,5,5,0
"Gonzalo Montiel","Sevilla","ARG","DF",NA,24,2,3,0,0,5,1,20,0.2,1,17.1,0,23,21,2,4,4,0
"Gonzalo Verdú","Elche","ESP","DF",NA,32,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,2,1,0,0,0
"Gonzalo Villar","Getafe","ESP","MF",NA,23,1,1,0,0,2,2,100,0,0,20.4,0,9,5,4,1,1,0
"Gori","Espanyol","ESP","MF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Guido Carrillo","Elche","ARG","FW",NA,30,0,2,0,0,23,10,43.5,0.09,0.2,11.3,0,22,14,8,1,1,0
"Guido Rodríguez","Betis","ARG","MF",NA,27,2,3,0,0,21,8,38.1,0.05,0.13,21.4,0,51,46,5,4,4,0
"Héctor Bellerín","Betis","ESP","DF",NA,26,2,2,0,0,10,2,20,0,0,21,0,47,39,8,7,6,1
"Héctor Herrera","Atlético Madrid","MEX","MF",NA,31,0,0,0,0,8,3,37.5,0,0,23.8,0,21,17,4,2,2,0
"Hélder Costa","Valencia","ANG","MF","FW",27,1,1,0,0,9,2,22.2,0,0,17.2,0,37,31,6,2,2,0
"Helibelton Palacios","Elche","COL","DF",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,18,14,4,1,1,0
"Hugo Álvarez","Celta Vigo","ESP","FW",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Hugo Duro","Getafe","ESP","DF","MF",21,0,0,0,0,2,1,50,0,0,16.8,0,34,21,13,7,2,5
"Hugo Duro","Getafe","ESP","DF","MF",21,0,0,0,0,2,1,50,0,0,16.8,0,0,0,0,0,0,0
"Hugo Duro","Getafe","ESP","DF","MF",21,0,0,0,0,31,15,48.4,0.23,0.47,11.7,0,34,21,13,7,2,5
"Hugo Duro","Getafe","ESP","DF","MF",21,0,0,0,0,31,15,48.4,0.23,0.47,11.7,0,0,0,0,0,0,0
"Hugo Duro","Valencia","ESP","FW","MF",21,1,8,0,0,2,1,50,0,0,16.8,0,34,21,13,7,2,5
"Hugo Duro","Valencia","ESP","FW","MF",21,1,8,0,0,2,1,50,0,0,16.8,0,0,0,0,0,0,0
"Hugo Duro","Valencia","ESP","FW","MF",21,1,8,0,0,31,15,48.4,0.23,0.47,11.7,0,34,21,13,7,2,5
"Hugo Duro","Valencia","ESP","FW","MF",21,1,8,0,0,31,15,48.4,0.23,0.47,11.7,0,0,0,0,0,0,0
"Hugo Guillamón","Valencia","ESP","MF","DF",21,0,1,0,0,7,2,28.6,0.14,0.5,18.2,0,33,28,5,4,4,0
"Hugo Mallo","Celta Vigo","ESP","DF",NA,30,1,2,0,0,17,2,11.8,0.06,0.5,17.9,0,38,30,8,2,2,0
"Hugo Sotelo","Celta Vigo","ESP","FW",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Iago Aspas","Celta Vigo","ESP","FW",NA,33,5,23,5,3,85,36,42.4,0.18,0.42,16.5,7,120,90,30,15,9,6
"Iddrisu Baba","Mallorca","GHA","MF",NA,25,0,1,0,0,23,8,34.8,0.04,0.13,24.4,0,26,20,6,3,1,2
"Iglesias","Getafe","ESP","DF",NA,23,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,21,10,11,1,0,1
"Igor Zubeldia","Real Sociedad","ESP","DF",NA,24,1,1,0,0,9,2,22.2,0,0,17.7,0,7,4,3,1,1,0
"Iker Benito","Osasuna","ESP","FW","MF",18,0,0,0,0,3,1,33.3,0,0,25.8,0,2,1,1,0,0,0
"Iker Muniain","Athletic Club","ESP","MF",NA,28,10,14,3,1,38,17,44.7,0.08,0.18,19.3,6,186,104,82,18,9,9
"Ilaix Moriba","Valencia","GUI","MF",NA,18,0,0,0,0,14,5,35.7,0,0,19.6,1,14,11,3,0,0,0
"Ilias Akhomach","Barcelona","MAR","FW",NA,17,0,0,0,0,4,2,50,0,0,19,0,9,5,4,0,0,0
"Iñaki Williams","Athletic Club","GHA","FW",NA,27,5,13,1,1,94,35,37.2,0.07,0.2,14,0,75,50,25,5,5,0
"Iñigo Lekue","Athletic Club","ESP","DF",NA,28,2,2,0,0,7,1,14.3,0,0,25.7,0,34,25,9,5,3,2
"Iñigo Martínez","Athletic Club","ESP","DF",NA,30,0,3,0,0,27,8,29.6,0.11,0.38,13.4,3,19,14,5,1,1,0
"Iñigo Pérez","Osasuna","ESP","MF",NA,33,0,1,0,0,4,1,25,0.25,1,25.6,1,11,10,1,0,0,0
"Iñigo Ruiz de Galarreta","Mallorca","ESP","MF",NA,27,0,0,0,0,8,3,37.5,0,0,22.6,0,29,23,6,1,1,0
"Isaac Carcelen","Cádiz","ESP","DF","MF",28,1,1,0,0,11,4,36.4,0,0,26.8,1,26,18,8,2,2,0
"Isaac Palazón Camacho","Rayo Vallecano","ESP","FW","MF",26,4,6,0,0,58,12,20.7,0.03,0.17,21.8,6,79,53,26,7,4,3
"Isco","Real Madrid","ESP","MF","FW",29,0,1,0,0,9,3,33.3,0.11,0.33,16.5,0,22,17,5,2,2,0
"Isma Ruiz","Granada","ESP","MF",NA,20,0,0,0,0,4,1,25,0,0,27.2,0,4,4,0,1,1,0
"Iván Alejo","Cádiz","ESP","MF","FW",26,2,4,0,0,12,4,33.3,0.17,0.5,21.5,0,38,33,5,4,3,1
"Iván Balliu","Rayo Vallecano","ALB","DF",NA,29,2,3,0,0,15,3,20,0.07,0.33,19.9,0,94,68,26,5,4,1
"Iván Marcone","Elche","ARG","MF",NA,31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,3,1,0,0,0
"Iván Martín","Alavés","ESP","MF","FW",22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Ivan Rakitić","Sevilla","CRO","MF",NA,33,6,10,2,1,29,10,34.5,0.1,0.3,22.4,4,85,49,36,10,5,5
"Iván Romero","Sevilla","ESP","FW",NA,20,0,0,0,0,2,1,50,0,0,12.5,0,3,1,2,1,1,0
"Jaime Mata","Getafe","ESP","FW",NA,32,0,1,0,0,10,3,30,0.1,0.33,15,0,16,15,1,0,0,0
"Jakub Jankto","Getafe","CZE","DF","MF",25,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,7,4,3,2,1,1
"Jan Oblak","Atlético Madrid","SVN","GK",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0
"Jason","Alavés","ESP","MF","FW",27,1,1,0,0,9,2,22.2,0,0,21.4,1,6,2,4,0,0,0
"Jason","Alavés","ESP","MF","FW",27,1,1,0,0,9,2,22.2,0,0,21.4,1,33,15,18,3,1,2
"Jason","Valencia","ESP","MF","DF",27,0,0,0,0,9,2,22.2,0,0,21.4,1,6,2,4,0,0,0
"Jason","Valencia","ESP","MF","DF",27,0,0,0,0,9,2,22.2,0,0,21.4,1,33,15,18,3,1,2
"Jasper Cillessen","Valencia","NED","GK",NA,32,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,5,4,1,2,2,0
"Jaume Costa","Mallorca","ESP","DF",NA,33,4,4,0,0,11,2,18.2,0,0,19.6,0,46,36,10,6,5,1
"Jaume Doménech","Valencia","ESP","GK",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jaume Grau","Osasuna","ESP","MF",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Javi Galán","Celta Vigo","ESP","DF",NA,26,3,3,0,0,19,5,26.3,0,0,27.7,1,62,50,12,5,4,1
"Javi López","Alavés","ESP","DF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,4,2,1,1,0
"Javi Martínez","Osasuna","ESP","MF","FW",21,1,2,0,0,9,2,22.2,0.11,0.5,16.3,0,27,23,4,4,4,0
"Javi Puado","Espanyol","ESP","MF","FW",23,1,5,0,0,40,12,30,0.1,0.33,14.9,0,45,34,11,3,2,1
"Javier Díaz","Sevilla","ESP","GK",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Javier Llabrés","Mallorca","ESP","FW","MF",18,0,0,0,0,5,2,40,0,0,24.4,0,4,2,2,0,0,0
"Javier Ontiveros","Osasuna","ESP","FW","MF",23,0,0,0,0,2,1,50,0,0,22.9,0,1,1,0,0,0,0
"Javier Pastore","Elche","ARG","MF","FW",32,0,0,0,0,8,2,25,0,0,18.1,0,24,23,1,0,0,0
"Javier Serrano","Atlético Madrid","ESP","MF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0
"Jeison Murillo","Celta Vigo","COL","DF",NA,29,0,0,0,0,6,1,16.7,0,0,15.8,0,6,4,2,0,0,0
"Jens Jønsson","Cádiz","DEN","MF",NA,28,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,17,11,6,2,1,1
"Jeremías Ledesma","Cádiz","ARG","GK",NA,28,0,0,0,0,1,1,100,0,0,14.3,0,9,4,5,1,1,0
"Jesús Areso","Osasuna","ESP","DF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,3,0,0,0
"Jesús Corona","Sevilla","MEX","FW","DF",28,4,6,0,0,12,3,25,0.17,0.67,13.1,0,49,40,9,7,5,2
"Jesús Navas","Sevilla","ESP","DF",NA,35,3,3,0,0,10,1,10,0,0,22.8,0,62,56,6,5,4,1
"Jesús Owono","Alavés","EQG","GK",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jesús Santiago","Valencia","ESP","MF",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Jesús Vallejo","Real Madrid","ESP","DF",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Jesus Vazquez","Valencia","ESP","DF",NA,18,0,0,0,0,4,1,25,0,0,15.9,0,17,11,6,1,1,0
"Joan García","Espanyol","ESP","GK",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Joan Jordán","Sevilla","ESP","MF",NA,27,1,1,0,0,16,1,6.3,0,0,21.5,1,60,49,11,6,5,1
"Joan Sastre Vanrell","Mallorca","ESP","DF",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,0,5,0,0,0
"João Félix","Atlético Madrid","POR","FW","MF",21,4,12,0,0,39,15,38.5,0.21,0.53,14.8,1,49,32,17,9,8,1
"Joaquín","Betis","ESP","FW","MF",40,1,1,0,0,10,3,30,0,0,14.1,0,33,20,13,2,2,0
"Jofre","Espanyol","ESP","MF","DF",20,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,5,3,2,2,1,1
"Johan Mojica","Elche","COL","DF",NA,28,5,7,0,0,16,3,18.8,0.13,0.67,24.1,0,60,52,8,10,9,1
"John Donald","Elche","ESP","DF",NA,20,0,0,0,0,2,1,50,0,0,12.1,0,2,1,1,0,0,0
"John Guidetti","Alavés","SWE","FW","MF",29,0,0,0,0,10,2,20,0,0,15.6,1,11,5,6,2,1,1
"Jon Bautista","Real Sociedad","ESP","MF",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,2,1,0,1
"Jon Guridi","Real Sociedad","ESP","MF",NA,26,0,1,0,0,2,1,50,0.5,1,7.1,0,5,4,1,0,0,0
"Jon Moncayola","Osasuna","ESP","MF",NA,23,3,5,0,0,41,12,29.3,0.05,0.17,25.5,2,67,42,25,4,3,1
"Jon Morcillo","Athletic Club","ESP","MF","FW",22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jon Pacheco","Real Sociedad","ESP","DF",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jonás Ramalho","Osasuna","ESP","DF",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0
"Jonathan Silva","Getafe","ARG","DF","FW",27,0,0,0,0,1,1,100,0,0,23.8,0,3,1,2,0,0,0
"Jordi Alba","Barcelona","ESP","DF",NA,32,10,12,0,0,31,6,19.4,0.06,0.33,23.2,1,89,82,7,14,13,1
"Jordi Mboula","Mallorca","ESP","FW",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,4,3,1,0,1
"Jorge Cuenca","Getafe","ESP","DF",NA,21,0,1,0,0,16,7,43.8,0.06,0.14,12.4,0,9,8,1,1,1,0
"Jorge de Frutos","Levante","ESP","MF","FW",24,7,11,0,0,46,20,43.5,0.09,0.2,15.9,0,62,35,27,12,7,5
"Jorge Miramón","Levante","ESP","DF",NA,32,0,1,0,0,7,2,28.6,0.14,0.5,18.1,0,36,25,11,4,4,0
"Jorge Molina","Granada","ESP","FW",NA,39,5,15,1,0,45,22,48.9,0.22,0.45,14,0,51,39,12,6,5,1
"Josan","Elche","ESP","DF","MF",31,3,5,0,0,12,5,41.7,0.17,0.4,14.9,0,33,25,8,4,4,0
"José Ángel","Osasuna","ESP","DF",NA,31,1,2,0,0,11,3,27.3,0.09,0.33,27.3,0,20,14,6,2,1,1
"José Campaña","Levante","ESP","MF",NA,28,2,4,1,0,12,5,41.7,0.17,0.4,21.4,1,42,28,14,3,2,1
"José Fontán","Celta Vigo","ESP","DF",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,0,0
"José Juan Macías","Getafe","MEX","FW","MF",21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,0
"José Luis García Vayá","Levante","ESP","MF",NA,22,0,0,0,0,14,2,14.3,0,0,23.5,2,48,28,20,0,0,0
"José Luis Gayà","Valencia","ESP","DF",NA,26,4,6,0,0,18,9,50,0.11,0.22,20.3,1,44,38,6,7,6,1
"José Luis Morales","Levante","ESP","FW","MF",34,7,20,5,3,76,31,40.8,0.13,0.32,18.9,2,104,59,45,13,7,6
"José Mari","Cádiz","ESP","MF",NA,33,0,0,0,0,4,1,25,0,0,14.2,0,10,8,2,2,2,0
"José María Giménez","Atlético Madrid","URU","DF",NA,26,1,2,0,0,20,7,35,0.05,0.14,13.5,0,11,7,4,2,1,1
"José Pozo","Rayo Vallecano","ESP","MF","DF",25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,9,8,1,0,0,0
"Joseba Zaldúa","Real Sociedad","ESP","DF",NA,29,0,0,0,0,6,3,50,0,0,26.8,0,13,11,2,1,1,0
"Joselu","Alavés","ESP","FW",NA,31,4,18,7,6,90,33,36.7,0.09,0.24,18.6,5,83,52,31,9,6,3
"Josema","Elche","ESP","DF",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Josep Antoni Gayá","Mallorca","ESP","DF",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Joseph Aidoo","Celta Vigo","GHA","DF",NA,25,0,0,0,0,6,1,16.7,0,0,13.3,0,16,15,1,2,2,0
"Juan Cruz Armada","Osasuna","ESP","DF",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,14,12,2,0,0,0
"Juan Foyth","Villarreal","ARG","DF",NA,23,1,2,0,0,6,2,33.3,0.17,0.5,12.1,0,28,26,2,1,1,0
"Juan Miranda","Betis","ESP","DF",NA,21,2,2,0,0,6,2,33.3,0,0,26.5,2,13,11,2,3,3,0
"Juan Pérez","Osasuna","ESP","GK",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Juanmi","Betis","ESP","FW",NA,28,4,20,0,0,55,30,54.5,0.29,0.53,14.2,0,42,27,15,3,1,2
"Juanmi Latasa","Real Madrid","ESP","FW",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Julen Agirrezabala","Athletic Club","ESP","GK",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Julen Lobete","Real Sociedad","ESP","FW","MF",20,0,2,0,0,10,2,20,0.2,1,13.7,0,4,2,2,0,0,0
"Jules Koundé","Sevilla","FRA","DF",NA,22,1,3,0,0,13,3,23.1,0.15,0.67,12.5,0,43,35,8,3,2,1
"Karim Benzema","Real Madrid","FRA","FW",NA,33,12,39,11,7,117,48,41,0.17,0.42,16.2,3,128,108,20,22,16,6
"Karim Rekik","Sevilla","NED","DF",NA,26,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,16,14,2,2,2,0
"Keidi Bare","Espanyol","ALB","MF",NA,23,1,2,0,0,4,1,25,0.25,1,13.2,0,20,18,2,2,1,1
"Kévin Rodrigues","Rayo Vallecano","POR","DF","FW",27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,8,5,3,0,0,0
"Kevin Vázquez","Celta Vigo","ESP","DF",NA,28,1,1,0,0,3,1,33.3,0,0,9.4,0,30,24,6,2,2,0
"Kieran Trippier","Atlético Madrid","ENG","DF","FW",30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,22,17,5,0,0,0
"Kiké","Osasuna","ESP","FW",NA,31,1,6,1,1,52,19,36.5,0.08,0.21,15.8,0,50,34,16,4,3,1
"Kike Barja","Osasuna","ESP","MF","FW",24,0,2,0,0,17,6,35.3,0.12,0.33,18.9,0,21,12,9,2,0,2
"Kike Hermoso","Betis","ESP","DF",NA,21,0,1,0,0,2,1,50,0.5,1,10.5,0,0,0,0,0,0,0
"Kike Pérez","Elche","ESP","MF","FW",24,0,2,0,0,10,5,50,0.2,0.4,21.7,0,18,12,6,0,0,0
"Kiko Casilla","Elche","ESP","GK",NA,34,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,2,4,0,0,0
"Koba Koindredi","Valencia","FRA","MF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,3,1,0,0,0
"Koke","Atlético Madrid","ESP","MF",NA,29,2,3,0,0,12,6,50,0.08,0.17,26.2,0,67,59,8,11,11,0
"Lago Junior","Mallorca","CIV","FW","MF",30,0,0,0,0,6,1,16.7,0,0,16.6,0,3,1,2,0,0,0
"Landry Dimata","Espanyol","BEL","FW","MF",23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,19,13,6,1,0,1
"Leandro Cabrera","Espanyol","URU","DF",NA,30,0,2,0,0,18,6,33.3,0.11,0.33,11.7,0,28,23,5,4,2,2
"Lee Kang-in","Mallorca","KOR","MF","FW",20,2,3,0,0,36,15,41.7,0.03,0.07,25.5,8,60,31,29,4,1,3
"Leo Román","Mallorca","ESP","GK",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Lluís Recasens","Espanyol","ESP","DF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Loren Morón","Betis","ESP","FW",NA,27,0,0,0,0,10,2,20,0.1,0.5,20.8,0,8,7,1,1,0,1
"Loren Morón","Betis","ESP","FW",NA,27,0,0,0,0,10,2,20,0.1,0.5,20.8,0,0,0,0,0,0,0
"Loren Morón","Espanyol","ESP","FW","MF",27,0,1,0,0,10,2,20,0.1,0.5,20.8,0,8,7,1,1,0,1
"Loren Morón","Espanyol","ESP","FW","MF",27,0,1,0,0,10,2,20,0.1,0.5,20.8,0,0,0,0,0,0,0
"Luca Koleosho","Espanyol","ITA","FW",NA,16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Luca Zidane","Rayo Vallecano","FRA","GK",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Lucas Boyé","Elche","ARG","FW",NA,25,3,10,0,0,49,16,32.7,0.14,0.44,16.2,2,47,29,18,9,4,5
"Lucas Ocampos","Sevilla","ARG","FW",NA,27,4,10,0,0,51,16,31.4,0.12,0.38,16.8,0,51,32,19,7,5,2
"Lucas Olaza","Elche","URU","DF",NA,27,0,1,0,0,4,1,25,0.25,1,17.7,0,10,9,1,1,0,1
"Lucas Pérez","Cádiz","ESP","FW","MF",32,2,5,0,0,14,5,35.7,0.14,0.4,15.1,0,33,21,12,4,1,3
"Lucas Pérez","Cádiz","ESP","FW","MF",32,2,5,0,0,14,5,35.7,0.14,0.4,15.1,0,52,34,18,2,2,0
"Lucas Pérez","Cádiz","ESP","FW","MF",32,2,5,0,0,15,5,33.3,0.2,0.6,15.1,3,33,21,12,4,1,3
"Lucas Pérez","Cádiz","ESP","FW","MF",32,2,5,0,0,15,5,33.3,0.2,0.6,15.1,3,52,34,18,2,2,0
"Lucas Pérez","Elche","ESP","FW",NA,32,1,3,0,0,14,5,35.7,0.14,0.4,15.1,0,33,21,12,4,1,3
"Lucas Pérez","Elche","ESP","FW",NA,32,1,3,0,0,14,5,35.7,0.14,0.4,15.1,0,52,34,18,2,2,0
"Lucas Pérez","Elche","ESP","FW",NA,32,1,3,0,0,15,5,33.3,0.2,0.6,15.1,3,33,21,12,4,1,3
"Lucas Pérez","Elche","ESP","FW",NA,32,1,3,0,0,15,5,33.3,0.2,0.6,15.1,3,52,34,18,2,2,0
"Lucas Torró","Osasuna","ESP","MF",NA,27,0,1,0,0,34,9,26.5,0.03,0.11,21.1,0,40,31,9,2,2,0
"Lucas Vázquez","Real Madrid","ESP","DF",NA,30,0,3,0,0,18,5,27.8,0.17,0.6,20.6,0,57,47,10,2,2,0
"Ludwig Augustinsson","Sevilla","SWE","DF","FW",27,1,1,0,0,4,2,50,0,0,15.1,0,13,9,4,1,0,1
"Luis Abram","Granada","PER","DF",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,0,1
"Luis Hernández","Cádiz","ESP","DF",NA,32,0,0,0,0,6,1,16.7,0,0,12.3,0,18,11,7,0,0,0
"Luis Javier Suárez","Granada","COL","FW",NA,23,4,12,1,0,85,25,29.4,0.09,0.32,17.1,1,75,49,26,5,4,1
"Luís Maximiano","Granada","POR","GK",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,4,1,1,1,0
"Luis Milla","Granada","ESP","MF",NA,26,3,6,3,3,19,3,15.8,0,0,25.6,3,79,49,30,8,3,5
"Luis Rioja","Alavés","ESP","MF","FW",27,3,4,0,0,44,16,36.4,0.02,0.06,18.3,0,92,56,36,7,5,2
"Luis Suárez","Atlético Madrid","URU","FW",NA,34,2,13,3,2,51,23,45.1,0.18,0.39,19.6,2,38,27,11,7,4,3
"Luismi","Sevilla","ESP","FW","MF",20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Luka Jović","Real Madrid","SRB","FW",NA,23,3,4,0,0,16,4,25,0.06,0.25,13.8,0,13,8,5,3,3,0
"Luka Modrić","Real Madrid","CRO","MF",NA,35,8,10,1,1,26,10,38.5,0.04,0.1,22,1,84,68,16,11,8,3
"Luuk de Jong","Barcelona","NED","FW",NA,30,0,6,0,0,24,10,41.7,0.25,0.6,10.5,0,7,5,2,0,0,0
"Mamadou Loum","Alavés","SEN","MF",NA,24,0,2,0,0,33,8,24.2,0.06,0.25,21.3,0,22,15,7,0,0,0
"Mamadou Sylla","Rayo Vallecano","SEN","FW",NA,27,0,0,0,0,11,1,9.1,0,0,11.3,1,5,4,1,0,0,0
"Mamadou Sylla","Rayo Vallecano","SEN","FW",NA,27,0,0,0,0,11,1,9.1,0,0,11.3,1,3,3,0,0,0,0
"Mamadou Sylla","Alavés","SEN","FW","MF",27,0,0,0,0,11,1,9.1,0,0,11.3,1,5,4,1,0,0,0
"Mamadou Sylla","Alavés","SEN","FW","MF",27,0,0,0,0,11,1,9.1,0,0,11.3,1,3,3,0,0,0,0
"Manolo Reina","Mallorca","ESP","GK",NA,36,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,4,2,0,0,0
"Manu García","Alavés","ESP","MF",NA,23,1,1,0,0,8,1,12.5,0,0,22.7,0,47,26,21,4,2,2
"Manu Morlanes","Espanyol","ESP","MF",NA,22,0,2,0,0,8,2,25,0.25,1,19.8,0,26,20,6,5,3,2
"Manu Sánchez","Osasuna","ESP","DF",NA,20,3,4,0,0,6,2,33.3,0.17,0.5,21,0,48,42,6,5,5,0
"Manu Trigueros","Villarreal","ESP","MF","FW",29,4,10,0,0,41,18,43.9,0.15,0.33,17.7,0,64,52,12,10,7,3
"Manu Vallejo","Alavés","ESP","MF","FW",24,1,2,0,0,3,2,66.7,0.33,0.5,12.7,0,2,1,1,1,1,0
"Manu Vallejo","Alavés","ESP","MF","FW",24,1,2,0,0,3,2,66.7,0.33,0.5,12.7,0,8,5,3,1,0,1
"Manu Vallejo","Alavés","ESP","MF","FW",24,1,2,0,0,3,1,33.3,0,0,20.6,0,2,1,1,1,1,0
"Manu Vallejo","Alavés","ESP","MF","FW",24,1,2,0,0,3,1,33.3,0,0,20.6,0,8,5,3,1,0,1
"Manu Vallejo","Valencia","ESP","FW","MF",24,0,0,0,0,3,2,66.7,0.33,0.5,12.7,0,2,1,1,1,1,0
"Manu Vallejo","Valencia","ESP","FW","MF",24,0,0,0,0,3,2,66.7,0.33,0.5,12.7,0,8,5,3,1,0,1
"Manu Vallejo","Valencia","ESP","FW","MF",24,0,0,0,0,3,1,33.3,0,0,20.6,0,2,1,1,1,1,0
"Manu Vallejo","Valencia","ESP","FW","MF",24,0,0,0,0,3,1,33.3,0,0,20.6,0,8,5,3,1,0,1
