"Player","Squad","Nation","Pos","Pos2","Age","Yellow_Card","Red_Card","Second_Yellow_Card","Total_Red_Cards","Fouls"
"Aihen Muñoz","Real Sociedad","ESP","DF",NA,23,4,1,1,2,27
"Jeison Murillo","Celta Vigo","COL","DF",NA,29,5,1,0,1,13
"Vedat Muriqi","Mallorca","KVX","FW",NA,27,6,0,0,0,27
"Yunus Musah","Valencia","USA","MF","FW",18,5,0,0,0,24
"Shkodran Mustafi","Levante","GER","DF",NA,29,1,0,0,0,3
"Nacho","Real Madrid","ESP","DF",NA,31,7,0,0,0,15
"Roberto Navarro","Real Sociedad","ESP","MF","FW",19,0,0,0,0,3
"Ximo Navarro","Alavés","ESP","DF",NA,31,4,1,0,1,16
"Jesús Navas","Sevilla","ESP","DF",NA,35,4,0,0,0,5
"Álvaro Negredo","Cádiz","ESP","FW",NA,35,3,0,0,0,16
"Carlos Neva","Granada","ESP","DF",NA,25,1,0,0,0,8
"Saúl Ñíguez","Atlético Madrid","ESP","FW","MF",26,0,0,0,0,2
"Fernando Niño","Mallorca","ESP","FW",NA,20,2,0,0,0,18
"Nolito","Celta Vigo","ESP","MF",NA,34,2,0,0,0,21
"Randy Nteka","Rayo Vallecano","ANG","FW","MF",23,2,0,0,0,41
"Unai Núñez","Athletic Club","ESP","DF",NA,24,2,0,0,0,10
"Allan Nyom","Getafe","CMR","DF",NA,33,1,0,0,0,1
"Jan Oblak","Atlético Madrid","SVN","GK",NA,28,2,0,0,0,0
"Lucas Ocampos","Sevilla","ARG","FW",NA,27,7,0,0,0,45
"Lucas Olaza","Elche","URU","DF",NA,27,1,0,0,0,3
"Oier Olazábal","Espanyol","ESP","GK",NA,31,0,0,0,0,0
"Brian Oliván","Mallorca","ESP","DF",NA,27,7,0,0,0,31
"Mathías Olivera","Getafe","URU","DF",NA,23,10,0,0,0,55
"Javier Ontiveros","Osasuna","ESP","FW","MF",23,0,0,0,0,1
"Milutin Osmajić","Cádiz","MNE","FW","MF",22,0,0,0,0,3
"Mikel Oyarzabal","Real Sociedad","ESP","FW","MF",24,0,1,0,1,14
"Fernando Pacheco","Alavés","ESP","GK",NA,29,1,0,0,0,0
"Jon Pacheco","Real Sociedad","ESP","DF",NA,20,1,0,0,0,3
"Helibelton Palacios","Elche","COL","DF",NA,28,6,0,0,0,28
"Isaac Palazón Camacho","Rayo Vallecano","ESP","FW","MF",26,7,0,0,0,32
"Daniel Parejo","Villarreal","ESP","MF",NA,32,3,0,0,0,16
"Javier Pastore","Elche","ARG","MF","FW",32,2,1,0,1,7
"Gabriel Paulista","Valencia","BRA","DF",NA,30,2,0,0,0,11
"Alfonso Pedraza","Villarreal","ESP","DF",NA,25,2,0,0,0,35
"Pedri","Barcelona","ESP","MF",NA,18,0,0,0,0,1
"Adrià Pedrosa","Espanyol","ESP","DF",NA,23,8,0,0,0,19
"Facundo Pellistri","Alavés","URU","MF","FW",19,0,0,0,0,8
"Rubén Peña","Villarreal","ESP","MF","FW",30,1,0,0,0,8
"Alberto Perea","Cádiz","ESP","MF",NA,30,2,0,0,0,7
"Iñigo Pérez","Osasuna","ESP","MF",NA,33,0,0,0,0,0
"Kike Pérez","Elche","ESP","MF","FW",24,1,0,0,0,17
"Lucas Pérez","Elche","ESP","FW",NA,32,0,0,0,0,5
"Lucas Pérez","Cádiz","ESP","FW","MF",32,1,0,0,0,4
"Njegoš Petrović","Granada","SRB","MF",NA,22,5,0,0,0,11
"Alex Petxa","Athletic Club","ESP","DF","MF",24,4,0,0,0,11
"Germán Pezzella","Betis","ARG","DF",NA,30,5,1,0,1,26
"Pablo Piatti","Elche","ARG","MF","FW",32,0,0,0,0,8
"Cristiano Piccini","Valencia","ITA","DF",NA,28,1,0,0,0,10
"Tomás Pina Isla","Alavés","ESP","MF",NA,33,4,0,0,0,39
"Orbelín Pineda","Celta Vigo","MEX","MF","FW",25,0,0,0,0,2
"Yeremi Pino","Villarreal","ESP","MF","FW",18,2,0,0,0,29
"Gerard Piqué","Barcelona","ESP","DF",NA,34,10,1,1,2,30
"Ezequiel Ponce","Elche","ARG","FW",NA,24,1,1,0,1,14
"Pere Pons","Alavés","ESP","MF",NA,28,2,0,0,0,25
"Portu","Real Sociedad","ESP","FW","MF",29,5,0,0,0,19
"Sergio Postigo","Levante","ESP","DF",NA,32,3,0,0,0,5
"Darío Poveda","Getafe","ESP","FW","MF",24,0,0,0,0,3
"José Pozo","Rayo Vallecano","ESP","MF","DF",25,0,0,0,0,3
"Abdón Prats","Mallorca","ESP","FW",NA,28,3,0,0,0,8
"Javi Puado","Espanyol","ESP","MF","FW",23,5,0,0,0,23
"Marc Pubill","Levante","ESP","DF","MF",18,1,0,0,0,11
"Antonio Puertas","Granada","ESP","MF","FW",29,4,0,0,0,44
"Riqui Puig","Barcelona","ESP","MF",NA,21,0,0,0,0,9
"Yacine Qasmi","Rayo Vallecano","MAR","FW",NA,30,0,0,0,0,0
"Quini","Granada","ESP","DF",NA,31,11,0,0,0,39
"Dani Raba","Villarreal","ESP","MF","FW",25,1,0,0,0,4
"Uroš Račić","Valencia","SRB","MF",NA,23,3,1,1,2,29
"Nemanja Radoja","Levante","SRB","MF",NA,28,3,0,0,0,16
"Rafinha","Real Sociedad","BRA","MF",NA,28,3,0,0,0,21
"Antonio Raillo","Mallorca","ESP","DF",NA,29,8,0,0,0,20
"Ivan Rakitić","Sevilla","CRO","MF",NA,33,5,0,0,0,36
"Jonás Ramalho","Osasuna","ESP","DF",NA,28,0,0,0,0,1
"Sandro Ramírez","Getafe","ESP","FW",NA,26,7,0,0,0,31
"Lluís Recasens","Espanyol","ESP","DF",NA,19,0,0,0,0,0
"Manolo Reina","Mallorca","ESP","GK",NA,36,5,1,0,1,0
"Karim Rekik","Sevilla","NED","DF",NA,26,2,0,0,0,16
"Álex Remiro","Real Sociedad","ESP","GK",NA,26,1,0,0,0,0
"Nico Ribaudo","Espanyol","ESP","MF","FW",20,5,1,1,2,26
"Diego Rico","Real Sociedad","ESP","DF",NA,28,4,0,0,0,16
"Sergio Rico","Mallorca","ESP","GK",NA,27,0,0,0,0,0
"Luis Rioja","Alavés","ESP","MF","FW",27,3,0,0,0,17
"Rober","Levante","ESP","DF",NA,26,5,1,1,2,35
"Sergi Roberto","Barcelona","ESP","MF","DF",29,1,0,0,0,1
"Rubén Rochina","Granada","ESP","MF","FW",30,3,0,0,0,11
"Enzo Roco","Elche","CHI","DF",NA,28,10,0,0,0,37
"Rodri","Betis","ESP","FW",NA,21,1,0,0,0,2
"Kévin Rodrigues","Rayo Vallecano","POR","DF","FW",27,0,0,0,0,5
"Ángel Rodríguez","Mallorca","ESP","FW","MF",34,4,0,0,0,37
"Óscar Rodríguez Arnaiz","Getafe","ESP","MF","FW",23,2,0,0,0,8
"Óscar Rodríguez Arnaiz","Sevilla","ESP","FW","MF",23,1,0,0,0,5
"Dani Rodríguez","Mallorca","ESP","MF","FW",33,7,0,0,0,65
"Guido Rodríguez","Betis","ARG","MF",NA,27,9,1,1,2,47
"Rodrygo","Real Madrid","BRA","FW",NA,20,4,0,0,0,20
"Iván Romero","Sevilla","ESP","FW",NA,20,0,0,0,0,4
"Rubén","Espanyol","ESP","DF",NA,20,0,0,0,0,4
"Aitor Ruibal","Betis","ESP","FW","DF",25,6,0,0,0,23
"Isma Ruiz","Granada","ESP","MF",NA,20,1,0,0,0,2
"Víctor Ruiz","Betis","ESP","DF",NA,32,2,0,0,0,12
"Gerónimo Rulli","Villarreal","ARG","GK",NA,29,2,0,0,0,0
"Franco Russo","Mallorca","ARG","DF",NA,26,7,2,2,4,26
"Mathew Ryan","Real Sociedad","AUS","GK",NA,29,0,0,0,0,0
"Youssouf Sabaly","Betis","SEN","DF",NA,28,1,0,0,0,5
"Salvi","Cádiz","ESP","MF","FW",30,3,1,1,2,9
"Fede San Emeterio","Cádiz","ESP","MF",NA,24,3,0,0,0,26
"Oihan Sancet","Athletic Club","ESP","FW",NA,21,2,0,0,0,20
"Antonio Sánchez","Mallorca","ESP","MF","FW",24,3,1,0,1,40
"Germán Sánchez","Granada","ESP","DF",NA,34,11,1,1,2,23
"Manu Sánchez","Osasuna","ESP","DF",NA,20,6,0,0,0,32
"Oier Sanjurjo","Osasuna","ESP","MF",NA,35,3,0,0,0,17
"Marcelo Saracchi","Levante","URU","DF",NA,23,2,0,0,0,3
"Joan Sastre Vanrell","Mallorca","ESP","DF",NA,24,1,0,0,0,3
"Esteban Saveljich","Rayo Vallecano","MNE","DF",NA,30,4,0,0,0,23
"Stefan Savić","Atlético Madrid","MNE","DF",NA,30,12,0,0,0,30
"Aleksandar Sedlar","Mallorca","SRB","DF","MF",29,5,1,1,2,9
"Javier Serrano","Atlético Madrid","ESP","MF",NA,18,1,1,0,1,4
"Nicolás Serrano","Athletic Club","ESP","MF","FW",18,0,0,0,0,8
"Salva Sevilla","Mallorca","ESP","MF",NA,37,2,0,0,0,15
"David Silva","Real Sociedad","ESP","MF",NA,35,4,1,0,1,23
"Jonathan Silva","Getafe","ARG","DF","FW",27,4,0,0,0,10
"Rui Silva","Betis","POR","GK",NA,27,2,0,0,0,1
"Giuliano Simeone","Atlético Madrid","ARG","MF",NA,18,0,0,0,0,0
"Unai Simón","Athletic Club","ESP","GK",NA,24,3,0,0,0,0
"Rubén Sobrino","Valencia","ESP","MF",NA,29,0,0,0,0,2
"Rubén Sobrino","Cádiz","ESP","FW","MF",29,4,0,0,0,46
"Alex Sola","Real Sociedad","ESP","DF","FW",22,0,0,0,0,0
"Augusto Solari","Celta Vigo","ARG","MF","DF",29,5,0,0,0,23
"Roberto Soldado","Levante","ESP","FW",NA,36,7,2,1,3,9
"Carlos Soler","Valencia","ESP","MF",NA,24,4,0,0,0,21
"Son","Levante","ESP","DF",NA,27,5,1,0,1,21
"David Soria","Getafe","ESP","GK",NA,28,4,0,0,0,1
"Alberto Soro","Granada","ESP","MF","FW",22,0,0,0,0,5
"Damián Suárez","Getafe","URU","DF",NA,33,13,0,0,0,46
"Denis Suárez","Celta Vigo","ESP","MF",NA,27,4,0,0,0,47
"Luis Suárez","Atlético Madrid","URU","FW",NA,34,7,0,0,0,20
"Mario Suárez","Rayo Vallecano","ESP","DF",NA,34,2,0,0,0,17
"Suso","Sevilla","ESP","FW",NA,27,0,0,0,0,1
"Mamadou Sylla","Alavés","SEN","FW","MF",27,1,0,0,0,8
"Mamadou Sylla","Rayo Vallecano","SEN","FW",NA,27,2,0,0,0,8
"Alexander Sørloth","Real Sociedad","NOR","FW",NA,25,2,0,0,0,29
"Tachi","Alavés","ESP","DF",NA,23,1,0,0,0,3
"Renato Tapia","Celta Vigo","PER","MF",NA,26,10,0,0,0,35
"Cristian Tello","Betis","ESP","FW",NA,29,2,0,0,0,9
"Nahuel Tenaglia","Alavés","ARG","DF",NA,25,2,0,0,0,8
"Marc Tenas","Alavés","ESP","FW","MF",20,2,0,0,0,3
"Marc-André ter Stegen","Barcelona","GER","GK",NA,29,3,0,0,0,0
"David Timor","Getafe","ESP","MF",NA,31,2,0,0,0,6
"Mircea Ţîrlea","Alavés","ROU","DF",NA,21,0,0,0,0,0
"Raúl de Tomás","Espanyol","ESP","FW",NA,26,7,2,1,3,35
"Raúl Torrente","Granada","ESP","DF",NA,19,5,0,0,0,24
"Ferrán Torres","Barcelona","ESP","FW",NA,21,1,0,0,0,9
"Óliver Torres","Sevilla","ESP","MF","FW",26,2,0,0,0,17
"Pau Torres","Villarreal","ESP","DF",NA,24,5,0,0,0,14
"Roberto Torres","Osasuna","ESP","MF","FW",32,3,0,0,0,8
"Lucas Torró","Osasuna","ESP","MF",NA,27,10,0,0,0,55
"Adama Traoré","Barcelona","ESP","FW",NA,25,0,0,0,0,7
"Óscar Trejo","Rayo Vallecano","ARG","MF",NA,33,13,0,0,0,59
"Manu Trigueros","Villarreal","ESP","MF","FW",29,3,0,0,0,49
"Kieran Trippier","Atlético Madrid","ENG","DF","FW",30,1,0,0,0,14
"Beñat Turrientes","Real Sociedad","ESP","MF",NA,19,1,0,0,0,3
"Samuel Umtiti","Barcelona","FRA","DF",NA,27,1,0,0,0,0
"Enes Ünal","Getafe","TUR","FW",NA,24,8,0,0,0,77
"Myrto Uzuni","Granada","ALB","FW","MF",26,4,0,0,0,13
"Álvaro Vadillo","Espanyol","ESP","DF","MF",26,1,0,0,0,1
"Óscar Valentín","Rayo Vallecano","ESP","MF",NA,26,8,0,0,0,50
"Germán Valera","Real Sociedad","ESP","FW",NA,19,0,0,0,0,3
"Martin Valjent","Mallorca","SVK","DF",NA,25,4,0,0,0,26
"Jesús Vallejo","Real Madrid","ESP","DF",NA,24,1,0,0,0,4
"Manu Vallejo","Alavés","ESP","MF","FW",24,0,0,0,0,4
"Manu Vallejo","Valencia","ESP","FW","MF",24,3,0,0,0,6
"Federico Valverde","Real Madrid","URU","MF",NA,23,2,0,0,0,17
"José Luis García Vayá","Levante","ESP","MF",NA,22,9,0,0,0,47
"Jesus Vazquez","Valencia","ESP","DF",NA,18,0,0,0,0,14
"Kevin Vázquez","Celta Vigo","ESP","DF",NA,28,3,0,0,0,18
"Lucas Vázquez","Real Madrid","ESP","DF",NA,30,3,0,0,0,26
"Gabriel Veiga","Celta Vigo","ESP","MF",NA,19,0,0,0,0,1
"Unai Vencedor Paris","Athletic Club","ESP","MF",NA,20,4,0,0,0,28
"Gonzalo Verdú","Elche","ESP","DF",NA,32,11,0,0,0,23
"Mikel Vesga","Athletic Club","ESP","MF",NA,28,7,2,2,4,34
"Rúben Vezo","Levante","POR","DF",NA,27,4,0,0,0,35
"Aleix Vidal","Espanyol","ESP","DF","MF",31,10,0,0,0,24
"Nacho Vidal","Osasuna","ESP","DF",NA,26,9,0,0,0,48
"Dídac Vilà","Espanyol","ESP","DF","MF",32,3,0,0,0,7
"Tonny Vilhena","Espanyol","NED","MF","FW",26,4,0,0,0,16
"Asier Villalibre","Athletic Club","ESP","FW",NA,23,0,0,0,0,10
"Gonzalo Villar","Getafe","ESP","MF",NA,23,0,0,0,0,9
"Vitolo","Getafe","ESP","MF",NA,31,0,0,0,0,7
"Daniel Vivian","Athletic Club","ESP","DF",NA,22,2,0,0,0,19
"Šime Vrsaljko","Atlético Madrid","CRO","DF",NA,29,4,0,0,0,13
"Nikola Vukčević","Levante","MNE","MF",NA,29,1,0,0,0,4
"Daniel Wass","Atlético Madrid","DEN","DF","FW",32,1,0,0,0,1
"Daniel Wass","Valencia","DEN","MF",NA,32,6,0,0,0,29
"Iñaki Williams","Athletic Club","GHA","FW",NA,27,4,0,0,0,24
"Nico Williams","Athletic Club","ESP","MF",NA,19,4,0,0,0,24
"Okay Yokuşlu","Getafe","TUR","DF","MF",27,1,0,0,0,6
"Okay Yokuşlu","Celta Vigo","TUR","DF","MF",27,0,0,0,0,2
"Joseba Zaldúa","Real Sociedad","ESP","DF",NA,29,6,0,0,0,18
"Oier Zarraga","Athletic Club","ESP","MF",NA,22,5,0,0,0,16
"Luca Zidane","Rayo Vallecano","FRA","GK",NA,23,0,1,0,1,1
"Igor Zubeldia","Real Sociedad","ESP","DF",NA,24,7,0,0,0,25
"Martín Zubimendi","Real Sociedad","ESP","MF",NA,22,4,0,0,0,34
