"Player","Squad","Nation","Pos","Pos2","Age","Assists","Goals+Assists","Penalty_Attempted","Penalty_Scored","Shots","Shots_on_Target","Shots_on_Target_Percentage","Goals_per_Shot","Goals_per_Shot_on_Target","Average_Shot_Distance","Free_Kick_Shots","Shot_Creating_Actions","Live_Pass_Shot_Creation","Other_Type_Shot_Creation","Goal_Creating_Actions","Live_Pass_Goal_Creation","Other_Type_Goal_Creation"
"Fabio Quagliarella","Sampdoria","ITA","FW",NA,38,2,6,1,1,57,11,19.3,0.05,0.27,19.5,1,49,35,14,8,7,1
"Faouzi Ghoulam","Napoli","ALG","DF",NA,30,0,0,0,0,3,1,33.3,0,0,28.2,2,13,8,5,0,0,0
"Federico Bernardeschi","Juventus","ITA","MF","FW",27,3,4,0,0,33,7,21.2,0.03,0.14,19.9,0,62,40,22,4,3,1
"Federico Bonazzoli","Salernitana","ITA","FW","MF",24,0,10,2,2,55,20,36.4,0.15,0.4,17.8,1,41,26,15,1,1,0
"Federico Ceccherini","Hellas Verona","ITA","DF",NA,29,0,1,0,0,11,2,18.2,0.09,0.5,11.4,0,24,22,2,2,2,0
"Federico Chiesa","Juventus","ITA","MF","FW",23,2,4,0,0,28,9,32.1,0.07,0.22,16.9,0,41,21,20,7,2,5
"Federico Di Francesco","Empoli","ITA","FW","MF",27,0,5,0,0,26,8,30.8,0.19,0.63,18.9,0,41,31,10,7,4,3
"Federico Dimarco","Inter","ITA","DF",NA,23,3,5,1,0,38,18,47.4,0.05,0.11,20.1,3,88,42,46,8,3,5
"Federico Fazio","Salernitana","ARG","DF",NA,34,0,1,0,0,16,3,18.8,0.06,0.33,12.5,0,17,13,4,2,1,1
"Federico Peluso","Sassuolo","ITA","DF",NA,37,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Federico Santander","Bologna","PAR","FW","DF",30,0,1,0,0,2,1,50,0.5,1,13.3,0,3,3,0,0,0,0
"Felipe Anderson","Lazio","BRA","FW",NA,28,8,14,0,0,44,16,36.4,0.14,0.38,16.4,0,115,87,28,19,13,6
"Felipe Caicedo","Inter","ECU","FW","DF",32,0,0,0,0,12,3,25,0.08,0.33,14,0,9,6,3,3,2,1
"Felipe Caicedo","Inter","ECU","FW","DF",32,0,0,0,0,12,3,25,0.08,0.33,14,0,1,1,0,0,0,0
"Felipe Caicedo","Genoa","ECU","FW",NA,32,2,3,0,0,12,3,25,0.08,0.33,14,0,9,6,3,3,2,1
"Felipe Caicedo","Genoa","ECU","FW",NA,32,2,3,0,0,12,3,25,0.08,0.33,14,0,1,1,0,0,0,0
"Felix Afena-Gyan","Roma","GHA","FW","MF",18,0,2,0,0,17,7,41.2,0.12,0.29,16.1,0,23,14,9,2,1,1
"Fernando Forestieri","Udinese","ITA","FW","MF",31,1,3,0,0,3,2,66.7,0.67,1,14.1,1,4,1,3,1,0,1
"Fikayo Tomori","Milan","ENG","DF",NA,23,0,0,0,0,12,3,25,0,0,11.7,0,19,19,0,3,3,0
"Filip Benković","Udinese","CRO","DF","FW",24,0,0,0,0,1,1,100,0,0,9.5,0,0,0,0,0,0,0
"Filip Đuričić","Sassuolo","SRB","MF","FW",29,1,3,0,0,17,6,35.3,0.12,0.33,17.8,0,26,19,7,2,2,0
"Filippo Bandinelli","Empoli","ITA","MF",NA,26,3,5,0,0,35,11,31.4,0.06,0.18,19.9,0,58,46,12,4,4,0
"Filippo Delli Carri","Salernitana","ITA","DF",NA,22,0,0,0,0,4,2,50,0,0,13.9,0,4,2,2,0,0,0
"Filippo Distefano","Fiorentina","ITA","FW",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Filippo Melegoni","Genoa","ITA","MF","FW",22,0,1,0,0,13,7,53.8,0.08,0.14,22.1,1,30,21,9,2,2,0
"Filippo Terracciano","Hellas Verona","ITA","DF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Flavio Junior Bianchi","Genoa","ITA","FW","MF",21,0,1,0,0,10,3,30,0.1,0.33,18.2,0,5,5,0,0,0,0
"Fodé Ballo-Touré","Milan","SEN","DF",NA,24,0,0,0,0,2,1,50,0,0,14.9,0,13,11,2,2,2,0
"Francesco Acerbi","Lazio","ITA","DF",NA,33,0,4,0,0,15,7,46.7,0.27,0.57,10.8,0,17,13,4,2,1,1
"Francesco Bardi","Bologna","ITA","GK",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Francesco Caputo","Sassuolo","ITA","FW",NA,33,1,1,0,0,53,28,52.8,0.21,0.39,13.1,0,6,5,1,2,2,0
"Francesco Caputo","Sassuolo","ITA","FW",NA,33,1,1,0,0,53,28,52.8,0.21,0.39,13.1,0,74,60,14,8,4,4
"Francesco Caputo","Sampdoria","ITA","FW",NA,33,3,14,1,0,53,28,52.8,0.21,0.39,13.1,0,6,5,1,2,2,0
"Francesco Caputo","Sampdoria","ITA","FW",NA,33,3,14,1,0,53,28,52.8,0.21,0.39,13.1,0,74,60,14,8,4,4
"Francesco Cassata","Genoa","ITA","MF",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Francesco Di Mariano","Venezia","ITA","FW",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Francesco Di Tacchio","Salernitana","ITA","MF",NA,31,0,0,0,0,14,1,7.1,0,0,25.1,1,16,13,3,0,0,0
"Francesco Forte","Venezia","ITA","FW",NA,28,0,1,0,0,11,2,18.2,0.09,0.5,10.5,0,8,5,3,1,1,0
"Francesco Magnanelli","Sassuolo","ITA","MF",NA,36,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Francesco Rossi","Atalanta","ITA","GK",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Franck Kessié","Milan","CIV","MF",NA,24,0,6,3,2,31,8,25.8,0.13,0.5,19.2,0,67,55,12,2,2,0
"Franck Ribéry","Salernitana","FRA","MF","FW",38,2,2,0,0,12,2,16.7,0,0,18.4,2,62,46,16,5,3,2
"Freddie Veseli","Salernitana","ALB","DF",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,3,3,0,0,0
"Gabriele Zappa","Cagliari","ITA","DF",NA,21,0,0,0,0,6,2,33.3,0,0,18.6,0,19,17,2,0,0,0
"Gaetano Castrovilli","Fiorentina","ITA","MF",NA,24,1,2,0,0,15,2,13.3,0.07,0.5,17.3,1,49,36,13,5,5,0
"Gary Medel","Bologna","CHI","DF",NA,33,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,17,14,3,3,2,1
"Gastón Pereiro","Cagliari","URU","FW","MF",26,2,6,0,0,21,9,42.9,0.19,0.44,21.6,0,42,25,17,3,2,1
"Gerard Deulofeu","Udinese","ESP","FW","MF",27,5,18,1,1,77,33,42.9,0.16,0.36,17.8,13,149,85,64,11,6,5
"Gerard Yepes","Sampdoria","ESP","MF","DF",18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Giacomo Bonaventura","Fiorentina","ITA","MF",NA,31,4,8,0,0,46,14,30.4,0.09,0.29,17.9,1,83,69,14,13,9,4
"Giacomo Raspadori","Sassuolo","ITA","MF","FW",21,4,14,0,0,71,25,35.2,0.14,0.4,17.9,3,103,75,28,14,8,6
"Giacomo Satalino","Sassuolo","ITA","GK",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Gian Marco Ferrari","Sassuolo","ITA","DF",NA,29,0,1,0,0,25,10,40,0.04,0.1,12,0,30,26,4,0,0,0
"Giangiacomo Magnani","Hellas Verona","ITA","DF",NA,25,0,0,0,0,5,1,20,0,0,7.8,0,1,1,0,0,0,0
"Giangiacomo Magnani","Hellas Verona","ITA","DF",NA,25,0,0,0,0,5,1,20,0,0,7.8,0,0,0,0,0,0,0
"Giangiacomo Magnani","Sampdoria","ITA","DF",NA,25,0,0,0,0,5,1,20,0,0,7.8,0,1,1,0,0,0,0
"Giangiacomo Magnani","Sampdoria","ITA","DF",NA,25,0,0,0,0,5,1,20,0,0,7.8,0,0,0,0,0,0,0
"Gianluca Busio","Venezia","USA","MF",NA,19,1,2,0,0,14,5,35.7,0.07,0.2,20.3,1,40,26,14,3,2,1
"Gianluca Caprari","Hellas Verona","ITA","MF","FW",28,7,19,2,2,65,26,40,0.15,0.38,18.8,4,142,92,50,20,16,4
"Gianluca Frabotta","Hellas Verona","ITA","DF","MF",22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Gianluca Gaetano","Napoli","ITA","MF",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Gianluca Mancini","Roma","ITA","DF",NA,25,0,0,0,0,24,6,25,0,0,11.2,0,41,33,8,4,3,1
"Gianluca Pegolo","Sassuolo","ITA","GK",NA,40,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Gianluca Scamacca","Sassuolo","ITA","FW",NA,22,0,16,1,1,78,36,46.2,0.19,0.42,17.4,1,57,47,10,6,4,2
"Giorgio Altare","Cagliari","ITA","DF",NA,22,0,1,0,0,18,6,33.3,0.06,0.17,13.7,0,27,16,11,0,0,0
"Giorgio Chiellini","Juventus","ITA","DF",NA,36,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,21,18,3,1,1,0
"Giorgio Cittadini","Atalanta","ITA","DF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Giorgio Scalvini","Atalanta","ITA","DF","MF",17,0,1,0,0,16,3,18.8,0.06,0.33,11.5,0,16,11,5,1,1,0
"Giorgos Kyriakopoulos","Sassuolo","GRE","DF","FW",25,5,5,0,0,30,10,33.3,0,0,23.2,0,65,44,21,9,6,3
"Giovanni Crociata","Empoli","ITA","FW",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Giovanni Di Lorenzo","Napoli","ITA","DF",NA,27,4,5,0,0,19,4,21.1,0.05,0.25,11.9,0,68,58,10,7,4,3
"Giovanni Simeone","Cagliari","ARG","FW",NA,26,0,0,0,0,69,32,46.4,0.25,0.53,14.7,0,58,41,17,9,7,2
"Giovanni Simeone","Cagliari","ARG","FW",NA,26,0,0,0,0,69,32,46.4,0.25,0.53,14.7,0,0,0,0,0,0,0
"Giovanni Simeone","Hellas Verona","ARG","FW",NA,26,5,22,1,0,69,32,46.4,0.25,0.53,14.7,0,58,41,17,9,7,2
"Giovanni Simeone","Hellas Verona","ARG","FW",NA,26,5,22,1,0,69,32,46.4,0.25,0.53,14.7,0,0,0,0,0,0,0
"Giulio Maggiore","Spezia","ITA","MF",NA,23,3,5,0,0,42,8,19,0.05,0.25,20.9,0,73,60,13,5,5,0
"Giuseppe Pezzella","Atalanta","ITA","DF","MF",23,2,2,0,0,9,1,11.1,0,0,16.6,0,13,10,3,2,1,1
"Gleison Bremer","Torino","BRA","DF",NA,24,1,4,0,0,27,10,37,0.11,0.3,10,0,23,14,9,2,1,1
"Gonzalo Escalante","Lazio","ARG","MF",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Goran Pandev","Genoa","MKD","FW","MF",38,1,1,0,0,6,3,50,0,0,16.2,0,20,14,6,2,2,0
"Grégoire Defrel","Sassuolo","MTQ","FW",NA,30,2,4,0,0,27,10,37,0.07,0.2,13.8,0,48,38,10,2,2,0
"Grigoris Kastanos","Salernitana","CYP","MF","FW",23,1,2,0,0,28,8,28.6,0.04,0.13,22.7,3,68,32,36,8,4,4
"Guglielmo Vicario","Empoli","ITA","GK",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,6,1,1,1,0
"Hakan Çalhanoğlu","Inter","TUR","MF",NA,27,12,19,3,3,62,15,24.2,0.06,0.27,24.3,9,173,100,73,21,12,9
"Hamed Junior Traorè","Sassuolo","CIV","FW","MF",21,2,9,0,0,51,22,43.1,0.14,0.32,16.4,0,80,57,23,7,6,1
"Hans Hateboer","Atalanta","NED","DF","MF",27,0,0,0,0,17,2,11.8,0,0,12.9,0,34,30,4,3,3,0
"Henrikh Mkhitaryan","Roma","ARM","MF","FW",32,6,11,0,0,55,16,29.1,0.09,0.31,21.5,0,94,69,25,13,10,3
"Hernani","Genoa","BRA","MF","FW",27,0,0,0,0,10,4,40,0,0,21.9,3,7,5,2,0,0,0
"Hilmir Mikaelsson","Venezia","ISL","FW",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Hirving Lozano","Napoli","MEX","FW",NA,26,5,10,0,0,50,19,38,0.1,0.26,16.9,0,65,52,13,12,9,3
"Ibrahima Mbaye","Bologna","SEN","DF",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Ignacio Pussetto","Udinese","ARG","FW","MF",25,4,8,1,1,31,12,38.7,0.1,0.25,17.6,0,37,22,15,7,4,3
"Igor","Fiorentina","BRA","DF",NA,23,0,0,0,0,7,1,14.3,0,0,12.5,0,19,16,3,1,1,0
"Ilija Nestorovski","Udinese","MKD","FW",NA,31,0,1,0,0,5,1,20,0.2,1,13.6,0,4,4,0,1,1,0
"Ionuț Radu","Inter","ROU","GK",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Isaac Success","Udinese","NGA","FW","MF",25,6,8,0,0,25,12,48,0.08,0.17,17.3,0,42,28,14,8,8,0
"Ismaël Bennacer","Milan","ALG","MF",NA,23,1,3,0,0,16,6,37.5,0.13,0.33,23.9,2,61,44,17,3,3,0
"Issa Bah","Venezia","LUX","FW",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Ivan Ilić","Hellas Verona","SRB","MF",NA,20,3,4,0,0,22,5,22.7,0.05,0.2,19.3,2,56,43,13,9,8,1
"Ivan Perišić","Inter","CRO","DF",NA,32,6,14,1,1,43,16,37.2,0.16,0.44,15.7,0,118,100,18,13,11,2
"Ivan Provedel","Spezia","ITA","GK",NA,27,0,0,0,0,1,1,100,0,0,68.4,0,2,2,0,1,1,0
"Ivan Radovanović","Salernitana","SRB","DF","MF",32,1,2,0,0,18,5,27.8,0.06,0.2,23.3,1,14,12,2,1,0,1
"Ivor Pandur","Hellas Verona","CRO","GK",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jacopo Dezi","Venezia","ITA","MF",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Jacopo Sala","Spezia","ITA","MF",NA,29,0,1,0,0,4,2,50,0.25,0.5,30.5,0,19,14,5,0,0,0
"Jakub Kiwior","Spezia","POL","MF",NA,21,0,0,0,0,8,4,50,0,0,14.4,0,15,13,2,1,1,0
"Janis Antiste","Spezia","FRA","FW",NA,18,0,1,0,0,11,2,18.2,0.09,0.5,10.4,0,14,12,2,0,0,0
"Jean-Daniel Akpa-Akpro","Lazio","CIV","MF",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,2,1,0,0,0
"Jean-Pierre Nsame","Venezia","CMR","FW",NA,28,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,7,6,1,1,1,0
"Jean-Victor Makengo","Udinese","FRA","MF",NA,23,3,4,0,0,32,10,31.3,0.03,0.1,21.2,0,59,45,14,6,5,1
"Jens Stryger Larsen","Udinese","DEN","DF",NA,30,1,1,0,0,9,4,44.4,0,0,18.6,0,16,11,5,1,1,0
"Jerdy Schouten","Bologna","NED","MF",NA,24,1,2,0,0,6,1,16.7,0.17,1,24.2,0,36,33,3,3,3,0
"Jeremie Boga","Atalanta","CIV","FW","MF",24,0,0,0,0,21,5,23.8,0,0,18.5,0,24,16,8,4,2,2
"Jeremie Boga","Atalanta","CIV","FW","MF",24,0,0,0,0,21,5,23.8,0,0,18.5,0,51,32,19,0,0,0
"Jeremie Boga","Atalanta","CIV","FW","MF",24,0,0,0,0,15,5,33.3,0,0,20.2,0,24,16,8,4,2,2
"Jeremie Boga","Atalanta","CIV","FW","MF",24,0,0,0,0,15,5,33.3,0,0,20.2,0,51,32,19,0,0,0
"Jeremie Boga","Sassuolo","CIV","FW","MF",24,2,2,0,0,21,5,23.8,0,0,18.5,0,24,16,8,4,2,2
"Jeremie Boga","Sassuolo","CIV","FW","MF",24,2,2,0,0,21,5,23.8,0,0,18.5,0,51,32,19,0,0,0
"Jeremie Boga","Sassuolo","CIV","FW","MF",24,2,2,0,0,15,5,33.3,0,0,20.2,0,24,16,8,4,2,2
"Jeremie Boga","Sassuolo","CIV","FW","MF",24,2,2,0,0,15,5,33.3,0,0,20.2,0,51,32,19,0,0,0
"Jeremy Toljan","Sassuolo","GER","DF",NA,26,1,1,0,0,3,1,33.3,0,0,22.4,0,35,33,2,5,4,1
"Jeroen Zoet","Spezia","NED","GK",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Joakim Mæhle","Atalanta","DEN","DF","MF",24,1,2,0,0,21,4,19,0.05,0.25,18.8,0,48,42,6,3,2,1
"João Pedro","Cagliari","ITA","FW",NA,29,4,17,4,3,87,34,39.1,0.11,0.29,15.4,2,90,59,31,7,5,2
"Joaquín Correa","Inter","ARG","FW",NA,26,1,7,0,0,35,16,45.7,0.17,0.38,13,0,43,32,11,5,3,2
"Joel Obi","Salernitana","NGA","MF","DF",30,1,1,0,0,10,2,20,0,0,10.7,0,21,15,6,2,2,0
"Johan Vásquez","Genoa","MEX","DF",NA,22,0,1,0,0,14,3,21.4,0.07,0.33,14.4,0,16,9,7,0,0,0
"Jonathan Ikone","Fiorentina","FRA","FW",NA,23,1,2,0,0,16,6,37.5,0.06,0.17,17.9,0,27,20,7,2,1,1
"Jordan Veretout","Roma","FRA","MF",NA,28,8,12,2,1,27,8,29.6,0.11,0.38,22,3,108,64,44,11,4,7
"José Callejón","Fiorentina","ESP","FW",NA,34,2,3,0,0,17,5,29.4,0.06,0.2,14.8,1,47,32,15,4,4,0
"José Luis Palomino","Atalanta","ARG","DF",NA,31,0,1,0,0,14,3,21.4,0.07,0.33,8.5,0,20,18,2,2,1,1
"Josip Brekalo","Torino","CRO","MF",NA,23,2,9,0,0,44,17,38.6,0.16,0.41,19.4,2,122,82,40,9,6,3
"Josip Iličić","Atalanta","SVN","MF","FW",33,3,6,1,0,31,7,22.6,0.1,0.43,19.1,1,66,42,24,10,8,2
"Jovane Cabral","Lazio","CPV","FW",NA,23,0,1,0,0,6,1,16.7,0.17,1,14,0,4,4,0,0,0,0
"Juan Cuadrado","Juventus","COL","DF","MF",33,3,7,0,0,36,13,36.1,0.11,0.31,21.4,5,111,74,37,12,8,4
"Juan Jesus","Napoli","BRA","DF",NA,30,0,1,0,0,4,1,25,0.25,1,10,0,9,9,0,0,0,0
"Juan Musso","Atalanta","ARG","GK",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,2,1,0,0,0
"Julian Chabot","Sampdoria","GER","DF",NA,23,0,0,0,0,3,1,33.3,0,0,13.1,0,1,1,0,0,0,0
"Julian Kristoffersen","Salernitana","NOR","FW",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Junior Messias","Milan","BRA","FW","MF",30,2,7,0,0,44,17,38.6,0.11,0.29,18,0,53,33,20,3,2,1
"Kaan Ayhan","Sassuolo","TUR","DF",NA,26,0,1,0,0,5,1,20,0.2,1,16.9,2,8,8,0,0,0,0
"Kacper Urbanski","Bologna","POL","MF",NA,16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Kaio Jorge","Juventus","BRA","MF","FW",19,0,0,0,0,5,1,20,0,0,11.9,0,5,4,1,0,0,0
"Kalidou Koulibaly","Napoli","SEN","DF",NA,30,1,4,0,0,10,7,70,0.3,0.43,14.9,0,19,15,4,4,3,1
"Karol Linetty","Torino","POL","MF","FW",26,0,0,0,0,13,2,15.4,0,0,19.6,0,33,26,7,2,2,0
"Keita Baldé","Cagliari","SEN","FW",NA,26,1,4,0,0,27,11,40.7,0.11,0.27,13.3,0,23,14,9,2,1,1
"Kelvin Amian","Spezia","FRA","DF",NA,23,1,2,0,0,26,7,26.9,0.04,0.14,15.1,0,33,22,11,1,1,0
"Kelvin Yeboah","Genoa","ITA","FW","MF",21,1,1,0,0,16,4,25,0,0,18.2,0,34,21,13,3,2,1
"Kevin Agudelo","Spezia","COL","MF","FW",22,1,4,0,0,21,11,52.4,0.14,0.27,17.2,0,39,21,18,3,1,2
"Kevin Bonifazi","Bologna","ITA","DF",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,12,9,3,2,1,1
"Kevin Lasagna","Hellas Verona","ITA","MF","FW",28,4,6,0,0,41,16,39,0.05,0.13,16.7,0,37,26,11,7,6,1
"Kévin Malcuit","Napoli","MAR","DF","MF",30,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,1,0
"Kevin Strootman","Cagliari","NED","MF",NA,31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,5,1,0,0,0
"Kingsley Michael","Bologna","NGA","MF",NA,21,0,0,0,0,1,1,100,0,0,35.6,0,1,1,0,0,0,0
"Koffi Djidji","Torino","CIV","DF",NA,28,0,0,0,0,10,3,30,0,0,17.8,0,15,15,0,2,2,0
"Koray Günter","Hellas Verona","GER","DF",NA,26,0,0,0,0,6,2,33.3,0,0,14,0,15,13,2,0,0,0
"Kostas Manolas","Napoli","GRE","DF",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Kristjan Asllani","Empoli","ALB","MF",NA,19,1,2,0,0,17,6,35.3,0.06,0.17,25.6,2,30,22,8,3,3,0
"Kristoffer Askildsen","Sampdoria","NOR","MF",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,5,2,1,1,0
"Krzysztof Piątek","Fiorentina","POL","FW",NA,26,0,3,1,0,22,7,31.8,0.14,0.43,13.8,0,14,10,4,2,1,1
"Lassana Coulibaly","Salernitana","MLI","MF",NA,25,0,0,0,0,22,7,31.8,0,0,25.7,0,43,32,11,1,1,0
"Laurens Serpe","Genoa","ITA","DF",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Lautaro Martínez","Inter","ARG","FW",NA,23,3,24,6,3,112,47,42,0.16,0.38,13.8,0,73,44,29,10,3,7
"Lazar Samardzic","Udinese","SRB","MF","FW",19,2,4,0,0,17,6,35.3,0.12,0.33,24,1,40,20,20,5,0,5
"Leo Skiri Østigård","Genoa","NOR","DF",NA,21,0,0,0,0,7,1,14.3,0,0,18.7,0,12,10,2,0,0,0
"Leo Štulac","Empoli","SVN","MF",NA,26,2,4,0,0,9,3,33.3,0.22,0.67,27.1,2,21,15,6,4,4,0
"Leonardo Bonucci","Juventus","ITA","DF",NA,34,0,5,3,3,14,3,21.4,0.14,0.67,10.7,0,18,17,1,2,2,0
"Leonardo Capezzi","Salernitana","ITA","MF",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Leonardo Mancuso","Empoli","ITA","FW",NA,29,0,1,0,0,12,5,41.7,0.08,0.2,14.3,0,9,9,0,0,0,0
"Leonardo Pavoletti","Cagliari","ITA","FW",NA,32,1,6,0,0,36,11,30.6,0.14,0.45,10.6,0,27,21,6,3,2,1
"Leonardo Spinazzola","Roma","ITA","DF",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,4,1,0,0,0
"Liam Henderson","Empoli","SCO","MF",NA,25,3,5,0,0,42,15,35.7,0.05,0.13,21.1,2,87,67,20,12,7,5
"Liberato Cacace","Empoli","NZL","DF",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,3,2,1,1,0
"Lorenzo De Silvestri","Bologna","ITA","DF",NA,33,2,5,0,0,16,7,43.8,0.19,0.43,11.2,0,46,32,14,2,2,0
"Lorenzo Insigne","Napoli","ITA","FW",NA,30,8,19,13,9,81,24,29.6,0.02,0.08,22.8,12,120,80,40,16,9,7
"Lorenzo Montipò","Hellas Verona","ITA","GK",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,2,1,0,0,0
"Lorenzo Pellegrini","Roma","ITA","MF",NA,25,3,12,3,2,89,28,31.5,0.08,0.25,19.8,11,139,62,77,11,6,5
"Lorenzo Tonelli","Empoli","ITA","DF",NA,31,0,0,0,0,7,3,42.9,0,0,11.8,0,14,11,3,1,1,0
"Lorenzo Venuti","Fiorentina","ITA","DF",NA,26,0,0,0,0,7,1,14.3,0,0,23.1,0,19,16,3,1,1,0
"Luca Ceppitelli","Cagliari","ITA","DF",NA,31,1,2,0,0,6,1,16.7,0.17,1,11,0,10,8,2,1,0,1
"Luca Fiordilino","Venezia","ITA","MF",NA,25,0,0,0,0,3,1,33.3,0,0,19.7,0,15,13,2,0,0,0
"Luca Gagliano","Cagliari","ITA","FW","DF",21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Luca Gemello","Torino","ITA","GK",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Luca Lezzerini","Venezia","ITA","GK",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Luca Pellegrini","Juventus","ITA","DF",NA,22,1,1,0,0,6,1,16.7,0,0,22.1,0,30,20,10,4,4,0
"Luca Ranieri","Salernitana","ITA","DF",NA,22,0,1,0,0,9,4,44.4,0.11,0.25,16.6,0,26,23,3,1,1,0
"Luca Stanga","Milan","ITA","DF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Luca Vignali","Spezia","ITA","DF","MF",25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Lucas Leiva","Lazio","BRA","MF",NA,34,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,21,17,4,3,3,0
"Lucas Martínez Quarta","Fiorentina","ARG","DF",NA,25,0,1,0,0,16,4,25,0.06,0.25,12.1,0,14,12,2,0,0,0
"Lucas Torreira","Fiorentina","URU","MF",NA,25,1,6,0,0,29,13,44.8,0.17,0.38,14.2,2,60,51,9,6,3,3
"Luigi Samele","Sassuolo","ITA","FW",NA,19,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0
"Luigi Sepe","Salernitana","ITA","GK",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,5,2,0,0,0
"Luis Alberto","Lazio","ESP","MF",NA,28,9,14,0,0,47,16,34,0.11,0.31,21,2,120,83,37,16,6,10
"Luis Binks","Bologna","ENG","DF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Luis Muriel","Atalanta","COL","FW","MF",30,8,17,2,2,55,16,29.1,0.13,0.44,18.8,5,121,67,54,14,10,4
"Luiz Felipe","Lazio","ITA","DF",NA,24,0,0,0,0,5,1,20,0,0,13.6,0,14,12,2,1,0,1
"Luka Bogdan","Salernitana","CRO","DF",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Luka Romero","Lazio","ARG","FW",NA,16,0,0,0,0,1,1,100,0,0,29.3,0,2,2,0,0,0,0
"Łukasz Skorupski","Bologna","POL","GK",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Lys Mousset","Salernitana","FRA","MF","FW",25,1,1,0,0,2,1,50,0,0,21.3,0,5,5,0,1,1,0
