"Player","Squad","Nation","Pos","Pos2","Age","Yellow_Card","Red_Card","Second_Yellow_Card","Total_Red_Cards","Fouls"
"Adam Obert","Cagliari","SVK","DF","MF",18,0,0,0,0,6
"Joel Obi","Salernitana","NGA","MF","DF",30,4,0,0,0,32
"Álvaro Odriozola","Fiorentina","ESP","DF",NA,25,4,1,0,1,15
"Stefano Okaka","Udinese","ITA","FW",NA,31,1,0,0,0,1
"David Okereke","Venezia","NGA","FW","MF",23,5,1,0,1,30
"Christian Oliva","Cagliari","URU","MF",NA,25,0,0,0,0,0
"Sérgio Oliveira","Roma","POR","MF",NA,29,5,0,0,0,12
"Riccardo Orsolini","Bologna","ITA","FW","MF",24,2,0,0,0,20
"Victor Osimhen","Napoli","NGA","FW",NA,22,5,1,0,1,37
"David Ospina","Napoli","COL","GK",NA,32,1,0,0,0,0
"Adam Ounas","Napoli","ALG","MF","FW",24,1,0,0,0,9
"Daniele Padelli","Udinese","ITA","GK",NA,35,0,0,0,0,0
"Goran Pandev","Genoa","MKD","FW","MF",38,1,0,0,0,5
"Fabiano Parisi","Empoli","ITA","DF",NA,20,5,0,0,0,22
"Mario Pašalić","Atalanta","CRO","MF","FW",26,3,0,0,0,30
"Patric","Lazio","ESP","DF",NA,28,7,1,1,2,24
"Rui Patrício","Roma","POR","GK",NA,33,2,0,0,0,0
"Leonardo Pavoletti","Cagliari","ITA","FW",NA,32,9,0,0,0,45
"Pedro","Lazio","ESP","FW",NA,34,5,0,0,0,31
"João Pedro","Cagliari","ITA","FW",NA,29,9,0,0,0,68
"Pietro Pellegri","Torino","ITA","FW",NA,20,1,0,0,0,10
"Pietro Pellegri","Milan","ITA","FW",NA,20,0,0,0,0,7
"Lorenzo Pellegrini","Roma","ITA","MF",NA,25,8,1,1,2,46
"Luca Pellegrini","Juventus","ITA","DF",NA,22,6,0,0,0,23
"Gastón Pereiro","Cagliari","URU","FW","MF",26,1,0,0,0,16
"Dor Peretz","Venezia","ISR","MF",NA,26,2,0,0,0,10
"Roberto Pereyra","Udinese","ARG","MF","FW",30,10,1,1,2,33
"Carles Pérez","Roma","ESP","MF","FW",23,2,0,0,0,13
"Nehuén Pérez","Udinese","ARG","DF",NA,21,6,0,0,0,30
"Ivan Perišić","Inter","CRO","DF",NA,32,4,0,0,0,29
"Diego Perotti","Salernitana","ARG","MF","FW",33,1,0,0,0,5
"Matteo Pessina","Atalanta","ITA","MF","FW",24,0,0,0,0,16
"Andrea Petagna","Napoli","ITA","FW",NA,26,1,0,0,0,15
"Giuseppe Pezzella","Atalanta","ITA","DF","MF",23,3,0,0,0,19
"Krzysztof Piątek","Fiorentina","POL","FW",NA,26,0,0,0,0,7
"Roberto Piccoli","Genoa","ITA","FW",NA,20,0,0,0,0,3
"Roberto Piccoli","Atalanta","ITA","FW",NA,20,0,0,0,0,0
"Andrea Pinamonti","Empoli","ITA","FW",NA,22,4,0,0,0,32
"Marko Pjaca","Torino","CRO","MF",NA,26,0,0,0,0,11
"Tommaso Pobega","Torino","ITA","MF",NA,22,11,0,0,0,75
"Suf Podgoreanu","Spezia","ISR","FW",NA,19,0,0,0,0,2
"Matteo Politano","Napoli","ITA","FW",NA,27,3,0,0,0,14
"Manolo Portanova","Genoa","ITA","FW","MF",21,4,0,0,0,45
"Dennis Praet","Torino","BEL","MF",NA,27,3,0,0,0,21
"Ivan Provedel","Spezia","ITA","GK",NA,27,2,0,0,0,2
"Erick Pulgar","Fiorentina","CHI","MF",NA,27,2,0,0,0,5
"Ignacio Pussetto","Udinese","ARG","FW","MF",25,4,0,0,0,30
"Niklas Pyyhtiä","Bologna","FIN","MF",NA,17,0,0,0,0,0
"Fabio Quagliarella","Sampdoria","ITA","FW",NA,38,2,0,0,0,20
"Adrien Rabiot","Juventus","FRA","MF",NA,26,5,0,0,0,45
"Ivan Radovanović","Salernitana","SRB","DF","MF",32,4,0,0,0,9
"Ștefan Radu","Lazio","ROU","DF",NA,34,2,0,0,0,4
"Antonio Raimondo","Bologna","ITA","FW",NA,17,0,0,0,0,3
"Luca Ranieri","Salernitana","ITA","DF",NA,22,9,0,0,0,16
"Andrea Ranocchia","Inter","ITA","DF",NA,33,1,0,0,0,4
"Giacomo Raspadori","Sassuolo","ITA","MF","FW",21,9,1,1,2,29
"Ante Rebić","Milan","CRO","FW",NA,27,2,0,0,0,18
"Arkadiusz Reca","Spezia","POL","DF",NA,26,3,0,0,0,23
"Pepe Reina","Lazio","ESP","GK",NA,38,3,0,0,0,1
"Franck Ribéry","Salernitana","FRA","MF","FW",38,3,1,0,1,31
"Samuele Ricci","Torino","ITA","MF",NA,19,1,0,0,0,14
"Samuele Ricci","Empoli","ITA","MF",NA,19,1,1,0,1,17
"Tomás Rincón","Torino","VEN","MF",NA,33,2,0,0,0,5
"Tomás Rincón","Sampdoria","VEN","MF",NA,33,3,0,0,0,22
"Ricardo Rodríguez","Torino","SUI","DF",NA,28,3,0,0,0,26
"Marko Rog","Cagliari","CRO","MF",NA,26,0,0,0,0,11
"Rogério","Sassuolo","BRA","DF",NA,23,5,0,0,0,15
"Alessio Romagnoli","Milan","ITA","DF",NA,26,4,1,0,1,17
"Simone Romagnoli","Empoli","ITA","DF",NA,31,3,0,0,0,17
"Luka Romero","Lazio","ARG","FW",NA,16,0,0,0,0,2
"Sergio Romero","Venezia","ARG","GK",NA,34,2,0,0,0,1
"Marten de Roon","Atalanta","NED","MF","DF",30,7,1,1,2,50
"Nicolò Rovella","Genoa","ITA","MF",NA,19,5,0,0,0,26
"Amir Rrahmani","Napoli","KVX","DF",NA,27,5,0,0,0,23
"Ruan","Sassuolo","BRA","DF",NA,22,1,0,0,0,4
"Daniele Rugani","Juventus","ITA","DF",NA,27,2,0,0,0,11
"Matteo Ruggeri","Salernitana","ITA","DF",NA,19,1,0,0,0,1
"Mário Rui","Napoli","POR","DF",NA,30,7,0,0,0,31
"Fabián Ruiz Peña","Napoli","ESP","MF",NA,25,2,0,0,0,21
"Stefano Sabelli","Genoa","ITA","DF",NA,28,3,0,0,0,6
"Abdelhamid Sabiri","Sampdoria","MAR","MF","FW",24,3,0,0,0,21
"Alexis Saelemaekers","Milan","BEL","FW",NA,22,2,0,0,0,29
"Jacopo Sala","Spezia","ITA","MF",NA,29,3,0,0,0,11
"Eddie Salcedo","Spezia","ITA","MF","FW",19,1,0,0,0,8
"Lazar Samardzic","Udinese","SRB","MF","FW",19,0,0,0,0,11
"Luigi Samele","Sassuolo","ITA","FW",NA,19,0,0,0,0,0
"Antonio Sanabria","Torino","PAR","FW",NA,25,3,0,0,0,26
"Alexis Sánchez","Inter","CHI","FW",NA,32,0,0,0,0,10
"Alex Sandro","Juventus","BRA","DF",NA,30,3,0,0,0,31
"Nicola Sansone","Bologna","ITA","FW","MF",29,6,0,0,0,16
"Federico Santander","Bologna","PAR","FW","DF",30,1,0,0,0,2
"Samir Santos","Udinese","BRA","DF",NA,26,5,0,0,0,33
"Riccardo Saponara","Fiorentina","ITA","FW",NA,29,1,0,0,0,6
"Martin Satriano","Inter","URU","FW","MF",20,0,0,0,0,1
"Giorgio Scalvini","Atalanta","ITA","DF","MF",17,1,0,0,0,15
"Gianluca Scamacca","Sassuolo","ITA","FW",NA,22,7,0,0,0,49
"Andrea Schiavone","Salernitana","ITA","MF",NA,28,1,0,0,0,10
"David Schnegg","Venezia","AUT","DF",NA,22,1,0,0,0,3
"Jerdy Schouten","Bologna","NED","MF",NA,24,4,1,1,2,17
"Demba Seck","Torino","SEN","MF","FW",20,0,0,0,0,2
"Stefano Sensi","Sampdoria","ITA","MF","FW",25,1,0,0,0,18
"Stefano Sensi","Inter","ITA","MF","FW",25,0,0,0,0,4
"Luigi Sepe","Salernitana","ITA","GK",NA,30,2,0,0,0,0
"Laurens Serpe","Genoa","ITA","DF",NA,20,0,0,0,0,0
"Stephan El Shaarawy","Roma","ITA","FW","DF",28,1,0,0,0,8
"Aimar Sher","Spezia","SWE","MF",NA,18,0,0,0,0,0
"Eldor Shomurodov","Roma","UZB","FW","MF",26,2,0,0,0,16
"Arnór Sigurðsson","Venezia","ISL","FW","MF",22,0,0,0,0,2
"Adrien Silva","Sampdoria","POR","MF",NA,32,3,1,0,1,13
"Marco Silvestri","Udinese","ITA","GK",NA,30,1,0,0,0,1
"Giovanni Simeone","Hellas Verona","ARG","FW",NA,26,8,0,0,0,56
"Wilfried Singo","Torino","CIV","DF",NA,20,5,1,0,1,43
"Salvatore Sirigu","Genoa","ITA","GK",NA,34,0,0,0,0,0
"Leo Skiri Østigård","Genoa","NOR","DF",NA,21,4,2,1,3,15
"Łukasz Skorupski","Bologna","POL","GK",NA,30,4,0,0,0,2
"Andreas Skov Olsen","Bologna","DEN","FW","DF",21,0,0,0,0,4
"Milan Škriniar","Inter","SVK","DF",NA,26,3,0,0,0,43
"Chris Smalling","Roma","ENG","DF",NA,31,0,0,0,0,9
"Brandon Soppy","Udinese","FRA","DF","MF",19,4,0,0,0,23
"Roberto Soriano","Bologna","ITA","MF",NA,30,6,2,1,3,49
"Riccardo Sottil","Fiorentina","ITA","FW",NA,22,4,1,1,2,15
"Adama Soumaoro","Bologna","FRA","DF",NA,29,6,2,0,2,24
"Leonardo Spinazzola","Roma","ITA","DF",NA,28,1,0,0,0,1
"Marco Sportiello","Atalanta","ITA","GK",NA,29,1,0,0,0,0
"Riccardo Stivanello","Bologna","ITA","DF",NA,17,0,0,0,0,0
"Petar Stojanović","Empoli","SVN","DF",NA,25,11,1,1,2,45
"Thomas Strakosha","Lazio","ALB","GK",NA,26,2,0,0,0,2
"Stefan Strandberg","Salernitana","NOR","DF",NA,31,2,1,1,2,8
"Dávid Strelec","Spezia","SVK","FW","MF",20,0,0,0,0,4
"Kevin Strootman","Cagliari","NED","MF",NA,31,4,0,0,0,10
"Jens Stryger Larsen","Udinese","DEN","DF",NA,30,0,0,0,0,3
"Leo Štulac","Empoli","SVN","MF",NA,26,1,0,0,0,7
"Stefano Sturaro","Genoa","ITA","MF",NA,28,12,0,0,0,53
"Isaac Success","Udinese","NGA","FW","MF",25,1,1,0,1,24
"Bosko Sutalo","Hellas Verona","CRO","DF",NA,21,0,0,0,0,12
"Mattias Svanberg","Bologna","SWE","MF",NA,22,7,0,0,0,37
"Michael Svoboda","Venezia","AUT","DF",NA,22,2,1,0,1,9
"Wojciech Szczęsny","Juventus","POL","GK",NA,31,2,0,0,0,2
"Adrien Tameze","Hellas Verona","CMR","MF","DF",27,4,0,0,0,33
"Filippo Terracciano","Hellas Verona","ITA","DF",NA,18,0,0,0,0,0
"Pietro Terracciano","Fiorentina","ITA","GK",NA,31,0,0,0,0,0
"Aleksa Terzić","Fiorentina","SRB","DF",NA,21,1,0,0,0,4
"Tanner Tessmann","Venezia","USA","MF",NA,19,1,1,0,1,10
"Arthur Theate","Bologna","BEL","DF",NA,21,6,0,0,0,26
"Morten Thorsby","Sampdoria","NOR","MF",NA,25,10,0,0,0,81
"Jeremy Toljan","Sassuolo","GER","DF",NA,26,2,0,0,0,8
"Rafael Tolói","Atalanta","ITA","DF",NA,30,6,0,0,0,27
"Takehiro Tomiyasu","Bologna","JPN","DF",NA,22,0,0,0,0,0
"Fikayo Tomori","Milan","ENG","DF",NA,23,4,0,0,0,19
"Sandro Tonali","Milan","ITA","MF",NA,21,9,0,0,0,45
"Lorenzo Tonelli","Empoli","ITA","DF",NA,31,4,0,0,0,9
"Ernesto Torregrossa","Sampdoria","VEN","FW",NA,29,1,0,0,0,7
"Lucas Torreira","Fiorentina","URU","MF",NA,25,10,1,1,2,38
"Abdoulaye Touré","Genoa","GUI","MF",NA,27,1,0,0,0,3
"Simone Trimboli","Sampdoria","ITA","MF",NA,19,1,0,0,0,2
"Axel Tuanzebe","Napoli","COD","DF",NA,23,0,0,0,0,0
"Destiny Udogie","Udinese","ITA","DF",NA,18,4,0,0,0,36
"Maximilian Ullmann","Venezia","AUT","DF",NA,25,0,0,0,0,2
"Kacper Urbanski","Bologna","POL","MF",NA,16,0,0,0,0,2
"Antonio Vacca","Venezia","ITA","MF",NA,31,5,0,0,0,21
"Zinho Vanheusden","Genoa","BEL","DF",NA,22,3,0,0,0,10
"Johan Vásquez","Genoa","MEX","DF",NA,22,7,0,0,0,31
"Matías Vecino","Inter","URU","MF",NA,29,2,0,0,0,9
"Miguel Veloso","Hellas Verona","POR","MF",NA,35,7,1,1,2,18
"Lorenzo Venuti","Fiorentina","ITA","DF",NA,26,4,0,0,0,15
"Daniele Verde","Spezia","ITA","FW","MF",25,2,0,0,0,3
"Simone Verdi","Torino","ITA","MF","FW",29,0,0,0,0,1
"Simone Verdi","Salernitana","ITA","FW","MF",29,3,0,0,0,11
"Jordan Veretout","Roma","FRA","MF",NA,28,6,0,0,0,18
"Edoardo Vergani","Salernitana","ITA","FW","MF",20,0,0,0,0,3
"Valerio Verre","Sampdoria","ITA","MF","FW",27,0,0,0,0,8
"Valerio Verre","Empoli","ITA","MF",NA,27,2,1,0,1,8
"Freddie Veseli","Salernitana","ALB","DF",NA,28,3,1,1,2,7
"Guglielmo Vicario","Empoli","ITA","GK",NA,24,1,0,0,0,1
"Arturo Vidal","Inter","CHI","MF",NA,34,3,0,0,0,17
"Ronaldo Vieira","Sampdoria","ENG","MF",NA,23,3,0,0,0,11
"Luca Vignali","Spezia","ITA","DF","MF",25,0,0,0,0,0
"Emanuel Vignato","Bologna","ITA","MF","DF",20,2,0,0,0,5
"Matías Viña","Roma","URU","DF","FW",23,2,0,0,0,9
"Nicolas Viola","Bologna","ITA","MF",NA,31,0,0,0,0,2
"Mattia Viti","Empoli","ITA","DF",NA,19,3,1,1,2,15
"Dušan Vlahović","Fiorentina","SRB","FW",NA,21,2,0,0,0,19
"Dušan Vlahović","Juventus","SRB","FW",NA,21,2,0,0,0,8
"Mërgim Vojvoda","Torino","KVX","DF",NA,26,3,0,0,0,21
"Cristian Volpato","Roma","ITA","FW","MF",17,0,0,0,0,1
"Stefan de Vrij","Inter","NED","DF",NA,29,3,0,0,0,19
"Walace","Udinese","BRA","MF",NA,26,6,1,0,1,47
"Sebastian Walukiewicz","Cagliari","POL","DF",NA,21,1,0,0,0,4
"Magnus Warming","Torino","DEN","MF","FW",21,0,0,0,0,1
"Kelvin Yeboah","Genoa","ITA","FW","MF",21,2,0,0,0,28
"Gerard Yepes","Sampdoria","ESP","MF","DF",18,0,0,0,0,0
"Maya Yoshida","Sampdoria","JPN","DF",NA,32,2,0,0,0,20
"Mattia Zaccagni","Hellas Verona","ITA","MF",NA,26,0,0,0,0,1
"Mattia Zaccagni","Lazio","ITA","FW",NA,26,6,0,0,0,29
"Denis Zakaria","Juventus","SUI","MF",NA,24,1,0,0,0,11
"Nicola Zalewski","Roma","POL","DF",NA,19,1,0,0,0,9
"Andre-Frank Zambo Anguissa","Napoli","CMR","MF",NA,25,5,0,0,0,38
"Nicolò Zaniolo","Roma","ITA","FW","MF",22,12,2,1,3,52
"Alessandro Zanoli","Napoli","ITA","DF",NA,20,2,0,0,0,9
"Duván Zapata","Atalanta","COL","FW",NA,30,3,0,0,0,29
"Gabriele Zappa","Cagliari","ITA","DF",NA,21,4,1,1,2,16
"Davide Zappacosta","Atalanta","ITA","DF",NA,29,6,0,0,0,31
"Simone Zaza","Torino","ITA","FW","DF",30,1,0,0,0,5
"Marvin Zeegelaar","Udinese","NED","DF",NA,30,2,0,0,0,13
"Piotr Zieliński","Napoli","POL","MF",NA,27,1,0,0,0,19
"David Zima","Torino","CZE","DF",NA,20,3,0,0,0,16
"Jeroen Zoet","Spezia","NED","GK",NA,30,0,0,0,0,1
"Nadir Zortea","Salernitana","ITA","DF","MF",22,3,0,0,0,14
"Szymon Żurkowski","Empoli","POL","MF",NA,23,5,0,0,0,41
"Milan Đurić","Salernitana","BIH","FW",NA,31,6,0,0,0,24
"Filip Đuričić","Sassuolo","SRB","MF","FW",29,1,0,0,0,10
