"Player","Squad","Nation","Pos","Pos2","Age","Born","Total_Match_Played","Total_Playing_Time","Minutes_Per_Match_Played","Percent_of_Squad_Minutes_Played","Matches_Started","Minutes_Per_Match_Start","Complete_Matches_PLayed","Matches_Played_As_Substitute","Minutes_Per_Match_Substitute","Player_Points_Per_Match","Player_On_Pitch_Squad_Goals","Player_On_Pitch_Goals_Allowed","Weekly_Wages","Annual_Wages"
"Lucas Beraldo","Paris S-G","BRA","DF",NA,19,2003,13,1008,78,32.9,12,82,9,1,21,2.23,27,14,62885,3270000
"Lucas Hernández","Paris S-G","FRA","DF",NA,27,1996,27,1909,71,62.4,23,80,12,4,18,2.37,50,20,365385,1.9e+07
"Lucas Perrin","Strasbourg","FRA","DF",NA,24,1998,31,2723,88,89,30,90,29,1,24,1.06,33,44,2308,120000
"Ludovic Blas","Rennes","FRA","FW","MF",25,1997,29,1563,54,51.1,18,76,6,11,18,1.28,22,21,50000,2600000
"Luis Henrique","Marseille","BRA","FW","DF",21,2001,15,784,52,25.6,8,85,5,7,15,1.27,14,12,17115,890000
"Maghnes Akliouche","Monaco","FRA","MF","FW",21,2002,28,1613,58,52.7,18,78,3,10,20,1.93,32,17,2308,120000
"Mahamadou Diawara","Lyon","FRA","MF",NA,18,2005,11,358,33,11.7,4,52,0,7,22,1.55,6,8,7692,4e+05
"Mahamadou Nagida","Rennes","CMR","DF",NA,18,2005,3,106,35,3.5,1,45,0,2,31,1.33,1,2,1731,90000
"Mahdi Camara","Brest","FRA","MF",NA,25,1998,32,2020,63,66,26,72,1,6,24,1.81,30,24,5769,3e+05
"Malick Fofana","Lyon","BEL","FW",NA,18,2005,17,559,33,18.3,4,67,1,13,22,2.18,17,8,19231,1e+06
"Malick Mbaye","Metz","SEN","MF","FW",19,2004,5,153,31,5,1,89,0,4,16,0.8,2,6,2500,130000
"Mama Samba Baldé","Lyon","GNB","FW","MF",27,1995,20,551,28,18,4,63,0,16,19,1.25,9,5,14615,760000
"Mamadou Diakhon","Reims","FRA","FW","MF",17,2005,11,209,19,6.8,1,56,0,10,15,0.91,3,6,1923,1e+05
"Marco Asensio","Paris S-G","ESP","MF","FW",27,1996,19,1113,59,36.4,13,75,6,6,23,2.11,28,13,279808,14550000
"Marcus Coco","Nantes","FRA","DF","FW",27,1996,28,1481,53,48.4,18,72,2,10,19,1.04,17,25,13846,720000
"Marquinhos","Paris S-G","BRA","DF",NA,29,1994,21,1537,73,50.2,18,83,12,3,16,2.33,42,14,35000,1820000
"Marquinhos","Paris S-G","BRA","DF",NA,29,1994,21,1537,73,50.2,18,83,12,3,16,2.33,42,14,323077,16800000
"Marquinhos","Nantes","BRA","FW","MF",20,2003,7,154,22,5,1,57,0,6,16,1,3,4,35000,1820000
"Marquinhos","Nantes","BRA","FW","MF",20,2003,7,154,22,5,1,57,0,6,16,1,3,4,323077,16800000
"Marshall Munetsi","Reims","ZIM","MF",NA,27,1996,27,2173,80,71,25,84,18,2,31,1.3,29,34,13846,720000
"Martin Satriano","Brest","URU","FW",NA,22,2001,33,1864,56,60.9,21,77,4,12,20,1.82,36,19,12308,640000
"Martin Terrier","Rennes","FRA","FW","MF",26,1997,24,1527,64,49.9,19,75,6,5,19,1.42,27,24,57692,3e+06
"Marvin Senaya","Strasbourg","TOG","DF","MF",22,2001,32,2138,67,69.9,23,83,16,9,25,1.09,25,36,2692,140000
"Massadio Haïdara","Lens","MLI","DF",NA,30,1992,18,741,41,24.2,7,76,3,11,19,1.72,8,8,11538,6e+05
"Mathias Pereira Lage","Brest","POR","FW","MF",26,1996,30,1187,40,38.8,12,73,0,18,18,1.77,18,9,9808,510000
"Matthis Abline","Nantes","FRA","FW",NA,20,2003,22,1044,47,34.1,12,72,1,10,18,0.95,11,17,10385,540000
"Maxime Busi","Reims","BEL","FW","DF",23,1999,5,162,32,5.3,1,90,1,4,18,2.6,3,1,20962,1090000
"Maxime Gonalons","Clermont Foot","FRA","MF",NA,34,1989,21,1296,62,42.4,17,72,2,4,19,0.71,10,26,15000,780000
"Mehdi Zeffane","Clermont Foot","ALG","DF","MF",31,1992,23,1231,54,40.2,15,74,3,8,15,0.74,11,28,4615,240000
"Melvin Bard","Nice","FRA","DF",NA,22,2000,32,2654,83,86.7,31,85,22,1,31,1.59,33,22,3846,2e+05
"Michael Amir Murillo","Marseille","PAN","DF",NA,27,1996,16,997,62,32.6,10,86,8,6,24,1.75,20,12,19231,1e+06
"Mikkel Desler","Toulouse","DEN","DF",NA,28,1995,24,1544,64,50.5,19,75,8,5,24,1.21,19,21,11538,6e+05
"Milan Škriniar","Paris S-G","SVK","DF",NA,28,1995,24,1629,68,53.2,17,87,15,7,21,2.25,45,18,314615,16360000
"Modibo Sagnan","Montpellier","MLI","DF",NA,24,1999,13,1054,81,34.4,12,88,9,1,1,1.46,18,17,9615,5e+05
"Mohamed Ali Cho","Nice","FRA","FW",NA,19,2004,17,861,51,28.1,11,67,0,6,20,1.18,11,8,17308,9e+05
"Mohamed Bamba","Lorient","CIV","FW",NA,21,2001,16,1138,71,37.2,14,78,1,2,23,1.06,17,19,6731,350000
"Mohamed Camara","Monaco","MLI","MF",NA,23,2000,20,1035,52,33.8,14,71,2,6,7,2.3,27,12,23077,1200000
"Mohamed Lamine Bayo","Le Havre","GUI","FW",NA,25,1998,22,1389,63,45.4,16,81,4,6,16,0.91,14,17,13846,720000
"Mohammed Salisu","Monaco","GHA","DF",NA,24,1999,12,1035,86,33.8,11,90,11,1,45,1.92,23,13,59615,3100000
"Morgan Guilavogui","Lens","GUI","FW","MF",25,1998,23,566,25,18.5,2,71,0,21,20,1.52,11,5,16346,850000
"Morgan Sanson","Nice","FRA","MF",NA,28,1994,29,1964,68,64.2,24,76,6,5,30,1.79,24,16,50000,2600000
"Moses Simon","Nantes","NGA","FW","MF",28,1995,22,1788,81,58.4,21,84,15,1,17,0.95,21,31,46154,2400000
"Mostafa Mohamed","Nantes","EGY","FW",NA,25,1997,29,2002,69,65.4,24,75,5,5,39,0.9,21,33,34038,1770000
"Moussa Diarra","Toulouse","MLI","DF",NA,22,2000,22,1397,64,45.7,15,83,10,7,22,1.27,21,19,2308,120000
"Moussa Sissoko","Nantes","FRA","MF",NA,33,1989,26,1821,70,59.5,21,84,13,5,13,1,14,32,71538,3720000
"Muhammed Cham","Clermont Foot","AUT","MF","FW",22,2000,33,2554,77,83.5,29,85,14,4,24,0.76,22,43,5192,270000
"N'Guessan Kouadio","Metz","CIV","MF","FW",20,2003,6,110,18,3.6,1,87,0,5,5,0.5,0,3,4231,220000
"Nabil Alioui","Le Havre","FRA","MF","FW",24,1999,18,1009,56,33,12,71,0,6,26,1.11,10,14,5962,310000
"Nabil Bentaleb","Lille","ALG","MF",NA,28,1994,26,1967,76,64.3,23,85,19,3,5,1.73,35,24,19231,1e+06
"Nampalys Mendy","Lens","SEN","MF",NA,31,1992,16,1052,66,34.4,13,77,5,3,16,1.69,15,10,25000,1300000
"Nathan Zeze","Nantes","FRA","DF",NA,18,2005,13,1022,79,33.4,11,88,10,2,26,0.77,6,21,2500,130000
"Nathaniel Adjei","Lorient","GHA","DF",NA,20,2002,15,1243,83,40.6,14,88,13,1,12,0.93,15,27,1731,90000
"Neil El Aynaoui","Lens","FRA","MF",NA,22,2001,25,1566,63,51.2,17,84,8,8,18,1.76,26,16,2885,150000
"Nemanja Matić","Rennes","SRB","MF",NA,34,1988,13,1027,79,33.6,11,88,8,2,32,1,11,14,104808,5450000
"Nicolas Cozza","Nantes","FRA","DF",NA,24,1999,13,895,69,29.2,10,86,7,3,13,0.85,6,21,22115,1150000
"Nicolas Pallois","Nantes","FRA","DF",NA,35,1987,23,1589,69,51.9,17,84,15,6,27,0.96,12,30,25385,1320000
"Niklas Schmidt","Toulouse","GER","MF",NA,25,1998,22,1269,58,41.5,15,76,6,7,19,1.23,15,20,10962,570000
"Nordi Mukiele","Paris S-G","FRA","DF",NA,25,1997,16,796,50,26,9,78,6,7,14,2.56,22,6,161538,8400000
"Nuno Mendes","Paris S-G","POR","DF",NA,21,2002,6,267,45,8.7,2,75,0,4,30,2,10,0,27692,1440000
"Orel Mangala","Lyon","BEL","MF",NA,25,1998,8,398,50,13,4,73,1,4,27,2.63,11,4,35000,1820000
"Oscar Estupiñan","Metz","COL","FW",NA,26,1996,6,260,43,8.5,4,58,0,2,15,0.5,2,2,23077,1200000
"Oualid El Hajjam","Le Havre","MAR","DF","MF",32,1991,13,393,30,12.8,4,85,2,9,6,1.38,4,8,6154,320000
"Oumar Diakité","Reims","CIV","FW",NA,19,2003,28,1585,57,51.8,18,78,5,10,18,1.32,25,25,9615,5e+05
"Ousmane Dembélé","Paris S-G","FRA","MF","FW",26,1997,26,1506,58,49.2,17,74,4,9,28,2.15,38,14,384615,2e+07
"Oussama Targhalline","Le Havre","MAR","MF",NA,21,2002,14,1025,73,33.5,12,80,3,2,30,1.14,19,15,5192,270000
"Pablo Rosario","Nice","NED","MF","DF",26,1997,30,2009,67,65.7,21,86,16,9,23,1.67,30,23,7500,390000
"Panos Katseris","Lorient","GRE","DF",NA,22,2001,15,1041,69,34,13,78,3,2,11,0.93,12,15,4808,250000
"Papa Amadou Diallo","Metz","SEN","FW",NA,19,2004,16,889,56,29.1,9,78,2,7,26,0.81,13,16,2308,120000
"Pape Gueye","Marseille","SEN","MF","DF",24,1999,15,765,51,25,9,72,2,6,19,1.93,12,11,28846,1500000
"Paul Akouokou","Lyon","CIV","MF",NA,25,1997,8,307,38,10,4,56,0,4,21,0.88,1,5,14423,750000
"Pedro Chirivella","Nantes","ESP","MF",NA,26,1997,32,2594,81,84.8,31,83,21,1,20,1.03,28,45,13846,720000
"Pierre-Emerick Aubameyang","Marseille","GAB","FW",NA,34,1989,34,2622,77,85.7,30,84,20,4,24,1.47,47,37,150000,7800000
"Przemysław Frankowski","Lens","POL","DF",NA,28,1995,30,2192,73,71.6,24,84,17,6,31,1.4,28,23,29808,1550000
"Quentin Merlin","Nantes","FRA","DF",NA,21,2002,16,1283,80,41.9,15,84,7,1,18,0.88,18,25,23077,1200000
"Quentin Merlin","Marseille","FRA","DF",NA,21,2002,10,703,70,23,8,81,4,2,27,1.3,12,13,23077,1200000
"Randal Kolo Muani","Paris S-G","FRA","FW","MF",24,1998,26,1268,49,41.4,13,72,4,13,26,2.27,35,14,244808,12730000
"Rassoul Ndiaye","Le Havre","SEN","MF","FW",21,2001,19,526,28,17.2,6,56,0,13,15,1,8,11,6346,330000
"Rayan Cherki","Lyon","FRA","MF","FW",19,2003,33,1719,52,56.2,19,72,4,14,25,1.52,27,34,69231,3600000
"Reda Khadra","Reims","GER","FW","MF",22,2001,29,1368,47,44.7,14,79,4,15,17,1.31,16,23,13462,7e+05
"Rémy Cabella","Lille","FRA","FW","MF",33,1990,30,1477,49,48.3,14,84,6,16,19,1.8,27,16,27692,1440000
"Romain Del Castillo","Brest","FRA","FW",NA,27,1996,33,2497,76,81.6,30,81,3,3,22,1.82,46,31,20962,1090000
"Romain Faivre","Lorient","FRA","MF","FW",25,1998,17,1453,85,47.5,16,89,15,1,28,0.71,19,34,23077,1200000
"Romain Perraud","Nice","FRA","DF","FW",25,1997,19,370,19,12.1,2,75,1,17,13,2,7,6,35000,1820000
"Ronaël Pierre-Gabriel","Nantes","FRA","DF",NA,25,1998,12,598,50,19.5,6,85,4,6,15,1.25,8,12,19231,1e+06
"Ruben Aguilar","Lens","FRA","DF",NA,30,1993,25,1922,77,62.8,22,86,16,3,13,1.8,33,19,28846,1500000
"Rubén Blanco","Marseille","ESP","GK",NA,28,1995,2,121,61,4,1,90,1,1,31,0,0,2,48077,2500000
"Sadibou Sané","Metz","SEN","DF",NA,19,2004,14,846,60,27.6,9,85,8,5,16,1,9,16,2308,120000
"Saidou Sow","Strasbourg","GUI","DF",NA,21,2002,10,719,72,23.5,8,84,7,2,22,1.4,10,9,12500,650000
"Salis Abdul Samed","Lens","GHA","MF",NA,23,2000,27,1519,56,49.6,17,81,11,10,15,1.74,20,18,16154,840000
"Samuel Gigot","Marseille","FRA","DF",NA,29,1993,21,1726,82,56.4,20,84,15,1,40,1.57,32,26,43654,2270000
"Samuel Grandsir","Le Havre","FRA","MF","FW",26,1996,23,606,26,19.8,4,72,1,19,17,0.7,6,13,9808,510000
"Samuel Moutoussamy","Nantes","COD","MF",NA,26,1996,26,1107,43,36.2,11,77,3,15,17,1,9,20,4038,210000
"Samuel Umtiti","Lille","FRA","DF",NA,29,1993,6,185,31,6,2,68,1,4,13,1.83,2,5,61538,3200000
"Sanjin Prcić","Strasbourg","BIH","MF",NA,29,1993,3,88,29,2.9,1,80,0,2,4,2,2,0,16154,840000
"Sergio Akieme","Reims","ESP","DF",NA,25,1997,13,818,63,26.7,8,82,3,5,33,1.08,10,7,17308,9e+05
"Shamar Nicholson","Clermont Foot","JAM","FW",NA,26,1997,26,1484,57,48.5,17,78,5,9,17,0.81,12,28,5192,270000
"Shavy Babicka","Toulouse","GAB","FW","MF",23,2000,12,373,31,12.2,4,67,1,8,13,1.58,7,8,4615,240000
"Silvan Hefti","Montpellier","SUI","DF","FW",25,1997,11,711,65,23.2,9,76,5,2,13,1.55,13,10,27885,1450000
"Simon Elisor","Metz","FRA","FW",NA,24,1999,14,767,55,25.1,9,74,2,5,20,1.07,8,13,5769,3e+05
"Siriné Doucouré","Lorient","MLI","FW",NA,21,2002,11,423,38,13.8,5,60,0,6,21,0.64,8,7,2308,120000
"Skelly Alvero","Lyon","FRA","MF",NA,21,2002,8,426,53,13.9,6,65,2,2,18,0.75,5,9,12500,650000
"Sofiane Diop","Nice","FRA","FW",NA,23,2000,10,499,50,16.3,6,68,0,4,24,2.2,7,3,19615,1020000
"Souleymane Touré","Lorient","FRA","DF",NA,20,2003,24,2051,85,67,23,87,21,1,45,0.79,26,43,12500,650000
"Soungoutou Magassa","Monaco","FRA","DF","MF",19,2003,21,1346,64,44,15,87,12,6,8,2.1,33,23,6923,360000
"Steve Mounié","Brest","BEN","FW",NA,28,1994,32,1769,55,57.8,20,76,5,12,21,1.72,33,24,16154,840000
"Stijn Spierings","Lens","NED","MF",NA,27,1996,4,118,30,3.9,1,56,0,3,21,0.25,1,5,15385,8e+05
"Stijn Spierings","Toulouse","NED","MF",NA,27,1996,22,1516,69,49.5,16,86,12,6,24,1.14,18,21,15385,8e+05
"Takumi Minamino","Monaco","JPN","MF",NA,28,1995,30,2117,71,69.2,25,81,9,5,17,2,45,27,88462,4600000
"Tanguy Coulibaly","Montpellier","FRA","FW","MF",22,2001,16,623,39,20.4,7,61,1,9,22,1.44,11,14,6154,320000
"Teddy Teuma","Reims","MLT","MF",NA,29,1993,28,2113,75,69.1,25,81,11,3,28,1.46,32,30,16346,850000
"Terem Moffi","Nice","NGA","FW",NA,24,1999,30,1949,65,63.7,23,77,5,7,24,1.7,27,15,17308,9e+05
"Théo Le Bris","Lorient","FRA","DF","MF",20,2002,26,1516,58,49.5,15,84,8,11,23,1,22,27,5769,3e+05
"Théo Sainte-Luce","Montpellier","FRA","DF",NA,24,1998,6,346,58,11.3,3,79,1,3,37,0.5,1,6,6923,360000
"Thibault De Smet","Reims","BEL","DF",NA,25,1998,27,1831,68,59.8,22,79,12,5,18,1.41,26,33,13846,720000
"Thijs Dallinga","Toulouse","NED","FW",NA,22,2000,33,2510,76,82,28,84,16,5,31,1.3,35,37,2308,120000
"Thomas Delaine","Strasbourg","FRA","DF","MF",31,1992,27,2044,76,66.8,24,83,11,3,20,1.15,28,31,10000,520000
"Thomas Foket","Reims","BEL","DF",NA,28,1994,27,1833,68,59.9,22,79,9,5,17,1.52,26,27,13846,720000
"Tiago Santos","Lille","POR","DF",NA,21,2002,29,2365,82,77.3,26,90,25,3,12,1.76,41,27,13462,7e+05
"Tiemoué Bakayoko","Lorient","FRA","MF",NA,28,1994,20,1314,66,42.9,15,80,8,5,24,0.95,16,26,48077,2500000
"Tino Kadewere","Nantes","ZIM","FW","MF",27,1996,14,781,56,25.5,8,75,2,6,30,0.86,5,9,20769,1080000
"Tino Kadewere","Lyon","ZIM","FW","MF",27,1996,11,296,27,9.7,2,55,0,9,21,1.18,4,9,20769,1080000
"Tom Louchet","Nice","FRA","MF","DF",20,2003,13,409,31,13.4,3,72,1,10,19,1.08,6,6,2308,120000
"Tosin Aiyegun","Lorient","BEN","MF","FW",25,1998,19,902,47,29.5,10,73,2,9,20,0.79,15,25,13462,7e+05
"Ulisses Garcia","Marseille","SUI","DF",NA,27,1996,13,906,70,29.6,10,85,8,3,20,1.46,15,14,17308,9e+05
"Vincent Le Goff","Lorient","FRA","DF","MF",33,1989,9,541,60,17.7,8,66,1,1,12,0.78,8,13,9615,5e+05
"Vincent Sierro","Toulouse","SUI","MF",NA,27,1995,30,2261,75,73.9,25,85,16,5,26,1.33,33,32,6923,360000
"Vitinha","Marseille","POR","FW",NA,23,2000,18,923,51,30.2,10,79,4,8,17,1.61,17,10,57692,3e+06
"Vitinha","Marseille","POR","FW",NA,23,2000,18,923,51,30.2,10,79,4,8,17,1.61,17,10,104808,5450000
"Vitinha","Paris S-G","POR","MF",NA,23,2000,28,2126,76,69.5,23,86,16,5,31,2.32,57,22,57692,3e+06
"Vitinha","Paris S-G","POR","MF",NA,23,2000,28,2126,76,69.5,23,86,16,5,31,2.32,57,22,104808,5450000
"Vito Mannone","Lille","ITA","GK",NA,35,1988,2,91,46,3,1,90,1,1,1,2,2,2,4808,250000
"Wahbi Khazri","Montpellier","TUN","FW",NA,32,1991,25,1131,45,37,13,69,1,12,20,1.08,17,18,57692,3e+06
"Warmed Omari","Rennes","COM","DF",NA,23,2000,25,2071,83,67.7,23,87,20,2,31,1.24,34,30,12308,640000
"Warren Zaïre-Emery","Paris S-G","FRA","MF","DF",17,2006,26,1962,75,64.1,21,88,16,5,25,2.27,54,20,4808,250000
"Wesley Saïd","Lens","FRA","FW","MF",28,1995,27,1020,38,33.3,11,65,0,16,19,1.48,16,13,10385,540000
"Wilfried Singo","Monaco","CIV","DF",NA,22,2000,25,2187,87,71.5,24,90,23,1,28,2.12,47,26,35385,1840000
"Wissam Ben Yedder","Monaco","FRA","FW",NA,32,1990,32,2316,72,75.7,26,85,14,6,17,2,56,32,150000,7800000
"Yanis Begraoui","Toulouse","MAR","FW","MF",22,2001,14,300,21,9.8,3,61,0,11,11,0.86,3,7,5577,290000
"Yann Gboho","Toulouse","FRA","MF","FW",22,2001,16,1193,75,39,13,85,4,3,29,1.63,23,17,7692,4e+05
"Yann Karamoh","Montpellier","FRA","FW","MF",25,1998,12,284,24,9.3,1,60,0,11,20,1.33,7,5,35000,1820000
"Yassine Kechta","Le Havre","MAR","MF",NA,21,2002,32,1849,58,60.4,21,78,4,11,20,0.97,21,24,10000,520000
"Yoann Salmier","Le Havre","GUF","DF",NA,30,1992,20,1568,78,51.2,18,86,15,2,6,1,19,21,13462,7e+05
"Yoël Armougom","Clermont Foot","FRA","DF","MF",25,1998,5,234,47,7.6,2,90,2,3,18,0.8,2,6,4423,230000
"Yohann Magnin","Clermont Foot","FRA","MF",NA,26,1997,31,1687,54,55.1,17,85,11,14,17,0.71,15,36,3462,180000
"Youcef Atal","Nice","ALG","DF",NA,27,1996,6,359,60,11.7,5,72,1,1,1,1.67,3,1,34615,1800000
"Youssouf Fofana","Monaco","FRA","MF",NA,24,1999,32,2697,84,88.1,31,87,24,1,13,2,56,33,12115,630000
"Youssouf Ndayishimiye","Nice","BDI","MF","DF",24,1998,23,1712,74,55.9,20,83,15,3,15,1.83,20,15,18077,940000
"Yusuf Yazıcı","Lille","TUR","MF","FW",26,1997,27,1312,49,42.9,16,71,2,11,16,1.63,22,15,20192,1050000
"Zakaria Aboukhlal","Toulouse","MAR","MF","FW",23,2000,13,754,58,24.6,9,74,1,4,21,1.54,11,10,5769,3e+05
