"Player","Squad","Nation","Pos","Pos2","Age","Progression_Carries","Progression_Passes_Delivered","Progression_Passes_Recived","Total_Passes_Completed","Total_Passes_Attempted","Total_Pass_Percentage","Short_Passes_Completed","Short_Passes_Attempted","Short_Pass_Percentage","Long_Passes_Completed","Long_Passes_Attempted","Long_Pass_Percentage","Medium_Passes_Completed","Medium_Passes_Attempted","Medium_Pass_Percentage","Key_Passes","Passes_Into_Penalty_Area","Crosses_Into_Penalty_Area","Live_Pass","Dead_Pass","Free_Kicks","Through_Balls","Switches","Crosses","Throw_Ins","Corner_Kicks","Offside","Touches","Take_Ons_Attempted","Take_Ons_Wins","Take_On_Win_Percentage","Take_Ons_Tackled","Take_Ons_Tackled_Percentage"
"Bilal Boutobba","Clermont Foot","FRA","FW","MF",24,38,43,86,273,395,69.1,157,191,82.2,22,55,40,81,115,70.4,12,17,9,367,27,11,5,0,57,4,12,1,536,46,16,34.8,25,54.3
"Bilal Brahimi","Brest","ALG","FW","MF",23,15,9,39,72,122,59,39,55,70.9,7,16,43.8,23,43,53.5,6,4,3,11,2,1,0,0,2,0,1,0,15,1,0,0,1,100
"Bilal Brahimi","Brest","ALG","FW","MF",23,15,9,39,72,122,59,39,55,70.9,7,16,43.8,23,43,53.5,6,4,3,11,2,1,0,0,2,0,1,0,158,16,9,56.3,6,37.5
"Bilal Brahimi","Brest","ALG","FW","MF",23,15,9,39,72,122,59,39,55,70.9,7,16,43.8,23,43,53.5,6,4,3,114,8,1,1,1,32,3,4,0,15,1,0,0,1,100
"Bilal Brahimi","Brest","ALG","FW","MF",23,15,9,39,72,122,59,39,55,70.9,7,16,43.8,23,43,53.5,6,4,3,114,8,1,1,1,32,3,4,0,158,16,9,56.3,6,37.5
"Bilal Brahimi","Nice","ALG","FW",NA,23,1,0,6,72,122,59,39,55,70.9,7,16,43.8,23,43,53.5,6,4,3,11,2,1,0,0,2,0,1,0,15,1,0,0,1,100
"Bilal Brahimi","Nice","ALG","FW",NA,23,1,0,6,72,122,59,39,55,70.9,7,16,43.8,23,43,53.5,6,4,3,11,2,1,0,0,2,0,1,0,158,16,9,56.3,6,37.5
"Bilal Brahimi","Nice","ALG","FW",NA,23,1,0,6,72,122,59,39,55,70.9,7,16,43.8,23,43,53.5,6,4,3,114,8,1,1,1,32,3,4,0,15,1,0,0,1,100
"Bilal Brahimi","Nice","ALG","FW",NA,23,1,0,6,72,122,59,39,55,70.9,7,16,43.8,23,43,53.5,6,4,3,114,8,1,1,1,32,3,4,0,158,16,9,56.3,6,37.5
"Bilal Nadir","Marseille","FRA","MF","FW",19,3,4,7,41,47,87.2,26,26,100,2,2,100,12,15,80,2,2,0,46,1,0,0,0,0,1,0,0,59,2,1,50,0,0
"Boubakar Kouyaté","Montpellier","MLI","DF",NA,26,4,58,3,719,873,82.4,217,251,86.5,99,155,63.9,387,436,88.8,5,1,0,836,34,25,1,5,1,2,0,3,1155,3,3,100,0,0
"Bradley Barcola","Paris S-G","FRA","FW","MF",20,93,56,216,70,90,77.8,50,60,83.3,2,4,50,18,21,85.7,4,3,0,553,5,2,4,1,18,3,0,4,129,18,8,44.4,10,55.6
"Bradley Barcola","Paris S-G","FRA","FW","MF",20,93,56,216,70,90,77.8,50,60,83.3,2,4,50,18,21,85.7,4,3,0,553,5,2,4,1,18,3,0,4,802,94,46,48.9,43,45.7
"Bradley Barcola","Lyon","FRA","FW",NA,20,11,9,31,70,90,77.8,50,60,83.3,2,4,50,18,21,85.7,4,3,0,90,0,0,0,1,0,0,0,0,129,18,8,44.4,10,55.6
"Bradley Barcola","Lyon","FRA","FW",NA,20,11,9,31,70,90,77.8,50,60,83.3,2,4,50,18,21,85.7,4,3,0,90,0,0,0,1,0,0,0,0,802,94,46,48.9,43,45.7
"Bradley Barcola","Lyon","FRA","FW",NA,20,11,9,31,436,562,77.6,281,339,82.9,10,23,43.5,135,170,79.4,29,19,1,90,0,0,0,1,0,0,0,0,129,18,8,44.4,10,55.6
"Bradley Barcola","Lyon","FRA","FW",NA,20,11,9,31,436,562,77.6,281,339,82.9,10,23,43.5,135,170,79.4,29,19,1,90,0,0,0,1,0,0,0,0,802,94,46,48.9,43,45.7
"Bradley Barcola","Lyon","FRA","FW",NA,20,11,9,31,70,90,77.8,50,60,83.3,2,4,50,18,21,85.7,4,3,0,553,5,2,4,1,18,3,0,4,129,18,8,44.4,10,55.6
"Bradley Barcola","Lyon","FRA","FW",NA,20,11,9,31,70,90,77.8,50,60,83.3,2,4,50,18,21,85.7,4,3,0,553,5,2,4,1,18,3,0,4,802,94,46,48.9,43,45.7
"Bradley Barcola","Lyon","FRA","FW",NA,20,11,9,31,436,562,77.6,281,339,82.9,10,23,43.5,135,170,79.4,29,19,1,553,5,2,4,1,18,3,0,4,129,18,8,44.4,10,55.6
"Bradley Barcola","Lyon","FRA","FW",NA,20,11,9,31,436,562,77.6,281,339,82.9,10,23,43.5,135,170,79.4,29,19,1,553,5,2,4,1,18,3,0,4,802,94,46,48.9,43,45.7
"Bradley Barcola","Paris S-G","FRA","FW","MF",20,93,56,216,70,90,77.8,50,60,83.3,2,4,50,18,21,85.7,4,3,0,90,0,0,0,1,0,0,0,0,129,18,8,44.4,10,55.6
"Bradley Barcola","Paris S-G","FRA","FW","MF",20,93,56,216,70,90,77.8,50,60,83.3,2,4,50,18,21,85.7,4,3,0,90,0,0,0,1,0,0,0,0,802,94,46,48.9,43,45.7
"Bradley Barcola","Paris S-G","FRA","FW","MF",20,93,56,216,436,562,77.6,281,339,82.9,10,23,43.5,135,170,79.4,29,19,1,90,0,0,0,1,0,0,0,0,129,18,8,44.4,10,55.6
"Bradley Barcola","Paris S-G","FRA","FW","MF",20,93,56,216,436,562,77.6,281,339,82.9,10,23,43.5,135,170,79.4,29,19,1,90,0,0,0,1,0,0,0,0,802,94,46,48.9,43,45.7
"Bradley Barcola","Paris S-G","FRA","FW","MF",20,93,56,216,436,562,77.6,281,339,82.9,10,23,43.5,135,170,79.4,29,19,1,553,5,2,4,1,18,3,0,4,129,18,8,44.4,10,55.6
"Bradley Barcola","Paris S-G","FRA","FW","MF",20,93,56,216,436,562,77.6,281,339,82.9,10,23,43.5,135,170,79.4,29,19,1,553,5,2,4,1,18,3,0,4,802,94,46,48.9,43,45.7
"Bradley Locko","Brest","FRA","DF",NA,21,83,129,162,1544,1852,83.4,760,863,88.1,127,205,62,607,701,86.6,24,37,26,1528,320,44,1,18,94,276,0,4,2269,118,56,47.5,52,44.1
"Breel Embolo","Monaco","SUI","FW",NA,26,8,7,20,37,46,80.4,18,21,85.7,4,4,100,13,17,76.5,3,2,0,46,0,0,0,0,1,0,0,0,79,7,4,57.1,3,42.9
"Brendan Chardonnet","Brest","FRA","DF",NA,28,25,115,8,1511,1824,82.8,401,441,90.9,238,421,56.5,849,918,92.5,10,8,2,1763,58,55,1,25,13,3,0,3,2188,8,2,25,4,50
"Caio Henrique Oliveira Silva","Monaco","BRA","DF",NA,26,16,33,54,376,464,81,175,196,89.3,28,53,52.8,168,197,85.3,13,15,2,369,94,15,2,0,36,56,23,1,528,9,5,55.6,4,44.4
"Carlos Soler","Paris S-G","ESP","MF","DF",26,15,74,59,670,782,85.7,322,356,90.4,50,72,69.4,265,299,88.6,20,17,2,736,44,17,4,2,23,19,6,2,872,10,5,50,4,40
"Chaim El Djebali","Lyon","TUN","MF",NA,19,1,2,0,7,9,77.8,3,3,100,0,1,0,4,4,100,0,0,0,9,0,0,0,0,1,0,0,0,10,1,0,0,1,100
"Chancel Mbemba","Marseille","COD","DF",NA,28,16,131,10,1222,1398,87.4,372,410,90.7,130,188,69.1,701,770,91,7,11,3,1325,71,36,0,2,15,18,0,2,1631,11,7,63.6,3,27.3
"Cheick Konaté","Clermont Foot","MLI","DF",NA,19,22,37,86,319,484,65.9,162,210,77.1,24,70,34.3,125,175,71.4,16,13,6,419,65,5,0,6,43,60,0,0,631,43,22,51.2,20,46.5
"Cheikh Tidiane Sabaly","Metz","SEN","FW","MF",24,37,36,75,290,370,78.4,139,175,79.4,17,21,81,123,150,82,9,4,0,367,3,0,1,2,12,3,0,0,571,69,31,44.9,36,52.2
"Cher Ndour","Paris S-G","ITA","MF",NA,19,0,2,1,23,25,92,14,15,93.3,1,1,100,5,6,83.3,0,0,0,25,0,0,0,0,0,0,0,0,30,1,1,100,0,0
"Chrislain Matsima","Monaco","FRA","DF",NA,21,5,31,5,215,231,93.1,75,84,89.3,15,17,88.2,120,124,96.8,3,0,0,635,19,13,0,1,0,3,0,1,807,5,2,40,1,20
"Chrislain Matsima","Monaco","FRA","DF",NA,21,5,31,5,215,231,93.1,75,84,89.3,15,17,88.2,120,124,96.8,3,0,0,635,19,13,0,1,0,3,0,1,259,2,0,0,1,50
"Chrislain Matsima","Clermont Foot","FRA","DF",NA,21,13,45,1,215,231,93.1,75,84,89.3,15,17,88.2,120,124,96.8,3,0,0,635,19,13,0,1,0,3,0,1,807,5,2,40,1,20
"Chrislain Matsima","Clermont Foot","FRA","DF",NA,21,13,45,1,215,231,93.1,75,84,89.3,15,17,88.2,120,124,96.8,3,0,0,635,19,13,0,1,0,3,0,1,259,2,0,0,1,50
"Chrislain Matsima","Clermont Foot","FRA","DF",NA,21,13,45,1,215,231,93.1,75,84,89.3,15,17,88.2,120,124,96.8,3,0,0,224,6,2,0,0,0,3,0,1,807,5,2,40,1,20
"Chrislain Matsima","Clermont Foot","FRA","DF",NA,21,13,45,1,215,231,93.1,75,84,89.3,15,17,88.2,120,124,96.8,3,0,0,224,6,2,0,0,0,3,0,1,259,2,0,0,1,50
"Chrislain Matsima","Monaco","FRA","DF",NA,21,5,31,5,215,231,93.1,75,84,89.3,15,17,88.2,120,124,96.8,3,0,0,224,6,2,0,0,0,3,0,1,807,5,2,40,1,20
"Chrislain Matsima","Monaco","FRA","DF",NA,21,5,31,5,215,231,93.1,75,84,89.3,15,17,88.2,120,124,96.8,3,0,0,224,6,2,0,0,0,3,0,1,259,2,0,0,1,50
"Chrislain Matsima","Clermont Foot","FRA","DF",NA,21,13,45,1,569,655,86.9,238,262,90.8,27,56,48.2,287,312,92,0,1,0,635,19,13,0,1,0,3,0,1,807,5,2,40,1,20
"Chrislain Matsima","Clermont Foot","FRA","DF",NA,21,13,45,1,569,655,86.9,238,262,90.8,27,56,48.2,287,312,92,0,1,0,635,19,13,0,1,0,3,0,1,259,2,0,0,1,50
"Chrislain Matsima","Monaco","FRA","DF",NA,21,5,31,5,569,655,86.9,238,262,90.8,27,56,48.2,287,312,92,0,1,0,224,6,2,0,0,0,3,0,1,807,5,2,40,1,20
"Chrislain Matsima","Monaco","FRA","DF",NA,21,5,31,5,569,655,86.9,238,262,90.8,27,56,48.2,287,312,92,0,1,0,224,6,2,0,0,0,3,0,1,259,2,0,0,1,50
"Chrislain Matsima","Monaco","FRA","DF",NA,21,5,31,5,569,655,86.9,238,262,90.8,27,56,48.2,287,312,92,0,1,0,635,19,13,0,1,0,3,0,1,807,5,2,40,1,20
"Chrislain Matsima","Monaco","FRA","DF",NA,21,5,31,5,569,655,86.9,238,262,90.8,27,56,48.2,287,312,92,0,1,0,635,19,13,0,1,0,3,0,1,259,2,0,0,1,50
"Chrislain Matsima","Clermont Foot","FRA","DF",NA,21,13,45,1,569,655,86.9,238,262,90.8,27,56,48.2,287,312,92,0,1,0,224,6,2,0,0,0,3,0,1,807,5,2,40,1,20
"Chrislain Matsima","Clermont Foot","FRA","DF",NA,21,13,45,1,569,655,86.9,238,262,90.8,27,56,48.2,287,312,92,0,1,0,224,6,2,0,0,0,3,0,1,259,2,0,0,1,50
"Christian Mawissa","Toulouse","FRA","DF",NA,18,26,39,11,511,617,82.8,234,261,89.7,27,59,45.8,243,280,86.8,3,4,1,562,55,7,0,3,4,44,0,0,784,42,24,57.1,15,35.7
"Christophe Hérelle","Metz","MTQ","DF",NA,30,1,41,1,543,609,89.2,110,120,91.7,101,137,73.7,326,341,95.6,1,5,1,580,28,27,0,2,1,1,0,1,776,9,5,55.6,3,33.3
"Christopher Jullien","Montpellier","FRA","DF",NA,30,1,26,4,441,512,86.1,114,135,84.4,56,81,69.1,256,278,92.1,2,1,1,477,34,18,0,0,1,1,0,1,688,2,1,50,0,0
"Christopher Operi","Le Havre","CIV","DF",NA,26,31,82,111,1147,1570,73.1,558,658,84.8,115,265,43.4,443,572,77.4,46,26,16,1191,371,93,0,9,190,223,55,8,1864,55,29,52.7,21,38.2
"Christopher Wooh","Rennes","CMR","DF",NA,21,8,61,4,675,789,85.6,181,206,87.9,80,123,65,402,438,91.8,6,3,0,746,42,34,1,4,2,2,0,1,931,8,1,12.5,3,37.5
"Clinton Mata","Lyon","ANG","DF",NA,30,32,97,60,1286,1514,84.9,635,699,90.8,76,164,46.3,526,574,91.6,14,18,12,1332,181,32,0,2,52,149,0,1,1785,38,23,60.5,11,28.9
"Corentin Tolisso","Lyon","FRA","MF",NA,28,30,153,67,1059,1257,84.2,452,513,88.1,124,168,73.8,447,510,87.6,26,30,11,1201,51,32,7,9,36,17,0,5,1451,9,5,55.6,4,44.4
"Cristian Cásseres Jr.","Toulouse","VEN","MF",NA,23,14,87,52,837,1030,81.3,366,424,86.3,79,128,61.7,376,432,87,15,5,2,961,67,39,3,6,22,10,10,2,1274,17,12,70.6,5,29.4
"Daler Kuzyaev","Le Havre","RUS","MF",NA,30,23,119,97,824,1050,78.5,422,511,82.6,42,77,54.5,305,360,84.7,29,21,1,1010,36,19,4,0,27,1,15,4,1246,23,12,52.2,8,34.8
"Danilo Pereira","Paris S-G","POR","DF",NA,31,28,148,2,2089,2223,94,631,662,95.3,163,211,77.3,1277,1321,96.7,0,4,0,2181,39,33,1,4,1,5,0,3,2430,5,3,60,2,40
"Danley Jean-Jacques","Metz","HAI","MF",NA,23,35,84,53,572,743,77,250,307,81.4,71,120,59.2,235,277,84.8,10,6,1,728,14,14,1,8,20,0,0,1,1029,27,14,51.9,12,44.4
"Dante","Nice","BRA","DF",NA,39,13,185,6,2540,2803,90.6,1157,1213,95.4,183,303,60.4,1141,1202,94.9,13,7,1,2665,133,69,4,11,10,8,0,5,3067,5,4,80,1,20
"Darlin Yongwa","Lorient","CMR","DF",NA,22,39,43,81,421,614,68.6,217,266,81.6,32,77,41.6,148,210,70.5,11,19,13,499,112,11,1,0,76,100,1,3,801,58,26,44.8,29,50
"David Costa","Lens","POR","MF",NA,22,53,73,101,570,726,78.5,277,318,87.1,41,74,55.4,216,266,81.2,26,26,7,664,56,15,3,0,77,3,38,6,883,39,20,51.3,18,46.2
"Deiver Machado","Lens","COL","DF",NA,29,22,26,74,383,488,78.5,218,247,88.3,13,37,35.1,138,170,81.2,13,11,5,396,91,3,0,0,29,87,0,1,613,24,7,29.2,10,41.7
"Denis Genreau","Toulouse","AUS","MF","FW",24,6,14,27,148,205,72.2,87,111,78.4,9,13,69.2,47,60,78.3,6,3,1,197,8,1,2,0,7,2,0,0,273,12,4,33.3,7,58.3
"Denis Zakaria","Monaco","SUI","MF","DF",26,27,107,23,1081,1184,91.3,463,502,92.2,74,92,80.4,515,548,94,11,10,4,1159,25,22,2,3,9,3,0,0,1432,39,29,74.4,9,23.1
"Désiré Doué","Rennes","FRA","MF","FW",18,78,121,172,576,779,73.9,268,333,80.5,63,106,59.4,226,291,77.7,31,45,8,734,41,18,6,6,70,4,18,4,1056,106,64,60.4,31,29.2
"Didier Lamkel Zé","Metz","CMR","FW","MF",26,15,19,23,137,190,72.1,54,67,80.6,17,28,60.7,61,81,75.3,6,3,0,179,10,5,0,6,13,1,2,1,262,17,6,35.3,11,64.7
"Diego Moreira","Lyon","POR","FW","MF",18,10,12,23,74,108,68.5,46,60,76.7,2,8,25,24,34,70.6,3,3,0,105,2,1,0,0,6,1,0,1,148,9,2,22.2,7,77.8
"Dilane Bakwa","Strasbourg","FRA","FW","MF",20,94,92,204,587,862,68.1,282,345,81.7,64,153,41.8,214,299,71.6,49,36,10,705,154,49,9,5,155,33,72,3,1158,121,52,43,62,51.2
"Dion Moise Sahi","Strasbourg","CIV","MF","FW",21,13,21,42,137,175,78.3,66,83,79.5,9,13,69.2,55,67,82.1,5,8,1,165,9,0,0,0,5,3,0,1,268,13,4,30.8,9,69.2
"Douglas","Nantes","BRA","MF",NA,26,12,105,18,904,1040,86.9,396,439,90.2,82,118,69.5,390,431,90.5,17,11,1,991,47,34,4,8,20,2,11,2,1248,8,2,25,4,50
"Duje Ćaleta-Car","Lyon","CRO","DF",NA,26,5,61,1,1051,1204,87.3,370,396,93.4,86,149,57.7,571,622,91.8,7,2,0,1183,20,16,0,9,0,3,0,1,1404,2,1,50,1,50
"Edan Diop","Monaco","FRA","MF","DF",18,4,7,11,71,97,73.2,29,36,80.6,8,13,61.5,30,40,75,0,1,0,86,10,1,0,0,2,9,0,1,122,2,1,50,1,50
"Edon Zhegrova","Lille","KVX","FW",NA,24,110,90,322,764,1043,73.3,408,473,86.3,42,115,36.5,296,394,75.1,46,53,13,905,137,24,1,3,174,28,85,1,1387,174,90,51.7,76,43.7
"Elba Rashani","Clermont Foot","KVX","MF","FW",30,19,22,102,294,392,75,191,225,84.9,6,17,35.3,75,106,70.8,12,5,3,382,9,3,1,0,28,3,3,1,550,46,17,37,26,56.5
"Eli Junior Kroupi","Lorient","FRA","FW","MF",17,10,12,63,216,279,77.4,108,132,81.8,18,26,69.2,76,95,80,11,7,2,239,38,3,3,0,14,4,9,2,377,20,12,60,6,30
"Eliesse Ben Seghir","Monaco","MAR","MF","FW",18,26,21,56,174,215,80.9,90,104,86.5,9,18,50,63,75,84,5,6,1,206,8,2,2,2,13,4,1,1,291,26,6,23.1,17,65.4
"Eliot Matazo","Monaco","BEL","MF",NA,21,2,10,2,50,63,79.4,24,28,85.7,5,7,71.4,19,26,73.1,2,1,0,61,2,1,0,1,1,1,0,0,76,3,2,66.7,1,33.3
"Elye Wahi","Montpellier","FRA","FW",NA,20,1,1,2,214,295,72.5,125,160,78.1,7,11,63.6,55,79,69.6,16,4,0,5,1,0,0,0,0,0,0,0,481,44,17,38.6,20,45.5
"Elye Wahi","Montpellier","FRA","FW",NA,20,1,1,2,214,295,72.5,125,160,78.1,7,11,63.6,55,79,69.6,16,4,0,5,1,0,0,0,0,0,0,0,10,1,1,100,0,0
"Elye Wahi","Lens","FRA","FW",NA,20,52,15,171,214,295,72.5,125,160,78.1,7,11,63.6,55,79,69.6,16,4,0,5,1,0,0,0,0,0,0,0,481,44,17,38.6,20,45.5
"Elye Wahi","Lens","FRA","FW",NA,20,52,15,171,214,295,72.5,125,160,78.1,7,11,63.6,55,79,69.6,16,4,0,5,1,0,0,0,0,0,0,0,10,1,1,100,0,0
"Elye Wahi","Lens","FRA","FW",NA,20,52,15,171,214,295,72.5,125,160,78.1,7,11,63.6,55,79,69.6,16,4,0,258,36,0,1,1,10,0,0,1,481,44,17,38.6,20,45.5
"Elye Wahi","Lens","FRA","FW",NA,20,52,15,171,214,295,72.5,125,160,78.1,7,11,63.6,55,79,69.6,16,4,0,258,36,0,1,1,10,0,0,1,10,1,1,100,0,0
"Elye Wahi","Montpellier","FRA","FW",NA,20,1,1,2,214,295,72.5,125,160,78.1,7,11,63.6,55,79,69.6,16,4,0,258,36,0,1,1,10,0,0,1,481,44,17,38.6,20,45.5
"Elye Wahi","Montpellier","FRA","FW",NA,20,1,1,2,214,295,72.5,125,160,78.1,7,11,63.6,55,79,69.6,16,4,0,258,36,0,1,1,10,0,0,1,10,1,1,100,0,0
"Emanuel Emegha","Strasbourg","NED","FW",NA,20,24,11,115,215,294,73.1,124,168,73.8,1,5,20,69,90,76.7,9,2,0,278,16,1,0,0,1,1,0,0,504,34,10,29.4,22,64.7
"Emmanuel Agbadou","Reims","CIV","DF",NA,26,42,179,19,1599,1838,87,476,525,90.7,240,343,70,855,926,92.3,12,5,1,1728,106,50,5,11,6,48,0,4,2198,31,15,48.4,16,51.6
"Emmanuel Sabbi","Le Havre","USA","FW","MF",25,38,36,101,258,368,70.1,147,190,77.4,10,20,50,82,112,73.2,10,9,3,353,12,5,2,1,20,5,1,3,630,60,20,33.3,37,61.7
"Emran Soglo","Marseille","ENG","MF","DF",18,1,3,8,31,39,79.5,21,24,87.5,1,2,50,9,11,81.8,2,1,1,38,1,0,0,0,5,1,0,0,61,2,1,50,1,50
"Enzo Le Fée","Rennes","FRA","MF",NA,23,45,124,58,897,1043,86,440,494,89.1,72,101,71.3,344,389,88.4,28,26,2,998,44,27,5,14,24,6,10,1,1239,53,29,54.7,22,41.5
"Enzo Tchato","Montpellier","CMR","DF",NA,20,26,46,57,478,639,74.8,227,267,85,44,101,43.6,192,244,78.7,7,15,11,526,111,9,0,1,49,102,0,2,741,5,4,80,1,20
"Eray Cömert","Nantes","SUI","DF",NA,25,7,57,3,941,1064,88.4,298,320,93.1,118,178,66.3,506,534,94.8,4,4,2,1007,57,37,1,19,3,3,0,0,1280,2,1,50,1,50
"Ernest Nuamah","Lyon","GHA","FW","MF",19,105,74,237,535,692,77.3,273,319,85.6,44,75,58.7,193,246,78.5,29,31,5,643,48,18,0,7,75,5,24,1,983,122,51,41.8,63,51.6
"Etienne Youte Kinkoue","Le Havre","FRA","DF",NA,21,12,31,3,833,962,86.6,257,277,92.8,94,175,53.7,465,489,95.1,3,0,0,892,70,45,0,4,0,2,0,0,1172,2,1,50,1,50
"Evann Guessand","Nice","CIV","FW",NA,22,40,34,114,218,294,74.1,128,158,81,8,11,72.7,68,95,71.6,15,12,0,263,31,0,3,1,11,1,0,0,565,64,24,37.5,36,56.3
"Fabian Rieder","Rennes","SUI","MF",NA,21,10,41,18,169,212,79.7,63,76,82.9,16,29,55.2,84,97,86.6,4,6,1,196,14,9,0,3,9,1,4,2,255,5,2,40,3,60
"Fabián Ruiz Peña","Paris S-G","ESP","MF",NA,27,16,78,40,778,872,89.2,347,378,91.8,54,70,77.1,352,386,91.2,18,17,2,843,29,21,0,4,11,1,2,0,987,20,16,80,2,10
"Fabien Centonze","Nantes","FRA","DF",NA,27,5,1,5,37,51,72.5,15,20,75,5,8,62.5,16,21,76.2,0,3,3,45,6,0,0,0,7,6,0,0,63,3,0,0,3,100
"Facundo Medina","Lens","ARG","DF",NA,24,51,219,20,1823,2112,86.3,738,813,90.8,149,256,58.2,885,958,92.4,25,31,7,2018,90,79,6,10,20,9,0,4,2367,32,18,56.3,14,43.8
"Faitout Maouassa","Lens","FRA","MF","DF",25,2,0,2,20,29,69,12,17,70.6,1,3,33.3,6,7,85.7,2,1,1,20,9,0,0,0,3,8,1,0,42,2,1,50,1,50
"Falaye Sacko","Montpellier","MLI","DF",NA,28,38,63,42,605,784,77.2,267,311,85.9,41,84,48.8,275,343,80.2,7,13,6,636,148,10,0,2,27,138,0,0,922,19,11,57.9,8,42.1
"Fali Candé","Metz","GNB","DF",NA,25,4,38,3,628,799,78.6,141,170,82.9,113,192,58.9,373,422,88.4,6,2,0,723,73,37,0,18,8,35,1,3,1036,11,7,63.6,3,27.3
"Fares Chaïbi","Toulouse","ALG","FW","MF",20,2,5,12,28,40,70,12,14,85.7,3,8,37.5,10,14,71.4,2,2,0,38,2,0,0,0,7,0,2,0,50,2,0,0,2,100
"Faris Pemi Moumbagna","Marseille","CMR","FW",NA,23,6,16,32,74,107,69.2,45,62,72.6,1,3,33.3,26,35,74.3,4,4,1,99,6,0,0,0,4,0,0,2,168,7,1,14.3,6,85.7
"Florent Mollet","Nantes","FRA","MF","FW",31,27,96,145,826,1063,77.7,425,473,89.9,56,160,35,301,361,83.4,38,16,3,902,160,36,1,2,142,15,95,1,1298,35,13,37.1,20,57.1
"Florent Ogier","Clermont Foot","FRA","DF",NA,34,4,17,0,425,512,83,160,172,93,44,90,48.9,206,231,89.2,1,0,0,488,24,15,0,1,0,0,0,0,616,1,1,100,0,0
"Florian Sotoca","Lens","FRA","MF","FW",32,56,156,253,1071,1445,74.1,544,665,81.8,74,138,53.6,380,491,77.4,52,57,20,1361,74,11,12,8,95,55,2,10,1749,39,20,51.3,15,38.5
"Folarin Balogun","Monaco","USA","FW",NA,22,35,30,199,263,365,72.1,150,187,80.2,5,16,31.3,73,98,74.5,26,11,0,333,25,1,3,1,7,0,0,7,620,41,11,26.8,28,68.3
"Formose Mendy","Lorient","SEN","DF",NA,22,14,61,13,587,739,79.4,233,286,81.5,74,119,62.2,264,299,88.3,2,4,1,658,80,35,0,18,13,44,0,1,900,11,6,54.5,5,45.5
"François Mughe","Marseille","CMR","MF","DF",19,7,7,16,29,45,64.4,12,18,66.7,3,4,75,12,17,70.6,2,5,3,41,4,0,0,0,7,4,0,0,73,8,2,25,6,75
"Frank Magri","Toulouse","CMR","FW","MF",23,31,34,121,231,333,69.4,126,164,76.8,4,12,33.3,86,124,69.4,14,13,4,323,9,0,3,1,17,4,0,1,520,37,13,35.1,20,54.1
"Frederic Guilbert","Strasbourg","FRA","DF","MF",28,32,116,70,1108,1467,75.5,450,520,86.5,112,244,45.9,522,650,80.3,23,17,11,1242,224,48,1,7,85,161,15,1,1843,34,19,55.9,14,41.2
"Gabriel Gudmundsson","Lille","SWE","DF","FW",24,39,37,66,437,560,78,209,249,83.9,26,41,63.4,187,233,80.3,13,10,5,479,80,11,0,0,36,68,1,1,711,32,9,28.1,18,56.3
"Gabriel Suazo","Toulouse","CHI","DF",NA,25,44,114,166,1163,1482,78.5,566,644,87.9,79,149,53,491,614,80,43,45,11,1220,258,48,8,8,101,189,21,4,1726,62,35,56.5,24,38.7
"Gaëtan Laborde","Nice","FRA","FW","MF",29,33,46,161,366,558,65.6,188,253,74.3,24,66,36.4,132,194,68,27,26,12,540,16,3,0,2,62,4,6,2,780,50,17,34,33,66
"Gautier Lloris","Le Havre","FRA","DF",NA,28,13,105,5,1194,1398,85.4,461,517,89.2,80,161,49.7,623,676,92.2,3,3,0,1369,27,18,2,3,3,8,0,2,1733,10,4,40,5,50
"Gedeon Kalulu","Lorient","COD","DF",NA,25,17,35,60,433,528,82,227,264,86,31,47,66,154,179,86,8,11,6,456,70,7,0,5,21,63,0,2,642,12,3,25,9,75
"Gelabert","Toulouse","ESP","MF","FW",22,14,33,57,275,356,77.2,143,181,79,21,32,65.6,101,120,84.2,15,6,1,339,16,5,6,3,9,2,5,1,456,29,13,44.8,15,51.7
"Geoffrey Kondogbia","Marseille","CTA","MF",NA,30,7,93,25,832,952,87.4,359,389,92.3,72,108,66.7,379,413,91.8,11,11,1,935,11,9,2,10,2,1,1,6,1119,13,9,69.2,2,15.4
"Georges Mikautadze","Metz","GEO","FW",NA,22,52,51,95,299,430,69.5,141,187,75.4,19,37,51.4,116,157,73.9,21,13,1,358,67,9,2,1,34,4,8,5,669,98,42,42.9,52,53.1
"Gerzino Nyamsi","Strasbourg","FRA","DF",NA,26,3,25,3,555,632,87.8,136,156,87.2,66,101,65.3,345,362,95.3,4,0,0,595,37,29,0,6,1,0,0,0,739,3,3,100,0,0
"Gianluigi Donnarumma","Paris S-G","ITA","GK",NA,24,0,0,0,686,773,88.7,177,178,99.4,107,185,57.8,399,406,98.3,0,0,0,609,163,31,0,0,0,1,0,1,842,1,1,100,0,0
"Gift Orban","Lyon","NGA","FW",NA,21,8,6,33,73,103,70.9,40,52,76.9,5,11,45.5,19,26,73.1,0,2,0,97,6,3,0,1,3,0,1,0,159,13,5,38.5,7,53.8
"Gonçalo Ramos","Paris S-G","POR","FW",NA,22,11,29,88,304,397,76.6,199,245,81.2,7,11,63.6,67,90,74.4,15,9,0,389,7,1,4,0,3,1,0,1,592,21,8,38.1,11,52.4
"Grejohn Kyei","Clermont Foot","FRA","FW",NA,27,12,30,85,198,265,74.7,98,122,80.3,22,27,81.5,47,65,72.3,12,12,1,235,27,0,0,2,2,0,0,3,406,30,10,33.3,20,66.7
