"Player","Squad","Nation","Pos","Pos2","Age","Assists","Goals+Assists","Penalty_Attempted","Penalty_Scored","Shots","Shots_on_Target","Shots_on_Target_Percentage","Goals_per_Shot","Goals_per_Shot_on_Target","Average_Shot_Distance","Free_Kick_Shots","Shot_Creating_Actions","Live_Pass_Shot_Creation","Other_Type_Shot_Creation","Goal_Creating_Actions","Live_Pass_Goal_Creation","Other_Type_Goal_Creation"
"Florent Mollet","Nantes","FRA","MF","FW",31,4,8,0,0,64,26,40.6,0.06,0.15,19.4,8,66,39,27,5,2,3
"Florent Ogier","Clermont Foot","FRA","DF",NA,34,1,2,0,0,7,2,28.6,0.14,0.5,12.2,0,9,5,4,2,1,1
"Florian Sotoca","Lens","FRA","MF","FW",32,6,13,4,4,65,18,27.7,0.05,0.17,15.5,0,109,90,19,13,11,2
"Folarin Balogun","Monaco","USA","FW",NA,22,5,12,3,0,63,26,41.3,0.11,0.27,14,0,61,40,21,8,4,4
"Formose Mendy","Lorient","SEN","DF",NA,22,0,0,0,0,7,2,28.6,0,0,14.7,0,10,8,2,1,1,0
"François Mughe","Marseille","CMR","MF","DF",19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,13,7,6,1,1,0
"Frank Magri","Toulouse","CMR","FW","MF",23,2,7,0,0,41,14,34.1,0.12,0.36,16.3,0,32,21,11,3,2,1
"Frederic Guilbert","Strasbourg","FRA","DF","MF",28,0,2,0,0,21,5,23.8,0.1,0.4,23.3,4,42,25,17,2,1,1
"Gabriel Gudmundsson","Lille","SWE","DF","FW",24,0,1,0,0,15,5,33.3,0.07,0.2,17.5,0,22,17,5,2,1,1
"Gabriel Suazo","Toulouse","CHI","DF",NA,25,4,4,0,0,10,3,30,0,0,17.3,1,83,62,21,9,8,1
"Gaëtan Laborde","Nice","FRA","FW","MF",29,2,7,2,1,62,22,35.5,0.06,0.18,16,2,52,39,13,3,2,1
"Gautier Lloris","Le Havre","FRA","DF",NA,28,0,2,0,0,16,4,25,0.13,0.5,8.4,0,18,16,2,0,0,0
"Gedeon Kalulu","Lorient","COD","DF",NA,25,1,1,0,0,6,1,16.7,0,0,19.2,0,17,15,2,3,2,1
"Gelabert","Toulouse","ESP","MF","FW",22,2,3,0,0,14,4,28.6,0.07,0.25,20.1,0,21,15,6,3,2,1
"Geoffrey Kondogbia","Marseille","CTA","MF",NA,30,0,0,0,0,8,1,12.5,0,0,18.4,0,27,21,6,3,3,0
"Georges Mikautadze","Metz","GEO","FW",NA,22,4,17,3,3,55,24,43.6,0.18,0.42,17.7,4,58,31,27,8,4,4
"Gerzino Nyamsi","Strasbourg","FRA","DF",NA,26,0,0,0,0,6,2,33.3,0,0,11.4,0,10,10,0,0,0,0
"Gianluigi Donnarumma","Paris S-G","ITA","GK",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Gift Orban","Lyon","NGA","FW",NA,21,0,1,0,0,8,2,25,0.13,0.5,12.7,0,8,6,2,1,1,0
"Gino Caoki","Lorient","FRA","MF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Gonçalo Ramos","Paris S-G","POR","FW",NA,22,1,12,1,1,54,20,37,0.19,0.5,13.2,0,34,22,12,6,3,3
"Grégoire Coudert","Brest","FRA","GK",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Grejohn Kyei","Clermont Foot","FRA","FW",NA,27,1,3,1,1,30,7,23.3,0.03,0.14,14.6,0,21,18,3,2,2,0
"Guela Doué","Rennes","CIV","DF",NA,20,2,2,0,0,15,3,20,0,0,22,0,39,28,11,8,6,2
"Guillaume Dietsch","Metz","FRA","GK",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Guillaume Restes","Toulouse","FRA","GK",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0
"Guillermo Maripán","Monaco","CHI","DF",NA,29,0,1,0,0,11,5,45.5,0.09,0.2,16.6,0,9,7,2,0,0,0
"Habib Diarra","Strasbourg","SEN","MF","FW",19,1,4,1,1,38,14,36.8,0.05,0.14,21.2,1,51,38,13,4,2,2
"Habib Keita","Clermont Foot","MLI","MF",NA,21,0,1,0,0,20,5,25,0.05,0.2,25.2,0,28,24,4,1,1,0
"Habib Maïga","Metz","CIV","MF","FW",27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Hákon Arnar Haraldsson","Lille","ISL","FW","MF",20,0,2,0,0,12,6,50,0.17,0.33,18.2,0,35,23,12,1,0,1
"Henrique","Lyon","BRA","DF",NA,29,0,1,0,0,8,3,37.5,0.13,0.33,18.3,0,9,6,3,1,1,0
"Hianga Mananga Mbock","Brest","FRA","MF","FW",23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Hicham Boudaoui","Nice","ALG","MF",NA,23,0,2,0,0,29,6,20.7,0.07,0.33,15.4,0,47,35,12,3,3,0
"Hugo Boutsingkham","Nantes","FRA","MF","FW",20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Hugo Ekitike","Paris S-G","FRA","FW",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Hugo Magnetti","Brest","FRA","MF",NA,25,0,2,0,0,36,10,27.8,0.06,0.2,23.9,0,60,47,13,5,2,3
"Ibou Sané","Metz","SEN","MF","FW",18,0,1,0,0,2,1,50,0.5,1,16.9,0,2,1,1,0,0,0
"Ibrahim Cissoko","Toulouse","NED","FW","MF",20,1,2,0,0,8,4,50,0.13,0.25,20.2,0,15,9,6,1,1,0
"Ibrahim Diakité","Reims","GUI","DF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,0,0
"Ibrahim Salah","Rennes","MAR","FW","MF",21,1,5,0,0,17,9,52.9,0.24,0.44,15.5,0,17,13,4,1,1,0
"Ibrahima Koné","Lorient","MLI","FW",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Ibrahima Sissoko","Strasbourg","MLI","MF",NA,25,1,1,0,0,14,3,21.4,0,0,17.2,0,35,26,9,3,1,2
"Ichem Ferrah","Lille","FRA","FW",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Ignacio Miramon","Lille","ARG","MF",NA,20,0,0,0,0,2,1,50,0,0,29.9,0,0,0,0,0,0,0
"Ignatius Ganago","Nantes","CMR","FW","MF",24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,4,1,0,0,0
"Igor Carioca","Lorient","BRA","DF","MF",26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,6,1,1,1,0
"Ilhan Fakili","Clermont Foot","FRA","MF","FW",17,0,0,0,0,4,2,50,0,0,22.2,0,2,2,0,0,0,0
"Iliman Ndiaye","Marseille","SEN","FW","MF",23,3,6,0,0,35,9,25.7,0.09,0.33,15.6,0,61,43,18,9,5,4
"Imran Louza","Lorient","MAR","MF",NA,24,3,4,0,0,22,5,22.7,0.05,0.2,23.2,2,46,25,21,3,2,1
"Ismaël Doukouré","Strasbourg","FRA","MF","DF",20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,24,19,5,0,0,0
"Ismaël Traoré","Metz","CIV","DF",NA,36,0,2,0,0,10,4,40,0.2,0.5,11.9,0,8,7,1,2,2,0
"Ismail Jakobs","Monaco","SEN","DF",NA,23,2,3,0,0,21,7,33.3,0.05,0.14,15.8,1,50,32,18,8,6,2
"Ismaila Sarr","Marseille","SEN","FW","MF",25,4,7,0,0,25,10,40,0.12,0.3,12.7,0,40,30,10,5,5,0
"Ismaily","Lille","BRA","DF",NA,33,1,2,0,0,7,4,57.1,0.14,0.25,17.9,0,32,25,7,2,2,0
"Issa Soumaré","Le Havre","SEN","FW","MF",22,0,0,0,0,5,1,20,0,0,22.8,0,7,2,5,0,0,0
"Issiaga Sylla","Montpellier","GUI","DF","FW",29,2,3,0,0,13,5,38.5,0.08,0.2,14.6,0,31,22,9,2,2,0
"Ivan Cavaleiro","Lille","POR","FW",NA,29,1,2,0,0,11,3,27.3,0.09,0.33,13.4,0,18,12,6,1,1,0
"Jake O'Brien","Lyon","IRL","DF",NA,22,2,6,0,0,18,8,44.4,0.22,0.5,7.4,0,14,8,6,2,0,2
"Jaouen Hadjam","Nantes","ALG","DF",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,6,1,0,0,0
"Jean Onana","Marseille","CMR","MF",NA,23,0,1,0,0,8,3,37.5,0.13,0.33,24.5,0,10,9,1,1,1,0
"Jean-Charles Castelletto","Nantes","CMR","DF",NA,28,0,2,0,0,10,6,60,0.2,0.33,12.1,0,25,23,2,1,1,0
"Jean-Clair Todibo","Nice","FRA","DF",NA,23,2,2,0,0,9,1,11.1,0,0,17.9,0,42,38,4,6,5,1
"Jean-Kevin Duverne","Nantes","HAI","DF",NA,26,0,0,0,0,4,1,25,0,0,20,0,12,10,2,0,0,0
"Jean-Louis Leca","Lens","FRA","GK",NA,37,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jean-Ricner Bellegarde","Strasbourg","FRA","MF","FW",25,2,4,0,0,5,3,60,0.4,0.67,22.5,2,6,4,2,3,2,1
"Jean-Victor Makengo","Lorient","FRA","MF","FW",25,0,0,0,0,5,2,40,0,0,25.3,0,4,3,1,0,0,0
"Jeanuël Belocian","Rennes","FRA","DF",NA,18,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,15,11,4,1,1,0
"Jeffinho","Lyon","BRA","FW","MF",23,1,2,0,0,11,3,27.3,0.09,0.33,17,0,17,12,5,3,2,1
"Jérémie Bela","Clermont Foot","ANG","MF","FW",30,0,0,0,0,6,2,33.3,0,0,22.6,1,7,6,1,0,0,0
"Jeremie Boga","Nice","CIV","FW",NA,26,6,12,0,0,39,19,48.7,0.15,0.32,16.7,4,80,43,37,11,6,5
"Jeremy Doku","Rennes","BEL","FW",NA,21,0,1,0,0,6,4,66.7,0.17,0.25,13.6,0,9,5,4,0,0,0
"Jérémy Jacquet","Clermont Foot","FRA","DF",NA,18,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,5,5,0,1,1,0
"Jérémy Jacquet","Clermont Foot","FRA","DF",NA,18,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jérémy Jacquet","Rennes","FRA","MF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,5,0,1,1,0
"Jérémy Jacquet","Rennes","FRA","MF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jérémy Le Douaron","Brest","FRA","FW",NA,25,0,4,0,0,50,19,38,0.08,0.21,13.2,0,32,21,11,4,2,2
"Jérémy Sebas","Strasbourg","MTQ","FW","MF",20,0,2,0,0,7,4,57.1,0.29,0.5,14.7,0,10,6,4,3,1,2
"Jessy Deminguet","Strasbourg","FRA","MF","FW",25,0,0,0,0,3,1,33.3,0,0,9.1,0,8,7,1,0,0,0
"Jhoanner Chávez","Lens","ECU","DF",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,9,8,1,0,0,0
"Jim Allevinah","Clermont Foot","GAB","MF","DF",28,1,3,0,0,37,11,29.7,0.05,0.18,14.8,0,58,37,21,3,3,0
"Joaquín Correa","Marseille","ARG","FW","MF",28,0,0,0,0,4,2,50,0,0,19.3,1,12,9,3,1,1,0
"Joel Asoro","Metz","SWE","FW","MF",24,1,3,0,0,6,3,50,0.33,0.67,15.4,0,21,11,10,3,1,2
"Joel Mvuka","Lorient","NOR","DF","FW",20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Johan Gastien","Clermont Foot","FRA","MF",NA,35,0,0,0,0,12,5,41.7,0,0,26.8,0,63,47,16,4,4,0
"Johann Lepenant","Lyon","FRA","MF",NA,20,0,0,0,0,4,2,50,0,0,26.7,0,7,6,1,1,1,0
"Jonas Martin","Brest","FRA","MF",NA,33,1,1,0,0,10,3,30,0,0,17.7,0,25,23,2,1,1,0
"Jonathan Clauss","Marseille","FRA","DF",NA,30,4,7,0,0,28,8,28.6,0.11,0.38,23,3,76,53,23,5,4,1
"Jonathan David","Lille","CAN","FW",NA,23,4,23,3,2,76,43,56.6,0.22,0.4,14.1,0,77,58,19,9,3,6
"Jonathan Gradit","Lens","FRA","DF",NA,30,0,1,0,0,5,1,20,0.2,1,13.8,0,31,27,4,2,2,0
"Jordan Amavi","Brest","FRA","DF",NA,29,0,1,0,0,1,1,100,1,1,26.9,1,0,0,0,0,0,0
"Jordan Ferri","Montpellier","FRA","MF",NA,31,1,2,0,0,9,1,11.1,0.11,1,22,1,67,58,9,2,2,0
"Jordan Lotomba","Nice","SUI","DF",NA,24,0,1,0,0,11,2,18.2,0.09,0.5,15.5,0,27,19,8,1,1,0
"Jordan Veretout","Marseille","FRA","MF",NA,30,2,3,0,0,36,8,22.2,0.03,0.13,22.9,6,94,69,25,12,10,2
"Joris Chotard","Montpellier","FRA","MF",NA,21,3,3,0,0,21,7,33.3,0,0,26.1,0,46,38,8,4,4,0
"Joseph Nduquidi","Metz","FRA","MF","DF",18,0,0,0,0,4,1,25,0,0,19.6,0,3,3,0,0,0,0
"Joseph Okumu","Reims","KEN","DF",NA,26,0,1,0,0,11,3,27.3,0.09,0.33,12.4,0,14,12,2,0,0,0
"Josh Wilson-Esbrand","Reims","ENG","DF","MF",20,1,2,0,0,4,1,25,0.25,1,20,0,9,9,0,2,2,0
"Joshua M'Bahia","Clermont Foot","CIV","MF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,0,0
"Josué Casimir","Le Havre","FRA","FW","DF",21,5,5,0,0,22,4,18.2,0,0,18.3,0,52,42,10,7,5,2
"Julien Laporte","Lorient","FRA","DF",NA,29,0,0,0,0,13,1,7.7,0,0,12.3,0,8,7,1,0,0,0
"Julien Le Cardinal","Lens","FRA","DF",NA,25,0,0,0,0,4,2,50,0,0,17.3,0,9,4,5,2,1,1
"Julien Le Cardinal","Lens","FRA","DF",NA,25,0,0,0,0,4,2,50,0,0,17.3,0,1,1,0,0,0,0
"Julien Le Cardinal","Brest","FRA","DF",NA,25,0,0,0,0,4,2,50,0,0,17.3,0,9,4,5,2,1,1
"Julien Le Cardinal","Brest","FRA","DF",NA,25,0,0,0,0,4,2,50,0,0,17.3,0,1,1,0,0,0,0
"Julien Ponceau","Lorient","FRA","MF",NA,22,2,5,0,0,33,13,39.4,0.09,0.23,19.9,0,83,58,25,8,6,2
"Junior Mwanga","Strasbourg","FRA","MF","FW",20,1,2,0,0,20,4,20,0.05,0.25,19.9,0,32,24,8,3,3,0
"Junya Ito","Reims","JPN","FW","MF",30,7,10,0,0,46,15,32.6,0.07,0.2,16.6,1,135,96,39,10,9,1
"Kamory Doumbia","Brest","MLI","MF",NA,20,5,11,0,0,25,11,44,0.24,0.55,17.1,0,27,22,5,7,7,0
"Karamoko Dembélé","Brest","ENG","MF","FW",20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Kassoum Ouattara","Monaco","FRA","DF","FW",18,0,1,0,0,8,5,62.5,0.13,0.2,15.2,0,14,10,4,1,0,1
"Keito Nakamura","Reims","JPN","FW","MF",23,1,5,0,0,41,12,29.3,0.1,0.33,16.5,0,37,30,7,3,3,0
"Kelvin Amian","Nantes","FRA","DF",NA,25,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,8,8,0,1,1,0
"Kelvin Yeboah","Montpellier","ITA","FW",NA,23,0,0,0,0,6,3,50,0,0,15.3,0,9,7,2,0,0,0
"Kenny Lala","Brest","MAD","DF",NA,31,3,5,0,0,14,7,50,0.14,0.29,26.3,4,98,74,24,9,7,2
"Kevin Danso","Lens","AUT","DF",NA,24,0,1,0,0,21,5,23.8,0.05,0.2,14.2,0,32,27,5,3,3,0
"Kévin Gameiro","Strasbourg","FRA","FW","MF",36,2,6,2,2,27,10,37,0.07,0.2,19.8,1,52,43,9,5,2,3
"Kévin Keben Biakolo","Toulouse","CMR","DF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,0,0
"Kévin N'Doram","Metz","FRA","MF",NA,27,2,2,0,0,7,1,14.3,0,0,20.8,0,22,18,4,3,3,0
"Kévin Van Den Kerkhof","Metz","ALG","FW","MF",27,2,3,0,0,21,7,33.3,0.05,0.14,19.3,0,38,23,15,5,5,0
"Keyliane Abdallah","Marseille","FRA","FW",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Keylor Navas","Paris S-G","CRC","GK",NA,36,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Khalil Fayad","Montpellier","FRA","FW","MF",19,0,3,0,0,17,7,41.2,0.18,0.43,18.9,1,19,10,9,0,0,0
"Khéphren Thuram","Nice","FRA","MF",NA,22,1,2,0,0,39,11,28.2,0.03,0.09,18.3,0,79,59,20,5,5,0
"Koffi Kouao","Metz","CIV","DF",NA,25,2,2,0,0,5,1,20,0,0,21.4,0,13,8,5,2,1,1
"Komnen Andrić","Clermont Foot","SRB","FW",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,5,1,0,0,0
"Krépin Diatta","Monaco","SEN","DF","FW",24,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,41,34,7,8,7,1
"Kylian Mbappé","Paris S-G","FRA","FW",NA,24,7,34,8,6,112,50,44.6,0.19,0.42,18.3,2,97,68,29,19,11,8
"Lamine Camara","Metz","SEN","MF",NA,19,4,5,1,0,29,8,27.6,0.03,0.13,28.4,4,70,32,38,11,6,5
"Lamine Diack","Nantes","SEN","MF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Laurent Abergel","Lorient","FRA","MF",NA,30,1,3,0,0,26,11,42.3,0.08,0.18,26.5,0,81,67,14,5,3,2
"Layvin Kurzawa","Paris S-G","FRA","DF",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Lebo Mothiba","Strasbourg","RSA","FW",NA,27,0,3,0,0,16,7,43.8,0.19,0.43,9.8,0,12,8,4,1,0,1
"Lee Kang-in","Paris S-G","KOR","FW","MF",22,4,7,0,0,23,9,39.1,0.13,0.33,19.5,0,68,48,20,9,7,2
"Leny Yoro","Lille","FRA","DF",NA,17,0,2,0,0,14,8,57.1,0.14,0.25,9.6,0,15,9,6,3,1,2
"Léo Leroy","Montpellier","FRA","MF",NA,23,1,1,0,0,7,1,14.3,0,0,21.3,0,8,6,2,1,1,0
"Leonardo Balerdi","Marseille","ARG","DF",NA,24,0,2,0,0,14,4,28.6,0.14,0.5,17.4,0,27,24,3,3,2,1
"Lilian Brassier","Brest","FRA","DF",NA,23,0,3,0,0,12,3,25,0.25,1,16.3,0,18,14,4,2,1,1
"Logan Costa","Toulouse","CPV","DF",NA,22,1,2,0,0,14,4,28.6,0.07,0.25,14.2,0,21,21,0,2,2,0
"Loïc Nego","Le Havre","HUN","DF","MF",32,3,3,0,0,18,4,22.2,0,0,17,0,39,29,10,8,6,2
"Lorenz Assignon","Rennes","TOG","DF",NA,23,1,2,0,0,11,4,36.4,0.09,0.25,22.9,0,38,27,11,6,3,3
"Loris Mouyokolo","Lorient","FRA","DF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Lovro Majer","Rennes","CRO","MF",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Luc Zogbé","Brest","CIV","DF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Lucas Beraldo","Paris S-G","BRA","DF",NA,19,0,1,0,0,5,2,40,0.2,0.5,10.8,0,14,13,1,1,1,0
"Lucas Chevalier","Lille","FRA","GK",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,5,0,1,1,0
"Lucas Hernández","Paris S-G","FRA","DF",NA,27,1,2,0,0,6,2,33.3,0.17,0.5,18.2,0,25,19,6,3,1,2
"Lucas Michal","Monaco","FRA","FW",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Lucas Mincarelli","Montpellier","FRA","DF","MF",19,1,2,0,0,6,3,50,0.17,0.33,17.9,0,11,11,0,1,1,0
"Lucas Perrin","Strasbourg","FRA","DF",NA,24,1,1,0,0,12,3,25,0,0,18.2,0,14,12,2,1,1,0
"Ludovic Blas","Rennes","FRA","FW","MF",25,1,5,2,1,42,15,35.7,0.07,0.2,20,0,45,28,17,6,3,3
"Luis Henrique","Marseille","BRA","FW","DF",21,0,1,0,0,12,3,25,0.08,0.33,19.4,0,29,27,2,0,0,0
"Maghnes Akliouche","Monaco","FRA","MF","FW",21,4,11,0,0,36,22,61.1,0.19,0.32,15.7,1,88,59,29,9,7,2
"Mahamadou Diawara","Lyon","FRA","MF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,9,6,3,1,0,1
"Mahamadou Nagida","Rennes","CMR","DF",NA,18,0,0,0,0,3,2,66.7,0,0,18.6,0,8,4,4,0,0,0
"Mahdi Camara","Brest","FRA","MF",NA,25,3,10,1,1,41,13,31.7,0.15,0.46,16.6,0,73,50,23,7,4,3
"Malick Fofana","Lyon","BEL","FW",NA,18,0,3,0,0,9,7,77.8,0.33,0.43,14.2,0,19,11,8,3,1,2
"Malick Mbaye","Metz","SEN","MF","FW",19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,0,3,0,0,0
"Mama Samba Baldé","Lyon","GNB","FW","MF",27,3,5,0,0,17,9,52.9,0.12,0.22,14.2,0,21,13,8,7,3,4
"Mamadou Coulibaly","Monaco","FRA","MF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,4,1,0,0,0
"Mamadou Diakhon","Reims","FRA","FW","MF",17,0,0,0,0,1,1,100,0,0,20.3,0,4,1,3,0,0,0
"Mamadou Sakho","Montpellier","FRA","DF",NA,33,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Mamadou Sarr","Lyon","FRA","DF",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Mamady Bangré","Toulouse","BFA","FW","MF",22,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,7,6,1,1,1,0
"Manuel Ugarte Ribeiro","Paris S-G","URU","MF",NA,22,2,2,0,0,10,1,10,0,0,23.4,0,38,31,7,5,3,2
"Marcin Bułka","Nice","POL","GK",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,2,1,0,0,0
"Marco Asensio","Paris S-G","ESP","MF","FW",27,5,9,0,0,27,10,37,0.15,0.4,19.2,1,52,38,14,7,5,2
"Marco Bizot","Brest","NED","GK",NA,32,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,4,1,0,0,0
"Marcus Coco","Nantes","FRA","DF","FW",27,0,1,0,0,9,2,22.2,0.11,0.5,20,0,30,26,4,2,1,1
"Marquinhos","Nantes","BRA","FW","MF",20,0,0,0,0,5,1,20,0,0,20.7,1,13,13,0,2,2,0
"Marquinhos","Nantes","BRA","FW","MF",20,0,0,0,0,5,1,20,0,0,20.7,1,9,8,1,1,0,1
"Marquinhos","Paris S-G","BRA","DF",NA,29,1,1,0,0,5,1,20,0,0,20.7,1,13,13,0,2,2,0
"Marquinhos","Paris S-G","BRA","DF",NA,29,1,1,0,0,5,1,20,0,0,20.7,1,9,8,1,1,0,1
"Marshall Munetsi","Reims","ZIM","MF",NA,27,3,7,0,0,44,16,36.4,0.09,0.25,12.8,0,29,22,7,6,5,1
"Martin Satriano","Brest","URU","FW",NA,22,4,8,0,0,63,20,31.7,0.06,0.2,16.2,0,57,39,18,6,5,1
"Martin Terrier","Rennes","FRA","FW","MF",26,3,10,0,0,38,16,42.1,0.18,0.44,12.8,0,51,35,16,7,6,1
"Marvin Senaya","Strasbourg","TOG","DF","MF",22,1,2,0,0,17,4,23.5,0.06,0.25,21.5,0,42,27,15,3,1,2
"Massadio Haïdara","Lens","MLI","DF",NA,30,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,6,4,2,1,1,0
"Massamba Ndiaye","Clermont Foot","SEN","GK",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Mateusz Wieteska","Clermont Foot","POL","DF",NA,26,0,1,0,0,3,2,66.7,0.33,0.5,10.1,0,1,1,0,0,0,0
"Mathias Pereira Lage","Brest","POR","FW","MF",26,2,5,0,0,36,16,44.4,0.08,0.19,17.9,4,37,19,18,5,2,3
"Mathieu Gorgelin","Le Havre","FRA","GK",NA,32,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Mathis Lambourde","Rennes","FRA","FW",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Mattéo Guendouzi","Marseille","FRA","MF",NA,24,0,0,0,0,2,2,100,0,0,14.2,0,2,1,1,0,0,0
"Matthieu Udol","Metz","FRA","DF",NA,27,3,6,0,0,19,7,36.8,0.16,0.43,12.3,0,54,42,12,3,3,0
"Matthis Abline","Nantes","FRA","FW",NA,20,0,5,0,0,42,19,45.2,0.12,0.26,17.4,0,38,30,8,2,0,2
"Matz Sels","Strasbourg","BEL","GK",NA,31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Maxence Caqueret","Lyon","FRA","MF",NA,23,3,4,0,0,24,9,37.5,0.04,0.11,20.9,0,113,85,28,7,5,2
"Maxime Busi","Reims","BEL","FW","DF",23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,4,2,0,0,0
"Maxime Colin","Metz","FRA","DF",NA,31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,24,16,8,1,0,1
"Maxime Estève","Montpellier","FRA","DF",NA,21,1,2,0,0,5,2,40,0.2,0.5,9.7,0,11,9,2,1,1,0
"Maxime Gonalons","Clermont Foot","FRA","MF",NA,34,0,1,0,0,13,3,23.1,0.08,0.33,24.5,0,19,18,1,2,2,0
"Maximiliano Caufriez","Clermont Foot","BEL","DF",NA,26,1,1,0,0,6,1,16.7,0,0,17.9,0,14,13,1,2,2,0
"Mehdi Zeffane","Clermont Foot","ALG","DF","MF",31,0,0,0,0,19,1,5.3,0,0,19.3,1,24,18,6,3,1,2
"Melvin Bard","Nice","FRA","DF",NA,22,2,3,0,0,15,5,33.3,0.07,0.2,24.6,2,51,39,12,3,3,0
"Michael Amir Murillo","Marseille","PAN","DF",NA,27,2,5,0,0,6,4,66.7,0.5,0.75,16.8,0,15,9,6,3,3,0
"Mikkel Desler","Toulouse","DEN","DF",NA,28,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,29,18,11,2,1,1
"Milan Škriniar","Paris S-G","SVK","DF",NA,28,0,0,0,0,3,1,33.3,0,0,9.5,0,7,6,1,1,1,0
"Modibo Sagnan","Montpellier","MLI","DF",NA,24,0,2,0,0,9,3,33.3,0.22,0.67,19.5,0,8,7,1,1,1,0
"Mohamed Ali Cho","Nice","FRA","FW",NA,19,2,3,0,0,18,6,33.3,0.06,0.17,21.1,0,34,20,14,4,3,1
"Mohamed Bamba","Lorient","CIV","FW",NA,21,3,11,1,1,37,17,45.9,0.19,0.41,12.1,0,32,24,8,3,3,0
"Mohamed Bechikh","Strasbourg","FRA","FW","MF",18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
