"Player","Squad","Nation","Pos","Pos2","Age","Born","Total_Match_Played","Total_Playing_Time","Minutes_Per_Match_Played","Percent_of_Squad_Minutes_Played","Matches_Started","Minutes_Per_Match_Start","Complete_Matches_PLayed","Matches_Played_As_Substitute","Minutes_Per_Match_Substitute","Player_Points_Per_Match","Player_On_Pitch_Squad_Goals","Player_On_Pitch_Goals_Allowed","Weekly_Wages","Annual_Wages"
"Kiko Femenía","Watford","ESP","DF",NA,28,1991,28,2237,80,65.4,26,85,20,2,18,0.86,23,46,20000,1040000
"Kortney Hause","Aston Villa","ENG","DF",NA,24,1995,18,1545,86,45.2,17,90,17,1,15,0.72,14,34,8077,420000
"Kurt Zouma","Chelsea","FRA","DF",NA,24,1994,28,2344,84,68.5,25,88,24,3,46,1.71,47,37,45962,2390000
"Kyle Walker","Manchester City","ENG","DF",NA,29,1990,29,2392,82,69.9,28,84,22,1,45,2.14,75,24,110000,5720000
"Kyle Walker-Peters","Southampton","ENG","DF",NA,22,1997,10,703,70,20.6,7,87,6,3,30,1.8,14,8,20000,1040000
"Leander Dendoncker","Wolves","BEL","MF","DF",24,1995,38,2795,74,81.7,32,85,27,6,14,1.55,41,34,37885,1970000
"Leandro Trossard","Brighton","BEL","FW","MF",24,1994,31,2011,65,58.8,22,81,10,9,26,0.97,23,34,40000,2080000
"Leighton Baines","Everton","ENG","DF",NA,34,1984,8,404,51,11.8,4,76,2,4,25,1.38,7,8,65000,3380000
"Lewis Cook","Bournemouth","ENG","MF","FW",22,1997,27,1352,50,39.5,14,81,8,13,17,0.81,18,30,35000,1820000
"Lloyd Kelly","Bournemouth","ENG","DF",NA,20,1998,8,639,80,18.7,7,90,7,1,9,0.88,11,15,30000,1560000
"Lucas Moura","Tottenham","BRA","FW","MF",26,1992,35,2242,64,65.6,25,82,11,10,20,1.54,40,29,80000,4160000
"Lucas Torreira","Arsenal","URU","MF",NA,23,1996,29,1512,52,44.2,17,76,8,12,18,1.48,23,23,75000,3900000
"Luka Milivojević","Crystal Palace","SRB","MF",NA,28,1991,31,2513,81,73.5,28,88,24,3,17,1.03,22,38,55000,2860000
"Lukas Rupp","Norwich City","GER","FW","MF",28,1991,12,695,58,20.3,8,79,1,4,15,0.58,2,18,32500,1690000
"Luke Freeman","Sheffield Utd","ENG","MF",NA,27,1992,11,366,33,10.7,3,73,1,8,18,1.27,5,5,10000,520000
"Luke Shaw","Manchester Utd","ENG","DF",NA,24,1995,24,1733,72,50.7,20,85,15,4,10,1.79,38,15,150000,7800000
"Lys Mousset","Sheffield Utd","FRA","FW",NA,23,1996,30,1240,41,36.3,11,66,0,19,27,1.53,20,15,25000,1300000
"Mamadou Sakho","Crystal Palace","FRA","DF",NA,29,1990,14,931,67,27.2,11,73,8,3,42,1.07,7,21,1e+05,5200000
"Manuel Lanzini","West Ham","ARG","MF","FW",26,1993,24,1379,57,40.3,14,80,6,10,26,0.83,17,30,70000,3640000
"Marc Albrighton","Leicester City","ENG","MF","DF",29,1989,20,867,43,25.4,9,69,2,11,22,1.45,16,11,45000,2340000
"Marco Stiepermann","Norwich City","GER","MF",NA,28,1991,24,1180,49,34.5,14,73,0,10,16,0.5,13,32,17500,910000
"Marcos Alonso","Chelsea","ESP","DF",NA,28,1990,18,1430,79,41.8,15,87,12,3,41,2.22,39,18,1e+05,5200000
"Marcos Rojo","Manchester Utd","ARG","DF",NA,29,1990,3,122,41,3.6,1,90,1,2,16,1.33,1,2,110000,5720000
"Mario Vrančić","Norwich City","BIH","MF",NA,30,1989,20,636,32,18.6,6,79,2,14,12,0.35,5,19,20000,1040000
"Mark Noble","West Ham","ENG","MF",NA,32,1987,33,2674,81,78.2,32,83,19,1,34,1.06,41,44,50000,2600000
"Martin Kelly","Crystal Palace","ENG","DF",NA,29,1990,19,1549,82,45.3,17,87,14,2,34,1.47,18,16,25000,1300000
"Martín Montoya","Brighton","ESP","DF","MF",28,1991,27,1896,70,55.4,23,79,13,4,20,1.07,19,32,50000,2600000
"Marvelous Nakamba","Aston Villa","ZIM","MF",NA,25,1994,29,1836,63,53.7,19,83,10,10,27,0.93,24,37,35000,1820000
"Mason Greenwood","Manchester Utd","ENG","FW",NA,17,2001,31,1320,43,38.6,12,79,3,19,19,1.61,35,13,25000,1300000
"Mason Holgate","Everton","ENG","DF",NA,22,1996,27,2054,76,60.1,24,85,22,3,8,1.52,30,34,25000,1300000
"Mason Mount","Chelsea","ENG","MF","FW",20,1999,37,2867,77,83.8,32,83,20,5,40,1.7,60,44,76923,4e+06
"Matěj Vydra","Burnley","CZE","FW",NA,27,1992,19,819,43,23.9,7,76,2,12,24,1.26,13,7,35000,1820000
"Mateo Kovačić","Chelsea","CRO","MF",NA,25,1994,31,2073,67,60.6,23,82,15,8,23,1.74,40,37,106731,5550000
"Matt Doherty","Wolves","IRL","MF","DF",27,1992,36,2839,79,83,32,85,26,4,31,1.64,45,31,10000,520000
"Matt Ritchie","Newcastle Utd","SCO","DF","MF",29,1989,18,1315,73,38.5,14,84,9,4,34,1,11,19,45000,2340000
"Matt Targett","Aston Villa","ENG","DF","MF",23,1995,28,2291,82,67,27,83,22,1,54,1,30,40,35000,1820000
"Mattéo Guendouzi","Arsenal","FRA","MF",NA,20,1999,24,1748,73,51.1,19,87,15,5,21,1.29,24,31,40000,2080000
"Matthew Longstaff","Newcastle Utd","ENG","MF",NA,19,2000,9,575,64,16.8,6,90,5,3,12,1,7,11,769,40000
"Max Kilman","Wolves","ENG","DF",NA,22,1997,3,185,62,5.4,2,90,2,1,5,1.33,1,2,962,50000
"Max Meyer","Crystal Palace","GER","MF","FW",23,1995,17,655,39,19.2,6,73,1,11,20,0.65,5,11,125000,6500000
"Maya Yoshida","Southampton","JPN","DF",NA,30,1988,8,560,70,16.4,6,90,6,2,10,1,5,18,50000,2600000
"Mbwana Samatta","Aston Villa","TAN","FW",NA,26,1992,14,943,67,27.6,11,79,5,3,24,0.71,7,18,40000,2080000
"Michael Keane","Everton","ENG","DF",NA,26,1993,31,2559,83,74.8,28,90,28,3,13,1.39,32,42,60000,3120000
"Michael McGovern","Norwich City","NIR","GK",NA,35,1984,2,159,80,4.6,1,90,1,1,69,0,1,6,16923,880000
"Michael Obafemi","Southampton","IRL","FW",NA,19,2000,21,665,32,19.4,8,65,0,13,11,1.43,12,12,577,30000
"Michail Antonio","West Ham","JAM","FW",NA,29,1990,24,1768,74,51.7,19,82,12,5,41,1.08,31,30,70000,3640000
"Michy Batshuayi","Chelsea","BEL","FW",NA,25,1993,16,239,15,7,1,67,0,15,11,1.5,5,8,35000,1820000
"Miguel Almirón","Newcastle Utd","PAR","MF","FW",25,1994,36,3021,84,88.3,35,85,21,1,58,1.22,35,48,42308,2200000
"Mohamed Salah","Liverpool","EGY","FW",NA,27,1992,34,2876,85,84.1,33,86,20,1,27,2.68,68,26,2e+05,10400000
"Moise Kean","Everton","ITA","FW",NA,19,2000,29,852,29,24.9,6,73,1,23,18,1.03,12,15,53077,2760000
"Morgan Gibbs-White","Wolves","ENG","MF","FW",19,2000,7,129,18,3.8,1,66,0,6,11,1.43,2,2,1538,80000
"Morgan Schneiderlin","Everton","FRA","MF",NA,29,1989,15,1001,67,29.3,12,79,6,3,19,0.93,15,20,1e+05,5200000
"Moritz Leitner","Norwich City","GER","MF",NA,26,1992,9,685,76,20,7,82,4,2,56,0.44,7,16,11923,620000
"Moussa Djenepo","Southampton","MLI","MF","DF",21,1998,18,928,52,27.1,10,74,4,8,23,1.28,15,13,35000,1820000
"Moussa Sissoko","Tottenham","FRA","MF",NA,29,1989,29,2452,85,71.7,28,87,23,1,9,1.62,44,31,80000,4160000
"Muhamed Bešić","Sheffield Utd","BIH","MF",NA,26,1992,9,250,28,7.3,2,76,0,7,14,1.56,1,2,30000,1560000
"N'Golo Kanté","Chelsea","FRA","MF",NA,28,1991,22,1732,79,50.6,20,84,17,2,23,1.27,28,25,150000,7800000
"Nabil Bentaleb","Newcastle Utd","ALG","MF",NA,24,1994,12,751,63,22,8,84,6,4,20,0.83,7,16,85000,4420000
"Naby Keïta","Liverpool","GUI","MF",NA,24,1995,18,815,45,23.8,9,73,1,9,18,2.33,19,8,120000,6240000
"Nampalys Mendy","Leicester City","SEN","MF",NA,27,1992,7,291,42,8.5,4,65,1,3,10,1.86,5,3,50000,2600000
"Nathaniel Chalobah","Watford","ENG","MF",NA,24,1994,22,930,42,27.2,10,78,4,12,13,1.14,11,14,35000,1820000
"Neal Maupay","Brighton","FRA","FW",NA,22,1996,37,2766,75,80.9,30,86,20,7,29,1.08,33,36,31923,1660000
"Neil Taylor","Aston Villa","WAL","DF",NA,30,1989,14,1091,78,31.9,11,85,10,3,52,0.79,11,25,31923,1660000
"Nemanja Matić","Manchester Utd","SRB","MF",NA,30,1988,21,1581,75,46.2,18,84,13,3,21,1.95,36,13,120000,6240000
"Nicolás Otamendi","Manchester City","ARG","DF",NA,31,1988,24,1715,71,50.1,18,88,17,6,21,2.04,51,21,180000,9360000
"Nicolas Pépé","Arsenal","CIV","FW",NA,24,1995,31,2010,65,58.8,22,81,11,9,25,1.55,38,30,140000,7280000
"Oleksandr Zinchenko","Manchester City","UKR","DF",NA,22,1996,19,1276,67,37.3,13,87,11,6,25,1.95,34,13,20000,1040000
"Oliver McBurnie","Sheffield Utd","SCO","FW",NA,23,1996,36,2113,59,61.8,24,76,7,12,24,1.44,22,25,20000,1040000
"Oliver Norwood","Sheffield Utd","NIR","MF",NA,28,1991,38,3090,81,90.4,37,83,25,1,11,1.42,35,36,15000,780000
"Oliver Skipp","Tottenham","ENG","MF",NA,18,2000,7,77,11,2.3,1,45,0,6,5,2.14,0,1,5000,260000
"Olivier Giroud","Chelsea","FRA","FW",NA,32,1986,18,993,55,29,12,71,0,6,23,1.78,20,16,110000,5720000
"Ondrej Duda","Norwich City","SVK","MF",NA,24,1994,10,724,72,21.2,9,79,3,1,11,0.7,3,9,16538,860000
"Onel Hernández","Norwich City","CUB","FW","MF",26,1993,26,1384,53,40.5,14,83,6,12,19,0.35,10,32,8077,420000
"Oriol Romeu","Southampton","ESP","MF",NA,27,1991,30,1860,62,54.4,20,84,13,10,18,1.47,23,38,65000,3380000
"Ørjan Nyland","Aston Villa","NOR","GK",NA,28,1990,7,539,77,15.8,5,90,5,2,45,0.71,4,12,20000,1040000
"Pablo Fornals","West Ham","ESP","MF","FW",23,1996,36,2172,60,63.5,24,79,7,12,24,1.08,34,35,80000,4160000
"Pablo Zabaleta","West Ham","ARG","DF",NA,34,1985,10,592,59,17.3,6,87,5,4,18,0.6,5,14,75000,3900000
"Pascal Groß","Brighton","GER","MF","FW",28,1991,29,1796,62,52.5,22,76,8,7,19,1.07,21,32,50000,2600000
"Patrick Cutrone","Wolves","ITA","FW",NA,21,1998,12,297,25,8.7,3,65,0,9,11,1.67,6,6,62885,3270000
"Paul Dummett","Newcastle Utd","WAL","DF",NA,27,1991,16,1228,77,35.9,14,82,11,2,38,1.38,14,20,35000,1820000
"Paul Pogba","Manchester Utd","FRA","MF",NA,26,1993,16,1204,75,35.2,13,85,10,3,33,1.88,31,9,290000,15080000
"Paulo Gazzaniga","Tottenham","ARG","GK",NA,27,1992,18,1613,90,47.2,17,90,17,1,83,1.11,25,26,20000,1040000
"Pedro","Chelsea","ESP","FW","MF",32,1987,11,661,60,19.3,8,81,5,3,5,1.36,10,12,99808,5190000
"Pedro Neto","Wolves","POR","FW","MF",19,2000,29,939,32,27.5,9,69,1,20,16,1.69,19,12,25000,1300000
"Phil Foden","Manchester City","ENG","FW","MF",19,2000,23,901,39,26.3,9,76,4,14,16,2.65,34,7,11923,620000
"Phil Jagielka","Sheffield Utd","ENG","DF",NA,36,1982,6,244,41,7.1,2,90,2,4,16,2.17,5,6,50000,2600000
"Philip Billing","Bournemouth","DEN","MF",NA,23,1996,34,2530,74,74,29,82,19,5,30,0.97,31,41,15000,780000
"Pierre Højbjerg","Southampton","DEN","MF",NA,23,1995,33,2752,83,80.5,30,90,29,3,18,1.27,39,51,50000,2600000
"Pierre-Emerick Aubameyang","Arsenal","GAB","FW",NA,30,1989,36,3136,87,91.7,35,89,31,1,33,1.5,51,44,180000,9360000
"Raheem Sterling","Manchester City","ENG","FW",NA,24,1994,33,2651,80,77.5,30,86,19,3,25,2,71,31,150000,7800000
"Raúl Jiménez","Wolves","MEX","FW",NA,28,1991,38,3236,85,94.6,37,87,20,1,19,1.55,48,36,41154,2140000
"Reece James","Chelsea","ENG","DF",NA,19,1999,24,1515,63,44.3,16,87,13,8,15,1.88,26,23,5000,260000
"Reiss Nelson","Arsenal","ENG","FW",NA,19,1999,17,631,37,18.5,7,69,1,10,15,1.71,9,7,40000,2080000
"Riyad Mahrez","Manchester City","ALG","FW","MF",28,1991,33,1944,59,56.8,21,79,12,12,23,2.09,65,15,2e+05,10400000
"Rob Holding","Arsenal","ENG","DF",NA,23,1995,8,581,73,17,6,88,5,2,28,1.63,11,9,25000,1300000
"Robbie Brady","Burnley","IRL","MF",NA,27,1992,17,454,27,13.3,5,64,0,12,11,1,7,10,35000,1820000
"Robert Snodgrass","West Ham","SCO","MF","FW",31,1987,24,1509,63,44.1,17,82,7,7,17,0.92,20,33,40000,2080000
"Roberto","West Ham","ESP","GK",NA,33,1986,8,687,86,20.1,7,90,7,1,57,0.25,8,17,30000,1560000
"Roberto Firmino","Liverpool","BRA","FW",NA,27,1991,38,2988,79,87.4,34,84,14,4,33,2.61,75,26,180000,9360000
"Roberto Pereyra","Watford","ARG","FW","MF",28,1991,28,1648,59,48.2,17,78,5,11,29,0.89,15,27,45000,2340000
"Rodri","Manchester City","ESP","MF",NA,23,1996,35,2486,71,72.7,29,82,21,6,16,2.14,75,27,121154,6300000
"Romain Saïss","Wolves","MAR","DF",NA,29,1990,33,2705,82,79.1,31,86,28,2,22,1.58,41,34,21923,1140000
"Ross Barkley","Chelsea","ENG","MF",NA,25,1993,21,1103,53,32.3,13,72,4,8,21,2.05,27,14,1e+05,5200000
"Ruben Loftus-Cheek","Chelsea","ENG","MF","FW",23,1996,7,208,30,6.1,2,60,0,5,18,2.14,4,3,35000,1820000
"Rúben Neves","Wolves","POR","MF",NA,22,1997,38,3056,80,89.4,35,85,27,3,25,1.55,48,35,50000,2600000
"Rúben Vinagre","Wolves","POR","MF","DF",20,1999,16,652,41,19.1,6,86,4,10,14,1.5,10,6,30000,1560000
"Ryan Bennett","Wolves","ENG","DF",NA,29,1990,11,606,55,17.7,7,74,5,4,22,1.45,6,9,20000,1040000
"Ryan Bennett","Leicester City","ENG","DF",NA,29,1990,5,331,66,9.7,3,70,1,2,61,1.4,6,8,20000,1040000
"Ryan Bertrand","Southampton","ENG","DF",NA,29,1989,32,2742,86,80.2,31,87,29,1,45,1.38,43,44,70000,3640000
"Ryan Fraser","Bournemouth","SCO","MF","FW",25,1994,28,2067,74,60.4,21,88,19,7,30,0.93,22,34,30000,1560000
"Ryan Fredericks","West Ham","ENG","DF",NA,26,1992,27,2237,83,65.4,25,88,23,2,15,1.11,35,39,40000,2080000
"Ryan Sessegnon","Tottenham","ENG","DF","FW",19,2000,6,342,57,10,4,81,3,2,9,1.83,5,5,55000,2860000
"Sadio Mané","Liverpool","SEN","FW",NA,27,1992,35,2747,78,80.3,31,85,19,4,26,2.57,66,28,1e+05,5200000
"Sam Byram","Norwich City","ENG","DF",NA,25,1993,17,1293,76,37.8,15,84,13,2,13,0.94,15,23,30000,1560000
"Sander Berge","Sheffield Utd","NOR","MF",NA,21,1998,14,943,67,27.6,12,75,5,2,23,1.5,11,11,40000,2080000
"Scott Dann","Crystal Palace","ENG","DF",NA,32,1987,16,1266,79,37,14,88,13,2,19,1.13,10,14,60000,3120000
"Scott McTominay","Manchester Utd","SCO","MF",NA,22,1996,27,1772,66,51.8,20,84,13,7,14,1.85,28,20,10000,520000
"Sead Kolašinac","Arsenal","BIH","DF",NA,26,1993,26,1701,65,49.7,19,81,14,7,23,1.58,28,26,1e+05,5200000
"Séamus Coleman","Everton","IRL","DF",NA,30,1988,27,1839,68,53.8,21,81,15,6,24,1.3,19,28,70000,3640000
"Sean Longstaff","Newcastle Utd","ENG","MF",NA,21,1997,23,1378,60,40.3,14,84,11,9,23,1.13,15,26,769,40000
"Sébastien Haller","West Ham","CIV","FW",NA,25,1994,32,2266,71,66.3,24,87,20,8,23,1.06,31,41,70000,3640000
"Serge Aurier","Tottenham","CIV","DF",NA,26,1992,33,2700,82,78.9,31,86,23,2,13,1.64,51,32,70000,3640000
"Sergio Agüero","Manchester City","ARG","FW",NA,31,1988,24,1452,61,42.5,18,75,8,6,16,2.08,44,18,230192,11970000
"Shane Duffy","Brighton","IRL","DF",NA,27,1992,19,1238,65,36.2,12,90,12,7,23,1.16,13,18,40000,2080000
"Shane Long","Southampton","IRL","FW",NA,32,1987,26,1395,54,40.8,15,77,2,11,22,1.54,21,20,60000,3120000
"Shkodran Mustafi","Arsenal","GER","DF",NA,27,1992,15,1207,80,35.3,13,87,12,2,41,1.4,21,17,90000,4680000
"Simon Francis","Bournemouth","ENG","DF",NA,34,1985,15,969,65,28.3,10,85,9,5,25,0.67,7,21,30000,1560000
"Sofiane Boufal","Southampton","MAR","MF","FW",25,1993,20,764,38,22.3,8,72,1,12,16,0.95,10,17,65000,3380000
"Solly March","Brighton","ENG","FW","MF",25,1994,19,1143,60,33.4,11,81,3,8,32,0.89,15,15,30000,1560000
"Son Heung-min","Tottenham","KOR","FW",NA,27,1992,30,2476,83,72.4,28,85,16,2,45,1.67,48,31,95000,4940000
"Steve Cook","Bournemouth","ENG","DF",NA,28,1991,29,2428,84,71,28,85,25,1,51,0.83,30,47,45000,2340000
"Steven Alzate","Brighton","COL","MF","DF",20,1998,19,1188,63,34.7,12,90,10,7,16,1.11,19,18,15000,780000
"Steven Bergwijn","Tottenham","NED","FW","MF",21,1997,14,704,50,20.6,8,73,2,6,20,1.79,11,9,75000,3900000
"Stuart Armstrong","Southampton","SCO","MF",NA,27,1992,30,1715,57,50.1,19,82,7,11,15,1.5,32,25,50000,2600000
"Takumi Minamino","Liverpool","JPN","FW","MF",24,1995,10,249,25,7.3,2,54,0,8,18,1.9,4,2,75000,3900000
"Tammy Abraham","Chelsea","ENG","FW",NA,21,1997,34,2215,65,64.8,25,81,9,9,20,1.82,45,34,50000,2600000
"Tanguy Ndombele","Tottenham","FRA","MF",NA,22,1996,21,1009,48,29.5,12,66,2,9,24,1.05,17,17,2e+05,10400000
"Tariq Lamptey","Brighton","GHA","DF",NA,18,2000,8,588,74,17.2,7,79,3,1,32,1.13,5,8,5000,260000
"Teemu Pukki","Norwich City","FIN","FW",NA,29,1990,36,2886,80,84.4,33,86,22,3,19,0.58,24,59,5962,310000
"Theo Walcott","Everton","ENG","MF","FW",30,1989,25,1287,51,37.6,17,65,1,8,22,1.4,21,19,1e+05,5200000
"Timothy Fosu-Mensah","Manchester Utd","NED","DF",NA,21,1998,3,136,45,4,2,68,1,1,1,2.33,3,1,25000,1300000
"Todd Cantwell","Norwich City","ENG","FW","MF",21,1998,37,2489,67,72.8,30,79,9,7,16,0.57,18,54,1538,80000
"Tom Cleverley","Watford","ENG","MF",NA,29,1989,18,971,54,28.4,11,78,8,7,16,0.67,7,26,50000,2600000
"Tom Davies","Everton","ENG","MF",NA,21,1998,30,2027,68,59.3,23,83,16,7,16,1.33,21,34,25000,1300000
"Tom Trybull","Norwich City","GER","MF",NA,26,1993,16,1130,71,33,14,77,4,2,29,0.63,12,25,15000,780000
"Trent Alexander-Arnold","Liverpool","ENG","DF",NA,20,1998,38,3175,84,92.8,35,88,31,3,26,2.61,80,32,40000,2080000
"Trézéguet","Aston Villa","EGY","FW","MF",24,1994,34,1950,57,57,20,78,5,14,27,0.91,22,28,50000,2600000
"Troy Deeney","Watford","ENG","FW",NA,31,1988,27,2225,82,65.1,26,84,16,1,35,0.96,27,39,65000,3380000
"Valentino Lazaro","Newcastle Utd","AUT","DF","MF",23,1996,13,480,37,14,4,79,1,9,18,1,4,13,38077,1980000
"Wes Morgan","Leicester City","JAM","DF",NA,35,1984,11,436,40,12.7,4,90,4,7,11,2.27,9,6,60000,3120000
"Wilfred Ndidi","Leicester City","NGA","MF",NA,22,1996,32,2674,84,78.2,29,89,26,3,34,1.78,56,32,75000,3900000
"Wilfried Zaha","Crystal Palace","CIV","FW","MF",26,1992,38,3280,86,95.9,37,88,36,1,26,1.13,31,46,130000,6760000
"Will Hughes","Watford","ENG","MF",NA,24,1995,30,2252,75,65.8,27,79,13,3,37,0.83,23,46,30000,1560000
"Willian","Chelsea","BRA","FW","MF",30,1988,36,2600,72,76,29,85,18,7,21,1.75,52,35,120000,6240000
"Xherdan Shaqiri","Liverpool","SUI","FW","MF",27,1991,7,185,26,5.4,2,80,1,5,5,2.57,6,2,80000,4160000
"Yan Valery","Southampton","TUN","DF",NA,20,1999,11,779,71,22.8,10,76,4,1,15,0.91,9,20,1923,1e+05
"Yerry Mina","Everton","COL","DF",NA,24,1994,29,2284,79,66.8,25,88,23,4,24,1.28,29,37,120000,6240000
"Yoshinori Mutō","Newcastle Utd","JPN","MF","FW",27,1992,8,212,27,6.2,2,67,1,6,13,0.5,1,7,54038,2810000
"Youri Tielemans","Leicester City","BEL","MF",NA,22,1997,37,2828,76,82.7,32,86,21,5,17,1.59,57,35,33077,1720000
"Yves Bissouma","Brighton","MLI","MF",NA,22,1996,22,1259,57,36.8,15,76,4,7,17,1.05,8,18,25000,1300000
