"Player","Squad","Nation","Pos","Pos2","Age","Assists","Goals+Assists","Penalty_Attempted","Penalty_Scored","Shots","Shots_on_Target","Shots_on_Target_Percentage","Goals_per_Shot","Goals_per_Shot_on_Target","Average_Shot_Distance","Free_Kick_Shots","Shot_Creating_Actions","Live_Pass_Shot_Creation","Other_Type_Shot_Creation","Goal_Creating_Actions","Live_Pass_Goal_Creation","Other_Type_Goal_Creation"
"George Baldock","Sheffield Utd","GRE","DF",NA,26,3,5,0,0,13,4,30.8,0.15,0.5,16.9,0,71,54,17,6,4,2
"George Hirst","Leicester City","ENG","MF","DF",20,0,0,0,0,3,1,33.3,0,0,13.4,0,2,0,2,0,0,0
"Georges-Kévin N'Koudou","Tottenham","CMR","FW",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Georginio Wijnaldum","Liverpool","NED","MF",NA,28,0,4,0,0,36,15,41.7,0.11,0.27,16.2,0,55,49,6,4,4,0
"Gerard Deulofeu","Watford","ESP","FW",NA,25,5,9,1,1,63,20,31.7,0.05,0.15,18.8,8,104,57,47,10,5,5
"Giovani Lo Celso","Tottenham","ARG","MF","FW",23,2,2,0,0,18,3,16.7,0,0,22,1,70,52,18,6,4,2
"Glenn Murray","Brighton","ENG","FW",NA,35,1,2,0,0,18,5,27.8,0.06,0.2,13.9,0,12,7,5,1,1,0
"Granit Xhaka","Arsenal","SUI","MF",NA,26,2,3,0,0,11,3,27.3,0.09,0.33,23,0,44,38,6,3,2,1
"Grant Hanley","Norwich City","SCO","DF",NA,27,0,0,0,0,8,2,25,0,0,10.3,0,1,1,0,0,0,0
"Gylfi Sigurðsson","Everton","ISL","MF",NA,29,3,5,1,1,45,12,26.7,0.02,0.08,22.8,5,91,39,52,7,3,4
"Hamza Choudhury","Leicester City","ENG","MF",NA,21,1,2,0,0,7,2,28.6,0.14,0.5,16.2,0,11,10,1,1,1,0
"Harry Kane","Tottenham","ENG","FW",NA,26,2,20,2,2,79,35,44.3,0.2,0.46,19.2,7,61,42,19,8,4,4
"Harry Maguire","Manchester Utd","ENG","DF",NA,26,1,2,0,0,31,8,25.8,0.03,0.13,12.7,0,39,35,4,0,0,0
"Harry Wilson","Bournemouth","WAL","MF","FW",22,0,7,0,0,56,20,35.7,0.13,0.35,20.8,12,49,36,13,4,3,1
"Harry Winks","Tottenham","ENG","MF",NA,23,0,0,0,0,14,2,14.3,0,0,25.4,0,48,42,6,6,6,0
"Harvey Barnes","Leicester City","ENG","MF","FW",21,8,14,0,0,61,28,45.9,0.1,0.21,16.7,0,87,66,21,16,11,5
"Harvey Elliott","Liverpool","ENG","DF",NA,16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Héctor Bellerín","Arsenal","ESP","DF","MF",24,0,1,0,0,7,2,28.6,0.14,0.5,16.9,0,16,14,2,0,0,0
"Henri Lansbury","Aston Villa","ENG","MF",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Henrikh Mkhitaryan","Arsenal","ARM","FW",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,5,1,0,0,0
"Hugo Lloris","Tottenham","FRA","GK",NA,32,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0
"Ibrahim Amadou","Norwich City","FRA","DF","MF",26,0,0,0,0,6,1,16.7,0,0,17.6,0,2,2,0,0,0,0
"Ignacio Pussetto","Watford","ARG","FW","MF",23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"İlkay Gündoğan","Manchester City","GER","MF",NA,28,1,3,2,1,31,6,19.4,0.03,0.17,21.5,2,79,69,10,3,3,0
"Indiana Vassilev","Aston Villa","USA","FW","MF",18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Isaac Hayden","Newcastle Utd","ENG","MF",NA,24,2,3,0,0,18,3,16.7,0.06,0.33,20.9,0,33,25,8,3,1,2
"Isaac Success","Watford","NGA","FW","MF",23,0,0,0,0,1,1,100,0,0,10.7,0,5,3,2,0,0,0
"Ismaila Sarr","Watford","SEN","FW","MF",21,4,9,0,0,44,13,29.5,0.11,0.38,15.8,0,74,53,21,8,5,3
"Issa Diop","West Ham","FRA","DF",NA,22,1,4,0,0,15,6,40,0.2,0.5,9.2,0,10,7,3,1,1,0
"Jack Cork","Burnley","ENG","MF",NA,30,0,0,0,0,18,5,27.8,0,0,15.1,0,31,23,8,3,3,0
"Jack Grealish","Aston Villa","ENG","FW","MF",23,6,14,1,0,72,23,31.9,0.11,0.35,18.5,1,198,136,62,18,12,6
"Jack O'Connell","Sheffield Utd","ENG","DF",NA,25,1,1,0,0,14,2,14.3,0,0,10.9,0,29,26,3,2,2,0
"Jack Robinson","Sheffield Utd","ENG","DF",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,3,1,0,0,0
"Jack Rodwell","Sheffield Utd","ENG","MF",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jack Simpson","Bournemouth","ENG","DF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Jack Stacey","Bournemouth","ENG","DF",NA,23,2,2,0,0,5,2,40,0,0,12.3,0,19,16,3,2,2,0
"Jack Stephens","Southampton","ENG","DF",NA,25,3,4,0,0,6,1,16.7,0.17,1,9.2,0,17,15,2,3,3,0
"Jack Wilshere","West Ham","ENG","MF",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,0
"Jaïro Riedewald","Crystal Palace","NED","DF","MF",22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,6,0,0,0,0
"Jake Vokins","Southampton","ENG","DF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Jamaal Lascelles","Newcastle Utd","ENG","DF",NA,25,0,1,0,0,9,2,22.2,0.11,0.5,12.9,0,10,7,3,0,0,0
"Jamal Lewis","Norwich City","NIR","DF",NA,21,0,1,0,0,9,4,44.4,0.11,0.25,21.8,0,36,30,6,1,1,0
"James Garner","Manchester Utd","ENG","MF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"James Justin","Leicester City","ENG","DF","MF",21,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,25,20,5,3,3,0
"James Maddison","Leicester City","ENG","MF",NA,22,3,9,0,0,74,18,24.3,0.08,0.33,22,14,170,84,86,10,7,3
"James McArthur","Crystal Palace","SCO","MF",NA,31,3,3,0,0,28,6,21.4,0,0,18.5,0,70,58,12,8,5,3
"James McCarthy","Crystal Palace","IRL","MF",NA,28,0,0,0,0,12,3,25,0,0,22.2,0,31,16,15,1,0,1
"James Milner","Liverpool","ENG","MF","DF",33,2,4,2,2,10,2,20,0,0,24.5,0,28,24,4,4,4,0
"James Tarkowski","Burnley","ENG","DF",NA,26,2,4,0,0,21,5,23.8,0.1,0.4,9.1,0,33,27,6,8,5,3
"James Tomkins","Crystal Palace","ENG","DF",NA,30,1,2,0,0,9,2,22.2,0.11,0.5,8.9,0,6,6,0,1,1,0
"James Ward-Prowse","Southampton","ENG","MF","DF",24,3,8,3,1,54,23,42.6,0.07,0.17,23.9,24,116,53,63,6,2,4
"Jamie Vardy","Leicester City","ENG","FW",NA,32,5,28,5,4,84,37,44,0.23,0.51,13.1,0,70,47,23,12,7,5
"Jan Bednarek","Southampton","POL","DF",NA,23,1,2,0,0,7,1,14.3,0.14,1,7.8,0,19,15,4,1,0,1
"Jan Vertonghen","Tottenham","BEL","DF",NA,32,1,2,0,0,4,2,50,0.25,0.5,12,0,7,6,1,1,1,0
"Jannik Vestergaard","Southampton","DEN","DF",NA,26,0,1,0,0,12,5,41.7,0.08,0.2,11.7,0,9,7,2,0,0,0
"Japhet Tanganga","Tottenham","ENG","DF",NA,20,0,0,0,0,3,1,33.3,0,0,27.1,0,5,5,0,0,0,0
"Jarrad Branthwaite","Everton","ENG","DF",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jarrod Bowen","West Ham","ENG","FW","MF",22,4,5,0,0,24,7,29.2,0.04,0.14,18,0,29,11,18,5,3,2
"Javier Hernández","West Ham","MEX","FW",NA,31,0,1,0,0,3,2,66.7,0.33,0.5,17.3,1,2,1,1,0,0,0
"Javier Manquillo","Newcastle Utd","ESP","DF",NA,25,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,21,17,4,4,2,2
"Jay Rodriguez","Burnley","ENG","FW",NA,30,1,9,1,1,66,26,39.4,0.11,0.27,17.6,0,32,21,11,6,4,2
"Jean-Philippe Gbamin","Everton","CIV","MF",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jed Steer","Aston Villa","ENG","GK",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jeff Hendrick","Burnley","IRL","MF",NA,27,2,4,0,0,22,6,27.3,0.09,0.33,18.9,1,38,27,11,3,2,1
"Jefferson Lerma","Bournemouth","COL","MF",NA,24,2,3,0,0,30,2,6.7,0.03,0.5,24.3,0,46,36,10,3,3,0
"Jeffrey Schlupp","Crystal Palace","GHA","FW","MF",26,1,4,0,0,18,9,50,0.17,0.33,18.7,0,20,13,7,2,2,0
"Jeremy Ngakia","West Ham","ENG","DF",NA,18,0,0,0,0,1,1,100,0,0,33.2,0,1,1,0,0,0,0
"Jesse Lingard","Manchester Utd","ENG","MF","FW",26,0,1,0,0,22,6,27.3,0.05,0.17,18.7,0,41,35,6,5,4,1
"Jesús Vallejo","Wolves","ESP","DF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jetro Willems","Newcastle Utd","NED","DF",NA,25,2,4,0,0,14,6,42.9,0.14,0.33,19.6,0,38,28,10,6,4,2
"João Cancelo","Manchester City","POR","DF",NA,25,0,0,0,0,15,3,20,0,0,23.9,0,52,41,11,3,2,1
"João Moutinho","Wolves","POR","MF",NA,32,6,7,0,0,22,6,27.3,0.05,0.17,25,4,125,68,57,10,7,3
"João Pedro","Watford","BRA","FW","MF",17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Joe Gomez","Liverpool","ENG","DF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,22,20,2,4,3,1
"Joe Willock","Arsenal","ENG","MF","FW",19,1,2,0,0,15,4,26.7,0.07,0.25,16.7,0,31,25,6,3,3,0
"Joël Matip","Liverpool","CMR","DF",NA,27,0,1,0,0,4,1,25,0.25,1,10.2,0,9,7,2,0,0,0
"Joel Ward","Crystal Palace","ENG","DF",NA,29,0,0,0,0,5,1,20,0,0,15.1,0,10,9,1,0,0,0
"Joelinton","Newcastle Utd","BRA","FW",NA,22,2,4,0,0,50,15,30,0.04,0.13,14.9,0,71,60,11,5,5,0
"Jóhann Berg Guðmundsson","Burnley","ISL","MF",NA,28,1,2,0,0,10,2,20,0.1,0.5,15.5,2,30,23,7,3,2,1
"John Egan","Sheffield Utd","IRL","DF",NA,26,0,2,0,0,27,4,14.8,0.07,0.5,9.4,0,11,6,5,1,0,1
"John Fleck","Sheffield Utd","SCO","MF",NA,27,2,7,0,0,31,11,35.5,0.16,0.45,20.1,0,84,56,28,6,5,1
"John Lundstram","Sheffield Utd","ENG","MF",NA,25,3,8,0,0,43,10,23.3,0.12,0.5,17.6,0,58,48,10,7,6,1
"John McGinn","Aston Villa","SCO","MF",NA,24,3,6,0,0,55,20,36.4,0.05,0.15,21.3,1,92,68,24,9,6,3
"John Stones","Manchester City","ENG","DF",NA,25,0,0,0,0,6,1,16.7,0,0,9.6,0,13,13,0,1,1,0
"Jonathan Kodjia","Aston Villa","CIV","FW",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,3,1,0,0,0
"Jonjo Shelvey","Newcastle Utd","ENG","MF",NA,27,2,8,0,0,45,14,31.1,0.13,0.43,26.7,8,82,56,26,6,3,3
"Jonny Castro","Wolves","ESP","MF","DF",25,2,4,0,0,18,5,27.8,0.11,0.4,19,0,64,51,13,7,5,2
"Jonny Evans","Leicester City","NIR","DF",NA,31,1,2,0,0,23,8,34.8,0.04,0.13,8.4,0,35,28,7,6,4,2
"Jordan Ayew","Crystal Palace","GHA","FW",NA,27,2,11,0,0,58,24,41.4,0.16,0.38,14.8,0,81,48,33,8,3,5
"Jordan Henderson","Liverpool","ENG","MF",NA,29,5,9,0,0,20,8,40,0.2,0.5,19.2,1,53,45,8,6,5,1
"Jordan Pickford","Everton","ENG","GK",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,4,1,0,0,0
"Jordan Thomas","Norwich City","ENG","FW",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jordon Ibe","Bournemouth","ENG","DF",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jorginho","Chelsea","ITA","MF",NA,27,2,6,3,3,9,1,11.1,0.11,1,24.7,0,81,74,7,8,6,2
"José Holebas","Watford","GRE","DF",NA,35,0,0,0,0,6,3,50,0,0,19.8,1,26,10,16,1,0,1
"Josh Brownhill","Burnley","ENG","MF",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,15,13,2,1,1,0
"Josh Martin","Norwich City","ENG","FW","MF",17,0,0,0,0,1,1,100,0,0,13,0,0,0,0,0,0,0
"Joshua King","Bournemouth","NOR","FW","MF",27,4,10,3,3,23,10,43.5,0.13,0.3,14.4,0,61,45,16,8,5,3
"Josip Drmić","Norwich City","SUI","FW",NA,26,0,1,0,0,14,5,35.7,0.07,0.2,13.4,0,10,7,3,0,0,0
"Jota","Aston Villa","ESP","FW","MF",28,1,1,0,0,6,1,16.7,0,0,18.9,0,9,8,1,1,1,0
"Juan Foyth","Tottenham","ARG","DF",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Juan Mata","Manchester Utd","ESP","MF","FW",31,2,2,0,0,10,2,20,0,0,18.5,2,41,34,7,3,3,0
"Junior Stanislas","Bournemouth","ENG","MF","FW",29,0,3,1,1,17,6,35.3,0.12,0.33,20.4,3,25,16,9,2,1,1
"Jürgen Locadia","Brighton","CUW","FW","MF",25,0,0,0,0,2,1,50,0,0,9.9,0,2,2,0,0,0,0
"Kasper Schmeichel","Leicester City","DEN","GK",NA,32,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,2,3,0,0,0
"Keinan Davis","Aston Villa","ENG","FW",NA,21,0,0,0,0,17,5,29.4,0,0,9.6,0,18,9,9,3,1,2
"Kelechi Iheanacho","Leicester City","NGA","FW",NA,22,3,8,0,0,36,20,55.6,0.14,0.25,15.4,0,37,21,16,5,2,3
"Kelland Watts","Newcastle Utd","ENG","DF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Kenny McLean","Norwich City","SCO","MF",NA,27,1,2,0,0,30,10,33.3,0.03,0.1,21.6,2,69,57,12,4,4,0
"Kepa Arrizabalaga","Chelsea","ESP","GK",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Kevin Danso","Southampton","AUT","DF",NA,20,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,0,0
"Kevin De Bruyne","Manchester City","BEL","MF",NA,28,20,33,2,2,97,29,29.9,0.11,0.38,21.8,11,233,164,69,32,23,9
"Kevin Long","Burnley","IRL","DF",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Ki Sung-yueng","Newcastle Utd","KOR","MF",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,3,1,0,0,0
"Kieran Tierney","Arsenal","SCO","DF","MF",22,1,2,0,0,6,2,33.3,0.17,0.5,20.6,0,12,10,2,3,2,1
"Kieron Freeman","Sheffield Utd","WAL","FW",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Kiko Femenía","Watford","ESP","DF",NA,28,0,0,0,0,5,1,20,0,0,27.2,0,37,29,8,4,0,4
"Kortney Hause","Aston Villa","ENG","DF",NA,24,0,1,0,0,20,3,15,0.05,0.33,8.3,0,8,7,1,1,0,1
"Kurt Zouma","Chelsea","FRA","DF",NA,24,0,0,0,0,15,5,33.3,0,0,11.4,0,15,13,2,1,1,0
"Kyle Walker","Manchester City","ENG","DF",NA,29,4,5,0,0,14,3,21.4,0.07,0.33,25,1,53,43,10,6,6,0
"Kyle Walker-Peters","Southampton","ENG","DF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,4,2,0,0,0
"Kyle Walker-Peters","Southampton","ENG","DF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,6,1,1,0,1
"Kyle Walker-Peters","Tottenham","ENG","DF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,4,2,0,0,0
"Kyle Walker-Peters","Tottenham","ENG","DF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,6,1,1,0,1
"Leander Dendoncker","Wolves","BEL","MF","DF",24,0,4,0,0,20,5,25,0.2,0.8,14.7,0,23,21,2,1,1,0
"Leandro Trossard","Brighton","BEL","FW","MF",24,3,8,0,0,41,11,26.8,0.12,0.45,16,0,90,65,25,9,5,4
"Leighton Baines","Everton","ENG","DF",NA,34,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,15,9,6,0,0,0
"Leon Clarke","Sheffield Utd","ENG","FW","MF",34,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Leroy Sané","Manchester City","GER","FW",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Lewis Cook","Bournemouth","ENG","MF","FW",22,0,0,0,0,9,2,22.2,0,0,25.3,0,41,31,10,2,0,2
"Lewis Dunk","Brighton","ENG","DF",NA,27,3,6,0,0,31,10,32.3,0.1,0.3,11.8,5,34,28,6,3,3,0
"Lloyd Kelly","Bournemouth","ENG","DF",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,4,2,1,1,0
"Lucas Digne","Everton","FRA","DF",NA,26,7,7,0,0,29,4,13.8,0,0,24.4,13,125,74,51,10,8,2
"Lucas Moura","Tottenham","BRA","FW","MF",26,4,8,0,0,56,14,25,0.07,0.29,17.5,0,90,61,29,9,4,5
"Lucas Torreira","Arsenal","URU","MF",NA,23,1,2,0,0,21,6,28.6,0.05,0.17,18.8,0,34,26,8,2,2,0
"Luka Milivojević","Crystal Palace","SRB","MF",NA,28,1,4,2,2,29,7,24.1,0.03,0.14,28.4,11,59,27,32,4,3,1
"Lukas Rupp","Norwich City","GER","FW","MF",28,0,0,0,0,4,2,50,0,0,17.7,0,15,12,3,0,0,0
"Łukasz Fabiański","West Ham","POL","GK",NA,34,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Luke Freeman","Sheffield Utd","ENG","MF",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,5,2,0,0,0
"Luke Shaw","Manchester Utd","ENG","DF",NA,24,0,0,0,0,11,5,45.5,0,0,18.2,0,47,36,11,2,2,0
"Luke Thomas","Leicester City","ENG","MF","DF",18,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,14,14,0,1,1,0
"Lys Mousset","Sheffield Utd","FRA","FW",NA,23,4,10,0,0,37,9,24.3,0.16,0.67,16.2,0,29,15,14,4,3,1
"Mamadou Sakho","Crystal Palace","FRA","DF",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,0,0
"Manuel Lanzini","West Ham","ARG","MF","FW",26,2,2,0,0,23,7,30.4,0,0,19,3,64,41,23,5,2,3
"Marc Albrighton","Leicester City","ENG","MF","DF",29,3,3,0,0,10,2,20,0,0,20.7,0,27,23,4,5,5,0
"Marco Stiepermann","Norwich City","GER","MF",NA,28,0,0,0,0,19,6,31.6,0,0,17.3,0,32,28,4,3,3,0
"Marcos Alonso","Chelsea","ESP","DF",NA,28,2,6,0,0,30,8,26.7,0.13,0.5,16.5,1,49,37,12,6,4,2
"Marcos Rojo","Manchester Utd","ARG","DF",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Marcus Rashford","Manchester Utd","ENG","FW",NA,21,7,24,8,6,87,37,42.5,0.13,0.3,19.7,16,95,66,29,19,12,7
"Mario Vrančić","Norwich City","BIH","MF",NA,30,0,1,0,0,14,3,21.4,0.07,0.33,19.2,2,21,15,6,0,0,0
"Mark Noble","West Ham","ENG","MF",NA,32,3,7,3,3,14,3,21.4,0.07,0.33,25.8,0,84,60,24,10,6,4
"Mark Travers","Bournemouth","IRL","GK",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Martin Dúbravka","Newcastle Utd","SVK","GK",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,0,0
"Martin Kelly","Crystal Palace","ENG","DF",NA,29,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,10,9,1,1,1,0
"Martín Montoya","Brighton","ESP","DF","MF",28,1,1,0,0,8,3,37.5,0,0,16.1,0,42,38,4,2,1,1
"Marvelous Nakamba","Aston Villa","ZIM","MF",NA,25,0,0,0,0,7,1,14.3,0,0,29.6,0,23,22,1,1,1,0
"Mason Greenwood","Manchester Utd","ENG","FW",NA,17,1,11,0,0,39,20,51.3,0.26,0.5,17,0,40,35,5,6,6,0
"Mason Holgate","Everton","ENG","DF",NA,22,3,3,0,0,11,5,45.5,0,0,15,0,21,14,7,6,4,2
"Mason Mount","Chelsea","ENG","MF","FW",20,5,12,0,0,78,29,37.2,0.09,0.24,20.6,12,127,78,49,18,11,7
"Matěj Vydra","Burnley","CZE","FW",NA,27,1,3,0,0,18,10,55.6,0.11,0.2,13.1,0,22,14,8,3,1,2
"Mateo Kovačić","Chelsea","CRO","MF",NA,25,3,4,0,0,21,5,23.8,0.05,0.2,20.3,0,78,73,5,8,8,0
"Mathew Ryan","Brighton","AUS","GK",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,0,2,2,0
"Matt Doherty","Wolves","IRL","MF","DF",27,3,7,0,0,35,15,42.9,0.11,0.27,11.2,0,63,44,19,14,6,8
"Matt Ritchie","Newcastle Utd","SCO","DF","MF",29,1,3,1,0,25,7,28,0.08,0.29,24.4,1,56,22,34,3,2,1
"Matt Targett","Aston Villa","ENG","DF","MF",23,2,3,0,0,7,4,57.1,0.14,0.25,16.5,1,60,48,12,5,4,1
"Mattéo Guendouzi","Arsenal","FRA","MF",NA,20,1,1,0,0,11,5,45.5,0,0,22.2,0,40,31,9,2,1,1
"Matthew Longstaff","Newcastle Utd","ENG","MF",NA,19,0,2,0,0,4,2,50,0.5,1,20.4,0,8,8,0,1,1,0
"Matthew Lowton","Burnley","ENG","DF",NA,30,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,28,21,7,1,1,0
"Matty James","Leicester City","ENG","MF",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Max Aarons","Norwich City","ENG","DF",NA,19,1,1,0,0,14,4,28.6,0,0,17.2,0,64,47,17,3,2,1
"Max Kilman","Wolves","ENG","DF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Max Meyer","Crystal Palace","GER","MF","FW",23,0,0,0,0,9,2,22.2,0,0,17.8,0,12,10,2,1,1,0
"Max Thompson","Burnley","ENG","FW",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Maya Yoshida","Southampton","JPN","DF",NA,30,0,0,0,0,5,3,60,0,0,11.6,0,2,1,1,0,0,0
"Mbwana Samatta","Aston Villa","TAN","FW",NA,26,0,1,0,0,17,3,17.6,0.06,0.33,10.8,0,17,11,6,0,0,0
"Mesut Özil","Arsenal","GER","MF",NA,30,2,3,0,0,9,3,33.3,0.11,0.33,14.2,0,75,51,24,8,7,1
"Michael Keane","Everton","ENG","DF",NA,26,0,2,0,0,14,4,28.6,0.14,0.5,7.8,0,18,16,2,3,2,1
"Michael McGovern","Norwich City","NIR","GK",NA,35,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Michael Obafemi","Southampton","IRL","FW",NA,19,2,5,0,0,12,5,41.7,0.25,0.6,14.4,0,20,14,6,2,2,0
"Michail Antonio","West Ham","JAM","FW",NA,29,3,13,1,1,67,30,44.8,0.13,0.3,13.7,0,71,35,36,9,4,5
"Michy Batshuayi","Chelsea","BEL","FW",NA,25,1,2,0,0,15,2,13.3,0.07,0.5,13.8,0,7,5,2,2,1,1
"Miguel Almirón","Newcastle Utd","PAR","MF","FW",25,2,6,0,0,56,17,30.4,0.07,0.24,16.2,0,83,56,27,3,2,1
"Mohamed Salah","Liverpool","EGY","FW",NA,27,10,29,3,3,129,56,43.4,0.12,0.29,15,4,136,94,42,15,9,6
"Moise Kean","Everton","ITA","FW",NA,19,2,4,0,0,30,13,43.3,0.07,0.15,16.1,0,27,13,14,1,0,1
"Morgan Gibbs-White","Wolves","ENG","MF","FW",19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,0,0
"Morgan Schneiderlin","Everton","FRA","MF",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,17,15,2,0,0,0
"Moritz Leitner","Norwich City","GER","MF",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,19,17,2,1,1,0
"Moussa Djenepo","Southampton","MLI","MF","DF",21,2,4,0,0,20,7,35,0.1,0.29,18.1,0,39,16,23,6,2,4
"Moussa Sissoko","Tottenham","FRA","MF",NA,29,1,3,0,0,15,4,26.7,0.13,0.5,15.2,0,37,33,4,4,3,1
"Muhamed Bešić","Sheffield Utd","BIH","MF",NA,26,0,0,0,0,4,2,50,0,0,20.9,0,6,6,0,1,1,0
"N'Golo Kanté","Chelsea","FRA","MF",NA,28,0,3,0,0,18,6,33.3,0.17,0.5,21.2,0,61,55,6,2,2,0
"Nabil Bentaleb","Newcastle Utd","ALG","MF",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,15,12,3,0,0,0
"Naby Keïta","Liverpool","GUI","MF",NA,24,3,5,0,0,12,7,58.3,0.17,0.29,19.3,0,35,31,4,6,6,0
"Nacho Monreal","Arsenal","ESP","DF",NA,33,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,3,1,0,0,0
"Nampalys Mendy","Leicester City","SEN","MF",NA,27,0,0,0,0,1,1,100,0,0,28.9,0,9,8,1,0,0,0
"Nathan Aké","Bournemouth","NED","DF",NA,24,2,4,0,0,25,7,28,0.08,0.29,10.3,0,14,8,6,1,0,1
"Nathan Holland","West Ham","ENG","MF",NA,21,0,0,0,0,1,1,100,0,0,28.7,0,0,0,0,0,0,0
"Nathan Redmond","Southampton","ENG","MF","FW",25,4,8,0,0,59,21,35.6,0.07,0.19,18.9,2,98,70,28,9,7,2
"Nathan Tella","Southampton","NGA","FW",NA,20,0,0,0,0,1,1,100,0,0,17.7,0,1,0,1,0,0,0
"Nathaniel Chalobah","Watford","ENG","MF",NA,24,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,18,14,4,1,1,0
"Neal Maupay","Brighton","FRA","FW",NA,22,3,13,2,1,94,36,38.3,0.1,0.25,15.5,0,73,53,20,7,6,1
