"Player","Squad","Nation","Pos","Pos2","Age","Yellow_Card","Red_Card","Second_Yellow_Card","Total_Red_Cards","Fouls"
"Callum Robinson","Sheffield Utd","IRL","FW","MF",24,1,0,0,0,11
"Jack Robinson","Sheffield Utd","ENG","DF",NA,25,0,0,0,0,4
"Rodri","Manchester City","ESP","MF",NA,23,8,0,0,0,43
"Jay Rodriguez","Burnley","ENG","FW",NA,30,1,0,0,0,26
"Jack Rodwell","Sheffield Utd","ENG","MF",NA,28,0,0,0,0,0
"Marcos Rojo","Manchester Utd","ARG","DF",NA,29,1,0,0,0,2
"Oriol Romeu","Southampton","ESP","MF",NA,27,5,0,0,0,39
"Danny Rose","Tottenham","ENG","DF",NA,29,5,0,0,0,14
"Danny Rose","Newcastle Utd","ENG","DF",NA,29,2,0,0,0,11
"Antonio Rüdiger","Chelsea","GER","DF",NA,26,3,0,0,0,19
"Lukas Rupp","Norwich City","GER","FW","MF",28,1,0,0,0,10
"Mathew Ryan","Brighton","AUS","GK",NA,27,0,0,0,0,0
"Allan Saint-Maximin","Newcastle Utd","FRA","MF","FW",22,0,0,0,0,18
"Romain Saïss","Wolves","MAR","DF",NA,29,12,1,1,2,43
"Bukayo Saka","Arsenal","ENG","DF","FW",17,6,0,0,0,22
"Mamadou Sakho","Crystal Palace","FRA","DF",NA,29,1,1,0,1,3
"Mohamed Salah","Liverpool","EGY","FW",NA,27,1,0,0,0,17
"Mbwana Samatta","Aston Villa","TAN","FW",NA,26,1,0,0,0,9
"Carlos Sánchez","West Ham","COL","MF",NA,33,0,0,0,0,2
"Davinson Sánchez","Tottenham","COL","DF",NA,23,6,0,0,0,27
"Ismaila Sarr","Watford","SEN","FW","MF",21,1,0,0,0,22
"Fabian Schär","Newcastle Utd","SUI","DF","MF",27,5,0,0,0,29
"Ezequiel Schelotto","Brighton","ITA","DF",NA,30,2,0,0,0,7
"Jeffrey Schlupp","Crystal Palace","GHA","FW","MF",26,2,0,0,0,17
"Kasper Schmeichel","Leicester City","DEN","GK",NA,32,2,0,0,0,0
"Morgan Schneiderlin","Everton","FRA","MF",NA,29,6,1,1,2,18
"Ryan Sessegnon","Tottenham","ENG","DF","FW",19,0,0,0,0,4
"Xherdan Shaqiri","Liverpool","SUI","FW","MF",27,0,0,0,0,1
"Billy Sharp","Sheffield Utd","ENG","FW",NA,33,1,1,0,1,20
"Luke Shaw","Manchester Utd","ENG","DF",NA,24,7,0,0,0,23
"Jonjo Shelvey","Newcastle Utd","ENG","MF",NA,27,3,0,0,0,19
"Djibril Sidibé","Everton","FRA","DF","MF",27,3,0,0,0,24
"Gylfi Sigurðsson","Everton","ISL","MF",NA,29,3,0,0,0,34
"Bernardo Silva","Manchester City","POR","FW","MF",24,5,0,0,0,23
"David Silva","Manchester City","ESP","MF",NA,33,0,0,0,0,20
"Jack Simpson","Bournemouth","ENG","DF",NA,22,0,0,0,0,1
"Moussa Sissoko","Tottenham","FRA","MF",NA,29,8,0,0,0,44
"Oliver Skipp","Tottenham","ENG","MF",NA,18,0,0,0,0,1
"William Smallbone","Southampton","IRL","MF",NA,19,0,0,0,0,2
"Adam Smith","Bournemouth","ENG","DF",NA,28,7,0,0,0,25
"Robert Snodgrass","West Ham","SCO","MF","FW",31,4,0,0,0,20
"Cédric Soares","Arsenal","POR","MF","DF",27,0,0,0,0,6
"Cédric Soares","Southampton","POR","DF",NA,27,1,0,0,0,10
"Dominic Solanke","Bournemouth","ENG","FW",NA,21,1,0,0,0,15
"Tomáš Souček","West Ham","CZE","MF",NA,24,0,0,0,0,11
"Çağlar Söyüncü","Leicester City","TUR","DF",NA,23,4,1,0,1,30
"Dennis Srbeny","Norwich City","GER","MF","FW",25,0,0,0,0,1
"Jack Stacey","Bournemouth","ENG","DF",NA,23,2,0,0,0,10
"Junior Stanislas","Bournemouth","ENG","MF","FW",29,1,0,0,0,5
"Dale Stephens","Brighton","ENG","MF",NA,30,8,0,0,0,42
"Jack Stephens","Southampton","ENG","DF",NA,25,4,1,0,1,14
"Raheem Sterling","Manchester City","ENG","FW",NA,24,5,0,0,0,30
"Enda Stevens","Sheffield Utd","IRL","DF",NA,29,7,0,0,0,39
"Marco Stiepermann","Norwich City","GER","MF",NA,28,6,0,0,0,22
"John Stones","Manchester City","ENG","DF",NA,25,0,0,0,0,5
"Isaac Success","Watford","NGA","FW","MF",23,1,0,0,0,2
"Ki Sung-yueng","Newcastle Utd","KOR","MF",NA,30,0,0,0,0,1
"Andrew Surman","Bournemouth","ENG","MF",NA,32,1,0,0,0,1
"Sam Surridge","Bournemouth","ENG","FW","MF",21,0,0,0,0,2
"Japhet Tanganga","Tottenham","ENG","DF",NA,20,1,0,0,0,8
"Matt Targett","Aston Villa","ENG","DF","MF",23,4,0,0,0,27
"James Tarkowski","Burnley","ENG","DF",NA,26,10,0,0,0,49
"Charlie Taylor","Burnley","ENG","DF",NA,25,3,0,0,0,17
"Neil Taylor","Aston Villa","WAL","DF",NA,30,2,0,0,0,8
"Nathan Tella","Southampton","NGA","FW",NA,20,0,0,0,0,0
"Alexander Tettey","Norwich City","NOR","MF","DF",33,5,0,0,0,21
"Jordan Thomas","Norwich City","ENG","FW",NA,18,0,0,0,0,0
"Luke Thomas","Leicester City","ENG","MF","DF",18,0,0,0,0,1
"Max Thompson","Burnley","ENG","FW",NA,17,0,0,0,0,0
"Youri Tielemans","Leicester City","BEL","MF",NA,22,2,0,0,0,32
"Kieran Tierney","Arsenal","SCO","DF","MF",22,2,0,0,0,8
"James Tomkins","Crystal Palace","ENG","DF",NA,30,5,0,0,0,14
"Fikayo Tomori","Chelsea","ENG","DF",NA,21,3,0,0,0,7
"Lucas Torreira","Arsenal","URU","MF",NA,23,7,0,0,0,24
"Cenk Tosun","Crystal Palace","TUR","FW",NA,28,0,0,0,0,4
"Cenk Tosun","Everton","TUR","FW",NA,28,0,0,0,0,4
"Andros Townsend","Crystal Palace","ENG","FW","MF",28,0,0,0,0,9
"Adama Traoré","Wolves","ESP","FW","DF",23,1,0,0,0,39
"Trézéguet","Aston Villa","EGY","FW","MF",24,4,1,1,2,35
"Leandro Trossard","Brighton","BEL","FW","MF",24,0,0,0,0,14
"Tom Trybull","Norwich City","GER","MF",NA,26,2,0,0,0,26
"Axel Tuanzebe","Manchester Utd","COD","DF",NA,21,0,0,0,0,3
"Yan Valery","Southampton","TUN","DF",NA,20,1,0,0,0,7
"Jesús Vallejo","Wolves","ESP","DF",NA,22,1,0,0,0,2
"Virgil van Dijk","Liverpool","NED","DF",NA,28,1,0,0,0,16
"Jamie Vardy","Leicester City","ENG","FW",NA,32,2,0,0,0,20
"Jan Vertonghen","Tottenham","BEL","DF",NA,32,2,0,0,0,7
"Jannik Vestergaard","Southampton","DEN","DF",NA,26,3,0,0,0,9
"Rúben Vinagre","Wolves","POR","MF","DF",20,1,0,0,0,7
"Mario Vrančić","Norwich City","BIH","MF",NA,30,3,0,0,0,13
"Matěj Vydra","Burnley","CZE","FW",NA,27,0,0,0,0,1
"Theo Walcott","Everton","ENG","MF","FW",30,1,0,0,0,9
"Kyle Walker","Manchester City","ENG","DF",NA,29,5,0,0,0,27
"Kyle Walker-Peters","Southampton","ENG","DF",NA,22,1,0,0,0,6
"Kyle Walker-Peters","Tottenham","ENG","DF",NA,22,0,0,0,0,1
"Aaron Wan-Bissaka","Manchester Utd","ENG","DF",NA,21,8,0,0,0,21
"Victor Wanyama","Tottenham","KEN","MF",NA,28,1,0,0,0,1
"Joel Ward","Crystal Palace","ENG","DF",NA,29,4,0,0,0,24
"James Ward-Prowse","Southampton","ENG","MF","DF",24,9,0,0,0,57
"Adam Webster","Brighton","ENG","DF",NA,24,4,0,0,0,13
"Danny Welbeck","Watford","ENG","FW","MF",28,0,0,0,0,9
"Ashley Westwood","Burnley","ENG","MF",NA,29,9,0,0,0,33
"Connor Wickham","Crystal Palace","ENG","FW","MF",26,0,0,0,0,4
"Georginio Wijnaldum","Liverpool","NED","MF",NA,28,0,0,0,0,15
"Jetro Willems","Newcastle Utd","NED","DF",NA,25,0,0,0,0,10
"Brandon Williams","Manchester Utd","ENG","DF",NA,18,6,0,0,0,13
"Neco Williams","Liverpool","WAL","DF",NA,18,1,0,0,0,5
"Willian","Chelsea","BRA","FW","MF",30,4,0,0,0,17
"Joe Willock","Arsenal","ENG","MF","FW",19,2,0,0,0,10
"Jack Wilshere","West Ham","ENG","MF",NA,27,0,0,0,0,1
"Callum Wilson","Bournemouth","ENG","FW",NA,27,10,0,0,0,55
"Harry Wilson","Bournemouth","WAL","MF","FW",22,2,0,0,0,12
"Harry Winks","Tottenham","ENG","MF",NA,23,9,0,0,0,24
"Chris Wood","Burnley","NZL","FW",NA,27,1,0,0,0,34
"Granit Xhaka","Arsenal","SUI","MF",NA,26,10,0,0,0,56
"Andriy Yarmolenko","West Ham","UKR","MF","FW",29,2,0,0,0,16
"DeAndre Yedlin","Newcastle Utd","USA","DF",NA,26,3,0,0,0,8
"Maya Yoshida","Southampton","JPN","DF",NA,30,1,0,0,0,3
"Ashley Young","Manchester Utd","ENG","DF",NA,34,5,0,0,0,14
"Pablo Zabaleta","West Ham","ARG","DF",NA,34,2,0,0,0,7
"Wilfried Zaha","Crystal Palace","CIV","FW","MF",26,5,0,0,0,48
"Christoph Zimmermann","Norwich City","GER","DF",NA,26,3,0,0,0,9
"Oleksandr Zinchenko","Manchester City","UKR","DF",NA,22,2,1,1,2,13
"Richairo Živković","Sheffield Utd","CUW","FW",NA,22,0,0,0,0,1
"Kurt Zouma","Chelsea","FRA","DF",NA,24,6,0,0,0,30
